Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A05_547376
Composite Element REF	Signal
WEE1	7.02603808685595
APOF	2.78108431487401
GCDH	5.09968811091897
SSR4	10.3382886259227
SPAST	5.27003277712457
RGS1	7.64409028732385
ACCN4	3.80891734886288
PLXND1	5.87074896878629
FLJ20489	7.72065874156402
MLCK	2.99472624167826
INTS5	6.0532603859162
BSG	7.76593808034363
PARP8	5.51856683866822
ZNF215	3.05394211737858
TEAD4	4.90706504426209
PDE7B	3.28454215513053
MS4A3	3.06034614227617
DTX4	7.76872144177957
EFEMP1	7.58384314746695
TNRC6B	5.53631825099683
TULP2	3.38289680675131
RERE	4.73973055652256
BNC1	7.34802164957553
FGFBP1	7.27337887758378
TIMM8A	5.44695933818975
PIGB	5.74824076715981
AJAP1	3.5894000447254
COMMD8	7.2898061486068
TRIP11	4.43576816727539
SLC25A42	2.67297288477020
SYP	3.49352065439673
PCDHB6	3.66843944745186
FLJ12716	5.78653057827333
FKBP8	4.43349337190795
KIAA1109	4.49139146690925
PTPRC	5.7996720353224
POT1	6.57592857564138
CCT7	8.34848773832808
MMP11	5.11521641523174
MYO1E	4.91570125220923
EEF1A2	3.96223835372784
MIPEP	5.54546367902962
ZFX	4.99117425463727
UCHL3	7.6681756092205
LRFN4	4.96583007259644
XCL1	3.05223934058675
CARHSP1	6.36670640359811
GREM2	3.46204401366477
CCDC102B	3.35763898327045
HDDC2	6.55563377640729
SHC2	4.01935742281576
SDS	5.48943211870175
CASQ1	3.26202815713585
LYPLA3	4.79657556583846
INPPL1	6.56413553137914
SLC25A40	4.09628164910708
IHH	4.34838399594714
CHGB	2.95061845531463
COL9A3	3.22750019659873
C2orf18	4.73799574633405
DDEF2	8.25019575557841
BUB3	8.1774022006081
C6orf211	7.07971133299417
FOXD2	3.28412541929455
GGH	8.41828809023165
GGT1	3.69404102405728
ADARB1	4.05015770608418
VPS35	9.4971921862219
CNN2	7.11996268874605
DBP	5.99388131512515
WNT1	3.28443229881051
COL5A3	4.4154577206759
RHOD	6.64605193344559
ASNA1	7.16050390180771
WDTC1	5.79525323767554
COL4A2	8.30854998588739
HEBP1	8.4638573478217
SLC1A6	3.73264070251822
LUM	9.7661097012978
C1S	9.39925614692205
TCF7L1	4.34525728487521
ZCCHC6	7.16989717820295
ME2	7.45608740477863
PAGE1	3.40794844217952
DTX2	3.69935799163235
KPNA4	5.98388542260887
H3F3A	10.4558518180139
GLO1	10.4869854744477
WDR61	6.99244612866626
CD302	5.85380600564289
SIRT7	6.13969638625013
D4S234E	6.48640357902654
RABIF	6.22958119303283
DYRK3	5.33470947074092
PKIG	7.7531722617826
PFAS	5.62032119162386
ALOXE3	3.37192549964897
RPLP0	12.2827328379239
RBM34	6.4364202828271
MKNK2	9.10486665297873
ZNF528	4.51557484753261
U2AF2	5.22907666892256
SEC16A	8.22046837286753
EFNA5	3.03738792653693
ZNF44	4.37272095064957
FCGRT	6.87077887667106
NOL4	3.27426752020967
CCS	5.82800473454872
IGF2BP2	8.97852587190384
MFSD7	3.51241556853538
OR1D5	3.35062670711722
SIX6	3.08379726459974
CCR6	2.7304493023327
TSSC4	5.58770027292949
COL11A2	3.33628875507539
CHRNA6	3.94844958037644
PLD2	4.48708032778601
PALM	5.23558363597492
ORC1L	3.62158733216979
SASH1	6.66114015505252
PUM2	8.40729499752911
ZNF365	4.23836785483924
CDC14B	5.01774106433721
PHC1	5.19971247824314
KIAA0913	4.12632621156602
LDLRAP1	5.8765906674232
NAT8B	3.13134219368588
PPP3CB	7.89356085811275
ANGPTL4	4.22543693578617
HHEX	4.89185887252323
LSM14B	4.44501509853732
PLCH1	3.46178741997132
INSM1	2.90915998972267
TLN2	4.15968597808613
ZNF493	2.98206983143739
HDAC4	4.97290005236381
GLRA1	3.15154384387737
RPS6	11.4865317364538
SFXN1	6.27235925884982
FAM102A	7.19222131495428
KLHL1	3.09287002767916
SAPS2	5.76199509180038
CTNNBIP1	6.5209178810774
SCGB1A1	3.75539067386195
SCAND2	3.44913881944906
HMGN2	11.6949566652818
NEUROD2	2.84091321677147
YAF2	5.48458445595878
BRPF1	5.90052864038472
RICH2	4.52917375351456
TBCE	6.3713099099551
LIAS	5.388804441023
MAPK1	5.98206077647056
MRM1	4.03445257646585
HDHD1A	8.13764879487132
CTA-246H3.1	4.69899974309213
ATP9A	7.19730699553186
HSD17B3	3.60181487195633
HN1L	6.36109214452797
SAG	3.31850695282725
C20orf10	3.05349689076011
CTRC	3.50109538795828
HNRNPA2B1	10.5004783101394
RNF216	4.72633978878248
GADD45A	9.23204450283322
MSH4	2.94963465056618
HOXD12	2.88809234876291
TMEM70	6.56288592166347
PPP1R14B	6.99692985496446
SBF1	4.08902157803541
HIST1H2AM	3.52595241771352
GNG3	3.69060879109788
C1orf50	6.33525581219653
FTO	7.45668077751538
CALCB	3.11427611992316
PPP3R1	6.31893634929549
USP46	6.47150405485656
CCNJ	4.24339047238537
PSD	3.37199792815177
GNAZ	4.05399181781672
FAM57A	6.19997361762203
LILRB3	4.62758820822526
DHX8	6.16760236068943
SPI1	4.11839759427714
OXSM	6.82601540321472
GYS2	2.88616468352761
UBE3B	5.04984190376603
PLAT	8.83846935994163
NUPL2	6.44831521936248
SF3A1	7.11387408374944
COPE	7.22294123641959
EIF3A	8.93596496909032
IQCE	4.14003838359703
FBXW10	2.64770160057892
KIAA0182	6.69381414937463
YRDC	7.02774472186236
GPRC5D	3.36355342761638
LRRC23	4.1922976311529
BLVRA	5.46766673962954
SLC22A7	3.28689964849175
RASL12	3.94437356087458
DAZAP2	9.74405827195012
IKBKB	5.16562652873134
PPFIA2	3.30334848884833
ZNF271	6.79625126235359
CXorf6	4.50285595681885
FRG1	7.5737485282093
BTN2A2	4.7900795828859
THBS4	4.81492457398626
ARHGAP1	5.60146205249334
ENOX1	3.39458790276858
ZNF706	9.7740347762988
DOK1	4.11976579936857
FCHO1	4.54383990682517
PGAP1	3.55113347163169
HOXD10	2.96589839958076
CXCR3	3.29483189746253
FSCN1	6.62816159980434
KIF17	3.2045099521073
TRIM66	3.33717706661461
CHI3L2	3.13995488191288
SRPX2	5.4556980828634
C13orf24	5.38268774145503
CBR3	5.59349017427405
ZNF132	3.15087372299673
AQP3	5.27130001698967
BNIP1	4.87960960982107
ST6GALNAC4	4.87896897648
KIAA0391	4.73426080004496
KRTAP5-8	4.05097272472219
SIRPA	4.50161879168234
LYVE1	4.11644946486248
IGFBP6	5.7034441144204
APOH	3.12454732207313
TSC22D2	4.39676873206170
PLCD1	5.85560639303309
NPHS2	3.10408920755450
ARHGEF15	3.30208273771940
M-RIP	7.23880894898628
POLDIP2	6.47749580621224
NDUFV1	8.62907830793548
SRD5A1	5.02059715770527
RAB3GAP2	6.56664718467012
CLEC7A	5.09796796841221
REXO4	5.71366580985081
HSPA14	7.3730424875678
TAAR5	3.67190069275677
ZNF142	5.21758443192209
MUT	8.38436429122538
C2orf43	5.49946868457397
SELPLG	4.71139485391469
BAZ2B	6.17379758762587
SLC38A3	3.39577768830090
BRD7	7.33013155185697
POU6F2	3.07597540446438
NISCH	7.9592638838701
TCEB1	8.05304870855036
OPCML	3.27891985958926
DTYMK	6.32373965418438
TAX1BP3	6.47995167767313
F13B	3.01439103768086
RPL34	10.1169175540506
AKAP12	7.03602030464213
MARK2	4.17401041120195
AMBN	3.63402675882096
C14orf32	7.2694914124243
FLJ21865	5.49556412296943
HSD3B2	3.22443746647740
HMG20A	5.75774116970476
WDR77	5.6575233335652
ATF2	5.30875244106543
C10orf137	5.53763112208119
ARL6IP5	9.56221714891972
QTRT1	4.59595435446296
CCNT1	5.79032343737048
AP1B1	5.53411381578914
CD74	10.0288666919650
DYNLL1	10.7695795053174
PLSCR1	8.97096423845653
LIPG	4.60700221468683
PHACTR2	6.28702059360413
SLC35E1	6.32207021434973
VENTX	3.48477078533824
FEZ1	4.41816144713051
APOD	4.59241529032611
LAD1	5.65122680509373
C16orf44	4.35169857502721
C1orf166	5.80030886190578
PAOX	4.82293768872831
MAPK8	3.55514447550347
NELF	4.98438507918002
RBBP8	7.53184510329361
DNAJC8	5.86150534382208
KCNJ12	3.00351207892782
WNT11	4.39413503479906
SRP54	7.40742778484653
GPR35	3.53556751914031
NRGN	3.94579083540041
IFNW1	3.3956018585212
ACVR1	7.48370976287888
SCN1B	4.09061545789048
RNASEH2B	4.85903916611177
STAR	6.35467835982543
C14orf65	3.2789496266675
TAAR2	3.09354490621422
VAMP5	4.92626006639793
TUBA1C	11.524660910318
PIK3R2	3.98154524618116
ARD1A	7.04714505184551
SYTL2	3.32955137778315
UBXD2	8.6072710446648
EBF2	3.38521546511080
CAMSAP1L1	6.22617917336914
CYP3A43	3.07752752635785
CCDC91	6.54764708770148
AKR1B1	8.75162598275378
KAL1	7.64352880773378
GRID2	3.23921391965854
ZNF423	4.38589662195529
PSMB4	10.7393538655528
ARPP-21	3.19974108010168
XPNPEP3	5.59014270859462
CYBB	5.83851138954791
UXS1	7.32084860318048
SART1	6.64569470934174
C7orf16	3.06758288970161
SPTA1	3.14629675518013
SHB	6.06573922749305
CHST7	4.14608897333034
SEMA6D	3.64307999528855
IKZF4	3.63562801460659
NDUFA1	10.0929587182224
HSPE1	9.52303556321515
MAPK13	6.9783099229034
MYCN	3.96864429590402
KCNJ3	2.91099207257845
ZNF573	5.44158432729218
PCDHGA8	4.02493014153202
ERO1LB	3.13889219359439
NTF3	4.25035842137715
GTF2B	7.67123383987718
GSPT1	7.60480736192721
GUSB	8.88999776737298
EXTL3	3.65992405333932
PMPCB	8.05623037168955
COPS3	7.8488358041787
LIG1	5.10026627720509
NID2	7.1246485993331
LSM8	7.35069967332325
TMEM97	6.73053315818711
SUZ12	7.5202369180103
EXTL2	6.80654765537117
PDE6B	3.88513107161562
MRPS16	8.665529582067
KRT18	12.6145175476768
C10orf118	4.05622094337887
ZDHHC13	7.99791492416744
JMJD2C	4.85511465031114
OR2F1	3.43685359231700
ZNF415	5.49767461971082
CDK5RAP3	7.63443840152696
YTHDF2	8.70582345958512
GGCX	6.5007743022045
FZD8	3.11363042391065
TCEA1	9.28556491409553
ARPC4	6.56008590886616
SUSD4	6.02018680112143
C22orf24	3.32519673758293
EGLN2	5.94306868079595
KBTBD4	6.09827951590261
TNFRSF14	4.42575783678248
ROBO3	4.57155291465599
TRIM28	8.39622638197785
FGF5	3.32665728774987
RTCD1	7.80058574981904
MZF1	5.02740878747078
CNIH4	7.99779013712806
ZFP2	3.58837117974578
CSPG5	4.24193763080664
FKBP15	5.71218009084102
BZW2	8.55165417212033
PTPRN	3.16703861664434
HTATSF1	6.78955453925365
WFDC2	11.0897924775261
TST	8.22846980329075
NDUFA7	7.21055497258299
TTC22	2.92089862120073
RNF24	6.8037732405974
SFRS4	8.63785808159068
CD70	4.04713939242020
DCPS	5.6865659258608
PDXDC1	8.28729895437624
SRC	4.27629965271814
NTNG1	2.97491053670783
SETD1B	7.19223124983592
TINP1	9.55123464564313
ZNF606	6.34884091979768
SSR1	8.46644370004726
NFS1	6.06411530755324
CRMP1	4.41225351142686
NUP107	8.09171316500023
OSBPL9	8.43266346484947
MYOZ3	4.17827063843971
PDE4B	4.61049332845685
ADAM18	3.39067633215503
FBXL7	6.6607569493698
IDH3G	6.52667044394466
CCDC87	3.36249448147441
ARFGAP3	7.3743016485109
MAPRE2	4.63045077908919
CSNK1G1	3.74978136959226
IL1RN	4.11283717156038
MAFB	8.37288710692673
RAC3	3.23011985171314
C1orf54	6.14861249874083
TMEM14B	9.3821242354684
ADIPOR1	7.892790516986
GRINA	7.1560878610461
CLIP4	3.76334287298393
TFPI	3.76805375090191
DPEP1	3.57959158706933
C14orf118	3.74792026253462
FABP6	4.52844421421801
TMEM87A	7.94477683884844
BBS5	5.9238080357796
SMTN	4.27192916026872
CYP17A1	4.36428643854561
SCG3	2.63920699117408
GFER	4.35367357897695
CD209	3.8108999900083
NRIP2	3.19073060874354
CYB5R2	7.57919346095034
RIC8B	5.25477230811056
CSGlcA-T	6.00999344439849
DNTTIP2	7.43742813025579
TNNI1	3.51275348116045
GABRB3	2.70037685049773
PCBD1	8.31204535786351
KTELC1	6.60475522706218
HOXD3	6.28855337774603
GPR85	3.44124237167419
P11	3.47945464533942
SP3	8.66200300127488
GOSR2	5.31866430272054
DDX1	8.43634555237374
BFSP1	3.59840558637580
FLRT3	6.43545191858645
RNPS1	7.6432335057363
LCP2	5.29209087342676
TAS2R8	2.94336858398956
SEZ6L	3.41313618263706
NR2C1	4.7511037163085
EXDL2	6.2969243264062
SLC25A10	4.77441327953445
ADAMTS3	3.44317108013266
PCYOX1L	5.76935603209585
TNFRSF13B	3.54572207363865
VPS54	6.22187529968222
MKI67	6.45228485879454
C7orf54	4.1135975195262
GLS	4.44732151042213
PCDHB12	4.24329603490821
LGALS13	2.969752573382
IL4R	6.63899330457216
SEC11A	9.67784564419387
C4orf6	3.26659526543956
SPP2	3.7232673244399
CCL5	5.8982278082177
PEX5	5.10453253075743
CLSPN	3.84111723678059
LOC51336	3.05401153184958
SPAG1	6.11769842208526
C9orf82	7.71925814248334
KIAA1024	3.49280243389424
TM4SF1	10.4632198899511
SMG7	5.5267604556179
WDR45L	9.41572139814844
TAS2R13	2.99260180366328
SPAG8	2.99788116641987
VASP	6.37085060547487
ZCCHC11	5.79540129090092
LOX	4.69130243083548
SYPL1	8.39840865223617
BAG5	7.23470913021945
RPS27L	8.34483294416401
MGC2752	6.43208562372847
IQSEC3	3.81505058306856
TGFBR3	6.68306881802025
PPA2	9.37692673989755
MED24	4.38080043041697
CASP9	6.28351485553446
PDCD1	3.43328437966451
MAP3K7	6.56958724698943
C17orf81	5.4679711563588
SRPR	7.84639874237285
BAG4	3.75654410673356
ZNF32	6.5509696063253
BRD2	8.5104545234836
IL32	6.05757930814656
LAMP2	8.4778842303971
FAM53B	4.54706102512608
CAT	8.77694309967898
C16orf80	8.08150245494797
SLC7A1	4.81299190366027
C1orf76	2.91717774413406
PRKCQ	4.01454087245731
ATXN1	6.4203640179318
LAMC2	4.79434308021669
CPOX	5.58202836138445
SPSB1	5.66627883977862
APH1B	4.49758460206779
USP36	5.91402529316187
CTNND1	8.13278885091192
MADCAM1	3.91555182401809
GABRG2	3.05186559465409
LYZ	8.35624091803574
F5	3.62637612422014
TMEM186	5.8129545082174
TPM2	6.1442616291436
SEMA4F	4.0085799321526
NUDCD3	5.4788291032761
OLFML3	8.16162598367674
PPP1R11	9.41798201703824
ELAVL1	8.13680028730603
GCNT3	3.97917439744418
DNAJC17	4.7038089691618
N4BP1	6.08413281609343
ABCA2	3.65781027488246
BNIP3L	8.27254692394167
SLC35F2	7.84355786205817
ATP10D	5.97551678329427
LCP1	6.11657415543955
IGBP1	8.10171685062
GALNT8	3.06419591366187
PRKCH	5.24283421926953
DCAKD	3.99677214698207
ELA2A	3.45972152098791
PITRM1	7.9149900762728
RASSF8	5.98450625047188
GUK1	6.13529391924741
USP12	4.27590993251534
STXBP1	8.17881223513232
ADM	7.84058403566879
LSM2	7.0846883813644
GHRHR	3.20469680387605
SERF2	9.95750540871294
VPS72	8.380600308322
CD22	4.33421544469040
CD47	9.8035090840641
LAP3	9.27293442209274
IMPDH1	5.90721562913253
PPIC	8.0295132033598
ACP6	6.27106187965507
PRKACA	4.62619729907382
PPP1R1A	3.52104121130778
C9orf40	4.48314118624439
ASXL1	6.37061664174486
IDH1	9.34144729153469
XRCC5	9.26714457754417
TBRG4	4.88550656763639
RAB1A	8.73418305375822
INHA	3.76698831937943
MLL2	3.36526810300784
FXYD1	3.77518717240265
DKFZP566E164	3.60871877132573
KMO	3.38948876366208
KIAA1128	6.31754124027095
NUDT4	5.75155784955779
USO1	8.01220696250056
RAB9A	8.59803829765343
RUFY3	4.49128343848759
CLDN1	5.5596013831441
FBXO38	6.23350397179155
VRK3	6.42103315134548
ICOS	3.63965789303227
NFKB1	6.06720718857119
FASTK	6.33031992141837
LDB1	6.2922934043304
ABCC1	5.61899783708239
IFNA6	2.96987972135756
PCBP2	10.3304194997453
RBP3	2.96190800279598
MUC13	3.50239783522779
C8orf30A	7.03844046597705
NUP205	7.8660514799741
MFAP1	7.59234924556543
ACTA1	3.73224372772720
NHLH1	3.62666175280322
GABBR2	3.31405668438254
CXorf34	5.88873618960999
TDRD7	7.61835514196871
KCND2	4.26772739437813
WIPF1	4.90257678985314
TIMM17B	6.64031555513935
SNX15	5.08442108790363
AGXT	2.89569564246503
IGF2R	6.55873249279062
PIP5K1B	3.85046671701175
ATP8A2	3.04025443164875
FGF21	3.2069803492755
AFTPH	8.4464152151453
RBM15B	7.47518953863814
FCER1G	7.67613399349756
AGBL5	6.50288010916661
SNTB1	4.08028356925178
APEX2	6.50655698345574
C17orf39	3.83482660224356
SLC24A3	7.03647213044562
TXNL4B	5.12198810732311
UBE3A	6.53330180632361
TGFB1I1	7.09032212101425
RPL10L	5.27006871826092
RBM13	5.26417611940066
LOC389517	3.80094599978886
TOP2B	8.86495802655976
NPVF	3.0112304977592
SHOX2	3.31092724975581
ITGA7	4.33832848353115
RAD54L2	5.16888462821042
KCNIP2	2.86268436366010
C2orf47	7.85213065841202
KLF13	5.45317491328981
TSPAN4	5.53094897367628
NLE1	3.59661335965539
TPST1	6.01747347741796
CEACAM1	4.10156233759117
PFKFB4	3.53493901908187
SREBF1	5.81832159661436
RNF11	8.35890132817088
IL21	3.12664461302435
LTK	3.09193634990217
DKKL1	3.22219659351398
EPAS1	6.15498710318596
POLD3	6.67807558123712
UBTF	4.95660569384901
PHB	7.85642590858284
KIAA0427	4.37214450168428
FPRL2	4.23534040563603
HSDL2	7.13320164642022
SEMA6B	3.84273378304084
AKR1A1	9.12095622190123
CLTB	5.70593058393264
NXT2	6.37426608957459
JDP2	2.86298868401562
MORF4L1	10.3663419598036
HSPB7	3.31579662914921
POU2F1	5.54188121535506
MLLT11	6.20212307633352
CNNM2	4.79772286631677
ZC3H15	8.86165517564091
ELK3	3.06752479290747
CBLC	5.28491981066819
SEC61B	9.22856345483812
RRP15	5.70295746263777
OR3A2	3.15175393786348
GALNT1	7.99065539346164
RSL1D1	6.38617128440414
P2RX7	3.47301959872154
ANKMY2	6.98068236583112
PSME2	9.32007623595327
ADNP2	6.23490921012927
RBM25	6.72249623056228
PLEKHA5	6.62189547962906
DHX58	5.04657000735465
ARCN1	8.77938893530986
POLR2E	7.9734549425925
SEC24A	6.36484773856204
IFITM1	11.6401000462791
ZNF643	3.02885185722966
DNA2L	4.31402458941269
ZBTB25	3.33267745270110
HIGD2A	5.52207478114338
TTLL5	4.41195352316731
TBX6	3.42242990481368
SPTBN4	3.8887616400397
SGK3	3.74509500298905
FBXO28	6.7966318040331
GCN1L1	6.74192364860556
CLEC10A	3.08989234587113
GAS6	8.09272375700014
AMOT	5.0205018704244
TSHR	3.04617546819701
ETV1	3.76353617875129
LDOC1	8.58774581842642
ERGIC2	8.61377440455261
ADAM11	3.33742631655073
NAT1	6.10976849638644
ASB9	3.76182166210016
ATP6V0E2	6.20264727558146
HGFAC	3.26335087652577
TRAFD1	5.31910275087898
MTCH2	8.19078711437949
BACH2	3.29798744964277
AUTS2	8.37450291149257
PGS1	6.99523208017488
LEPREL1	5.1399875027722
TFF1	3.38129711520555
RPRM	3.93394894484741
PPP2R3A	6.51749615061299
HAP1	3.61514410163252
BAT2	4.88766166048104
EPHB2	6.2122465586553
LPHN2	7.31803562789866
ACTG1	12.3756511786031
CENPT	3.70867114640439
RNF123	5.60911864293712
ZP2	3.12206111920548
PLAUR	6.65215371148204
BMP5	3.73048288672108
MUM1	4.83074942134565
SNX26	3.82557043370962
MID2	5.22814491153666
ISG20L1	4.93899696463621
RBM28	5.08323064149453
SRRM2	7.73736969679535
MEP1B	3.14681320509056
PCSK7	5.72090960735573
HNRNPA1	11.1154572672945
PBX2	5.03117332226877
CENTB1	3.42476332507667
BCAS3	4.74945772888399
HGS	7.64065414689103
FLJ20184	3.12700483711668
TMC7	3.44547008342324
POLA2	5.44650078426867
NOL10	3.5406839383271
KCNJ8	4.16634117443197
HSD17B6	4.23224963772756
EDEM3	5.01441811125255
SLC16A1	4.53042741301781
TCOF1	5.11741276061609
SF3B3	5.70737019159269
RANBP9	7.72914336228381
CPNE7	4.43209390936761
EVL	5.87255887766591
NUDT21	5.99354534804953
IFNA21	3.51428424744354
CFD	5.29765279795284
PYCARD	7.38451633280809
MYBPC2	3.08823619166806
ZNF235	3.88454728989966
ACSL4	5.96329246358046
KIAA0644	4.63458042701734
ERC1	5.28602326886423
NKIRAS2	6.09690620937943
TRMT5	9.63393543911113
TMEM176B	6.19629849763865
PPP1R7	7.87043292305669
SOX2	3.39921715509193
C16orf30	4.45360736470947
COMT	7.77606660835234
AOC2	3.02970174270196
PDLIM5	5.45110732885419
SPHK2	4.61150721814594
THNSL2	5.54164517125463
LARP5	5.07781581728035
C1QTNF1	5.25245942650962
TRADD	5.10331918771254
PCDHA6	2.98453084856603
C1orf43	4.21896136922444
SCARF1	3.86135142582731
RAD51L1	3.59199729806225
LETMD1	7.10779223307149
KRT75	3.70595029985036
CD3EAP	4.75881344964246
B3GNT2	4.60034091263887
TMEM63A	4.03814922242229
DUSP13	3.98783673378586
FNBP1	7.16387766471198
MAGEB2	3.10912014150561
EYA2	6.82790911164614
FANCG	6.93900674248716
CD1C	3.66659297429259
LASS2	8.4499109584232
BCL2L14	3.38776124565865
ZNF471	3.25093678469481
ZNF224	3.92940479848663
AVP	3.22671969141049
CKAP4	9.13762878422095
EFS	4.8085449441687
PITPNM1	4.80460332903343
TRIM68	6.09628100558854
ZNF652	7.14880316375211
UCK2	5.95633255003031
TMEM4	8.40858254500914
SCN3B	3.62234612595675
RNASEH1	7.04913263327289
FAM50A	7.57131438413269
DRD1	3.08385633251477
OAT	9.73084480218385
IQGAP2	4.56967380940457
CDYL	7.1549245436799
C20orf149	8.2230966903477
ANKS1A	7.04540489809942
HYAL3	3.7101038181731
CLPB	4.92185673244204
SMNDC1	8.0497413840542
COBLL1	3.98150622557921
DONSON	6.2970372950828
SLC30A9	7.64741703336834
E2F8	6.11371403264175
CCDC25	4.7289498544385
C20orf116	8.25202884118329
C2orf55	3.07188146367517
PRCP	8.81546900285459
SPINK1	4.41904604329254
FAM12B	3.410748159235
NDUFB1	9.4491137504363
DIO3	3.36450740469099
HPN	4.78290575308229
NBN	7.10392022572131
C14orf94	6.0695998917477
PVRL1	3.31194768960514
CNTD2	4.0771819576565
OCLM	3.08453933244186
ZSCAN18	6.58862977997384
MYL4	4.40109968752099
SLC17A1	2.86551816627191
TAF5L	5.42472924465943
L3MBTL	3.58822773442303
TSTA3	8.16587244849584
CCDC59	7.36606843308823
RAC1	10.9679142617751
C19orf15	2.81862908093922
MED20	5.91686697174681
CHMP4A	7.3411873314513
NFE2	3.40066084503848
KLK14	3.60320604128698
FBXL12	6.3413589239365
ZNF364	6.98502498149981
TOMM20	9.44781952220668
ARSF	3.17190091315016
MAST2	4.93029708503023
GTF2A1	5.0010528374951
ATP1A3	3.41645724817491
PNKP	6.9285995156085
MRPS35	8.69233252704826
MATR3	9.58116483064457
S100P	5.59701569055837
MSC	3.41650840473363
CILP	6.96589021107934
PROZ	3.53975956750165
SEC23B	7.9899562453513
FAM5C	2.96908495045628
C19orf40	3.74065101143868
DCK	6.78649109469812
C17orf63	6.19214002698918
TIA1	6.25742338083984
SPAR	2.96772274795757
SLC6A4	3.81381279287411
SPTLC1	7.96822785691289
HMGB3	7.16646315921631
TOPBP1	8.21581113527162
NAT8	3.02054561518886
MID1IP1	6.97899117838627
TPSG1	3.38859688699504
KLF11	6.20299962413756
HOMER3	4.32975802313099
KCNAB3	3.40403463521176
KLHDC4	4.8533079370925
PHLDA3	6.5099164412103
DOCK2	4.03650835088655
TUG1	9.21157509319504
NUP214	4.64713812060504
GABARAP	10.1585502131911
GOLM1	8.78949692999667
DPYSL2	8.17982088038191
SDCCAG8	5.55001268859657
SOX13	5.37101631237125
KEL	3.37284115354784
EXOC5	4.27713029727414
GK	3.60194824765212
SLCO1B3	3.34870289893805
RPL36A	11.8215309099115
DNAJB1	7.50622815071587
ALPK3	3.63599515464623
IKZF5	4.69687957452668
CYLC2	2.81954256540739
C8orf51	4.42977743211056
NRP1	5.96113674242311
NR2F1	4.61125955431818
ACAD8	5.26929635723318
PLEK	5.61215567079966
NLRP3	3.03730916041476
RBM35A	8.88175401579273
GPR3	3.31121365002312
RAB8B	3.80479344936347
UBE2E3	8.90158442605228
FBP2	3.80833410459171
C20orf111	7.30188352967855
GNAI2	8.10491478963072
METTL8	4.33432062012428
SLC39A7	6.37081642439724
CAMK1	4.29537504941574
PRDX6	10.0287513815976
RFC3	6.71210387501492
FAM129A	5.60332513788074
BCAN	3.5505476496687
TETRAN	6.6614489950035
ILF2	9.12373290176486
SMPD4	6.57422232004884
AKAP7	4.27507588440096
ZNF500	4.28761304995786
ZNF506	2.66134036482599
FLJ11151	5.17501510594691
PSMA3	8.94048709786496
ASCC3	7.69363509093064
ACYP2	6.55783235242943
SOX21	3.48448169410585
CLDN4	6.87176013206859
LYRM1	9.2737475166204
DEFB1	8.42130775568694
GRM8	2.79168903621919
SLC22A18	7.6617361350935
RNF141	6.19086004104888
OR7C2	3.40428312501956
GRK6	5.09089113372307
PIGZ	4.36028757459625
VPS26A	9.12478583287367
EPHA2	6.7164687678507
KIAA0562	5.69088422016291
TCHH	3.08610025726336
MGC16824	5.79190321626660
SARS2	7.69482832349293
ZCWPW1	4.13856320426959
WDR8	5.16225424516828
MTHFR	3.49418589287477
RPGRIP1	3.15161057564395
ACAT1	8.30632930764735
MEOX1	4.13846633651622
DACH1	3.6959342591722
ADAMDEC1	3.83332935388376
PLK3	5.8423366267018
