Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D01_458642
Composite Element REF	Signal
CAPN11	3.12122094314598
TMEM50B	8.34839845008551
DEGS1	7.75207116981364
ARHGEF4	3.44473688328511
DBNDD1	4.62598825167553
TBL1XR1	4.87404122417099
FAIM	6.4601325121789
SP140	3.19025451739766
G6PD	5.15628031861519
NUDC	6.88481573961141
GABRP	4.02554564033783
SCARA3	5.1087472892039
TACSTD2	5.78713834938743
EIF3J	6.87069883877127
PPP2R2A	7.37985465869249
CPA3	4.10778552980874
PVALB	3.26950724969118
BCAT2	5.72322836282534
MFN1	6.01110148129478
F10	3.09941780329257
FAM134C	5.58566321715457
SNX11	5.99739443314033
COMP	3.41627296644121
GPR177	8.5218411036365
TAL1	3.17046760020299
ACSL1	6.1035665159603
ABCC5	5.75131419853517
HCFC2	4.15030371269774
TCAP	3.14044084074902
ABL1	6.95266580747997
RBBP7	9.12875978033153
PTPRG	5.19470441108697
NCOR1	5.91507216345237
MOCOS	4.54241825488985
C14orf93	4.26455756842468
PRDM10	3.92696010147455
TNRC15	5.50153290720508
SPINK4	4.06024734150531
TXNRD1	8.43093065000913
UBE2H	7.98027052098974
BRDT	2.78587477156977
SLC16A4	3.67420013596212
VIP	2.79064112230729
CALCR	3.08584537890356
CCNE2	3.72943622050041
SLC6A8	5.93494485003487
LILRA1	3.59143388926938
MC2R	3.42625937923434
MBTD1	4.97752615980213
USP33	5.81283223205805
PPP1CB	7.9273397896984
C15orf39	4.65788843251688
ABHD8	4.73126495381016
MAP3K12	4.82648128066361
PAAF1	7.11601185209494
ARF5	7.7668791657118
CCT3	9.35912338875711
SLC3A2	5.54359014217896
PIWIL2	3.35276910846668
RAD50	4.91003696707754
IER5	7.08661668131358
SYNE1	3.3267638383691
MBTPS2	3.9053716710424
MVK	4.38221489153537
TSPYL1	8.43656769890201
NCL	9.29760830245857
PSMD10	8.90800452131226
MOBP	3.33796577952451
GUF1	3.99006569357427
WDR44	4.58057888922143
HRH1	4.43987323096127
HIST1H3C	3.48533798311105
C5orf30	5.30548733890152
RASGRP3	4.16439522650506
RNPEP	8.0959416704593
PRKRIP1	5.88427273396741
MED21	7.81685563502988
GRPR	3.79139036290448
SYT11	4.97213920627913
NTSR2	3.49447634234307
Gcom1	5.19308900434694
SPTBN2	3.57962277415422
LRMP	3.48496974772993
HTRA1	9.19315970871946
RNF111	6.6480508652302
SLC26A2	5.18832337320976
WISP1	3.27627593733223
ATP2B4	7.38057164169615
FLJ10769	6.55507166888798
PTH	2.80798011549245
KIAA0895	4.80855967330903
CHST12	6.07889138842175
RAB22A	6.39168294574858
TARDBP	6.69909159115939
RANBP5	6.74560139590573
P2RY10	2.76442416088079
STAU1	9.19307230557441
NME5	4.61732665991619
DDX21	9.64756404481164
CHMP1A	5.89892866254396
BARX1	2.94278687777370
HDAC11	4.55198278443346
NOLA2	7.11635300470765
MTO1	6.22692720124018
DHX29	4.98938713663365
HADHB	9.31873793823048
ADAR	9.90064610065913
SF4	5.90007621382394
PLXNB2	5.43109610377615
P2RX1	3.5013444779424
SLC15A3	4.96963410845094
GAS2	3.75604938210635
EN2	2.95936630995637
NUMB	4.57560745043111
C14orf172	4.90986324357764
TNIP1	5.72902020506545
INHBE	4.08429391149301
TM9SF2	8.35521746155406
PSKH1	4.4568801431034
NSFL1C	7.13469406440549
RHOG	6.32257006645893
HBB	9.43201385535523
MED15	4.37704765233109
HEY1	4.57463787179054
KNG1	3.23751239509773
CASR	3.65670100475641
ITGAX	3.70860432168405
CANT1	7.28110695427533
C6orf66	7.49324577384786
UNC50	8.61789215241654
C21orf33	7.00725316321111
IRF2	5.40938860526507
HEATR6	6.48846879183338
GNG7	3.91147958310973
RUNX2	3.23044679115249
PGR	2.94949110070805
SOX1	3.21235373849998
CROCCL1	6.02497223095097
BRE	7.08893620253815
SRPX	6.46353734450493
MBNL3	3.49021091250936
ODC1	11.2672579016335
SDC3	4.59219159282666
NR2F6	5.96921277220486
ADORA2B	3.83581218195308
ZRSR1	3.01947704964315
ZFYVE16	5.84286381095918
RPUSD2	5.2915398792057
SYNJ2BP	5.87648509649017
POLE	4.90941208718693
E2F2	2.92912952631387
C14orf173	4.74643138908101
THRA	4.31398626819023
MAPK11	3.56783947598332
TBC1D22A	5.25046873449976
PTGES2	5.10884122899672
HIP1R	5.27601731491519
ENO3	3.99076721187694
COL4A6	3.76592301070499
TOMM70A	6.76514301787325
IRGC	3.46738999793842
NAB1	5.02377888333487
DET1	5.94963696576943
TRPM3	3.24401955878937
ZNF532	6.79028167076744
RAP2A	6.18525580582919
PLG	3.41682187621867
FECH	4.44174273925554
CRIP1	8.89096548554365
AZIN1	6.83365363224874
SLC7A7	5.43917713742513
CA8	2.96112349147654
IL10RA	4.40499586613426
CDC42EP4	4.54750071204692
C16orf58	5.39648719537303
ARG2	4.23854075182802
NOL7	8.32727481542842
JARID1A	6.09848353582075
PANK2	7.97049730088926
ASH2L	6.86104922170036
ICAM3	4.86728486772943
TMEM16C	3.10277972097719
MDS1	3.44873967910261
CABYR	3.83966004524591
SLC1A3	5.86581009288508
RNF139	7.456050044463
ADAM8	3.79824267150178
SFTPC	3.67398111441424
BCL7B	5.48337371220893
MAN2B2	6.26084590134358
PCDHGA11	2.95630312327567
RGS12	3.52890558341880
EIF1AY	3.27160536240734
NUDT13	3.55267707052549
ARL6IP4	6.86806762605095
RPL35A	11.3002345434885
CCDC21	4.44143400345422
RAB40C	3.74745371402410
EMR3	3.02712357835405
PRRG3	3.65724342358014
LRCH1	3.32060335803636
SAA4	3.68021087924776
RAPGEF5	5.78560222891891
ZCCHC2	5.71221746241952
CLIP3	5.50608175002814
MAP4K2	3.62195526848290
C20orf30	9.05328458510893
SULF1	6.3093774011985
C11orf48	8.38903770661923
PRDM5	3.57487827814485
ELOVL1	6.5032720731532
PPP4R2	6.66031803587651
KCNV1	2.80901659473906
ACP1	9.4395350543895
SIGLEC5	3.82681999734453
ZMYM2	5.13188945116855
C19orf61	3.92781611276834
DAGLA	3.57290245577983
GPR32	3.6136459392931
EDG7	5.25610745399048
NEUROD6	4.35941405410123
NEURL	3.72866250187686
SLC2A4RG	7.60544232870741
LPL	3.57765471091413
CA5B	3.89614759644459
MPHOSPH9	4.28400154745054
CLEC2D	3.31307691271638
HMG2L1	5.66881304555259
GRRP1	3.57622955841358
HCN4	3.88914974990265
CD8B	3.39310158155265
HIST1H3D	3.96545571360678
TGM4	3.0325714387698
SLC6A12	3.43508980691859
CD84	3.66726522418618
TBC1D15	7.57608132445857
RASA1	6.94339630824674
PHKG1	3.81675321674612
MAGEA11	3.11014937062684
NONO	8.8590796525772
IMPA1	6.8141901981735
SH3BP1	3.57593030626992
RARRES1	7.6594355615183
NPM3	5.56038951493605
CLEC5A	3.34923114217034
B3GNTL1	4.59375446824851
ITCH	4.95753135710818
MGAT3	3.71047918461186
ARPC5L	8.24712625009917
KLHL26	5.98100679062312
MBP	4.42541402971815
SIM2	3.08830057838471
RPP25	4.14364167270194
SLC2A2	2.77752963975372
EXO1	6.0453855660765
SOSTDC1	6.75310991589817
HRC	3.12969697384264
TRIM48	3.18144073936126
KIRREL	5.15502031268566
PIK3R1	5.06983881286985
HOXC11	3.71341567404985
MAF	4.35184493442502
DOK5	5.69826612590674
HELZ	4.88182205629616
ZMIZ2	5.25350863853068
SLC46A3	4.70722778072932
ADRB3	3.81663673029939
PTRH2	7.3478790909171
DMD	4.18619178642768
STAMBP	8.11679257593378
KRTAP2-4	3.31090312632409
ADCY2	3.30645878700041
MS4A12	3.26859011392751
TCF20	4.57677771869286
KLHL20	4.51158545998041
SRM	6.50123111695532
OTC	3.50198547424394
ABCB11	3.10288494003102
KCNC2	3.67030474213292
CDH19	2.96535160499494
SSH3	5.28481181833635
ZNF135	4.46824368416056
FLJ12529	6.40061733126741
PER1	4.54674812558045
KLC2	4.37669905798567
HDAC1	8.84255358486346
FAM128A	7.75657362805027
FNDC3B	8.06016618455857
MTCP1	5.9450749579512
GPR63	3.56704542112874
FLJ21986	3.37649359686845
LMCD1	7.65139532805842
MICAL1	4.3345601350401
BLZF1	4.08115946291312
IQCA	4.24292854165038
PCDHGC3	3.50707465837238
ATRNL1	2.93929995751815
CAV2	5.98109217637215
SAC	2.86763902304698
DUS1L	6.55174615826202
NEK9	4.35319677638945
WARS2	5.12350037386503
DDO	3.27576077703264
MARCO	4.1254561966846
DCHS1	4.03701148619265
TOMM40	5.10606000016548
RP6-213H19.1	6.39911360645458
TUBGCP5	3.65623051789108
IGSF6	3.68901687872802
TPPP	3.33398801581929
SEPT11	5.18284077378686
ADNP	9.00122210689545
UST	3.52761636027422
C13orf34	5.46398665092777
GSTM5	3.62580893262444
BTD	4.15653524292228
PDCD1LG2	3.11540948112424
SNRPB2	9.18953774812434
APOA4	3.33591777113052
APBA3	4.365292402417
CUTL1	6.49009275494026
PMS1	8.01789275982835
EIF3E	10.2927434492361
IL9	3.38754972891454
HOXA11	3.26067149401631
NARG1	7.46146433420106
RPL31	9.05581993502481
RAB28	4.45845380049497
LY9	3.32533469211217
TFCP2	6.14255069336642
ATP2B3	3.0057646767968
KDELR2	8.6800205707679
TLE4	3.82242447018401
FLJ43806	3.83374935764071
TLK2	5.42030657208578
PKP3	5.06399241569628
CIR	4.7245205144846
RPN2	10.9096884921464
SH3GL2	2.77819687150220
CTSO	6.21081356250921
SFMBT1	5.42210481400848
WDR57	6.8505841280767
SDF2L1	6.34542649891085
IGFBP3	9.92899512239176
FER1L3	7.96892083005336
DEK	10.2968084088294
C20orf43	7.79542992862654
ARHGAP24	3.37253644296062
ALB	2.84723325438478
SORBS3	4.42811298375436
C4BPA	3.70432246071450
UPF2	7.04441329790235
AGBL2	3.64124508539008
C1QA	7.56144434961483
DOPEY1	5.64133903091294
TERF1	6.55441788347428
KIF22	4.67171997325091
DNTT	3.10557558665964
C10orf6	4.44113318210567
C11orf41	3.12166061463955
NINJ1	5.71632149512912
SEC61A2	5.3754085790647
HNRPF	7.31080898562573
COL11A1	7.16129337241404
HIST1H1D	4.65553498123934
UCP3	3.61235086976807
MYL6B	8.93127729586139
UBAP2	7.88377687301216
TREM1	4.98178849144926
CKMT2	4.06300133066276
HLA-C	10.3470602206301
SLC13A3	4.1713654203073
PLA2G12A	6.57581573418023
SPRED2	4.31898860173558
SCN10A	3.50414590289374
TIMP4	3.73339067116810
PITPNC1	6.52272554895552
SLIT2	6.68299736887735
RSF1	4.8135118152503
POU3F3	3.05406056726715
LIN7C	5.04868957776443
NKX2-2	2.88615258680670
DPPA4	2.82310927186128
ZNF804A	3.12893311266660
CCIN	3.5947471610339
SLC25A31	2.82878556301742
KCNMB4	7.53244558294634
FUT2	3.73329260140045
RABL5	5.51670093738565
FZD4	5.80860710011921
GALNS	5.17147186285571
PNMA3	3.44164232505732
STX6	4.97517423716369
HIST1H1C	6.95998964319918
CIDEB	4.14679456390575
CASP4	7.1111707007783
PDK3	3.52311048330713
WIT1	5.02491813990645
TPR	6.8123295084446
MTX2	7.97905216674197
HIST1H2BH	4.73958852354339
BRD3	7.02010539420656
HIST1H2BO	3.53406761419993
SERPINA3	5.3950939888554
UBXD6	5.58968565959373
HOXB7	6.48398732696465
C7orf23	7.25384373488745
KIAA0143	7.16412710601478
KCNJ16	3.49328658164862
STAB2	3.59077445466535
TNPO2	5.19899514989601
CENTG1	3.38824910138662
IRF9	8.68200624966933
MCPH1	2.96597455922240
FABP2	3.02605751097406
C9orf3	6.54231102830811
FBXL4	4.96455063350186
LBH	7.41912527663853
MYO1D	4.31945010575252
PTDSS2	4.77002130534107
BMP2K	4.63181006974561
NFU1	7.89774087522573
UGT8	4.23765315936029
SLC25A23	4.53180275463276
MAPK4	3.47041709006841
HINT1	10.0868445424295
GLP2R	3.04842035301231
WNT7B	3.22522391499999
SETD4	5.79459434541214
CHCHD2	11.6477664766804
DYNLT3	7.55083084621949
FKBP11	6.16969246215855
NDP	4.3708882436235
RHOBTB1	6.50106282082046
FLII	5.89408945988235
SLC4A4	3.67516830425805
RPL38	9.47907910587715
HTF9C	4.20010327133502
RPS16	12.7951875304729
AP2A2	5.1527779595316
CHPF	5.45476591654747
CSNK2A1	6.80563830053394
MAP7D1	5.25567766813417
FKBP6	3.58050413467918
ZNF214	4.01435187375358
DDX56	5.82272962288078
TWIST1	4.3947949891736
EPO	3.33050129108682
MRPS18B	7.52541136330553
ZNF682	4.93127395895161
AOX1	3.67050519697311
RPL14	10.0810050085935
CYR61	8.05146752258942
JRKL	5.72947791917329
DTNA	3.78476282929131
MAFF	6.83503187038749
LOC51136	4.8306694523411
TMOD3	3.53934260262239
LY96	4.8370866054187
EEA1	3.68538818889794
KLK3	3.23329345564176
IL1R1	6.22002635953495
HRSP12	5.01799348497629
KTN1	8.67426404690849
LOH11CR2A	6.63822841160296
ARL5A	8.43830886428086
MAB21L1	3.41391220800559
C20orf59	3.68495617162437
ADAM2	2.78163015747233
PHKB	5.77786429725542
CCT6A	8.9163363544438
TBC1D8B	3.40129021483724
FAM13A1	5.86100500294326
EHHADH	4.87298057524828
LAPTM4B	10.5799058437975
TMEM147	9.62820855617675
ITGB5	7.07895228577262
YIPF3	7.27652656226926
FKBP2	7.54583340588616
XPO7	5.31603647598899
GPR75	3.19467826384087
NR1D1	4.96732451479667
TRIM5	5.70469184200744
TMEM110	4.61230609447157
APOC1	8.03500007349814
RNASE4	5.48686545701773
PARD6B	3.07217677419549
ARID1A	6.1848133096192
NEK2	5.52741340929623
RRAGB	5.34593794611679
PCDHGA3	3.21378609617352
HIST2H2BE	6.28442029600643
RCN2	9.45381983763298
STARD7	8.91187186784786
SHMT2	7.60700368260517
MLYCD	5.4655877022831
KIAA1751	3.07392220682096
NDUFA5	9.01832210919418
THAP9	2.99199707513317
FLVCR2	3.82087602687465
RP11-217H1.1	6.97571662261779
AP1S1	6.09308851909714
NCLN	3.87880297500217
SDHA	7.62491166831969
SMAD6	4.35767186735165
SAV1	5.57436831962493
SAT1	8.94439107761541
ADAMTS7	3.29456592372437
RPP38	7.65393119694557
RCBTB2	5.04613882337352
VEGFB	4.52052157089601
COLQ	3.52150651120773
RBMS1	8.26858768686901
NRXN2	3.58374939849681
WBSCR16	5.9086334007301
DRG2	5.0042563052489
KLRB1	3.6524833000719
DNASE2B	2.86487634298614
SAFB	4.78981768182128
MAPK8IP1	4.58478271032107
RFX2	3.73803513608333
MLLT4	3.76785610036607
ANKZF1	5.737518756293
DUSP8	4.13819882274576
C19orf50	5.84321643831244
MEF2C	3.9959988698782
SENP5	4.57377094469241
NFKBIL2	3.57231939421642
LBR	6.7591045134677
CBFA2T3	3.27399431412082
AFF3	3.17798197735384
IL2RG	4.08146848449373
CCDC51	7.63118271875841
COG7	5.61730804926
MYB	4.90947901885131
KLF3	5.343852041851
PLXNA3	4.47412193887785
KCTD14	5.59390636693551
FZR1	3.58049079346124
XRCC2	5.1041303298736
SLC44A4	4.24304029624301
ESPL1	6.38484855509659
MMS19	6.10348151666493
GMPR2	6.67087534386496
ST8SIA5	2.90634583518115
TBC1D19	5.7319284508919
CHPT1	6.53200282922232
ERBB4	5.21522858871568
TSPAN32	3.67225127153905
MAP4	6.66198897979998
ACTR3	9.81493972694062
UGCG	7.34757825267843
GPHN	3.89057712176624
ZAP70	3.17948013710287
SLC6A2	3.67418310693549
LPP	5.54547558057323
PTPRCAP	3.9204384544447
IL12RB1	3.67894243357645
HIVEP1	5.82162199375145
ATRX	5.09014877223634
EIF4EBP2	7.21323225366758
DFFB	4.04585262859615
DMRT1	3.11396117460835
CHST8	3.98139098670336
HSPB6	3.37481596091895
C14orf109	7.11143913389232
IER2	9.01773562814452
NMB	6.60916103681263
COX5A	10.1859347924607
EIF6	8.53799196412173
AIFM1	7.75360024303173
WWC2	5.14087578644231
GSTA1	3.39776549200202
POLR2L	9.06440300136106
MRPL4	5.72204672195745
SEMG1	2.8766704727971
MPPED2	3.95679789157894
FLJ21062	4.18443893505692
TRAF3IP2	6.46821558832758
EPB41L4A	3.37437342712626
LILRA4	3.47180952319918
LAMA2	4.37749810430386
TAF4B	2.94700949241606
RLBP1	3.18748936015286
SLTM	7.47935904256387
CD300C	3.60044822234386
FLJ10404	4.26474453325108
RTDR1	4.55174545430871
MALT1	5.54321181446055
ARVCF	4.65585637569181
RENBP	3.55877697718464
ATXN7L1	3.12185361039570
NID1	4.72670534310277
TUBGCP3	4.21490070100268
ZNF783	5.38062263354851
ITIH5	4.55899727731236
ZNF85	7.74969351097903
MMP13	4.01977819383571
KIAA0329	4.77965604222505
C8A	3.58152046472458
MGC87042	4.20241890536837
HOXC13	3.25003278220423
CLGN	5.2493642107363
SLC25A37	3.58743280716681
SMARCC2	6.7622643229223
TFDP2	7.2001898004708
POLI	6.1656058290829
HCP5	5.68917133843401
UCN	3.79585358163967
ZNF764	4.59754498619063
USF2	5.98803339992848
C20orf24	11.1295771853885
FHL3	5.19737419366599
SPATA5L1	5.82858250304731
JMJD3	4.83367312523267
MMRN2	4.02039996371669
DSP	10.9479046898302
NDST1	4.12494087529469
ZNF248	5.69908724784156
PELP1	5.00960278230240
MBL2	3.23167003081317
ZNF230	5.60333736397080
RNF41	5.82099022452162
THOC5	4.69638433497347
MSN	7.45037975783044
SLC9A5	3.57418200585395
SERINC3	7.56598061831599
ZNF434	4.6048182184083
MUSK	2.8795206188175
SMARCD1	4.59944139795353
C11orf75	6.88323860436375
ZFP106	6.20435039258413
GTF2E1	6.72192817095644
RY1	7.321502753494
ATAD2B	4.42966481762031
DDOST	9.81123709163962
ARHGAP17	6.37866965342495
GPNMB	9.6190982813247
TTF2	5.21377808818252
SFPQ	7.29819377017223
GFRA4	3.42356887715687
TIGD6	3.25696261194035
SLC39A14	7.22743585615524
AKR1B10	3.8758697836744
NGRN	9.87603734116817
RGS16	4.41929131812349
URB1	5.03808121804822
GPR137B	7.16046558641652
MECP2	4.59269118556613
PSMA1	9.84700284840966
TOP3B	3.49008442844604
NFATC4	4.00919697617004
RAB7L1	4.91050393978049
CSN3	3.46635718952789
NOS1	3.69236190195130
CA14	4.30476782595709
BMPR1A	6.46233701157278
YBX2	4.16034632517203
PRL	3.26322291516662
SNRP70	6.57395453875706
C6orf130	7.94142673994852
KIAA1166	5.81748511833615
FUBP3	5.81325325312395
STAG2	7.69939950966092
ACACA	5.92013610904689
ABCG1	3.96215643516258
ATOH1	3.29981058089328
ODF1	3.3316618726667
TMEM127	6.25866997112504
CD55	7.45481046248513
PLN	3.15155143070705
RPS23	12.3660965887200
LYPLA1	8.77865368506973
PRDM9	3.61877755192377
SSX2	4.11954608721736
PLUNC	3.3722496055391
SYNGR3	4.04701188301228
EML1	4.77948772855149
LNPEP	3.00371759854461
SMAD3	4.54636650347573
NUP93	7.17136022778697
HISPPD1	4.74049064331098
HNRPUL2	4.2715532174626
YARS2	6.40482375438512
TBC1D12	4.0565034351456
ZCCHC4	3.75740476144835
FBXO22	3.66177298839194
C16orf24	4.25212025384373
ZNF669	4.74563555256175
PTGDR	3.02792590161233
DDX27	8.10234434963333
KIAA0409	5.11756479282297
ASB8	5.73859462248137
MEPE	3.55435183279761
PLP2	8.62122444522773
COQ7	5.74052203898834
CHMP5	9.3791207894716
CACNB3	6.06968330560617
C10orf84	3.81595910631186
SPO11	3.56137733786176
NEDD4	3.59089538118837
THAP11	6.2358469797074
ZNF43	7.57488647573399
KRT13	3.12528244608713
NEK4	6.70281440417522
MRPL19	7.35720739412518
RBBP9	4.40305663574374
PRKAR2A	5.38938385788455
IHPK1	5.73520727316887
ATP6V0B	8.6616638390152
CACNA1E	3.14619885123048
CEACAM8	2.94329792944135
PEX14	5.60376589088438
BXDC5	8.15127285951413
ZBTB38	6.82931055891109
PAFAH1B1	5.79436757405301
PCTK2	5.62893507245135
LRRC16	5.63623528917395
OSTF1	5.90354401646102
KIAA0323	6.41669626388817
FYCO1	6.64746095172415
TXNDC13	6.37237396632903
PLTP	7.46238132435448
SLC25A1	5.49963132799831
EZH2	7.4520994402115
PLEKHB1	5.38735317064377
GRB7	4.89717020877469
ZFP37	3.94113297159394
MRPL33	9.38183573444216
C9orf27	3.05396431711920
PELO	5.55216483229391
ARMC1	7.51950152462245
ZNF154	3.56758176360953
C3orf64	3.94380915776781
FLJ10357	6.205210073953
PON1	3.58364749552175
SYT5	3.28706118829217
TMEM66	9.06950450889114
ATP4A	3.23726730122457
HBEGF	4.37638654943830
PI4KA	5.5133442462799
LEPRE1	4.69816457907379
POU2AF1	4.14817863806662
MRPL12	7.91493471039314
GNPDA1	7.55966147643954
RASAL1	4.6227720601259
ZC3H3	4.19887258873103
DDAH1	8.16934824745248
MGAT1	4.98728413881609
TIPARP	7.56524075123981
UGT2B15	3.20156922415501
DNASE1L3	3.17199373001962
CHEK1	6.10015444906766
ZNF8	4.87677406332947
TXNDC1	5.92307726385665
CKB	7.74529559113446
RTN3	8.50912972645904
IPO8	3.82975582794837
FZD2	6.00265176969215
PART1	6.14215911018502
PSMB6	8.50583335557206
MAP3K14	3.52354161709580
PCDHB8	4.07747683726182
PHC3	3.39988417444640
PPP1R8	5.97308264479515
NOVA2	3.49926550659556
TNFRSF11B	3.98872750033760
GOLPH3	8.33235963142593
LOC51233	3.7003248820778
GGTLA4	3.16045558423928
PDE6D	6.44952638890361
TTLL1	5.09630513733728
ZNF117	4.4211292302776
NKRF	6.76290429300715
CLK2	7.38679674583102
TNFSF15	3.44687303922975
DUSP2	5.22648966157157
HSD17B11	6.92380504416875
SECISBP2	4.8209391141603
PPAP2C	3.34137439883771
GABRR2	3.38613496405226
LOC51145	2.95276568205246
PIK3C3	6.97412650001862
DHDDS	5.3740436936589
CTSW	3.41266739539794
NEFM	3.33578423170958
TNNC2	3.76261490719735
ANKRD28	4.81387961391297
MRPL28	5.97580170990966
STMN3	3.20015626730398
SYN1	3.32844977350336
RAB14	5.27427391952394
PIGV	5.4192385881967
CDK2AP2	7.00602981990664
ZIM2	3.36776559589344
APBB1	4.16720955497964
SND1	7.32894221763398
C1orf123	7.85152412120372
B4GALT1	3.19213340332355
CHD3	4.67929474231526
RNASE2	4.21134813195054
BCAP31	8.53949264813328
SLC25A44	5.26992765842425
CXXC1	6.33485320027753
PIB5PA	3.74886201565633
CD40	5.11226195383124
FAT2	3.69285586415973
DYNC1LI2	5.93537190583523
GDI1	6.55489923599408
ZNF81	2.71529435497502
VSNL1	3.94503243708716
PIH1D1	7.4396242027396
KRTAP5-9	3.83550294145594
FLJ10081	4.13539522780753
CS	8.28682648446349
ZNF318	5.53011945965693
IGFBP7	10.9318710527282
ZNF609	4.14863437452545
SIRT4	3.80332234222823
SCN4A	3.49972352906598
ARHGAP4	3.53460341420038
EHMT2	6.10359964992225
UFD1L	8.8431106016341
EXOSC10	6.3922142950196
ECE2	3.50835963052528
ERMP1	6.83789428734143
OVGP1	3.95820036344016
GTPBP3	6.94682080403984
FAM82C	6.14108712769928
PACS2	5.11998009728549
C19orf36	3.59327291321559
UNC84A	8.6024828731479
ARL4C	7.07579869133518
SCD5	3.81614715006151
ATG4B	6.19168232036197
LASS6	7.22233753325776
LSG1	6.42855722889864
MAL	5.91354494210516
GPR22	3.07990156124524
WDR5B	5.69493616110998
GALR1	2.73488530635837
AQP4	3.10351257160202
C17orf60	3.35245676076383
HDAC7A	4.98214348799843
GRIN2C	3.25373483350245
ARMC8	4.75665017706434
SLC47A1	3.29039479048325
DMPK	3.67161243764114
CCRN4L	3.42710052423542
CBR4	5.8113658732709
KIFC1	5.88315282080394
LHX5	3.05431267576929
SMC1A	6.38583607600152
LPXN	4.94050878398781
TRPC7	2.97967560078241
SERPINA1	4.94602661495339
SMYD5	4.82012470619553
RPS13	11.5961655237187
CRHR2	3.42199493651819
TUSC2	6.38608219263626
PRKAA1	4.04441746711728
FADS2	4.4306616993122
ENAH	8.19860016000029
PRO1768	3.48085440780712
KIR3DL2	3.18046661407733
APBA2BP	4.47910341280239
ATP2C1	6.24371456385083
ALDH1A2	4.28787270139858
RNF103	8.01550557190895
AHCY	9.48989021158062
CROT	5.91320288433083
PABPC3	7.78189785005175
ALG12	3.75604520692271
EGR1	7.58635672077077
THSD1	3.59675369923070
CCL17	3.63930670075785
BZRPL1	3.19127613469666
KHK	3.80211222131892
ESRRG	4.22341270380251
SLC12A2	4.09489903104446
CNGA1	2.85154165861631
RDH5	4.47708491375678
CD58	5.25458505550608
PTGFR	3.09235406311855
CCDC48	3.13298851941483
CCDC76	5.02637163865542
CDR2	6.5012221254561
ZIC4	3.60932361028612
SELE	2.75064238717674
OR1G1	3.28042558675577
EXOSC9	6.74302182294662
PSMC6	8.97582287164288
ABCB1	3.03803850430237
GPR12	3.17836714993135
KIAA0196	6.14200731000477
PCDHA2	3.06706288939453
SSR3	5.3231155246542
MSI1	3.80261565790029
TRAT1	2.75698319943521
CC2D1A	4.04976331622504
PLAGL1	6.81977135770477
LLGL1	3.80424300639879
KLF6	7.31127408347316
MTF1	4.95799719752141
RNF2	4.67032084438606
tcag7.1314	6.29620893274835
NR5A1	3.10718977265842
THBD	4.39279444016157
ABCD2	2.63899783262684
ITGB7	3.76535945504312
DNAJC7	5.23076325073565
CCDC81	3.30430438602509
TM2D3	8.19819726679995
HUWE1	4.87591954690795
CDH17	3.46103298248137
CD180	3.25497394867111
FAAH	3.65860299155054
IL17A	2.91075854688925
POLA1	5.25752768815961
TMPO	5.22459864682499
LYRM5	6.59195907493161
GNAT3	3.06027620720478
TM7SF2	6.57226861669514
FLOT2	5.0333993071224
MAP4K1	5.3123433090982
HDGFRP3	6.26438332288112
RRAS2	6.7626599153173
OXCT1	6.59932163974736
LTBP2	8.16639711094642
ARPC5	10.4234070462700
SV2B	3.30886184945927
ZDHHC4	7.4749443056473
CYP2A6	4.09825107933968
PDE9A	5.27620677706459
ABCA8	4.11140474667418
NDUFS2	8.84717675574391
UBR5	6.23362260217591
FLJ22662	7.20882315794134
GP6	3.58885025695949
CRYBA2	3.3212788174899
LEF1	4.82995920659134
ZNF20	5.92975477347442
CTPS	6.68937932088896
EPS8L1	5.5789875064088
EYA1	3.36717262935180
SERPINB2	6.43469668504875
MAPK14	6.10588725373112
GTF2F2	4.11041002825553
