Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A05_543736
Composite Element REF	Signal
C12orf4	4.57309633340694
NTAN1	6.48025795177788
CST3	9.7820774843355
WDR6	6.05461342565444
NUP88	7.09179579423847
CD300A	4.09581759772001
FCGBP	6.55544959123879
CNIH	9.4057322725054
VASH1	4.35993115419581
DHX16	6.94070009165145
SLC35A5	7.22170688305293
CLEC3B	3.70236009422849
ARL2BP	5.16490109723106
C10orf79	2.99483981622099
ZNF79	4.02875357325481
CRP	3.30110052066934
OCRL	5.70461997837177
GLA	6.35377774919282
NEBL	4.22028104307028
HSPA8	10.5844613709063
DIDO1	6.48135292929174
PLA2R1	2.98019737899880
NGDN	8.07562538375405
CBFA2T2	5.18872842932901
SAC3D1	7.90584474554801
PNOC	5.3264566440524
PIGP	9.25734798712992
AGGF1	4.95008818138035
PRRG1	3.37009058359304
DPF2	7.24857474714294
MYH13	2.8782807173452
TMED9	7.92907731982598
TRPV5	3.71758982944978
UGT2B4	3.09099076457618
PJA2	6.72405726817741
COLEC11	3.60642385156949
SCYE1	7.97468844498682
MED12	6.2389593507888
CARS	7.33026794098995
MYH1	3.19785004088335
CYP7A1	2.68672235772908
PHF1	6.80293606961342
LOC644096	6.9058992681329
FRYL	5.13317812401392
RHOBTB2	3.53690561097454
MMP27	3.04483899593499
ZNF432	5.13250867239221
SRD5A2	4.01408706365387
UTP14C	6.99362014851841
RABEP2	5.74402633701957
VWA1	5.55493224918195
FUBP1	6.16531477591414
IGLL1	3.87594719240713
KIAA0586	4.83533195860957
IL27RA	4.13925124683394
STON1	5.79748867022942
IL5RA	3.38374937388062
PERP	8.77345627093268
SMPD2	4.33880383325682
TNFSF12	4.4402971394023
FN1	7.44200216300651
MTR	6.80851312871238
CSRP3	3.27212628096518
MMP20	2.95300352274548
PHLPPL	4.93284857351199
CBX6	5.1063942481269
DHFR	6.43988476839601
PRG3	3.29155140138179
ALPP	3.4387327250199
ASH1L	4.37537145641095
CHRNA2	3.91994332736961
PPP1R12A	6.3662765849635
RBM38	5.9338610828577
ZNF7	6.9566422036404
RDH8	3.31985207839753
GPR132	3.56894800761102
DGKD	5.22661019296221
TPMT	5.17173999607188
ATP1A1	8.7892236775608
SERTAD2	6.11793790928207
C5orf4	5.83093042308348
ZNF672	6.70864410118177
PLXNB3	3.53644596344744
FAIM3	4.70160121816626
UBQLN2	8.17740128810858
NR1I3	3.25268116680343
ACVR2A	5.42040269941636
YWHAZ	9.78602438876148
LILRP2	3.41286673578465
GNAO1	3.27581831026001
OPA1	5.54897978770024
RPS6KA6	3.41924154626801
RPL10	12.2977168802469
MMP23B	3.37320090547053
PFKL	5.76537442939198
TMEM140	5.925462443111
AURKB	7.4224055223359
IFI16	9.32589749224906
CSTA	4.36081708486204
PRPF39	5.97078576522413
DISC1	3.88588466496504
USP4	8.30416008767514
OSBPL10	8.12369785922527
CAPN6	3.2170418114248
CLTCL1	3.87720089773644
NUAK1	4.57589650095005
ALG6	7.45188671374661
NPPA	4.1027236650757
LAMB3	7.20819193048276
PPL	8.29080873543964
LRTM1	3.09280568330885
RRAD	3.70137976003202
TIPIN	6.59441709870257
CARD14	3.45656961704464
RBM9	5.68731053506353
LCN1	3.34290125378586
RALGPS1	6.25628313386027
NCOA3	6.3903778587301
CCDC6	8.50362851016157
RASSF4	4.41237679743308
MTHFD1	8.80556165050217
FCMD	5.33763986675774
IGHD	5.06365313376699
PLA2G6	5.04040210608563
TPT1	11.5368836811592
S100A3	3.49579075253744
SEC63	6.61321235483902
C10orf59	2.86374882614511
TOR1AIP1	5.65283206548606
PAFAH1B3	6.48129083912153
CEBPD	6.70292312567434
ZNF107	3.94664181722288
ALDH6A1	7.93293992033396
G6PC2	3.57127688229698
SNTG2	2.76744424984501
GRWD1	4.76326900875257
FLJ22222	4.68044322978909
BCKDK	7.00808713298023
CTSB	9.4578927104091
PFKFB1	3.48907546496698
ZFP36	8.52422736048726
SVEP1	3.47565922530755
PXN	4.63523265627405
TNF	4.13972729577819
SIRT2	6.46912196242505
C5orf21	5.29609365803509
VIL2	7.27339424535331
DIXDC1	4.08149887914835
GANAB	7.65548770488727
PDSS1	6.2142700522158
GRM6	3.26100622264893
NGFR	2.9475946708764
ATP8B4	3.05850377233540
MEIS1	8.62100584172772
BMP8A	3.58968371682645
NGFRAP1	10.2743300900645
EDAR	4.72081705088768
NEDD4L	6.08799253149735
CRYBB3	3.86441514536716
C6orf60	3.82191418225634
IL1A	3.13850617807317
GNRH1	3.03702958975749
PDGFD	4.80313192935812
CACNA1H	3.89958575587451
TXNDC3	3.20265863336566
ERCC1	5.73908918569678
CAV3	3.7353649239043
HARS	7.62291769562182
AQP8	3.66962731208038
CREBBP	5.09944107999189
ITGB1	5.00076649500444
SPACA1	3.24002919942238
ZNF254	3.66904356130244
PARK7	10.4044925925924
PAX1	3.20278939088809
PSMC4	6.71916631576595
KCNH4	3.73314455307922
TUBA1A	7.82243166700732
PRMT8	3.57718907690635
SELP	3.83390779236737
PSMD8	9.28282105342095
SOX10	4.19344986122623
HTR1E	3.64616501765906
RABGEF1	7.1992288562667
EPS8L3	3.64023092236996
MAP1LC3B	7.8732919324798
AGXT2L1	3.1854757175568
CYB5R4	6.45796257689195
MEMO1	7.39218179579917
LRBA	6.4459325001326
TRAPPC2	7.38869738365505
FLJ14107	3.19203931387997
FNTB	4.36034103006245
MYST3	5.25514933430301
KRT8	8.81181524483265
AURKAIP1	9.00790310233895
LMAN2L	6.05208308575647
C1GALT1C1	6.72221718059672
DSE	4.65016933693893
FHIT	5.95930554509862
OSBPL3	5.65748822512391
PPOX	7.0191892497503
SLC39A9	3.81869158400958
EPB49	4.83982782546787
LOC137886	6.0310517999572
C7orf49	7.67197614778652
RHCE	3.35982957165761
CST8	3.7667080406092
ATG7	5.51955635320829
SPP1	8.05753782883836
GLI1	3.34953096107968
HYPK	7.63834255265843
SFTPD	4.21324204490984
MCFD2	5.48211947343705
ZNF157	3.14687969002153
EPS15	7.36386912903
SFRS2B	7.02739680644719
BTNL3	4.23910725974965
GPR23	3.26398793509885
TRPA1	3.06512814967691
ASPSCR1	4.81386425415309
GNS	6.90186610845151
FDFT1	9.43315611653867
ENO2	6.23128520605626
CBX1	7.63394508114955
PTGS2	2.92646892720042
BMP7	5.06184629065728
CCDC90B	8.5702299098815
LRP5	6.40098181626208
UBE2D3	9.3291151357471
ARFGEF2	4.93049976767188
ARR3	3.63481359767600
MAP1A	3.84997245568519
NEFL	3.0355193404894
CD2	6.49359981028192
FLJ23861	3.47246253472474
NAV2	8.98890463446139
ENTPD2	3.38939659403659
COX7B	10.0291550961103
ATP6V1A	7.03148987180592
TRGV3	3.1470957448897
ANKRD17	6.47347252713255
ADH1C	3.18469816271216
ATXN7	4.2897377746276
IL21R	3.63793810125867
CHN2	3.36604027690692
HAS2	3.13075184598318
C6orf48	9.7381453597971
TGIF2	6.67480388982158
KIAA0241	3.58515189851464
IGF2AS	3.55754655400057
CYP2C9	3.46097438464989
DNMT3A	4.52452557449637
CNOT7	8.83261278770439
FCAR	3.18418828890308
SFRS10	7.68909432399026
MARCH3	3.23837164538324
RUNX1T1	3.11858231437857
CTSK	4.77500356244491
LRRC61	5.11158113168653
HNF4G	3.28237058890167
LRCH4	5.36348351486986
PSIP1	8.33875188563095
AP2B1	6.87436933325832
C7orf28A	4.50238314476755
SMCHD1	6.19514478573027
EIF2C3	4.38191875368706
S100B	3.62486337771466
BMP2	3.49907824119185
POP7	8.53167582016025
UGT2A3	2.56971946406158
ESR1	4.56246336042124
ZFPL1	4.82126083587867
ARHGAP12	4.55126609969042
PGGT1B	3.49655076283997
LRRC19	2.82988654700925
ZNF767	7.29813991986268
DEPDC6	7.77446415470426
SLCO1B1	3.09955826042892
SST	3.09898141606457
NACA	11.9911915583321
KCNN3	3.31602155580492
GLOD4	6.45138293487162
SCCPDH	6.26647988760924
PRF1	4.83428836986238
LST1	5.14604483331706
CDK4	9.43299879713515
TCF15	3.46469318682508
PARC	6.1784783961129
PRMT1	7.49940347607742
ITIH3	3.49139954118891
PPM2C	5.64631259625899
TEX10	7.61593703948178
EDA2R	3.36087949345574
LOC283345	4.50257847923634
NARFL	6.0674478192578
DENND2A	3.69184062142569
C1orf103	4.57009333755975
DMXL1	4.9061790999488
KCNAB1	3.70360400713234
FLJ20254	6.30716661527254
RBM3	7.62112929248118
GPR1	4.54922956133552
DMTF1	8.40472281590591
HTR5A	3.38699587877678
MXRA5	9.2545095133184
GRM1	3.36957125563765
SCFD1	7.30480625359408
RAPSN	3.38284470813946
ACOT9	8.85370313188645
PDE4D	3.33851265763266
TRPC4	3.10729706542050
EPHB3	4.35605630602354
GEMIN4	5.22360772837927
RAMP3	3.84583342503535
CNTN5	3.23295589273919
DLEU2	4.46595506535319
TSPYL5	3.50538332690624
GRTP1	3.76626916811624
ITGB8	3.63167054631891
GAP43	3.15406836439574
FRS3	4.90343102134366
PDE3A	3.55755777201376
TNFRSF10C	3.04108709769418
JMJD5	3.89285127766342
OTOF	2.90438426067159
TEX14	3.30827277894802
XYLT2	4.80927984300965
HIPK3	3.43748223148175
XPOT	8.57455310802907
RRH	3.17797027160472
CDR2L	7.86645508558538
GAL3ST1	3.52547755749363
DHCR7	5.30920806957265
PDZD7	3.72061908324458
FGFR4	3.47458689857718
CRAT	8.12141858265378
C1orf217	4.13875223389604
SLC19A1	3.59763841126015
PPP1R14D	3.17723307417171
LIMS1	7.15211491223117
TMPRSS11D	3.25848423016388
TRIM14	6.47500506099405
PIK3CD	4.56408609356127
MFAP3L	3.36862581721338
DERL2	7.57567622778105
SLC7A11	3.73592482700111
FHL5	2.99624632916281
OR10H2	3.28149782024004
ACAN	3.91138695872623
BRWD2	6.67948342841457
PPM1E	3.04110281006350
DCUN1D2	4.74169009011827
TINAGL1	4.37479712681467
C3orf36	3.04696177505606
DOCK4	5.31679816737722
ENOPH1	7.47404529774807
FAM127A	9.44217673184414
SLC5A3	6.45851963478072
ARPC1A	8.9250697610514
CHST2	7.13592780278802
SPATA2	5.59279575876891
PGLYRP4	3.80440737352677
RUFY1	8.01225726903738
NTS	10.4862377185592
FRMD4A	3.28786072718366
RPS4Y1	4.93876855671345
BCL11B	3.28684001797384
TNFRSF8	3.99396335175451
FOXE3	3.4012903450592
PTGIR	4.08164255430225
ART4	3.12009704557289
EVX1	3.96807181514756
PRM1	3.37722668477075
GLCE	4.61001248399576
GPR18	3.9891637969165
ACAA2	7.19754157540934
PIGK	5.57015160536482
HIST1H2AG	5.75444512044629
C16orf67	4.92380350303347
UQCC	7.09592461310185
PLS3	9.32084529863812
DAG1	6.9162635433344
WWOX	5.08322512187088
GTSE1	5.83938555855238
GP2	3.54316755567245
CHIT1	3.34999953112622
PLOD2	7.91482807720163
RPS24	12.4017448782910
KLF9	3.82797673619900
TTC27	5.67454864795935
PYROXD1	6.30940196651307
MIA	3.96767869090684
TSPAN2	3.48048440977403
MRPL9	6.82952967825864
PCSK2	3.29740819569458
PI3	3.91767427629828
RPL24	11.7589333783036
HIST1H2BE	4.81349459226462
CD86	4.48574284753019
CALM2	10.6670513210824
LFNG	3.31223541103935
GYG2	4.97620163165476
INTS12	7.2932010732419
RAB4B	5.06733128416916
CTSF	6.64650158031353
HUNK	3.45285579834482
GNA13	3.32867246233034
B4GALT4	5.3585197493372
TSPAN31	6.56258563528581
CHD1L	5.49650553678758
CNKSR2	3.74787468980145
C1orf156	6.31553615121402
IBSP	3.56407097106685
FUT8	7.58912329067212
TRMT11	7.67774845548199
AGA	6.00100179500715
GFRA2	3.55283792833937
WWP1	6.4035870636528
B9D2	4.0981802264821
CPZ	3.55486891470563
STAT1	6.83493584439821
PTTG1	10.5558578327586
TMEM62	4.89319828693958
COL8A1	2.70977872301190
RBPJL	3.28282854583483
CASP8AP2	6.72825757904566
SSBP2	6.9414013062734
MMP12	3.32292126233260
NME4	6.79361223878479
LOC55565	3.85106330648751
GABRA1	3.53271131263440
PEX11B	7.87939553604736
HABP2	3.74736591843711
REEP1	4.67164828373501
C9orf156	5.27020348954828
SMARCA1	3.33925374110572
WEE1	6.50345564071805
APOF	2.95558916329358
GCDH	6.76243110946681
SSR4	9.42399785915546
SPAST	4.34138919485996
RGS1	6.13288264992679
ACCN4	3.72196039026637
PLXND1	5.9340831581101
FLJ20489	5.34677868575435
MLCK	2.9909241930766
INTS5	6.59115626933102
BSG	8.33072229599964
PARP8	6.30445911464804
ZNF215	2.95164622931664
TEAD4	5.88167038411128
PDE7B	3.41755549139489
MS4A3	3.04186448757255
DTX4	7.36181864439618
EFEMP1	3.18967120817151
TNRC6B	4.97392591494024
TULP2	3.47559948697909
RERE	5.36141548013931
BNC1	3.11565458677654
FGFBP1	5.30046833314866
TIMM8A	5.85715353318655
PIGB	6.56288336035339
AJAP1	3.63690479887858
COMMD8	6.5563273607118
TRIP11	4.55373439380082
SLC25A42	2.89073760000898
SYP	3.77209031550234
PCDHB6	3.42152824902585
FLJ12716	6.2780187604573
FKBP8	4.55987149159742
KIAA1109	4.34768799968146
PTPRC	6.15832585010077
POT1	6.8273807947176
CCT7	7.50666351112624
MMP11	3.70495225174253
MYO1E	5.65123238999078
EEF1A2	3.75628948575379
MIPEP	6.2173692129342
ZFX	4.98164584130289
UCHL3	6.8991206761356
LRFN4	5.81102282214341
XCL1	3.17385171121123
CARHSP1	7.95496880493976
GREM2	3.18137294660981
CCDC102B	3.26889674706106
HDDC2	5.88869559803207
SHC2	3.85187625829772
SDS	5.33762407955172
CASQ1	3.8935393804393
LYPLA3	4.87975280650915
INPPL1	8.12165413358053
SLC25A40	4.89524890996669
IHH	4.42211200196387
CHGB	3.0003495983679
COL9A3	3.17802743124541
C2orf18	4.51339979130757
DDEF2	7.1133616033137
BUB3	7.58398553785972
C6orf211	7.2480313510209
FOXD2	3.52566728140665
GGH	8.07190911581247
GGT1	3.52998665979129
ADARB1	3.97805866911814
VPS35	9.30970615314933
CNN2	6.11027094236152
DBP	4.63923415526525
WNT1	3.35298538208372
COL5A3	4.95022063462223
RHOD	5.18943564662314
ASNA1	8.5823265811637
WDTC1	5.73546677819367
COL4A2	8.7710805698365
HEBP1	8.48131436963938
SLC1A6	3.96949850729458
LUM	2.70372396783553
C1S	8.11476635708619
TCF7L1	4.02217865146256
ZCCHC6	6.59930234128647
ME2	6.51142608913553
PAGE1	3.38509339162758
DTX2	4.80324280947389
KPNA4	5.99233729313632
H3F3A	10.5733706309412
GLO1	10.6717927387851
WDR61	7.37406094516527
CD302	4.2624980642446
SIRT7	5.902991092753
D4S234E	4.24374521149431
RABIF	6.3306670479453
DYRK3	5.2326126886682
PKIG	7.55241323425982
PFAS	6.86767276554377
ALOXE3	3.74183890960606
RPLP0	12.6282467210123
RBM34	6.42180404298981
MKNK2	9.33884734815292
ZNF528	3.63361389009724
U2AF2	4.88602295942276
SEC16A	8.05774736150575
EFNA5	3.29466603767579
ZNF44	5.14067299450857
FCGRT	5.91193831987948
NOL4	3.04961327357652
CCS	5.75177664069077
IGF2BP2	8.0076848348288
MFSD7	3.51557436631534
OR1D5	3.30883741378635
SIX6	3.2101991127395
CCR6	2.95171265272895
TSSC4	5.02422880861518
COL11A2	3.5311561884201
CHRNA6	4.26036425616697
PLD2	5.02807197597834
PALM	4.91301922081537
ORC1L	4.30662315758034
SASH1	6.33308818112269
PUM2	7.36465901544857
ZNF365	3.51254649947976
CDC14B	4.25221628144298
PHC1	6.51685323596394
KIAA0913	4.39795946215487
LDLRAP1	5.2527228836615
NAT8B	3.35584076109116
PPP3CB	7.13620199753073
ANGPTL4	3.56396522550328
HHEX	5.04691782511695
LSM14B	4.69184690303506
PLCH1	3.55214125651405
INSM1	2.91997532309425
TLN2	5.8549647081587
ZNF493	5.91437518599911
HDAC4	4.3500162629564
GLRA1	3.39046458638418
RPS6	12.0229200838329
SFXN1	4.40621370059214
FAM102A	6.93988414690717
KLHL1	3.37690780088761
SAPS2	4.992036677695
CTNNBIP1	7.10944459449546
SCGB1A1	3.00392034463571
SCAND2	3.63418123555846
HMGN2	12.1663266152574
NEUROD2	2.90248488016902
YAF2	4.74045595286639
BRPF1	6.61985290117704
RICH2	3.90734593380434
TBCE	5.8672457422327
LIAS	4.18147986661353
MAPK1	6.5434809966723
MRM1	4.52076685010848
HDHD1A	9.15221380839826
CTA-246H3.1	5.58492282951092
ATP9A	7.51887990829104
HSD17B3	3.52683255640858
HN1L	7.44371339311147
SAG	3.49467470318191
C20orf10	3.33716113820237
CTRC	3.69102196824363
HNRNPA2B1	10.4885962756425
RNF216	4.69821217341676
GADD45A	7.95185455917081
MSH4	2.97246660946701
HOXD12	3.11990713827466
TMEM70	6.72611138725209
PPP1R14B	7.72841516057673
SBF1	4.3730156623617
HIST1H2AM	3.99194329000058
GNG3	3.84799619951499
C1orf50	6.15638294186746
FTO	7.06182091650218
CALCB	3.07348898854567
PPP3R1	5.60019661047382
USP46	4.72614871159421
CCNJ	3.41118510848501
PSD	3.38087360344678
GNAZ	5.00476892742731
FAM57A	5.13698266627162
LILRB3	5.33666740636317
DHX8	5.32919179906282
SPI1	4.59464341251728
OXSM	7.280567464571
GYS2	2.85926614113265
UBE3B	5.25937232153275
PLAT	6.1107176265217
NUPL2	5.09285374027774
SF3A1	7.44366862965669
COPE	8.66020834104992
EIF3A	7.55604921835524
IQCE	4.40330282327874
FBXW10	2.76647997702654
KIAA0182	7.62518610223932
YRDC	6.85158283257329
GPRC5D	3.58095536322027
LRRC23	4.09522911267932
BLVRA	6.01698931628952
SLC22A7	3.40142785288931
RASL12	3.56415100216000
DAZAP2	9.0905699105911
IKBKB	5.57903781775018
PPFIA2	3.4926077269657
ZNF271	5.99059558609244
CXorf6	6.9300763216721
FRG1	8.48097948561305
BTN2A2	4.75434959303774
THBS4	3.83526969037495
ARHGAP1	6.22795167415197
ENOX1	3.04370685894025
ZNF706	9.5074694769711
DOK1	3.93067418189564
FCHO1	4.56198802034188
PGAP1	3.61603971685599
HOXD10	3.10592928367610
CXCR3	3.59668717042077
FSCN1	5.22967286573486
KIF17	3.42945488687335
TRIM66	4.68566247785259
CHI3L2	3.73051750684630
SRPX2	5.55716637538351
C13orf24	4.59856812694503
CBR3	8.88372775290575
ZNF132	3.03271922919166
AQP3	8.52226722824727
BNIP1	4.66382170260629
ST6GALNAC4	4.12759010789259
KIAA0391	5.12242675516428
KRTAP5-8	4.40773532728145
SIRPA	4.52771883907325
LYVE1	3.41978469968002
IGFBP6	3.67791154387648
APOH	3.22122143231622
TSC22D2	4.13130278187844
PLCD1	6.46031902629232
NPHS2	3.33380517357377
ARHGEF15	3.60857733503628
M-RIP	7.8390978489026
POLDIP2	6.68200978714701
NDUFV1	9.6401257589609
SRD5A1	6.56359837140433
RAB3GAP2	5.9636871374253
CLEC7A	7.03655278675942
REXO4	5.36905973052975
HSPA14	7.83986635642924
TAAR5	4.02869473453246
ZNF142	5.31878785379832
MUT	8.91285974063803
C2orf43	4.07199255987777
SELPLG	4.91297446584407
BAZ2B	4.76204924627732
SLC38A3	3.50971315907815
BRD7	7.91119839989915
POU6F2	3.24209730416560
NISCH	8.42576001332599
TCEB1	7.90141529813719
OPCML	3.24834716248607
DTYMK	5.87896570339602
TAX1BP3	6.38478941406135
F13B	3.10331166314657
RPL34	10.3633419412076
AKAP12	7.0911719233109
MARK2	4.42145787974029
AMBN	3.86259526830126
C14orf32	7.9286462279721
FLJ21865	5.95302466619129
HSD3B2	3.27932081307286
HMG20A	5.22726279844154
WDR77	6.38617115281031
ATF2	4.2929342371324
C10orf137	5.19440008190158
ARL6IP5	8.88330051454655
QTRT1	6.35315773136588
CCNT1	4.84460654936213
AP1B1	5.47336376791071
CD74	11.7956558395414
DYNLL1	10.7142075696046
PLSCR1	9.50608405089827
LIPG	3.87777483679771
PHACTR2	6.20547887105309
SLC35E1	6.50050760816056
VENTX	3.70359978298212
FEZ1	3.87866810227365
APOD	3.89596960447674
LAD1	6.15783185095865
C16orf44	3.88269966843743
C1orf166	5.56355519911976
PAOX	4.71014418710303
MAPK8	3.75035134894964
NELF	5.17069161104095
RBBP8	8.3387646687281
DNAJC8	5.3878231567502
KCNJ12	3.08996296057701
WNT11	3.52299439141226
SRP54	7.76918439326671
GPR35	3.83689838291188
NRGN	5.97913775549402
IFNW1	3.50375951320581
ACVR1	6.79670011860931
SCN1B	4.05130587298063
RNASEH2B	4.65931523671981
STAR	3.29732548612120
C14orf65	3.81574661180047
TAAR2	3.33848912709668
VAMP5	4.62060746209334
TUBA1C	11.5545278441163
PIK3R2	5.47214158308305
ARD1A	6.88712502554292
SYTL2	3.40517380160015
UBXD2	7.49489402800107
EBF2	3.60051049461202
CAMSAP1L1	4.76168259901737
CYP3A43	3.08827000314137
CCDC91	4.96766699489692
AKR1B1	8.51762265689865
KAL1	3.99618511496355
GRID2	3.33340406751152
ZNF423	6.1790048753899
PSMB4	10.4434656592792
ARPP-21	3.24163975931488
XPNPEP3	5.09042873713071
CYBB	5.82868030850819
UXS1	6.71165290147937
SART1	7.61559674921357
C7orf16	3.48692264448217
SPTA1	3.27827135185297
SHB	5.87339961489358
CHST7	3.57973669910368
SEMA6D	4.13620481432957
IKZF4	3.50183159794611
NDUFA1	9.92789521346444
HSPE1	8.55521329895782
MAPK13	6.95318047850058
MYCN	3.79516572651662
KCNJ3	3.09150705543628
ZNF573	6.448244001739
PCDHGA8	3.95551165525697
ERO1LB	3.13174111874507
NTF3	3.65855134854641
GTF2B	7.26515531265446
GSPT1	8.22326597609356
GUSB	9.74178553382212
EXTL3	3.95520450867258
PMPCB	9.15318940624394
COPS3	7.71009793094311
LIG1	6.40916495346977
NID2	5.35992324763224
LSM8	7.66089510223738
TMEM97	7.06331903916458
SUZ12	7.419616014831
EXTL2	6.13893108623364
PDE6B	3.92699393196965
MRPS16	8.38528472767216
KRT18	11.6273169030194
C10orf118	3.37427139693416
ZDHHC13	9.17880524612209
JMJD2C	4.88259398391768
OR2F1	3.81687125586405
ZNF415	3.78471810615693
CDK5RAP3	7.99104602779108
YTHDF2	7.54200938128291
GGCX	4.36030726894582
FZD8	3.25268694083495
TCEA1	9.7401205345684
ARPC4	6.24620985102723
SUSD4	6.9007458652871
C22orf24	3.52670828773288
EGLN2	5.60121118424787
KBTBD4	5.77803560864341
TNFRSF14	6.28262326789704
ROBO3	4.44548283912144
TRIM28	8.16097652847434
FGF5	3.48688975583109
RTCD1	7.28975339119234
MZF1	5.03118459875098
CNIH4	7.80287662629357
ZFP2	3.59758033385664
CSPG5	5.88237344865504
FKBP15	5.74950887794759
BZW2	8.29401657551403
PTPRN	3.28491317607825
HTATSF1	6.23872805781197
WFDC2	12.1842803186370
TST	7.71223593789849
NDUFA7	7.02580092262055
TTC22	3.23136724811171
RNF24	5.49529878208563
SFRS4	8.79391570989194
CD70	4.21023181864358
DCPS	6.26133111647369
PDXDC1	8.88548133900517
SRC	3.87418947829569
NTNG1	3.47918101948239
SETD1B	7.97963269217123
TINP1	8.84978504811719
ZNF606	4.35926604733226
SSR1	7.53109870448684
NFS1	6.11914440870029
CRMP1	4.03978806250308
NUP107	8.56308906563876
OSBPL9	8.47216947858493
MYOZ3	4.0670116671033
PDE4B	4.25238478360061
ADAM18	3.62668080012407
FBXL7	4.51306781470856
IDH3G	7.06798851737234
CCDC87	3.56259704707776
ARFGAP3	5.88920165713681
MAPRE2	3.9486802923796
CSNK1G1	3.72211928662912
IL1RN	4.14398071277299
MAFB	8.0576971293178
RAC3	3.24694235018515
C1orf54	6.12676291253343
TMEM14B	9.26731520336453
ADIPOR1	8.06558245598707
GRINA	6.17054721513302
CLIP4	3.63399783415000
TFPI	3.26323409253504
DPEP1	3.26949769028062
C14orf118	3.66324276512011
FABP6	3.46997996390464
TMEM87A	6.79635772115325
BBS5	6.58920194406412
SMTN	3.92794682998026
CYP17A1	3.60613735116439
SCG3	2.79281660139613
GFER	4.59816884184473
CD209	3.99209780877303
NRIP2	3.12308700364995
CYB5R2	5.10688509435394
RIC8B	5.9417481149095
CSGlcA-T	6.26742265583661
DNTTIP2	7.66349002547353
TNNI1	3.22461130497549
GABRB3	2.80153480343417
PCBD1	8.1080348063845
KTELC1	6.5166102958726
HOXD3	4.11023445598366
GPR85	3.48663386142495
P11	3.34670633242423
SP3	7.67962592000069
GOSR2	4.69956387543315
DDX1	7.86018429545434
BFSP1	3.65069044474044
FLRT3	3.29975860721863
RNPS1	9.2024952818909
LCP2	5.87115812634425
TAS2R8	3.16073115732685
SEZ6L	3.57509948126219
NR2C1	5.38018901320374
EXDL2	5.81610710123914
SLC25A10	4.21699031992553
ADAMTS3	3.04257900923784
PCYOX1L	6.07007064979366
TNFRSF13B	3.90317392217874
VPS54	5.47104777827971
MKI67	6.08701229776114
C7orf54	4.49292843548386
GLS	4.11611944288362
PCDHB12	3.5627655351739
LGALS13	3.05910313495962
IL4R	6.77472403247273
SEC11A	9.71888557600417
C4orf6	3.17350635263457
SPP2	3.88285971957104
CCL5	7.72731453305432
PEX5	5.46602578757211
CLSPN	3.89564036312014
LOC51336	3.43840989149672
SPAG1	4.25454541076722
C9orf82	7.76701793094107
KIAA1024	3.28042884358864
TM4SF1	10.5235974887306
SMG7	5.55250681371046
WDR45L	8.55141232853201
TAS2R13	3.17380246645486
SPAG8	4.47463578738916
VASP	6.15418088184629
ZCCHC11	6.00257434587632
LOX	4.55600371393397
SYPL1	9.15486028220237
BAG5	7.54190873950513
RPS27L	8.4139164678913
MGC2752	5.2807486853984
IQSEC3	3.81001946860977
TGFBR3	8.64515089942355
PPA2	9.09735335259767
MED24	4.48516192500029
CASP9	6.22845996805764
PDCD1	3.40355273933456
MAP3K7	6.12874436501387
C17orf81	7.79898273683268
SRPR	7.9176653542499
BAG4	3.66521087783792
