Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_F01_586114
Composite Element REF	Signal
ZNF550	3.50405167992137
TRAF3IP3	3.97156135781382
LSR	6.8351997076963
MIS12	6.6350070840947
KIAA0774	2.63091264404255
CXorf1	3.50753105554375
CUL7	5.49944386676224
DIO1	2.90242213165604
LIPC	3.16423761391322
EIF2B1	7.9861827412585
OMP	3.18162544706975
HS3ST2	3.93491597333405
C20orf11	7.63675680778549
CTRL	2.86217515968088
GSTZ1	5.35907216766913
PAK4	5.9484789004024
CCRL1	3.18177980696509
RNF10	5.76810707251978
MAGOH	7.09725078398624
CENPB	4.90884226403205
C19orf7	7.36724476352719
JMJD1A	7.87028644624476
GATA2	4.81239767134633
HIST1H4H	5.87751817917691
CELSR2	5.43203718365504
GABRA5	2.90658374592946
STAM2	5.00745455760103
GPC3	4.12883874192696
GRP	3.56087295998336
SV2A	3.48304804231645
EBNA1BP2	8.95553879241172
TAF1C	4.37870761724422
MAGEA12	2.93667531701711
GSG1	2.76070705634187
PDGFRA	5.52591300130437
CACNG1	3.92840695796488
CIAPIN1	7.06605551226798
CSTB	10.0160682989638
FRMPD1	3.32012693178807
PTPRJ	3.0613855319338
ZNF668	4.41068023783193
PLEKHJ1	6.2507905172525
ADAT1	5.89199335185341
TMEM50A	8.37542714003337
CENPI	4.52710445379373
HOOK1	5.70878679321295
RPP21	8.79043729494477
GTF2E2	7.62928879825628
IL17B	2.81049652118245
CCNF	4.39744615458273
CRYL1	5.47072775274056
FOXH1	2.94478479068199
NFYB	5.60761793179403
KCNQ3	3.7719984672373
PPM1G	6.70643910519319
NOVA1	4.24973961516208
FZD3	5.46809772904886
NMT1	5.45774282411966
AKAP8	6.70725590588215
SOCS5	6.54485774895045
HADHA	8.02916824232445
PLEKHF1	5.32897576235619
DLG5	7.38731464471348
CFDP1	6.0559782672335
SAGE1	2.87128825004795
PGM5	3.26915907507680
C1orf144	6.06692268046569
SUHW4	6.12672416303021
TFEB	5.69253664897551
RND2	3.20128414066885
ATG12	7.18158056132885
BMI1	7.72326263660078
RNMT	4.91551681236866
MASP1	3.28155116339181
MYH4	2.78639018731853
SLURP1	3.19038218376960
KIAA0984	3.31984587809306
ASTN1	5.67844765976509
MYCL1	5.41901259934050
SH3BGR	4.11756463429929
RPAP2	4.40354103767578
FOSB	3.79505957618594
KRT35	2.90877750132148
MIA3	6.62728750948675
KIR3DL3	3.13679934876116
SEMA3F	4.76157436194424
TMEM135	6.61779341736978
SLC27A2	5.05300643566135
NDUFB2	9.87891239784025
FAM46C	5.10368336180803
G6PC	2.72002418200393
KRT33A	3.89840616767139
OVOL1	3.53976536440456
PAMCI	8.07875020740295
S100A7	3.10743611901788
MAPKBP1	5.81620722121063
CPE	6.81657130629275
HARS2	6.94863386778444
GNB1	8.80150174757857
TRIM46	2.88285822733478
UPF3B	7.54134125781761
CXCR6	3.72856473291869
C16orf3	3.01938372460014
HLA-DOB	5.6249766852185
HPSE	6.307428330626
GSCL	2.54629054380383
POLD1	5.93513042077121
DMWD	4.23508237596221
CALD1	5.7113461169178
LCAT	3.44541186043785
SCRT1	2.9185297172595
ST6GAL1	5.23547437000085
POMC	2.93356081733176
UNC84B	6.02150190368271
NSMAF	7.49427490188926
ADSS	8.19056168136492
SKIL	3.66144975614705
HMGCS1	5.81589482391798
PYGO1	2.85724163613235
POLR3F	5.72388754747048
ZNF277P	7.30779545823304
CNNM3	6.20002616920326
WRNIP1	3.11335540283905
ALAS2	3.96659126018774
MRPL23	7.79491842676782
ST3GAL5	4.77820790250673
ZBTB7B	3.45683152600288
DHRS1	7.31228984585686
NFKBIA	9.52324990091696
CNOT3	3.91999895584431
GAK	5.65890170025106
SFT2D2	5.8166045069057
HOXA6	3.40903750694563
PSMA6	10.2799218219624
CRTC1	4.57742848226954
LY6D	3.26209326783464
CPT1A	3.52613933238544
ALMS1	6.48892804847606
LMO1	3.38495115706536
EIF3I	9.46338717038896
DCN	8.65246874811416
PRB4	4.38638668740843
MCM3APAS	3.91068911304292
SUCLG2	6.39123847527158
FOXF2	3.49216810357851
MLH1	7.03518856854879
S100A12	3.95736290562267
ABHD14A	6.46589131277625
DEXI	4.83714686994177
ACTN1	7.48522913185288
AMPD2	6.60535901655312
IFNAR2	6.1726948540038
CYB5A	8.4948481397566
TLOC1	9.15669848192496
NRBF2	6.74968624885192
MKS1	4.26422924766347
P2RY11	3.21890477423398
CX3CR1	7.69089604592026
PDE1B	3.20180086908928
KCTD3	6.50153509386057
ITGAE	7.55031137518608
SLC30A3	4.05381156273872
KISS1	3.40740042439704
PLP1	3.12301941314346
C14orf2	9.44859766030649
IFRD2	6.5252590095464
ANKRD7	3.15502649111289
XAB1	8.68141215197348
NARS2	6.85641346492904
TMLHE	4.12527834645555
SERPINB3	2.7394375144821
FAM127B	6.00917151336915
ZNF391	3.03047080880358
ABCA5	4.85946530742124
DNAJB14	6.50135091725951
TSFM	6.37672210595684
WRB	7.26726361761911
ABCC8	3.23973122490293
MAP1S	6.11081860512771
BPI	3.02046422851883
TTC4	6.23509961834189
BNC2	4.87300283069398
HIST1H4A	3.09791333221271
NDUFS3	9.86528594191508
WDR3	7.38018742751542
MAGED1	9.0375973899793
TTC33	6.70445882619271
CPN2	3.63902477978021
STMN2	2.73730284711888
PCOLCE2	3.4793194426555
ROR1	3.99998538140061
HSD17B14	4.94764567655978
SAMD4B	3.30473399208155
HEXA	8.23120638268714
USP39	7.85527170679943
HNRNPU	5.72623999101426
NRD1	7.96021374388895
ATXN2L	3.57575377146468
MAP2K3	5.64526262478226
FLT4	3.98090615093072
OMG	3.20513712314773
SCAP	6.75218726966067
ELA2	2.87768226934611
NARS	10.5819131235943
PRCC	7.37228136107621
ZNF675	3.81457816337331
VENTXP1	2.95093013837013
CALCOCO1	5.99598153751547
ZBTB32	3.31483200359755
RFC5	6.1106803550296
BRAF	5.51009131581063
PAX5	3.1509728591755
MGC14376	5.2293375353447
TNFSF5IP1	10.2416454322469
PEBP1	9.0850117272806
AAK1	3.75134198806827
FBXO2	5.01400054281035
RMND1	5.60722690172625
IGKV1-5	7.39463591597185
COL1A2	10.4470026118945
SERPINA5	3.97190862075878
GMEB1	5.21714138603611
AKT3	3.15484066334443
AANAT	2.79117630546873
CRB1	2.96941243259048
C19orf21	6.12587550848317
UBR4	7.96620266190928
LTBP3	6.94098875243208
AMHR2	3.56701976547454
CTTN	6.44933079081451
UTP15	3.9712462057331
C20orf39	4.05957617489508
MYBBP1A	5.09435237859487
HSBP1	8.89338328739626
PROCR	6.23778574235869
PHF11	8.28208745667162
PASK	5.21175316147766
RFXDC2	5.25589488154668
KIAA0467	4.03375283443235
NDEL1	6.4453751067579
USP8	7.67941309015273
BAIAP2	3.95853590078802
SI	2.79154209190623
ARSJ	5.93611939885988
GULP1	7.50604311908162
KCNE4	3.99561802730646
KCNS3	4.15051383239949
BAAT	3.4977210271539
DKFZp434K191	3.24111644450543
MBD1	6.3430918953979
ITGAL	4.56104572955359
WDR73	6.98646383332449
ARFGAP1	5.3316394600952
ZBTB40	5.20480454605177
CH25H	5.4829368031151
LOC81691	5.4777786437114
CYP4B1	3.41534875429855
ALPL	4.2214489108845
FOLR3	3.80657194287595
CHST3	3.67417567014561
TRIM62	4.06000154729699
MAP3K9	3.12281646467449
ABLIM1	7.2480243997847
BTAF1	7.77608749773
MAST3	5.80663575708372
RBM35B	5.51323965677918
ANKRD25	6.59697509866269
RYBP	7.08253094205808
UQCRC2	9.1570852136667
TTC26	4.70728676918293
ZNF22	6.84507297311254
MAEA	7.37176508082713
RNPEPL1	4.76618240902773
HYAL1	3.68855894932764
PSD3	3.96271397210328
AGR2	10.0848557389504
HDLBP	6.92809850495644
GNB3	3.94435059217273
HECW1	3.57496175282548
ACTR2	8.76301577467772
HMGB1	10.5588990978920
EDG1	4.15294038672543
HOPX	8.05876501277525
ZNF304	5.33809925323045
OR12D3	3.3846148745998
METTL1	5.91901941749444
PSPH	7.43673238042716
SOAT2	3.50966508222903
RAP1GDS1	6.72816632337248
CLCA3	3.01840786185511
DARS2	6.8424840505439
CDC25A	4.29686664877612
RCN3	4.50313471585184
CREBL1	4.66517194316597
PTGER3	3.35565287209456
USP29	4.02747139091949
ARHGEF10L	5.3043964452881
ADAM30	2.85467333654964
ATOX1	7.87169716072341
KIF26B	4.00548355132842
C17orf70	4.85024646203477
STT3A	6.75113559714335
ZNF225	3.12594438376756
DNASE1	3.24818238732061
C1orf106	7.80940300942968
PTN	9.22753985708641
RAB6IP1	6.78471880496657
HECA	7.00054525393593
RAE1	8.2643546856098
TNIK	3.33241863920724
RNF122	4.74008233435256
ACTN3	3.25866235219063
SLC22A18AS	3.56277531549574
CCNA1	3.74860757053343
ELP4	7.6880545466581
FAM65A	5.56962803742249
IL26	3.38315212869224
RYK	7.20243250696282
QARS	9.465958551741
RPL10A	11.9929085232813
LRP3	5.3716279065937
OR2S2	3.31250285600852
BID	7.32468859424952
IRS4	3.67217950049083
MACF1	6.8121143236721
CXCL14	7.384875292898
SEC24D	4.97184075320957
LOC374395	4.26876699266962
TGFB2	2.99841387833153
CHRNE	5.41593372341044
MDFIC	5.73968194347274
HSPB8	4.41781183387806
PRDM14	3.68182647006422
MNAT1	5.62755236368372
ADD3	9.89435031100233
MBNL2	4.68219286657433
KLK6	4.99790725985019
ATP6V0D1	7.97489041160125
MTA2	3.56720828326068
TMEM111	8.88870711612447
KIAA1279	7.73994023302627
LZTR1	5.31427496657139
RAP1A	8.67727112517202
AXIN1	4.85764306301759
POLR1C	7.06794635184604
TRIO	4.2121488725815
NUBP2	5.61237696929981
ID3	5.95116819288417
TM9SF1	7.25610947011033
POU4F2	2.89248871338425
ZNF473	4.14323294411611
IQCK	6.60659497904538
MTM1	5.74098754126922
GPR107	5.88238025925856
CAPN3	3.35050302029412
FLJ14154	6.02251275801695
RECQL	5.95408091096077
AP1G1	6.4645423851663
CTNNBL1	6.51176085613855
ENPP4	7.0477426620665
PADI3	3.16915523108284
ECHDC1	8.3171163979629
RNF170	6.20981134261003
SMARCC1	6.82404246281517
C16orf7	4.77505401479991
CG018	3.96281438881682
GNAI3	7.82407539479806
KCNE1	3.38627102907259
POLG2	5.8658524659417
CD4	6.8889095037275
EBI2	7.77266413404767
IRF1	7.5521697585276
TPD52L2	7.63335901630247
PTPRE	5.23254140321209
PTK2B	3.86324812836424
SDHB	8.81344703227043
SOX4	6.65488039901817
TSPAN3	7.97062657725336
RHOF	3.94215946709337
SH2D1A	3.38675373266179
PTPLAD1	7.1272569562217
DUSP22	7.60686987006539
USP20	5.0905954301771
CALB1	3.60115200336373
DERA	8.47160861342103
TMEM118	5.23800012472698
MCRS1	5.76564222139981
C18orf8	6.94730804246768
FLJ10241	7.32672653969103
GINS3	5.30148461240875
C19orf53	9.84338763954375
TPP2	6.53051147548364
GJA12	3.71753115618319
PKD1	3.69083979280293
ST6GALNAC5	3.60749749589413
JAM3	5.2053215070191
CHSY1	7.4786852025699
LAPTM4A	10.8628665096588
TRPM8	3.51007549584525
MYOM1	4.47002987821929
PHKG2	6.03070282927549
EXT2	7.36758365253823
MOBKL1B	8.2518706966005
DIAPH2	4.24710248499897
DOLK	6.11754672101176
TUBAL3	3.80319776853461
CRYZL1	6.35420215833638
CLN8	4.38816329174064
PTPN12	5.6463069922841
ABL2	3.65791066906175
ACVRL1	3.61170982056826
C14orf156	8.15002025054385
CRY2	5.51134223442362
PTPRZ1	2.86157131717202
LAMP1	7.13823851542274
PNPLA4	6.2672520427248
FCGR2B	8.01835488259507
DIP2C	4.33463187265762
RXRA	5.07441295409794
MAP3K5	5.8424444384607
PDLIM7	3.88253661440957
ALKBH1	6.69869936861878
ARL14	2.83966196723751
SNIP1	4.96510469133858
CLDN11	3.60796157596976
TIMP3	6.75433215885802
CIB2	4.05285507198360
HRK	3.3552698952224
MXRA8	5.44636952571785
RGS3	5.66063564677189
SPAG16	3.49536295635508
C4orf31	3.507873863438
FAM5B	4.02085246946526
ABHD4	6.36103751172812
ARHGEF12	4.9724063938945
CCR9	3.45537877302048
NFATC1	3.94414439371430
RAC2	6.38552040615628
GLUD2	3.5301233898703
SEPT10	7.37849728247526
UAP1L1	3.98544077020067
RPP40	6.53169806721517
SLC18A3	3.12684592117769
YOD1	2.98231986537639
RALY	7.73674554278155
TBX5	3.33321241435881
NAPG	5.99728131799748
C14orf45	4.59690596473799
RHD	3.34883349239678
HMOX2	5.46327615123398
DBNDD2	8.04147250281633
YIPF4	5.13738988564667
ZBTB22	5.21765394597227
THAP10	7.09964204663157
ANKRD10	6.70161137015978
PLCG1	5.1609425328309
TAGLN2	9.8631826098328
SLC16A7	3.27906783842975
HTR2C	2.93757147040872
TSGA14	3.8553851152911
MDH1	10.4046423978288
ITGB4	4.12568825195798
DCBLD2	3.26829898054728
C5orf28	6.8605911557329
YTHDF3	7.73502119007539
FMO4	5.14120456078747
THYN1	7.65580026782455
OTOR	3.15987610898839
PGRMC2	6.6985607620614
DRD5	3.17153431974813
TMEM30B	7.08341358883416
PAQR6	3.78202487661074
UBE2I	5.81401901826874
TBC1D5	4.80587137426247
C8orf70	6.62065701389446
HRH4	2.93576835733351
ANGPTL3	2.93095754876916
MYO6	6.67480647540931
GLRX2	8.11724802776387
ATP11A	3.81787307666322
MUC16	3.2852067627743
SLC25A5	11.2722711133290
MYO1C	6.87274457127745
RBM23	7.6646161147952
FAM89B	7.31516780904119
FAS	6.72000914710485
KIFAP3	8.10449062006743
NGFB	3.25376411508019
C1orf63	8.08383426346687
PERLD1	5.65982608517764
GLRA2	3.63558085629613
BTN3A2	6.0294725942533
C17orf59	3.50921685159530
HSPBAP1	7.41319378554974
CSTF3	7.27031814219245
PRKCI	7.59341403403837
OSMR	5.46711407405011
SOD3	3.34536653172711
ZNF574	4.97863400883233
CYSLTR2	3.71065511386792
RPL12	12.3614454670166
WIZ	5.23889464495832
ALDH4A1	4.87534561915961
CRYAB	4.05526737336304
RNF17	3.72406778395697
NEIL3	4.7058866175201
COPA	7.31236671595592
KIF11	8.19225578568986
SLC26A3	3.09713856107021
SKP2	5.53513355581598
ZNF175	4.87872964770413
PARVA	7.06084812379689
JAKMIP2	2.79341031924161
C8orf4	5.73969265496340
PTHLH	3.31521453081713
RNF34	7.1446420630023
PKLR	3.14687409794909
PCDHB17	3.11044858119279
CD36	4.37033341373325
CCT2	8.48881615874012
PRKG2	4.04387153100461
ARF4	9.01750491083504
SIKE	4.79564632821622
ANAPC13	9.64405397002428
MBTPS1	5.704812450901
SLCO3A1	5.63340536034169
ZNF692	6.00541536029674
GPSN2	9.53636319473618
NCF2	4.72529219191474
SH3GLB1	7.39293682044188
SLC12A6	3.47507831047452
MRPL48	8.80863960082175
HMGN3	10.152571418547
SUPT5H	5.51647528475856
XRCC6	9.4408440811867
SOS2	4.1277432751638
PAX9	3.57399127787258
CCDC99	7.04017665817337
NNAT	4.01051991071900
USP16	6.91567490510418
C20orf42	5.7314604302544
LARS	7.92079388143387
SCML2	5.03544634559317
BCL9	6.09669826710694
ABO	3.25828681823937
TRAF3	3.73280215254027
LETM1	4.04645377190841
PLXNB1	4.82938934505248
NIPSNAP1	6.62157358303443
USP10	6.88532204399181
F9	3.00598374879446
CNGB3	3.91694731264278
LIPE	3.33376560018669
C12orf52	5.40569358514124
PI4K2A	4.82047436488104
KIAA0515	6.52251280951301
MED8	6.97681458898365
TEX261	6.24518215987717
STAT4	3.51104164461072
LY86	7.47835501591408
WDR32	6.445106688096
FLJ13611	6.25600880468489
SNRPA	8.12060951225769
ZMYND8	7.16297609291137
GATAD2A	7.91945412255176
PDXK	6.75343294247359
PTGES3	10.3425543461737
C7orf42	8.84909045453412
TAP1	8.80688538215865
CYP11B2	3.00819777950951
ETS2	5.27892779753684
C6orf166	3.71163305330528
PRMT2	5.39835515349134
PRDX1	10.6944709674544
FGB	3.52016748488149
INTS8	8.77219353711105
COX17	8.71436344380693
C16orf33	8.49406915942404
EPHA5	3.15875975159815
PIWIL1	2.85995935998967
FOLR1	8.12908660921645
FREQ	4.57486973412913
KIAA0082	6.59495862091264
TSGA10	3.42838982230847
TMCC2	3.9978697127189
TCF12	8.5203766135759
FAM130A2	3.31875558813140
MYOT	3.09358584664146
HAL	2.99906144342174
POU4F1	3.29844551118965
SNRPF	8.1531536799975
BCL2L2	5.41308464803726
CUGBP2	6.26625039126164
EMG1	7.63717861979233
PRRG4	7.38597927624216
HIRA	5.83215458583195
MERTK	5.57120604283635
BAG1	7.58306302097905
MYNN	6.72088216451268
CORO2B	3.73467685756256
ALOX15	2.79381244362717
TBXA2R	3.50725895276456
RNF144A	5.95467369961529
MARCH5	7.63029634680759
CST1	6.4592717597244
NUPR1	5.57072442750325
DULLARD	6.3517213520048
DCLRE1B	6.25736453379685
ITGA8	3.63487606550399
CCL7	3.65562232377316
TP73	3.29014909510818
PRKCD	6.22297851741925
NDUFB4	12.0499317840565
DSC2	4.78089214514241
RBMS2	3.97948886924636
GRIK4	2.80489081356505
TMPRSS6	3.86866611896798
GLB1L	4.45610859191027
COL4A3	3.03816228693497
PUS1	5.83152219439719
MYO10	5.46107321245042
PEX1	5.30076631116302
OLFM1	7.10229116061083
RBM19	4.16721445613859
RET	3.4544718788578
TAPBP	7.07014961329991
RUNX1	4.11430821442488
IL1RL1	3.60862527153621
ALX3	3.28821765698592
MID1	6.69151809323732
C14orf138	6.06038556173043
GPR64	6.6353811359408
SNX10	7.7470290288448
MYO16	3.63682394762907
DBF4	7.13297942278614
POGK	8.34489821464199
MAPK9	6.8473093471962
RIPK2	7.86082375815816
LRRC31	3.37363039206320
C8orf79	3.75401749177432
CLDN7	7.9044088852575
EFNB3	3.95641116615687
GLP1R	3.46819184319256
CSTF2T	6.78709728779564
TRIM37	7.50674594361816
GRHL2	7.20830075171025
IREB2	5.11937463151109
GRSF1	5.46696377409617
CNR1	3.0684955556441
ABCC4	6.90302070754237
DLG3	5.44545088651634
ZFP36L2	5.94200774147446
VGLL1	4.5490900460526
IL1F7	2.95832401949352
NR2E1	2.92137108198248
MS4A6A	8.56462586279537
FTL	9.86108075159235
DYRK2	5.11930180020677
PCLO	4.59399193822269
ARIH2	5.09589564731585
PCNX	3.71435809803046
ANXA9	3.18244830699416
SRR	6.25833843838647
SCNN1D	2.96503333132283
NOL3	4.00751820401707
IFITM2	10.6794549713629
ARNTL2	4.80420912612495
MRPS18A	7.04529123542124
ASPH	5.20606342879185
PVRIG	4.79812824141349
CPA2	3.29322128396123
LEPR	6.03718882429078
SH3BGRL	8.29286011503062
C16orf42	4.42824080132252
C9orf6	7.6989941281994
ERN2	5.36463043102672
SYNGR2	8.52482767154212
CDKN2D	3.43199154651896
PITPNA	6.87666429084841
PRPF4B	6.45920733582786
NRBP1	5.84569878389874
SLC43A3	7.15366536246462
SLC25A22	4.20013321279966
ILK	7.61051946161436
SLC22A8	3.35676372284734
SEC14L3	2.86545256195954
MRPS7	7.13495909630662
SLC22A1	3.05514836038981
BTN2A3	3.89014633958316
RASA4	4.0073926194144
PITX2	2.81527305167667
CCNL2	6.4202250901618
GJA4	5.31015842891835
FABP3	3.97847812848532
MYBPC3	3.88899819609271
LOC728215	3.70962193198829
TRPV2	4.28391170899199
NIBP	5.25933137125861
CDADC1	3.6932319154269
ZFHX4	3.58646587740811
TFPT	5.58325335703134
TSPYL2	5.65479421316792
EIF2S3	7.25778202253276
ABTB2	4.42607596139345
SOX30	3.1650113924663
VBP1	9.01988913478023
DKFZP564O0523	4.67781070431562
MORC3	6.43638647667292
BHMT2	3.37256978626966
FZD7	6.29246585622356
CDH18	3.64100633479147
CHL1	7.44160978074694
PMS2CL	5.89346652060459
TBC1D2B	6.04690533909458
FA2H	5.14743956420633
TTLL7	4.36403042819096
SPOCK3	3.55624958450340
SLC13A2	3.6648687807402
AIM1	6.17985473772909
GSN	5.77758491977136
EGR2	4.9995528618149
SMARCA5	6.19081830454256
GARNL4	4.0257340230943
WWC1	6.46457441625858
PLEKHG3	4.25515783643352
PLS1	8.79774809429868
DGKZ	5.93093382422858
EFNA1	7.92676433939736
ANK2	3.05129807218205
PAGE4	2.98074694289848
SH3GL3	3.23549964214496
SENP6	5.88791540478794
AKR7A2	8.33384024287509
FKBP10	3.68970094138121
RIF1	5.50824162000604
PRLH	3.03500275926398
VLDLR	7.09650654125667
VEGFC	4.88083688260312
LARP1	7.9114303914333
SRBD1	4.90667475270178
DBT	5.44091667858245
ITGB6	3.2146573669668
CGGBP1	5.08644499244991
SLC1A2	4.79696354496864
INVS	3.8397089591355
MPO	3.33614571344058
ZBTB16	3.18006499987534
TADA3L	5.05719950485083
MOBKL3	8.00267271289287
PDGFB	3.67920334364818
CUTL2	3.0045884160462
RFX1	3.16858490191334
KLK2	3.37307967019694
VIM	9.62954950570554
REG1B	3.14561875058978
SUMO3	8.18106397151448
UQCRB	8.83889767757458
MLL4	3.78384632715638
LGALS3BP	8.40084244223792
DKFZP564O0823	3.51950608375278
MRFAP1L1	7.17659547786573
SPR	7.5167676526328
HOXA10	6.92835147201583
NGB	3.14304512369782
LZTS1	3.28906469481803
ABCE1	7.5133068937572
ARHGEF3	7.38802517085647
ChGn	3.7015134427433
CSNK1G2	5.99158403690547
SUPT3H	5.75633998593
GABRB2	3.85440730396397
MGC72080	7.17568583357205
SLIT3	4.32821910504635
CD27	5.24804090891599
EGLN1	6.64208199943974
PEX13	5.32547249620256
MAN1C1	5.2449713092951
RWDD3	5.76325907884188
GRIN2B	3.3113184366881
HSPA6	5.66944479368349
ATP6AP1	8.21971831694022
NR1H2	4.59420943280326
PDK2	4.26584621735245
PHC2	7.36597755737134
LIN7A	3.20554509305992
SLC38A2	8.77806288820465
FAM83E	3.6401103093358
SPHK1	4.78209688670034
TRIM26	6.89376663874949
C18orf24	6.61445115901769
C15orf29	5.32158161143236
ADAM9	7.03323074625823
RUVBL1	8.48486271207691
TMUB2	5.77174343679146
APAF1	3.46668552855444
GPR176	3.61909268261005
MYH11	4.17544203791815
NEK1	4.88095717109319
MPP2	3.92232189201685
TNK2	3.80771741594141
C12orf24	4.60970640860192
MATN3	3.4876612144392
ZNF289	7.05057905580535
AGK	6.88256767818253
IFNGR2	7.89630625509146
NDUFA4	10.8944340435576
ITPR1	4.45940147445412
PKP4	6.40285736604721
DUSP1	6.7688086539394
DDAH2	6.64427461103671
ATXN3	4.65375695758215
TRIM27	7.2868625735423
LUZP4	3.86886709961720
SETD6	5.9651651243446
CDC42EP2	5.00851821323326
P2RY2	3.29561046853791
SLC45A2	3.0337661068218
RABGAP1	7.24020451832692
CHP	7.12539770403776
GPRC5A	6.89721056261376
SOX17	8.29670088275047
PAK3	3.41060118622963
ZNF259	5.92829354385401
LOC63920	6.97217085411489
TGFBR1	3.54934320871722
GBP2	6.49308900740018
MRC2	6.13366151082228
CDC42	6.82554656099123
AOF2	7.55399318573695
LRPPRC	9.0214071844906
CD97	6.4339979614586
SETD5	7.25998844690944
NINJ2	4.5904605008242
PTER	7.38949020786861
POMGNT1	7.0691381604365
RRS1	6.98719452059706
HRB	6.11749868693938
SNX2	7.74104053499022
ECGF1	5.74964952852273
ATP1B2	3.39866868007345
RBX1	9.07974518211371
LOC400506	6.00453972724785
COL4A3BP	6.9701891147831
C6orf97	4.08638084683927
GRHPR	8.12676228246853
TSNAX	9.19601882637048
TAS2R1	4.11654338039551
SEMA7A	3.26881495604849
ZBTB7A	3.71769095940800
ATM	6.00181877348591
TIE1	3.66702088469639
PCID2	6.61063266228273
HIST1H3G	4.79226385301898
EDF1	9.90697195257389
GTF2H4	5.47873222487687
NEUROD1	3.39001265318111
LRRC15	5.94164738512811
TFF2	3.85615269344698
PARP2	7.06537192153703
WDR60	5.30571109565471
IFNA5	3.29697710221730
ZNF134	4.34352786288835
GSDML	5.51862326344252
SMEK1	5.86862448779801
PCGF2	5.55269500963964
CYP2A13	3.43932782342592
TNS1	5.48114422672661
MDM1	5.09858922928321
KCNH6	3.06246650053167
SMPX	4.31646785124878
CD9	10.3263123498591
SRGN	10.0125360548238
ALDH7A1	7.67600654963957
EIF3F	10.6961947682725
VDAC3	8.19775602363561
CASP7	7.11193113158563
KCNJ10	2.97950317368449
EDEM2	6.99613096840843
CCNJL	3.67721821017426
CAMK1G	3.61625514726609
AATF	6.76637220039621
CDC20	8.2913136324714
E2F5	4.32922437973845
ACSL5	5.17581540462574
FTSJ3	6.63205434199494
PRUNE2	4.17410111084949
LYPLA2	6.75072242006312
C19orf56	9.88218964351396
FAM30A	3.86341781981784
SMAD4	7.31532759678254
AFM	2.71435317151304
ACPP	5.25985515973685
G0S2	6.5482771335754
FCHSD2	6.94960143589518
SLC4A7	4.69853469236782
RRP1B	6.04194952050486
STAT6	5.97104162264203
CCDC40	3.28325159203958
GNL1	5.19472860438109
ZNF195	6.47769651539077
GART	5.3746551999526
THOP1	4.34002773282144
PER3	6.10824654592871
TRIAP1	7.89486872708173
SCARB1	4.29455666914278
ADCY8	2.88822327705089
CACNA1F	3.40315782091437
C10orf10	6.30460477557618
SFRS8	5.71616059793636
PBOV1	3.02901907632408
GOLSYN	8.16342656532918
PSG1	3.3036380695397
DHX34	3.98092026705113
CAMK2N1	4.54367827852397
FLJ20433	4.35275227385503
GREM1	3.9791716929511
NFIC	5.92233441521594
ITPR2	4.86123166891963
QPCT	4.02455922826444
PRKAG2	5.84892432104106
H2AFZ	9.89747426609195
MLLT3	6.00462647445563
CCNT2	4.26915336659614
PLK4	4.57705097139246
H2AFX	5.13487420368088
MED16	4.95043575621073
PLEKHQ1	6.58349072531502
GOSR1	6.29736775116568
BTG4	2.99799242621163
RPL30	12.5022516524164
PLOD3	6.80596915759828
ZBTB39	4.49098732818262
SHC3	3.62023414698025
HAVCR1	2.66723392591531
