Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_D05_452028
Composite Element REF	Signal
TCL6	3.34418319296276
ARL2	7.64847860471452
CD2BP2	7.05247070598747
TOP3A	3.65651149730986
CHRM5	3.26460194971134
FGFR1	5.17248641433242
UGT2B17	2.86242831791553
CEACAM6	3.96812087122283
CERK	7.39004126406789
FXYD6	5.60618107552811
AP3S2	6.2032577791394
ZNF208	3.11614594262807
CARKL	4.63277393337678
HIST1H4E	3.19210720943882
GOT1	7.48375686768004
BBC3	4.84833324630187
CASP6	6.0213465202743
HOXA1	3.97140918470588
RCL1	5.50914628184823
RAB40B	7.10826042678778
PI4KB	5.88682668473623
LRRN2	5.58652188427101
B3GAT1	3.96370944760493
OAZ2	6.8911165546459
BET1L	4.42139701010798
NOC4L	4.28336521245171
FRY	4.43902389848281
C10orf12	3.05618951523159
AK3L1	6.78051303531264
FADS1	5.29700033976067
CSF3R	4.66718150791318
DKK2	3.87177281999201
POLR3K	6.69144706133016
LBX1	3.24223296900725
ATG2B	4.92798316834603
RHOT1	6.70681784970002
DARS	8.85369989614514
EPS8	7.0714600711577
OXT	3.78854221170618
C10orf56	5.40274679331118
ARL4A	5.69606781046337
CCDC64	4.15423049183564
DAD1	9.21483312879708
HERC2	6.24714479819805
HSD11B2	3.59188582060932
USE1	4.86519209756637
FAM96B	7.62901369803747
HNMT	4.73721154278779
PCGF3	4.84274950975424
BSN	3.79604040122656
CAND1	6.7638281145684
ACTR10	9.18144422749272
NASP	5.84963121067818
C20orf4	6.03735105782361
ACSBG2	3.09017300677549
COL9A2	3.91202323143241
RWDD2A	4.45203922118597
PALLD	8.6357618428254
GPC5	2.89866504030133
CENTD2	6.16340353060234
TBL3	5.47832057340214
TLR1	5.12348963847444
LMO6	3.66297330407272
CCDC106	3.902821761739
KPNA2	8.982273901385
PARP16	5.22642321801175
PDIA3	10.9081417197579
MACROD1	5.19614087959762
SFRS1	7.27703719121182
DCP1A	5.63352841982355
TMCO3	3.41192586061754
NTN2L	3.01427575647124
CLN5	6.75838538564866
BIRC5	5.43477760820866
PRR16	2.90787565103614
FAM63B	4.64938348446698
GLE1L	3.79586745030878
CES2	5.77419457630729
GNAS	10.1777343120975
KATNB1	4.34563304850485
CPLX3	3.76222021504999
WNT8B	3.62951915711203
TSPAN13	7.55131574404881
MRPL52	3.69084767689472
GHR	3.96590121711889
DUX4	4.06008122879874
BCLAF1	6.83518013892951
GOLGA3	5.33629774579014
CLEC4E	3.27504390532741
SCUBE3	4.07254415098935
UCRC	8.8010730382702
CDKL3	4.5423060682954
MGAT4B	7.58793290607419
BBS7	3.35669482339145
ZNF345	3.9941083292957
RTF1	5.80720160366238
SERPINB9	4.57010550101361
DHRS7	5.68175302949324
RIPK4	7.93593125841523
PLEC1	5.97262077441991
PIP3-E	3.63138546367047
KNTC1	4.51590179756532
EXOSC2	5.48086599182311
MS4A2	3.06932569001465
FGF17	3.35762462141615
WDR59	4.20116192341346
LAIR1	4.75044029204523
EVI2A	5.60802454031477
IL17RC	4.47731409400613
GTF3C3	7.21300941076443
HS3ST1	4.07868262451704
ITGB1BP2	3.34741537381837
RBPJ	9.22934105627861
LRRC8D	7.51111236306286
ALDH18A1	7.11421637776107
INE1	3.62007335790954
TPI1	9.26358885733542
FLJ20035	7.0169583815553
GATA6	8.33052919208908
CABP1	3.26735721366148
RASGRF1	3.58320250371695
C4orf15	5.5966825076028
ALDH2	7.85118705646292
DAPK3	3.86875220314251
C3	11.5024127683522
EMP2	7.80633445843054
GJB1	4.79148615176727
PIN1	5.05847189842445
SLC6A15	3.03345610584866
POLE3	8.27640771609806
RIN2	8.96072334390484
CTSL2	8.7582440590323
APOC4	4.05404913686271
CYorf15B	3.04370936169587
TRIM2	5.53766607297605
CP110	4.67838113977071
KIAA1622	3.16231817814883
DNM1	5.49556180526035
HYOU1	7.8461002778296
OTUD4	5.73301521821344
USP7	6.16883888534427
ZSCAN16	5.21158311342354
ASCC1	6.39167875079719
OTUD3	3.21134560665732
YME1L1	9.33858188686838
HNRNPR	8.07564023484257
SERPING1	9.97029972175702
TPCN1	5.97906490504299
STARD13	4.25119372854151
PCBP4	5.05250221525014
ADI1	8.96792956068051
ASIP	3.1498047882528
CDH10	3.4295684116117
WBSCR22	6.79357741340125
SCP2	8.86836233452963
KL	3.15100678077238
SLC35D2	6.08124334906672
MAFK	3.55431482435907
SON	8.08863589289489
SBNO2	4.38500067735599
RACGAP1	6.64853466890926
SC4MOL	7.53198808031881
SLC6A6	3.25401421034998
OBP2A	3.10977997189121
PSMD3	5.89023115158618
ERLIN2	5.83123494206972
PPP1R9A	5.34449747231827
RAB35	4.60542910308287
PDZRN3	4.98946613759582
AVEN	5.96817511228893
FLJ21075	4.0546296537663
BCAM	6.45984606855924
C14orf132	4.81645636768172
PCK2	6.78881907736803
FKRP	3.14136704871230
HLA-DRA	9.62031738772604
GUCY2C	3.21262848037576
RP11-125A7.3	4.94733542355921
BARX2	3.67441869321779
DAO	3.33690816599639
EDNRA	5.37105607387524
NIPBL	5.47401372388527
ZNF331	4.82016815029722
PPP2R5A	6.10274032191387
HMGN4	8.75341733356621
DDX39	7.04999474676573
EFHC1	5.77281553011932
EIF3M	9.2450225373565
SLC17A3	3.12766110522721
ZNF24	5.94314641295924
ASCIZ	6.73499907755153
FNDC8	3.28653914935743
ESRRA	5.23304062011161
PTMS	4.23863958245158
PHF7	3.77456911677686
PIP4K2B	4.83166550921501
IRF3	5.91242149040576
GPR19	4.08771597750338
HHLA2	3.35094632842186
GMFG	5.65700523379185
BDH2	7.2171721595629
APOBEC2	3.64448861708589
PRSS21	4.71049295284832
PENK	3.20302233406949
PHF16	6.69173340397724
ZMAT5	3.83420232664936
SMAD9	3.1287253315883
SLAMF1	3.34662937695648
RGL1	8.55991174101153
DLGAP4	4.77047799240404
MBD5	4.92513026423794
PHLDA1	4.11619878198293
BACE2	9.07473665136698
APPBP2	6.11504666737628
LIF	5.32773271754932
OXTR	10.0640159419891
ACTC1	4.25315701382049
USP19	3.57955429978038
SUV39H2	2.73128515530578
ERO1L	4.7716491487194
ZNF395	5.75875226185773
CNTFR	3.47736906714254
HIST1H2BL	2.96210011345063
WNT3	3.28960017272356
ZNF549	3.21797780770875
ZNF467	3.91090005717612
SLC25A21	3.09734997663091
IL5	3.26803578196374
CLSTN2	6.69329732876441
LSM12	5.7054239927761
KRT37	2.89441757499691
NACAD	4.01096579677220
NAG18	2.85765207936422
PTGES	4.73637498805896
GDAP1L1	3.2001905489701
MFAP5	7.05041149393001
OPRK1	3.05656561560060
C12orf4	4.45581219453399
NTAN1	5.67165022717248
CST3	10.0608995653864
WDR6	4.5919372815889
NUP88	6.76424089728846
CD300A	4.50487037745357
FCGBP	6.65942772165607
CNIH	9.44282988003128
VASH1	4.1472623848092
DHX16	6.47243340532801
SLC35A5	6.2778668439424
CLEC3B	3.40506353614926
ARL2BP	5.44122337176312
C10orf79	3.16214804253715
ZNF79	3.72405903816548
CRP	3.15188892684428
OCRL	5.31681860251298
GLA	7.47263643118453
NEBL	4.1386578784016
HSPA8	11.0283834731742
DIDO1	5.08320515364423
PLA2R1	3.3570261284597
NGDN	7.14611632702699
CBFA2T2	4.29981700761545
SAC3D1	6.32677220301379
PNOC	7.38954036032597
PIGP	9.19170867254468
AGGF1	5.18319344821715
PRRG1	4.81932523759046
DPF2	7.58780417864495
MYH13	3.08397738172907
TMED9	8.2437414350426
TRPV5	3.58073344632968
UGT2B4	3.03438792418656
PJA2	6.65595712422537
COLEC11	4.04242237254897
SCYE1	7.49005663230119
MED12	5.08606380253355
CARS	7.31739577554074
MYH1	3.26781124690268
CYP7A1	2.82260087926367
PHF1	6.17147705497426
LOC644096	5.14221786223024
FRYL	6.1610652825549
RHOBTB2	4.01806736826121
MMP27	2.86909159222276
ZNF432	4.49491282223307
SRD5A2	3.79866025937421
UTP14C	7.54737162087029
RABEP2	5.07685701497441
VWA1	5.07050522316358
FUBP1	5.43406313906165
IGLL1	3.69453186131418
KIAA0586	4.20587168416875
IL27RA	3.48890795063055
STON1	6.67174696386242
IL5RA	3.32522254500538
PERP	7.98695487512902
SMPD2	4.19825423025711
TNFSF12	4.17470461370394
FN1	9.646620341927
MTR	6.40052157029276
CSRP3	3.28245288764788
MMP20	2.78978793767621
PHLPPL	4.55845901790399
CBX6	6.30230576786474
DHFR	5.8406050678628
PRG3	3.2297915182311
ALPP	3.28339050732066
ASH1L	4.18471193240559
CHRNA2	3.82681049535551
PPP1R12A	5.578893901922
RBM38	5.44392454661262
ZNF7	8.13867959320941
RDH8	2.95294977435583
GPR132	3.66095742986973
DGKD	4.84402079253868
TPMT	4.98593702297568
ATP1A1	9.63175468377918
SERTAD2	6.49797398846384
C5orf4	5.06519242528514
ZNF672	4.91333767171598
PLXNB3	4.04238396223568
FAIM3	4.76621264384783
UBQLN2	7.54826913621088
NR1I3	2.97444566259876
ACVR2A	7.06792600694901
YWHAZ	10.5876845948755
LILRP2	3.41472613408782
GNAO1	3.18763161733707
OPA1	4.96361685369493
RPS6KA6	3.54345244048508
RPL10	12.1636363179850
MMP23B	3.54133452184129
PFKL	6.2216377115088
TMEM140	5.14728055407468
AURKB	4.40148813864801
IFI16	8.75903703741857
CSTA	6.7414306734951
PRPF39	5.00167156253688
DISC1	4.07023168489491
USP4	6.98449781922649
OSBPL10	6.46888973735068
CAPN6	3.09310335273926
CLTCL1	3.88577874813220
NUAK1	8.16327775450721
ALG6	5.88948428200695
NPPA	3.91022110213236
LAMB3	4.81668906736863
PPL	8.29432163896168
LRTM1	3.06176950775501
RRAD	3.69467839987611
TIPIN	4.19722899377246
CARD14	3.55834246588342
RBM9	6.02106739812131
LCN1	3.20162082033927
RALGPS1	4.73648244840488
NCOA3	5.11964660809596
CCDC6	6.27214009549539
RASSF4	4.22131437536447
MTHFD1	7.708887069065
FCMD	4.87848316958325
IGHD	3.9635712600338
PLA2G6	4.0673703490928
TPT1	11.7879188953162
S100A3	3.83262089957995
SEC63	7.09859983032785
C10orf59	3.01523808052422
TOR1AIP1	5.76379003052585
PAFAH1B3	5.61941099102483
CEBPD	6.35006011562279
ZNF107	4.57322603305181
ALDH6A1	6.34284158836165
G6PC2	3.29281982357842
SNTG2	2.69441527867291
GRWD1	4.66962590651745
FLJ22222	5.49877837123612
BCKDK	5.87415485575286
CTSB	9.5587270051194
PFKFB1	3.31192427594793
ZFP36	7.26249534017087
SVEP1	4.09167669043246
PXN	4.24912502934662
TNF	3.57440331574573
SIRT2	5.26253405020955
C5orf21	5.55643635730463
VIL2	6.81839552366336
DIXDC1	3.75632512114236
GANAB	8.67129734238647
PDSS1	4.19802291466352
GRM6	3.08253792611474
NGFR	4.48116591151548
ATP8B4	3.15231610230830
MEIS1	8.88085724269553
BMP8A	3.72875113170341
NGFRAP1	9.91302862831641
EDAR	5.33505186164985
NEDD4L	4.59135855361375
CRYBB3	3.35593227755550
C6orf60	3.50456128371036
IL1A	3.31785227028264
GNRH1	2.94364168941232
PDGFD	6.20076932206448
CACNA1H	4.14574514286983
TXNDC3	4.13665871655489
ERCC1	5.28873021934719
CAV3	3.42854649501311
HARS	7.02638278386507
AQP8	3.48465009187618
CREBBP	5.25199750249256
ITGB1	5.2082580280757
SPACA1	3.15948920085703
ZNF254	4.11832740711197
PARK7	10.3399229726410
PAX1	3.20609682493834
PSMC4	6.84635225484032
KCNH4	3.63181417643600
TUBA1A	9.65955794495511
PRMT8	3.55634537144637
SELP	3.47778308962243
PSMD8	7.96631797605729
SOX10	3.94829058238173
HTR1E	3.71956721814453
RABGEF1	6.32908351094251
EPS8L3	3.58380826484089
MAP1LC3B	7.36393568215336
AGXT2L1	3.02243199023452
CYB5R4	5.25820571767626
MEMO1	7.40697983807736
LRBA	7.02405409865761
TRAPPC2	5.36697434178795
FLJ14107	3.33452644713333
FNTB	4.92728254439361
MYST3	5.3542542253049
KRT8	7.19898586078363
AURKAIP1	8.79625453050804
LMAN2L	7.349677945428
C1GALT1C1	7.85604020041268
DSE	8.2280142295124
FHIT	3.49026037663879
OSBPL3	4.67995347916547
PPOX	5.22938917484753
SLC39A9	3.60753847006064
EPB49	4.59177056874124
LOC137886	6.85534937309068
C7orf49	6.33354083004906
RHCE	3.02670426921294
CST8	3.68356361601882
ATG7	4.77074483885326
SPP1	11.0297564970539
GLI1	3.41077804363935
HYPK	7.96890624457461
SFTPD	6.51196795055713
MCFD2	7.45304991407316
ZNF157	3.15980113728474
EPS15	6.69734653781086
SFRS2B	8.03542755090706
BTNL3	3.93434740742304
GPR23	3.66442970597015
TRPA1	3.1553807796503
ASPSCR1	4.14169586703019
GNS	7.14005555156861
FDFT1	8.14219027867673
ENO2	4.49706472861921
CBX1	7.24756076361299
PTGS2	3.55648991699046
BMP7	4.01252957601021
CCDC90B	8.7394261830146
LRP5	5.6117656437914
UBE2D3	9.46108345717016
ARFGEF2	4.80122927927507
ARR3	3.55800244922836
MAP1A	3.74123335396693
NEFL	3.05587238345956
CD2	5.32905749867887
FLJ23861	3.79100416196567
NAV2	5.01015210465248
ENTPD2	3.43573587163305
COX7B	9.85591639092924
ATP6V1A	6.89247583576727
TRGV3	2.99670897277394
ANKRD17	7.06423325414905
ADH1C	3.45711217947629
ATXN7	3.53497593441406
IL21R	3.69264114652195
CHN2	4.22793449297960
HAS2	3.24459582319021
C6orf48	8.56443723983451
TGIF2	5.02452287566209
KIAA0241	4.13327769957591
IGF2AS	3.52693485217518
CYP2C9	3.37399326499589
DNMT3A	4.60703608934494
CNOT7	8.36446265309596
FCAR	3.12973737269258
SFRS10	7.6918134717825
MARCH3	4.03615549824422
RUNX1T1	6.58150908671112
CTSK	9.34485041310831
LRRC61	4.55690686611051
HNF4G	3.19212963986362
LRCH4	5.20803381990076
PSIP1	5.63633996203953
AP2B1	5.86642574826303
C7orf28A	4.56099968300626
SMCHD1	5.49389465216537
EIF2C3	6.31736803344777
S100B	3.16060268619473
BMP2	3.67894318554648
POP7	7.62576557619538
UGT2A3	2.71152026008344
ESR1	4.33772247457907
ZFPL1	4.44286151116875
ARHGAP12	5.74598773950555
PGGT1B	3.47296978773981
LRRC19	2.90286775257348
ZNF767	4.76946681457027
DEPDC6	5.52718656198152
SLCO1B1	3.19070996479923
SST	4.15676528424364
NACA	11.7860944042775
KCNN3	3.66853077315305
GLOD4	6.35735480674023
SCCPDH	5.67825357184706
PRF1	3.83690752984178
LST1	4.97934180442011
CDK4	8.52993984939123
TCF15	3.94987434342851
PARC	4.60532227628617
PRMT1	8.33158219712705
ITIH3	3.40138970098882
PPM2C	7.00920210285412
TEX10	6.26800050427765
EDA2R	3.30451161554953
LOC283345	4.65566719394385
NARFL	4.70692922002546
DENND2A	3.80684851626616
C1orf103	6.0302886011159
DMXL1	5.64115212622815
KCNAB1	3.51058007933485
FLJ20254	7.41933028558709
RBM3	7.94054202943577
GPR1	4.95062726486692
DMTF1	7.36788794489473
HTR5A	3.02400656982940
MXRA5	9.69292969921393
GRM1	3.3314067040903
SCFD1	6.93931296200505
RAPSN	3.49451333107891
ACOT9	6.51282821389977
PDE4D	3.10050097579573
TRPC4	2.96066829173673
EPHB3	5.25481583833665
GEMIN4	5.05928553614058
RAMP3	3.95750310610243
CNTN5	3.57375315019309
DLEU2	3.61296464622655
TSPYL5	9.61253636869172
GRTP1	3.60497641973295
ITGB8	4.46091153614273
GAP43	3.17847018972044
FRS3	3.81960629569812
PDE3A	3.40283095944641
TNFRSF10C	3.21274290361645
JMJD5	3.55216272104575
OTOF	2.94392842129532
TEX14	3.09481174805598
XYLT2	4.45415869983966
HIPK3	3.29517561375947
XPOT	8.54190011611546
RRH	3.18114998153775
CDR2L	6.76329555572923
GAL3ST1	3.59759226776053
DHCR7	6.65880823787495
PDZD7	3.82161537674311
FGFR4	3.46826829864421
CRAT	5.91156296739901
C1orf217	3.93640502340219
SLC19A1	3.82764255478054
PPP1R14D	3.45804971744055
LIMS1	7.77178342677293
TMPRSS11D	3.179296369579
TRIM14	5.46073959462562
PIK3CD	4.53632844943516
MFAP3L	3.62661719668458
DERL2	7.39010517716452
SLC7A11	4.62268773224007
FHL5	2.85089987923828
OR10H2	2.97795092563326
ACAN	3.75293072025477
BRWD2	6.92651896604825
PPM1E	2.99243964544529
DCUN1D2	4.36015211841894
TINAGL1	4.83316718736384
C3orf36	2.90228641256067
DOCK4	6.36387407384556
ENOPH1	8.12843177605167
FAM127A	9.10126913408126
SLC5A3	5.35333881057844
ARPC1A	9.60101027681923
CHST2	6.44754537846772
SPATA2	4.86143141601059
PGLYRP4	3.64812263950856
RUFY1	7.90785741028756
NTS	2.855306785483
FRMD4A	3.3423925268786
RPS4Y1	4.7928412204317
BCL11B	3.50086776716452
TNFRSF8	3.93194434244
FOXE3	3.13846321164169
PTGIR	3.82368638024718
ART4	3.18087464038125
EVX1	3.89250288789451
PRM1	3.3712208264228
GLCE	4.03388555283258
GPR18	3.8005142617379
ACAA2	6.63205922479863
PIGK	6.11349005843451
HIST1H2AG	3.31990732882283
C16orf67	4.4143351661838
UQCC	6.15042055294631
PLS3	8.98387037893252
DAG1	5.87225196587602
WWOX	4.80601775168020
GTSE1	4.37853829354753
GP2	3.44057355086782
CHIT1	3.23913377975319
PLOD2	7.07377465594374
RPS24	11.8668581067918
KLF9	4.34536531340635
TTC27	5.90501738327603
PYROXD1	6.43653364204341
MIA	3.72729718462223
TSPAN2	3.10874425878616
MRPL9	6.15871723008864
PCSK2	3.69422906698382
PI3	3.04431406703094
RPL24	11.5482681953415
HIST1H2BE	4.34477295230294
CD86	4.34617269908116
CALM2	10.7750144168854
LFNG	3.20890723130007
GYG2	4.1592224771379
INTS12	6.40709319965197
RAB4B	4.67318192117304
CTSF	7.5454315090194
HUNK	3.66353628028086
GNA13	3.47214951785847
B4GALT4	5.2887000902242
TSPAN31	7.41047270196224
CHD1L	4.91534748622943
CNKSR2	3.57848579369657
C1orf156	5.60114554093626
IBSP	3.9852650346036
FUT8	6.92273246925365
TRMT11	6.2594066613929
AGA	5.23392403451848
GFRA2	3.66808610104191
WWP1	7.75521349347841
B9D2	4.14309122450589
CPZ	4.50832879879043
STAT1	7.483841972194
PTTG1	8.45612940263606
TMEM62	4.22471698147932
COL8A1	2.95168508782867
RBPJL	3.41576729502357
CASP8AP2	5.78767174488035
SSBP2	5.23914266821672
MMP12	3.16615250679692
NME4	7.65704646176175
LOC55565	3.65830334921278
GABRA1	3.37311406327573
PEX11B	7.30143828118362
HABP2	3.27389545794289
REEP1	5.58375525081398
C9orf156	4.67136451376744
SMARCA1	5.73723475630112
WEE1	4.57632956447007
APOF	3.00153962677588
GCDH	3.93934390324400
SSR4	11.0424397403549
SPAST	4.57002881161811
RGS1	6.13235444117527
ACCN4	3.84734184792762
PLXND1	6.53227696485955
FLJ20489	6.26544751028707
MLCK	3.28994992035409
INTS5	6.19566116446848
BSG	6.6710922451365
PARP8	6.92916520267137
ZNF215	3.29564507751511
TEAD4	5.44846974321312
PDE7B	3.2858074412694
MS4A3	3.07813207248167
DTX4	7.19681791483014
EFEMP1	7.33733919967692
TNRC6B	5.1624391205333
TULP2	3.65995703445692
RERE	4.26823643417544
BNC1	9.53622254818514
FGFBP1	5.9203713932154
TIMM8A	5.16851497211886
PIGB	6.15534510762952
AJAP1	3.39237311132423
COMMD8	7.4345363521757
TRIP11	4.88163295362983
SLC25A42	2.67329775183408
SYP	3.68463456153273
PCDHB6	3.95449630570241
FLJ12716	6.07214520094276
FKBP8	4.04899698795192
KIAA1109	4.41060467959977
PTPRC	5.97544812313339
POT1	5.13173405491591
CCT7	8.38754420724175
MMP11	5.14065458582953
MYO1E	4.99132331916137
EEF1A2	5.25791837792946
MIPEP	4.58674829476335
ZFX	4.19861005105218
UCHL3	7.79990143196462
LRFN4	4.20483618073037
XCL1	3.15953631897550
CARHSP1	6.80472463086319
GREM2	3.44730296880658
CCDC102B	3.54018268021242
HDDC2	6.39992679792048
SHC2	4.08204424870928
SDS	4.94436453430774
CASQ1	3.34477159805607
LYPLA3	5.05428600934507
INPPL1	6.97952419397342
SLC25A40	4.11422130340525
IHH	4.30034152721028
CHGB	3.13374396674346
COL9A3	5.25307418124904
C2orf18	5.1012263268345
DDEF2	7.36717356271907
BUB3	7.65888394504407
C6orf211	6.81449582606561
FOXD2	3.25652732214341
GGH	8.12765968846312
GGT1	3.58495114982155
ADARB1	4.36536316210145
VPS35	9.79198446920783
CNN2	6.65813955474915
DBP	4.32629369480338
WNT1	3.30933965029527
COL5A3	4.48068051315519
RHOD	5.68542412211526
ASNA1	6.09441826489703
WDTC1	4.66842732796697
COL4A2	9.01656688087549
HEBP1	8.55045276874069
SLC1A6	4.10202134030538
LUM	10.4457620469933
C1S	9.90034842391358
TCF7L1	4.81893679221338
ZCCHC6	6.79992533769857
ME2	6.31976596067257
PAGE1	3.30949370108063
DTX2	3.45560666161756
KPNA4	4.98533018870603
H3F3A	9.89488593041744
GLO1	9.72794142980421
WDR61	6.85152088057154
CD302	6.18505280390495
SIRT7	5.81033990762195
D4S234E	6.78918994033136
RABIF	6.49763588479645
DYRK3	4.52153718241598
PKIG	6.75552474185163
PFAS	4.65032253323982
ALOXE3	3.33610892901346
RPLP0	11.5306322025243
RBM34	5.85146597934354
MKNK2	8.98146641999381
ZNF528	3.85919086598979
U2AF2	5.03287473746364
SEC16A	7.87977177993862
EFNA5	3.13252545953577
ZNF44	4.20831340480865
FCGRT	6.14545565242905
NOL4	3.02205077977480
CCS	5.96980815809522
IGF2BP2	7.59063821462711
MFSD7	3.59339066684284
OR1D5	3.14920597514185
SIX6	3.38498408297988
CCR6	3.02850909865186
TSSC4	4.56861384450848
COL11A2	3.51253890436289
CHRNA6	4.06730978159597
PLD2	4.5097545908563
PALM	5.45889218020599
ORC1L	3.48604961388915
SASH1	5.17549244502012
PUM2	7.64227748869327
ZNF365	3.93121957525299
CDC14B	4.28607870172117
PHC1	4.96221028301921
KIAA0913	3.90968547111316
LDLRAP1	5.24194344799693
NAT8B	3.50269379792342
PPP3CB	6.61407433707577
ANGPTL4	3.60496782596791
HHEX	3.74188683300123
LSM14B	4.28942850368726
PLCH1	3.33745490062875
INSM1	2.75615589611973
TLN2	4.43754141031163
ZNF493	3.34219758716352
HDAC4	4.24067925765965
GLRA1	3.11546806262209
RPS6	10.5052220577081
SFXN1	5.28977843361894
FAM102A	6.11136812975381
KLHL1	3.44053350553619
SAPS2	5.10053369901877
CTNNBIP1	5.48128923755401
SCGB1A1	3.36742061713219
SCAND2	3.42083146753433
HMGN2	10.7911456948461
NEUROD2	2.96300690817106
YAF2	5.15705328561422
BRPF1	5.80535952678337
RICH2	3.99407690002331
TBCE	6.40833168458765
LIAS	4.73221235843913
MAPK1	5.21213506535367
MRM1	4.17243086602906
HDHD1A	7.02713353630862
CTA-246H3.1	5.4481505941815
ATP9A	7.03691593583687
HSD17B3	3.41615362179561
HN1L	6.31297571476854
SAG	3.38499053637105
C20orf10	3.86852511442537
CTRC	3.6217658354722
HNRNPA2B1	10.0388580525250
RNF216	5.23413387380664
GADD45A	8.28998100805535
MSH4	3.05231679822524
HOXD12	3.07152668391285
TMEM70	7.10295428111796
PPP1R14B	7.42324647978005
SBF1	4.0236051340296
HIST1H2AM	3.27529673384956
GNG3	3.98713300787155
C1orf50	6.08136347985046
FTO	6.90819991288662
CALCB	3.30402260082093
PPP3R1	4.68228214688367
USP46	5.21088102605003
CCNJ	4.01727687559159
PSD	3.83067419065233
GNAZ	3.90487428439051
FAM57A	5.06295144571919
LILRB3	4.92595504634994
DHX8	5.45853452843246
SPI1	4.41982918187976
OXSM	6.44135953226355
GYS2	2.85327690324475
UBE3B	4.22995151498347
PLAT	8.20793257238625
NUPL2	5.55498024573165
SF3A1	6.7013176737378
COPE	5.69975109404011
EIF3A	8.34447363283586
IQCE	4.29543657038218
FBXW10	3.15781103916946
KIAA0182	4.90080196258775
YRDC	7.09336662451008
GPRC5D	3.35320983604081
LRRC23	3.94312557148979
BLVRA	5.53157909501893
SLC22A7	3.42357605782156
RASL12	4.02604551872333
DAZAP2	8.73442165538923
IKBKB	5.46857905145792
PPFIA2	3.4383777818546
ZNF271	5.27951522618144
CXorf6	4.9044416867583
FRG1	7.17073301714817
BTN2A2	4.15541583311452
THBS4	4.60410479653543
ARHGAP1	5.5613533294155
ENOX1	3.5559549325362
ZNF706	9.99425674564687
DOK1	4.45158844155756
FCHO1	4.02786433004108
PGAP1	3.53993038891083
HOXD10	3.097231812817
CXCR3	3.63087854795750
FSCN1	6.6413237045375
KIF17	3.21518414377592
TRIM66	3.62091257572982
CHI3L2	4.10161924006098
SRPX2	5.05254682455571
C13orf24	5.77924143422932
CBR3	4.10743564009623
ZNF132	2.9687043171933
AQP3	3.90698350911002
BNIP1	4.31262084289509
ST6GALNAC4	4.71359617472197
KIAA0391	4.26175032803003
KRTAP5-8	4.20932053312941
SIRPA	4.69667755175065
LYVE1	3.69454567631734
IGFBP6	5.2121479817966
APOH	2.97575134023810
TSC22D2	4.34782665821797
PLCD1	4.84488780053752
NPHS2	3.14228066349495
ARHGEF15	3.38945672816361
M-RIP	6.94820225249405
POLDIP2	5.57088374883214
NDUFV1	8.81650812536887
SRD5A1	5.1085062713676
RAB3GAP2	6.05597131884908
CLEC7A	6.51037761512833
REXO4	5.18362644722042
HSPA14	7.57302893585051
TAAR5	3.65019892547487
ZNF142	4.44876979486786
MUT	7.88716091900073
C2orf43	4.99893451809179
SELPLG	4.61844924558538
BAZ2B	6.35131495130598
SLC38A3	3.78919232883373
BRD7	7.41767034257933
POU6F2	3.16185582968537
NISCH	7.19451475767035
TCEB1	8.95564910944552
OPCML	3.24835295388942
DTYMK	4.39268505846153
TAX1BP3	6.1381117763197
