Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_H10_298006
Composite Element REF	Signal
ALDH2	7.40815012047288
DAPK3	3.30552894803886
C3	8.91564235801597
EMP2	9.95843155712207
GJB1	5.53354480367243
PIN1	6.09113382051074
SLC6A15	2.96925862714419
POLE3	8.0305049912313
RIN2	8.68301097340968
CTSL2	6.976515353603
APOC4	4.05020886586566
CYorf15B	3.02010963426343
TRIM2	5.50458601364696
CP110	5.11928565015864
KIAA1622	3.25406035929467
DNM1	5.38010946235703
HYOU1	7.96732372314602
OTUD4	5.97332031327858
USP7	6.34769367602351
ZSCAN16	5.46631449249633
ASCC1	6.38678280286465
OTUD3	3.49832053556093
YME1L1	8.89748488339483
HNRNPR	8.36374951278757
SERPING1	8.99604241544292
TPCN1	6.3580038874687
STARD13	4.52254369878455
PCBP4	5.67396710107718
ADI1	8.94153061931801
ASIP	3.36863021293812
CDH10	3.41602949804639
WBSCR22	7.70640516719222
SCP2	8.07866568758687
KL	3.12882096808020
SLC35D2	5.75367715397369
MAFK	3.90371703170311
SON	7.22899361605692
SBNO2	4.35142320121808
RACGAP1	7.02631422257475
SC4MOL	8.77589908067303
SLC6A6	3.81936792608618
OBP2A	5.27631640946236
PSMD3	5.817300274534
ERLIN2	5.70039918258377
PPP1R9A	5.0608489481958
RAB35	4.44012424442137
PDZRN3	4.35529328809044
AVEN	6.44357062571877
FLJ21075	3.91721991002399
BCAM	7.18519030981994
C14orf132	4.49912813233618
PCK2	6.92528142054202
FKRP	3.43065812657462
HLA-DRA	9.93423877945326
GUCY2C	3.16771688973991
RP11-125A7.3	5.13485525095502
BARX2	3.37851818503841
DAO	3.29124687587981
EDNRA	4.79589568254468
NIPBL	5.39515558607833
ZNF331	6.31001013693513
PPP2R5A	5.85255370173762
HMGN4	9.00285260589838
DDX39	8.02535740196593
EFHC1	5.93782062734848
EIF3M	8.73721546331848
SLC17A3	3.06856542142299
ZNF24	5.6646453000265
ASCIZ	6.43174332150838
FNDC8	3.58799789475964
ESRRA	4.90128988946237
PTMS	4.52385564262004
PHF7	3.76196983929878
PIP4K2B	4.61190901854262
IRF3	5.59041275649624
GPR19	4.34214643995347
HHLA2	3.45906008827632
GMFG	5.99892221219482
BDH2	8.1997039425001
APOBEC2	3.56950519910277
PRSS21	7.30665360997168
PENK	3.67002751744687
PHF16	5.75162240762859
ZMAT5	4.36539533658373
SMAD9	3.39023509444435
SLAMF1	3.22307783047959
RGL1	8.5075437580657
DLGAP4	4.82816263894234
MBD5	4.7791424236868
PHLDA1	5.04149723475519
BACE2	7.75741605431931
APPBP2	5.97670290733647
LIF	6.80591702042712
OXTR	7.85639826642766
ACTC1	4.14093833420208
USP19	3.90520969023120
SUV39H2	2.88044027046607
ERO1L	5.34928122881745
ZNF395	5.55447854437505
CNTFR	3.67911312071855
HIST1H2BL	2.90519215040132
WNT3	3.44343505316839
ZNF549	3.21937667601564
ZNF467	4.1656300553085
SLC25A21	3.16039787801648
IL5	3.02472069038173
CLSTN2	4.30986959922057
LSM12	6.46025389910386
KRT37	3.33836997236341
NACAD	4.64403405014749
NAG18	2.89172382449598
PTGES	4.74105483781628
GDAP1L1	3.32075579773706
MFAP5	4.53938354718851
OPRK1	3.20762774469252
C12orf4	4.87392683288672
NTAN1	5.57331353326633
CST3	9.94509157290628
WDR6	5.22984636787917
NUP88	6.94418783459153
CD300A	4.38971522384363
FCGBP	5.50831428951074
CNIH	8.7279249196153
VASH1	3.92283879197793
DHX16	7.04979073096973
SLC35A5	6.15881921798413
CLEC3B	3.71068180615775
ARL2BP	4.77046861609287
C10orf79	2.99912537513865
ZNF79	3.76382497469867
CRP	3.21724598376102
OCRL	4.91180833794065
GLA	8.02335707782685
NEBL	3.78442886973558
HSPA8	10.8139485840673
DIDO1	4.89468585959211
PLA2R1	2.97948232753532
NGDN	7.43459361596159
CBFA2T2	4.37316810788589
SAC3D1	6.61178984068682
PNOC	8.53078815642839
PIGP	8.6383081897477
AGGF1	4.89668393476326
PRRG1	6.04500954004301
DPF2	7.26210086867181
MYH13	2.93008011266078
TMED9	8.13873723740873
TRPV5	3.54813270375174
UGT2B4	2.89800854258618
PJA2	6.67194203698859
COLEC11	4.04993626961746
SCYE1	7.51373590756063
MED12	5.62649154101774
CARS	8.09478823549941
MYH1	3.20699390793319
CYP7A1	2.92593160148755
PHF1	6.64097710856283
LOC644096	5.67329063401695
FRYL	6.25719215138287
RHOBTB2	3.49963862645061
MMP27	2.91528994546743
ZNF432	4.85350392993001
SRD5A2	4.0472051402568
UTP14C	7.60285333543604
RABEP2	5.1437925226824
VWA1	6.05997416091994
FUBP1	5.16022120568277
IGLL1	3.56673415589094
KIAA0586	4.39422271464466
IL27RA	3.88272625158610
STON1	5.00610089327218
IL5RA	3.25228977794885
PERP	7.09931602352026
SMPD2	4.50311590707617
TNFSF12	3.96901668636807
FN1	8.81206309380053
MTR	5.42753676939984
CSRP3	3.30518045184588
MMP20	3.34841060765987
PHLPPL	4.13199602134664
CBX6	5.52648550844278
DHFR	5.36803960060509
PRG3	3.28364357290694
ALPP	3.24859226330351
ASH1L	4.32498325955079
CHRNA2	3.90149908199952
PPP1R12A	5.47265638517537
RBM38	7.15055070865937
ZNF7	7.25117739995118
RDH8	3.06945468441060
GPR132	3.45292653739223
DGKD	4.99544680512315
TPMT	5.50419840800622
ATP1A1	8.84633455857525
SERTAD2	7.7367987957495
C5orf4	4.61795558135612
ZNF672	5.65726414335996
PLXNB3	3.20381501534235
FAIM3	3.96671279118511
UBQLN2	8.46057138200429
NR1I3	3.17612931114887
ACVR2A	6.29278388321508
YWHAZ	10.2669437734073
LILRP2	3.67644136242681
GNAO1	3.33230649503916
OPA1	5.32516475221127
RPS6KA6	3.33597131969145
RPL10	12.4800106195298
MMP23B	3.39119218477977
PFKL	5.4248382735381
TMEM140	5.24677770436989
AURKB	5.32934839860444
IFI16	8.74794043697027
CSTA	6.3076335834263
PRPF39	4.14617585060870
DISC1	4.17365822910673
USP4	7.45233664603274
OSBPL10	9.2363793626761
CAPN6	3.21449522028721
CLTCL1	3.73586328030923
NUAK1	5.93635946028214
ALG6	6.54619597136725
NPPA	3.55290357943602
LAMB3	7.2744441308647
PPL	9.39023286364028
LRTM1	3.08118775064952
RRAD	3.87167328728596
TIPIN	5.49685584927166
CARD14	3.51868628850677
RBM9	5.6642812561047
LCN1	3.42587318906368
RALGPS1	4.31956835273435
NCOA3	5.85081329534057
CCDC6	7.64745941460428
RASSF4	3.88620655600909
MTHFD1	8.45385976699443
FCMD	4.91077629360757
IGHD	3.62273173972525
PLA2G6	3.97017840476867
TPT1	12.0502372687274
S100A3	4.19755462317019
SEC63	6.32439373140045
C10orf59	2.96291991589741
TOR1AIP1	5.33815911510167
PAFAH1B3	7.06511713541061
CEBPD	7.77321327175139
ZNF107	4.17434543799941
ALDH6A1	6.3453521825506
G6PC2	3.43155141825724
SNTG2	2.77201407782638
GRWD1	4.68529460861082
FLJ22222	5.4340696312007
BCKDK	5.52035239265319
CTSB	9.65780863974028
PFKFB1	3.27523178999832
ZFP36	10.3406200078627
SVEP1	3.35265355173869
PXN	4.77584524270815
TNF	6.18894630368675
SIRT2	5.69852239917814
C5orf21	5.52053391977112
VIL2	6.8751340059568
DIXDC1	3.6389885556215
GANAB	7.20801759099795
PDSS1	5.23176523236718
GRM6	3.27712007860963
NGFR	3.27536792714138
ATP8B4	2.93999593638959
MEIS1	9.87148341360023
BMP8A	3.5234776073173
NGFRAP1	10.2899781947163
EDAR	5.45296975812267
NEDD4L	4.7118151421873
CRYBB3	3.75767230751146
C6orf60	3.45649053375048
IL1A	3.34902942793529
GNRH1	2.8204353125021
PDGFD	4.18508442083667
CACNA1H	3.49625378096273
TXNDC3	2.93805923895282
ERCC1	6.11886821952808
CAV3	3.3082834737907
HARS	7.68354048638705
AQP8	3.71220822459132
CREBBP	5.0220028461422
ITGB1	5.0014226267691
SPACA1	3.19259518061294
ZNF254	4.39919289877294
PARK7	10.1460639504604
PAX1	3.12315143277357
PSMC4	8.00339163563005
KCNH4	3.53896055511898
TUBA1A	9.10574916955114
PRMT8	3.37489819145173
SELP	3.20962723425971
PSMD8	9.33970174197522
SOX10	4.01681168749402
HTR1E	3.81623466752107
RABGEF1	6.21891098058153
EPS8L3	3.68428184209695
MAP1LC3B	6.75973684642106
AGXT2L1	2.89806160866386
CYB5R4	5.78952886909169
MEMO1	7.22855200560208
LRBA	7.37029908735013
TRAPPC2	5.37993369493411
FLJ14107	3.58841006995938
FNTB	3.81980156181302
MYST3	5.68590667411349
KRT8	8.75183495896319
AURKAIP1	8.48524792955299
LMAN2L	7.01322502990411
C1GALT1C1	6.37275986826437
DSE	6.2087177989219
FHIT	5.02197049427444
OSBPL3	5.01460063176007
PPOX	5.89694524083074
SLC39A9	3.54876383088401
EPB49	4.35514499239853
LOC137886	6.73664976505518
C7orf49	6.81706162118978
RHCE	3.16738598621309
CST8	3.36760098146544
ATG7	6.51395428092035
SPP1	10.4273726973522
GLI1	3.32414551646663
HYPK	8.77891561583263
SFTPD	4.23463677893607
MCFD2	7.035496016085
ZNF157	3.14436775616173
EPS15	6.56064874837968
SFRS2B	7.49011259139463
BTNL3	3.89519278126426
GPR23	3.29748866154102
TRPA1	3.2828705309059
ASPSCR1	5.26602686533387
GNS	6.71020547423061
FDFT1	8.57961575424188
ENO2	5.75589417935226
CBX1	8.16586723616759
PTGS2	6.09919208009555
BMP7	4.03739010511323
CCDC90B	8.50657259993583
LRP5	5.56928116606641
UBE2D3	9.4313223760484
ARFGEF2	4.60561221633311
ARR3	3.75503608752203
MAP1A	3.6842177312151
NEFL	3.18073672249635
CD2	4.57116807515776
FLJ23861	3.49067304217315
NAV2	6.39518723373488
ENTPD2	3.60241547525299
COX7B	10.5460356669384
ATP6V1A	6.65320043123475
TRGV3	3.16403193965222
ANKRD17	7.31705110083795
ADH1C	3.22360699193121
ATXN7	4.14580763533056
IL21R	3.83684398155173
CHN2	4.02109332977707
HAS2	3.46896491328295
C6orf48	9.20474023001458
TGIF2	6.2462842341244
KIAA0241	5.06903225446782
IGF2AS	3.74357075088109
CYP2C9	3.31299703476226
DNMT3A	5.0368666494952
CNOT7	8.01825910745673
FCAR	3.18181255703912
SFRS10	7.97625635652771
MARCH3	3.19869891761307
RUNX1T1	3.36922870565544
CTSK	8.03502944879025
LRRC61	4.79026695272397
HNF4G	3.47961573710404
LRCH4	4.82069999097108
PSIP1	6.16038279707649
AP2B1	5.68678080162248
C7orf28A	4.29383056034891
SMCHD1	4.89894839998973
EIF2C3	5.12335259735262
S100B	3.72076226551323
BMP2	4.27889902226905
POP7	8.3994688229361
UGT2A3	2.63707997947456
ESR1	4.33601505635432
ZFPL1	4.25698160969421
ARHGAP12	5.45483982440744
PGGT1B	3.68576319778109
LRRC19	2.80189619760443
ZNF767	4.34648302851998
DEPDC6	6.75461597333477
SLCO1B1	3.05873628194476
SST	10.2327271478843
NACA	12.0055789790944
KCNN3	3.75565013915798
GLOD4	6.15409293969782
SCCPDH	6.43371723129326
PRF1	5.63991110470765
LST1	4.79887419790025
CDK4	9.35015685663747
TCF15	3.73226484725974
PARC	5.13474904843013
PRMT1	7.86749028274678
ITIH3	3.34539225159200
PPM2C	5.96534200407623
TEX10	7.40373995296822
EDA2R	3.41952163528217
LOC283345	4.19373033163552
NARFL	5.30486319701454
DENND2A	3.65129108485609
C1orf103	4.48499493866376
DMXL1	5.02724593828337
KCNAB1	3.60665822894807
FLJ20254	7.1794209088045
RBM3	6.4514975141194
GPR1	4.01610758639787
DMTF1	6.96845613099314
HTR5A	3.41356169249614
MXRA5	8.90907381045375
GRM1	3.35308717836761
SCFD1	6.41773227086994
RAPSN	3.44773730977391
ACOT9	6.84498785795697
PDE4D	3.23675349019455
TRPC4	3.18133275477204
EPHB3	6.36359486569487
GEMIN4	4.8490400436339
RAMP3	3.75349129584717
CNTN5	3.31842765080306
DLEU2	3.46487662015538
TSPYL5	6.4159515124508
GRTP1	4.11920537223664
ITGB8	4.44122641176571
GAP43	3.23879932973289
FRS3	4.21913320933704
PDE3A	3.5988488666817
TNFRSF10C	3.31285844917095
JMJD5	3.82202430922041
OTOF	2.83548260577553
TEX14	3.1152743694675
XYLT2	5.45448681435498
HIPK3	3.18775725108333
XPOT	7.28157125499598
RRH	3.29199507567478
CDR2L	8.17260025115032
GAL3ST1	3.62282187269363
DHCR7	5.76095937661296
PDZD7	3.80275319718341
FGFR4	3.84569064952566
CRAT	6.17658741292488
C1orf217	3.56176829297689
SLC19A1	3.66145214830991
PPP1R14D	3.71397891664984
LIMS1	7.25018360912956
TMPRSS11D	3.32757320154969
TRIM14	5.68989253595548
PIK3CD	4.30268716853996
MFAP3L	3.42277763109657
DERL2	7.0370614380702
SLC7A11	5.27375576759361
FHL5	3.02689503284517
OR10H2	3.09593040618926
ACAN	3.57226387428413
BRWD2	6.78550315508632
PPM1E	2.95558393118876
DCUN1D2	4.91197296147177
TINAGL1	4.26499917300939
C3orf36	3.0458957780091
DOCK4	6.46729632906339
ENOPH1	8.1619663579708
FAM127A	8.7996692689043
SLC5A3	5.57158902064344
ARPC1A	8.69753139314064
CHST2	7.50882927960243
SPATA2	5.07957983464838
PGLYRP4	3.56300920843942
RUFY1	7.5164956033563
NTS	3.34651616786728
FRMD4A	3.21796109881342
RPS4Y1	4.96880379061035
BCL11B	3.05929147823462
TNFRSF8	3.96646391006294
FOXE3	3.2603530565421
PTGIR	3.99055646328816
ART4	3.23699225048492
EVX1	3.76238355952336
PRM1	3.3674287493429
GLCE	5.21909420357496
GPR18	3.60927152563374
ACAA2	7.60801224104398
PIGK	5.70909790971649
HIST1H2AG	3.6064032923155
C16orf67	3.67772222200844
UQCC	6.07340399647993
PLS3	6.22987657829206
DAG1	6.08385195118653
WWOX	4.38196309905275
GTSE1	4.16476333139428
GP2	3.426730424557
CHIT1	3.41479618743934
PLOD2	7.56420136828981
RPS24	12.4224793101499
KLF9	4.1602416749271
TTC27	6.9475377777944
PYROXD1	5.66543101791496
MIA	4.11591441044505
TSPAN2	3.21882645374443
MRPL9	6.73958656650113
PCSK2	3.28124876510248
PI3	8.84776954668538
RPL24	12.0709989349042
HIST1H2BE	4.23810234619042
CD86	4.73507905301999
CALM2	10.8860575774950
LFNG	3.15393110595383
GYG2	4.20178008387755
INTS12	7.057708530856
RAB4B	5.46286118828399
CTSF	7.11488547576198
HUNK	3.90366720691156
GNA13	3.39172502567987
B4GALT4	5.08623083864692
TSPAN31	6.43908961055241
CHD1L	5.25024318358992
CNKSR2	3.3626602145872
C1orf156	5.34386017249389
IBSP	3.84314722353715
FUT8	7.1072276134273
TRMT11	5.69142810469777
AGA	4.32295604724693
GFRA2	3.78694020645413
WWP1	6.41325022384111
B9D2	3.93822206108792
CPZ	3.94492880956476
STAT1	7.0239636064807
PTTG1	9.45572128212079
TMEM62	5.41190737553397
COL8A1	2.91501908094318
RBPJL	3.64039896928198
CASP8AP2	5.1391202238403
SSBP2	6.06423835343574
MMP12	7.16021058618596
NME4	8.19445403926375
LOC55565	4.09651651420258
GABRA1	3.51013491039007
PEX11B	8.05214960394722
HABP2	3.58377923359126
REEP1	3.49718170734097
C9orf156	5.04466909862144
SMARCA1	5.12165808544925
WEE1	6.38490611319712
APOF	3.27336735164921
GCDH	5.78747267880113
SSR4	10.2244246595954
SPAST	4.85483738296149
RGS1	7.35432525937861
ACCN4	3.93318474453205
PLXND1	5.69331540997676
FLJ20489	6.41021984049055
MLCK	3.17272689549941
INTS5	5.89205979910744
BSG	7.35479442692699
PARP8	6.75104904721146
ZNF215	3.23766803726735
TEAD4	5.26967174723594
PDE7B	3.47342842984859
MS4A3	2.97220206293510
DTX4	6.45111940580275
EFEMP1	3.90695755263346
TNRC6B	5.24566585336962
TULP2	3.367005280176
RERE	4.50566801814965
BNC1	7.73734906450964
FGFBP1	6.99500515648678
TIMM8A	5.12687190961967
PIGB	5.71978172514719
AJAP1	3.55955680747109
COMMD8	6.58382513253183
TRIP11	4.82211176271998
SLC25A42	2.76482412116206
SYP	3.75959656639052
PCDHB6	3.64036189692511
FLJ12716	4.85738251371447
FKBP8	4.49120868248861
KIAA1109	4.41780951657093
PTPRC	5.25012880423749
POT1	5.35300665756217
CCT7	8.41409279030652
MMP11	4.59652657884102
MYO1E	4.93472938532815
EEF1A2	3.64746084192993
MIPEP	4.28271742793267
ZFX	4.10071799389832
UCHL3	7.71525025398736
LRFN4	5.20030641197829
XCL1	3.23081835656322
CARHSP1	6.68329106971626
GREM2	3.34232795686331
CCDC102B	3.5085268358695
HDDC2	6.69224940134615
SHC2	3.64991068538058
SDS	5.56844174698552
CASQ1	3.14214835689914
LYPLA3	4.72188124834431
INPPL1	6.63444028495177
SLC25A40	3.96648195274754
IHH	4.26321589344217
CHGB	2.98831551873205
COL9A3	3.52212831443343
C2orf18	4.79881349952734
DDEF2	8.3412226290412
BUB3	7.8972213665393
C6orf211	4.98217378535042
FOXD2	3.47904381692181
GGH	7.39617437046177
GGT1	3.45950403715048
ADARB1	3.8505990064572
VPS35	9.58124265464426
CNN2	6.46699189431801
DBP	4.83856822855523
WNT1	3.53796543120879
COL5A3	4.54121114155347
RHOD	6.05389788254857
ASNA1	7.78806312155251
WDTC1	5.05496262094581
COL4A2	8.31949531087126
HEBP1	9.6674546238016
SLC1A6	3.92739956475669
LUM	8.57093584864678
C1S	8.71561087879592
TCF7L1	4.09332068035604
ZCCHC6	7.19826472328021
ME2	5.80133004229333
PAGE1	3.64748488666520
DTX2	4.13001038895865
KPNA4	4.30271031429359
H3F3A	10.8354367289698
GLO1	10.2843063349975
WDR61	7.29406510946241
CD302	5.06218220899622
SIRT7	5.63228459259318
D4S234E	6.48982493610809
RABIF	6.6261004679841
DYRK3	5.03516859561825
PKIG	7.98379324501797
PFAS	5.02018612274945
ALOXE3	3.45018704482755
RPLP0	12.2509812979296
RBM34	6.04018836627645
MKNK2	8.49551349847614
ZNF528	3.98510465610428
U2AF2	5.14019054713491
SEC16A	7.67589707240442
EFNA5	3.3431615831277
ZNF44	4.53178610032445
FCGRT	7.08662623698027
NOL4	3.21696812474697
CCS	5.09692679290837
IGF2BP2	9.23221025291896
MFSD7	4.0280325069959
OR1D5	3.23780834880478
SIX6	3.31379450844395
CCR6	3.11271358908639
TSSC4	5.27233932333899
COL11A2	3.43088944307423
CHRNA6	3.95893506291344
PLD2	4.06385026265994
PALM	5.18512465956585
ORC1L	4.05750593357914
SASH1	6.04878002866614
PUM2	8.7299383915306
ZNF365	3.37953728061742
CDC14B	4.46649597727099
PHC1	6.27959315410987
KIAA0913	4.10565838478760
LDLRAP1	5.18559775863892
NAT8B	3.3866536267125
PPP3CB	7.09701603840629
ANGPTL4	4.92460956395992
HHEX	4.15154059236673
LSM14B	4.15197158587936
PLCH1	3.19117536125981
INSM1	3.08010901000002
TLN2	4.47683419458029
ZNF493	3.19509821544395
HDAC4	3.85458754949098
GLRA1	3.28198943641371
RPS6	11.6238880746016
SFXN1	5.07279681135903
FAM102A	6.52087113508606
KLHL1	3.41978135703158
SAPS2	4.83806660229788
CTNNBIP1	5.6044694131031
SCGB1A1	3.24391427020515
SCAND2	3.36111892455660
HMGN2	11.8063387856189
NEUROD2	2.96132294951973
YAF2	5.091955552196
BRPF1	7.03662840843798
RICH2	3.76676454547185
TBCE	5.92181079830718
LIAS	4.42826099546237
MAPK1	5.92425607278117
MRM1	4.07648730979328
HDHD1A	7.21985388741292
CTA-246H3.1	4.43014534697862
ATP9A	8.13020007105101
HSD17B3	3.45603199080941
HN1L	6.38720037574989
SAG	3.19628228629178
C20orf10	3.64879587080831
CTRC	3.78463714177757
HNRNPA2B1	10.0832304791530
RNF216	4.59161011368086
GADD45A	9.56354204935322
MSH4	3.18063945894271
HOXD12	3.13632248901139
TMEM70	6.8323434282206
PPP1R14B	8.10235364149026
SBF1	3.8869075999674
HIST1H2AM	3.68290684726572
GNG3	3.70354254452736
C1orf50	5.99604526094892
FTO	6.36774160467643
CALCB	3.24863178245483
PPP3R1	5.25579664982327
USP46	4.62971869019341
CCNJ	3.85808783391074
PSD	3.65830541968245
GNAZ	3.96685278994828
FAM57A	5.22986059324949
LILRB3	4.58086269119837
DHX8	5.35305095802628
SPI1	4.41245949912209
OXSM	6.94269919449471
GYS2	2.87351686410943
UBE3B	5.06132174579435
PLAT	7.95963976436419
NUPL2	5.76826884309606
SF3A1	6.63951526253136
COPE	7.68287545797241
EIF3A	8.09614553854613
IQCE	3.68426418245553
FBXW10	2.67495772422778
KIAA0182	6.02292888594762
YRDC	6.57938591955753
GPRC5D	3.52685380396742
LRRC23	4.13796033115116
BLVRA	5.89579279216793
SLC22A7	3.52692243860654
RASL12	4.07942862928582
DAZAP2	8.8452607065628
IKBKB	4.94480337457152
PPFIA2	3.28134952440485
ZNF271	4.66371954766145
CXorf6	4.79881092918157
FRG1	6.47771331193891
BTN2A2	4.87783379982296
THBS4	3.91878927999642
ARHGAP1	5.44466422514487
ENOX1	3.12182373804857
ZNF706	10.1630346177349
DOK1	4.34730276714195
FCHO1	4.78841107771108
PGAP1	3.64380841908274
HOXD10	3.30686147556497
CXCR3	3.42885927836054
FSCN1	6.4033163474199
KIF17	3.24482995104519
TRIM66	3.50803302247582
CHI3L2	3.49796887365283
SRPX2	4.15260127985861
C13orf24	5.34969333135345
CBR3	3.69643495971566
ZNF132	3.25802250565059
AQP3	5.23546209897353
BNIP1	4.4905006942992
ST6GALNAC4	5.20436800619499
KIAA0391	5.30283523917922
KRTAP5-8	3.79571241081525
SIRPA	4.5364603111222
LYVE1	3.45811043726867
IGFBP6	5.17276442891778
APOH	3.29171804110232
TSC22D2	4.34400190933953
PLCD1	6.60912022145481
NPHS2	3.11290953476148
ARHGEF15	3.34849408690343
M-RIP	7.1337518045135
POLDIP2	5.92104722416167
NDUFV1	8.68391469114438
SRD5A1	4.15339369388862
RAB3GAP2	6.01367945062336
CLEC7A	5.36474169336845
REXO4	4.43328208707714
HSPA14	7.50292719901362
TAAR5	3.55274683249419
ZNF142	5.27174611585342
MUT	7.6170488204619
C2orf43	4.50778484282409
SELPLG	4.53942863220175
BAZ2B	6.05951725967468
SLC38A3	3.56498896814544
BRD7	6.94789131678953
POU6F2	3.12679126516910
NISCH	8.31235148076623
TCEB1	8.29622391918516
OPCML	3.22968327938537
DTYMK	5.74582929678742
TAX1BP3	5.62147733541783
F13B	3.00119667479143
RPL34	10.7095146607067
AKAP12	6.78663785647047
MARK2	3.85509848735355
AMBN	3.46572706220212
C14orf32	7.28285215375243
FLJ21865	5.10756973194898
HSD3B2	3.16874953723534
HMG20A	5.8220818987728
WDR77	6.08980492104647
ATF2	5.1435622716395
C10orf137	5.17505303687595
ARL6IP5	7.89379209315355
QTRT1	4.83735344455331
CCNT1	4.86573242144523
AP1B1	5.46368089335276
CD74	10.1905980001601
DYNLL1	10.6269533386281
PLSCR1	8.69627978978946
LIPG	4.65599074188881
PHACTR2	4.93869076775618
SLC35E1	5.54990203083528
VENTX	3.67085568287488
FEZ1	4.10949959280613
APOD	4.68455987268421
LAD1	5.89062248418913
C16orf44	4.74078151611637
C1orf166	4.85907339479027
PAOX	4.78382525014598
MAPK8	3.35266284510452
NELF	4.66932854510883
RBBP8	7.9251342493887
DNAJC8	5.77958731651373
KCNJ12	3.29192610297341
WNT11	3.46963871233077
SRP54	7.06396000472049
GPR35	4.00447011998521
NRGN	4.43390859206776
IFNW1	3.79241072383979
ACVR1	7.6196187549065
SCN1B	4.46767221173898
RNASEH2B	4.34738103850031
STAR	3.55779052610612
C14orf65	3.39537540525721
TAAR2	3.10281287301395
VAMP5	4.69759820249273
TUBA1C	11.6250948902555
PIK3R2	4.35455071558063
ARD1A	6.40943444506896
SYTL2	2.71569581099509
UBXD2	8.25134125547952
EBF2	3.24157008225387
CAMSAP1L1	5.45525145579265
CYP3A43	3.03785239161537
CCDC91	5.48621930208323
AKR1B1	9.22610609896032
KAL1	4.67678244805531
GRID2	3.05298670788925
ZNF423	3.92846714063704
PSMB4	10.6998306122396
ARPP-21	3.26847518108779
XPNPEP3	4.43826634443024
CYBB	5.43718947645731
UXS1	7.67454078204332
SART1	6.57629426900641
C7orf16	3.13156655354443
SPTA1	3.10810326213087
SHB	4.53731842199586
CHST7	3.87995019274225
SEMA6D	3.43406593959580
IKZF4	3.65515956649730
NDUFA1	10.3170546901858
HSPE1	9.8359652839848
MAPK13	6.8837397767676
MYCN	4.18551307199551
KCNJ3	3.22038467532593
ZNF573	4.88044185862657
PCDHGA8	3.72407017862873
ERO1LB	3.26958300934657
NTF3	5.58726820581254
GTF2B	8.18008503770073
GSPT1	8.31074589821498
GUSB	8.58293695831106
EXTL3	4.0054782400824
PMPCB	8.54188877568893
COPS3	7.6101307947096
LIG1	5.18700781667213
NID2	5.9715417121593
LSM8	9.04539873187886
TMEM97	7.12781473716565
SUZ12	6.4202401273931
EXTL2	6.59388904696283
PDE6B	3.61407669673226
MRPS16	8.50307513366247
KRT18	11.5961755352867
C10orf118	4.04635168348422
ZDHHC13	5.60118295458872
JMJD2C	4.2370649215068
OR2F1	3.42284485706368
ZNF415	4.83077301473959
CDK5RAP3	7.09853927482751
YTHDF2	7.99798751787232
GGCX	5.73979307132083
FZD8	3.18235782749765
TCEA1	10.0415030834625
ARPC4	7.56501861248167
SUSD4	6.23494925200893
C22orf24	3.14608539866121
EGLN2	5.27439663865921
KBTBD4	5.73660404133362
TNFRSF14	4.40438162534629
ROBO3	4.0309154538772
TRIM28	7.81445846958542
FGF5	3.2020311312557
RTCD1	7.66545422284283
MZF1	4.34338757056313
CNIH4	7.82045488751745
ZFP2	4.03380021126256
CSPG5	4.22137780924516
FKBP15	5.43038631738304
BZW2	9.6719103002688
PTPRN	3.32040379880018
