Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B10_543602
Composite Element REF	Signal
CAPN11	3.17529354754852
TMEM50B	9.84801177342306
DEGS1	7.34404025448674
ARHGEF4	3.52344207169095
DBNDD1	4.03210510193895
TBL1XR1	4.5346558910006
FAIM	7.1355461596696
SP140	3.49952598289094
G6PD	4.23047083220470
NUDC	5.56013770020699
GABRP	5.2954591320837
SCARA3	4.82857891994908
TACSTD2	5.55730476124452
EIF3J	5.38751383766365
PPP2R2A	7.73806029546506
CPA3	3.54231279973709
PVALB	3.04230596945325
BCAT2	6.91163181066362
MFN1	6.15927561021829
F10	3.29430144365145
FAM134C	5.53672139016471
SNX11	6.26353971701291
COMP	3.34145774325824
GPR177	5.06234906823534
TAL1	3.13462811214162
ACSL1	4.6890061043332
ABCC5	4.0648815414908
HCFC2	4.35489811281358
TCAP	3.46977308666775
ABL1	4.24219022069099
RBBP7	10.0792821288899
PTPRG	4.70837741024376
NCOR1	4.77453151629916
MOCOS	7.25437557479259
C14orf93	3.72326836617985
PRDM10	3.8878000635495
TNRC15	5.19803985607907
SPINK4	7.552433991128
TXNRD1	6.64177714202826
UBE2H	5.89140687079602
BRDT	2.80025839622208
SLC16A4	6.48861502952159
VIP	2.85825348479859
CALCR	3.52693938787554
CCNE2	3.88004822160612
SLC6A8	4.13670330110772
LILRA1	3.79559668997044
MC2R	3.59205742613164
MBTD1	4.7788269075244
USP33	6.15558105163193
PPP1CB	7.94799856508646
C15orf39	4.14645354306242
ABHD8	3.48230895297442
MAP3K12	4.82405878318383
PAAF1	7.61881518308744
ARF5	7.34097335526779
CCT3	10.1325546404606
SLC3A2	5.28628207833733
PIWIL2	3.70895146079563
RAD50	5.38139204824181
IER5	5.95771581637759
SYNE1	3.49685792115231
MBTPS2	3.72609454419656
MVK	4.55628654334481
TSPYL1	7.48597790173534
NCL	7.68014164979553
PSMD10	9.41254762289205
MOBP	3.35024994856024
GUF1	4.04329467928265
WDR44	4.96151134049519
HRH1	4.91976842910710
HIST1H3C	3.58257914669741
C5orf30	5.38241201912791
RASGRP3	3.49274401235246
RNPEP	6.34585269495205
PRKRIP1	4.2308447362676
MED21	8.67956546748968
GRPR	4.25201512156375
SYT11	4.15015633172707
NTSR2	3.73681087027699
Gcom1	5.42573120586663
SPTBN2	3.55329472770102
LRMP	5.47775715494829
HTRA1	9.72101238294697
RNF111	6.34573103416917
SLC26A2	7.19662988969308
WISP1	3.41152740935751
ATP2B4	5.23517925208278
FLJ10769	6.15138280787777
PTH	2.73988266770857
KIAA0895	4.79329679530432
CHST12	4.93049146600362
RAB22A	5.79651160212855
TARDBP	5.99983411319645
RANBP5	6.68038045053788
P2RY10	2.92167743578304
STAU1	7.58972302878466
NME5	7.39042299449873
DDX21	8.18430166022024
CHMP1A	5.79313423411315
BARX1	3.14284855574860
HDAC11	4.59358967484239
NOLA2	8.20938345531163
MTO1	5.87076702645126
DHX29	4.10099078409276
HADHB	9.1150188770035
ADAR	8.57619079987723
SF4	5.71119065170157
PLXNB2	5.28190173587733
P2RX1	3.53843738360467
SLC15A3	4.36907531062492
GAS2	3.65067390278929
EN2	3.15909772221467
NUMB	4.7023667529788
C14orf172	4.7738118915992
TNIP1	5.82748197676681
INHBE	3.54938610328174
TM9SF2	8.02873924312801
PSKH1	4.08781631334219
NSFL1C	6.46034302635746
RHOG	5.97003820159118
HBB	10.0792134313585
MED15	3.70069952084401
HEY1	4.14909973815946
KNG1	3.34674704007138
CASR	3.60975351868955
ITGAX	3.63028779144254
CANT1	5.83581960136886
C6orf66	7.1025008613755
UNC50	8.74284352797404
C21orf33	8.11096305277074
IRF2	5.09940126858147
HEATR6	4.12984190143128
GNG7	4.82359805039385
RUNX2	3.50658603723689
PGR	3.23283076808938
SOX1	3.63764098930967
CROCCL1	4.83058686784601
BRE	5.12235154980588
SRPX	5.19717784032903
MBNL3	3.6047284238061
ODC1	8.72535991250407
SDC3	5.06327607853056
NR2F6	4.61300726458218
ADORA2B	3.80588770473729
ZRSR1	3.14489267442282
ZFYVE16	5.47923826561373
RPUSD2	5.02622302763214
SYNJ2BP	5.76910073590074
POLE	4.33718019782026
E2F2	3.31493334793381
C14orf173	4.79102861316049
THRA	3.96285630057972
MAPK11	3.74781354839033
TBC1D22A	4.81443558581875
PTGES2	4.66992169327518
HIP1R	4.2367451708168
ENO3	4.7768339939823
COL4A6	3.6238923155069
TOMM70A	7.47506123575913
IRGC	3.49050350980631
NAB1	5.14267751049657
DET1	6.10626643778317
TRPM3	3.14727527414078
ZNF532	5.6130118749357
RAP2A	5.36211157722379
PLG	3.44385285903867
FECH	4.99110988307024
CRIP1	6.00753548387656
AZIN1	7.66865411859597
SLC7A7	5.17701600966716
CA8	3.86670466452888
IL10RA	3.57321331791588
CDC42EP4	4.43256827845285
C16orf58	5.8453451355713
ARG2	4.17030178533355
NOL7	6.92470397068554
JARID1A	5.14771251143854
PANK2	6.78476133188737
ASH2L	6.35248141161734
ICAM3	9.7410624522126
TMEM16C	3.0618263538587
MDS1	3.67013592782858
CABYR	3.41839953726034
SLC1A3	5.64061002083048
RNF139	7.78166647294279
ADAM8	3.95128862852243
SFTPC	3.81513963327666
BCL7B	5.74967008793083
MAN2B2	4.80431076455965
PCDHGA11	3.25781841399961
RGS12	3.51575950281278
EIF1AY	3.27483908031835
NUDT13	4.36056769138698
ARL6IP4	6.79933498727262
RPL35A	11.9431537476537
CCDC21	4.49044940214254
RAB40C	3.6991672263538
EMR3	3.42902152078695
PRRG3	3.57343905270859
LRCH1	3.23718865811702
SAA4	3.57532526741837
RAPGEF5	4.07952954312739
ZCCHC2	3.56646649071309
CLIP3	3.97086728302373
MAP4K2	3.5537689567498
C20orf30	8.77095469247163
SULF1	4.11108535214737
C11orf48	9.0545355944176
PRDM5	3.45170715423447
ELOVL1	6.94659568392057
PPP4R2	5.46190492182316
KCNV1	2.87946004196918
ACP1	8.04967591786436
SIGLEC5	3.98519014718733
ZMYM2	4.49968436257771
C19orf61	4.00350315754688
DAGLA	3.64014705710139
GPR32	4.15227540227192
EDG7	4.13880706347591
NEUROD6	4.70431844977
NEURL	3.85388708136250
SLC2A4RG	5.84065154888435
LPL	4.18648122775316
CA5B	3.99589521752363
MPHOSPH9	3.58352527131147
CLEC2D	3.78352234649032
HMG2L1	5.57453994263837
GRRP1	3.834914825809
HCN4	3.75307052742039
CD8B	3.64571669491781
HIST1H3D	4.17492857704315
TGM4	3.15050964889871
SLC6A12	3.58602610789321
CD84	3.71184989817958
TBC1D15	7.97591503524124
RASA1	5.88439571763536
PHKG1	3.90745330481232
MAGEA11	3.10546592777073
NONO	7.84193725014422
IMPA1	7.75572266292569
SH3BP1	3.53378609696708
RARRES1	5.67738254146389
NPM3	7.10000105232913
CLEC5A	3.73283237066525
B3GNTL1	3.92156122148971
ITCH	4.05849716640134
MGAT3	3.85359101873678
ARPC5L	6.91974242890649
KLHL26	4.32309421619344
MBP	4.53585177326759
SIM2	3.28289484493383
RPP25	5.11510018218617
SLC2A2	2.83732254687709
EXO1	4.30743680813089
SOSTDC1	4.00526988674616
HRC	3.05572661511426
TRIM48	3.41995799253676
KIRREL	4.28724723266506
PIK3R1	5.49238780976412
HOXC11	4.24248245431831
MAF	4.20143342016033
DOK5	8.95939355159445
HELZ	4.52914252916092
ZMIZ2	4.59707379069626
SLC46A3	5.40933512365293
ADRB3	3.9866981795302
PTRH2	8.07995314148668
DMD	3.86565040417081
STAMBP	8.20430770107574
KRTAP2-4	3.68264778480753
ADCY2	3.47769355127374
MS4A12	3.1171451196422
TCF20	4.53852512485865
KLHL20	4.16955163612607
SRM	7.21232879985637
OTC	3.60447800983756
ABCB11	3.06412188781256
KCNC2	3.34609097961683
CDH19	3.0711570834315
SSH3	5.05496146206851
ZNF135	3.18984039062074
FLJ12529	5.75805909342968
PER1	4.82342642819898
KLC2	3.905046589135
HDAC1	7.27428870894165
FAM128A	9.70907045167618
FNDC3B	6.17079260318733
MTCP1	7.35662766675908
GPR63	3.34087694699761
FLJ21986	3.93626095994108
LMCD1	8.78811600753313
MICAL1	4.30893237737575
BLZF1	4.93068356519821
IQCA	3.74835256863507
PCDHGC3	3.55905389379797
ATRNL1	3.47184114533799
CAV2	7.17376968650562
SAC	3.08493519457327
DUS1L	6.13774759338932
NEK9	4.94989962816917
WARS2	6.56872075729392
DDO	3.43551957391363
MARCO	3.75909364028151
DCHS1	4.09383726630858
TOMM40	4.89501013981292
RP6-213H19.1	7.0591160110936
TUBGCP5	4.09185744031418
IGSF6	4.511243774325
TPPP	3.75546871191236
SEPT11	4.54273941458540
ADNP	7.3280226516402
UST	3.66154467847439
C13orf34	4.43379400782657
GSTM5	3.72965528065912
BTD	6.10310976598936
PDCD1LG2	2.89834868537197
SNRPB2	9.4798558611897
APOA4	3.53933017701845
APBA3	4.23699093711952
CUTL1	4.26671063404341
PMS1	8.3281307454228
EIF3E	11.5495430982633
IL9	3.48061839403842
HOXA11	3.31015357394977
NARG1	6.53249587916602
RPL31	9.57856629596562
RAB28	3.79211200127096
LY9	3.37870563309722
TFCP2	5.26223308814889
ATP2B3	3.16278053212079
KDELR2	9.05866544314235
TLE4	3.83791718688548
FLJ43806	3.5295665029351
TLK2	4.67180094357063
PKP3	4.03525939469548
CIR	5.65114401467236
RPN2	8.94758272173182
SH3GL2	3.23093427711119
CTSO	6.54935543086005
SFMBT1	5.10040601008327
WDR57	6.27026837493745
SDF2L1	4.41089964478781
IGFBP3	4.69034204893091
FER1L3	7.84817227998087
DEK	8.37850720461578
C20orf43	6.84663546120087
ARHGAP24	3.40804422992284
ALB	3.22002266813868
SORBS3	4.52637350886015
C4BPA	3.85949706152273
UPF2	4.93635937041263
AGBL2	3.21338208207265
C1QA	6.41457272729985
DOPEY1	5.1993202311549
TERF1	5.93609432087721
KIF22	4.65259664713939
DNTT	3.3351636562955
C10orf6	4.31879943616941
C11orf41	3.19769184247402
NINJ1	5.99872237727403
SEC61A2	4.62178360635168
HNRPF	6.86181928183644
COL11A1	3.99308039257971
HIST1H1D	4.7667214847217
UCP3	3.66487854367148
MYL6B	8.30658032847191
UBAP2	6.20348273072731
TREM1	4.49820632789964
CKMT2	4.89447845222234
HLA-C	10.6709023502827
SLC13A3	4.12334501866189
PLA2G12A	6.19595832137327
SPRED2	4.12017711565808
SCN10A	3.7501051422224
TIMP4	5.18697306923783
PITPNC1	6.74602342517311
SLIT2	4.04217469156619
RSF1	4.30394890693114
POU3F3	3.11885111433152
LIN7C	5.36238679156399
NKX2-2	3.47028203085759
DPPA4	2.90453870868093
ZNF804A	3.06310866799278
CCIN	3.73403147780721
SLC25A31	2.77971895443747
KCNMB4	3.67935810579506
FUT2	4.98001280757414
RABL5	5.50104520023418
FZD4	6.47570770677022
GALNS	4.85069637976185
PNMA3	3.86795031004899
STX6	4.74795805096767
HIST1H1C	7.36673321299436
CIDEB	4.43012683858297
CASP4	8.75365879364393
PDK3	3.65472768596788
WIT1	4.75029951406497
TPR	5.21947727130624
MTX2	8.7371371538577
HIST1H2BH	4.69692063347001
BRD3	4.50550314636536
HIST1H2BO	3.44504276551349
SERPINA3	6.77768102771764
UBXD6	7.09767612283769
HOXB7	6.75701861416259
C7orf23	7.81361152838192
KIAA0143	8.39934547205868
KCNJ16	3.34706725153763
STAB2	3.66684063613946
TNPO2	4.76583066780388
CENTG1	3.43329991821615
IRF9	7.51406459929452
MCPH1	3.34622668009579
FABP2	3.39032288040671
C9orf3	8.57423456425177
FBXL4	5.00166555010184
LBH	5.98321134675384
MYO1D	4.34380691595007
PTDSS2	3.98484676206684
BMP2K	3.81027625705199
NFU1	9.15831614129486
UGT8	5.13375086398335
SLC25A23	4.52375420489587
MAPK4	3.60394661275351
HINT1	11.5709124618516
GLP2R	3.24620680602342
WNT7B	3.64443250545977
SETD4	6.01665392798803
CHCHD2	11.9536446177194
DYNLT3	8.47313272025972
FKBP11	7.67921150639681
NDP	9.60427450233722
RHOBTB1	5.54325359351071
FLII	4.65637314224465
SLC4A4	3.47265799635513
RPL38	9.70087421317673
HTF9C	4.05288226224809
RPS16	12.5672285962071
AP2A2	4.63325279635717
CHPF	4.88627113029823
CSNK2A1	6.1180898861614
MAP7D1	4.80455252101573
FKBP6	3.75406419654077
ZNF214	3.4614181196528
DDX56	6.34315005912453
TWIST1	3.97800532225573
EPO	3.357744209692
MRPS18B	7.73052496975846
ZNF682	2.94022648044558
AOX1	4.10304859886329
RPL14	10.6099222232983
CYR61	6.08417402448385
JRKL	5.07973590623206
DTNA	3.6052489059994
MAFF	5.89094804990836
LOC51136	3.54433234858167
TMOD3	3.14073945100538
LY96	6.07914798659193
EEA1	3.36185919552038
KLK3	3.98566842151575
IL1R1	6.45090691223
HRSP12	5.70409033533935
KTN1	7.13794329452856
LOH11CR2A	5.76410226974795
ARL5A	9.21667763236523
MAB21L1	3.36972300071677
C20orf59	3.97828678982858
ADAM2	2.70436541934172
PHKB	5.95009236523728
CCT6A	8.07714870045303
TBC1D8B	4.55695012089781
FAM13A1	5.90088338730086
EHHADH	4.1142557824436
LAPTM4B	10.2034374743618
TMEM147	9.66162143812593
ITGB5	5.05283965288641
YIPF3	6.31760251324325
FKBP2	7.3705969546066
XPO7	4.89788929829604
GPR75	3.44388800788863
NR1D1	4.91717792627878
TRIM5	4.65055744646741
TMEM110	4.35995648170939
APOC1	9.93827941246913
RNASE4	6.59450913195504
PARD6B	2.95318012318949
ARID1A	4.6870323931776
NEK2	5.07942879205576
RRAGB	5.11608389755189
PCDHGA3	3.27397326330093
HIST2H2BE	4.81787366203459
RCN2	8.99269030877553
STARD7	8.99400540451279
SHMT2	6.78928965694166
MLYCD	5.12804263638003
KIAA1751	3.08466535195999
NDUFA5	8.34388524168768
THAP9	3.13502738269026
FLVCR2	3.80949996491967
RP11-217H1.1	8.29113303119816
AP1S1	5.92191755206996
NCLN	3.94380361454551
SDHA	7.00885720729492
SMAD6	4.10704941784788
SAV1	4.65882751907062
SAT1	9.62785178296634
ADAMTS7	3.45696446733323
RPP38	7.85100543209342
RCBTB2	6.0172554635761
VEGFB	4.59850179533956
COLQ	3.74358194712502
RBMS1	7.57162223272502
NRXN2	3.31460481709805
WBSCR16	4.90574221180663
DRG2	4.47245931192681
KLRB1	3.92596201637069
DNASE2B	3.48960030713008
SAFB	4.05666863742392
MAPK8IP1	3.99027391667377
RFX2	3.83223408617753
MLLT4	3.6955696372952
ANKZF1	5.54616581994718
DUSP8	3.67466954061637
C19orf50	5.17273452432205
MEF2C	4.42480996013251
SENP5	4.46080145094705
NFKBIL2	3.87874264860659
LBR	5.82403323395355
CBFA2T3	3.37820792284644
AFF3	3.64089207341334
IL2RG	4.33164069006242
CCDC51	7.05050914385075
COG7	5.15933166734693
MYB	6.37000169088967
KLF3	4.57691884806846
PLXNA3	3.98277751023894
KCTD14	5.80135570070362
FZR1	3.82602811184099
XRCC2	4.60757323510753
SLC44A4	5.73521202567092
ESPL1	4.63223477280805
MMS19	5.70707724390517
GMPR2	6.31340177798891
ST8SIA5	3.09024183064697
TBC1D19	4.55188518230688
CHPT1	6.74433169227326
ERBB4	5.1597230825215
TSPAN32	3.94826099113478
MAP4	5.69941963276528
ACTR3	9.38023816867713
UGCG	6.31272220420451
GPHN	4.03918179146515
ZAP70	3.31976871651938
SLC6A2	4.15537830888941
LPP	5.16303891867817
PTPRCAP	4.40245327915906
IL12RB1	3.9387755548223
HIVEP1	4.81283673560722
ATRX	4.5848377505783
EIF4EBP2	6.45426954411462
DFFB	4.70474555272502
DMRT1	3.33334141447425
CHST8	4.19576643018064
HSPB6	3.6533050833237
C14orf109	8.76870508891265
IER2	6.94476379417264
NMB	7.12270921422628
COX5A	10.7328181930621
EIF6	7.00167293680423
AIFM1	6.61003592155542
WWC2	4.12100983424781
GSTA1	7.247300998508
POLR2L	9.01983061195065
MRPL4	7.41466678604563
SEMG1	2.94566797550150
MPPED2	5.22966919893862
FLJ21062	4.13467056631992
TRAF3IP2	5.51834159779559
EPB41L4A	3.53057303086830
LILRA4	3.91615354511512
LAMA2	5.74941660372169
TAF4B	3.14821215985109
RLBP1	3.13433559866235
SLTM	4.84785182233942
CD300C	3.74779163107269
FLJ10404	4.60336034421152
RTDR1	4.5067971438079
MALT1	4.85517083894885
ARVCF	4.51344449085061
RENBP	3.94242966925638
ATXN7L1	3.18334658024104
NID1	3.91982570062343
TUBGCP3	3.88253810697852
ZNF783	4.42468427265121
ITIH5	3.5194840078298
ZNF85	6.46883829238908
MMP13	4.03318519951448
KIAA0329	4.26941907242712
C8A	3.80038519900791
MGC87042	3.60610040473884
HOXC13	3.53409374381518
CLGN	3.31496196639594
SLC25A37	3.66211299447432
SMARCC2	4.85677856080096
TFDP2	5.84328708764315
POLI	5.29787371594952
HCP5	7.68978975827907
UCN	3.64946242887006
ZNF764	3.6567712591082
USF2	5.504833047294
C20orf24	10.1377794826058
FHL3	4.56308580624776
SPATA5L1	4.95445636909723
JMJD3	4.4467440858424
MMRN2	3.73663180602359
DSP	8.83912370955069
NDST1	3.98400933131678
ZNF248	4.65956763501501
PELP1	5.50073820293319
MBL2	3.44284607526030
ZNF230	4.51657591311925
RNF41	5.99730492387001
THOC5	4.56942013323148
MSN	6.50931967907112
SLC9A5	4.00772007460886
SERINC3	6.3101932455
ZNF434	4.63260000399979
MUSK	2.93314673555242
SMARCD1	4.13139887571242
C11orf75	7.28175800863225
ZFP106	5.27143424584756
GTF2E1	5.98061682717446
RY1	7.15975587527372
ATAD2B	3.29419653568605
DDOST	8.53393541484705
ARHGAP17	5.79196698729878
GPNMB	7.13545331652398
TTF2	4.80719737734765
SFPQ	6.78818333226662
GFRA4	3.78454568949242
TIGD6	3.70794506412385
SLC39A14	6.44861265674017
AKR1B10	3.40221176174325
NGRN	9.30952326029626
RGS16	4.13826820608133
URB1	4.03792928536606
GPR137B	5.87543261815391
MECP2	4.3999554735553
PSMA1	10.3664799043375
TOP3B	3.60946452253899
NFATC4	3.85238920492088
RAB7L1	4.53203030460018
CSN3	4.04680428157689
NOS1	3.86952983596338
CA14	4.25650975809222
BMPR1A	6.42624504455575
YBX2	4.00028477516194
PRL	3.08943173038625
SNRP70	5.70878153195797
C6orf130	6.69153619676234
KIAA1166	3.87345725501033
FUBP3	4.93031955659299
STAG2	7.04915656935862
ACACA	5.27683222315784
ABCG1	4.15962546963626
ATOH1	3.1857742235824
ODF1	3.51693304505747
TMEM127	4.75210854334348
CD55	7.33616287918561
PLN	3.5045638294587
RPS23	12.7453860775273
LYPLA1	10.2723565533324
PRDM9	3.77635371037517
SSX2	4.28851690850965
PLUNC	3.56217673081255
SYNGR3	3.79515304042679
EML1	3.69042357943701
LNPEP	3.09992017551564
SMAD3	4.1404033930954
NUP93	5.66357080755064
HISPPD1	5.32158587762026
HNRPUL2	3.77781053257921
YARS2	6.18606132991731
TBC1D12	4.49532086518870
ZCCHC4	3.77546178998821
FBXO22	4.240819858827
C16orf24	5.51465964311519
ZNF669	4.85342683053365
PTGDR	2.98875679309769
DDX27	6.28946424630153
KIAA0409	5.38250912161398
ASB8	4.80440304054143
MEPE	3.84975317495788
PLP2	9.55136890738942
COQ7	5.38997800437511
CHMP5	9.58762714536778
CACNB3	5.53447007654916
C10orf84	4.53048623344474
SPO11	3.45082311397505
NEDD4	3.93802180701084
THAP11	5.93492523912969
ZNF43	6.13447410734898
KRT13	3.11290301427017
NEK4	4.75269679358965
MRPL19	6.30208231924395
RBBP9	4.09808205498093
PRKAR2A	5.2668667315194
IHPK1	5.176834970843
ATP6V0B	9.91583370977574
CACNA1E	3.56415670187955
CEACAM8	3.12773666396272
PEX14	5.64733885538695
BXDC5	8.49510111715963
ZBTB38	6.74172012265419
PAFAH1B1	6.24911981987332
PCTK2	4.35234602878379
LRRC16	4.85370303671769
OSTF1	6.62856301634439
KIAA0323	4.66612830403721
FYCO1	5.85727391388219
TXNDC13	9.01915513758474
PLTP	5.75108951276098
SLC25A1	5.427856547565
EZH2	6.14853988737584
PLEKHB1	6.66725320313131
GRB7	4.53683401185855
ZFP37	3.40643638299360
MRPL33	8.83596595840716
C9orf27	3.24879578260263
PELO	7.38201377780166
ARMC1	8.40303283408777
ZNF154	3.90758505489969
C3orf64	3.82332875186571
FLJ10357	4.44767072940118
PON1	3.65052337327302
SYT5	3.58525816592673
TMEM66	9.03408679111372
ATP4A	3.36918010569648
HBEGF	4.06168629420176
PI4KA	4.05468082080139
LEPRE1	4.73635774823824
POU2AF1	3.80669543900400
MRPL12	7.50078414730355
GNPDA1	7.62217886800965
RASAL1	4.38538585030729
ZC3H3	4.5393440226846
DDAH1	7.4730026235304
MGAT1	6.40314169419034
TIPARP	8.2082211090728
UGT2B15	3.17038507721236
DNASE1L3	3.30990844615735
CHEK1	3.80724524209519
ZNF8	3.77060088702091
TXNDC1	5.99959922476172
CKB	5.51756823532624
RTN3	8.2788747825587
IPO8	3.76002498209104
FZD2	3.43223641491319
PART1	4.9348091874914
PSMB6	9.82848042968382
MAP3K14	4.06200083269250
PCDHB8	3.55252627934983
PHC3	3.57489490419257
PPP1R8	6.09825316791987
NOVA2	3.59813157717063
TNFRSF11B	3.66642816785262
GOLPH3	8.03633914667688
LOC51233	3.57418038864212
GGTLA4	3.11446549893648
PDE6D	7.08974464169538
TTLL1	4.49605490547415
ZNF117	4.08203368778801
NKRF	6.61701731067271
CLK2	6.30309439593232
TNFSF15	3.3102531668922
DUSP2	5.27067302278545
HSD17B11	9.4510416586769
SECISBP2	4.89369656739742
PPAP2C	6.60040216862788
GABRR2	3.58193633274292
LOC51145	3.12919275762641
PIK3C3	7.04882824466049
DHDDS	5.127926645215
CTSW	3.59505221361303
NEFM	3.34775462771756
TNNC2	4.07759663016635
ANKRD28	4.54096694984
MRPL28	5.62604463951148
STMN3	3.4391957837684
SYN1	3.51246355381522
RAB14	5.00677668596617
PIGV	5.54184553949502
CDK2AP2	7.19551744409773
ZIM2	3.66822972271712
APBB1	4.68494697153341
SND1	7.29759752818596
C1orf123	8.1499915757643
B4GALT1	3.64413903910987
CHD3	4.33452412850353
RNASE2	3.9739105043699
BCAP31	8.9910095130686
SLC25A44	4.92344990495042
CXXC1	4.97779802783377
PIB5PA	3.83766017156997
CD40	4.52135470308844
FAT2	3.92096883709899
DYNC1LI2	4.51190209847925
GDI1	6.49907045315023
ZNF81	2.73942206245889
VSNL1	3.85725644601311
PIH1D1	7.55592907889646
KRTAP5-9	3.87588037373417
FLJ10081	3.96697693839062
CS	8.21847144606458
ZNF318	4.64060296053554
IGFBP7	11.0805478895141
ZNF609	3.99377776960386
SIRT4	3.76931365403652
SCN4A	3.75683674827173
ARHGAP4	4.08833778547873
EHMT2	4.82383679091804
UFD1L	8.88351764537796
EXOSC10	6.1767413998566
ECE2	3.48911835139176
ERMP1	5.2605151554551
OVGP1	10.5321618461294
GTPBP3	5.21665987240081
FAM82C	5.11339816967347
PACS2	4.46028577554232
C19orf36	3.97183540433934
UNC84A	6.97506566560685
ARL4C	4.15167358865498
SCD5	3.63460900768038
ATG4B	5.50611032899686
LASS6	7.64089637492258
LSG1	5.47693379548733
MAL	4.13497162616042
GPR22	3.42110944984404
WDR5B	5.22383129662854
GALR1	2.93893407980935
AQP4	3.3410838773862
C17orf60	3.46841224766916
HDAC7A	4.6438144730598
GRIN2C	3.48006154434139
ARMC8	4.97403614825397
SLC47A1	3.69050691697019
DMPK	3.69746691387973
CCRN4L	3.92221716477756
CBR4	6.3206581665764
KIFC1	4.77674033918139
LHX5	3.18813408669228
SMC1A	4.77910303804954
LPXN	5.0185608455284
TRPC7	2.84296851518936
SERPINA1	6.33343218541928
SMYD5	4.82428365517998
RPS13	12.4370008370866
CRHR2	3.51132208443561
TUSC2	6.35337233130009
PRKAA1	4.29232079016909
FADS2	4.64008967279275
ENAH	7.11029372596353
PRO1768	3.68189583312673
KIR3DL2	3.28263853750949
APBA2BP	4.41032181861729
ATP2C1	4.9072446071215
ALDH1A2	3.49603966250608
RNF103	7.3241971684718
AHCY	10.4200263783515
CROT	5.52426323552228
PABPC3	7.80525589541493
ALG12	3.87461942292307
EGR1	5.95841332496911
THSD1	3.84846019164062
CCL17	3.38304214533821
BZRPL1	3.30621456059236
KHK	3.9100342213472
ESRRG	3.50173552320584
SLC12A2	4.46627764506262
CNGA1	3.13780011642911
RDH5	4.80713968199916
CD58	7.63331211639313
PTGFR	3.1305435411783
CCDC48	3.58761226763229
CCDC76	5.96172072325624
CDR2	5.51100423242346
ZIC4	3.4392742987196
SELE	3.21209646380053
OR1G1	3.71030165718323
EXOSC9	5.96721095247068
PSMC6	8.79645298273996
ABCB1	2.9139985503386
GPR12	3.40751167834545
KIAA0196	6.35166016333327
PCDHA2	2.96296879455482
SSR3	7.29002883398004
MSI1	3.78381725878191
TRAT1	3.13493779530542
CC2D1A	4.07075152702184
PLAGL1	3.80761906322722
LLGL1	3.89166116236686
KLF6	5.68735496443758
MTF1	4.19895140065068
RNF2	4.9474906921677
tcag7.1314	6.40420463181782
NR5A1	3.07722124581592
THBD	4.00590873022942
ABCD2	2.89159312081911
ITGB7	3.93820841848317
DNAJC7	4.61463043508303
CCDC81	3.60469573899298
TM2D3	8.6503130000391
HUWE1	4.70313103668676
CDH17	3.45270010996496
CD180	3.61294755355078
FAAH	4.54395692857084
IL17A	3.20582620444991
POLA1	5.32814143106027
TMPO	3.65175234774697
LYRM5	7.76381950523184
GNAT3	2.92046262480105
TM7SF2	4.95954620138653
FLOT2	4.50322450920748
MAP4K1	4.25200096855635
HDGFRP3	5.57209082345394
RRAS2	6.49801368852316
OXCT1	6.33481870104014
LTBP2	6.14518974268166
ARPC5	10.5500566204283
SV2B	3.8042498020556
ZDHHC4	7.15982315196727
CYP2A6	4.0658074194246
PDE9A	5.27165109453706
ABCA8	5.46226273780165
NDUFS2	8.57041627143625
UBR5	6.04052501722141
FLJ22662	8.1104849028523
GP6	3.94466443633303
CRYBA2	3.26135723108650
LEF1	4.83192697617111
ZNF20	5.90295936194692
CTPS	5.30736384436803
EPS8L1	4.48433540563636
EYA1	3.08183480308067
SERPINB2	3.16413125021373
MAPK14	5.01476389313296
GTF2F2	3.96355000601659
ZNHIT4	4.16973435563247
