Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_B02_491104
Composite Element REF	Signal
RNPS1	8.74681197618186
LCP2	3.33150320056705
TAS2R8	3.14195992762229
SEZ6L	3.60571257966144
NR2C1	4.7287304795723
EXDL2	6.9822834773373
SLC25A10	4.29718874602098
ADAMTS3	5.3049038496218
PCYOX1L	5.76697669692805
TNFRSF13B	3.75791753144089
VPS54	6.16785835425089
MKI67	5.70036891246918
C7orf54	4.03255731466047
GLS	4.1941940033206
PCDHB12	4.45922622546261
LGALS13	3.06946156815838
IL4R	4.73807534963939
SEC11A	10.7148341089382
C4orf6	3.10596188400693
SPP2	3.70122966950634
CCL5	3.44220344065878
PEX5	5.29648580654748
CLSPN	4.12310137412047
LOC51336	2.9960277566867
SPAG1	3.71585236218068
C9orf82	7.46387567789658
KIAA1024	3.62975170219859
TM4SF1	8.38287570374283
SMG7	5.50661049038256
WDR45L	8.57638688892222
TAS2R13	3.20527287731513
SPAG8	3.20107709825258
VASP	5.3177930776341
ZCCHC11	6.23330837857638
LOX	5.09364290340926
SYPL1	8.94653286173247
BAG5	7.15235618221063
RPS27L	7.70688791812628
MGC2752	4.37136761187487
IQSEC3	3.53883543269046
TGFBR3	8.113489104602
PPA2	8.81468660284723
MED24	4.82742285784893
CASP9	6.46937601285238
PDCD1	3.58202192761286
MAP3K7	5.3523264948884
C17orf81	7.31245660030036
SRPR	7.02613756936145
BAG4	3.91503212373381
ZNF32	6.40750221301709
BRD2	9.07658614630559
IL32	5.78719685017068
LAMP2	8.69653641611547
FAM53B	4.88430115157961
CAT	8.50495073098073
C16orf80	9.23864016550301
SLC7A1	5.12419689838161
C1orf76	3.09682531969837
PRKCQ	4.60314365882437
ATXN1	5.55596978939557
LAMC2	5.07535836447507
CPOX	5.9408764127362
SPSB1	5.21531154894001
APH1B	4.81459155985419
USP36	5.27672887642056
CTNND1	7.53688474802282
MADCAM1	4.10731319057745
GABRG2	3.60755923889069
LYZ	6.34811447403918
F5	3.56102905970744
TMEM186	6.46916072508899
TPM2	5.39491480576051
SEMA4F	4.44946656616018
NUDCD3	5.61120033385015
OLFML3	7.80517292590541
PPP1R11	9.30815332466769
ELAVL1	8.65183959119515
GCNT3	3.84510016294759
DNAJC17	3.30316506696805
N4BP1	6.34774611355583
ABCA2	3.4758464635849
BNIP3L	7.89682729411112
SLC35F2	8.48158278749642
ATP10D	3.71268966758803
LCP1	6.87445038732039
IGBP1	7.29987903798375
GALNT8	2.9776813570484
PRKCH	4.111926516405
DCAKD	3.75558800213128
ELA2A	3.48202244634018
PITRM1	7.71710144035597
RASSF8	3.11682905543699
GUK1	6.31705137694195
USP12	3.54137245561356
STXBP1	7.01610945720137
ADM	4.59579732280221
LSM2	7.64406068329096
GHRHR	3.4196529163271
SERF2	10.0290853180449
VPS72	8.88992574935322
CD22	3.9586520948188
CD47	9.09857605817984
LAP3	9.53422307844194
IMPDH1	5.96304316810741
PPIC	5.79298743693321
ACP6	6.06622652361884
PRKACA	4.55526432919538
PPP1R1A	8.09631253765936
C9orf40	4.62926722802453
ASXL1	7.14680372918505
IDH1	9.37047909220102
XRCC5	10.1474179808512
TBRG4	4.97277211875474
RAB1A	8.6166223146493
INHA	3.74046851152129
MLL2	3.51300876186636
FXYD1	3.37067809581311
DKFZP566E164	3.68831893712557
KMO	3.31969940537321
KIAA1128	5.02509190018015
NUDT4	6.83646166988817
USO1	8.40876431381275
RAB9A	6.64782992290555
RUFY3	4.54797155569404
CLDN1	5.71389660949041
FBXO38	5.23691038175627
VRK3	5.71347640282817
ICOS	3.564296977676
NFKB1	6.01907418160524
FASTK	6.36841853692624
LDB1	6.83148218353782
ABCC1	5.46647295063206
IFNA6	3.13269394770887
PCBP2	10.6093292470405
RBP3	3.26277073233641
MUC13	3.29917041975999
C8orf30A	7.08478276564585
NUP205	7.67726273633841
MFAP1	7.7586831429662
ACTA1	3.57140026429391
NHLH1	3.83279471452521
GABBR2	3.25902039861993
CXorf34	6.07953719275981
TDRD7	5.97842488441836
KCND2	3.40550623534278
WIPF1	3.77476595034329
TIMM17B	6.00958006017585
SNX15	5.39101474599252
AGXT	3.19424511235113
IGF2R	6.58997681654726
PIP5K1B	4.00136266273565
ATP8A2	2.95707626262059
FGF21	3.04488601010656
AFTPH	8.29896395927705
RBM15B	7.87066375612995
FCER1G	5.6291138921858
AGBL5	7.96340024892022
SNTB1	4.27988683373076
APEX2	6.51802913192218
C17orf39	4.5699298739591
SLC24A3	4.52838089855919
TXNL4B	6.07972907133374
UBE3A	7.08700954517662
TGFB1I1	4.49768204987425
RPL10L	5.01937048892342
RBM13	5.65515399678231
LOC389517	3.52338822816498
TOP2B	9.42260198205844
NPVF	3.57868698336981
SHOX2	3.20982234672691
ITGA7	4.26360432974356
RAD54L2	5.70125368080875
KCNIP2	2.9530862291659
C2orf47	7.84100894175204
KLF13	3.921882694567
TSPAN4	4.66809443516966
NLE1	4.26265963562835
TPST1	6.40758195322485
CEACAM1	3.55704036725136
PFKFB4	3.32905476051857
SREBF1	4.55196143453249
RNF11	8.07369687111232
IL21	3.12730545378232
LTK	3.05214877456223
DKKL1	3.33274354854619
EPAS1	5.23223968181801
POLD3	7.62887623947175
UBTF	4.8251831810971
PHB	7.18095049718388
KIAA0427	3.63322662823891
FPRL2	3.59950530276728
HSDL2	5.75656792742928
SEMA6B	3.85939610949550
AKR1A1	9.73441628005042
CLTB	4.74874708079798
NXT2	6.80970003768703
JDP2	3.00987217452803
MORF4L1	10.4571208237389
HSPB7	3.44717846893039
POU2F1	5.94055520194852
MLLT11	6.65208498299271
CNNM2	4.31602804886695
ZC3H15	9.15790615430474
ELK3	3.01920384475883
CBLC	3.9969373521278
SEC61B	8.7870438661114
RRP15	6.43401947548517
OR3A2	3.30000686242635
GALNT1	7.47725714209837
RSL1D1	6.04860760173613
P2RX7	3.34542880008494
ANKMY2	7.90807106006367
PSME2	8.65591368205853
ADNP2	5.82760854125573
RBM25	6.88438714638625
PLEKHA5	7.3642019975624
DHX58	4.0111371496988
ARCN1	8.01548464402792
POLR2E	7.93873455259876
SEC24A	5.16954827203536
IFITM1	11.0694419002204
ZNF643	5.68790968240446
DNA2L	3.85321235831908
ZBTB25	3.93733223925711
HIGD2A	5.34175144644898
TTLL5	4.68643298818232
TBX6	3.39906378569632
SPTBN4	3.67970655519764
SGK3	4.0009201576446
FBXO28	8.01509308355045
GCN1L1	6.84870850989277
CLEC10A	3.05056427660090
GAS6	8.85475398314573
AMOT	4.55675335960049
TSHR	3.16155325554074
ETV1	3.47354721692903
LDOC1	8.22254434772425
ERGIC2	8.58961137545291
ADAM11	3.74059378326676
NAT1	5.0297881693918
ASB9	5.54964485384902
ATP6V0E2	5.61001507566772
HGFAC	3.69575567604558
TRAFD1	4.8779093251302
MTCH2	9.66039736354524
BACH2	3.04307602607774
AUTS2	7.95389483213713
PGS1	6.68735592563487
LEPREL1	4.23074258550764
TFF1	3.78278800074479
RPRM	3.66444978025462
PPP2R3A	5.26369744721393
HAP1	3.7283627391189
BAT2	4.99877840613597
EPHB2	5.25762853537681
LPHN2	8.11210697488397
ACTG1	12.1233655441905
CENPT	4.40629195479356
RNF123	5.79770812505648
ZP2	3.32713265940862
PLAUR	4.58172261062997
BMP5	3.60653522792951
MUM1	5.13224758363395
SNX26	3.77965554132064
MID2	4.43114342746248
ISG20L1	4.78002726475217
RBM28	6.3657398656196
SRRM2	8.0272072905442
MEP1B	3.06486329080979
PCSK7	4.82496611888773
HNRNPA1	11.3516266028057
PBX2	5.55554671849578
CENTB1	3.22848565695820
BCAS3	4.61305325501007
HGS	6.9874833957771
FLJ20184	3.43722326380054
TMC7	3.39162185556435
POLA2	5.86164684680107
NOL10	3.42315759623545
KCNJ8	7.46061749870851
HSD17B6	4.01049481272897
EDEM3	5.16588348630526
SLC16A1	6.53197000081204
TCOF1	4.91363541953285
SF3B3	5.96764272317529
RANBP9	7.29146343707295
CPNE7	4.25787997533978
EVL	5.17950595380532
NUDT21	6.49965662914176
IFNA21	3.87544011782159
CFD	4.04717984017814
PYCARD	5.02780528634028
MYBPC2	3.26298487398007
ZNF235	3.98737184302859
ACSL4	4.14438409467193
KIAA0644	4.00463778892429
ERC1	5.59188102814085
NKIRAS2	5.41273173509817
TRMT5	9.5701545013176
TMEM176B	4.18745447328757
PPP1R7	7.13217602702321
SOX2	3.50200174749418
C16orf30	3.88119118191907
COMT	6.97397415946826
AOC2	3.06209341817801
PDLIM5	5.38972099975438
SPHK2	4.64299288130655
THNSL2	4.70806655941915
LARP5	5.23112506410363
C1QTNF1	4.02087670986676
TRADD	4.70380189470831
PCDHA6	3.28129688137754
C1orf43	4.38248748521287
SCARF1	3.52331978416015
RAD51L1	3.95359471171155
LETMD1	8.12872674730628
KRT75	3.46716607816934
CD3EAP	4.75997207181727
B3GNT2	4.56833713320293
TMEM63A	4.59621080275664
DUSP13	3.76975664504505
FNBP1	6.6451128492456
MAGEB2	3.25048058940549
EYA2	7.3459084470774
FANCG	6.88550126128196
CD1C	3.89746318708390
LASS2	8.79897749789145
BCL2L14	4.03689799848563
ZNF471	3.26594419630158
ZNF224	3.89684733742092
AVP	3.35375312047964
CKAP4	9.99198963872304
EFS	4.1121726918094
PITPNM1	4.90282645287126
TRIM68	5.73332943006955
ZNF652	6.56691841537502
UCK2	7.63911323800382
TMEM4	8.89546804066683
SCN3B	3.69834265230419
RNASEH1	7.12037537285066
FAM50A	5.62657921150683
DRD1	3.21322023705217
OAT	8.29828286354327
IQGAP2	4.11418444011179
CDYL	6.7054188247141
C20orf149	6.3646452575966
ANKS1A	7.62088830768909
HYAL3	4.52786544625825
CLPB	5.77705380291359
SMNDC1	8.70034139363204
COBLL1	3.38912385824784
DONSON	4.94047267013985
SLC30A9	7.28121649799558
E2F8	5.64627765347206
CCDC25	5.22130168825363
C20orf116	7.91341948772643
C2orf55	3.18195734591086
PRCP	9.37005239233918
SPINK1	3.09461429509623
FAM12B	3.42829729307903
NDUFB1	9.19507793436551
DIO3	3.39895683480236
HPN	4.59661188112691
NBN	6.08671272098319
C14orf94	6.92126474184765
PVRL1	3.39037457845932
CNTD2	3.95545604910022
OCLM	3.37442689390334
ZSCAN18	6.72208290048993
MYL4	4.44540756624177
SLC17A1	3.15840228540183
TAF5L	5.88303355453189
L3MBTL	3.52305459280839
TSTA3	7.69256346576845
CCDC59	7.79938528762671
RAC1	10.6552827499906
C19orf15	3.05808407029232
MED20	5.63803336750676
CHMP4A	7.67017310757896
NFE2	3.79613746654105
KLK14	3.33289566673444
FBXL12	6.9468189304145
ZNF364	7.41091426210812
TOMM20	11.1494019889812
ARSF	3.3316640592404
MAST2	4.93842147970237
GTF2A1	3.77574991645811
ATP1A3	3.43854974413234
PNKP	5.42225331502807
MRPS35	8.69731949158536
MATR3	9.87401016393998
S100P	5.13343198891856
MSC	3.3403315079179
CILP	3.7321828520506
PROZ	3.64666120860245
SEC23B	7.26604030933074
FAM5C	2.90334146481762
C19orf40	3.89123237285149
DCK	6.04482649190803
C17orf63	6.30288291970957
TIA1	7.31923108894872
SPAR	3.01169800045201
SLC6A4	3.74387794840663
SPTLC1	7.11891161513535
HMGB3	6.51972046658733
TOPBP1	7.77646144675805
NAT8	3.03369688744861
MID1IP1	7.02576341872276
TPSG1	3.80116413978835
KLF11	5.58616541902109
HOMER3	3.89533545670103
KCNAB3	3.18534927997174
KLHDC4	5.86498682717943
PHLDA3	5.2831176102061
DOCK2	3.08962310569418
TUG1	9.19437843827
NUP214	4.60190178852887
GABARAP	9.57226086689346
GOLM1	8.32648393762364
DPYSL2	7.56849671837185
SDCCAG8	6.42593873475219
SOX13	6.21529880892989
KEL	3.31474074612570
EXOC5	3.77603306419962
GK	3.56578694390404
SLCO1B3	3.4795770076484
RPL36A	11.7627343175535
DNAJB1	8.56840718584322
ALPK3	3.99866970299547
IKZF5	4.89093923926783
CYLC2	2.90627995091444
C8orf51	4.31119521454477
NRP1	4.22407249940172
NR2F1	4.07207763513232
ACAD8	5.32534841820943
PLEK	4.33063696148138
NLRP3	3.12919873315654
RBM35A	8.89975970732726
GPR3	3.18409367984989
RAB8B	3.64176204076396
UBE2E3	9.51556329827374
FBP2	3.45963373099843
C20orf111	6.43293764812182
GNAI2	7.84321471277669
METTL8	5.74314348248751
SLC39A7	6.68563168309507
CAMK1	3.71488974857375
PRDX6	10.8172166283462
RFC3	7.543108895933
FAM129A	4.72912147074119
BCAN	3.53023343149785
TETRAN	7.16009499791129
ILF2	9.46777418816289
SMPD4	6.87233172976451
AKAP7	5.14425353702717
ZNF500	4.63698277014190
ZNF506	2.91369393924668
FLJ11151	4.2221995421852
PSMA3	8.80345360603197
ASCC3	7.5458529617748
ACYP2	7.77276671064826
SOX21	3.4863803768959
CLDN4	6.00264318632534
LYRM1	9.03259699633043
DEFB1	8.01555593369542
GRM8	2.98046891849351
SLC22A18	5.87798952549595
RNF141	5.47251236322283
OR7C2	3.75322960537286
GRK6	5.09817813779631
PIGZ	3.76141640442693
VPS26A	8.71456960795467
EPHA2	4.42224009559168
KIAA0562	5.15709616467171
TCHH	2.95692503460322
MGC16824	5.74540895470734
SARS2	6.41895895876776
ZCWPW1	4.05217747100583
WDR8	6.47822909306097
MTHFR	3.54289064187296
RPGRIP1	3.35238374866089
ACAT1	8.2859098576046
MEOX1	5.39540521753381
DACH1	5.97632121942359
ADAMDEC1	3.2899296637539
PLK3	4.3091221469912
PHKA2	6.93687225440782
CALML4	4.92417242197538
TSSC1	6.95301302845063
TMEM45A	7.4897204647126
ATP5I	9.31265726178087
MRPS34	6.74130928094219
POU1F1	3.2837669103937
TMEM28	3.44435459726709
FBN2	5.54793544194508
DAP3	9.24663782762598
ZC3H7A	6.47001522693285
LAIR2	3.80477641733647
ST3GAL1	3.76866360025195
PHF3	5.9569753571093
DVL2	5.11842722079151
LCT	3.24922487394968
GEMIN8	3.83106847965524
DICER1	5.54405565828609
ARMCX5	4.70445207154984
HIF3A	3.55423096628312
CAPZA2	8.28892407253366
IFNA2	3.16674478820235
PLA2G2A	3.81817217048463
FOLH1	3.76523489886163
MAPKAP1	5.75775042567217
CYFIP1	7.06331838077371
NPAS1	3.30908078017559
TRPV6	3.16098806527536
RSHL1	3.58423815729841
PIAS3	5.16249490121533
SOCS6	4.40112833985265
TAF7L	3.83754276259318
MRPL24	8.19617855938129
YWHAE	8.87994776296227
GREB1	4.51633208463226
NUP62CL	3.41188811460052
MOSPD2	4.65503528029265
NEUROG3	2.93168073450324
MARK1	3.59674994640512
MGST3	10.1704199208286
BDNF	3.20751008512159
LMBRD1	8.0696462697928
PNMT	3.93267811604721
PRPF19	6.85847033917025
NDUFS8	8.52357188615155
TFCP2L1	3.68159101816730
SLC25A16	4.12303236297171
EIF2B3	7.17652197871918
HSPB3	3.42153852162715
RPA2	8.20521290836792
PAK6	3.87170270607164
RBM4	7.00774676047151
CSF1	4.17740311310703
SEMA3E	6.10978618775152
MXD4	5.98702394430721
TNFSF10	10.7526202386687
SMARCB1	6.68779982354142
TADA2L	4.27694308553407
SCIN	5.62002065279051
PPAP2A	6.75472942233785
ULK1	4.43246097916162
NPAL2	4.54983072139019
MRPS11	6.94817381821105
SLC2A3	3.42280624100364
ARID3A	3.52081419881997
FEM1B	4.04975185172278
GNG5	10.3899134293797
ACOX1	5.10230718160711
MTHFSD	4.8100742042802
TLX2	2.98205163437908
KIF5B	6.77459153584668
POLM	4.47277436835037
C1orf181	7.70856938217281
C10orf92	2.83273088824777
MUC7	2.96935569074238
NUP153	9.0435765427991
CSDE1	9.23327428968556
CLPTM1	5.0232707726943
LRRC17	4.33929914558707
ATP5B	11.1656628673958
S100A5	3.36931658087678
ZNHIT1	8.46363662047033
EFHD1	6.12878164463225
HIST1H4G	2.86623801300992
GOLGA2L1	3.43127569594847
COPZ2	4.14020225135771
ELF3	7.77137279679012
CPSF3L	7.75634578926443
POLR2I	8.85375832870852
ZNF665	5.92574267087252
TLR6	3.0094045923047
GPI	8.55493974143147
ANGPTL7	3.46887594431633
RAD9A	4.97063658186581
NDST4	3.39725720828156
AGPAT3	3.61159467834835
ADORA2A	3.2940279376541
TNRC5	7.5213688421672
KCNH2	4.496966995373
CCHCR1	5.17716477919087
RPS27A	12.1164085335450
GCM2	2.76630597342608
TUBA3C	5.39306857844929
HOM-TES-103	3.75534513273586
HIST1H2BC	3.61749425711802
IGFALS	3.36278660840148
E2F1	4.95946740214917
PLCB3	4.49710396628931
NPAT	5.74576324821163
NR0B1	3.13948968127339
COIL	6.71611861725256
RASGRP2	3.36813687575258
APOB	3.07238190171388
RAB11FIP2	7.11478017535686
PIGR	3.70596326792742
CDC25C	4.25759904440923
RCOR3	6.70725590588215
TSC2	7.283855203951
NRP2	3.50095928160288
FUT6	3.43179865630897
CDH2	7.60400296347145
PTPRB	3.05332287204361
ACP2	7.34943701282528
GTF3A	10.4931488812419
LAG3	3.8525044594346
AIM1L	4.1564442036978
ARID5B	8.28890337920879
KIAA0256	6.52611437201877
FLNC	5.31966867590700
PRAF2	6.26461139845416
ITGB1BP3	3.07010652793909
C14orf147	6.11909405246001
ZRSR2	4.95997028138759
KRAS	8.41294372573483
SPTAN1	7.19281593258869
FLJ14803	5.32651383652109
RCAN2	4.05670253545222
NECAP2	6.75096044821962
CDX2	4.00845974024243
ECOP	8.51419417647999
ACTR1A	5.35762556098109
PPARG	3.19956916091559
BBS10	6.79758821068544
ISOC2	5.10405336457712
CITED1	3.38098560118553
PRDM4	6.46077620888972
HSPA4	7.80749358254841
SERPINB7	3.62966833709436
DHX40	8.13984764929755
RAB26	3.31632517879899
RRP9	5.60363324903413
EVI5	4.55027038725436
CAPN9	4.78734075000975
HIP2	7.00157518877424
GNB1L	4.40040534571424
MYBL2	5.3413752133016
ZNF407	3.51781521829705
PPIG	7.59118503835181
C12orf10	7.52183715079548
MYL6	11.7499350837254
NAGA	4.97122366090572
MAPT	3.46124099180935
MRE11A	4.81223695452203
HSPA4L	4.27621302576711
PLXNC1	3.55495706710946
STBD1	4.94635009072018
CTAG2	3.56573477400566
C14orf169	7.06440793557432
MTTP	3.89867777054380
KCTD5	7.24587892301013
ECM1	3.85106445060369
CHRNB4	2.94118841599395
NYX	3.30225639455648
RLN1	3.1961474848898
GZMK	4.27572114169683
C1orf21	4.00911135785324
EPB41L1	4.63751264189877
HOXA3	3.50740354022203
TOM1L2	3.5980295488388
TMEM165	8.40514990497392
MAGEA9	3.99881222895789
MNDA	3.44194228064988
RAB21	6.86999213059468
RPS8	11.5619559837061
FOXJ2	5.66676079529717
MSX2	3.32363837690566
C10orf76	4.49954739314297
PBRM1	6.68953139574727
ZNF343	3.40308147749046
CPB2	3.63671942048856
LY6G6C	4.18157889325075
PIM1	4.61511322391756
CTF1	3.40006130778269
GRLF1	3.86273382717933
EGFL7	3.55884422657769
USP9X	8.51479049093714
IFIT2	4.58928356528874
S100G	3.33717624977723
GUCY1B3	7.13519526574483
NR3C1	5.02601291956615
FCN2	3.30272244475109
CORO1B	6.41167596878344
PARP11	3.31225397174224
F11	3.71617148549527
DNALI1	7.46454176198624
MAP2K6	4.60124961651037
LEFTY1	4.14290322987164
ATHL1	4.28920262928762
FSTL4	3.62483471485903
ANKRD47	3.46652983198621
ATP2A1	3.45629487483244
SERINC2	3.29729819512004
PAXIP1	6.4729572727701
ZC3HAV1	6.3021252820906
YY1	8.07862790448763
PNLIP	3.22967594583650
C14orf105	3.30120646316033
ZNF80	3.31529857091312
SLBP	8.90552472803325
AASDHPPT	8.89849944466711
UBL4A	5.84085579793827
CKS1B	10.6397582337507
MCM3	8.2684519078577
KAZALD1	4.32988199613368
SLC19A3	3.77083414628553
CDC37L1	4.87106137213913
NDUFA4L2	3.83082464811620
THTPA	6.45020013653233
BNIP3	8.5860501675194
HIST3H2A	8.72831716723462
STEAP4	3.105609154041
HTR3B	3.04059056554574
FES	3.30814874075988
C11orf71	6.04805143851015
NPTX2	3.95592796819026
CBLB	5.69308576174215
NME6	5.02823861088984
CETN1	3.49398392338618
RORB	3.11830506691412
AP2M1	8.36515527896086
SNAPC4	5.16063299718161
FAF1	7.32280122731427
SLC9A7	2.87647085740575
CDK6	3.33864880077192
P2RY1	2.97153583595172
VAPB	5.9390981487323
CSK	6.42068153524693
IGHM	3.38456468236246
RAB27B	3.24430750197537
C2orf33	7.6755082911198
CTSS	5.4070300347476
SNAP25	3.49788082299174
TUFT1	7.10584937778884
LILRA2	3.7297285007381
TLL2	3.37365043607333
LUC7L	5.55598651780213
LCK	3.56409702818925
PRPF6	7.0165259057096
AKTIP	6.04056063440996
FURIN	5.86391477332144
SOX12	6.50346158534457
UQCRFS1	12.1765924344971
ADH7	3.04236826381326
RAMP1	3.94357221071593
KIR3DX1	2.99282927850323
INSL5	3.16756499897896
PDE8A	5.61827682963685
NAT6	3.70855012298408
EDN3	3.38384941793509
BLM	5.59507259370019
GMIP	4.66167764621529
CHST4	6.19732499533898
SF3A2	6.13427401756647
FN3KRP	6.98736013209203
PRUNE	6.32139663941332
SMAD7	5.77442805965998
SDC4	7.95297136279262
IQWD1	8.20947552797979
FHL2	8.50830812302269
KIAA1107	4.89927006384724
PSMB2	10.0887956776975
GOLGA8A	7.27123859813545
TMEM57	3.92621517728659
WARS	6.61685223747052
PHOX2A	3.90139936944588
S100A14	4.94823229061063
FGFR2	5.65305771160557
ASPA	2.95907289906141
CLDND1	5.84405576262176
XRCC3	3.46704290748066
TUBB4Q	2.95887905768662
ITPKA	3.46542391537685
MGC3771	3.64647718957692
BTBD2	5.66594685995777
GH2	3.09760122342953
RDBP	9.35938335466992
CSF3	3.35939662655663
LMO2	4.59661461071678
GPATCH4	3.39897170405970
PDPR	3.55251971265747
PTK7	5.94796691741575
PPP2CB	6.42820526917503
TWF2	4.96788375140477
B4GALT6	3.38878828440776
DOLPP1	5.45237309710024
C4orf8	7.62312752337244
GLT25D1	7.10251223464791
TNNI2	3.07290701956261
JHDM1D	4.20725671212478
CD7	3.47656810533436
RPL22	11.5716907374609
CYC1	9.78570189451994
EPRS	7.98107902032587
B4GALT2	5.42361837172697
CHUK	4.71054098299567
CHAT	3.59711506197556
RAB6B	4.57273098474271
HR	3.53107906659345
CCDC134	3.49758106946118
PDPK1	4.94120409051875
C14orf130	5.8870377988588
RAB33A	3.56308091714746
DENND4B	6.82248807329799
CPT1B	4.05818665337626
KYNU	3.7280183710228
MS4A5	3.41291853652214
TNMD	3.79013140043997
PEX7	5.92263666322772
IL22	3.63210172668734
SRD5A2L	4.77903378486872
FAM62A	9.50560975187607
HOXC5	5.72700243716354
SPATA6	3.98339263888671
C18orf22	5.13894123875807
STX11	3.24312486938675
KCNC3	3.11877920693512
CYP7B1	3.40174787244933
THOC1	6.46668428404417
C14orf159	6.9578633313982
TBXAS1	3.52617623472007
HSF4	3.92348653810926
ALDH1B1	3.60703687974413
USP25	7.68070290296935
ZNF124	5.66044175901994
PCYOX1	6.88362177081237
FBXO17	4.61272836701695
C19orf29	4.65781038389187
RAD51C	5.60018991686274
SLPI	10.2561568481157
GPR45	3.38916141664632
PARP6	6.86829064149288
C1orf159	4.64033111290484
REV1	6.62250666193984
SULT2A1	3.05609456498589
SPEN	7.88073638546063
PRPS1	6.15309707296447
GNA15	3.68799658135171
NIP30	6.87855763192908
GAMT	4.45519588425862
SMCP	3.82211905837859
ZNF217	7.63666853681184
GJA7	3.37922168391778
NOX4	3.53994115329449
FRAT2	6.32592095464163
RNASEN	8.07841372727105
MCHR1	3.21625222112079
ACCN2	3.39382654260078
TBX1	3.26198168867284
OPRS1	6.65660369028239
KCNG2	3.21929365376729
HIRIP3	6.01696603031505
SALL2	6.35447404290229
MPHOSPH8	5.48617939891205
CYP2E1	3.25709184929774
ACO1	5.15245041975617
THEM2	6.99056936008201
OPRL1	3.22136659787847
CTH	4.25788716691377
ATF5	4.60105710480967
IQCG	7.62201024969046
TULP4	6.17536604321784
MEGF9	4.97866612542265
TM7SF4	3.24953565030966
PLEKHA1	6.86795389091952
PAPPA2	3.29287639975820
SLC4A2	6.44311617981679
NR6A1	3.73022165420219
SNUPN	6.78020843393793
PFKFB3	6.42864961368309
PKNOX1	4.50384490137884
KIAA0406	6.28187825386116
C20orf29	5.45526374898056
FLJ20581	3.29128299509288
SFRP4	4.12829897997146
OSTM1	4.59006262122058
CLCN7	5.90208405238345
AGTR1	3.1262653906273
FLJ23049	3.09914471548264
HAPLN2	3.16710233796148
PCDHGA9	3.36105103621684
MAP3K10	4.09286970515814
AMDHD2	4.06210214924283
USP2	3.19203660401308
MAN2A1	5.96814161845167
ABCG4	3.78759602728631
CLCA2	3.15491651115175
CBX8	3.97264154467503
STRAP	10.8224363351978
RND3	8.80289377934374
COQ3	5.88852588128518
RRBP1	4.71007816649528
NAT13	8.21170549063894
IL1RAP	7.97163528973198
MAT2B	9.11168905339727
NDOR1	3.63123857083001
CSNK1D	6.30355028172573
KIR3DL1	3.4778296473677
TJP1	7.09631318116383
RALGDS	4.92997892595227
PTPRT	3.01176128935578
ASPHD1	4.26575695774397
GPR44	3.18456726840447
PER2	5.0958261270566
ZKSCAN4	5.92905708704591
KCNE1L	3.58433416861729
CCKBR	3.96320866417627
RBM12B	4.11526420779722
FAM118A	3.40151222620576
TAF4	4.8975717576943
NDUFB6	8.90303441107458
ADRB2	3.14203723491824
PMFBP1	3.83254219314739
TRIM9	3.07308670301606
PRSS3	4.13835711813568
DKFZp762E1312	6.76272732350126
CD3D	3.84104849726155
TBP	6.09108134678705
CTSD	5.93804110657463
HPGD	5.48923462845498
DNAJC12	4.95117717698264
SEMA3B	4.44998398231033
MRPL17	7.50955418529639
FKBP1B	5.18413212971747
IL3	2.90222991284803
DRAM	4.57853704387241
