Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_A12_433732
Composite Element REF	Signal
TDRD3	4.77148564101216
THSD7A	4.0773614355067
NDST3	3.45653753306122
CXCL2	4.56658622040844
DHRS12	4.35857367275076
MAP3K15	6.71259920592807
FBXO9	5.33631068687208
APPL2	4.82360912836181
TNPO1	7.90370103647786
CARD10	3.85486210717991
MRPL13	7.81007783363297
SNX5	8.83556529599701
EEF1D	7.66559051715117
RAB6A	4.10291985120269
SOD1	10.3836216395698
C12orf5	5.92268601864169
PACS1	4.96431028175680
PAPOLG	3.14672403591037
CHML	3.64438508393301
SIRT5	5.45828194132993
MSRB2	6.95079864000009
BCR	5.71833292222604
PUS3	5.62870940323034
CAPN2	10.1349619155332
FXYD5	7.38164235631053
TWISTNB	3.11386550151893
UBE1L	6.36935598984362
UBE1C	7.77885347047129
CHD2	3.43764172939182
C15orf2	3.42984995016779
FZD5	4.7533130658139
NR4A1	4.5803570294309
LOC339047	5.96758617551529
TRIM17	4.24050588890937
ZSCAN21	3.16631634711968
RPL15	11.7789924919546
ATP5G3	10.7276101515127
PRC1	8.43333303260391
ADAMTS8	3.51458199551277
ABCB9	3.77020907980981
HOXC4	6.65727853797918
TRAK2	7.19652708825538
STAB1	6.47092779253216
CEACAM5	3.12774815484041
MYT1L	3.18996010311249
RASA2	4.85501462721955
LRRTM2	3.67421619479676
STAG1	6.79175231999724
OSBPL7	3.86953962549564
GIMAP4	7.26016379845102
FUT3	3.59041629739778
DBI	8.89586987871384
LPIN2	6.10979335986475
PAPD1	7.59772444335157
APOOL	4.84781551078251
DIABLO	7.21771665364605
ARMC9	4.22926476745331
RPS6KA4	5.1487237359877
TRHR	3.16739900328795
SLITRK3	4.35400974987709
TGFBRAP1	5.34512108700383
FAHD2A	5.35659260975512
CNTN1	3.72639415487015
ZNF211	5.11309416375914
BBS4	4.75591383521757
TMEM181	3.57069026838717
PFDN1	6.71368542034228
MINPP1	5.65432867687706
MPHOSPH6	5.45298094001942
RGS11	3.55367780250674
HOXC10	3.70706860520637
ITPKB	5.85821828794812
HS6ST1	3.70532695668583
AKR1D1	3.41718821525822
TNP2	3.44623446839773
MEOX2	3.33173908404283
EML4	5.06735524849143
SGTA	4.76071923693424
ATP6V0C	8.66848608487703
PRPF8	7.49190996413874
PSMD6	9.2728282334668
HIST1H2BI	4.59096788656566
TMC5	5.92354710772743
FKBP3	8.84001758771284
FLJ20273	7.79950139667876
PLEKHB2	6.89528580392102
RPL28	9.7014221717907
NOX3	3.17569755787127
ZNF544	7.23628388112185
EPYC	5.15922047498357
ELAC1	3.56597422875314
METT11D1	6.15247038061373
BIN2	5.41387515937828
NACA2	3.9123110160875
RPL18A	12.7917346365836
UBOX5	4.97831690640027
TCERG1	7.46285869265565
MPP6	5.19094125050151
KRT16	3.58632648074506
UBE2O	4.98706906309029
KLF5	8.84822329439689
C9orf31	3.93210848706899
APOLD1	4.54058166696131
UBL5	8.756682749881
ARHGAP29	8.4545687685749
TNFSF8	3.56295181562306
PDE5A	3.03859770300666
CDR1	3.10950740399036
FBLN2	4.57477251352181
C14orf104	3.74773273943441
HBE1	3.49092920022229
ROBO4	3.57264055822714
C1orf108	7.21277570030387
FOXI1	3.37108905248529
BCKDHA	6.93944506301116
RAB4A	6.45980930563558
C11orf80	5.37582561294855
MYOC	3.88942644311806
GIF	4.00041373092817
TMEM39B	5.33431175349001
RPL3	11.9286240917408
THBS1	4.86905364563248
APOO	7.68665632503382
ATPBD1C	6.41134275543195
FARSA	5.35420848181524
ARMCX1	5.28634977015789
EIF4ENIF1	5.74477225918033
CMAS	5.91254876753189
OR7E24	4.58580095908911
TNFRSF21	5.38645681473933
PLAC1	7.25220732876406
KLHL18	4.00535950292973
LBA1	5.11568934903798
MKL2	6.93687126619423
TBX3	3.18975097670013
TAZ	4.76237321796357
CRIP2	7.1794067847743
DAXX	5.59142898115707
ELMO1	4.75302470890022
RGS13	2.86434240568069
DIO2	3.7054662858123
UNC13A	4.52031510122965
TAF11	6.59923604343057
ORC3L	7.6661609268665
PRX	3.66427908567174
TARBP2	5.52874894902378
CABIN1	5.7173569002947
TRIOBP	5.95216037522234
HIST1H2AC	9.61685167672773
RBM5	5.69245215153486
TUBGCP4	4.98348527698287
NCOA1	6.56797904613274
CDK7	6.87350456700086
SSR2	9.11434571006712
IL25	3.45230911858174
CRELD1	4.80848052696141
GPR6	3.75773425311892
SNCG	6.90255728598518
CHEK2	5.52415548814996
GAL3ST4	6.30618576808079
KBTBD10	3.16753651768089
DRD4	3.07977463671093
GDF11	3.97298548116214
SEMG2	3.30424226707610
MCM2	7.27021746510945
CD247	4.82513348100531
SOX14	3.21288729249747
RBMX2	6.09268763053558
KIAA0922	5.16798572168344
TGS1	5.58082647160663
C16orf57	4.77458178409679
SYF2	7.49909588581813
MCM4	6.0712919707531
PDZD2	6.68546401121604
CEP192	6.2663607828467
IFT88	5.76519310790408
MCC	3.65538867064778
RPL9	12.0747123194349
RAB32	7.64210205649016
P2RX2	3.95818257096686
DDX43	3.83651300376548
HHLA3	5.17822412823446
ID2	7.64662001235233
UBE1	10.0852810187885
SLC24A1	4.08875670348178
ARHGAP5	5.9847869741173
C20orf23	5.12996261091237
CETP	6.61191419507247
ZNF688	4.04478431085767
APOC2	6.36150758070844
PWP1	8.02963974141932
FAM50B	5.24243753270063
PTPN6	6.8372064581052
BAHD1	4.66973196861171
GPR56	6.08289942669168
GRIK3	3.31638042633926
DGCR14	4.40527081264252
CACNB2	3.40971048902352
PDE10A	3.35616406641467
METAP2	6.4497976381767
RHOQ	7.14854174925136
MAP3K4	6.12163532253701
PDHX	6.83373517292804
RPL23AP13	4.56270126283806
MTA1	4.98788304119018
GNG11	5.6216665827615
ZBED4	3.83938017593828
CLCN3	5.38846012147094
CDK2	4.55902015764417
HCG9	3.75808461785618
SLAMF7	6.10935595512439
CDC37	6.50401360093817
ZER1	4.16790320968952
GRK4	3.58006139338509
PRPH	4.70751722237931
PPP2CA	9.10726976400132
LRP12	3.73442847790581
POLR2A	3.96167392164902
SEC14L2	3.51014529560806
OGFOD1	5.76501925262287
DKFZP586H2123	5.50449521390851
MC3R	3.79233853159957
NOL5A	7.330685236276
PHEX	3.69737644716396
HIST1H2AB	4.72899146340962
C20orf117	4.48240940766387
POLH	5.42320774621017
DDX17	6.18986949041482
CAMTA2	4.95413230922985
PLEKHA2	4.98235320576439
SNAPC2	3.90382816604394
FILIP1L	5.48159879983323
PDE4DIP	4.39568330501642
LRRC1	6.10252649115853
SCN7A	3.23198475785068
GAS1	4.67079615813399
DGKA	4.51102438685134
PEG3	3.21591153524453
NADK	4.74835103295921
SGSH	5.5867787549706
CXCL10	10.0314764101881
GALT	6.90767865708043
MCF2	3.24522714121599
ZMYM4	6.92425063517304
ZNF263	5.36768082514105
STK32B	3.60868132702287
KIAA0888	3.87270578141548
TACSTD1	10.9816046460535
ATP6AP2	7.35157686709407
TYR	3.82929120047834
GDPD2	4.15045293802465
ABHD10	5.80349361349522
TACR3	3.36950429637408
SLC35C1	4.64230492559492
KIF1A	3.82409822331258
VCAN	6.19345452364652
HERC5	7.05567184476713
UBE2A	7.86971422570605
SYDE1	4.03706663430713
ELA3A	3.35338162003695
TM9SF3	7.80449865862449
HAO2	3.52824567276306
RNH1	7.48809007397023
MAFG	5.05460266201017
BICD2	6.00213684900136
C14orf43	4.02354523896159
CDH7	3.03094710078237
JUP	7.96463241623725
SHANK2	4.55310813378577
OSBP2	3.94515535111813
ACOXL	3.37216031425796
DAK	4.48468684176931
CBX3	9.3941740333585
C3orf58	4.10486521365211
RBMXL2	3.42943777438324
TCL1B	3.71999546938694
FGF13	4.30437889737947
KBTBD2	6.73523651113989
KIF3A	4.6398743509314
DCXR	7.61687881642894
MYL9	7.22979914451019
PDIA6	7.30267963911838
CDC23	6.80601204638696
CASKIN2	4.25122450670927
PBXIP1	5.29030352101289
EHD1	5.40388723662002
NBL1	5.50931134198124
MARCKSL1	7.80918748583142
RAB11FIP5	4.43253399961804
CDKN1A	4.84733420076256
NCK1	7.70341221824552
SAPS3	5.84375422558400
ZNF550	3.45825402636462
TRAF3IP3	4.19012126205085
LSR	7.4706243714315
MIS12	5.5833453017017
KIAA0774	2.92461862437433
CXorf1	3.68922477678845
CUL7	5.46877330011687
DIO1	3.24168412395724
LIPC	3.68409035723752
EIF2B1	7.6064008071111
OMP	3.51487282147813
HS3ST2	4.08442644074648
C20orf11	7.08044184190903
CTRL	3.16710463555256
GSTZ1	4.67576002576926
PAK4	6.34431961486798
CCRL1	3.29604056974143
RNF10	5.93513320909758
MAGOH	6.94822908182089
CENPB	5.43542546601684
C19orf7	8.31909296308182
JMJD1A	6.59926465178317
GATA2	3.81585261872186
HIST1H4H	4.59394590583081
CELSR2	7.46053626233291
GABRA5	3.18923051689242
STAM2	5.20911449212192
GPC3	3.7999638626346
GRP	3.58268250319719
SV2A	3.30112355230745
EBNA1BP2	7.83705830140329
TAF1C	4.30075891132964
MAGEA12	3.24468161158219
GSG1	3.1274218097878
PDGFRA	4.52696206616346
CACNG1	4.20448920588957
CIAPIN1	5.65204416022222
CSTB	10.6226079792143
FRMPD1	4.80027222261236
PTPRJ	3.36188796872907
ZNF668	4.17381390114565
PLEKHJ1	5.16753345514224
ADAT1	4.55356074638827
TMEM50A	8.2895811775648
CENPI	4.50886433093109
HOOK1	6.34453715876467
RPP21	7.46712153887145
GTF2E2	5.74021917087913
IL17B	3.17733269690942
CCNF	4.50972330574608
CRYL1	4.32931677891277
FOXH1	3.35696570150977
NFYB	4.79836411373321
KCNQ3	3.64139195527410
PPM1G	6.48523588922425
NOVA1	3.23405769178217
FZD3	5.85653343247928
NMT1	6.00372325935512
AKAP8	4.90327866159664
SOCS5	6.40363724849671
HADHA	8.4100189690877
PLEKHF1	5.99987255522677
DLG5	8.0614343173619
CFDP1	5.74516118476947
SAGE1	3.52300767662822
PGM5	3.47104703382807
C1orf144	5.80178531259678
SUHW4	4.68220980131931
TFEB	4.94736619322109
RND2	3.36070739454673
ATG12	6.63060663893955
BMI1	8.38907802517123
RNMT	5.10704271113286
MASP1	3.51379264204189
MYH4	3.16621320192059
SLURP1	3.66328576996494
KIAA0984	3.28318375469165
ASTN1	3.26755596008086
MYCL1	5.0146935857556
SH3BGR	4.26595606775148
RPAP2	5.462778455904
FOSB	3.46253871734492
KRT35	3.14205609352924
MIA3	5.14592888163772
KIR3DL3	3.66505871213201
SEMA3F	5.97055066280194
TMEM135	6.39537658206928
SLC27A2	3.84364114492381
NDUFB2	9.54711363926468
FAM46C	3.54797684916434
G6PC	3.06092676933166
KRT33A	4.87401513737541
OVOL1	3.66218928917885
PAMCI	6.17300379591854
S100A7	3.56755971493827
MAPKBP1	4.8895025708681
CPE	6.97131629421082
HARS2	6.58414202486924
GNB1	7.73471623467958
TRIM46	3.44117207075332
UPF3B	6.31616660660802
CXCR6	4.33945234118145
C16orf3	3.49884944994599
HLA-DOB	5.46910258070252
HPSE	5.67969163104701
GSCL	2.96541185150341
POLD1	5.95023505420085
DMWD	4.47739982647795
CALD1	6.55530002588035
LCAT	3.49583478138575
SCRT1	3.25129877620356
ST6GAL1	5.03675717414825
POMC	3.43244708828990
UNC84B	5.82207684032313
NSMAF	7.16070484860137
ADSS	6.48568254270814
SKIL	3.50258163544941
HMGCS1	5.547040426227
PYGO1	3.11382688084981
POLR3F	5.40944001308153
ZNF277P	7.86451895838548
CNNM3	6.11077862863833
WRNIP1	3.28357702562243
ALAS2	4.15234240970567
MRPL23	6.89852481570477
ST3GAL5	4.30941640017513
ZBTB7B	3.82116359684890
DHRS1	6.96584389674486
NFKBIA	9.51809986897787
CNOT3	4.47521527207517
GAK	5.28719212656745
SFT2D2	5.08423275251799
HOXA6	3.41111345684478
PSMA6	10.3689035207884
CRTC1	4.79022279769262
LY6D	3.5145628538338
CPT1A	3.61081004844976
ALMS1	5.33685628623628
LMO1	3.54599043454625
EIF3I	8.9946456293969
DCN	7.37039527898919
PRB4	4.79826739591185
MCM3APAS	5.25716351491344
SUCLG2	7.3152077576357
FOXF2	3.47998682112023
MLH1	6.40069302354
S100A12	3.98482599298732
ABHD14A	5.68682759776812
DEXI	6.08294375543294
ACTN1	7.86077574436109
AMPD2	6.42004038933067
IFNAR2	6.47568668184617
CYB5A	6.6253127635961
TLOC1	9.00632196899489
NRBF2	5.9284540380168
MKS1	3.80901050864048
P2RY11	3.88845053811481
CX3CR1	8.1020134884839
PDE1B	3.55624712834432
KCTD3	4.99874983254893
ITGAE	6.22722504030732
SLC30A3	4.20648872461969
KISS1	3.32263470171925
PLP1	3.5019770946629
C14orf2	9.36471751824715
IFRD2	6.3058538476881
ANKRD7	3.35235896142418
XAB1	8.57050371060526
NARS2	7.23806764128453
TMLHE	4.59785785681791
SERPINB3	2.9988991491122
FAM127B	6.01081217625026
ZNF391	3.17945477553945
ABCA5	4.0695677703903
DNAJB14	5.1151764016337
TSFM	5.94745154215271
WRB	6.66113101934301
ABCC8	3.80997934741768
MAP1S	4.85152774307814
BPI	3.45667914839332
TTC4	5.69785756313278
BNC2	4.44413794461842
HIST1H4A	3.38240529031677
NDUFS3	8.72584801006057
WDR3	7.7862452951119
MAGED1	8.27678523538052
TTC33	4.98453649824575
CPN2	3.77189190786592
STMN2	3.1044941393325
PCOLCE2	3.50467692888756
ROR1	4.01708024696984
HSD17B14	5.78787695942999
SAMD4B	3.96378916179174
HEXA	7.39562094591333
USP39	6.20862433843667
HNRNPU	5.7942642409566
NRD1	8.78308846009386
ATXN2L	4.02692609285402
MAP2K3	5.08201987723585
FLT4	4.48859823684387
OMG	3.64165268966667
SCAP	5.86021281256804
ELA2	3.09637045191245
NARS	10.2630237142060
PRCC	6.33149650342794
ZNF675	3.34210302445313
VENTXP1	3.07784303001073
CALCOCO1	5.6255216859356
ZBTB32	3.75159247837584
RFC5	5.3618225255762
BRAF	5.12101916480665
PAX5	3.89047080669583
MGC14376	4.22890087293119
TNFSF5IP1	10.1655487885148
PEBP1	9.19893881500562
AAK1	3.98629916064525
FBXO2	3.26199889938921
RMND1	5.06133344837226
IGKV1-5	3.96779705270956
COL1A2	10.9302995217226
SERPINA5	4.50666690051392
GMEB1	4.71919305998654
AKT3	3.38340265898557
AANAT	2.95076162611861
CRB1	3.50066454303222
C19orf21	6.74361574076553
UBR4	7.59191754178492
LTBP3	7.563678661436
AMHR2	3.84913360792055
CTTN	6.33092385140674
UTP15	4.06250388580657
C20orf39	9.01385116292134
MYBBP1A	5.07343063876238
HSBP1	7.57198705240597
PROCR	4.47882663511739
PHF11	7.93554896919599
PASK	4.40740483322492
RFXDC2	4.75929330769169
KIAA0467	3.88514578418448
NDEL1	5.49265209752298
USP8	6.84400910371916
BAIAP2	4.8180639926953
SI	3.00096054723293
ARSJ	4.05857940812446
GULP1	6.06579608171239
KCNE4	4.23159855228671
KCNS3	4.56660027144768
BAAT	3.98902022788102
DKFZp434K191	3.41081361950408
MBD1	5.95092577900868
ITGAL	5.18740825821898
WDR73	6.45451994801523
ARFGAP1	4.73916481346788
ZBTB40	4.81848378252722
CH25H	3.34764988652071
LOC81691	4.49330160938025
CYP4B1	4.56136859696884
ALPL	3.94668866287716
FOLR3	5.88373586203288
CHST3	3.84451412766122
TRIM62	3.99495795532681
MAP3K9	3.18175281791939
ABLIM1	7.99114604916976
BTAF1	6.30274963333708
MAST3	5.29303474511151
RBM35B	5.35396440232884
ANKRD25	5.08799835652339
RYBP	8.61288008048474
UQCRC2	7.56537069411227
TTC26	4.49147392030638
ZNF22	7.50713746389895
MAEA	6.23567492807007
RNPEPL1	4.90117680973987
HYAL1	3.63853092642114
PSD3	3.82025785920138
AGR2	3.84775435241021
HDLBP	7.18829816663008
GNB3	3.98572956248716
HECW1	3.81681502006947
ACTR2	8.40293072963283
HMGB1	10.6044143249177
EDG1	3.71914280969396
HOPX	6.0432023816281
ZNF304	5.40735763213233
OR12D3	3.74879324006484
METTL1	5.53842944992188
PSPH	4.03417278756088
SOAT2	3.51874534949653
RAP1GDS1	5.73125158958837
CLCA3	3.16368406853746
DARS2	4.74278792832011
CDC25A	4.2548017127781
RCN3	4.54402569801130
CREBL1	4.14049295378274
PTGER3	3.63117916547195
USP29	4.05717752013674
ARHGEF10L	4.85219791925833
ADAM30	3.50207813216355
ATOX1	7.28296311992601
KIF26B	3.70324871287287
C17orf70	4.89509411151371
STT3A	5.17625960339964
ZNF225	3.45400968058199
DNASE1	3.48673168349461
C1orf106	6.7369335706412
PTN	4.06072198521358
RAB6IP1	5.8008725551909
HECA	7.31447523701724
RAE1	7.0098843019738
TNIK	3.66254886331400
RNF122	4.30154573385724
ACTN3	3.77370023514478
SLC22A18AS	3.84466075456888
CCNA1	8.32212194070791
ELP4	6.22941059296265
FAM65A	5.40450883415472
IL26	3.56546192607663
RYK	5.81778439015794
QARS	9.47114418152112
RPL10A	12.0967214268942
LRP3	4.89740972967443
OR2S2	3.52563669787828
BID	6.05246357484832
IRS4	3.82603432059479
MACF1	7.35034910508853
CXCL14	5.57046896719911
SEC24D	4.73606174864553
LOC374395	4.41403277082015
TGFB2	3.30139250670485
CHRNE	5.26715715367037
MDFIC	4.51716307247132
HSPB8	4.07933877747367
PRDM14	4.36920047793337
MNAT1	4.17834359260382
ADD3	8.89905077212831
MBNL2	4.71796022126528
KLK6	9.29608511361313
ATP6V0D1	7.47723033315531
MTA2	3.86071522765424
TMEM111	7.70530596649902
KIAA1279	6.83321612882338
LZTR1	5.31808515391187
RAP1A	8.46825860207957
AXIN1	5.17051970951191
POLR1C	6.29452666145477
TRIO	4.67811814620682
NUBP2	6.1391021076867
ID3	4.75662981868047
TM9SF1	6.3259199942003
POU4F2	2.82201642939002
ZNF473	4.99354759384756
IQCK	5.93886823170336
MTM1	5.74037977507589
GPR107	5.06222816721777
CAPN3	3.61030970714892
FLJ14154	5.90343000995602
RECQL	6.1297420884379
AP1G1	5.79135041587713
CTNNBL1	6.22770612548627
ENPP4	5.01769553559077
PADI3	3.65314400125286
ECHDC1	6.14146450149974
RNF170	5.82419769313416
SMARCC1	6.78463454605029
C16orf7	4.11266046286466
CG018	4.12378641102769
GNAI3	7.85439988440431
KCNE1	3.64175311220487
POLG2	5.23729954511855
CD4	6.74682478709001
EBI2	4.61290122238491
IRF1	7.97043340442351
TPD52L2	7.708393198373
PTPRE	4.88756135875783
PTK2B	3.55179426092409
SDHB	7.61972452836273
SOX4	5.36922511064606
TSPAN3	8.7267758032621
RHOF	5.38948429974183
SH2D1A	3.62759778146143
PTPLAD1	6.57181674527911
DUSP22	8.04319704053426
USP20	4.61925705182709
CALB1	3.46097513431735
DERA	7.98472040496764
TMEM118	4.24507695610905
MCRS1	4.9494321449538
C18orf8	5.65084008052797
FLJ10241	7.32691028120567
GINS3	3.89469695994879
C19orf53	8.83053541937726
TPP2	6.74059584187346
GJA12	4.13171411903373
PKD1	4.09014861067138
ST6GALNAC5	7.34555224592694
JAM3	4.54827678075143
CHSY1	6.75082248047885
LAPTM4A	10.7945849262358
TRPM8	3.69704072682406
MYOM1	5.44797687281686
PHKG2	5.40961649499575
EXT2	7.01488100774244
MOBKL1B	8.24632062679618
DIAPH2	4.97583380216862
DOLK	5.10495796732085
TUBAL3	3.91567681961591
CRYZL1	6.16468063489108
CLN8	3.71389797257715
PTPN12	5.3202889261012
ABL2	3.60876692868411
ACVRL1	3.74587688270706
C14orf156	8.27090922876915
CRY2	4.75153670411856
PTPRZ1	3.24865016645300
LAMP1	7.276280765646
PNPLA4	5.79869377586936
FCGR2B	5.75632308485815
DIP2C	4.59346031136716
RXRA	4.99107068768508
MAP3K5	6.6048091713464
PDLIM7	3.87020214713051
ALKBH1	5.85738669046785
ARL14	3.01704965410966
SNIP1	4.68676851471165
CLDN11	3.88858264154351
TIMP3	4.78275261318969
CIB2	4.62483337650166
HRK	3.49267947702073
MXRA8	5.29164076537904
RGS3	4.49632352111592
SPAG16	4.82882158211623
C4orf31	3.56129353965514
FAM5B	3.38344273979548
ABHD4	5.5876760119271
ARHGEF12	5.89854013036973
CCR9	3.36159084098823
NFATC1	3.97334466485941
RAC2	6.16754417399907
GLUD2	3.55178405390790
SEPT10	6.66152749940952
UAP1L1	3.34977876074402
RPP40	6.18848697886492
SLC18A3	3.5654033523319
YOD1	3.16161937217951
RALY	7.51931734770588
TBX5	3.76790660128995
NAPG	4.85637470843409
C14orf45	4.20959079646186
RHD	3.55533291286414
HMOX2	5.02950376732082
DBNDD2	7.82341602914272
YIPF4	5.0201561044701
ZBTB22	4.76199478755601
THAP10	5.5507074535614
ANKRD10	5.01852909553402
PLCG1	4.38350483648289
TAGLN2	8.4134178467558
SLC16A7	3.52637112071467
HTR2C	3.08245541463445
TSGA14	3.48682814895216
MDH1	9.2543428451891
ITGB4	4.42588855160161
DCBLD2	3.9183022316703
C5orf28	7.43526470535586
YTHDF3	6.90886507227183
FMO4	4.2069140441142
THYN1	6.22249541069924
OTOR	3.51407098208639
PGRMC2	6.49808918868902
DRD5	3.21997290719516
TMEM30B	5.4546357843391
PAQR6	4.41243016640932
UBE2I	6.15419803689538
TBC1D5	5.64463427708199
C8orf70	4.85733590412349
HRH4	3.18763795968744
ANGPTL3	3.25115644706456
MYO6	6.27939690937055
GLRX2	6.59246821520598
ATP11A	3.91805049980928
MUC16	8.7830001079512
SLC25A5	10.5443026299172
MYO1C	6.50327170914936
RBM23	7.03193134325661
FAM89B	7.00215608242116
FAS	4.95597557715813
KIFAP3	6.33636490193248
NGFB	3.57024230384587
C1orf63	7.0240918161507
PERLD1	4.89707352118606
GLRA2	3.90583832019185
BTN3A2	7.43656668229101
C17orf59	3.88688462794355
HSPBAP1	5.20073176199168
CSTF3	6.11365363138266
PRKCI	8.30940959971773
OSMR	4.43569721763035
SOD3	3.81006174670262
ZNF574	5.84259252261858
CYSLTR2	3.56096377733690
RPL12	12.4990624216883
WIZ	4.58618787251641
ALDH4A1	4.20899412675549
CRYAB	5.77994393330896
RNF17	3.95013295692148
NEIL3	4.36599677385920
COPA	7.38650746744526
KIF11	6.05841112134739
SLC26A3	3.33124581671801
SKP2	5.17660110808072
ZNF175	4.54900858733667
PARVA	7.19444742621366
JAKMIP2	3.09365563610880
C8orf4	4.18834148545018
PTHLH	3.40844519914864
RNF34	6.29919082657148
PKLR	3.62195169239682
PCDHB17	3.24084911262727
CD36	4.04116699498634
CCT2	8.6973684926093
PRKG2	4.0663856888809
ARF4	8.91627639262073
SIKE	4.2242521236193
ANAPC13	8.20927769092434
MBTPS1	5.65710044898841
SLCO3A1	6.38490466439439
ZNF692	5.01263937091892
GPSN2	7.44665701686089
NCF2	4.82538264373257
SH3GLB1	7.79920858630443
SLC12A6	3.61135648599806
MRPL48	8.46222715993494
HMGN3	10.9375876332451
SUPT5H	5.7746900549837
XRCC6	9.13050944921736
SOS2	4.25474319113353
PAX9	3.41622940550086
CCDC99	5.97261525316254
NNAT	4.20137359055560
USP16	7.34189352630182
C20orf42	3.94612239775945
LARS	6.68843313199218
SCML2	4.66984223897399
BCL9	6.51532326931081
ABO	3.59870770866695
TRAF3	5.02357501761131
LETM1	3.98944760047779
PLXNB1	4.92552501241343
NIPSNAP1	6.7062716207847
USP10	6.39060444178431
F9	3.34650534693962
CNGB3	4.23651994557267
LIPE	3.61447924257967
C12orf52	4.96405613696555
PI4K2A	4.33355666200054
KIAA0515	6.30110847709499
MED8	5.93908810240179
TEX261	5.46718361980589
STAT4	4.16973619035535
LY86	6.30846166320561
WDR32	5.73887773661351
FLJ13611	4.506924712736
SNRPA	8.15667796234696
ZMYND8	7.02556726759025
GATAD2A	8.17265716619106
PDXK	7.07152439261609
PTGES3	10.1095824848492
C7orf42	7.73785787374175
TAP1	8.87122779663664
CYP11B2	3.47657638660351
ETS2	4.89189131182725
C6orf166	4.08435782552926
PRMT2	5.848087634105
PRDX1	10.5021389698415
FGB	3.61059143799304
INTS8	8.37478930130467
COX17	7.83321236415467
C16orf33	7.12285231834801
EPHA5	3.43363573929221
PIWIL1	3.17881892024085
FOLR1	10.346774899128
FREQ	4.9829774775722
KIAA0082	6.14253417827603
TSGA10	3.52228159787842
TMCC2	4.21396463317034
TCF12	7.67313327815069
FAM130A2	3.65063041079429
MYOT	3.27872777629255
HAL	3.37851011509739
POU4F1	3.26492488983109
SNRPF	7.53080791732273
BCL2L2	4.93908361741022
CUGBP2	5.55857929719063
EMG1	7.95816194558637
PRRG4	5.1970972812291
HIRA	6.34015789116407
MERTK	4.50318458825694
BAG1	6.74928288769126
MYNN	5.27220774205821
CORO2B	3.94863092721274
ALOX15	2.95873111557251
TBXA2R	3.76673472654463
RNF144A	5.98836987271603
MARCH5	6.4559146365539
CST1	3.97705968154032
NUPR1	6.22646261412005
DULLARD	6.15855760918242
DCLRE1B	5.40472294581841
ITGA8	4.24804090891599
CCL7	3.64100379819886
TP73	3.60914389901297
PRKCD	6.48549411995521
NDUFB4	10.8414556063597
DSC2	5.68458212993750
RBMS2	4.22554211055599
GRIK4	3.19225172149749
TMPRSS6	4.26711799582577
GLB1L	4.66461611479519
COL4A3	3.36595887442941
PUS1	5.79110832515374
MYO10	5.32735267315518
PEX1	4.77149924217502
OLFM1	3.95274915524295
RBM19	3.96682639272929
RET	3.52426490966879
TAPBP	7.03865346026535
RUNX1	3.93412348266052
IL1RL1	3.83887181287446
ALX3	3.86512676167902
MID1	6.26267798509382
C14orf138	4.54581938674262
GPR64	6.1608590016712
SNX10	7.05778106896705
MYO16	4.06148689170273
DBF4	6.36202620595805
POGK	8.47952458555082
MAPK9	6.46183412217209
RIPK2	6.44378976596917
LRRC31	3.17568370187105
C8orf79	3.71521872252598
