Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_C03_543702
Composite Element REF	Signal
GOLGA3	6.02035587538944
CLEC4E	3.59004022794977
SCUBE3	3.71140651273672
UCRC	8.8938554958075
CDKL3	5.35162094191684
MGAT4B	7.31003288805152
BBS7	3.38698141165512
ZNF345	3.9823868065247
RTF1	5.6044246187631
SERPINB9	4.81058124428764
DHRS7	4.97209484554023
RIPK4	7.91378513762536
PLEC1	6.27815931508567
PIP3-E	6.16808521966674
KNTC1	6.30922847369873
EXOSC2	5.03244465312389
MS4A2	3.06619432706525
FGF17	3.29573909204349
WDR59	4.38600388735214
LAIR1	4.51842456640841
EVI2A	6.00750468794312
IL17RC	4.16232540116802
GTF3C3	7.22948291342647
HS3ST1	4.11257886099538
ITGB1BP2	3.06929339863408
RBPJ	8.20028306049278
LRRC8D	8.5300052405977
ALDH18A1	7.46175395329334
INE1	3.75125739179469
TPI1	9.73502449659189
FLJ20035	6.19792231154023
GATA6	8.44516719718022
CABP1	3.27289015405793
RASGRF1	3.5295259936806
C4orf15	5.55175002999905
ALDH2	7.56044222834297
DAPK3	3.44104615387486
C3	10.7242122900743
EMP2	7.31431217361185
GJB1	5.49071588113438
PIN1	6.29454306760452
SLC6A15	3.07522059192598
POLE3	7.53392947568793
RIN2	8.58152552159064
CTSL2	7.14307892071812
APOC4	4.04908958056362
CYorf15B	2.97210729473903
TRIM2	4.64335297709838
CP110	5.71523213133796
KIAA1622	3.19795859544269
DNM1	4.13652698852875
HYOU1	8.35497126672469
OTUD4	6.03248887802973
USP7	5.94478738171942
ZSCAN16	4.1132131025718
ASCC1	6.34581480392843
OTUD3	3.92356669256889
YME1L1	9.61971937978145
HNRNPR	9.23200979832836
SERPING1	7.88052285249392
TPCN1	6.78583018264559
STARD13	5.81348363207576
PCBP4	4.75457132518912
ADI1	9.15416882682489
ASIP	3.07141735226855
CDH10	3.63239132763319
WBSCR22	8.21925051576637
SCP2	8.73030469395249
KL	3.04139947427937
SLC35D2	6.27009153756531
MAFK	3.34608597347269
SON	8.40340464134119
SBNO2	4.14121516516417
RACGAP1	8.76017364855835
SC4MOL	7.42864220267382
SLC6A6	3.17540822914698
OBP2A	3.55572913623570
PSMD3	5.68246304850555
ERLIN2	5.37480176904631
PPP1R9A	6.12997958487319
RAB35	4.50227302225674
PDZRN3	4.74077976652606
AVEN	5.5069150304805
FLJ21075	4.04190708819459
BCAM	7.19376341302172
C14orf132	4.96530958949338
PCK2	5.47151559015905
FKRP	3.36828610706468
HLA-DRA	10.0595913571390
GUCY2C	3.10085046636085
RP11-125A7.3	6.19946042792787
BARX2	3.59236510114646
DAO	3.30414365123320
EDNRA	3.90251698942284
NIPBL	5.93989884946692
ZNF331	6.76209589457156
PPP2R5A	6.16692096989491
HMGN4	7.79024477592894
DDX39	8.89022576979103
EFHC1	6.6997948242981
EIF3M	9.97772799156312
SLC17A3	3.09023132956429
ZNF24	5.63255585277256
ASCIZ	5.81035981623755
FNDC8	3.36455696379276
ESRRA	5.85557540858865
PTMS	4.45707246531447
PHF7	3.82274693043661
PIP4K2B	4.62357566416461
IRF3	6.8389071964367
GPR19	4.79197105980789
HHLA2	3.51682739321783
GMFG	5.77981381846208
BDH2	6.3426147016153
APOBEC2	3.68808998654529
PRSS21	7.63261597798029
PENK	3.90895108082391
PHF16	5.87392514369397
ZMAT5	4.5443913123734
SMAD9	2.98956418979077
SLAMF1	2.99639383609063
RGL1	7.16938388077299
DLGAP4	4.93211984399668
MBD5	5.38459972489588
PHLDA1	5.22792847217847
BACE2	8.71261988038056
APPBP2	6.35933884603733
LIF	4.48819257913182
OXTR	9.60820743728016
ACTC1	3.46498240771515
USP19	3.78396429279527
SUV39H2	3.05241266080734
ERO1L	5.56640865457561
ZNF395	7.30163280651716
CNTFR	3.74516980356861
HIST1H2BL	3.04948897393909
WNT3	3.5236260817281
ZNF549	3.36979114769909
ZNF467	3.84806394001307
SLC25A21	3.00559148531767
IL5	3.040140362450
CLSTN2	3.82778208905352
LSM12	6.13684752660907
KRT37	3.19720994270197
NACAD	4.02812206967036
NAG18	2.92088336037231
PTGES	4.15623864994784
GDAP1L1	3.01866203336175
MFAP5	5.59072192440594
OPRK1	3.11065518826385
C12orf4	4.6128935753504
NTAN1	6.22900696940205
CST3	9.23802287363928
WDR6	4.96823805398441
NUP88	7.83471253033594
CD300A	4.31401379870211
FCGBP	7.489595040055
CNIH	8.5087728330867
VASH1	3.77939174089078
DHX16	6.73883641180313
SLC35A5	7.12232784982594
CLEC3B	3.36425009746244
ARL2BP	5.30046428335156
C10orf79	4.55198653822954
ZNF79	3.5718011250728
CRP	3.25119026053778
OCRL	5.06901487596573
GLA	7.3114151774075
NEBL	4.39469831766552
HSPA8	11.1829247084231
DIDO1	6.22411181251514
PLA2R1	2.83183045342241
NGDN	6.50668529990804
CBFA2T2	4.89371535833174
SAC3D1	6.16013239965812
PNOC	9.73887196563878
PIGP	8.85445381802622
AGGF1	5.42476204387254
PRRG1	5.87497937836866
DPF2	7.00177342655643
MYH13	2.85719378778622
TMED9	7.95472853734166
TRPV5	3.53390286795491
UGT2B4	3.2539444072661
PJA2	7.68036242111978
COLEC11	9.64631567294182
SCYE1	7.12747423777613
MED12	5.5246897213406
CARS	8.318191373889
MYH1	3.18971840634031
CYP7A1	2.71395585014881
PHF1	5.3777800617381
LOC644096	5.14280525112656
FRYL	5.6793058042758
RHOBTB2	3.72694653536408
MMP27	2.98779640871183
ZNF432	5.83984252692866
SRD5A2	4.30938211999195
UTP14C	6.9706411453502
RABEP2	4.631677095453
VWA1	5.05966726596226
FUBP1	6.01080432409528
IGLL1	3.47016769236014
KIAA0586	4.17519012830347
IL27RA	3.41331079245735
STON1	7.00364469218162
IL5RA	3.40171688911888
PERP	9.50980773775089
SMPD2	4.07448890372203
TNFSF12	3.98056540513340
FN1	7.58477158734737
MTR	6.66322908149155
CSRP3	3.12883134929163
MMP20	3.10752918644136
PHLPPL	3.8959935413309
CBX6	5.04975002404009
DHFR	7.27249310443162
PRG3	3.36432050747971
ALPP	6.88292901359231
ASH1L	4.21426427061099
CHRNA2	3.60884745051195
PPP1R12A	6.66744249604075
RBM38	5.26268529614395
ZNF7	6.93776541249479
RDH8	3.11264964650796
GPR132	3.61659965685625
DGKD	4.97659593652628
TPMT	4.9092997338966
ATP1A1	9.61885998081203
SERTAD2	7.83502598946144
C5orf4	5.13870630666131
ZNF672	5.98811273516146
PLXNB3	3.3284193668267
FAIM3	4.09287276910488
UBQLN2	8.05550702477481
NR1I3	2.94810616197428
ACVR2A	5.8552116242542
YWHAZ	10.4775783165038
LILRP2	3.4218654089635
GNAO1	3.46195249424019
OPA1	7.15256631266499
RPS6KA6	3.65747306935264
RPL10	12.7055043590313
MMP23B	4.11508271466229
PFKL	6.21895058236095
TMEM140	4.77335032228477
AURKB	5.63477560616712
IFI16	9.41285032967699
CSTA	8.59052012190517
PRPF39	5.24985879829466
DISC1	3.9503625988893
USP4	7.5737279602019
OSBPL10	7.6849098496402
CAPN6	3.11166804272362
CLTCL1	3.36785449320279
NUAK1	4.80860111048386
ALG6	7.04991550301437
NPPA	3.63312660842978
LAMB3	6.26424528599986
PPL	6.24498364483026
LRTM1	3.12217142019309
RRAD	4.6931626697844
TIPIN	6.20360729042214
CARD14	3.25613711946969
RBM9	5.89318263766458
LCN1	3.3340753352828
RALGPS1	4.41868725213877
NCOA3	5.97822550721107
CCDC6	7.51839286839888
RASSF4	3.93558682502266
MTHFD1	7.26426447448948
FCMD	5.48937931843611
IGHD	3.57568776728366
PLA2G6	4.18205588500025
TPT1	12.136770566422
S100A3	3.89274401851963
SEC63	6.42322121329776
C10orf59	2.92916908637349
TOR1AIP1	5.78331381351192
PAFAH1B3	7.4182461345007
CEBPD	8.14682299161616
ZNF107	5.43642079118427
ALDH6A1	7.11071826363286
G6PC2	3.51521689784288
SNTG2	2.71947561999453
GRWD1	4.65587875273446
FLJ22222	5.97580031077586
BCKDK	5.12330491409401
CTSB	9.74567534968747
PFKFB1	3.31158619025903
ZFP36	10.7270695580237
SVEP1	3.37000461858090
PXN	4.60111334174338
TNF	6.76366503487496
SIRT2	5.52796409055198
C5orf21	7.29261792820707
VIL2	7.20301336966538
DIXDC1	5.33328435552837
GANAB	8.14531912711346
PDSS1	6.5310814469584
GRM6	3.10111152659891
NGFR	2.96630001934548
ATP8B4	3.36755672563834
MEIS1	9.02253510805107
BMP8A	3.61012966798665
NGFRAP1	9.89113185542226
EDAR	4.03834484274773
NEDD4L	4.72002240705872
CRYBB3	3.77139627314557
C6orf60	3.28545287788802
IL1A	3.29069190363235
GNRH1	3.33842914289598
PDGFD	5.29364031188853
CACNA1H	3.66574143425003
TXNDC3	3.06570406220125
ERCC1	6.91939328991486
CAV3	3.37010761630013
HARS	7.45194781924
AQP8	3.65889679852864
CREBBP	4.92168678699501
ITGB1	5.37294315213015
SPACA1	3.12063640421613
ZNF254	4.17449676899977
PARK7	10.8749462752212
PAX1	3.26937669405752
PSMC4	7.51477279647942
KCNH4	3.6282467210123
TUBA1A	9.41299048608158
PRMT8	3.41090106771931
SELP	3.62300011165063
PSMD8	8.73952558785431
SOX10	3.98497145715730
HTR1E	3.70221338253479
RABGEF1	6.57323689862463
EPS8L3	3.53960410717263
MAP1LC3B	7.38740458077764
AGXT2L1	3.22016071993045
CYB5R4	5.69169102586707
MEMO1	7.99995536981178
LRBA	6.8045289872384
TRAPPC2	6.82342817756556
FLJ14107	3.52241379176997
FNTB	4.20461576810153
MYST3	5.07526923823859
KRT8	8.6324485751911
AURKAIP1	8.90911172630298
LMAN2L	6.74116339061496
C1GALT1C1	7.11628398731646
DSE	6.29848760359537
FHIT	4.22166927420259
OSBPL3	5.91949440343933
PPOX	6.55041072791873
SLC39A9	3.94785886436206
EPB49	5.51944969349629
LOC137886	7.33961381103028
C7orf49	6.35182539374366
RHCE	3.34308986165874
CST8	3.48824015082334
ATG7	5.34553180770687
SPP1	11.0506647389961
GLI1	3.41940088732025
HYPK	7.84545951846651
SFTPD	4.7103663011383
MCFD2	7.23061917422508
ZNF157	3.44380759415025
EPS15	7.0708802302621
SFRS2B	7.00750263485752
BTNL3	3.9248686693568
GPR23	3.41349984316793
TRPA1	2.96410894423335
ASPSCR1	4.91525200925654
GNS	6.8885019131078
FDFT1	9.54919077579538
ENO2	4.9244643177497
CBX1	7.54918313609638
PTGS2	5.17264724818197
BMP7	3.62225719228142
CCDC90B	8.04319136560039
LRP5	5.87749786551891
UBE2D3	8.92945166538573
ARFGEF2	4.86869795375797
ARR3	3.71680533477139
MAP1A	3.49917278953129
NEFL	3.02909307132997
CD2	4.17923895641322
FLJ23861	4.26147861478481
NAV2	7.12721617292017
ENTPD2	3.2591102196905
COX7B	10.7287369139363
ATP6V1A	7.68333433787192
TRGV3	3.04737207636399
ANKRD17	7.69571086753526
ADH1C	3.00622350800429
ATXN7	4.37163189440083
IL21R	3.44742014276600
CHN2	3.75214816231245
HAS2	3.87474989135718
C6orf48	9.99308151584112
TGIF2	6.8442330910089
KIAA0241	4.10111794026082
IGF2AS	3.44278850545664
CYP2C9	3.42250394802305
DNMT3A	4.65478525566125
CNOT7	9.23332213094809
FCAR	3.1973960923817
SFRS10	8.47261375022626
MARCH3	3.54426465517736
RUNX1T1	3.31656107102683
CTSK	5.6073470215469
LRRC61	4.59073380097975
HNF4G	3.20575775849846
LRCH4	4.76236601938309
PSIP1	7.54592906228837
AP2B1	6.22994799553909
C7orf28A	4.35103909974306
SMCHD1	6.2829793754003
EIF2C3	5.70042670031863
S100B	3.05676702218522
BMP2	3.5371784611237
POP7	7.78344091530145
UGT2A3	2.58932003042192
ESR1	4.54801578498236
ZFPL1	4.42000015560269
ARHGAP12	5.85196992468114
PGGT1B	3.88143486394128
LRRC19	2.85718628760397
ZNF767	5.13901886416021
DEPDC6	9.23012190447886
SLCO1B1	3.08669150535002
SST	4.23213982610142
NACA	12.4866770659674
KCNN3	3.89065179738883
GLOD4	6.37075431118331
SCCPDH	6.06198402828404
PRF1	4.09335114874792
LST1	4.46355767418472
CDK4	9.28871304300839
TCF15	3.94484956522151
PARC	4.1489807744727
PRMT1	9.16478619100137
ITIH3	3.97557258366773
PPM2C	6.35713891866161
TEX10	8.16741783955304
EDA2R	3.40438929197617
LOC283345	4.85576672214994
NARFL	4.36106482838665
DENND2A	3.78990034543881
C1orf103	5.41039027450897
DMXL1	5.97466306589961
KCNAB1	3.5590565786483
FLJ20254	6.95449577322161
RBM3	8.4443171846647
GPR1	4.72286223893291
DMTF1	7.4618232584261
HTR5A	3.08699027693795
MXRA5	7.66570218864984
GRM1	3.24516257079125
SCFD1	6.85057268306421
RAPSN	3.38821611849716
ACOT9	7.77254926778495
PDE4D	3.18920381771619
TRPC4	2.99707462088652
EPHB3	3.77199967580507
GEMIN4	5.02612507108729
RAMP3	3.48778423179911
CNTN5	3.07657668699841
DLEU2	4.25722913331894
TSPYL5	7.0657753778341
GRTP1	3.92399223453369
ITGB8	5.41569303418101
GAP43	3.06765099454641
FRS3	3.38942390416915
PDE3A	3.70543970778967
TNFRSF10C	2.93451325854529
JMJD5	3.78196736597157
OTOF	2.85742323654408
TEX14	3.23928560467454
XYLT2	4.98573433901643
HIPK3	3.4020510313588
XPOT	9.07317253116254
RRH	3.0806192883419
CDR2L	8.42518990279047
GAL3ST1	3.40997185344655
DHCR7	5.81233411150056
PDZD7	3.65931436555346
FGFR4	3.90706027517872
CRAT	4.14099729195169
C1orf217	3.74871013185052
SLC19A1	3.67515591804826
PPP1R14D	3.19029838043576
LIMS1	8.09588534822957
TMPRSS11D	3.24831371667690
TRIM14	5.45565055457108
PIK3CD	4.17217781949758
MFAP3L	3.24210617438962
DERL2	6.62979316065022
SLC7A11	5.5339550138987
FHL5	2.93042207301675
OR10H2	3.08012739421543
ACAN	3.50786527609099
BRWD2	7.81840088761581
PPM1E	3.1454313960275
DCUN1D2	4.87667000446858
TINAGL1	4.79754912752808
C3orf36	3.02527189240286
DOCK4	6.6607849073564
ENOPH1	7.81700832143051
FAM127A	7.78877826268433
SLC5A3	6.80398770288414
ARPC1A	8.97545993116442
CHST2	4.68139767442296
SPATA2	5.14566492469904
PGLYRP4	4.05007431839617
RUFY1	7.86323782333787
NTS	3.05588512301236
FRMD4A	3.94851748785666
RPS4Y1	5.22141129530853
BCL11B	3.19334683293273
TNFRSF8	3.88687086315481
FOXE3	3.12482715811811
PTGIR	3.85709523797808
ART4	3.04806291653281
EVX1	3.60527931724901
PRM1	3.15414610747229
GLCE	4.18224415174566
GPR18	3.59853507510503
ACAA2	5.52439010640658
PIGK	6.63399473108573
HIST1H2AG	3.52841559731522
C16orf67	4.2936081804318
UQCC	6.33557081550478
PLS3	8.0704546143043
DAG1	6.07990872075806
WWOX	4.69873846851925
GTSE1	5.12833485499912
GP2	3.40333702350603
CHIT1	3.14754017875168
PLOD2	7.78843388015023
RPS24	12.907836419392
KLF9	4.9458399407182
TTC27	7.50672863439599
PYROXD1	6.85951402835315
MIA	4.16273121527739
TSPAN2	3.04415444944521
MRPL9	6.98239638172762
PCSK2	3.36778812061739
PI3	4.19522079722637
RPL24	12.4498126221422
HIST1H2BE	4.64258213023933
CD86	4.71607893862549
CALM2	11.5907924972262
LFNG	3.03985548458151
GYG2	3.7302975409037
INTS12	6.279184623273
RAB4B	5.47904813554662
CTSF	6.51755069504426
HUNK	3.11748711413502
GNA13	3.72244817985781
B4GALT4	5.45585507812517
TSPAN31	7.25071535430074
CHD1L	5.6711443052302
CNKSR2	3.54927445723444
C1orf156	5.75619000745385
IBSP	3.47962671437211
FUT8	8.10479420508946
TRMT11	6.21372425553374
AGA	5.1096760514908
GFRA2	3.37262650797704
WWP1	7.99120462248427
B9D2	5.17450362652412
CPZ	4.60564578457473
STAT1	6.60241332299943
PTTG1	10.1598154545640
TMEM62	4.35787318212006
COL8A1	2.8974136998092
RBPJL	3.23615145205390
CASP8AP2	5.35448332454856
SSBP2	6.32803950329508
MMP12	2.97020649644059
NME4	6.68409538818776
LOC55565	3.34133258907388
GABRA1	3.53520084826234
PEX11B	7.20198403516593
HABP2	3.53008384905389
REEP1	5.03111054262968
C9orf156	4.75397639440831
SMARCA1	5.33299206367475
WEE1	6.6177114879277
APOF	2.79899538929155
GCDH	5.41181016336443
SSR4	10.4611960193607
SPAST	5.13604002234701
RGS1	8.79863662928279
ACCN4	3.70812140792902
PLXND1	5.14674997942849
FLJ20489	5.00226014451362
MLCK	3.02403278699234
INTS5	5.91055645674664
BSG	7.5770743741753
PARP8	5.90753270470499
ZNF215	3.38270713238178
TEAD4	5.0727474275038
PDE7B	3.14448118828687
MS4A3	3.06289464393077
DTX4	6.90641235872081
EFEMP1	3.48937417306328
TNRC6B	5.3104562153259
TULP2	3.46951773988418
RERE	4.77318348518487
BNC1	3.18347894833874
FGFBP1	3.96664203868521
TIMM8A	5.39543633670924
PIGB	6.80576669743161
AJAP1	3.20478171493295
COMMD8	6.8269498192727
TRIP11	4.59664281617635
SLC25A42	2.72541161102933
SYP	3.481817904649
PCDHB6	3.13635128029117
FLJ12716	5.43137874727052
FKBP8	4.19357965136238
KIAA1109	4.36168681190863
PTPRC	5.99872452896021
POT1	6.33168934125812
CCT7	8.49483532495953
MMP11	3.52401747365635
MYO1E	5.37745600452229
EEF1A2	3.74375819947776
MIPEP	6.89909503891147
ZFX	4.40140337328758
UCHL3	7.69883372373277
LRFN4	5.13571132115456
XCL1	3.13955525554587
CARHSP1	5.49853516792866
GREM2	3.27192616906805
CCDC102B	3.02366553416473
HDDC2	5.9589986744281
SHC2	3.90768250738289
SDS	5.21633556660683
CASQ1	3.27272118286577
LYPLA3	4.56679279173898
INPPL1	6.15345477352428
SLC25A40	4.34630284536009
IHH	4.55759142552999
CHGB	2.88398228319205
COL9A3	3.72009799690904
C2orf18	4.26511195017659
DDEF2	6.81628838654639
BUB3	8.31085058021165
C6orf211	6.41773767820363
FOXD2	3.40893582659367
GGH	9.20016375245343
GGT1	3.20841358365845
ADARB1	4.19940830507764
VPS35	9.13123636034043
CNN2	5.41602550219272
DBP	5.28615655801521
WNT1	3.52763962443538
COL5A3	3.60590051607945
RHOD	5.76252681291695
ASNA1	7.11178980487594
WDTC1	5.70046501259846
COL4A2	8.22127528100235
HEBP1	8.50964273440447
SLC1A6	3.80815604046594
LUM	8.32680703232437
C1S	8.17363993158369
TCF7L1	4.28522708579602
ZCCHC6	6.74989908561
ME2	6.57878359511291
PAGE1	3.62568487849808
DTX2	3.78457344527465
KPNA4	5.2261113922008
H3F3A	10.6422400238082
GLO1	9.18149912653789
WDR61	7.77785587158035
CD302	6.35971498118609
SIRT7	6.48603340528946
D4S234E	5.9852594746506
RABIF	5.58159482185556
DYRK3	5.58949331294062
PKIG	7.7567219380764
PFAS	5.71093210116182
ALOXE3	3.42316657461991
RPLP0	12.9093071511317
RBM34	6.45384193703877
MKNK2	9.161643357932
ZNF528	3.65003278346235
U2AF2	4.92760627150965
SEC16A	6.9647644221216
EFNA5	3.15679521314749
ZNF44	4.8130414364457
FCGRT	6.41458911383248
NOL4	3.18661330857052
CCS	5.65912890403959
IGF2BP2	8.96247993344406
MFSD7	3.33749083409476
OR1D5	3.20297093739677
SIX6	3.11854651284477
CCR6	2.87003786260547
TSSC4	5.10822325131337
COL11A2	3.57311482961281
CHRNA6	4.30998572070378
PLD2	4.16936507015982
PALM	4.37256832502525
ORC1L	3.98676795526785
SASH1	4.70855359597154
PUM2	8.37623444363662
ZNF365	3.51273009625006
CDC14B	4.34628187663871
PHC1	5.78473956944132
KIAA0913	4.00044880490264
LDLRAP1	5.23988123931842
NAT8B	3.17676878711496
PPP3CB	6.74290971035094
ANGPTL4	3.90840709802528
HHEX	4.06847423442744
LSM14B	4.42912984257999
PLCH1	3.55265338586319
INSM1	2.79274423091136
TLN2	5.72058036314935
ZNF493	3.8641866170529
HDAC4	4.50359333139216
GLRA1	3.39118864408611
RPS6	12.0695617065844
SFXN1	5.84531957765142
FAM102A	6.08658315499935
KLHL1	3.03531293158414
SAPS2	4.69496750156575
CTNNBIP1	6.68316147168399
SCGB1A1	3.28449174652097
SCAND2	3.44427117594511
HMGN2	12.0779665400236
NEUROD2	2.88637040530404
YAF2	4.78225119621888
BRPF1	5.79146796827097
RICH2	3.82901773486487
TBCE	5.90954301763446
LIAS	4.39654259254805
MAPK1	5.36396828939038
MRM1	4.16067977024682
HDHD1A	7.08797408542638
CTA-246H3.1	4.12344890641301
ATP9A	7.22437078112228
HSD17B3	3.89784988644486
HN1L	6.26788066796265
SAG	3.19683637088516
C20orf10	3.17103901879933
CTRC	3.83137026321207
HNRNPA2B1	10.5947809830321
RNF216	3.8800001892296
GADD45A	8.94941068161122
MSH4	2.96939381167272
HOXD12	2.93937062876553
TMEM70	6.88419129810286
PPP1R14B	8.03131418781675
SBF1	3.70380453443382
HIST1H2AM	3.10027830984538
GNG3	3.82008359868846
C1orf50	5.65973072311093
FTO	6.79602811902744
CALCB	3.11556632813985
PPP3R1	6.14775504805119
USP46	5.63773616464168
CCNJ	3.37754735154583
PSD	3.35934501297801
GNAZ	3.90783293615706
FAM57A	4.34933617362431
LILRB3	4.67425844268917
DHX8	5.15444992989287
SPI1	4.09678173709552
OXSM	7.19999652495689
GYS2	2.90732356001782
UBE3B	5.17033357436114
PLAT	6.56231079343943
NUPL2	6.35719839851442
SF3A1	6.85962046933443
COPE	7.36941097420463
EIF3A	8.96088274475575
IQCE	3.9944720474056
FBXW10	2.95601848594321
KIAA0182	6.65267727568478
YRDC	6.80403715176856
GPRC5D	3.45167533918918
LRRC23	5.71919473148387
BLVRA	4.88687197922366
SLC22A7	3.23441604856152
RASL12	3.69780401947741
DAZAP2	9.13265441593786
IKBKB	5.23533353907936
PPFIA2	3.36632635016206
ZNF271	6.36628152153442
CXorf6	5.05253786963848
FRG1	7.11826196995224
BTN2A2	3.90206444982154
THBS4	6.21784975052499
ARHGAP1	5.62046002703081
ENOX1	3.09588245159831
ZNF706	9.07603479349105
DOK1	4.00136816097431
FCHO1	4.97762214476212
PGAP1	4.6880502767334
HOXD10	3.13556510332120
CXCR3	3.22983228902406
FSCN1	5.03486611458332
KIF17	3.38177330187875
TRIM66	4.8626966587659
CHI3L2	3.20754553293902
SRPX2	5.24409768521376
C13orf24	6.34402020132133
CBR3	5.95517115587293
ZNF132	3.02812662355611
AQP3	6.45168036928256
BNIP1	4.42961208241640
ST6GALNAC4	4.44126213131627
KIAA0391	4.38935864785001
KRTAP5-8	4.23983463456835
SIRPA	4.49804912538336
LYVE1	4.84547645976443
IGFBP6	3.64198821249818
APOH	3.28396100783249
TSC22D2	4.23829277085763
PLCD1	6.20422335924284
NPHS2	3.24798645703011
ARHGEF15	3.35153629550126
M-RIP	7.18815808851076
POLDIP2	5.93690163099356
NDUFV1	9.06690396302037
SRD5A1	5.71216245447899
RAB3GAP2	6.2014589965593
CLEC7A	5.27258892454544
REXO4	4.35948805179208
HSPA14	6.96356667413127
TAAR5	3.78293973753849
ZNF142	5.02338770644633
MUT	6.93974177534676
C2orf43	5.13891046857956
SELPLG	4.41114423903237
BAZ2B	6.34650372379347
SLC38A3	3.45273416430684
BRD7	6.81631964033161
POU6F2	3.18851580413817
NISCH	7.25927217091279
TCEB1	8.26837637435876
OPCML	3.20487318645519
DTYMK	6.30048606833309
TAX1BP3	5.49691861374754
F13B	3.07726020687593
RPL34	10.4410347524077
AKAP12	5.8649662418771
MARK2	3.91188493912204
AMBN	3.55376719933170
C14orf32	6.64312712935884
FLJ21865	5.95783136813897
HSD3B2	3.34831712678685
HMG20A	6.09996542857713
WDR77	7.64000988273965
ATF2	5.06456483475543
C10orf137	5.90697149397927
ARL6IP5	8.54732125217374
QTRT1	5.41308723126904
CCNT1	5.13466774652393
AP1B1	5.28913943441756
CD74	10.6926072016113
DYNLL1	10.6679148619423
PLSCR1	8.1001984112346
LIPG	3.11874040079390
PHACTR2	5.62437525074858
SLC35E1	5.81794936806242
VENTX	3.43242669777722
FEZ1	4.09595084272852
APOD	5.88098985644998
LAD1	5.68730893301727
C16orf44	3.70430040038180
C1orf166	5.20553629346386
PAOX	4.87452627756302
MAPK8	3.66585060078781
NELF	4.38820678853902
RBBP8	10.0917999901282
DNAJC8	5.97005646301473
KCNJ12	2.97877643348350
WNT11	3.60167185050131
SRP54	7.01937286456664
GPR35	3.73647873233057
NRGN	3.7328505840239
IFNW1	3.42900516962113
ACVR1	7.93153051774066
SCN1B	3.65274652292799
RNASEH2B	5.55470910279014
STAR	6.4494219808602
C14orf65	3.41646768580648
TAAR2	3.29368240441717
VAMP5	4.03861679131978
TUBA1C	11.6201532511700
PIK3R2	3.95729505893203
ARD1A	6.85866297640901
SYTL2	3.36824173901025
UBXD2	7.79317859786724
EBF2	3.17634727006742
CAMSAP1L1	5.72498069868422
CYP3A43	3.12676527527435
CCDC91	5.9592367282391
AKR1B1	7.78583347449248
KAL1	3.83117897340117
GRID2	3.26820130420206
ZNF423	5.7769812395585
PSMB4	10.6337102182273
ARPP-21	3.31705745121662
XPNPEP3	5.00727592201504
CYBB	6.0900626555471
UXS1	7.70359841013063
SART1	6.60614537304614
C7orf16	3.03504270944046
SPTA1	3.15253196353459
SHB	3.73505539148918
CHST7	3.71007017653526
SEMA6D	4.04589327904356
IKZF4	3.59860878762009
NDUFA1	10.3678556926793
HSPE1	10.0257309821330
MAPK13	5.56968829390654
MYCN	3.76804637862921
KCNJ3	3.00610517468841
ZNF573	5.86510721698748
PCDHGA8	3.76526201680146
ERO1LB	3.02394060195703
NTF3	3.88373082878693
GTF2B	7.49078723578005
GSPT1	7.24643284383689
GUSB	8.46201866848453
EXTL3	3.70125219994703
PMPCB	8.66780628452524
COPS3	7.52230195461088
LIG1	5.65485866188113
