Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_D04
Composite Element REF	Signal
CD2BP2	6.95066766353897
TOP3A	3.69794079041427
CHRM5	3.31858156170841
FGFR1	5.77470292229262
UGT2B17	2.94280530847901
CEACAM6	4.00594743892590
CERK	6.00077251118746
FXYD6	7.13512354197935
AP3S2	5.83143018709156
ZNF208	3.48356007501213
CARKL	5.05827948395410
HIST1H4E	3.55592404849642
GOT1	6.8991795109203
BBC3	4.39469818684718
CASP6	5.91976142909919
HOXA1	4.82136955283927
RCL1	5.77692694011014
RAB40B	8.56919353685232
PI4KB	6.09155370301344
LRRN2	5.56203368588013
B3GAT1	3.41270899689741
OAZ2	7.30973001909521
BET1L	4.55638267868127
NOC4L	5.44783780500971
FRY	4.40498872228142
C10orf12	3.19473281186908
AK3L1	7.7816100485128
FADS1	5.05819920732681
CSF3R	3.65811917449641
DKK2	3.06714037607089
POLR3K	6.5111482036851
LBX1	3.31543954823744
ATG2B	5.49985817096301
RHOT1	7.37457056775803
DARS	8.61345597407038
EPS8	7.37827037757246
OXT	3.4208071864989
C10orf56	4.89747731280425
ARL4A	7.11294961128033
CCDC64	4.15644173475747
DAD1	10.4252023267374
HERC2	6.6949859868035
HSD11B2	3.91846547896357
USE1	7.42822073471368
FAM96B	8.27229318581458
HNMT	5.07299334889204
PCGF3	4.7486623322237
BSN	4.32202674076331
CAND1	8.2952762460186
ACTR10	8.30378562463896
NASP	6.6120645314015
C20orf4	6.9640623963587
ACSBG2	3.38638471379445
COL9A2	9.33956012567016
RWDD2A	4.60101345164628
PALLD	7.73437844536832
GPC5	3.30013872626702
CENTD2	4.85777735329722
TBL3	5.4609296537865
TLR1	4.46363337789596
LMO6	4.10143441905719
CCDC106	3.86486982698745
KPNA2	9.04042719084136
PARP16	5.43252801029566
PDIA3	10.4323911411313
MACROD1	5.72007711613084
SFRS1	7.18138841637724
DCP1A	6.20004653055496
TMCO3	3.4243580234645
NTN2L	2.93099769016414
CLN5	5.84800776053031
BIRC5	6.06511647783981
PRR16	2.70720049775379
FAM63B	4.5131515691863
GLE1L	3.91619738136757
CES2	5.14904266163043
GNAS	10.0122843826806
KATNB1	4.82642716396101
CPLX3	3.04573950103523
WNT8B	3.82069259076132
TSPAN13	8.59591054662448
MRPL52	4.51396162771182
GHR	3.30607379173967
DUX4	4.02709691095076
BCLAF1	7.09019481751267
GOLGA3	6.049695358642
CLEC4E	3.72030532663772
SCUBE3	3.79977389509519
UCRC	9.61414939473371
CDKL3	4.64729109006909
MGAT4B	6.60865042346259
BBS7	3.77516486308024
ZNF345	3.94318451718503
RTF1	6.45576416841435
SERPINB9	4.82749205581600
DHRS7	4.75786932397251
RIPK4	6.7102389024756
PLEC1	4.2538088296433
PIP3-E	5.6501125690858
KNTC1	4.97813445144928
EXOSC2	5.74751650969043
MS4A2	3.11959310336628
FGF17	3.52636837434249
WDR59	4.15488175450488
LAIR1	4.37722178551001
EVI2A	4.85149714748455
IL17RC	4.15080897100219
GTF3C3	7.04683325101247
HS3ST1	4.18173507765367
ITGB1BP2	3.12980292017066
RBPJ	8.96606277611681
LRRC8D	7.93887038482248
ALDH18A1	7.3492593583121
INE1	4.1381188089908
TPI1	10.1031843799670
FLJ20035	5.98957068594639
GATA6	6.47216662706948
CABP1	3.42786370692059
RASGRF1	3.68620747905902
C4orf15	5.80813168139184
ALDH2	8.06358171314708
DAPK3	3.85210245746414
C3	10.7037926028361
EMP2	8.63266234589407
GJB1	6.0789949449526
PIN1	7.33887277656273
SLC6A15	3.57103876919537
POLE3	8.35998797297122
RIN2	8.59297911420077
CTSL2	8.70710716290118
APOC4	3.89212568729553
CYorf15B	3.04482999304651
TRIM2	5.62213998362475
CP110	4.42583644633029
KIAA1622	3.39130325323964
DNM1	4.69403655920151
HYOU1	8.7232976387651
OTUD4	5.37929903595571
USP7	7.4575819012876
ZSCAN16	5.92783401250552
ASCC1	6.38768342582604
OTUD3	3.7854027772763
YME1L1	8.68844935333349
HNRNPR	8.79420195985356
SERPING1	8.48186149995167
TPCN1	5.3257348915
STARD13	4.4488854638038
PCBP4	4.24194882887706
ADI1	9.06447076308093
ASIP	3.10320135170641
CDH10	3.58351046598572
WBSCR22	9.02508142106794
SCP2	8.04667890714075
KL	3.04748940274646
SLC35D2	5.75901305420718
MAFK	3.70895587973058
SON	8.2312764155593
SBNO2	3.96407068340082
RACGAP1	7.95778488291089
SC4MOL	7.5551092431789
SLC6A6	3.40301540530375
OBP2A	4.42559817195939
PSMD3	6.19964583820553
ERLIN2	6.04036648498307
PPP1R9A	6.21548263933791
RAB35	4.35229860811047
PDZRN3	5.09753226753228
AVEN	6.24292374574592
FLJ21075	3.71063882502322
BCAM	5.60923646326116
C14orf132	6.25303391770655
PCK2	7.8229455635285
FKRP	3.41949874666845
HLA-DRA	9.91056459945
GUCY2C	3.25965319471532
RP11-125A7.3	5.14457967561448
BARX2	4.02385771496964
DAO	3.44573717177727
EDNRA	3.52732570559491
NIPBL	6.79414909814553
ZNF331	5.16750451383101
PPP2R5A	6.56069259072661
HMGN4	8.93423103928575
DDX39	9.14721641709871
EFHC1	4.99226484682623
EIF3M	9.68510411386697
SLC17A3	3.19866744778749
ZNF24	5.39788506215111
ASCIZ	7.00536618536666
FNDC8	3.49088245140554
ESRRA	4.96209057915012
PTMS	4.65608329556426
PHF7	3.75106386427418
PIP4K2B	4.94920627402905
IRF3	5.74723774982535
GPR19	4.77021301252611
HHLA2	3.68380120868267
GMFG	4.83332838866079
BDH2	6.89559552798212
APOBEC2	3.5807302265588
PRSS21	6.5197554942185
PENK	3.54100808473686
PHF16	6.51480565744246
ZMAT5	4.9923623632078
SMAD9	3.04087078449313
SLAMF1	3.07946232227270
RGL1	7.94725595452675
DLGAP4	5.08238540611504
MBD5	5.18866324168594
PHLDA1	3.57436092759643
BACE2	8.09636594755392
APPBP2	6.12009926101052
LIF	3.64923271058288
OXTR	4.14428466030347
ACTC1	3.79388029664545
USP19	3.84853125322898
SUV39H2	3.00652212375403
ERO1L	5.25735417416673
ZNF395	6.94542124193662
CNTFR	3.75605090960954
HIST1H2BL	2.85661293041936
WNT3	3.27430207616951
ZNF549	3.61396174326658
ZNF467	4.66894123459589
SLC25A21	3.44409382641056
IL5	3.05342463410810
CLSTN2	4.16883888534427
LSM12	6.60180081976318
KRT37	3.19915110815732
NACAD	4.3905311046676
NAG18	2.77834147124937
PTGES	5.00978830447187
GDAP1L1	3.06268898628648
MFAP5	5.15994538122683
OPRK1	3.29589404151725
C12orf4	4.71556395972812
NTAN1	7.96815884897426
CST3	10.7127965981281
WDR6	4.55900661626713
NUP88	8.0715955847798
CD300A	4.1059732300277
FCGBP	6.68800747003996
CNIH	8.57412921450276
VASH1	3.86952042288895
DHX16	7.09573873920092
SLC35A5	7.24417421015601
CLEC3B	3.24891359644421
ARL2BP	5.25946298274111
C10orf79	3.26599611529558
ZNF79	3.72172660146624
CRP	3.29178969307463
OCRL	5.6964691330656
GLA	6.459679627571
NEBL	4.22882764273836
HSPA8	10.3151980816071
DIDO1	5.38937755541721
PLA2R1	3.13793360388282
NGDN	8.09824352829376
CBFA2T2	4.95599933672573
SAC3D1	7.28901852604982
PNOC	5.45095384215942
PIGP	8.49759848878237
AGGF1	5.0941973969944
PRRG1	3.95732836266713
DPF2	7.1504419364767
MYH13	2.96811920088211
TMED9	7.56485980473254
TRPV5	3.72956556543971
UGT2B4	2.99606586914307
PJA2	6.951025952029
COLEC11	7.40423140315790
SCYE1	6.91664760556397
MED12	5.77046145779278
CARS	7.07165155408324
MYH1	3.41996300589268
CYP7A1	2.84285844130664
PHF1	5.97923005653081
LOC644096	5.50113876916044
FRYL	5.75557791734502
RHOBTB2	3.83901834133019
MMP27	3.00868934424598
ZNF432	4.39676415997895
SRD5A2	3.70889317167256
UTP14C	7.28812991171238
RABEP2	4.70788178565887
VWA1	4.75674870758236
FUBP1	5.61654873160686
IGLL1	3.67761653068234
KIAA0586	4.09239487603909
IL27RA	5.95208161600689
STON1	10.3389652397296
IL5RA	3.38354570545564
PERP	9.76713030785644
SMPD2	3.91238475794839
TNFSF12	4.05595527126195
FN1	7.37053722644193
MTR	7.26422566765333
CSRP3	3.37064816721077
MMP20	2.92907208100836
PHLPPL	4.69465225993261
CBX6	6.52511022505427
DHFR	6.20410960191678
PRG3	3.23081205467358
ALPP	3.40237026210772
ASH1L	4.34564874831316
CHRNA2	4.00185999673042
PPP1R12A	5.61698624874786
RBM38	6.0724540329289
ZNF7	5.31473811893118
RDH8	3.03323646050833
GPR132	3.63430987967264
DGKD	4.87181952938557
TPMT	5.51734644318468
ATP1A1	9.83065726804075
SERTAD2	7.40964290715937
C5orf4	5.00167534176894
ZNF672	6.06667473671276
PLXNB3	3.49807043579083
FAIM3	4.02801968777784
UBQLN2	8.45015544801223
NR1I3	3.11868987204971
ACVR2A	6.26723375134447
YWHAZ	9.2273218578215
LILRP2	3.66162970096108
GNAO1	3.38382160664779
OPA1	6.03577403857865
RPS6KA6	3.56168510007653
RPL10	12.6238529192489
MMP23B	3.72552883603337
PFKL	6.15635809690768
TMEM140	4.58185027318361
AURKB	6.13225935247348
IFI16	7.647839143232
CSTA	7.3391425348731
PRPF39	4.38156592190186
DISC1	3.96142840910251
USP4	7.89881143130826
OSBPL10	8.37256128446326
CAPN6	3.09984041755109
CLTCL1	3.90874543949779
NUAK1	5.54848728372182
ALG6	7.5116366093432
NPPA	3.75395018530298
LAMB3	6.79611013043962
PPL	9.36372919708855
LRTM1	3.05773711692518
RRAD	3.4686921488676
TIPIN	5.56862474487318
CARD14	3.43313382535868
RBM9	5.83096426170073
LCN1	4.04415294825556
RALGPS1	3.72652585160322
NCOA3	6.42683226580668
CCDC6	8.11354633343645
RASSF4	4.10912189550171
MTHFD1	7.53968751833608
FCMD	4.99002950038145
IGHD	3.63082301514938
PLA2G6	3.99191847206879
TPT1	11.8317643620500
S100A3	3.57210748165599
SEC63	6.7132669354327
C10orf59	2.99645883435637
TOR1AIP1	6.12675424911695
PAFAH1B3	6.59916304415076
CEBPD	6.39801884887791
ZNF107	5.82968712554424
ALDH6A1	8.1554232451917
G6PC2	3.43777556196178
SNTG2	2.73376964608854
GRWD1	4.6976949115026
FLJ22222	6.60905099055561
BCKDK	6.10745144442677
CTSB	9.1226896271273
PFKFB1	3.36335945484988
ZFP36	6.28624935948546
SVEP1	3.42139123121193
PXN	4.33922396912820
TNF	3.22980442421825
SIRT2	5.2390801563852
C5orf21	6.20355875225156
VIL2	7.9224124558912
DIXDC1	4.45866193170785
GANAB	7.81907132214987
PDSS1	4.44832089141143
GRM6	3.26419287434704
NGFR	2.89804167450532
ATP8B4	3.05696046509115
MEIS1	8.44253757550715
BMP8A	3.58943627831444
NGFRAP1	10.7691451384844
EDAR	3.81216662915928
NEDD4L	5.41256752106289
CRYBB3	3.53327910863771
C6orf60	4.29332064921327
IL1A	3.03955616003379
GNRH1	2.79739644570567
PDGFD	4.26878055390569
CACNA1H	3.50944279657184
TXNDC3	3.10142944956196
ERCC1	5.69444546140908
CAV3	3.32996026057899
HARS	6.6380759147849
AQP8	3.68488117847527
CREBBP	5.0419441747707
ITGB1	4.94880307422353
SPACA1	3.3761985347879
ZNF254	4.7573207234339
PARK7	10.5640275802606
PAX1	3.31223264076470
PSMC4	6.77073657310033
KCNH4	3.61681915327278
TUBA1A	10.3866807257235
PRMT8	3.56456632479562
SELP	3.18484810910982
PSMD8	7.92099772181926
SOX10	3.96415011316636
HTR1E	3.50284551899569
RABGEF1	6.76181222936078
EPS8L3	3.77925656580878
MAP1LC3B	6.71098032682162
AGXT2L1	2.87471406295519
CYB5R4	5.47470967442423
MEMO1	9.45994172279723
LRBA	6.44146604514766
TRAPPC2	5.08368593772421
FLJ14107	3.06786332973703
FNTB	4.07806837080159
MYST3	4.81944238427483
KRT8	8.55789415502827
AURKAIP1	9.4978261387558
LMAN2L	7.03714893349976
C1GALT1C1	7.420950682774
DSE	6.26926696111381
FHIT	5.32661450073078
OSBPL3	5.36387968685888
PPOX	6.06708324646681
SLC39A9	4.05569070850512
EPB49	5.07665790454705
LOC137886	6.37242578016113
C7orf49	7.54531154272937
RHCE	3.78601650930978
CST8	3.54054264822907
ATG7	5.35359537907918
SPP1	10.9119763433241
GLI1	3.52594632615701
HYPK	7.93713545447282
SFTPD	3.9248615128746
MCFD2	9.13686395050768
ZNF157	3.24637891115482
EPS15	6.48408163986575
SFRS2B	7.74438415265863
BTNL3	3.93228261680337
GPR23	3.2800453363837
TRPA1	3.16618438738227
ASPSCR1	5.50201826344105
GNS	8.8876291259318
FDFT1	8.39777737113923
ENO2	5.09955328446687
CBX1	7.62874088114455
PTGS2	3.66131274383696
BMP7	4.5413900631627
CCDC90B	7.89733411037053
LRP5	5.90139762004132
UBE2D3	8.84626004056948
ARFGEF2	5.18977540398746
ARR3	3.89774530598626
MAP1A	3.39950728643316
NEFL	3.13175493235548
CD2	3.97636877203903
FLJ23861	3.87797080935667
NAV2	6.43563898036807
ENTPD2	3.28342399761008
COX7B	7.91972033745874
ATP6V1A	7.51410759227164
TRGV3	3.17962090845418
ANKRD17	8.18886483097788
ADH1C	3.52728107608647
ATXN7	3.49099870875122
IL21R	3.55615823596314
CHN2	3.52500684366174
HAS2	2.98844606887278
C6orf48	10.3882429253651
TGIF2	7.02020579540729
KIAA0241	4.82480504849381
IGF2AS	3.40987451076508
CYP2C9	3.52752234538122
DNMT3A	5.7400454717298
CNOT7	8.87115859646546
FCAR	3.20416618312535
SFRS10	7.76870710779514
MARCH3	3.78926597238289
RUNX1T1	3.25580053888963
CTSK	4.927363482983
LRRC61	5.56186755889999
HNF4G	3.34154786926512
LRCH4	4.66507953689713
PSIP1	6.5312206914732
AP2B1	7.25169115621397
C7orf28A	4.47443155730646
SMCHD1	5.7512594352414
EIF2C3	8.46851653337045
S100B	3.50274344281454
BMP2	3.56220200682201
POP7	8.54657434166931
UGT2A3	2.76926693582856
ESR1	5.1206346641634
ZFPL1	4.69332179152702
ARHGAP12	5.52289528702227
PGGT1B	3.65880856467702
LRRC19	2.89195507610453
ZNF767	4.16400031847134
DEPDC6	9.07927757086114
SLCO1B1	3.31667541239577
SST	10.6269338494349
NACA	12.3319273804786
KCNN3	3.9319385731512
GLOD4	5.98124263467413
SCCPDH	7.08882155211401
PRF1	3.8771314216705
LST1	4.22978389191169
CDK4	11.0877273060927
TCF15	4.02796318065638
PARC	5.02783548327773
PRMT1	7.80701602729676
ITIH3	3.49403753231279
PPM2C	6.4888860142479
TEX10	7.33848640677876
EDA2R	3.40670690365299
LOC283345	5.46078508114833
NARFL	4.59708334117993
DENND2A	3.6168527982131
C1orf103	5.4431036561802
DMXL1	4.51694434297602
KCNAB1	3.58886706580375
FLJ20254	6.84833611200837
RBM3	8.4221153392167
GPR1	4.19878238425411
DMTF1	6.46083468981419
HTR5A	3.12608054856641
MXRA5	8.50609059019335
GRM1	3.41561064658608
SCFD1	6.81856550249518
RAPSN	3.42681525011821
ACOT9	6.7744525923232
PDE4D	3.16689676533727
TRPC4	3.02192933351968
EPHB3	4.5493388604299
GEMIN4	4.57451753810080
RAMP3	3.50897383063065
CNTN5	3.54730383455173
DLEU2	4.36042650110354
TSPYL5	8.7110301267915
GRTP1	4.03499067327834
ITGB8	4.89783382603749
GAP43	3.0602385992081
FRS3	3.86993783371192
PDE3A	3.39615529039029
TNFRSF10C	3.02120722015771
JMJD5	3.72225054017572
OTOF	2.78282648622475
TEX14	3.17313848913899
XYLT2	5.04239080936643
HIPK3	3.37788647641726
XPOT	10.0558335023106
RRH	3.29917712888055
CDR2L	6.22587817712988
GAL3ST1	3.99673267419946
DHCR7	5.70762969713429
PDZD7	3.6440347104793
FGFR4	3.76059448250022
CRAT	5.36149178480763
C1orf217	3.32358684231819
SLC19A1	3.80228866600479
PPP1R14D	3.21218034662843
LIMS1	7.61991512486508
TMPRSS11D	3.14653325127988
TRIM14	5.28575496066055
PIK3CD	4.45649404308524
MFAP3L	4.52340497969951
DERL2	8.4084919759524
SLC7A11	4.28460795195413
FHL5	2.98282354520975
OR10H2	3.10186429575587
ACAN	3.32455991675647
BRWD2	6.64967862670261
PPM1E	3.08740537766731
DCUN1D2	4.17463558942146
TINAGL1	4.08868101610495
C3orf36	2.82915887863477
DOCK4	5.04501937530535
ENOPH1	7.77864917379043
FAM127A	9.19257366037897
SLC5A3	6.79798036886861
ARPC1A	9.5105856325144
CHST2	6.10047707454123
SPATA2	5.93524770571669
PGLYRP4	3.77283062859033
RUFY1	6.8644107999824
NTS	2.99615398956475
FRMD4A	3.21084937504597
RPS4Y1	5.45335441583347
BCL11B	3.16654805208738
TNFRSF8	4.15150962523144
FOXE3	3.34101191677204
PTGIR	4.13372923162049
ART4	3.23142833711187
EVX1	3.57608201663694
PRM1	3.51575553327358
GLCE	4.78131158259522
GPR18	3.65672642326313
ACAA2	7.88964228268954
PIGK	7.15057178038468
HIST1H2AG	3.3542587995741
C16orf67	3.86438708906543
UQCC	6.4476521922733
PLS3	9.57547369448475
DAG1	6.45934806391903
WWOX	4.80289308928244
GTSE1	4.34247526994255
GP2	3.27010551421102
CHIT1	3.33695405283830
PLOD2	6.30835153002303
RPS24	12.2790129859748
KLF9	4.99850065032697
TTC27	8.5165477811661
PYROXD1	6.41320915454807
MIA	4.06846455777131
TSPAN2	3.12980653541253
MRPL9	6.89861577873948
PCSK2	3.31769993743077
PI3	4.54905243220987
RPL24	11.976204079457
HIST1H2BE	4.32202921714203
CD86	4.43315267735051
CALM2	12.0427159271676
LFNG	3.16779742210373
GYG2	4.27365205796495
INTS12	6.2401477313136
RAB4B	4.73388650418826
CTSF	7.10109629403762
HUNK	3.22344614266825
GNA13	3.65539565895377
B4GALT4	5.81589931791706
TSPAN31	8.25679694668158
CHD1L	5.75965639784725
CNKSR2	3.73376995634381
C1orf156	6.24620245600681
IBSP	3.35136806622548
FUT8	6.63252933920036
TRMT11	6.25051875575738
AGA	5.37201201474095
GFRA2	3.49877033814798
WWP1	6.23284642755776
B9D2	3.61242984190404
CPZ	3.68310480905191
STAT1	6.56511381899484
PTTG1	8.4362202303739
TMEM62	5.76196902796609
COL8A1	2.89925060743502
RBPJL	3.52976140803340
CASP8AP2	5.92842593475413
SSBP2	5.4459688608627
MMP12	2.79679862451298
NME4	7.72557543214713
LOC55565	3.78553667931997
GABRA1	3.37033421201151
PEX11B	8.63654696180492
HABP2	3.43896452670332
REEP1	3.94816579589819
C9orf156	4.98587337251139
SMARCA1	5.90989381603694
WEE1	6.76925331360401
APOF	2.86312937974431
GCDH	6.73176452112974
SSR4	10.8543489928064
SPAST	7.3540063858646
RGS1	5.61468300053254
ACCN4	3.8892277493345
PLXND1	5.18647790290837
FLJ20489	6.2982656606993
MLCK	3.26882637566558
INTS5	6.69906627261044
BSG	7.54314477662027
PARP8	5.75737759715345
ZNF215	3.37411933334849
TEAD4	5.079638587247
PDE7B	3.18529891358915
MS4A3	3.11689947412991
DTX4	7.14530342120868
EFEMP1	6.6490913526088
TNRC6B	5.28418219622014
TULP2	3.56802278229541
RERE	5.20247585184789
BNC1	3.54357421334936
FGFBP1	4.09923992480372
TIMM8A	6.69589656956792
PIGB	6.5552116603423
AJAP1	3.38006770301407
COMMD8	7.30413376141942
TRIP11	4.93882077255351
SLC25A42	2.78960299292702
SYP	3.77526263967016
PCDHB6	3.58458408926591
FLJ12716	5.24971227686602
FKBP8	4.87774497999762
KIAA1109	4.27107912491152
PTPRC	4.71425725830065
POT1	7.1860572482371
CCT7	8.11295342803359
MMP11	3.66256907243666
MYO1E	4.91723338827747
EEF1A2	3.91250006913935
MIPEP	4.44137511073875
ZFX	4.26310970360608
UCHL3	7.62967056022632
LRFN4	4.6286543430365
XCL1	3.40281261763136
CARHSP1	7.10306204944852
GREM2	3.21802571532692
CCDC102B	3.02125721383937
HDDC2	6.74021041949579
SHC2	3.63739014293668
SDS	5.38076767305663
CASQ1	3.88397156605193
LYPLA3	5.32063737262669
INPPL1	6.2642696295626
SLC25A40	4.61800096607658
IHH	4.52515683389505
CHGB	3.03057150151588
COL9A3	4.18156888474168
C2orf18	4.83888479335813
DDEF2	7.10777387882558
BUB3	7.30692348184194
C6orf211	7.47419981398146
FOXD2	3.5399089781947
GGH	7.86079354848014
GGT1	3.60620412349654
ADARB1	4.26768539485936
VPS35	9.55860124999768
CNN2	5.69710352784817
DBP	4.4408145597349
WNT1	3.43762039629800
COL5A3	3.45858121089926
RHOD	5.93286857301488
ASNA1	8.67844744484275
WDTC1	5.38848915731086
COL4A2	6.35748878073242
HEBP1	8.88486063159978
SLC1A6	3.72719277797569
LUM	4.10921772422965
C1S	6.90236066858987
TCF7L1	6.57972139455781
ZCCHC6	5.90737261684199
ME2	7.1319439143786
PAGE1	3.57846206827959
DTX2	3.89521062802422
KPNA4	6.03515651102181
H3F3A	10.5770158088622
GLO1	10.8869154122322
WDR61	7.93563088399765
CD302	6.37404502070517
SIRT7	6.61197282360311
D4S234E	5.6280479857658
RABIF	5.95376511318794
DYRK3	4.71762015872334
PKIG	7.65497826669383
PFAS	7.28528000898826
ALOXE3	3.64619798514873
RPLP0	12.6056071301678
RBM34	6.44814807297602
MKNK2	9.52746304603524
ZNF528	4.12404161816896
U2AF2	5.07619124903009
SEC16A	7.17831653919833
EFNA5	3.18920246011776
ZNF44	4.80177712413107
FCGRT	6.50481220016118
NOL4	3.01199258583034
CCS	5.76534448053883
IGF2BP2	8.79004526889394
MFSD7	3.62314963223630
OR1D5	3.46793658939122
SIX6	3.30123158672051
CCR6	2.8490656312049
TSSC4	5.53464532455856
COL11A2	3.57058512270957
CHRNA6	4.0989544385705
PLD2	4.51942005773325
PALM	4.69291969872178
ORC1L	3.81749565781815
SASH1	5.96784163372387
PUM2	7.90622241442105
ZNF365	3.80465866441242
CDC14B	4.54488663098944
PHC1	6.8545999137941
KIAA0913	3.8957154241909
LDLRAP1	5.56393300006677
NAT8B	3.60474459629446
PPP3CB	6.62616242280188
ANGPTL4	3.80661373215997
HHEX	5.57217156766769
LSM14B	5.00924345743952
PLCH1	3.86736962028722
INSM1	3.03808574060610
TLN2	5.30855026362314
ZNF493	3.58209959050988
HDAC4	4.50104556480021
GLRA1	3.09391606768531
RPS6	11.6064229478722
SFXN1	4.82809056693362
FAM102A	6.61314050910302
KLHL1	3.20813997326705
SAPS2	3.94776890312982
CTNNBIP1	7.8040247404549
SCGB1A1	6.52293466627254
SCAND2	3.44366572124858
HMGN2	11.1192288068846
NEUROD2	2.98587363302379
YAF2	5.09431790387826
BRPF1	5.92674615497256
RICH2	4.46175270452168
TBCE	6.2306468767264
LIAS	6.0932910173881
MAPK1	5.91963369571766
MRM1	4.35879913663509
HDHD1A	7.63893521168314
CTA-246H3.1	4.15775754378551
ATP9A	8.3100090271154
HSD17B3	3.37827725801254
HN1L	5.70283532498367
SAG	3.38531830433312
C20orf10	3.40364868935667
CTRC	3.61777447650322
HNRNPA2B1	9.67830558911054
RNF216	4.54841414036162
GADD45A	8.22059841179558
MSH4	3.62991386131557
HOXD12	2.97629245982018
TMEM70	6.44806234936804
PPP1R14B	7.3016044805715
SBF1	3.79566604433096
HIST1H2AM	3.23482970762915
GNG3	3.89004435443467
C1orf50	9.2918154026207
FTO	6.92777958938339
CALCB	3.29364283747488
PPP3R1	5.828929246749
USP46	6.6557942639352
CCNJ	4.09914471548264
PSD	3.55402891388737
GNAZ	4.15510943393657
FAM57A	5.22490329473255
LILRB3	4.29469954765665
DHX8	5.9438358007004
SPI1	3.93428215962348
OXSM	7.56636916672414
GYS2	2.92795044577905
UBE3B	5.32193153453628
PLAT	6.750285813804
NUPL2	6.35658858015985
SF3A1	6.84685196514102
COPE	8.53064601286334
EIF3A	8.43796828952306
IQCE	3.40365219960233
FBXW10	2.80889526057289
KIAA0182	5.75300807509077
YRDC	5.88715440989073
GPRC5D	3.57002348259625
LRRC23	3.98786006110978
BLVRA	6.10900102423502
SLC22A7	3.32083166732085
RASL12	3.69976538858019
DAZAP2	9.27625207954467
IKBKB	4.28694377066903
PPFIA2	3.40258690315683
ZNF271	6.96634112580203
CXorf6	6.17991273367036
FRG1	7.2136928151513
BTN2A2	4.42293222048138
THBS4	7.12162741866403
ARHGAP1	5.48366413247965
ENOX1	3.39846136613208
ZNF706	8.74870716361146
DOK1	4.46463810242664
FCHO1	5.47861806045147
PGAP1	4.35633885761264
HOXD10	2.99114232877552
CXCR3	3.29030872451232
FSCN1	6.04234404782667
KIF17	3.37789507925112
TRIM66	3.8829997031212
CHI3L2	3.5754720787202
SRPX2	3.75904516723025
C13orf24	4.85713986155757
CBR3	5.4250012249619
ZNF132	2.75310675261454
AQP3	4.99141510340918
BNIP1	4.24192352402278
ST6GALNAC4	4.82561827500088
KIAA0391	4.80513611465422
KRTAP5-8	4.83980812719732
SIRPA	4.37416975760511
LYVE1	3.55044384397589
IGFBP6	3.61028954117615
APOH	3.43670900086175
TSC22D2	4.40295154131826
PLCD1	5.53583006468146
NPHS2	3.24793098929929
ARHGEF15	3.3208886701544
M-RIP	7.25862928842418
POLDIP2	7.01305290219474
NDUFV1	8.9498647279883
SRD5A1	5.35281314688168
RAB3GAP2	6.66120519093172
CLEC7A	4.89343235761064
REXO4	5.24444324950381
HSPA14	6.8123571265601
TAAR5	3.76871195310159
ZNF142	5.28397315571214
MUT	8.56579019719824
C2orf43	4.3775666793051
SELPLG	4.61572661219354
BAZ2B	5.82948148259995
SLC38A3	3.5659640053937
BRD7	7.43617917424799
POU6F2	3.0027513330154
NISCH	8.0260902780241
TCEB1	7.42653004754418
OPCML	3.37079102081496
DTYMK	5.63947761544178
TAX1BP3	6.01721433802009
F13B	3.1172856056335
RPL34	10.2661372740233
AKAP12	7.86696136698263
MARK2	3.87926268215634
AMBN	3.72321461141603
