Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_A06_458806
Composite Element REF	Signal
PDE6C	2.59684137610455
C1orf216	5.43416599147669
SIPA1	4.63317839338733
EP400	5.67473138374521
ULK4	3.5168793186383
PTK2	6.90652447835197
BTN3A1	5.89709965610168
NDUFA8	8.53015804674287
LAMP3	5.33325186641215
FABP5	6.49860686725944
GLTSCR2	11.3127647129073
SORT1	4.54599137690222
LLGL2	5.90829329191524
YWHAQ	10.7042231337817
LRIT1	3.23088650314641
KIAA1704	4.03479711585294
ENOSF1	5.9121779605177
MEIS2	8.05737884132085
KIR2DL4	3.25220646237282
PCDH7	3.59924410377779
NFKB2	3.88629867119073
RPLP1	12.5429450609292
FZD9	3.19764430458619
HESX1	3.44349424125913
GNAT1	3.33371169675804
NKX6-1	3.43193111970977
CTA-216E10.6	4.23240936211848
IFT140	5.02431911505162
ORAI3	4.95729860191912
DENND1A	4.38958394690951
ABHD2	4.39446701231391
ALCAM	7.76484122658303
QPRT	7.34914284503216
TRAM1	8.16751553916089
TRIM29	4.0479135287503
ATP1B4	2.72810465244770
NUP37	8.78112624851205
CDS1	4.62414261843859
RHEB	6.60451929607218
C4orf27	7.26067034558544
RAB3A	4.37816690238161
SAA3P	2.91503841706614
SLC22A6	3.24210079409631
GPD1	3.58127736946146
KIAA0265	5.57884001614202
CDH15	3.16853058037559
NPM1	10.9326294617020
ERAF	3.70918070148676
ADAM19	3.51899261112866
PRPS2	6.09464747423617
GCK	3.84008157279711
DNMT3B	5.40651190033883
SNF1LK2	3.62335429063324
ADRA2A	5.31842834040467
TSPYL4	7.71026465641284
MGC24039	3.07762531379398
TASP1	6.16818042515847
WDR19	7.10076979753234
C10orf38	8.15543220140082
CCT8	6.73440811363197
PDE4C	4.60294924825946
N-PAC	4.96030973850504
POGZ	7.91255799537223
FYB	4.03437616891541
GUCA1B	3.4597256477363
ZZEF1	4.4530828294902
PPFIA3	3.70398539692268
ZNF334	5.10680939385274
C12orf44	7.91954841261617
RANBP6	6.71170803386357
LDHB	11.5927199239955
CRYBA4	3.61248856197217
BAMBI	4.62181445339628
RAB5B	6.81045866874273
FOXB1	3.8665046086506
MRPS12	5.0161045250778
TAF10	8.98912428869732
CRIPT	5.68019821426292
DEPDC5	3.94222686574529
RYR1	4.52426562715956
LTBP1	7.27858685169188
MAPRE1	8.4672821475881
TRIP12	8.16139933041814
FGF8	2.90782303639083
NDUFA2	6.94319015223159
C3orf52	3.7831703109271
SENP7	3.48620947986657
MOBKL2B	5.60885635951368
KIAA0355	5.94712474523103
CPEB1	3.75967244728962
ACOT7	4.71789162961691
FGF6	3.81848446517143
PPEF2	3.16558344246214
ABI2	6.19436145380395
PCDHGA1	3.54286077544474
KIAA0317	6.4276218032989
IKZF3	2.8626708389227
H3F3B	9.01635026038103
SLC38A4	2.96738063292479
ATF1	7.61131922267336
FGFR3	3.26878098215318
DYNC1H1	7.59712915988309
DIP	4.684958311172
C10orf110	4.42021917804503
TMEM33	6.57356190324488
ARIH1	5.87970523164047
CYP2B7P1	3.36775120121111
POLDIP3	4.846049570986
C1orf129	3.00590975790735
POU6F1	3.56952999937977
BBS1	6.9998422832886
RGPD5	6.65380210443079
C7orf24	9.11880882561399
GPR171	3.45088124481317
CDC6	3.66150662330852
PLD1	3.73487228564967
KDELC1	5.38505770260622
SULT1C2	4.40294074529392
CHI3L1	6.14677856336336
PIP5K3	6.54656127170767
CSDA	7.10371393224192
ITFG2	5.03640186690473
VTCN1	7.63732347171183
WDR62	3.92822386430951
NDUFC1	8.0762529129751
NBR1	6.96285938876672
HPS4	3.99915368316352
KIF2A	6.26443272083816
RARB	4.21473887806665
CEL	4.29454769494636
IMMT	8.32551682679185
CNOT6	5.47037227862524
PICALM	5.47654289043108
MARK3	6.31434121933338
DHX15	9.36279757538495
ZNF702	3.46872508216076
HIST1H1A	3.60890417397543
HLF	3.37450848330491
ADAMTS2	3.97188415724276
ARPC3	9.3466944309682
BRD8	5.45348717556506
NPHS1	3.45520830336505
WDR12	8.54793250104624
HOXD13	3.01857935188728
KIAA0494	7.07983468317085
GABRQ	3.14306537085575
TCF4	6.49892101195854
APOBEC3B	5.98897906936684
NR2C2	4.29815866279587
NKTR	6.79083090443357
MYH2	3.20801491097809
TLE2	4.77765303869469
FXN	4.98893288378339
AURKA	6.0725243614802
KIAA0892	4.80653074237331
GPRC5C	4.46899572807034
TBC1D9B	5.7133479149172
PAEP	3.30762427333571
PNPLA6	4.00118653619255
SPG11	7.19089288698101
KCNJ13	2.93732756918522
NOC3L	7.52880771871628
AP3B1	5.06159434176282
C11orf68	5.71540413020151
NAG	6.45805722931038
AKR7A3	4.18443696759364
AHCYL1	6.56106974311925
FLJ11184	4.6914802880849
MLN	3.11623622852213
RPP14	6.91208062844568
TIAM1	4.2904610240334
ANXA2P2	6.69245906901763
PBX1	6.06515445206224
PXMP2	7.25546402383994
KRT17	6.09956724922007
LACTB2	5.89137117553727
ZNF711	3.18281441063704
GGA1	6.45697135839717
VAMP4	4.89048861919116
C20orf19	5.86029637109739
BCAP29	4.35526828190718
DDX24	8.12899366397333
PHACTR1	3.55246108015084
SLC35E2	4.30628841701624
LOXL1	7.35039888314349
IQSEC2	4.00551027859225
RGSL1	3.50325144612441
SETD8	4.19118545398398
HEXIM1	5.3918026278171
PRRX1	4.35742904436704
SULT1A2	4.93633151059504
ASTE1	5.47399960828779
KLHL9	6.9004608315117
GAA	4.8856954425239
MYOD1	3.75899323726983
ZNF747	4.48566706692984
ARHGEF16	4.16221198022414
SCN1A	3.02700120804608
GDF9	3.56302597183324
IL1RL2	3.56620481596753
HNRPH1	8.42677853136982
MED18	4.59985054411609
TRAF2	3.90759568973337
ECE1	4.59185136012456
TEX13B	3.51772188388572
SNN	5.03729944004202
HCK	4.19887198938435
C6orf62	7.63806232189478
GABBR1	4.48071465288003
YIPF6	7.35731560558418
BMP6	5.15983839270454
PROX1	3.32439428080507
LANCL2	6.45765604072882
SCN3A	2.92867694707736
IL8RA	3.93725069044456
LSM3	9.39829238780068
CDSN	3.67888087812968
EFHA1	7.84378076950534
SSRP1	7.51179969614524
ASXL2	6.67508267567768
RPE65	2.63837636231197
SNAI1	3.48659004186004
SPCS3	4.80575508806709
EFNA2	3.12390683907029
CLDN9	4.17979886508861
DEF8	4.92004003954988
CHAF1A	4.29094889300622
C1orf165	5.70854580804861
ZFPM2	6.37582799868245
C9orf7	5.31768475845745
GC	3.1133539719565
FTH1	10.7828271859512
IER3	7.77971745178922
YWHAH	6.63000176861204
ADRB1	3.07251896429423
FOXL1	3.57615319387348
MGC31957	3.39807170753112
MUC5B	3.19601537329996
ZNF193	6.00004419886422
CSRP1	9.89335143715635
MOSPD1	5.73844814811533
UMPS	5.13604534355982
RAD1	6.92726717007015
RCP9	4.77494315800199
COG4	5.36285882846683
NFRKB	4.5957922019168
FANCA	3.50605292829141
CDC2L5	4.37335731446358
GDF2	3.30811873664001
PCBP3	3.57957927316381
TIMM17A	6.9056893356955
BFSP2	3.33721246245663
OR2H1	3.31184391849478
HNRNPA0	7.17852565794612
IKBKG	5.02757819861868
TM4SF20	3.11703173778899
PCBP1	8.82557722668737
LRRC2	3.06518798690807
NSD1	4.30781768854770
AMMECR1	5.09468870550211
MAGEC1	3.2684988822737
SEC13	9.30529096654275
WDR91	5.63601319378956
HAGH	6.73144706784326
EGF	3.12663846937609
NHLH2	3.12851846452857
NCAPD3	5.96463849688047
BRCC3	5.45632019541846
CNDP2	7.5021520842144
FYN	7.97580109778879
YPEL5	8.75546799879002
KCND3	3.36144466380484
LRRC42	6.36626070776951
GTF3C5	4.40360110518398
AKR1C4	3.31902623886422
RBM26	6.50918434643856
DUSP14	5.53661682194238
AP4M1	4.89675025870653
RIMBP2	3.39553099763734
ABCC2	3.59610932112714
COL5A2	9.08998784456967
DNAJC16	5.3221575702855
TTC12	4.6247132538713
SNX13	4.69752174264517
ELA2B	3.48462649278902
CSPP1	5.22564345353498
NAIP	4.86040161764133
MYOZ2	2.98607820757044
XRCC4	4.04112921983063
CYB561	5.53546844412722
CHST10	5.70836772677235
BAI1	3.90479088003345
THY1	6.29534954337108
KIT	3.96697280321408
TBC1D8	5.0739230237827
PDE6H	3.07035453783855
EPHA7	3.03838403061694
SOLH	4.8767626368907
FLJ20309	4.2421186798587
MAP7	5.0256076488578
SPAG9	5.09580391848999
ZNF294	6.37132320553294
CENTB2	4.82786900045668
FLJ21963	5.15371854599868
ANTXR1	4.19802231496375
CREB3	7.47062226153173
ETV7	4.13135585410094
DGAT1	5.29055073681727
TAC3	3.70699317241907
CORO1C	7.04045929869226
RAD54B	4.31591324169466
HRASLS3	6.91897366580888
MED25	4.91829622556473
BARD1	7.28427258273535
ZNF177	4.27253937794091
MIP	3.54342199566294
ZNF442	3.56056432478861
F2	3.49909673762222
FDX1	6.70721682546523
GRIA1	2.95244195314175
IL13RA1	6.37079008978512
EIF2B2	7.39586552979911
NHP2L1	7.72692959814598
WNT5A	3.54852573541596
ZNF593	6.81802458235949
TRA@	3.35401701611731
WIPI2	6.51805471295556
TAS2R7	3.16171485155920
RANBP1	5.79704302870751
CSNK2B	9.299678687055
DKFZP434O047	3.21469026836503
SLC7A4	3.05993291539512
WBP11	7.55928220495408
TEX2	5.42334946497539
C17orf80	3.92947469191711
TMEM176A	5.70810551155054
GALNT2	5.38847509930749
CTNNB1	9.5257500687208
BHLHB2	5.54382480655365
TMEM185B	5.91625306333529
DND1	3.71514958136112
ARD1B	3.22426743481324
STK3	5.19341376455927
REPS2	4.64774562004551
LOC541469	3.44780766978300
H2AFY2	6.13661757239423
CCNK	3.62897210596987
FSHR	3.22702227544785
GAS8	4.31391294315846
UPK2	3.24956400459638
C1orf66	5.09212077817986
LCE2B	3.08414985120069
CD200	6.83184485011801
IMPACT	5.02314096682211
KRT83	3.74423744357955
COL19A1	3.29686958871109
BMP15	3.65669031357687
POL3S	3.49868927448271
ITGA6	5.35536964837603
GAD2	3.29926210837388
C1GALT1	4.73917676517793
BAG3	6.17210714779104
ZNF468	5.00018899655325
RIC8A	7.29685208900984
CA5A	3.1458063917259
CCND1	5.89281728534369
DKK4	4.9765159654209
SGK2	4.49056532716474
PIK3C2G	3.06267531864673
USP11	8.71067381954013
IMPA2	5.87468282961707
PRKDC	7.30260713156595
DSCR2	7.24950888682372
CCL4	4.87446145685044
MSR1	3.39946204282352
NOL11	7.99508704295267
ZCCHC10	5.62746864873911
PDCD6IP	8.55124074872085
TRPM2	4.00168375911386
PSMD2	9.25550090603146
USP18	5.2126718168342
ATXN2	6.6856679310224
SLC17A4	3.24442481181908
RS1	3.08907622863712
RRAS	6.21411942643715
LAMC3	3.6277076464962
NET1	6.80807068368008
NPY1R	3.01651825461607
TOX	4.5516545241193
MVD	3.21743001000514
C11orf61	5.29336976792595
IK	6.1907578824068
GCNT2	3.26050051130612
GABRG3	3.2917379916168
BCS1L	6.56261043835116
BCAS2	7.94647806855655
ACE2	3.01028308441542
KCTD17	3.63173958823723
TPPP3	5.77456901624213
CALB2	4.7111142785300
ICT1	6.38858624576235
CD79B	3.53967450414582
CEBPZ	7.77283717121203
FMOD	7.60122195445419
IRS2	5.67818274367329
C21orf66	5.94668375530852
LUZP2	3.78430215453542
CLN6	4.17372501309656
ANAPC1	6.55485931478264
PTPN14	3.81021534994829
APTX	7.10519574129779
SNRPG	10.3398331527329
BMS1	6.10170867659009
NFATC3	4.13664322896673
ADCK2	5.54293490915687
ZKSCAN1	5.54723981121512
FASTKD2	5.16730267415266
ARS2	5.60989438896031
LRIG1	7.636144219816
KCNMB3	4.36870227427353
ERC2	2.94174390678385
POFUT2	4.69047558603266
PRKACB	5.85312876930104
PRDM13	3.68666626218601
KLK12	3.22896955037558
ZNF354A	5.47500209134207
PCDH11X	3.06431155088731
TMC6	4.34437949012129
CAND2	5.23774388303620
RIMS1	4.01025678695556
SF3B2	7.41161274562345
RCN1	7.62791789171151
CPB1	3.39981274145827
BCAR3	5.5949337984722
BCL6	7.05655188982641
MDH2	9.37849953149976
DRP2	4.10143826639658
TPD52L1	7.45782597098537
TXNL4A	6.27276303604113
OR3A1	3.08983804937607
RAB25	3.49629425992369
C22orf9	4.36860037502832
PCTK3	4.10762272672121
POR	5.51218743577716
ARPP-19	6.63590362741902
SREBF2	4.15727044412644
ZWINT	8.06747916723129
PAK1IP1	6.71816336306734
OR10H1	3.70585983636277
ENPP2	5.01875031225161
UXT	10.5051422040017
ZXDC	5.05487884827398
TGFB1	4.01089086613888
SLC6A16	3.47247703722637
SLC31A2	4.1886722957014
LRRC8E	3.20820398905325
ZNF780B	2.95114773383731
APEX1	10.3361675111771
PPIAL4	2.91414850454471
ZIC3	3.60262456836934
CEP68	6.27579060936286
PAX2	4.45768985306028
MRPL11	7.669086718065
LPAL2	3.03186085821207
VPS53	3.31359954040764
MPDU1	6.05794215992815
PSEN2	4.15354522848723
GAST	3.6187022866516
DHRS7B	6.03650851857166
C10orf28	3.94262045394761
UBE2L3	6.3817872933435
ADRA1D	3.43881773598284
FZD10	7.87967662988377
ATP6V1E1	8.31282314302147
SAR1A	6.96618972150222
ASB1	4.00784853855715
MCTP2	4.53686744102711
TMEM5	8.13773727613895
LCMT2	5.83667787620999
KRT31	3.65189289795764
ZNF223	4.63573018565807
BIRC2	8.71794255086284
IGL@	4.38938070665433
NLGN3	3.86079174913766
MEP1A	3.09617755625158
LOH3CR2A	3.84716413645585
TMEM53	5.1486539228183
SLC9A3R2	3.48894324422215
TIMP1	10.4648282717857
PTPN9	4.92689198579841
ABCA12	3.24817485760155
TPST2	5.73664728796067
AQP6	3.68085396404208
KCNIP1	3.54716613378598
YES1	6.81035236279788
ABT1	6.38424662586564
RIPK5	4.3185861125874
SMG1	4.49216993765845
IL13	3.54369680181001
MDFI	6.12373590086159
PIP5K1C	4.95736201991619
POU2F2	3.6161521486147
TSPAN14	6.30963663439427
OR10C1	3.04046314489731
GPT	4.26493390706826
PDK4	3.74131195580341
CLIC1	9.64827813819635
LILRA5	3.05170830377101
TREML2	3.83427708421765
ELL3	4.50615319638847
NNMT	9.1920959188246
NUFIP1	4.81018641572115
ZNF74	3.59851883285806
RHBDL1	3.69167803534282
HYAL2	6.36654633713459
IGFBP5	5.62067938435315
FAM29A	5.04414410788485
NRTN	3.33895490590505
KIAA0556	5.15761770642417
JMJD2A	7.02169928595156
ERGIC3	9.78401253506589
POLD4	5.44085472396538
EPHB1	3.35531748720996
LRRC36	4.16017226300393
TARBP1	6.721201846471
ANAPC10	5.2679720815468
C1orf9	6.8680416194711
COLEC12	5.70321987570077
TNFRSF25	3.88513349268157
MEGF6	4.36985263693998
LPHN3	3.88657907453947
BMP10	3.09735576399767
C21orf55	3.91660250746858
SLC2A1	8.53373893448886
CER1	3.77138105889869
LSAMP	3.76601372957385
RPH3A	3.27537290059336
CREM	4.60628422362137
SGK	7.69797959283056
ATP2A3	3.47501260883198
PTGER4	4.14192594850831
CCR7	3.50688840394281
METAP1	6.67334164426377
KCNQ1	4.00947618303979
RECQL5	3.7486915034905
SSFA2	6.50201899208141
NR2F2	7.82123290101256
MTERFD1	7.73816278447771
BCL2A1	3.54185203682000
ZBTB24	4.92954223428902
NLRX1	4.7126943899087
FHOD3	3.94103130306297
PRDM1	3.43155983448318
PSG7	3.54740598355136
ARHGEF5	5.44751321927959
CCDC47	5.85858207379860
FGD2	3.36418262353849
SLC26A6	3.79485369562532
BIN1	4.96770392934202
SRRM1	7.30859844996708
P2RY14	3.22402935681218
PCSK1N	5.28748651810578
PPP1CA	8.18054901768034
ZNF33B	5.19371213654976
MOCS1	5.10807533768487
NAP1L1	9.53033524825502
ECT2	7.4142240500297
CACNA2D2	3.87990430659076
PTDSS1	8.85808157182024
DOCK6	3.75544314116238
SLC38A6	4.53492097651799
C10orf119	5.67776490491674
CCR4	3.46397243688134
COX6A1	10.5105905820695
B3GALT2	2.92951261716763
CD14	6.54168557793939
ABCC9	3.43130158701012
SNAP29	6.2560485532457
TRIP6	6.92094067848166
HMGCR	5.47526673757223
CDH3	7.33729359734076
KLHDC8A	4.55204448621738
IFT74	5.1655270143699
C9orf116	5.00363251217123
EI24	7.89116319832412
CENTD1	4.8503612201229
RWDD2B	6.34160433088286
INSL6	5.97851766747999
HERC1	5.7046754856943
NPAS2	4.08220216588007
NR3C2	3.41427012361999
DOCK1	5.90719490401127
FAM63A	4.88374229337716
FAM111A	7.52042709250897
INPP5F	5.51150740545294
MYBL1	4.21253453077499
HOXB1	3.19548560441902
CRADD	5.63895707962313
EMCN	4.04387353298093
DUSP12	7.16590188246664
CGREF1	3.79791112567759
BLNK	4.73162253026816
VASH2	5.60154150956916
PDZK1IP1	5.87134306020488
SKP1A	9.45973790285889
IL19	3.70343186299293
DOC2A	3.26792937498387
COPB2	8.76045195080659
CTR9	6.38407518356757
VIL1	3.07669834852858
CDC27	5.12228013268528
PTTG1IP	10.1873774473508
LECT1	3.43703793175961
COPS6	7.01643902090617
COL9A1	4.10943630471319
MCCC1	7.75718712750662
GPC4	5.97229840275889
VAC14	4.23953414342561
PSMD9	5.95332677040826
PPY	2.81592852856983
SRCAP	4.56170782130282
PPP1R13L	4.58145219529781
BPGM	5.33743979197236
TTC19	7.96476653693734
GFPT1	6.39724297428215
C1orf114	4.36800295415688
HMOX1	4.67954452864035
SLC27A6	3.43008458749354
MC4R	3.0499731503677
CALML5	3.12354378823281
MRPS10	9.16570717786205
PRR13	7.84346058081686
INS	3.29753777848662
CECR1	5.72197457070548
SERPINB8	3.57868813491856
FLT1	3.29941905569259
FEM1C	4.38367489652915
PPP2R4	6.50145564325014
PDIA2	3.24625915019468
TMED3	7.65016824105557
NUCKS1	6.6732671234017
EXT1	8.10621291383807
RCOR1	6.19395481905948
EBI3	3.47767588995019
SMAD2	6.08058838723285
ODZ3	3.55731446178252
POLS	6.70557322576423
NXN	8.56399361121208
PPIH	9.63268286710267
FOXJ3	6.68290577597004
EIF5B	6.82867759715903
EIF2B4	6.6563363689899
C20orf121	4.81352571091843
CENPE	4.17321917701571
KIAA0415	4.35359524448017
CRABP2	8.32016302393268
TSPAN12	5.00179902026381
CXorf15	3.1846963469186
LOC57228	6.05162434191263
ACTR3B	5.95511828655749
ASL	5.51939330103559
GATA3	3.30443376870143
TFAM	6.35878411574668
PCDHA5	2.95602611009794
PARP12	6.7462324967367
PIGH	5.18419812788844
ENDOGL1	3.09447996009991
GTF2H1	6.35809888967434
MPZ	3.39018089805191
BIRC4	3.54552719207179
SSBP3	4.78739465892674
BPESC1	2.84363779070108
FOXC2	3.23083843449319
HS3ST3B1	3.12247810110863
GDNF	3.68854870506943
CTNS	5.55533958379786
KIAA0859	6.56973499095072
TRPC5	3.22109646611408
PMS2L3	4.90987697380418
TEP1	3.40069732263768
KIDINS220	7.01304489179135
CRH	3.14039418706503
CES3	4.04981116707685
ACP5	4.70474534168485
AMFR	4.49145777253439
CA4	3.81789795473668
PLCB4	5.16985834707078
MPHOSPH10	8.16054652456132
PGF	3.25642395030901
G3BP2	5.93759679210527
SR140	5.79135866373707
ISLR	6.01361181626093
HOXA2	3.64096618993305
PYGB	6.09954766642459
BAT1	8.94332073603447
TSC1	6.04595475233947
NARF	7.04900746102294
DKK3	4.9362637460833
UTP18	5.75205544404994
TSKS	3.19528523861876
DDX31	4.8850650494435
TULP1	3.71707308799995
TNRC4	3.7322939378743
ZNF430	5.5988944022421
POSTN	9.6768338728987
AASS	3.62037332638915
APOL5	3.39240193749165
PLA2G1B	3.42938656340547
FLJ11506	4.84636765519706
GTF2A2	8.88409578679825
RCHY1	6.02126568717303
CYP27B1	3.33981005139863
VPREB1	2.99971688877994
MGC4294	3.53702853030896
TACC3	5.69764751217292
PDCL	5.72741820376725
DMXL2	6.06743813571467
LOC4951	3.71280698644319
EID1	8.0929767781739
MS4A4A	4.9521631308281
RBM14	5.34746187389128
MGC29506	4.45166716525003
PPP2R5B	4.05651798825827
TNFSF11	3.12226369992713
ATG2A	5.64329450893981
RPGRIP1L	3.98093595146737
SPOP	7.1123682336705
OSGIN1	3.59481320998962
PTPRF	9.62593264174997
ICMT	6.48246147884952
SEC24B	7.0619650819025
MAML1	6.38458786849488
POLL	4.97222108595781
FXR2	4.62531700031548
TYK2	5.4666557844653
MUC6	3.28594018611572
ADAM28	5.40723404613277
MYL3	3.41615297735928
NRL	3.24330736773187
PIP4K2A	4.95751851581051
TCL1A	3.43069193962949
MED7	4.97081305533409
MYLK	8.05202585443461
RRP1	4.81972955807317
TFAP4	4.39632151376886
CYP4F2	3.8308159459912
UNC5C	3.18508684124308
ARL4D	5.01184316845403
SH3BP5	6.92516223570555
AKAP6	3.41607602959205
CTLA4	3.31057631112637
ACSBG1	3.62333296642691
MTMR4	6.28770026311444
NECAP1	7.04306784680343
SLC25A17	4.85019637771361
POLR2F	6.83204667859755
PLA2G2D	3.38054455979826
WNT2	4.50316432400831
GLMN	5.46647245275473
MCM7	7.12678228689476
TRIM52	4.7230707346454
DCLRE1A	5.56923445433031
PDX1	3.31856115152911
UBQLN3	2.97706029312742
PRPF31	5.75741391783699
TLR7	3.54682464979688
SMAD1	6.68421323585439
CLCN1	3.49484887202728
RIOK2	5.53707345192703
CEACAM21	3.37460532327257
PDLIM4	4.46724321001368
STX18	7.26088092381205
CCPG1	4.87756601343532
SLC2A6	3.76872992097092
SORCS3	2.94208615741497
NOLA3	8.97938105806462
PDGFA	5.35878639571302
TRDMT1	4.00590461951039
CFL1	11.1497168889981
IL4	2.94270662093817
NAT2	3.25668049464069
CPSF6	6.31583490231522
PRG2	3.43854162239
PIGQ	4.09509789414628
CLSTN3	4.63287763766284
KIAA0146	4.50774190292833
GBP1	7.6271943146681
CEP55	5.5704075851367
ZNF408	4.57238983205559
KRT20	2.87394475697678
EYA3	3.7500894972689
KRT38	3.43104941635422
WDR7	4.8184707147045
BLCAP	8.7530935891985
HLA-DPB1	9.02113875142336
SFI1	3.90110415042022
GNE	4.56990114137698
MGAT4C	3.03375636254779
CTSE	3.61189146321616
SLC35A2	4.90691260921988
TUSC3	7.86005998836173
GABRD	3.04120944906937
IARS	9.88454095529905
ARFIP1	5.20581710833409
SFRS9	8.91479131474493
CEP110	4.07543295857586
MYF6	2.90444940465011
MGST2	7.27687239578412
EVI2B	4.71556395972812
TRPV4	3.15631766506467
SLC25A11	6.89345550335888
EHD4	6.86399490498693
NOX5	4.15374096288934
NCKAP1L	4.21710646912424
EMP3	5.22033448399496
SYNCRIP	7.28398855229633
BPY2C	3.53964457106271
C1orf38	4.36442190789915
ZNF426	4.33680454078518
ELOVL2	3.06759601859654
ATP5J	11.0794702977921
CBX7	4.57680204835275
OSBPL1A	6.65465864300242
MED13	6.46294616185292
ZNF589	4.36461119633063
CHRNB3	3.15166553800594
GOLGA2	5.94819146714233
NIF3L1	8.38461540154316
TRA2A	6.35234239145779
F2R	5.68080740286933
PHF2	5.33421830949251
PID1	3.96936087314
MTAP	3.89473044550731
RFC1	6.13494609646829
C5orf3	4.60217293005302
ADORA3	4.0855549603744
ACTL7A	3.12546455258341
RAI2	5.85680913956033
MAP2K7	3.93422293906599
HYAL4	3.17120688729132
GZMB	2.97882111282968
FCGR3B	4.05766226318538
BMP1	4.20502015546681
CPNE6	3.07586738848435
SP2	3.76498373013624
DPF1	3.55927893695111
SMPD3	3.12563875416865
TMEM38B	3.98094963162454
CCDC56	9.07553921178389
NFE2L1	7.04810683160248
MRPS31	6.98199564868857
STIP1	7.32050172262001
MMP26	3.01655259920706
RASL11B	5.67126591547358
NT5DC2	7.31667845032788
HLA-G	7.14536220084613
LRP2	5.30929246027706
MTDH	7.9828858510727
HSP90AB1	10.2796328248929
PMAIP1	3.68296223216882
LMBR1L	5.19278162570501
SLC25A20	5.23566280481247
RSBN1	5.75354352623572
S100A2	5.31742738155378
C2	3.65519385799423
RHOT2	6.01393718173608
RALGPS2	3.77836744151335
EIF4EBP1	6.46239505479937
C2orf27	4.20825385984849
GCKR	3.52239966292853
FER	4.93761151799391
TRPC6	3.31419847473432
RGL2	6.23267738412351
ARPC1B	8.63271880624584
SNRK	6.85962046933443
UTP6	7.04116030919011
DNM2	4.2773628942427
GCS1	5.88242951855689
EHMT1	3.45539382456090
GLDC	4.33937119168166
FBP1	4.56086479896561
VARS	4.24401926834868
PLA2G7	5.52047301361455
RAX	3.01006654300175
TERT	3.45611385730299
CCL1	2.94271163152902
FUCA1	8.10380724008376
ALS2CR8	3.38152407267761
CXorf21	4.60139902779186
KCMF1	9.46680773423386
MFAP2	9.57606759618554
OXCT2	3.53256281916876
WWC3	5.48024981490091
SOCS1	3.57313193839212
IL17RA	4.38890334708915
C14orf115	3.82285154921831
ST5	6.79926897157308
STRA6	4.76347377259257
MPP5	4.98862843786945
SPA17	4.99975275375431
C21orf7	3.4765908478103
FLJ10986	3.92238713850684
LHFP	4.80745968025744
CAMK4	3.59186277097226
GALNT14	5.14437724808065
CXorf27	3.04954248391934
CLPX	6.13510788129426
NPLOC4	5.80427412827481
PJA1	6.37589307468014
CPLX2	3.30269176983381
ARSD	3.46680325437137
WHDC1L1	3.18160421750148
RB1	4.81806496818501
PHLDA2	4.91445785563693
C2orf56	4.04639565067327
GUCY2F	3.04784315475802
MPV17	7.21104863106018
PSMD4	6.83300104430537
SLC35D1	3.42344013203219
C20orf103	10.2382119965416
COL16A1	6.68244536658659
ERLIN1	6.77228748753069
JMJD4	4.55338192160855
SLC29A1	4.14443077511009
GLRX	5.82047426749488
HIST1H2BK	9.54252500119147
TP53I11	4.14732341399952
ST3GAL4	4.17106880580798
ALG8	8.00807156995922
PF4V1	2.89468863468929
SHOC2	6.38266927366344
REG1A	3.50090459239745
FBXW7	4.14820098600948
CYB5R3	8.79203194741463
MINA	6.38561571992731
HHLA1	3.81093724267851
MYST4	6.17475748437546
NR0B2	3.88086630191033
TFAP2A	4.59275801293635
UCHL5IP	4.66675808691432
TIMELESS	6.3713547155631
DDX10	6.8872923037563
SLC25A36	8.20530151832079
TMED10	9.04117802648238
ZNF507	3.14512908973466
LOC90379	3.80440648723537
RAB11FIP1	3.60568726344429
ATAD4	5.3136398092086
PHF15	4.15148732848244
ZNF26	5.94875291135095
KRT7	4.91821277451076
RPA3	7.94015199687287
YIF1A	6.58175823318088
PPRC1	5.72224782973872
PCDH17	3.84762409554836
PHF8	3.87212362037481
RDH14	7.23351260244447
DNAJB2	4.59730684992222
HNRPK	9.50654608813696
PTPLB	7.00636460479978
RABEPK	6.3488405146677
SNF8	6.90531896499674
CBARA1	7.3399610187224
RAD51AP1	7.40670846045962
HAT1	8.95786315431838
HTR1D	3.24464183891800
H2AFV	7.34152438818219
OAZ3	3.52083661399712
CXorf48	3.43696259808635
RC3H2	5.26181932414385
SGCD	3.86981144674487
PHTF1	4.16537627307254
CA3	3.10532700388653
PKIA	4.56606449322628
STX10	5.91420755101097
PEO1	5.6684415034258
JMJD2D	3.11244252944727
KRT19	8.7174874372959
ZNF143	5.70778291408177
ENO1	8.57262101517908
TIPRL	8.25437355624822
MAN1B1	5.98175505092241
P4HA1	8.35709017826344
TPTE	2.96509376731806
AKAP8L	5.72474823139026
GPR17	3.19134707858920
LRRC20	4.95280930836589
UBE2Z	7.52360179566188
COL4A1	7.26015834147621
ISOC1	6.12607519047233
RNASE1	8.86075405713202
C20orf20	5.43071579968563
NDUFB11	9.90392697557578
STK19	6.43196452049521
OSBPL2	5.1852963422852
PTTG2	3.07407709449618
GRM7	3.34978915228371
SLC39A8	4.18330447434131
APPBP1	7.70378658420513
STS	3.68359830977121
FFAR2	3.00550102690311
TMEM123	8.99372759182815
GLI2	3.74395712512977
BTNL2	3.41830018766978
ALDH1A3	6.31105077204225
TGIF1	7.23074346488508
SCO2	4.63230323296138
