Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_F02_298040
Composite Element REF	Signal
FGF21	3.60828663654456
AFTPH	8.30803511075347
RBM15B	6.64865841934116
FCER1G	6.08143955208857
AGBL5	6.1958859522624
SNTB1	3.87686275564138
APEX2	6.49737884376593
C17orf39	4.33537331606443
SLC24A3	4.36966922621636
TXNL4B	5.53635560539032
UBE3A	5.71985356846391
TGFB1I1	5.71819388936829
RPL10L	5.38693458979412
RBM13	6.32105484672092
LOC389517	3.52198950701320
TOP2B	8.81220061691443
NPVF	3.14497806837007
SHOX2	3.51719587903559
ITGA7	4.53061946355993
RAD54L2	4.73211441561246
KCNIP2	3.17038553568645
C2orf47	6.36416993007141
KLF13	4.37603885546727
TSPAN4	4.65610152182651
NLE1	3.87755683986484
TPST1	4.72272781042888
CEACAM1	4.18266788941069
PFKFB4	3.41944062338822
SREBF1	7.5220931048421
RNF11	7.12166978291722
IL21	3.36093667664249
LTK	3.36201670508160
DKKL1	3.48318129657229
EPAS1	5.87258339397346
POLD3	5.69888775893346
UBTF	5.08158680874111
PHB	7.17644041006532
KIAA0427	3.67000125129294
FPRL2	3.70614670628656
HSDL2	5.22148018269517
SEMA6B	4.09796025519183
AKR1A1	9.52243654130863
CLTB	5.53156267608543
NXT2	4.80806979963632
JDP2	3.20060874964887
MORF4L1	9.47181249943002
HSPB7	3.74485887859762
POU2F1	5.21790490818823
MLLT11	4.23008216828054
CNNM2	4.11731493788951
ZC3H15	8.59190236591384
ELK3	3.20465367490521
CBLC	4.34073517440213
SEC61B	8.90476699684053
RRP15	5.05189711713536
OR3A2	3.34372316504191
GALNT1	8.16450095694813
RSL1D1	5.67821412775443
P2RX7	3.46930458510151
ANKMY2	6.14660239031895
PSME2	9.88790778381415
ADNP2	5.38257257772388
RBM25	6.64829657306215
PLEKHA5	6.33982798893736
DHX58	4.98698793503519
ARCN1	8.64689452196489
POLR2E	6.19816863431817
SEC24A	5.21638574922188
IFITM1	11.2299723381871
ZNF643	3.41277152608717
DNA2L	3.8254534924351
ZBTB25	3.57105231387271
HIGD2A	5.92292242943374
TTLL5	4.47466425352917
TBX6	3.48043226717982
SPTBN4	4.19304612873121
SGK3	4.07975364426950
FBXO28	5.8760991863326
GCN1L1	5.62626036392968
CLEC10A	3.69891615309049
GAS6	9.58017954003745
AMOT	4.82321104552792
TSHR	3.44790967309335
ETV1	3.56327961080625
LDOC1	8.08253337836075
ERGIC2	6.9007019254839
ADAM11	3.72497216652721
NAT1	4.67668271306107
ASB9	3.74757694665752
ATP6V0E2	8.82417156354246
HGFAC	3.44955951074513
TRAFD1	4.83480191796317
MTCH2	7.18697941448394
BACH2	3.01652641578106
AUTS2	8.20374274061774
PGS1	6.51709373160055
LEPREL1	4.3622538068435
TFF1	4.22939577635527
RPRM	3.89673215386580
PPP2R3A	5.40000878265258
HAP1	3.96163462478736
BAT2	6.27653777902472
EPHB2	4.6342742017483
LPHN2	3.91722300639066
ACTG1	11.5385289138344
CENPT	4.71415169398447
RNF123	5.78265584278761
ZP2	3.45266504948904
PLAUR	4.33129434453564
BMP5	3.75315297668226
MUM1	4.20918947362717
SNX26	4.1777400899175
MID2	4.35971967220278
ISG20L1	5.21855525467204
RBM28	5.18674099534763
SRRM2	8.53821451340642
MEP1B	3.99387596099349
PCSK7	5.12574578706289
HNRNPA1	10.7434545718821
PBX2	5.02747577812131
CENTB1	3.91615463875924
BCAS3	5.23806107933872
HGS	7.57199804300414
FLJ20184	3.25443137200818
TMC7	3.67423559449281
POLA2	4.89905123324763
NOL10	3.36326987902242
KCNJ8	3.81385270976732
HSD17B6	3.06977228599724
EDEM3	4.1522062250511
SLC16A1	5.01002213774976
TCOF1	4.62695278179764
SF3B3	6.25917330666716
RANBP9	5.66287076315122
CPNE7	4.64569317033886
EVL	4.4684061568529
NUDT21	4.92338107924791
IFNA21	3.75941014857498
CFD	4.42594398339925
PYCARD	5.54630149637537
MYBPC2	3.05150386636275
ZNF235	3.41544959683938
ACSL4	4.55200249175393
KIAA0644	4.36639612528425
ERC1	5.02387175534537
NKIRAS2	5.04144058461993
TRMT5	8.18701023385382
TMEM176B	5.17013564570187
PPP1R7	6.45073465498065
SOX2	3.6927231856257
C16orf30	3.92738943663061
COMT	6.69454440109182
AOC2	2.86216598233353
PDLIM5	5.26891958491007
SPHK2	4.44592568239368
THNSL2	5.28107963781429
LARP5	4.94554769481124
C1QTNF1	4.21924874294422
TRADD	5.43019346769610
PCDHA6	3.40081586846575
C1orf43	3.3233229563852
SCARF1	3.74677016058601
RAD51L1	3.83861400589077
LETMD1	6.12976865351524
KRT75	3.39227916022638
CD3EAP	5.25640278552414
B3GNT2	3.97274670593389
TMEM63A	4.93177513043221
DUSP13	3.94086154095653
FNBP1	5.98453467296703
MAGEB2	3.30576341187977
EYA2	7.81971094759115
FANCG	5.61847926782869
CD1C	4.41248715144176
LASS2	8.16441226052531
BCL2L14	4.46369286550450
ZNF471	3.30505865317363
ZNF224	3.96749910713287
AVP	3.77085158377336
CKAP4	8.41563024468772
EFS	3.76648048252648
PITPNM1	4.63980470382018
TRIM68	3.92508552110785
ZNF652	7.22300445145952
UCK2	6.12498692741254
TMEM4	8.7687577808202
SCN3B	3.35984806610874
RNASEH1	5.87682641773998
FAM50A	7.33548971997238
DRD1	3.21610446720012
OAT	7.7683957627404
IQGAP2	4.21797736411226
CDYL	5.00935093963981
C20orf149	8.52667199591764
ANKS1A	5.06001754993933
HYAL3	4.20460129161842
CLPB	5.84465357201719
SMNDC1	6.7188604979675
COBLL1	3.91195358421923
DONSON	3.88288909765807
SLC30A9	5.72926516034632
E2F8	4.8625562045883
CCDC25	5.65949512130259
C20orf116	8.04268537221935
C2orf55	3.7236524044443
PRCP	7.92902908585541
SPINK1	4.7721807481028
FAM12B	3.421871956225
NDUFB1	10.7177228551839
DIO3	3.73427734126756
HPN	3.95923752433979
NBN	6.38433385463365
C14orf94	5.24734837689179
PVRL1	3.48335267568741
CNTD2	3.85563557102729
OCLM	3.56063160752539
ZSCAN18	6.14263466811839
MYL4	4.19392459874173
SLC17A1	3.19494271988933
TAF5L	5.6129076323679
L3MBTL	3.69653408142497
TSTA3	8.09686552388409
CCDC59	6.56176444803261
RAC1	10.9878800061062
C19orf15	2.92850391770083
MED20	4.86328131193983
CHMP4A	7.16947594218769
NFE2	3.52068569439881
KLK14	3.52846603422496
FBXL12	6.46081094784437
ZNF364	6.06767659457234
TOMM20	8.93894134624182
ARSF	3.32571677787704
MAST2	5.009100249316
GTF2A1	4.40935441870045
ATP1A3	3.52876587684802
PNKP	7.21465143870717
MRPS35	7.25420470943163
MATR3	7.71907542349824
S100P	4.12104968638266
MSC	4.24716595433222
CILP	4.82635859382551
PROZ	3.87949911806684
SEC23B	5.96337740474575
FAM5C	3.04248098805599
C19orf40	4.17978990704553
DCK	5.3247179810959
C17orf63	6.03729491501858
TIA1	5.9657144552642
SPAR	3.05197326597215
SLC6A4	3.74261248246201
SPTLC1	5.03917174894976
HMGB3	6.76904109300711
TOPBP1	6.00171107220098
NAT8	3.24061710350087
MID1IP1	6.56690494793014
TPSG1	3.45046546971282
KLF11	5.15421225534002
HOMER3	4.82138415162813
KCNAB3	3.45799913649863
KLHDC4	6.1731847059986
PHLDA3	4.78945752752207
DOCK2	3.72864433935494
TUG1	9.32172926924297
NUP214	4.35500327039441
GABARAP	10.6267963039291
GOLM1	5.10514841348878
DPYSL2	8.07108112191332
SDCCAG8	3.86615404310553
SOX13	4.91580873247269
KEL	3.54695720368030
EXOC5	3.17259491048167
GK	3.71178427060379
SLCO1B3	7.54764038110304
RPL36A	11.9169344693306
DNAJB1	6.80844468382471
ALPK3	4.36747447551025
IKZF5	4.17550462774122
CYLC2	2.93570865829192
C8orf51	4.33670907917498
NRP1	3.91499737310012
NR2F1	4.55593925662893
ACAD8	4.01750491083504
PLEK	4.83620689969969
NLRP3	3.36969265297779
RBM35A	6.44959653578192
GPR3	3.26907915429203
RAB8B	3.6670855477103
UBE2E3	7.09180660669878
FBP2	4.01587967036615
C20orf111	4.66967337053884
GNAI2	7.46583951173301
METTL8	5.01852196442314
SLC39A7	5.69813108189102
CAMK1	4.07904802293447
PRDX6	9.63727238819116
RFC3	5.30853359938327
FAM129A	5.20666935914833
BCAN	3.58330076494020
TETRAN	6.26878712035314
ILF2	7.15786083280198
SMPD4	6.2746428986399
AKAP7	4.01079595979622
ZNF500	4.39832866435409
ZNF506	3.34061376035833
FLJ11151	3.7458336041982
PSMA3	7.78299491059784
ASCC3	4.65078498218599
ACYP2	6.03117803483922
SOX21	3.64426360729693
CLDN4	7.66416904044065
LYRM1	6.99840811056352
DEFB1	10.2286930597254
GRM8	3.06387198139145
SLC22A18	7.04231966442258
RNF141	4.1285515023231
OR7C2	3.93123752300206
GRK6	4.76831488683518
PIGZ	4.3185432234307
VPS26A	8.12339175328719
EPHA2	5.16565305451333
KIAA0562	4.87948275858537
TCHH	3.29537420856432
MGC16824	5.93645894239527
SARS2	5.00026826799169
ZCWPW1	4.42814314972136
WDR8	4.90921585238604
MTHFR	3.8059577466049
RPGRIP1	3.46168514436347
ACAT1	6.80114528826693
MEOX1	5.00217291145315
DACH1	3.91638465014882
ADAMDEC1	4.63462174694077
PLK3	4.76392524458261
PHKA2	5.84630433093934
CALML4	4.99665182919063
TSSC1	5.32482783316433
TMEM45A	4.25641070435756
ATP5I	10.1306202058711
MRPS34	6.80621978320821
POU1F1	3.39825506636571
TMEM28	3.65522345286657
FBN2	3.28191234509664
DAP3	8.51482539773438
ZC3H7A	4.60167581721460
LAIR2	3.85639085710018
ST3GAL1	4.40780040585074
PHF3	5.09102451155477
DVL2	5.6911477730578
LCT	3.38670374632805
GEMIN8	3.91788119771625
DICER1	5.86631603459685
ARMCX5	4.4120429703987
HIF3A	3.62400726161231
CAPZA2	6.27134077144513
IFNA2	3.16622852856821
PLA2G2A	5.88873247418123
FOLH1	3.77472654556884
MAPKAP1	5.93658519482025
CYFIP1	7.00748056400276
NPAS1	3.6415316442105
TRPV6	3.79557300964669
RSHL1	3.83946225862134
PIAS3	4.65858239994138
SOCS6	3.68270735829214
TAF7L	3.78700758607857
MRPL24	9.60560260911683
YWHAE	7.43532766360315
GREB1	3.62198186534494
NUP62CL	3.51966900321672
MOSPD2	5.05924641674392
NEUROG3	3.04282010966689
MARK1	3.67387935293356
MGST3	9.90080131780358
BDNF	3.76384634593507
LMBRD1	6.67429530080928
PNMT	4.01698727665714
PRPF19	6.86812661025185
NDUFS8	8.9770927942402
TFCP2L1	4.36097524388204
SLC25A16	4.50311335877158
EIF2B3	6.4754918775378
HSPB3	3.34328481641778
RPA2	5.88103981692146
PAK6	4.45879533015233
RBM4	6.02876082255886
CSF1	4.14171800383547
SEMA3E	3.48967894349916
MXD4	5.99053724771701
TNFSF10	8.8834004603194
SMARCB1	5.39393989530016
TADA2L	3.72383454470458
SCIN	5.38432818887685
PPAP2A	5.45300669574403
ULK1	4.27930607515088
NPAL2	3.87717224628713
MRPS11	6.43497226325593
SLC2A3	3.99440393817455
ARID3A	3.60840768342948
FEM1B	3.77768142899001
GNG5	9.77276932781646
ACOX1	5.35604609389812
MTHFSD	4.06316809519627
TLX2	3.11374582176242
KIF5B	7.19162434386562
POLM	4.15520333737431
C1orf181	5.38696273570173
C10orf92	2.87611371019135
MUC7	3.17649154319367
NUP153	7.93773596370874
CSDE1	8.98287671420809
CLPTM1	5.71820915227655
LRRC17	4.02810975724061
ATP5B	10.5179857752382
S100A5	3.85620067133802
ZNHIT1	9.4977892348595
EFHD1	5.13447896431272
HIST1H4G	3.2197713356681
GOLGA2L1	3.74303179037254
COPZ2	4.29995014609327
ELF3	8.02153036905827
CPSF3L	7.20348512046292
POLR2I	9.37060294058923
ZNF665	6.40167067325084
TLR6	3.18654167814052
GPI	9.88577111586323
ANGPTL7	3.97418690647246
RAD9A	5.02213410936631
NDST4	3.40353336653685
AGPAT3	4.24917104554388
ADORA2A	3.46252636118089
TNRC5	5.51795550885826
KCNH2	4.20536804679582
CCHCR1	5.12320417408104
RPS27A	11.2166684564109
GCM2	2.81487657228666
TUBA3C	4.85264922891736
HOM-TES-103	4.22197955476559
HIST1H2BC	5.75293398597814
IGFALS	4.07045166616069
E2F1	4.57571026904826
PLCB3	4.85346300113391
NPAT	4.89251002141888
NR0B1	3.47568804229171
COIL	7.53367549436603
RASGRP2	3.82629884689206
APOB	3.43336105187682
RAB11FIP2	5.0762615587673
PIGR	3.73973519115576
CDC25C	3.81459938255921
RCOR3	5.64174319151885
TSC2	5.92900000017241
NRP2	3.42856885718451
FUT6	3.44958822412168
CDH2	4.93882032397187
PTPRB	3.32540579188217
ACP2	6.20186815728912
GTF3A	11.0870880727314
LAG3	3.70733743412567
AIM1L	4.40543793684956
ARID5B	9.02122298106468
KIAA0256	6.30375107106811
FLNC	4.60350704687448
PRAF2	6.77141390535017
ITGB1BP3	3.35637392078315
C14orf147	5.72136510317304
ZRSR2	5.00981307312206
KRAS	7.25529227871825
SPTAN1	6.85964653338222
FLJ14803	6.12659089459874
RCAN2	4.18977977672982
NECAP2	6.64987276053379
CDX2	4.19943271917585
ECOP	8.39203226374292
ACTR1A	6.12171214592644
PPARG	3.40498391639688
BBS10	4.59332272884651
ISOC2	7.08625918912267
CITED1	3.71992457287791
PRDM4	5.39879939387777
HSPA4	6.39103900905116
SERPINB7	3.56843304878942
DHX40	7.13144032597859
RAB26	3.60909428844524
RRP9	4.85920423377678
EVI5	4.78210028708792
CAPN9	3.30632861223815
HIP2	6.36616143799018
GNB1L	4.3313143019813
MYBL2	4.44037597466361
ZNF407	3.68732719623914
PPIG	7.44229609489364
C12orf10	6.6608019864824
MYL6	11.3099395229537
NAGA	5.55348973474511
MAPT	3.52908973224695
MRE11A	4.36461694005146
HSPA4L	4.13663900505019
PLXNC1	3.52395779085637
STBD1	4.93566882758754
CTAG2	3.64545658408769
C14orf169	7.07457138211836
MTTP	3.67632373912558
KCTD5	5.6782533568958
ECM1	4.50774081429464
CHRNB4	2.94041477856202
NYX	3.36047003848034
RLN1	3.21920102366279
GZMK	4.59501623465587
C1orf21	3.58288850506554
EPB41L1	6.84680616158432
HOXA3	3.79067243956925
TOM1L2	3.71412789639346
TMEM165	6.53127983657215
MAGEA9	3.50431674970506
MNDA	3.82441380265374
RAB21	6.86373323217761
RPS8	11.0923908431932
FOXJ2	6.28898629149126
MSX2	3.46056213349048
C10orf76	4.58046733102008
PBRM1	5.56080324008716
ZNF343	3.27055911120843
CPB2	3.48455200563808
LY6G6C	4.46402081394028
PIM1	4.70022136302767
CTF1	3.81603002854767
GRLF1	4.01518379345784
EGFL7	3.82484874025146
USP9X	8.19806054532557
IFIT2	6.56372287722663
S100G	3.27684712832638
GUCY1B3	6.00618806040261
NR3C1	5.86710488165811
FCN2	3.23308159184012
CORO1B	6.77474433816404
PARP11	3.18069469209286
F11	3.87066554320201
DNALI1	4.12358199179579
MAP2K6	4.3216300525662
LEFTY1	3.80222771661894
ATHL1	4.65908936923075
FSTL4	3.49554936275847
ANKRD47	3.75674280408381
ATP2A1	3.38387960114259
SERINC2	3.7731698998912
PAXIP1	6.14261753081088
ZC3HAV1	6.77861198026126
YY1	8.32288523912626
PNLIP	3.42728943931701
C14orf105	3.28337934371808
ZNF80	3.48301260420984
SLBP	6.98790992308384
AASDHPPT	6.89229377658038
UBL4A	6.19824073911525
CKS1B	7.88078691510341
MCM3	5.76335320759539
KAZALD1	3.93518159919373
SLC19A3	3.21774756279370
CDC37L1	4.67705805519444
NDUFA4L2	3.67771512598690
THTPA	5.50079435696493
BNIP3	6.48382217231446
HIST3H2A	7.6819357126976
STEAP4	3.8405343831086
HTR3B	3.05379880486234
FES	3.63337431665228
C11orf71	5.89425315664336
NPTX2	4.03579299651976
CBLB	5.06722163411038
NME6	5.2938311215167
CETN1	3.59428632848905
RORB	3.09643335059255
AP2M1	8.65541509500178
SNAPC4	4.90740021630328
FAF1	7.78891583341949
SLC9A7	3.21129732814276
CDK6	3.53802501113001
P2RY1	3.1185468296764
VAPB	6.13332505436086
CSK	6.10439223713762
IGHM	3.69609647248364
RAB27B	3.34810096284382
C2orf33	5.5949905023197
CTSS	4.76612992634716
SNAP25	3.52117160148471
TUFT1	5.79980629902427
LILRA2	3.79956265896572
TLL2	3.45812258092764
LUC7L	5.81347805409054
LCK	3.6716605921281
PRPF6	7.22031780237188
AKTIP	5.19380461332385
FURIN	5.42298276312672
SOX12	6.10467185105598
UQCRFS1	9.24282869635042
ADH7	3.06697883134465
RAMP1	5.09447673848358
KIR3DX1	3.21216772739963
INSL5	3.70050459383007
PDE8A	4.83060021320176
NAT6	4.19183651144503
EDN3	3.47003149233497
BLM	5.12038470751374
GMIP	4.81827643878274
CHST4	4.23361645879502
SF3A2	6.71723513879145
FN3KRP	6.46509441694705
PRUNE	5.22833181030923
SMAD7	3.59112864139803
SDC4	9.7351835104238
IQWD1	5.87634907002136
FHL2	7.48293864896829
KIAA1107	4.44743237674266
PSMB2	9.51719143276838
GOLGA8A	4.96373484375315
TMEM57	4.14024344946664
WARS	6.8481495426375
PHOX2A	4.05692938370653
S100A14	6.95214535263386
FGFR2	4.79084780367431
ASPA	3.11563395124799
CLDND1	4.04068754484853
XRCC3	3.69678005213568
TUBB4Q	3.34762650454434
ITPKA	3.65147536683391
MGC3771	3.5282288580876
BTBD2	5.67639896318389
GH2	3.39393465980584
RDBP	9.453612513655
CSF3	3.87722271365449
LMO2	4.61675219750713
GPATCH4	3.6290359392928
PDPR	3.22145510629706
PTK7	5.90409378747484
PPP2CB	6.20292327431104
TWF2	5.30770222612025
B4GALT6	3.20446233984055
DOLPP1	5.16065623004499
C4orf8	6.74386942458332
GLT25D1	5.77224187249622
TNNI2	3.57490321714458
JHDM1D	5.07628472270989
CD7	3.78417013521575
RPL22	11.1381317802720
CYC1	9.3795857973220
EPRS	7.76587193458437
B4GALT2	5.55392078959146
CHUK	4.38873363955519
CHAT	3.5098451809783
RAB6B	5.09525551594789
HR	3.66387055204249
CCDC134	3.60106583528385
PDPK1	5.04462541227083
C14orf130	6.41928951762119
RAB33A	3.57635563180716
DENND4B	6.1151276534095
CPT1B	5.39222464744011
KYNU	3.53318748241144
MS4A5	3.26114686588262
TNMD	4.06357578869722
PEX7	4.50946466423417
IL22	3.76524795196346
SRD5A2L	3.5193045084383
FAM62A	7.74432871501219
HOXC5	3.87950407261605
SPATA6	3.36436178993352
C18orf22	5.04733879054644
STX11	3.11000133564001
KCNC3	3.34926826855800
CYP7B1	3.74048704048463
THOC1	5.94639935549903
C14orf159	7.41850171092053
TBXAS1	4.13296248408332
HSF4	4.13305235104074
ALDH1B1	3.79071856915504
USP25	6.60837124633967
ZNF124	5.20533344043831
PCYOX1	5.40580808634471
FBXO17	4.12623135499347
C19orf29	4.72078324073094
RAD51C	4.5491019177181
SLPI	11.7373107908383
GPR45	3.69062914374867
PARP6	7.79526057132548
C1orf159	4.48113535558267
REV1	4.88543460436035
SULT2A1	3.11313709734918
SPEN	7.33182913598504
PRPS1	5.27276389017492
GNA15	4.21999815702788
NIP30	5.95166259092296
GAMT	5.05580454758283
SMCP	3.70492598076901
ZNF217	8.24919361899083
GJA7	3.84698353470210
NOX4	3.70636237466173
FRAT2	4.85769013721695
RNASEN	8.00759194138059
MCHR1	3.14952417400706
ACCN2	3.31379755244853
TBX1	3.32192025245717
OPRS1	6.13054212724202
KCNG2	3.38723614330308
HIRIP3	4.55792289408734
SALL2	5.48942991362492
MPHOSPH8	5.71678901057589
CYP2E1	3.51226907093531
ACO1	5.13624972587927
THEM2	6.74406022293582
OPRL1	3.31759878725843
CTH	3.56519751183913
ATF5	4.39740711380245
IQCG	5.14534385190424
TULP4	5.1210650259983
MEGF9	4.73554269938065
TM7SF4	3.19455969365752
PLEKHA1	6.35973213683014
PAPPA2	3.79803951970536
SLC4A2	6.08113865318971
NR6A1	3.75267352132345
SNUPN	7.13625520280188
PFKFB3	5.46269946264318
PKNOX1	4.57075580685985
KIAA0406	6.09573809544017
C20orf29	5.74141369972697
FLJ20581	3.44281457031169
SFRP4	5.2126525233662
OSTM1	3.99907865277629
CLCN7	6.57336462076603
AGTR1	3.36088685909877
FLJ23049	3.00034977030887
HAPLN2	3.41316446776275
PCDHGA9	3.34953487545752
MAP3K10	4.53037799724276
AMDHD2	4.57239249220216
USP2	3.33330141884680
MAN2A1	4.7279896094011
ABCG4	3.83575272889288
CLCA2	3.29571219134364
CBX8	4.23182601161209
STRAP	8.57049792009568
RND3	8.24215721347137
COQ3	4.6536884147505
RRBP1	6.3810150519773
NAT13	6.94993621903382
IL1RAP	4.32372275222914
MAT2B	7.18364037857354
NDOR1	4.38286976846607
CSNK1D	6.60360268988288
KIR3DL1	3.6207950340924
TJP1	6.35341419745296
RALGDS	4.74509756823089
PTPRT	3.00303178998912
ASPHD1	4.5037763729188
GPR44	3.77909000948503
PER2	4.98970259488574
ZKSCAN4	4.92052332150465
KCNE1L	3.67990195069648
CCKBR	3.93569301385745
RBM12B	4.13215892195689
FAM118A	3.20788671087976
TAF4	5.1340145019334
NDUFB6	8.92302828464102
ADRB2	3.57104004263199
PMFBP1	3.79540921835591
TRIM9	3.10698793845984
PRSS3	4.96302834663771
DKFZp762E1312	5.23769239586239
CD3D	4.72913215717554
TBP	4.14295385221224
CTSD	5.64538962489375
HPGD	3.62631039044993
DNAJC12	3.62536772848904
SEMA3B	4.70726306875482
MRPL17	7.30142753547607
FKBP1B	4.71775454110888
IL3	2.96421807900537
DRAM	5.38010166560945
ARHGAP19	3.83978247099777
GLI3	4.46956232947147
VAV2	3.69269168997156
PTCH1	4.30786020307048
TP53BP1	5.4409638079204
ERCC3	5.39310249829475
SLC17A7	3.82628808054192
AMACR	3.86010793123794
TFRC	8.78109712527937
RHCG	4.24455111249681
TMEM80	5.92738464383188
DDX46	6.45790272731692
TCEAL4	8.57182241479365
AK2	6.17967056238518
VPS13A	3.95424211252322
LHPP	5.06484142257264
FAM55D	3.47215931228671
PRPF38B	5.09156306462921
BCOR	4.27033097587662
AVPR2	3.51487017349292
PFDN5	10.7019644247391
NSUN3	5.57528833140543
CMTM6	10.2995202308432
KCNK12	3.39809611321869
GRB14	4.22651847242955
RP2	4.48696424509743
SERPINF2	3.47356059379772
PICK1	4.49974603107054
DYNC1I2	7.93308764851521
TYRO3	3.72248862177212
OR12D2	3.79129029450965
FANCF	6.1609676066183
CSNK1A1	7.12906474953707
TBL1Y	3.80092487497841
CCNC	5.79879501270773
C3orf60	8.26404823121961
SLC10A2	3.74041920273180
ZBP1	4.12753327602277
CHKA	5.47116676152941
UBAP1	6.04212758895435
DHRS3	7.22362761233469
MAP3K1	3.76332929602893
PBK	5.46737930033999
ALDOA	11.2608421693911
EXOSC5	5.52878983772449
AZU1	2.92989028020266
GAB2	6.42262956896942
DIS3	3.4237663324144
THAP3	4.17361080754752
VPS13D	5.04962424067744
IQCB1	4.82617711455814
SPATS2	4.16756408023618
SKIV2L	6.4752062406808
ATF4	9.97071196526731
C19orf62	7.54958751440163
SPIN1	5.28898671378271
IL12A	3.46099849875786
PRB3	3.98337889488779
RAPGEF4	3.29645863969424
FUZ	4.89158236736532
CST5	3.17967967301265
C3orf37	6.63248673896772
CROP	8.99219066771782
ZNF696	4.41467801075386
HEG1	5.51582517905791
LIN28	3.314191696781
SURF2	5.38137237556662
KIAA1539	4.42074115029322
WHSC2	6.41576304059936
PSMC1	9.88602109821255
RFXANK	7.69834307626184
SLC7A8	4.34409214753299
SPATA7	3.76014095137356
ADA	4.43072779336161
MAZ	5.08302153040924
PIN4	6.9520289889429
PDCD10	6.52466772459521
PDE1A	3.76061295779992
TAF6L	3.50154687744702
KIAA0284	6.42631774038394
DCTN6	6.54902386854295
ACADS	4.96173237926943
MKRN2	6.44961869997513
GALNT4	3.53742732373023
C22orf31	2.98714784404394
PSME4	5.71946945753848
TFG	6.3625366188165
SSNA1	6.06524206842407
EPHX2	5.36856241072422
ANXA5	7.66665938997456
ELOVL4	3.62201460786729
CCL24	3.61413905768335
KRTAP1-1	3.35399118043026
ZMAT3	4.6238317140188
BATF	5.34849773394472
KARS	10.1929709052739
ATF7IP	7.31891732287104
MSTP9	3.8632017078938
FAM131A	5.79124746271796
VIPR2	3.99200762439342
CCDC72	11.5053387403810
ANP32D	3.34309379355187
TEF	3.43033488481197
LYK5	6.29564213508375
MRPL44	3.91675301116954
LIMK2	6.41872018900112
ETF1	6.32914498016498
HHAT	3.70770035796822
PROL1	3.31322682768182
KCNJ14	3.11005137284629
UBE4A	9.13801565971215
MYST1	5.74855035002329
EMX1	3.73641483499992
MX2	7.44936983698169
C11orf30	3.8142333323056
HSP90AA1	11.3085406817087
ICK	3.86641980526011
CCDC68	3.09115174186837
EIF2C1	7.01439393236372
NDUFC2	8.44196291692239
SEL1L	4.43899903367594
DUOX1	3.68841733735302
UBE2G2	5.4431102342655
PARP1	6.5650853390726
GPR31	3.36659462572173
FAM60A	9.5140956699778
SIAH1	5.8710070214498
SH2D4A	4.91488134917385
LHX1	3.91560971902209
EIF4B	8.55030573794649
KRT2	3.52070691280207
RPS15	11.8371422491090
GOLGA7	8.11410991618049
MAGEC2	3.27508569117483
JAG2	4.88494575489552
PPBPL2	3.15962223628889
BLOC1S1	8.7935363362273
CD34	4.45675183051065
STX3	4.51579089787439
SLCO4A1	4.48218485222970
NXPH4	3.89664753843464
MCTS1	7.18470028113509
SLC37A4	5.08614643193212
TGM1	5.80344700370847
RP13-122B23.3	5.88362988053523
ZC3H13	5.05660844579141
PHACTR4	6.82330542519596
ARPC2	9.0338136512148
ACYP1	5.3457850317117
P2RY13	3.447674638561
PRKCSH	9.01028871952302
ENG	4.51989199789878
