Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_A01_464132
Composite Element REF	Signal
KLHL24	6.18688801002996
HNRPH2	8.2602791081188
RAB7A	7.58717009996784
SGPP1	4.0194224128051
PMS2	5.85212303658858
ARNT2	4.44599095460874
CBR1	5.65592165019212
ITPR3	4.83667017230979
BIRC3	5.49918374067598
NRSN2	3.62680376624842
SPOCK1	5.44570333069315
H2AFY	8.47770590172119
RXRB	4.47795560508897
ZNF638	8.23815979701482
APBA1	3.48220849128984
RAB2A	7.12345474790331
ACTN4	7.21794941725838
FXC1	5.05986411523582
C6orf162	4.86923404780975
HPSE2	3.7860749558639
PLCE1	3.54753919004449
INSL3	3.11975677726612
PTPLA	4.93367003658215
EIF2B5	6.76059712184324
DLG1	5.43989884140579
PINK1	5.82357259018014
TFIP11	5.48875414382359
VPS33A	4.51493697345274
SKIP	5.04079856142664
GRAP2	2.99055715573639
GAPDHS	3.42057013587492
POLR2G	8.53751121630512
CNTNAP1	4.65455266873206
PSTPIP1	3.68009485095062
CYP26A1	4.00888541047321
APOL2	4.70510543680743
TACC2	5.22097989992275
CNBP	10.3345531793019
WASF1	6.1996455386928
HSPB1	10.9661743161044
INPP5E	5.50538356922054
COX7A2L	9.06781164360007
HSD17B1	4.56895322467246
ARRB2	4.40623628184218
CUBN	4.12165255283001
SLC7A6	4.14053898019612
IGF1	6.76668681280807
ITPK1	5.29061471352963
NAALAD2	3.34642094091823
G3BP1	7.58878324832774
HSD17B10	8.26576110614943
NUP155	6.34632043179463
CYP39A1	4.17362407354266
GLULD1	2.77924844888854
RBM15	7.41997097580726
AMZ2	7.87051673835752
GDF15	3.4068492147835
CYCS	10.2343026004755
TECTA	3.29250348956432
CCDC46	4.58468948109482
GNAL	3.29339558966425
LPO	3.27998528023362
GZMM	3.52030430931953
PAIP1	8.08987941831956
DDX11	4.52052360906715
TAF9B	3.56313737360625
CACNA2D1	3.96233394893073
IMP4	7.63991220841018
SH3BP4	8.1959596726292
PADI1	4.2098862879074
DEC1	3.14525723552770
PON3	3.54160606312237
PROP1	3.49266273158605
UBB	12.6057287411213
RPA4	3.02449700557789
TCF25	7.1684482525688
NDUFS1	8.32833471783798
UPK1A	3.5709585404223
AES	5.74759548698231
PPP1R13B	5.34262460237925
TCL6	3.36490236081536
ARL2	7.91509022200509
CD2BP2	6.36494629750854
TOP3A	3.91390517475115
CHRM5	3.49551850001119
FGFR1	4.82128088635504
UGT2B17	2.89529301616275
CEACAM6	5.18688393068793
CERK	6.0165338968084
FXYD6	5.28858477716079
AP3S2	5.65849806933263
ZNF208	3.17359586409655
CARKL	5.25555478691322
HIST1H4E	3.26868719291959
GOT1	6.70342647655655
BBC3	4.94465228418518
CASP6	5.21330138435028
HOXA1	3.96863331077108
RCL1	6.40471424165562
RAB40B	7.54279773518305
PI4KB	5.27401251998762
LRRN2	5.05165487406287
B3GAT1	3.2398152640262
OAZ2	6.70661679237664
BET1L	3.86326363303587
NOC4L	4.97892067647335
FRY	4.54602977738434
C10orf12	3.11191155675251
AK3L1	7.6243048513555
FADS1	4.74889384372657
CSF3R	3.84310034349981
DKK2	4.38555331908182
POLR3K	5.41982223966145
LBX1	3.14558905534814
ATG2B	4.70580289839201
RHOT1	5.60372231960795
DARS	8.99682945816105
EPS8	8.00458944466506
OXT	3.39453203798411
C10orf56	7.10696015211056
ARL4A	6.2677352512952
CCDC64	4.09746604105043
DAD1	9.42005967027227
HERC2	7.32541581145224
HSD11B2	3.75717878371001
USE1	6.05772555037582
FAM96B	7.47383937419258
HNMT	4.80704335412898
PCGF3	5.20037421895739
BSN	3.80807716665116
CAND1	6.63495757973664
ACTR10	9.26394181617498
NASP	5.88621493035956
C20orf4	5.82105369620215
ACSBG2	3.14887824379013
COL9A2	3.61973393007244
RWDD2A	4.34760366282578
PALLD	9.21452842182233
GPC5	3.38954574307773
CENTD2	5.3576407281589
TBL3	4.87589977302255
TLR1	4.64333183634279
LMO6	3.36965138967701
CCDC106	4.06185403462871
KPNA2	8.90178621197285
PARP16	5.03104035411508
PDIA3	9.66880633830174
MACROD1	5.92455139474411
SFRS1	6.91666263794915
DCP1A	6.45207316541343
TMCO3	3.49790323196854
NTN2L	2.93818247922751
CLN5	5.65417798181289
BIRC5	5.90633711807623
PRR16	2.94557921700114
FAM63B	4.40415901542893
GLE1L	3.67673650841285
CES2	5.55385916800362
GNAS	9.81556476980754
KATNB1	4.49724202078833
CPLX3	3.60363313585329
WNT8B	3.74183068225365
TSPAN13	8.90171929066457
MRPL52	4.26528324583555
GHR	7.67261384961844
DUX4	3.68314744012419
BCLAF1	7.14925823776443
GOLGA3	6.0588602827567
CLEC4E	3.76354600544911
SCUBE3	4.16088361540686
UCRC	8.06779572717863
CDKL3	5.12593886756156
MGAT4B	6.34196245780814
BBS7	3.54485904570745
ZNF345	5.18078391040721
RTF1	5.45225280508223
SERPINB9	4.47100919036366
DHRS7	5.70053094543827
RIPK4	6.0305600518626
PLEC1	4.95353317043164
PIP3-E	4.58528453095511
KNTC1	5.00712207920107
EXOSC2	5.57001317204155
MS4A2	3.16008776371666
FGF17	3.51056824857671
WDR59	4.30750573812464
LAIR1	4.86991891871997
EVI2A	7.03006257771958
IL17RC	3.99522509180311
GTF3C3	6.4744902299991
HS3ST1	3.84522050053637
ITGB1BP2	3.07594880913518
RBPJ	9.5817228404557
LRRC8D	7.47932215670261
ALDH18A1	6.9779041236874
INE1	3.43393863709609
TPI1	8.2427279720378
FLJ20035	6.26032319045073
GATA6	8.3124858218933
CABP1	3.40986506092630
RASGRF1	3.52995450013775
C4orf15	6.11326716242712
ALDH2	9.11180126431411
DAPK3	3.78677034799183
C3	10.1604997471759
EMP2	8.56634965468092
GJB1	5.03230658870713
PIN1	5.99325448766002
SLC6A15	3.99101072447232
POLE3	7.5248324529417
RIN2	9.00739244831075
CTSL2	5.39897796475378
APOC4	4.07132650904644
CYorf15B	2.87875695881702
TRIM2	4.9940325179616
CP110	6.30218693433
KIAA1622	3.16346864114740
DNM1	4.83507187933005
HYOU1	7.82045479012997
OTUD4	5.63019456800786
USP7	6.7815448175208
ZSCAN16	5.5265826950643
ASCC1	6.08315011783285
OTUD3	3.57309113130631
YME1L1	9.57193545332056
HNRNPR	8.2756518127566
SERPING1	9.2951443574648
TPCN1	6.37792843129131
STARD13	4.92627237445867
PCBP4	5.21815331335087
ADI1	8.39432622234993
ASIP	3.01021802294262
CDH10	3.44112292140822
WBSCR22	6.98194732336734
SCP2	8.47075666839553
KL	3.59894936095445
SLC35D2	5.74380636726588
MAFK	3.26394639948805
SON	7.94440385755235
SBNO2	4.02245806670047
RACGAP1	7.14435515204172
SC4MOL	8.00346198122762
SLC6A6	3.18313073664393
OBP2A	8.30285141169945
PSMD3	5.69496250838619
ERLIN2	5.91038215527769
PPP1R9A	5.70270873889095
RAB35	4.65951384891675
PDZRN3	6.45154379602119
AVEN	5.68467736142234
FLJ21075	3.96163321184656
BCAM	6.33528675671882
C14orf132	5.69686047694558
PCK2	6.53301431553276
FKRP	3.13881706066757
HLA-DRA	10.1175633661093
GUCY2C	3.06597106691073
RP11-125A7.3	5.16477499137336
BARX2	3.32751180237484
DAO	3.28622129401699
EDNRA	6.2058710877227
NIPBL	6.63434433794829
ZNF331	6.584114147561
PPP2R5A	5.59909549098232
HMGN4	8.33015261982685
DDX39	7.87478496856415
EFHC1	5.25531490067942
EIF3M	9.5349983680291
SLC17A3	3.04299105951809
ZNF24	5.11821459349761
ASCIZ	7.03562152713983
FNDC8	3.25191315904021
ESRRA	5.22094965019472
PTMS	3.84275842787531
PHF7	3.75949264269943
PIP4K2B	4.79107135205864
IRF3	5.31187509217609
GPR19	4.00140647624316
HHLA2	3.52684210591194
GMFG	6.05202933814518
BDH2	6.82697735281788
APOBEC2	3.49274719015407
PRSS21	6.14192626024694
PENK	3.72419500840443
PHF16	5.52615903763303
ZMAT5	3.85959895429293
SMAD9	3.11463769786843
SLAMF1	3.30352714944424
RGL1	7.88932700679933
DLGAP4	4.74027651686569
MBD5	5.27638087851085
PHLDA1	4.79315497706731
BACE2	7.39631197473762
APPBP2	6.23342995085136
LIF	5.14050761998573
OXTR	7.12591097099677
ACTC1	5.00647880775606
USP19	3.59516731747730
SUV39H2	2.93425803968983
ERO1L	5.38069621187901
ZNF395	7.00439399391229
CNTFR	3.57316603974564
HIST1H2BL	2.85245721572272
WNT3	3.36026854986724
ZNF549	3.22268938024099
ZNF467	4.12035512117056
SLC25A21	3.08778313855477
IL5	2.85375928035935
CLSTN2	4.32795839433687
LSM12	5.93534033969325
KRT37	2.98549392969348
NACAD	4.25160563918006
NAG18	2.99375885598284
PTGES	4.76781903156295
GDAP1L1	2.97062578741258
MFAP5	7.14979703721107
OPRK1	3.17656215262974
C12orf4	4.35259199851452
NTAN1	6.9106939616282
CST3	9.05060562478091
WDR6	5.10514969263917
NUP88	7.11668995255791
CD300A	4.3026648590284
FCGBP	4.75061938839965
CNIH	9.54048329043688
VASH1	4.19640912020772
DHX16	5.85245473919514
SLC35A5	6.4038132716876
CLEC3B	4.86506623836887
ARL2BP	5.48197602370802
C10orf79	2.94279627209466
ZNF79	3.95677246162943
CRP	3.22395484814173
OCRL	4.70227944692349
GLA	6.63609752102611
NEBL	3.56151229052759
HSPA8	10.5247179340666
DIDO1	5.24538833701146
PLA2R1	2.92666246747599
NGDN	6.97857492291136
CBFA2T2	4.32170216078684
SAC3D1	6.59410268340543
PNOC	6.04611800203641
PIGP	7.9657111090039
AGGF1	5.32301667823486
PRRG1	5.87839532526674
DPF2	6.77526535280067
MYH13	2.97637323001637
TMED9	8.42614904973395
TRPV5	3.59814600598486
UGT2B4	3.02851365131612
PJA2	8.14359963738971
COLEC11	4.57306257721993
SCYE1	6.75560470808674
MED12	5.01575038855354
CARS	7.1862233784085
MYH1	3.29819418977714
CYP7A1	2.7620617197733
PHF1	5.8101948508439
LOC644096	5.80146059938071
FRYL	6.3842575626922
RHOBTB2	3.72556274317597
MMP27	2.91606131147777
ZNF432	6.12987255127961
SRD5A2	3.85165936345
UTP14C	7.54542290666068
RABEP2	5.02544121669802
VWA1	5.59009209754717
FUBP1	5.59712893249857
IGLL1	4.11407352676409
KIAA0586	4.51676897488579
IL27RA	3.69042549774638
STON1	7.34384025233742
IL5RA	3.32267801947515
PERP	7.9079721673394
SMPD2	3.87597952291211
TNFSF12	4.33885632293697
FN1	9.955936124773
MTR	7.08501707793244
CSRP3	3.21070938903927
MMP20	2.83989056987345
PHLPPL	4.73046443613535
CBX6	6.55705836908694
DHFR	6.35351125225336
PRG3	3.17722029762826
ALPP	3.28500690447714
ASH1L	4.09491255782469
CHRNA2	4.01664814767852
PPP1R12A	5.7524091301879
RBM38	5.9478542282414
ZNF7	6.84458998093318
RDH8	3.26282247897926
GPR132	3.46926060869257
DGKD	5.73708989787105
TPMT	5.37306718756401
ATP1A1	8.41042353073581
SERTAD2	7.41084143275092
C5orf4	5.14847022047296
ZNF672	5.76920185070597
PLXNB3	3.29853193214344
FAIM3	4.69882291644976
UBQLN2	8.33941795174973
NR1I3	3.21588488106571
ACVR2A	6.40418188878428
YWHAZ	9.7354136826358
LILRP2	3.45931466569441
GNAO1	3.27658548475728
OPA1	5.73252695219887
RPS6KA6	3.54476992042224
RPL10	12.1392198586190
MMP23B	3.99815473644685
PFKL	5.23292852722248
TMEM140	5.56117756609661
AURKB	4.62127084528958
IFI16	9.60528858746526
CSTA	6.00671728642802
PRPF39	5.09674297802897
DISC1	4.14342914828877
USP4	7.60897284810664
OSBPL10	6.58870045520798
CAPN6	3.21067268133109
CLTCL1	3.777316827028
NUAK1	8.26281674537065
ALG6	6.34518390750032
NPPA	3.95749035311609
LAMB3	4.36595673922065
PPL	6.20683447389795
LRTM1	2.99486682769505
RRAD	3.78868448408551
TIPIN	5.94890090017242
CARD14	3.61051912368862
RBM9	6.0312313867953
LCN1	6.25296796388474
RALGPS1	4.39664789357728
NCOA3	6.04535073445032
CCDC6	8.01764066134887
RASSF4	4.17985458590419
MTHFD1	8.59311957971195
FCMD	5.56821766472785
IGHD	3.89718221346719
PLA2G6	4.02182820519704
TPT1	11.6324510159280
S100A3	3.78126214915837
SEC63	6.22942966361946
C10orf59	3.02094095343625
TOR1AIP1	5.44845272875495
PAFAH1B3	6.45337576874341
CEBPD	7.9877304986373
ZNF107	5.13243257868458
ALDH6A1	7.59146322345296
G6PC2	3.24997204207606
SNTG2	2.77988503751096
GRWD1	4.81015287090774
FLJ22222	5.4541789110388
BCKDK	6.18115650413456
CTSB	9.74369975921316
PFKFB1	3.89719957392274
ZFP36	8.9097464398332
SVEP1	4.78821181486195
PXN	4.15082554655028
TNF	3.23531980586797
SIRT2	5.64814052764898
C5orf21	6.54104543609844
VIL2	5.61455540244818
DIXDC1	5.16586616303885
GANAB	7.14208944617161
PDSS1	4.467623210747
GRM6	3.16063499737662
NGFR	3.254494519742
ATP8B4	3.08909805596162
MEIS1	9.10869337871662
BMP8A	3.49544908691433
NGFRAP1	10.1070572423093
EDAR	3.88584334157222
NEDD4L	4.05278427541518
CRYBB3	3.37447425611778
C6orf60	3.73546791445857
IL1A	2.90355183109312
GNRH1	3.06059567069202
PDGFD	6.98870089367614
CACNA1H	3.7248343964214
TXNDC3	3.16215296092137
ERCC1	6.06558902955802
CAV3	3.53708980826381
HARS	7.39769525949989
AQP8	3.26170212920286
CREBBP	5.05335983205997
ITGB1	5.47161531086442
SPACA1	3.26373211402913
ZNF254	4.2216638171507
PARK7	10.0306787534145
PAX1	3.14709621082498
PSMC4	6.99630047138852
KCNH4	3.57113959874307
TUBA1A	9.83681249522554
PRMT8	3.59266963136843
SELP	4.40934509495132
PSMD8	8.03947600613983
SOX10	4.16740650719538
HTR1E	3.52450130356746
RABGEF1	6.38710437756525
EPS8L3	3.92480869875002
MAP1LC3B	7.19331900651125
AGXT2L1	3.24471369019499
CYB5R4	6.13477630469112
MEMO1	7.81230140010333
LRBA	6.2635129255198
TRAPPC2	5.90127119692754
FLJ14107	3.54986208858197
FNTB	4.21654353922772
MYST3	5.41803324827909
KRT8	6.57019504404615
AURKAIP1	7.78694997470123
LMAN2L	6.84651715446398
C1GALT1C1	6.78807218501264
DSE	7.91619592321843
FHIT	4.72305666916584
OSBPL3	4.40681483826672
PPOX	5.59093842812745
SLC39A9	3.88682361544847
EPB49	4.44536399205861
LOC137886	7.7727825142455
C7orf49	5.29177171016901
RHCE	3.02214393245630
CST8	3.69001492139692
ATG7	4.90442119739286
SPP1	10.8722730111936
GLI1	3.22745965363995
HYPK	7.7069610385394
SFTPD	4.01506772460128
MCFD2	7.35910823715871
ZNF157	3.09377731636620
EPS15	7.40436408290432
SFRS2B	6.94119020737683
BTNL3	3.94102610747425
GPR23	3.46632681625907
TRPA1	3.23920372028145
ASPSCR1	4.18115195348873
GNS	6.81300619590335
FDFT1	9.59630738570443
ENO2	4.2925036299854
CBX1	7.79925562970997
PTGS2	4.00760169290752
BMP7	3.70924855142823
CCDC90B	8.34119751353701
LRP5	5.09635838663477
UBE2D3	8.75048363703785
ARFGEF2	4.89043471716395
ARR3	3.49417929939598
MAP1A	3.72480609156814
NEFL	2.98400402737257
CD2	4.74432430044136
FLJ23861	4.29524737452859
NAV2	6.11288504300745
ENTPD2	3.41515452872599
COX7B	9.79854131402258
ATP6V1A	6.7136297342398
TRGV3	3.1932365769887
ANKRD17	7.09404610471696
ADH1C	3.71267235228001
ATXN7	4.4249431948433
IL21R	3.46424534703997
CHN2	3.73843876747682
HAS2	4.42932372850034
C6orf48	8.29852494034936
TGIF2	5.55239564345978
KIAA0241	3.71518048577617
IGF2AS	3.89067359637587
CYP2C9	3.42903914918000
DNMT3A	4.24682698413704
CNOT7	9.19958353821788
FCAR	3.06927831814785
SFRS10	7.82255002042449
MARCH3	4.6569340091527
RUNX1T1	4.23648315884830
CTSK	9.40568904125522
LRRC61	5.03041995462913
HNF4G	3.28391947826206
LRCH4	4.76240160638152
PSIP1	7.74560642201096
AP2B1	6.49424718636514
C7orf28A	4.40901211991118
SMCHD1	6.24504749767916
EIF2C3	5.79705223388872
S100B	3.87167704690862
BMP2	3.94678591852117
POP7	8.01647217717263
UGT2A3	2.60833424426646
ESR1	4.38986473372158
ZFPL1	4.06686587062728
ARHGAP12	5.77469538286772
PGGT1B	4.41255873489142
LRRC19	2.80007962881586
ZNF767	5.29496745930526
DEPDC6	8.23743113942155
SLCO1B1	3.26846175976166
SST	7.64188009096111
NACA	11.4160431612044
KCNN3	3.77837957417916
GLOD4	6.7737177386196
SCCPDH	5.99980169037458
PRF1	4.37661759237818
LST1	4.306983956249
CDK4	8.09205010766283
TCF15	3.80907028872209
PARC	4.33904355683531
PRMT1	8.02078008486343
ITIH3	3.51601978451440
PPM2C	8.70056205876564
TEX10	7.10482539171293
EDA2R	3.17005019937961
LOC283345	4.42935169803388
NARFL	4.29011083768453
DENND2A	3.72834010906928
C1orf103	3.7314161991645
DMXL1	7.70376968966823
KCNAB1	3.64835286378383
FLJ20254	6.73486980550136
RBM3	7.12730750072142
GPR1	4.81679568850881
DMTF1	7.66691115673626
HTR5A	3.14408281391433
MXRA5	10.4768823894262
GRM1	3.26931890336547
SCFD1	7.06799737689824
RAPSN	3.29840369725178
ACOT9	7.6659967214171
PDE4D	3.23218140908713
TRPC4	3.08822195502117
EPHB3	4.85482929995203
GEMIN4	6.04984140533846
RAMP3	4.49179292407807
CNTN5	3.28305202806408
DLEU2	3.72418928250429
TSPYL5	6.49848671712737
GRTP1	3.42379479451517
ITGB8	3.52382466180749
GAP43	3.18460948879082
FRS3	3.63458541205747
PDE3A	3.27856927059483
TNFRSF10C	3.05454933938811
JMJD5	3.72675730520531
OTOF	2.96281474176306
TEX14	3.22419176059854
XYLT2	4.76302550357845
HIPK3	3.23593372801513
XPOT	8.27946194939327
RRH	3.06687342350930
CDR2L	5.72049550927973
GAL3ST1	3.3502259341174
DHCR7	5.5835566030115
PDZD7	3.84138851470006
FGFR4	3.54714153457324
CRAT	5.18569695667057
C1orf217	3.61363481184253
SLC19A1	3.64100026901912
PPP1R14D	3.19174707057779
LIMS1	8.2262475394345
TMPRSS11D	3.49380696315347
TRIM14	5.68875442998346
PIK3CD	4.4458922245042
MFAP3L	3.55272185926952
DERL2	7.06848522309384
SLC7A11	4.04174453082788
FHL5	3.33996020345975
OR10H2	3.02374234188856
ACAN	3.63913918913778
BRWD2	7.1703963861976
PPM1E	3.03863420499918
DCUN1D2	4.10189810985301
TINAGL1	4.3026753166549
C3orf36	3.03489616409373
DOCK4	7.89278542260561
ENOPH1	7.81294902608148
FAM127A	8.74546014493075
SLC5A3	5.68546336957703
ARPC1A	8.69214583343119
CHST2	5.21214144935715
SPATA2	5.06566100820023
PGLYRP4	3.65941008181029
RUFY1	7.39452628130259
NTS	3.39318225262708
FRMD4A	3.37437515189193
RPS4Y1	4.83401469220605
BCL11B	3.42939231036385
TNFRSF8	4.05887035425879
FOXE3	3.25208703980292
PTGIR	4.28017082300507
ART4	3.08729869976448
EVX1	3.88767374455532
PRM1	3.16749226336565
GLCE	4.7487838241037
GPR18	3.59983840192014
ACAA2	6.93527765502189
PIGK	7.1350972319313
HIST1H2AG	3.14679906888082
C16orf67	4.76520140547865
UQCC	6.44653586866632
PLS3	9.9618256239849
DAG1	6.3199501774465
WWOX	4.79777421221518
GTSE1	4.43346128000265
GP2	3.46327689970633
CHIT1	3.18576258088788
PLOD2	8.91522045578277
RPS24	11.9608355625252
KLF9	6.23215051480022
TTC27	6.99369580878859
PYROXD1	7.07596088314908
MIA	3.71588147149796
TSPAN2	3.99170521050165
MRPL9	6.42869625105746
PCSK2	3.20440099381986
PI3	5.68512764630312
RPL24	11.6785151437981
HIST1H2BE	3.92572456409991
CD86	4.33258431250669
CALM2	10.7605690024405
LFNG	3.16879436497481
GYG2	5.5232720389545
INTS12	6.00344602508797
RAB4B	5.28502553650557
CTSF	6.26338712779279
HUNK	3.23306374001574
GNA13	3.34764637249066
B4GALT4	5.50580089521404
TSPAN31	6.33631586327235
CHD1L	5.39674652466692
CNKSR2	3.35878907802176
C1orf156	5.87981682915088
IBSP	3.44282950045342
FUT8	8.0018878217546
TRMT11	5.76252579914249
AGA	5.43271417739339
GFRA2	3.60322664615387
WWP1	6.34830969668882
B9D2	3.99109422234872
CPZ	5.04439011684757
STAT1	6.82526879325591
PTTG1	9.09037139156245
TMEM62	4.21335152427497
COL8A1	2.99300902048515
RBPJL	3.20670587080603
CASP8AP2	5.77237267201156
SSBP2	6.25554571086284
MMP12	4.49015728364108
NME4	6.61556139123506
LOC55565	3.7085578056421
GABRA1	3.37151305301783
PEX11B	7.17304605097786
HABP2	3.52688662963699
REEP1	4.31684262723484
C9orf156	4.7568157818435
SMARCA1	5.37135910298108
WEE1	5.46288776645798
APOF	2.97220083563469
GCDH	5.00653582024165
SSR4	9.88805108855774
SPAST	4.79793209682342
RGS1	6.95538403283798
ACCN4	3.6757094239565
PLXND1	6.03766860062247
FLJ20489	4.69117280488327
MLCK	3.00975977729267
INTS5	5.82271970497431
BSG	6.63356910474874
PARP8	6.94019143510398
ZNF215	3.20696083054451
TEAD4	4.52263624291431
PDE7B	3.2921366630671
MS4A3	2.97080199895303
DTX4	6.95717857838649
EFEMP1	7.99791638813352
TNRC6B	5.40418058917153
TULP2	3.52995271346931
RERE	4.3144359596462
BNC1	4.80857656253819
FGFBP1	3.99057948701383
TIMM8A	5.90300286516443
PIGB	5.28963886579185
AJAP1	3.50481923004195
COMMD8	7.84722197395306
TRIP11	4.76188890661648
SLC25A42	2.8333084084001
SYP	3.61729728636131
PCDHB6	3.96887294344095
FLJ12716	5.59344971102637
FKBP8	3.96795066235274
KIAA1109	4.55158564801932
PTPRC	5.96374630714584
POT1	4.97124296000145
CCT7	8.17692458029374
MMP11	4.92288197200742
MYO1E	5.08127618689145
EEF1A2	3.43173720140008
MIPEP	5.85016451364052
ZFX	4.73315107124956
UCHL3	7.50811537675617
LRFN4	5.03319225851358
XCL1	3.21174024149941
CARHSP1	6.20911791398183
GREM2	3.38138742716771
CCDC102B	3.96179286540132
HDDC2	5.85407519373878
SHC2	3.96737236487375
SDS	5.03886608829001
CASQ1	3.45165924277251
LYPLA3	4.86302121166691
INPPL1	6.06296198261664
SLC25A40	4.15134641744569
IHH	4.77823116762155
CHGB	2.9690806456092
COL9A3	3.57904311357879
C2orf18	5.00824549000021
DDEF2	7.47744824948435
BUB3	7.41183136444928
C6orf211	6.60721956325515
FOXD2	3.17720645624517
GGH	9.1525919966155
GGT1	3.74340310498514
ADARB1	4.26535665203522
VPS35	10.1338317473359
CNN2	6.58408466356657
DBP	4.37844105572331
WNT1	3.47280212769526
COL5A3	4.93264198584767
RHOD	5.6442260839132
ASNA1	7.02852865814472
WDTC1	4.99170564293738
COL4A2	9.22143681500235
HEBP1	8.84212462456884
SLC1A6	3.43086252397654
LUM	10.6426250943952
C1S	9.8608397624021
TCF7L1	5.12818285205396
ZCCHC6	6.87441858540138
ME2	6.40812873561479
PAGE1	3.41635248109735
DTX2	3.55469716008997
KPNA4	3.71359439185075
H3F3A	10.5913931400168
GLO1	9.63492546190677
WDR61	7.60995298694192
CD302	6.70752986042951
SIRT7	6.14227427440931
D4S234E	5.608903722903
RABIF	5.75847891795396
DYRK3	5.69587714045773
PKIG	6.95165414337765
PFAS	5.97413656793657
ALOXE3	3.36612274227437
RPLP0	11.9495823794116
RBM34	5.68620138661739
MKNK2	8.87145399034246
ZNF528	4.83330174825171
U2AF2	5.04055377858755
SEC16A	7.8760942200764
EFNA5	3.07195149291152
ZNF44	4.69711275682234
FCGRT	6.35041857805146
NOL4	2.96024185347102
CCS	5.2174372581468
IGF2BP2	7.47996203583073
MFSD7	3.36288290101858
OR1D5	3.30881283885697
SIX6	3.08263667380891
CCR6	2.74337115554862
TSSC4	4.50868894489134
COL11A2	3.41786474471146
CHRNA6	3.92150982999674
PLD2	4.63155565413108
PALM	5.02603285074458
ORC1L	3.78494500184084
SASH1	5.6206350905084
PUM2	8.45994297313743
ZNF365	3.55627052016591
CDC14B	5.22751767672582
PHC1	4.91910664183725
KIAA0913	4.01539531429302
LDLRAP1	5.05748858093987
NAT8B	3.46153727523254
PPP3CB	7.04938161563314
ANGPTL4	5.51780705027564
HHEX	4.44272865573074
LSM14B	4.47590285291497
PLCH1	3.24729433353407
INSM1	3.25816976738673
TLN2	4.9230701891838
ZNF493	3.97265372624672
HDAC4	5.71378147643911
GLRA1	3.39779368847594
RPS6	11.2966452964659
SFXN1	5.6515041621882
FAM102A	6.0208321275553
KLHL1	3.23796031326728
SAPS2	4.76586667515838
CTNNBIP1	5.41155546744436
SCGB1A1	2.98899405986690
SCAND2	3.45024759296630
HMGN2	10.5706649090626
NEUROD2	3.04846608651556
YAF2	4.77438794182411
BRPF1	6.0068119479357
RICH2	4.69732330990675
TBCE	5.9758696537118
LIAS	4.37810894244631
MAPK1	5.72700378792371
MRM1	3.88889176460014
HDHD1A	7.6291559249508
CTA-246H3.1	5.5590433878139
ATP9A	7.84756503170197
HSD17B3	3.35751039260587
HN1L	5.2121983102814
SAG	3.23682763270537
C20orf10	3.16437358840554
CTRC	3.63038778604686
HNRNPA2B1	10.0758732626731
RNF216	4.15534865942871
GADD45A	8.90894411972606
MSH4	3.00737910216383
HOXD12	3.03555558485876
TMEM70	7.0906994420481
PPP1R14B	7.36005711733025
SBF1	3.7679796224998
HIST1H2AM	3.08163719112034
GNG3	3.82723637509452
C1orf50	6.37968969954392
FTO	7.89017287866713
CALCB	3.04590510744222
PPP3R1	5.37825397023679
USP46	5.32107425797931
CCNJ	4.04995836495493
PSD	3.3452770500983
GNAZ	4.352045851183
FAM57A	5.49708312902596
LILRB3	5.04987081227069
DHX8	5.24393895925248
SPI1	4.11327829214588
