Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_C08_452026
Composite Element REF	Signal
PMPCB	8.29630375085129
COPS3	7.13113083331074
LIG1	4.4829582148669
NID2	5.89442932505658
LSM8	6.01503947182425
TMEM97	6.31345672240212
SUZ12	6.4720583892945
EXTL2	6.33511594012837
PDE6B	4.01775125714331
MRPS16	6.85856367327505
KRT18	10.7129397194406
C10orf118	3.72561817859752
ZDHHC13	6.1223452298493
JMJD2C	4.63636363962605
OR2F1	3.61650116983866
ZNF415	5.39837237769402
CDK5RAP3	7.31533091398757
YTHDF2	7.80538521203975
GGCX	4.39316575209246
FZD8	3.4920581767967
TCEA1	8.76004082432911
ARPC4	5.25393633065824
SUSD4	3.88709675649158
C22orf24	3.2499341505104
EGLN2	5.13423719300899
KBTBD4	5.52441724886987
TNFRSF14	5.17156989911609
ROBO3	5.35552786800552
TRIM28	7.05046646434135
FGF5	3.50013799617133
RTCD1	6.77342206234325
MZF1	4.97641116597203
CNIH4	6.76604508036494
ZFP2	4.43559676324093
CSPG5	4.44897227241441
FKBP15	5.12086575643352
BZW2	8.87527595993287
PTPRN	3.32306259660714
HTATSF1	5.71710897299156
WFDC2	10.2880555423584
TST	8.0161669407085
NDUFA7	6.80546984221591
TTC22	3.16407553276521
RNF24	5.89990322222607
SFRS4	7.65496308453189
CD70	4.10204617741848
DCPS	4.62274815841775
PDXDC1	7.37296572896657
SRC	3.74460660045589
NTNG1	3.40352712558017
SETD1B	6.62995298127963
TINP1	10.1278824181767
ZNF606	5.42401272892769
SSR1	6.37064444271904
NFS1	5.43786113719261
CRMP1	5.66727020585524
NUP107	6.98899284676865
OSBPL9	7.8800782176682
MYOZ3	4.16860509982263
PDE4B	3.92128063433865
ADAM18	3.55216014062713
FBXL7	5.9467515675059
IDH3G	6.21462313093151
CCDC87	3.55290252435273
ARFGAP3	7.01926409003376
MAPRE2	4.22559550404325
CSNK1G1	3.81479493640066
IL1RN	3.84808600992563
MAFB	7.4011129718546
RAC3	3.28082513110807
C1orf54	5.25261389763333
TMEM14B	8.22113099150711
ADIPOR1	6.62226501330187
GRINA	5.57959837693489
CLIP4	4.13409035553359
TFPI	3.52898842350251
DPEP1	3.30126522369108
C14orf118	3.98722818230405
FABP6	3.18102392276988
TMEM87A	7.88868073584148
BBS5	6.08080419325379
SMTN	3.94307968341643
CYP17A1	4.2040766076284
SCG3	2.8495462685866
GFER	4.65138733488623
CD209	4.01673739987574
NRIP2	3.35105190926781
CYB5R2	5.41144271458766
RIC8B	5.07874385637496
CSGlcA-T	5.15514974520708
DNTTIP2	6.96872303488839
TNNI1	3.40584690044990
GABRB3	3.22843765504138
PCBD1	7.98114140157378
KTELC1	6.11480399965066
HOXD3	3.52244360556606
GPR85	3.51247319890496
P11	3.16165273686780
SP3	8.0759217238175
GOSR2	4.39357519769027
DDX1	8.13178915186616
BFSP1	3.19327643856852
FLRT3	5.51492349334959
RNPS1	7.4210457395912
LCP2	4.64429408745038
TAS2R8	2.91510882755027
SEZ6L	3.50387570780295
NR2C1	4.50068788122965
EXDL2	5.56087354291143
SLC25A10	3.9308988230533
ADAMTS3	3.05956676842465
PCYOX1L	5.50918482979198
TNFRSF13B	3.85481265831936
VPS54	4.74434493587735
MKI67	4.08044655891602
C7orf54	3.90381630844533
GLS	4.4107832183651
PCDHB12	4.2046421835778
LGALS13	3.36994286965258
IL4R	5.37760877585721
SEC11A	9.91041948775815
C4orf6	3.28147659562585
SPP2	3.75596139519307
CCL5	5.10871459225526
PEX5	5.10031536974694
CLSPN	4.24888161108239
LOC51336	3.2319711391628
SPAG1	3.58594235435077
C9orf82	6.2829686326726
KIAA1024	3.97252848777174
TM4SF1	8.11411198192769
SMG7	4.50355135835879
WDR45L	7.44818916807595
TAS2R13	3.08325401849000
SPAG8	3.34426502055944
VASP	4.98409019231375
ZCCHC11	5.57048135910997
LOX	3.96029798260153
SYPL1	8.02318784721324
BAG5	6.60192252534679
RPS27L	9.2047170994162
MGC2752	5.09162794864133
IQSEC3	3.80484789143064
TGFBR3	6.28654648148479
PPA2	8.84935756471921
MED24	4.1818078568427
CASP9	5.47070119450393
PDCD1	3.78478389260873
MAP3K7	4.92723922455679
C17orf81	5.22191334555029
SRPR	6.30453278248133
BAG4	3.63331533180202
ZNF32	6.21784487052295
BRD2	7.23245913512499
IL32	5.9343285983601
LAMP2	7.20479798027684
FAM53B	4.59375321470444
CAT	7.22284044027701
C16orf80	7.80146059938071
SLC7A1	4.92038466031841
C1orf76	3.18016215037171
PRKCQ	4.18837936948451
ATXN1	5.67923094644113
LAMC2	5.34924990799115
CPOX	5.40713535128369
SPSB1	5.19225984987078
APH1B	4.75540116747468
USP36	5.18977857045739
CTNND1	7.18753089103541
MADCAM1	3.95328591320206
GABRG2	3.35248329745765
LYZ	8.97330621019668
F5	3.78504800649342
TMEM186	5.63435331247663
TPM2	6.2215854988078
SEMA4F	3.85739618304418
NUDCD3	5.31279863589205
OLFML3	7.06611728239518
PPP1R11	7.99709633452199
ELAVL1	7.1365955136348
GCNT3	3.44751548936345
DNAJC17	4.54006085729114
N4BP1	5.6141592822778
ABCA2	3.9437794744581
BNIP3L	8.92576955901054
SLC35F2	7.40351776409454
ATP10D	5.42624914019274
LCP1	4.98471249641805
IGBP1	8.5625401036663
GALNT8	3.38518675835973
PRKCH	5.00326243099969
DCAKD	4.10453844934455
ELA2A	3.80344040135477
PITRM1	6.21360471910942
RASSF8	3.32294944780196
GUK1	5.91450968142676
USP12	3.59110706384274
STXBP1	6.93758431089904
ADM	7.36781397696754
LSM2	6.2088850602174
GHRHR	3.26523788380213
SERF2	9.34401572996942
VPS72	6.72298342226693
CD22	3.97860590622929
CD47	7.47554964130474
LAP3	8.09919127731845
IMPDH1	5.84187593802064
PPIC	6.7133885078448
ACP6	6.87599535990959
PRKACA	4.43587992496191
PPP1R1A	4.49997808532512
C9orf40	4.01568523293378
ASXL1	5.71382289603575
IDH1	7.4683967098217
XRCC5	8.71040519122798
TBRG4	4.32661930061983
RAB1A	7.69536605028282
INHA	4.01908063109509
MLL2	3.78596484297799
FXYD1	3.97459287727166
DKFZP566E164	3.64439905749151
KMO	3.38386365288892
KIAA1128	4.52302371447369
NUDT4	5.64950157053466
USO1	8.12505521431961
RAB9A	7.23584756388853
RUFY3	4.43525351249092
CLDN1	5.18286743947131
FBXO38	5.11433363530566
VRK3	5.56045867173288
ICOS	3.56411098716838
NFKB1	6.1882648087428
FASTK	6.02323371067044
LDB1	5.63216519976164
ABCC1	5.09470754908678
IFNA6	3.23746031613350
PCBP2	9.77161519947525
RBP3	3.33205212358148
MUC13	3.44768346565712
C8orf30A	5.2939663565886
NUP205	6.12453864534171
MFAP1	7.06577044829548
ACTA1	3.58963697534261
NHLH1	3.66579813249977
GABBR2	3.30694461341713
CXorf34	4.00746379677113
TDRD7	5.60925946246988
KCND2	4.46061562407448
WIPF1	4.75615324863918
TIMM17B	5.4747714296961
SNX15	5.0013202225009
AGXT	3.22354262491878
IGF2R	5.64185848772558
PIP5K1B	3.70567963053103
ATP8A2	3.42474756618681
FGF21	3.25906351343171
AFTPH	7.46661135386782
RBM15B	6.45423201116314
FCER1G	6.6364186276619
AGBL5	4.87076947174268
SNTB1	4.23991313357653
APEX2	5.57640926444846
C17orf39	3.55906685107297
SLC24A3	4.63820686411746
TXNL4B	5.0155494684293
UBE3A	6.02708543368875
TGFB1I1	7.53783003468425
RPL10L	5.85168137842976
RBM13	5.41126205890079
LOC389517	3.84455339563576
TOP2B	8.08266444538014
NPVF	3.22984622122514
SHOX2	3.35174412862279
ITGA7	4.42667527887004
RAD54L2	4.55923656895684
KCNIP2	3.11935262417851
C2orf47	6.4951715231428
KLF13	4.92694020081274
TSPAN4	6.41653172739893
NLE1	4.24277986119828
TPST1	5.54174063317956
CEACAM1	3.50090811687541
PFKFB4	3.60440176858934
SREBF1	4.97890540642195
RNF11	7.3543699229522
IL21	3.06587215769752
LTK	3.17384500304609
DKKL1	3.58971777201508
EPAS1	5.35373522065924
POLD3	5.89369240188623
UBTF	4.39892096534909
PHB	6.84363357395287
KIAA0427	3.97944237884290
FPRL2	3.71179172604671
HSDL2	5.19534321839059
SEMA6B	4.00519654469483
AKR1A1	8.99507151163033
CLTB	4.98053603273833
NXT2	4.6418185870217
JDP2	2.93196038815317
MORF4L1	9.88210725015674
HSPB7	3.98136241509699
POU2F1	4.70342161818491
MLLT11	4.97518018605397
CNNM2	4.40559595335478
ZC3H15	8.05681001173923
ELK3	3.25146045085043
CBLC	4.42724774454759
SEC61B	8.34314192447863
RRP15	5.39417782846404
OR3A2	3.40814532510803
GALNT1	7.12933616351894
RSL1D1	7.27109066914155
P2RX7	3.31919249223345
ANKMY2	7.77758953470426
PSME2	8.83596913782254
ADNP2	6.0747742099196
RBM25	6.332215789847
PLEKHA5	6.43090985532531
DHX58	4.27860811886165
ARCN1	7.52095863275712
POLR2E	7.54684207320501
SEC24A	5.25771772390292
IFITM1	10.3986810736070
ZNF643	2.89838383934558
DNA2L	3.58661224658852
ZBTB25	3.69800344625702
HIGD2A	5.53193158110785
TTLL5	4.4659253062001
TBX6	3.57992333245778
SPTBN4	3.99104455683671
SGK3	3.41299655706517
FBXO28	5.32066876999829
GCN1L1	5.87245282339856
CLEC10A	3.73805194342387
GAS6	8.49847989979862
AMOT	4.34708212449839
TSHR	3.28532855548936
ETV1	4.1080108700424
LDOC1	8.58377464361689
ERGIC2	7.15615947616411
ADAM11	3.32999528664778
NAT1	4.74485097633082
ASB9	4.30256153360409
ATP6V0E2	6.50758755066491
HGFAC	3.71698551650396
TRAFD1	4.479691219552
MTCH2	7.11051915270228
BACH2	3.73426814023590
AUTS2	7.84272064535004
PGS1	6.00149203760956
LEPREL1	5.72557647222178
TFF1	3.46969248840584
RPRM	3.91137287710473
PPP2R3A	5.39578330927123
HAP1	3.56191940282306
BAT2	5.30368697757613
EPHB2	4.33599666259224
LPHN2	4.6573899823675
ACTG1	11.7613228594521
CENPT	3.67865429278605
RNF123	4.87114138992937
ZP2	3.23598878273703
PLAUR	6.40573564786381
BMP5	3.66200441428417
MUM1	5.24509117720474
SNX26	4.18764218790552
MID2	4.35287267067618
ISG20L1	5.00745147786452
RBM28	4.04574716533274
SRRM2	7.70185245901234
MEP1B	3.46829726363509
PCSK7	4.6939019692057
HNRNPA1	11.0706105297595
PBX2	4.3313044599878
CENTB1	3.65045818276457
BCAS3	4.38683318105981
HGS	6.31124386706458
FLJ20184	3.28795496861166
TMC7	3.3486907438266
POLA2	4.54530517881649
NOL10	3.40767711706993
KCNJ8	4.2997238173419
HSD17B6	3.58737065462023
EDEM3	4.28255328010532
SLC16A1	4.5009264683284
TCOF1	4.91639731611328
SF3B3	5.8252852938817
RANBP9	5.94551045666269
CPNE7	4.39563571885854
EVL	5.58083509540143
NUDT21	4.96804842940627
IFNA21	3.94218873621744
CFD	5.38639734487725
PYCARD	7.3245660968344
MYBPC2	3.56049249088185
ZNF235	3.65081411994113
ACSL4	4.8726031194357
KIAA0644	5.92372698812952
ERC1	4.8697658016713
NKIRAS2	4.8008187526759
TRMT5	8.55504076593403
TMEM176B	6.38582975801646
PPP1R7	6.3971032385748
SOX2	3.30245917696728
C16orf30	4.23722148739375
COMT	6.9672248513609
AOC2	2.95268811103127
PDLIM5	5.7882155992204
SPHK2	4.22230908105051
THNSL2	5.32016357495079
LARP5	4.39963518648436
C1QTNF1	4.86869456310371
TRADD	5.11793790928207
PCDHA6	3.17845484060182
C1orf43	3.6774324394072
SCARF1	3.79361134583674
RAD51L1	3.84533527620266
LETMD1	8.06605206226268
KRT75	3.47596628827689
CD3EAP	4.66486465859382
B3GNT2	3.69292746506744
TMEM63A	4.20354770025524
DUSP13	3.88406196030291
FNBP1	6.60325721327144
MAGEB2	3.0199430754598
EYA2	6.0536766880518
FANCG	4.68990436984443
CD1C	4.40894541205381
LASS2	7.6551830464319
BCL2L14	3.30350401679184
ZNF471	3.60484321062196
ZNF224	3.75434255821865
AVP	3.73597015921072
CKAP4	8.29050897466363
EFS	4.38211367835085
PITPNM1	4.67460349267504
TRIM68	5.05653353346646
ZNF652	6.55148966187111
UCK2	4.87684926951674
TMEM4	7.63999641842278
SCN3B	3.49291193735674
RNASEH1	5.94296061808036
FAM50A	5.44629808575727
DRD1	3.26071972728757
OAT	8.52520583130925
IQGAP2	4.63577590015602
CDYL	5.50813000896318
C20orf149	6.84579993338938
ANKS1A	6.129325943176
HYAL3	3.67593668754504
CLPB	3.70748288845068
SMNDC1	6.89527988615729
COBLL1	3.61522550334976
DONSON	4.22997028520851
SLC30A9	7.20838455781299
E2F8	3.8063228536339
CCDC25	5.17534609204192
C20orf116	6.98030739570073
C2orf55	3.12663909949507
PRCP	8.29934806115749
SPINK1	3.20882390197485
FAM12B	3.42538342243629
NDUFB1	8.81185511906238
DIO3	3.56463702589679
HPN	5.53365078285162
NBN	6.04105934990065
C14orf94	6.48345281170549
PVRL1	3.5354833948046
CNTD2	4.45971414283260
OCLM	3.32455868073771
ZSCAN18	6.17573836378017
MYL4	4.26773496558987
SLC17A1	2.90770900085219
TAF5L	4.53647086427951
L3MBTL	3.99864904589065
TSTA3	5.90055747661621
CCDC59	6.72696825211967
RAC1	10.2442778826353
C19orf15	2.97183856105204
MED20	4.74068590304104
CHMP4A	7.11125206389508
NFE2	3.06248033484323
KLK14	3.39967833878541
FBXL12	5.90689105422885
ZNF364	5.88502938317678
TOMM20	9.60962063724362
ARSF	3.41520108850032
MAST2	4.72832609486975
GTF2A1	3.69151479198179
ATP1A3	3.77238274076674
PNKP	5.69194740506543
MRPS35	7.6727257340373
MATR3	9.08830996113368
S100P	3.27992592983679
MSC	3.68940747620936
CILP	7.33473265389279
PROZ	3.89916254314083
SEC23B	6.25807255331742
FAM5C	3.08492384403791
C19orf40	4.15870136123317
DCK	5.07338193041337
C17orf63	5.83738155027594
TIA1	6.19933550966981
SPAR	3.15572401986277
SLC6A4	3.61637799551855
SPTLC1	6.49326703314558
HMGB3	5.84628519919693
TOPBP1	6.7669456695775
NAT8	3.29143926702643
MID1IP1	5.42540967558378
TPSG1	3.78472249866902
KLF11	5.0424482571833
HOMER3	4.95265416684415
KCNAB3	3.40156456643134
KLHDC4	5.02277941198166
PHLDA3	6.05745321396222
DOCK2	4.42934454605864
TUG1	8.7455205655226
NUP214	4.57164421939674
GABARAP	9.4231914572791
GOLM1	7.59485739277549
DPYSL2	9.3533044813213
SDCCAG8	6.17439390222277
SOX13	4.58532476535235
KEL	3.48927322203668
EXOC5	3.70648010376312
GK	3.37886594337775
SLCO1B3	3.26166770048327
RPL36A	11.7798369575260
DNAJB1	6.79859717902085
ALPK3	3.83666160167248
IKZF5	4.23484446853482
CYLC2	3.023833693769
C8orf51	4.15687188384688
NRP1	4.53861735991078
NR2F1	6.97727712809666
ACAD8	4.46620905155615
PLEK	4.76117299222424
NLRP3	3.20732538492245
RBM35A	6.07317841633409
GPR3	3.68082016979203
RAB8B	3.88043158226298
UBE2E3	8.41649345741287
FBP2	3.84949310565444
C20orf111	5.50383471328281
GNAI2	7.10921772422965
METTL8	4.36647483504264
SLC39A7	4.5073786165559
CAMK1	4.41773227086994
PRDX6	9.76450717871396
RFC3	5.24582990092426
FAM129A	5.07457905808571
BCAN	3.58656723792871
TETRAN	6.08096208361474
ILF2	8.07865037903659
SMPD4	5.6340881525609
AKAP7	4.20748580733233
ZNF500	4.64282568702056
ZNF506	3.1246493880689
FLJ11151	4.03745646632276
PSMA3	8.27107926743344
ASCC3	6.60185589451137
ACYP2	5.97929443693376
SOX21	3.53771381808436
CLDN4	5.43824895535417
LYRM1	8.29356117460982
DEFB1	5.08385227572982
GRM8	2.97207932772653
SLC22A18	6.02939541695027
RNF141	4.39592735550378
OR7C2	3.46243037888883
GRK6	4.49806288585391
PIGZ	3.83158713719795
VPS26A	8.0729117612697
EPHA2	6.66074650578057
KIAA0562	4.97106460898142
TCHH	3.03953674947854
MGC16824	6.17618745704176
SARS2	4.41877641151711
ZCWPW1	4.25784027720627
WDR8	4.8943341190635
MTHFR	3.57541367915844
RPGRIP1	3.39649320554677
ACAT1	7.25620480056113
MEOX1	3.67190209610522
DACH1	5.00988481439884
ADAMDEC1	3.32435966790566
PLK3	5.34255190477686
PHKA2	5.98653405438554
CALML4	5.09354845228144
TSSC1	5.66980537501621
TMEM45A	5.94911782203258
ATP5I	8.81010677003785
MRPS34	5.57493669938296
POU1F1	3.35713824731745
TMEM28	3.32656992956981
FBN2	3.48573388179967
DAP3	8.33618835495451
ZC3H7A	5.63737543793965
LAIR2	3.78574838282585
ST3GAL1	6.12253181490999
PHF3	6.42954887424477
DVL2	5.05632117805365
LCT	3.08083736629797
GEMIN8	4.19488923155408
DICER1	5.26319482806377
ARMCX5	5.25409814264405
HIF3A	3.63565070761038
CAPZA2	7.21999815702788
IFNA2	2.94557823473366
PLA2G2A	5.38970550975977
FOLH1	3.74113962288066
MAPKAP1	5.22464088928947
CYFIP1	6.64000613040168
NPAS1	3.2934275855249
TRPV6	3.51549484295591
RSHL1	3.61124480572171
PIAS3	4.98698619962588
SOCS6	3.66882678450134
TAF7L	3.94221308194777
MRPL24	8.21973899299901
YWHAE	7.9231791171602
GREB1	4.32149711078866
NUP62CL	3.24109330777625
MOSPD2	4.88012204256914
NEUROG3	2.93585142839537
MARK1	4.31244524388179
MGST3	8.94546946679796
BDNF	4.20085760683123
LMBRD1	8.80625597671565
PNMT	3.79107562587882
PRPF19	6.74529169250022
NDUFS8	7.01045537214819
TFCP2L1	3.97681222960163
SLC25A16	3.81363559941047
EIF2B3	5.87800272022821
HSPB3	3.79491327217378
RPA2	6.32892318579174
PAK6	3.38974475950765
RBM4	6.35462630816198
CSF1	4.09222355081322
SEMA3E	3.11838618711473
MXD4	5.1492252055258
TNFSF10	8.59472905398172
SMARCB1	5.74251832697117
TADA2L	3.66495425838439
SCIN	5.93624873680198
PPAP2A	5.96262819763568
ULK1	4.61002938612034
NPAL2	4.33020610919939
MRPS11	6.13663525044733
SLC2A3	4.96554810150596
ARID3A	3.58653757496541
FEM1B	4.01701583124805
GNG5	8.7521982971286
ACOX1	4.84062513939673
MTHFSD	4.06766379461616
TLX2	3.1657524068652
KIF5B	6.55336457700381
POLM	4.32671652921992
C1orf181	6.25446208118289
C10orf92	3.19376040565432
MUC7	3.0624895576439
NUP153	7.29852312247735
CSDE1	8.48532385502555
CLPTM1	5.04082999227956
LRRC17	5.97904222031914
ATP5B	9.92393376848082
S100A5	3.47977853745714
ZNHIT1	7.50460553060154
EFHD1	4.83798905830384
HIST1H4G	2.78832992200152
GOLGA2L1	3.7009893229098
COPZ2	5.54549007439969
ELF3	6.94105853480814
CPSF3L	5.98044024145506
POLR2I	7.22497451713883
ZNF665	6.61794224582119
TLR6	3.37092375292006
GPI	9.05998109005242
ANGPTL7	3.42231286516198
RAD9A	4.3852895996283
NDST4	3.64039918994792
AGPAT3	3.67363095578752
ADORA2A	3.32984450431839
TNRC5	5.83796615990057
KCNH2	4.01140318428106
CCHCR1	5.06256531413252
RPS27A	11.2465212774736
GCM2	2.87233633319944
TUBA3C	4.75622096151873
HOM-TES-103	4.88794969867179
HIST1H2BC	3.04522373355167
IGFALS	3.56745434084539
E2F1	4.27913799550695
PLCB3	4.48305247201857
NPAT	5.16764523359122
NR0B1	3.22680478580779
COIL	5.84138582712939
RASGRP2	3.60148959659721
APOB	3.51147121181239
RAB11FIP2	6.85254693935456
PIGR	3.44186758247157
CDC25C	3.54869752083488
RCOR3	5.14466633267863
TSC2	5.8708815744989
NRP2	3.53654935837540
FUT6	3.42697375691674
CDH2	6.45519688782674
PTPRB	3.09189584674685
ACP2	5.67666635887653
GTF3A	9.32821417348902
LAG3	3.2648929712213
AIM1L	4.40451701983285
ARID5B	9.20458054671413
KIAA0256	6.20920702825786
FLNC	4.98781496705794
PRAF2	5.67807106669697
ITGB1BP3	3.5070204425399
C14orf147	5.7393834316768
ZRSR2	4.92297268214577
KRAS	6.44830122821305
SPTAN1	6.50719155432868
FLJ14803	4.418115240223
RCAN2	5.39776993037242
NECAP2	6.70173826405163
CDX2	3.60890056539209
ECOP	7.03058227757715
ACTR1A	5.54478512869781
PPARG	3.51166869740454
BBS10	4.95402134349113
ISOC2	6.12947358079105
CITED1	3.67920849907374
PRDM4	5.74862097966285
HSPA4	6.12211516458263
SERPINB7	3.24514254611739
DHX40	7.88902930678247
RAB26	3.69343654825444
RRP9	4.51451770735866
EVI5	4.34139584623337
CAPN9	4.95862669753206
HIP2	6.01653032632292
GNB1L	4.5850262475487
MYBL2	3.41770394640993
ZNF407	3.91433083808225
PPIG	6.65196491916137
C12orf10	6.97227114073167
MYL6	10.5898484999041
NAGA	4.92929200465976
MAPT	3.48160348032888
MRE11A	4.08383036889396
HSPA4L	3.87713151530626
PLXNC1	4.04974105174601
STBD1	4.7898202682397
CTAG2	3.66300360873369
C14orf169	5.88941177413878
MTTP	3.22437931937513
KCTD5	5.11773741476846
ECM1	5.73419349598977
CHRNB4	2.71544759804460
NYX	3.30626811035378
RLN1	3.27459356470136
GZMK	4.13741881199
C1orf21	3.44166739760512
EPB41L1	4.8363982945896
HOXA3	3.98955336279972
TOM1L2	3.75296082586203
TMEM165	7.28667887637302
MAGEA9	3.40726685645973
MNDA	4.74101769133365
RAB21	6.17770025289898
RPS8	11.4870743152757
FOXJ2	5.5674494665271
MSX2	3.21599875019887
C10orf76	4.83837577474933
PBRM1	5.63265580123102
ZNF343	3.36025595589453
CPB2	3.4337712172091
LY6G6C	4.08144784176958
PIM1	4.96177290967316
CTF1	4.08145938222657
GRLF1	4.19928637818268
EGFL7	3.78652290099611
USP9X	8.37600506214184
IFIT2	4.7053407741798
S100G	3.23020181344605
GUCY1B3	6.36646549682124
NR3C1	5.68810439709383
FCN2	3.25720539016153
CORO1B	5.27461545951054
PARP11	3.07969261799579
F11	3.91283306754738
DNALI1	5.30907189587255
MAP2K6	4.05489126547906
LEFTY1	4.01440755432276
ATHL1	4.84852590462909
FSTL4	3.67996281850346
ANKRD47	3.89066051702317
ATP2A1	3.37413830899925
SERINC2	3.50789309407196
PAXIP1	5.2440805500405
ZC3HAV1	5.48963178668950
YY1	7.17554665733934
PNLIP	3.31019171969132
C14orf105	3.69126983904626
ZNF80	3.15663105935844
SLBP	7.82477922118814
AASDHPPT	7.05430207551061
UBL4A	5.43384671770783
CKS1B	6.93108789147133
MCM3	6.0126212996606
KAZALD1	3.56764268581774
SLC19A3	3.30442081702934
CDC37L1	4.53193467375348
NDUFA4L2	5.6148001427105
THTPA	5.9921660269603
BNIP3	8.25194060008812
HIST3H2A	6.54178907060199
STEAP4	3.47405210770632
HTR3B	3.13488595111324
FES	3.90749300530488
C11orf71	4.39659485208403
NPTX2	6.15330245619886
CBLB	4.93165756282964
NME6	4.27355019049598
CETN1	3.28133452416803
RORB	3.00873498715087
AP2M1	8.0303278400206
SNAPC4	5.08008802242348
FAF1	6.47054146246001
SLC9A7	3.00271974815353
CDK6	3.32892811492605
P2RY1	3.20238333136122
VAPB	5.06737642211617
CSK	5.15210454244381
IGHM	3.94108200386034
RAB27B	3.12213586563819
C2orf33	7.34052507004069
CTSS	5.37131695662661
SNAP25	3.7093338589969
TUFT1	5.61161313773918
LILRA2	3.93169083254806
TLL2	3.79130818212048
LUC7L	6.07005934553559
LCK	3.77204560063005
PRPF6	5.84201515787859
AKTIP	5.19445704518558
FURIN	5.04296919108696
SOX12	5.5069869196777
UQCRFS1	9.66951053756772
ADH7	3.13533118659281
RAMP1	5.09501529280151
KIR3DX1	2.96656212994832
INSL5	3.34128819881019
PDE8A	5.2600074048604
NAT6	4.22222003528368
EDN3	3.49579636293631
BLM	4.0566641727462
GMIP	4.35663827771494
CHST4	4.10552187722490
SF3A2	5.77177617426412
FN3KRP	6.09080506133645
PRUNE	4.73800667658171
SMAD7	5.15434840530682
SDC4	7.0042647075488
IQWD1	6.8369792590183
FHL2	8.95568750559808
KIAA1107	3.52193992114243
PSMB2	8.31281663551922
GOLGA8A	8.51548052587944
TMEM57	3.79899341235217
WARS	5.82172766715444
PHOX2A	4.07391975593296
S100A14	5.5835289439269
FGFR2	4.8088713066673
ASPA	3.25655194024871
CLDND1	5.29195841238867
XRCC3	3.54720556227118
TUBB4Q	3.18431982302117
ITPKA	3.5469768620558
MGC3771	3.53927360958316
BTBD2	5.26704210661207
GH2	3.07764861882152
RDBP	7.8555538331377
CSF3	3.79929259130964
LMO2	4.69027500928519
GPATCH4	3.41092758573124
PDPR	2.86453227689447
PTK7	6.19811916324614
PPP2CB	6.34248530730296
TWF2	5.56116614307092
B4GALT6	3.10909813664603
DOLPP1	4.58187302373985
C4orf8	5.62630370549196
GLT25D1	4.95867457148708
TNNI2	3.22705636544602
JHDM1D	4.38840493862606
CD7	3.77805807420191
RPL22	11.0397557724018
CYC1	8.17487891198306
EPRS	6.79564434668225
B4GALT2	4.91679190999641
CHUK	4.8563661590671
CHAT	3.86468349474561
RAB6B	4.31764198049157
HR	3.85739333527784
CCDC134	3.59915146383225
PDPK1	4.96848487145351
C14orf130	6.07115790196056
RAB33A	3.67717615642403
DENND4B	5.74935818760779
CPT1B	4.7157829372295
KYNU	3.75954414833833
MS4A5	3.25453935583848
TNMD	3.48736374626969
PEX7	5.46466502176195
IL22	3.86494102920295
SRD5A2L	3.50327668386048
FAM62A	6.82367714910743
HOXC5	3.68200196180597
SPATA6	3.56674019375169
C18orf22	5.07227917802183
STX11	3.29813348566529
KCNC3	3.43599485216531
CYP7B1	3.16427168547463
THOC1	6.70199392134561
C14orf159	6.90985921601973
TBXAS1	4.4269901311222
HSF4	3.95750053780174
ALDH1B1	4.61712047183351
USP25	6.83066326350299
ZNF124	5.20045489463293
