Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_C05_586182
Composite Element REF	Signal
SPAG1	5.89085595287063
C9orf82	7.558424800702
KIAA1024	4.00190482567185
TM4SF1	9.1900829714734
SMG7	7.00961064099971
WDR45L	9.59896718802094
TAS2R13	3.09663924013449
SPAG8	3.21217693202447
VASP	6.11404841912071
ZCCHC11	5.76826500605147
LOX	4.75606455523294
SYPL1	9.7657957721787
BAG5	8.11126591586686
RPS27L	8.16426247702387
MGC2752	5.88886009367859
IQSEC3	3.46958021460112
TGFBR3	7.97712966289574
PPA2	9.27697573224134
MED24	4.67560530783567
CASP9	5.40624744255938
PDCD1	3.45838433330491
MAP3K7	5.3186889862035
C17orf81	5.10415545071359
SRPR	7.41661006817732
BAG4	3.96721649444929
ZNF32	7.08158047018816
BRD2	8.1908443711664
IL32	5.45631518147632
LAMP2	8.50091832565953
FAM53B	4.42078804401886
CAT	7.76528427741589
C16orf80	9.02106333036831
SLC7A1	4.90568648987762
C1orf76	3.28259244540916
PRKCQ	6.1129025371599
ATXN1	5.8870706257245
LAMC2	6.75786505234699
CPOX	6.21162989720121
SPSB1	5.43631390514767
APH1B	5.1720695972686
USP36	5.90852648399741
CTNND1	7.99137323459914
MADCAM1	3.98602854273232
GABRG2	3.13934634427163
LYZ	7.42646913560565
F5	3.93639630630908
TMEM186	6.4402465659617
TPM2	6.82961464579972
SEMA4F	4.23228448286996
NUDCD3	5.68632055865591
OLFML3	4.39880056790019
PPP1R11	8.63123723840019
ELAVL1	8.28281129908796
GCNT3	3.57656461484754
DNAJC17	4.30725265439508
N4BP1	6.9258219758591
ABCA2	3.67349024311685
BNIP3L	8.43967910929501
SLC35F2	7.89597551941201
ATP10D	5.1706243808818
LCP1	7.49458681743674
IGBP1	7.48098355200011
GALNT8	3.28957132812477
PRKCH	4.88626294236394
DCAKD	4.03403152897257
ELA2A	3.54848963553681
PITRM1	7.54270340575177
RASSF8	3.72458379591478
GUK1	6.69178461807227
USP12	4.27344788896946
STXBP1	7.3238776107074
ADM	8.56305414320914
LSM2	7.7848712372073
GHRHR	3.20685116314596
SERF2	9.7837865915114
VPS72	7.64473581232285
CD22	3.90141400911669
CD47	9.35206835319552
LAP3	10.1809403326037
IMPDH1	7.1986753902368
PPIC	8.68608872525306
ACP6	6.82204580829181
PRKACA	4.55392781850269
PPP1R1A	3.13508705231969
C9orf40	4.70403607236261
ASXL1	6.32294092347419
IDH1	9.28122838596103
XRCC5	8.72790768236112
TBRG4	5.0773938728084
RAB1A	8.67992009322152
INHA	3.59293019889269
MLL2	3.42698399081693
FXYD1	3.07458363098301
DKFZP566E164	3.76764246190189
KMO	3.84532857562242
KIAA1128	5.68557479660601
NUDT4	5.96587955715308
USO1	8.19982089276039
RAB9A	7.89477780497029
RUFY3	5.30533619996566
CLDN1	4.8002684697481
FBXO38	5.56743356685059
VRK3	6.5198462981927
ICOS	3.48379487017152
NFKB1	7.51183346921416
FASTK	7.36247949901175
LDB1	5.23090526121079
ABCC1	6.5422500898269
IFNA6	3.13205503178487
PCBP2	10.3991220836375
RBP3	3.26446536551632
MUC13	3.42167167360265
C8orf30A	5.62295153366675
NUP205	8.99615079938899
MFAP1	6.914903423627
ACTA1	3.63112764183483
NHLH1	3.94133897396238
GABBR2	4.24681147568595
CXorf34	6.76699327152592
TDRD7	8.18283986472075
KCND2	3.424681838229
WIPF1	4.73456430129362
TIMM17B	6.38532567792657
SNX15	5.34099168568883
AGXT	3.00698756024999
IGF2R	6.41618313667111
PIP5K1B	3.32761061539058
ATP8A2	3.00946302701362
FGF21	3.228142855956
AFTPH	8.56595738340632
RBM15B	7.40192998370216
FCER1G	7.7464553773355
AGBL5	4.93708443514039
SNTB1	3.90231484561819
APEX2	6.33045328368762
C17orf39	4.15450524774097
SLC24A3	5.51674409228528
TXNL4B	5.78467078597402
UBE3A	6.05732644762501
TGFB1I1	5.76104472517143
RPL10L	5.62337807065915
RBM13	5.93473550335034
LOC389517	5.68790445121972
TOP2B	8.87612785910024
NPVF	3.02882876194032
SHOX2	3.30817110453593
ITGA7	5.10883867723258
RAD54L2	5.38712752291744
KCNIP2	3.02850538906296
C2orf47	7.52746018242364
KLF13	3.70369007149999
TSPAN4	5.87634794578223
NLE1	3.37814678869528
TPST1	4.18860921821274
CEACAM1	4.6978994424287
PFKFB4	3.64750377083387
SREBF1	4.94234536516903
RNF11	8.01184845631938
IL21	3.17584996509125
LTK	3.08053390208613
DKKL1	3.39360295250816
EPAS1	6.38641129156936
POLD3	7.21789899325826
UBTF	4.33186561976984
PHB	6.75926313072601
KIAA0427	3.70943882982219
FPRL2	3.86381299591014
HSDL2	6.13023809875933
SEMA6B	3.72936464534161
AKR1A1	8.90244522563436
CLTB	5.08943674138097
NXT2	8.32613635175886
JDP2	2.78956180243364
MORF4L1	10.0827557142639
HSPB7	3.1605525254977
POU2F1	5.68587770202473
MLLT11	4.59011277631606
CNNM2	4.10518103146938
ZC3H15	9.21261349040733
ELK3	3.38520361376904
CBLC	4.08901284668239
SEC61B	9.43315828194923
RRP15	5.78326334939725
OR3A2	3.09981345611518
GALNT1	7.8774310250124
RSL1D1	7.375046857663
P2RX7	3.52726198282697
ANKMY2	7.27726256567726
PSME2	9.6757344020944
ADNP2	6.9080205605482
RBM25	7.15559016126147
PLEKHA5	5.87775602427781
DHX58	4.60836774923312
ARCN1	8.3622287872212
POLR2E	7.9555833104293
SEC24A	7.7695103987858
IFITM1	11.6817558170868
ZNF643	3.03826026700920
DNA2L	5.22332151634908
ZBTB25	3.72591601651414
HIGD2A	5.19167373697568
TTLL5	4.23319616017622
TBX6	3.58557176391392
SPTBN4	3.78670854006784
SGK3	3.94827382596703
FBXO28	6.772517554629
GCN1L1	6.55884597782209
CLEC10A	3.12814886162680
GAS6	7.69766617518211
AMOT	4.46301004470589
TSHR	3.20139483034935
ETV1	3.37472749154757
LDOC1	8.32693674354074
ERGIC2	8.11467089622172
ADAM11	3.20251217086953
NAT1	5.80198418925007
ASB9	4.77002715475347
ATP6V0E2	7.39425948624759
HGFAC	3.54826255011269
TRAFD1	5.46017076703909
MTCH2	8.77291054719842
BACH2	2.96722740240849
AUTS2	9.3574722695799
PGS1	7.01293257102565
LEPREL1	3.83249110409733
TFF1	3.49825990191560
RPRM	3.53377540535653
PPP2R3A	6.23619949002269
HAP1	3.78269943025971
BAT2	5.13706055352098
EPHB2	4.17133075224389
LPHN2	3.80214546045274
ACTG1	12.1062266545030
CENPT	4.96278244682415
RNF123	5.34332602740256
ZP2	3.19347512835575
PLAUR	6.48315914990335
BMP5	3.80347991648368
MUM1	5.28298531213655
SNX26	3.99328075129750
MID2	4.29001265774177
ISG20L1	5.4398533254998
RBM28	5.87648191144401
SRRM2	8.14538303749715
MEP1B	3.23522454637794
PCSK7	6.33679677880743
HNRNPA1	11.0175444989751
PBX2	5.54540652668513
CENTB1	3.43612019374367
BCAS3	4.78889662208607
HGS	7.32278555190108
FLJ20184	3.10353065999442
TMC7	3.50663784836121
POLA2	6.05983689124522
NOL10	3.44929942716005
KCNJ8	4.32406226492777
HSD17B6	3.03986318020153
EDEM3	5.80927532834349
SLC16A1	6.75348680720992
TCOF1	4.70238271271554
SF3B3	6.17545345962126
RANBP9	7.06792387399964
CPNE7	4.93616236299265
EVL	7.64539358315913
NUDT21	6.66804107427228
IFNA21	3.69825128652323
CFD	3.87083041459004
PYCARD	6.98216673343737
MYBPC2	3.22707781822156
ZNF235	3.45965936822851
ACSL4	7.13715548269533
KIAA0644	4.96023310243343
ERC1	5.38868687452817
NKIRAS2	4.9077242183343
TRMT5	9.28355300567875
TMEM176B	5.48839033465896
PPP1R7	6.4952553469298
SOX2	3.39255811289404
C16orf30	4.39180970618269
COMT	6.62793280471338
AOC2	3.09594408422002
PDLIM5	6.94237570446853
SPHK2	4.15995415547303
THNSL2	4.97942711431245
LARP5	5.41007876749339
C1QTNF1	4.01691180823187
TRADD	6.3976392538091
PCDHA6	2.94740846699073
C1orf43	4.57709305001536
SCARF1	4.56890511105726
RAD51L1	3.57896068065152
LETMD1	7.7102738015779
KRT75	3.53834774229207
CD3EAP	4.25317764906957
B3GNT2	6.27585353935059
TMEM63A	4.64226911427397
DUSP13	3.57195778229928
FNBP1	8.5765692278182
MAGEB2	3.05322972197251
EYA2	7.42562672598785
FANCG	7.15328451726246
CD1C	4.18104986356083
LASS2	8.10290832100089
BCL2L14	6.52508369319544
ZNF471	3.27726043698996
ZNF224	3.74233092281191
AVP	3.45949765846371
CKAP4	9.54404575023257
EFS	3.43925134083181
PITPNM1	4.58952805838121
TRIM68	6.29873006550154
ZNF652	6.96130334060666
UCK2	6.35453995474878
TMEM4	8.6453035299348
SCN3B	3.44731797870421
RNASEH1	7.30697644921903
FAM50A	7.65128571919332
DRD1	3.10434232323231
OAT	9.15271901714216
IQGAP2	4.57167650448111
CDYL	5.72412161105397
C20orf149	7.74777770213704
ANKS1A	6.86993246978417
HYAL3	4.33401775960506
CLPB	4.56741917575142
SMNDC1	7.36460945985239
COBLL1	4.33828141606706
DONSON	6.12881373264624
SLC30A9	8.02970022639803
E2F8	6.41922161132234
CCDC25	5.26582490426194
C20orf116	7.1168677544234
C2orf55	3.08302916154847
PRCP	9.4557403428531
SPINK1	3.29745353700174
FAM12B	3.38455559224295
NDUFB1	9.9638024764534
DIO3	3.23599696044754
HPN	4.03558025064499
NBN	7.32252990862598
C14orf94	6.10727662931909
PVRL1	3.41095112814314
CNTD2	3.93090694195826
OCLM	3.24543447254682
ZSCAN18	6.39428461078962
MYL4	4.34758109106816
SLC17A1	3.02011183908809
TAF5L	5.76361286573973
L3MBTL	4.8156668816472
TSTA3	6.72311626418332
CCDC59	7.64732447105534
RAC1	10.5145718829593
C19orf15	2.94020425229696
MED20	4.90531253729847
CHMP4A	6.9881625884036
NFE2	3.26005781456352
KLK14	3.21955348861792
FBXL12	6.86350979464338
ZNF364	6.34994946941093
TOMM20	9.64842912158973
ARSF	3.30052838053035
MAST2	4.87966737625284
GTF2A1	4.11575172853027
ATP1A3	3.32918262705923
PNKP	6.25391613894076
MRPS35	8.5586338282818
MATR3	9.0703342268737
S100P	3.70415219686592
MSC	3.47358140201360
CILP	3.57334069539751
PROZ	3.71994441172192
SEC23B	7.45402562524804
FAM5C	2.76254668275266
C19orf40	4.03058648695422
DCK	7.3532935765628
C17orf63	5.87705885212621
TIA1	7.67211463365975
SPAR	3.33011554546639
SLC6A4	3.69410278647786
SPTLC1	7.77803460570854
HMGB3	7.35778662021225
TOPBP1	8.53196797874785
NAT8	3.18081986929020
MID1IP1	6.42852004331144
TPSG1	3.87431463795574
KLF11	6.64321599712026
HOMER3	4.63478535335519
KCNAB3	3.31404976742354
KLHDC4	4.88437298508051
PHLDA3	4.50700870357570
DOCK2	4.70782882334577
TUG1	8.35297662942239
NUP214	4.63616347432716
GABARAP	9.6570198491329
GOLM1	5.95331424690933
DPYSL2	8.14088764108884
SDCCAG8	5.5252365434741
SOX13	4.72207445543816
KEL	3.64010170161576
EXOC5	4.05469241178701
GK	3.89954583718759
SLCO1B3	3.13209395224229
RPL36A	11.8019040894509
DNAJB1	7.62655247647121
ALPK3	4.17772564532416
IKZF5	4.3367285533116
CYLC2	2.97772886485426
C8orf51	4.33738439221185
NRP1	4.24668508284082
NR2F1	3.99591341327618
ACAD8	5.56184017989675
PLEK	5.86067601829184
NLRP3	3.20677307964564
RBM35A	7.94162455206655
GPR3	3.38428035846176
RAB8B	4.75262268848912
UBE2E3	9.44182871256756
FBP2	3.72043361394896
C20orf111	7.75876506881811
GNAI2	7.97058497838396
METTL8	5.96888076356514
SLC39A7	5.7042087777826
CAMK1	4.06686045223103
PRDX6	10.1769038899810
RFC3	6.80512164580369
FAM129A	10.1560613131595
BCAN	3.54039826974334
TETRAN	6.90922830671774
ILF2	8.62217719198019
SMPD4	6.71832675488702
AKAP7	4.39520619584112
ZNF500	4.96087709003796
ZNF506	3.28847607313549
FLJ11151	5.1308665107553
PSMA3	8.54547157412397
ASCC3	6.84762705823425
ACYP2	6.66795577932746
SOX21	3.35906559729327
CLDN4	7.28614908286497
LYRM1	9.75809234627872
DEFB1	7.52515121701198
GRM8	2.83287881412828
SLC22A18	7.68778306105511
RNF141	6.27499572218466
OR7C2	3.58027478657456
GRK6	4.80886050764536
PIGZ	4.30964051976237
VPS26A	8.86203900726845
EPHA2	5.54674777238235
KIAA0562	5.63188432134244
TCHH	3.23558743384124
MGC16824	6.57199225848923
SARS2	3.97980344692362
ZCWPW1	4.25700190247314
WDR8	5.70550710110802
MTHFR	3.45027339753383
RPGRIP1	3.59125250630502
ACAT1	8.63153533890825
MEOX1	4.50439204198308
DACH1	3.03468362171213
ADAMDEC1	5.40504795024672
PLK3	5.46498876219792
PHKA2	6.3469880166352
CALML4	5.96443218132045
TSSC1	5.91019071963694
TMEM45A	4.43229517204585
ATP5I	9.23700261143668
MRPS34	6.53041586297618
POU1F1	3.21487788091876
TMEM28	3.62232210546675
FBN2	3.0615808285449
DAP3	9.04066998873386
ZC3H7A	6.97063877585049
LAIR2	5.30110177695
ST3GAL1	6.69710915010383
PHF3	6.74723170482147
DVL2	5.66713168738555
LCT	3.06249779223754
GEMIN8	4.37925804650346
DICER1	6.24521654896244
ARMCX5	6.02696356653982
HIF3A	3.42715680484272
CAPZA2	9.31211365244781
IFNA2	3.13543671998651
PLA2G2A	3.93435406703248
FOLH1	4.08835493277296
MAPKAP1	5.95549037085685
CYFIP1	7.2148340179256
NPAS1	3.09750574515572
TRPV6	4.03169228573885
RSHL1	3.37593999119552
PIAS3	5.26772239449953
SOCS6	4.38851280597944
TAF7L	3.96103859419109
MRPL24	7.55773935146896
YWHAE	8.45219271816552
GREB1	4.65880257329392
NUP62CL	3.30219823230541
MOSPD2	6.49954690654986
NEUROG3	2.87873105068486
MARK1	3.63016289955861
MGST3	9.06181383143112
BDNF	3.29798814908423
LMBRD1	7.88761164992815
PNMT	3.67117206264509
PRPF19	6.33839078434464
NDUFS8	7.94324533874651
TFCP2L1	3.78872679471761
SLC25A16	5.58920160110805
EIF2B3	6.71770926034924
HSPB3	3.39355425030434
RPA2	6.76529621705847
PAK6	4.60324136373577
RBM4	6.84414926750233
CSF1	4.40257350228212
SEMA3E	2.88466168054787
MXD4	5.70495699945779
TNFSF10	9.76429051238228
SMARCB1	5.52404940712655
TADA2L	3.89513886976261
SCIN	6.40624964873745
PPAP2A	5.83692023916389
ULK1	5.5699336972031
NPAL2	4.47578908270587
MRPS11	7.05113690156505
SLC2A3	5.88396606766218
ARID3A	3.81508880397387
FEM1B	3.74127008336856
GNG5	9.7915412970349
ACOX1	5.77074584686867
MTHFSD	4.35752368173376
TLX2	2.92730171684978
KIF5B	6.96458641401905
POLM	3.9884597646836
C1orf181	6.79573638606238
C10orf92	2.82185259699404
MUC7	2.92780833806583
NUP153	8.56906196712478
CSDE1	8.5699186358802
CLPTM1	4.7532985779174
LRRC17	3.99485888827273
ATP5B	10.5452869118736
S100A5	3.10606223726392
ZNHIT1	9.79615133248145
EFHD1	4.09233664065064
HIST1H4G	2.93693504950142
GOLGA2L1	3.75411895544393
COPZ2	4.05638882425297
ELF3	8.62121997285376
CPSF3L	6.58102147175671
POLR2I	8.03509507942474
ZNF665	8.22930349920722
TLR6	3.14369756220176
GPI	9.55078048074795
ANGPTL7	3.29510384942072
RAD9A	6.0750269698751
NDST4	3.2296391308579
AGPAT3	4.20484080649789
ADORA2A	3.58240572082379
TNRC5	5.76785963548828
KCNH2	5.71221725246954
CCHCR1	5.99376127417652
RPS27A	11.7840738593504
GCM2	2.65466257591832
TUBA3C	5.02500586779656
HOM-TES-103	4.49440309452325
HIST1H2BC	5.1594687209336
IGFALS	3.31382577836694
E2F1	4.45802467759194
PLCB3	4.64870866249734
NPAT	6.14430068852884
NR0B1	2.97905888490105
COIL	5.38106140604158
RASGRP2	3.52365168334541
APOB	3.24947662531314
RAB11FIP2	6.31247862041825
PIGR	3.74623454731313
CDC25C	3.81571827683404
RCOR3	6.10124989502638
TSC2	6.5286584652428
NRP2	3.94470053475683
FUT6	3.40530301834682
CDH2	5.7059283698288
PTPRB	3.19736114427322
ACP2	6.61150057680716
GTF3A	9.69458467642006
LAG3	3.39962671231592
AIM1L	4.30201940705292
ARID5B	9.29665537776464
KIAA0256	7.05184153756026
FLNC	3.65838562085243
PRAF2	6.06066756908635
ITGB1BP3	3.25652933767659
C14orf147	7.52841583579176
ZRSR2	5.59064392486188
KRAS	8.35920303259576
SPTAN1	6.67809245689303
FLJ14803	5.90405785331827
RCAN2	4.02309120762852
NECAP2	7.99276852410624
CDX2	4.00201697780275
ECOP	7.6741196235395
ACTR1A	5.68971341659369
PPARG	3.41837199803332
BBS10	5.4989431613859
ISOC2	6.490510732169
CITED1	3.66641754851461
PRDM4	6.51497741300648
HSPA4	8.2951180063405
SERPINB7	3.30524420065136
DHX40	6.8170393643869
RAB26	3.55834900612592
RRP9	5.27759431867954
EVI5	4.83941179850854
CAPN9	3.68420542245602
HIP2	7.42521795258066
GNB1L	4.31840199738907
MYBL2	5.63517053608537
ZNF407	3.85656553611741
PPIG	8.00235149316715
C12orf10	6.26161964235498
MYL6	11.7215108189507
NAGA	5.79272050372078
MAPT	3.48697271233237
MRE11A	4.88313128086982
HSPA4L	3.8053005768988
PLXNC1	3.90652952444797
STBD1	5.78581751395265
CTAG2	3.50038567098763
C14orf169	5.98047519424353
MTTP	3.07640396219127
KCTD5	7.26738379097268
ECM1	4.8616907619604
CHRNB4	2.76461711936981
NYX	3.14998661574462
RLN1	3.37049026692805
GZMK	4.19489088431323
C1orf21	4.17767592440772
EPB41L1	4.74838317943291
HOXA3	3.65564022833950
TOM1L2	3.55663047247388
TMEM165	9.70972467357086
MAGEA9	3.31284723437005
MNDA	4.7708913969007
RAB21	7.81242930332305
RPS8	11.1365562450795
FOXJ2	5.93382255152686
MSX2	3.12177837515347
C10orf76	4.51910854543601
PBRM1	6.52388327359427
ZNF343	3.59823439352396
CPB2	3.21624718766906
LY6G6C	4.51282303094762
PIM1	5.72485427192398
CTF1	3.7324135034572
GRLF1	4.11318098369846
EGFL7	3.60459745390002
USP9X	8.99052530277352
IFIT2	6.94695792896518
S100G	3.25187604058173
GUCY1B3	7.95426474676305
NR3C1	7.61179119119926
FCN2	3.25434558469981
CORO1B	5.80645177964909
PARP11	3.15658585207441
F11	3.61540894913946
DNALI1	3.92554620024522
MAP2K6	4.32887375659701
LEFTY1	4.19531738313241
ATHL1	7.13569128361255
FSTL4	3.54496773337888
ANKRD47	3.88073395700439
ATP2A1	3.46165854402462
SERINC2	3.36068636626869
PAXIP1	7.8722464226386
ZC3HAV1	7.38539203857174
YY1	8.19576823209459
PNLIP	3.12977541259886
C14orf105	3.03669681665255
ZNF80	3.33133835990496
SLBP	9.04475713427078
AASDHPPT	7.95661420106743
UBL4A	6.69130679765327
CKS1B	10.0159203236997
MCM3	7.01034694767948
KAZALD1	3.08563162228368
SLC19A3	6.00841425961104
CDC37L1	5.89446512976643
NDUFA4L2	3.85380809920469
THTPA	5.81604458378196
BNIP3	8.75245098683901
HIST3H2A	7.60276443769223
STEAP4	3.14924303992698
HTR3B	3.08772746792905
FES	4.93580683673173
C11orf71	5.99941453827041
NPTX2	5.72547287710428
CBLB	5.19926435834515
NME6	5.9408252567544
CETN1	3.31840006646848
RORB	2.99095352780125
AP2M1	8.30870717577556
SNAPC4	4.8184258541139
FAF1	7.44702178816495
SLC9A7	3.0738356062528
CDK6	3.277246387575
P2RY1	3.14695782143322
VAPB	6.75854814828766
CSK	6.58397119619232
IGHM	3.44304268096204
RAB27B	3.45923235515848
C2orf33	7.96867162655183
CTSS	8.00488514217674
SNAP25	4.09117660536522
TUFT1	6.48370927091462
LILRA2	3.79878917991869
TLL2	3.29975050362751
LUC7L	6.52719849592217
LCK	3.67250594899972
PRPF6	6.73173707686672
AKTIP	6.46310212087244
FURIN	5.76912233187347
SOX12	5.07108750676385
UQCRFS1	10.012086901846
ADH7	3.18127087231948
RAMP1	4.42485646556884
KIR3DX1	3.17294353836823
INSL5	3.3150633016035
PDE8A	7.61994802623413
NAT6	3.88094297607904
EDN3	3.08844212199357
BLM	6.20224087707294
GMIP	5.5284629341348
CHST4	5.53334351684673
SF3A2	5.97537202461506
FN3KRP	7.31622434658381
PRUNE	5.33730938816359
SMAD7	3.53218242070880
SDC4	10.7834096405067
IQWD1	8.24073223941853
FHL2	8.92592553653834
KIAA1107	4.44230533467547
PSMB2	9.57404268795732
GOLGA8A	7.83861131314653
TMEM57	4.43417693820794
WARS	8.10612854967815
PHOX2A	4.00807071484331
S100A14	5.557683968652
FGFR2	4.66510524205205
ASPA	3.10854407762196
CLDND1	7.21524992180043
XRCC3	3.58436708859012
TUBB4Q	3.04609884614086
ITPKA	3.32875462664784
MGC3771	3.42507846673025
BTBD2	6.21098102677233
GH2	3.15138389183401
RDBP	8.23424265651862
CSF3	3.60695478882919
LMO2	5.15415105321216
GPATCH4	3.46944395910022
PDPR	3.22920828178153
PTK7	5.48587978292799
PPP2CB	6.13288970813437
TWF2	5.28449711222704
B4GALT6	2.98811949796313
DOLPP1	5.53596078576394
C4orf8	6.56335456486684
GLT25D1	6.25125615118306
TNNI2	2.81831642743098
JHDM1D	6.80522873154572
CD7	3.5723469220572
RPL22	10.7933650695121
CYC1	8.73179362183456
EPRS	7.50201522743559
B4GALT2	5.30970351677063
CHUK	5.399419666398
CHAT	3.59584853065662
RAB6B	4.40914086383117
HR	3.47435010476071
CCDC134	3.34296796765628
PDPK1	5.38917704380379
C14orf130	7.05219787333243
RAB33A	3.72415242798497
DENND4B	6.77607002298283
CPT1B	5.19296909986273
KYNU	4.79245471266333
MS4A5	3.36425223519856
TNMD	3.66858346675094
PEX7	5.09300451265928
IL22	3.80367777147507
SRD5A2L	6.83562446767514
FAM62A	6.7697593685499
HOXC5	4.14127676257569
SPATA6	3.70693670060012
C18orf22	6.40442346645786
STX11	2.84973971931097
KCNC3	3.33995490424128
CYP7B1	3.20499359770804
THOC1	6.36160502955992
C14orf159	8.23347632409816
TBXAS1	4.24004041231562
HSF4	5.15958266568875
ALDH1B1	4.05521705475035
USP25	8.5303985972776
ZNF124	4.69319926082988
PCYOX1	6.43625658250083
FBXO17	5.49502960947264
C19orf29	4.64638907185837
RAD51C	4.93492919731551
SLPI	12.3840248407605
GPR45	3.23867514815801
PARP6	8.15458358531045
C1orf159	4.16461634620834
REV1	7.05844646485048
SULT2A1	3.02129907162338
SPEN	8.0409938228724
PRPS1	6.11241484795623
GNA15	5.59528742101663
NIP30	7.29622868119791
GAMT	4.85132242563473
SMCP	3.58520944667173
ZNF217	8.63983505757044
GJA7	3.13341536911163
NOX4	3.39336073444396
FRAT2	5.58278596712113
RNASEN	8.801410766059
MCHR1	3.06330669428579
ACCN2	3.16940024427765
TBX1	3.06377786452676
OPRS1	6.1538191873793
KCNG2	3.35138842193266
HIRIP3	5.73645519697096
SALL2	4.60662253827244
MPHOSPH8	5.89875313496816
CYP2E1	3.34423291326434
ACO1	5.75842452762295
THEM2	7.2551921326547
OPRL1	3.32469175267761
CTH	3.41452434078268
ATF5	5.10505503244704
IQCG	6.94574940706881
TULP4	6.1050331254027
MEGF9	5.34167069760347
TM7SF4	3.60346075111733
PLEKHA1	5.86084980047633
PAPPA2	3.80817872939484
SLC4A2	6.52278384629772
NR6A1	3.60564702782794
SNUPN	7.33646869493193
PFKFB3	8.0242814035006
PKNOX1	5.17036291745722
KIAA0406	5.27664199129245
C20orf29	4.77314685491532
FLJ20581	3.34932564382341
SFRP4	3.39056298512451
OSTM1	5.86700332905778
CLCN7	6.0792230361864
AGTR1	3.14070076308849
FLJ23049	2.94811293665477
HAPLN2	2.94595734029402
PCDHGA9	3.34944470709336
MAP3K10	4.25279476662831
AMDHD2	4.19525940232226
USP2	3.15321755357257
MAN2A1	8.10514905306411
ABCG4	3.78427129784891
CLCA2	3.18909988231904
CBX8	3.66068231956158
STRAP	8.96119690019
RND3	7.906197178393
COQ3	5.3306645863491
RRBP1	5.38103631428285
NAT13	8.47613246828082
IL1RAP	5.77898728014357
MAT2B	8.89856374784763
NDOR1	3.62708519002474
CSNK1D	6.65805781402932
KIR3DL1	3.48520726232492
TJP1	6.6041162240196
RALGDS	6.42195642607152
PTPRT	2.95241484654713
ASPHD1	5.75913215334775
GPR44	3.18064977738413
PER2	5.09116820994667
ZKSCAN4	5.67413158751705
KCNE1L	3.61817184635145
CCKBR	3.50966327025615
RBM12B	4.11684428139157
FAM118A	3.17256210308335
TAF4	5.37374308622335
NDUFB6	9.08324411578122
ADRB2	3.68230990518161
PMFBP1	4.24259700538093
TRIM9	3.06990844978271
PRSS3	5.64587827862154
DKFZp762E1312	6.47075133207363
CD3D	5.14694244401467
TBP	5.16982272546740
CTSD	6.20925597182053
HPGD	3.36186561935626
DNAJC12	3.80757013000852
SEMA3B	4.07505276588141
MRPL17	7.27003249187387
FKBP1B	4.67228494334169
IL3	2.88355148463797
DRAM	7.04098262280188
ARHGAP19	3.98039596089612
GLI3	5.17633494226415
VAV2	3.55077014915183
PTCH1	4.06866086638487
TP53BP1	5.97885680295389
ERCC3	6.27547179767807
SLC17A7	3.63115540264380
AMACR	4.54066584923756
TFRC	10.3658063325017
RHCG	3.54502961803658
TMEM80	6.03708188766875
DDX46	7.75404410755798
TCEAL4	8.36823361138094
AK2	6.52025838284368
VPS13A	5.18646127856946
LHPP	4.30483131454504
FAM55D	3.26761382143368
PRPF38B	5.99562397874487
BCOR	4.94047338704885
AVPR2	3.40628001578681
PFDN5	10.0903224441053
NSUN3	6.22484722668725
CMTM6	11.3079116078464
KCNK12	3.54563017388226
GRB14	3.31277869758133
RP2	6.02996083879262
SERPINF2	3.36292810283605
