Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B08_547200
Composite Element REF	Signal
TMEM33	5.94040106705859
ARIH1	6.08590096015985
CYP2B7P1	3.31892600887855
POLDIP3	5.12158204959551
C1orf129	2.94282517043181
POU6F1	3.64093894814292
BBS1	7.51075644270529
RGPD5	6.14433834637708
C7orf24	10.0092169701349
GPR171	3.83698734637959
CDC6	3.47070653101128
PLD1	3.3630559440964
KDELC1	4.95572111247725
SULT1C2	3.3243642005945
CHI3L1	10.3781667700556
PIP5K3	6.99288164795012
CSDA	7.0198545302635
ITFG2	4.4063007792133
VTCN1	8.33212617188796
WDR62	4.06568302834601
NDUFC1	8.38965313134262
NBR1	6.71013031041078
HPS4	4.04187584786143
KIF2A	5.67455662158389
RARB	3.66951799844423
CEL	3.77081983327675
IMMT	8.01405572599493
CNOT6	5.67610826882838
PICALM	5.69132298671606
MARK3	6.9567152204515
DHX15	8.34738536425466
ZNF702	3.70154876506165
HIST1H1A	3.38938766561189
HLF	3.21108859781944
ADAMTS2	3.98471293095487
ARPC3	9.29635584913544
BRD8	5.098514698528
NPHS1	3.72591975989556
WDR12	7.77054695178818
HOXD13	3.0626344796264
KIAA0494	8.23807289081968
GABRQ	3.13510678503994
TCF4	7.44904093445165
APOBEC3B	5.99388217869291
NR2C2	4.38950832597321
NKTR	7.287253574664
MYH2	2.80084412402013
TLE2	5.56254534395145
FXN	6.38733318462405
AURKA	5.8462991653939
KIAA0892	5.22444835959793
GPRC5C	4.28715872363712
TBC1D9B	5.6734554132641
PAEP	7.77656465729384
PNPLA6	5.57357646432713
SPG11	7.65503604482751
KCNJ13	2.98205093783641
NOC3L	7.26185073708172
AP3B1	5.14658048370113
C11orf68	6.47880392785912
NAG	6.24549743501627
AKR7A3	4.52588672309998
AHCYL1	7.61119605547123
FLJ11184	4.63643289986786
MLN	2.96150533497404
RPP14	6.79065842145032
TIAM1	6.10673688374107
ANXA2P2	7.09556314280953
PBX1	6.92684566892013
PXMP2	5.70412094973693
KRT17	5.76858576793994
LACTB2	6.7567170523335
ZNF711	2.85655081412352
GGA1	6.59956409723599
VAMP4	4.65206933257648
C20orf19	5.42718583966116
BCAP29	4.25308139681892
DDX24	8.60763599066853
PHACTR1	6.18275668274731
SLC35E2	3.03928706629401
LOXL1	7.59254714267003
IQSEC2	4.23001984916019
RGSL1	3.20032437440225
SETD8	4.50988395181227
HEXIM1	5.52702556347315
PRRX1	3.52214208665883
SULT1A2	5.2187298033551
ASTE1	5.563651665866
KLHL9	7.45439556734972
GAA	5.88251879674846
MYOD1	3.46173147523798
ZNF747	4.79794426390509
ARHGEF16	3.91555164166795
SCN1A	3.07306299719952
GDF9	3.38845328942368
IL1RL2	3.5224631218941
HNRPH1	8.10841534087616
MED18	4.53569541670082
TRAF2	4.07044249411981
ECE1	4.74638402648429
TEX13B	3.40724143824784
SNN	4.68705824426139
HCK	5.04460173438298
C6orf62	6.85541781482648
GABBR1	5.07924257123222
YIPF6	8.09210351424068
BMP6	4.01718187859231
PROX1	3.37057806534304
LANCL2	6.09431597069219
SCN3A	2.74890070048578
IL8RA	4.13140986642932
LSM3	8.82022162565754
CDSN	3.46773140868711
EFHA1	8.19435559186218
SSRP1	7.5437929539001
ASXL2	7.76541277515781
RPE65	2.71807564862882
SNAI1	3.44314628670032
SPCS3	5.0965128145694
EFNA2	2.91647704535086
CLDN9	3.91039908311526
DEF8	4.71641538715135
CHAF1A	4.75467020164421
C1orf165	3.63936555157486
ZFPM2	8.7288047843508
C9orf7	5.62284867695106
GC	3.01972390769622
FTH1	10.7059693829152
IER3	8.97671872505929
YWHAH	7.78073849103063
ADRB1	3.10906417196482
FOXL1	3.25424119124574
MGC31957	3.5875400512133
MUC5B	4.62251202400258
ZNF193	4.88216622300435
CSRP1	8.67356636983656
MOSPD1	6.1602084314959
UMPS	5.38755511909854
RAD1	6.30793758740118
RCP9	5.65450645277243
COG4	5.81724698359111
NFRKB	4.59594070021444
FANCA	3.21728400396844
CDC2L5	4.80749594093901
GDF2	3.62087175598014
PCBP3	3.44376194850898
TIMM17A	6.59682124842183
BFSP2	3.34709523961839
OR2H1	3.14303936099323
HNRNPA0	6.97364972555479
IKBKG	5.52402154013004
TM4SF20	3.02170911200264
PCBP1	9.16647357954886
LRRC2	3.80348612449783
NSD1	5.07926617572634
AMMECR1	6.86023043415719
MAGEC1	3.3990332663716
SEC13	9.46690977177923
WDR91	6.14122514568281
HAGH	6.19533615880203
EGF	3.10193560892019
NHLH2	3.01409404640905
NCAPD3	6.03928137595911
BRCC3	6.21099484504918
CNDP2	8.18444286997543
FYN	6.95715350948035
YPEL5	8.80057844318875
KCND3	3.4217751564292
LRRC42	6.0638324925455
GTF3C5	4.41178042961082
AKR1C4	3.02346012954555
RBM26	7.81506876500657
DUSP14	5.24172732362582
AP4M1	4.30501897938592
RIMBP2	3.31418173728162
ABCC2	3.49737847827215
COL5A2	8.90100643674431
DNAJC16	5.20099765429347
TTC12	4.53881732040861
SNX13	5.51508428351364
ELA2B	3.65022665047821
CSPP1	5.31773802215171
NAIP	5.18355391115386
MYOZ2	2.96644912369464
XRCC4	3.87858747191612
CYB561	6.9452182333173
CHST10	5.17012188903293
BAI1	3.68707779250065
THY1	7.91247750103419
KIT	3.7154699075374
TBC1D8	5.42411296770354
PDE6H	2.81525194013619
EPHA7	2.77725421136667
SOLH	4.97248939781997
FLJ20309	4.47394203007799
MAP7	4.92316632920605
SPAG9	5.26684929289583
ZNF294	7.12311211240059
CENTB2	5.78664573252935
FLJ21963	5.95058971266389
ANTXR1	3.46412828500335
CREB3	7.12764646526455
ETV7	3.93034157658001
DGAT1	6.43677761372809
TAC3	3.82324244130364
CORO1C	6.61805699462639
RAD54B	4.69303565761701
HRASLS3	7.89430710125241
MED25	5.66460895401627
BARD1	6.7181862578536
ZNF177	4.34465079412049
MIP	3.67649430592484
ZNF442	3.69457139312472
F2	3.40333715354337
FDX1	6.73443726443266
GRIA1	2.88969175878153
IL13RA1	7.32080660739145
EIF2B2	7.61310632771595
NHP2L1	8.09827067974251
WNT5A	3.86876133868888
ZNF593	6.44292831385208
TRA@	3.29615472816774
WIPI2	6.83405482584039
TAS2R7	3.20899323402057
RANBP1	5.11882688162255
CSNK2B	8.59852598855583
DKFZP434O047	3.52247928552419
SLC7A4	3.15615268522790
WBP11	7.30123326160897
TEX2	6.78936299699572
C17orf80	3.80644863285073
TMEM176A	6.65178343635612
GALNT2	6.0034000429673
CTNNB1	9.23879233387196
BHLHB2	7.14280400493115
TMEM185B	6.46237246190703
DND1	3.68018050456380
ARD1B	3.10250342437429
STK3	5.69841154378826
REPS2	5.42592222059177
LOC541469	3.70516577797351
H2AFY2	5.92832445121262
CCNK	3.87206508126328
FSHR	3.02410331725286
GAS8	4.84725122641582
UPK2	3.2213971338964
C1orf66	5.47986264377554
LCE2B	2.96921391420380
CD200	7.17384972925659
IMPACT	4.85465821481097
KRT83	3.33029242674087
COL19A1	3.24643980274578
BMP15	3.97150934886827
POL3S	3.90249969283623
ITGA6	5.582014230027
GAD2	3.25247444125106
C1GALT1	5.59743666463743
BAG3	7.72174349559324
ZNF468	6.01954101623098
RIC8A	8.39552197635256
CA5A	3.12770502422382
CCND1	7.51944789377095
DKK4	3.55621414523146
SGK2	4.24443032863134
PIK3C2G	2.8708093482179
USP11	7.71675479195132
IMPA2	4.33788291348805
PRKDC	6.74685748001203
DSCR2	7.58856218925382
CCL4	6.92989353004119
MSR1	3.32214450162371
NOL11	7.87562131669135
ZCCHC10	5.55419922543247
PDCD6IP	8.86699107060022
TRPM2	4.77669386085468
PSMD2	8.94385377099117
USP18	5.37150547555068
ATXN2	7.06650492812887
SLC17A4	3.10085896599462
RS1	3.10903514986659
RRAS	6.98952417282704
LAMC3	3.44289719025947
NET1	8.82571909557018
NPY1R	2.92221634798412
TOX	3.23156647368195
MVD	3.54483829745549
C11orf61	5.32456280079614
IK	5.9965937352036
GCNT2	3.07535918062395
GABRG3	3.07568609273346
BCS1L	6.47496360904904
BCAS2	8.33374990699123
ACE2	3.21451656421893
KCTD17	3.69815461480322
TPPP3	4.84214419530168
CALB2	4.19772588283821
ICT1	6.80808738218283
CD79B	3.91514093067186
CEBPZ	7.79703520920637
FMOD	7.55463978691678
IRS2	8.03979124128227
C21orf66	5.88756293909855
LUZP2	3.44616340045066
CLN6	4.60693954447242
ANAPC1	6.69738418955504
PTPN14	5.04722178480344
APTX	6.76197328745758
SNRPG	9.74430417804043
BMS1	6.18631527841937
NFATC3	4.57756609067411
ADCK2	5.66836618794178
ZKSCAN1	6.87654055263735
FASTKD2	5.00369512662316
ARS2	5.91789803779273
LRIG1	8.1643959938076
KCNMB3	6.08135551479014
ERC2	2.87260255585481
POFUT2	4.76292811026948
PRKACB	5.92364049601784
PRDM13	3.68975467998953
KLK12	3.41337200421089
ZNF354A	5.28063358449481
PCDH11X	3.00940151672814
TMC6	5.14580592537387
CAND2	5.78988781190973
RIMS1	3.82039333732007
SF3B2	7.88298981798642
RCN1	8.0364377537231
CPB1	3.49914358607237
BCAR3	7.40393897082159
BCL6	8.39316496634801
MDH2	9.69609328784285
DRP2	4.04614698525569
TPD52L1	6.25927260199205
TXNL4A	6.5909142215187
OR3A1	3.06595135132962
RAB25	8.19701611751239
C22orf9	5.51276553508993
PCTK3	4.628357315446
POR	6.71493951855753
ARPP-19	6.87417146341774
SREBF2	5.16145838055865
ZWINT	7.82178886855999
PAK1IP1	6.26158291625839
OR10H1	3.91118861465111
ENPP2	5.84926687881462
UXT	8.72721023155302
ZXDC	5.61815817667427
TGFB1	4.57501232019983
SLC6A16	3.65125626244426
SLC31A2	5.0593220136096
LRRC8E	4.26302228100596
ZNF780B	3.00083249975442
APEX1	9.6938130861478
PPIAL4	2.7469915234947
ZIC3	3.57790486950038
CEP68	6.48552790029045
PAX2	3.50598825893803
MRPL11	6.7450134259195
LPAL2	2.88163146012414
VPS53	3.31410856051804
MPDU1	5.07931582529827
PSEN2	4.7922138996299
GAST	3.77067084859901
DHRS7B	5.97940539478786
C10orf28	3.51697487095170
UBE2L3	6.60634726121297
ADRA1D	3.34774530268066
FZD10	7.5363560797256
ATP6V1E1	7.8673639639868
SAR1A	7.05467403175229
ASB1	4.24262927573871
MCTP2	4.99711442896856
TMEM5	7.54620315579235
LCMT2	7.10124781078003
KRT31	3.68388096851484
ZNF223	5.07456435938906
BIRC2	8.59508568690037
IGL@	5.80217199203073
NLGN3	3.86709979005449
MEP1A	2.97942641650148
LOH3CR2A	6.10585896672899
TMEM53	4.48706449887846
SLC9A3R2	3.72914170227326
TIMP1	10.5926625606091
PTPN9	6.42634141693153
ABCA12	3.25828020382519
TPST2	5.90706018346543
AQP6	3.56899264186021
KCNIP1	3.60876219196604
YES1	6.5255312036237
ABT1	4.66345788510976
RIPK5	4.60383209407136
SMG1	5.88592663864106
IL13	3.24817645043002
MDFI	3.5831581921441
PIP5K1C	5.61748663439033
POU2F2	3.71000551930984
TSPAN14	7.17235745963328
OR10C1	3.10414617045423
GPT	4.58397406453721
PDK4	3.44192392298147
CLIC1	8.98826610424225
LILRA5	2.97983213662257
TREML2	3.60456001558464
ELL3	5.23389961221439
NNMT	9.12473898564975
NUFIP1	5.63253965625499
ZNF74	3.15414950767027
RHBDL1	3.50331247700791
HYAL2	6.72187478333146
IGFBP5	5.65663118337755
FAM29A	5.38498579510688
NRTN	3.29547510723662
KIAA0556	5.84874279355502
JMJD2A	6.86035917891464
ERGIC3	8.80283255976422
POLD4	5.49050020464523
EPHB1	3.77301491785774
LRRC36	4.19277726205168
TARBP1	7.01723694022696
ANAPC10	5.04976514389089
C1orf9	9.4265631897245
COLEC12	6.15712284775844
TNFRSF25	3.86467159435254
MEGF6	4.42393119967234
LPHN3	3.26576639892527
BMP10	3.17149232580288
C21orf55	3.50149136012096
SLC2A1	7.13438479897207
CER1	3.90722855925649
LSAMP	4.07020400058729
RPH3A	3.30181949268044
CREM	4.83328543558448
SGK	9.41964687328958
ATP2A3	3.7511398887404
PTGER4	4.64648861591929
CCR7	4.03122078388225
METAP1	6.3744824813299
KCNQ1	4.19964703625585
RECQL5	3.94012367238717
SSFA2	6.80230237433073
NR2F2	7.98229174742678
MTERFD1	8.09254682545726
BCL2A1	4.69355565587059
ZBTB24	5.08146994735274
NLRX1	5.22267405229004
FHOD3	3.80635402902019
PRDM1	4.15144134034929
PSG7	3.44629543508997
ARHGEF5	6.39925223474585
CCDC47	7.61119279038405
FGD2	3.62912845923509
SLC26A6	3.78753345764413
BIN1	5.63441989951722
SRRM1	7.76949264241249
P2RY14	3.5390231714465
PCSK1N	3.89057582302556
PPP1CA	7.99080615588454
ZNF33B	4.92556530524556
MOCS1	4.08678754003892
NAP1L1	8.29367047832541
ECT2	6.97892181081357
CACNA2D2	5.40484349956805
PTDSS1	9.23882498093275
DOCK6	3.9753699252887
SLC38A6	5.72355877394422
C10orf119	5.7217410970564
CCR4	3.58720925152494
COX6A1	10.7445921275077
B3GALT2	3.43795483243987
CD14	8.1017734264593
ABCC9	3.27629425643705
SNAP29	6.39043112928358
TRIP6	8.18990658049321
HMGCR	5.81411634876284
CDH3	7.02996336550848
KLHDC8A	4.50609168007298
IFT74	4.99712873203717
C9orf116	5.17445897583627
EI24	8.35165598515753
CENTD1	6.13650039114959
RWDD2B	7.33480138293013
INSL6	2.93662311331992
HERC1	6.94859243190324
NPAS2	4.76973021669391
NR3C2	4.37932627346380
DOCK1	5.42678799901109
FAM63A	5.80951036663987
FAM111A	7.49400627085739
INPP5F	6.14246437656062
MYBL1	4.56438862646796
HOXB1	3.58441663918871
CRADD	4.96178686105197
EMCN	3.66211962423122
DUSP12	6.81146308892734
CGREF1	4.86222577596015
BLNK	5.87664818019099
VASH2	3.99221254144118
PDZK1IP1	9.60210710388646
SKP1A	9.24518230498052
IL19	3.81802633828845
DOC2A	3.67735361277111
COPB2	9.854334057922
CTR9	7.66374028320348
VIL1	3.04317918110814
CDC27	5.48263491281345
PTTG1IP	10.8454284110455
LECT1	3.71553934755338
COPS6	7.28562205767697
COL9A1	3.15777712301785
MCCC1	7.44129354352351
GPC4	4.28908017791557
VAC14	4.52135745902144
PSMD9	5.55680024336686
PPY	2.81602514420796
SRCAP	5.48076185557318
PPP1R13L	5.91814861311169
BPGM	5.2660188560847
TTC19	7.36714596146069
GFPT1	7.13123793062485
C1orf114	3.27160023347996
HMOX1	5.60690578047172
SLC27A6	5.09395603074678
MC4R	3.23821112170475
CALML5	5.47384692813155
MRPS10	6.80783668785933
PRR13	8.07210086634903
INS	3.32003201340351
CECR1	7.78603815276373
SERPINB8	3.47014025473845
FLT1	3.46256055879015
FEM1C	4.76372976249997
PPP2R4	7.28025636293311
PDIA2	3.67407866502729
TMED3	8.08815416724139
NUCKS1	5.77818834748639
EXT1	8.99319720708164
RCOR1	6.84531182403565
EBI3	3.85875762575593
SMAD2	6.8455247940125
ODZ3	4.31674832100086
POLS	6.44879738993344
NXN	8.11426070795324
PPIH	8.23353395943142
FOXJ3	6.01449405076129
EIF5B	6.4339674084435
EIF2B4	6.71467797119451
C20orf121	5.04947318645396
CENPE	4.24974482239783
KIAA0415	4.66095938776221
CRABP2	8.85538026733178
TSPAN12	6.70405338606328
CXorf15	3.44595131187474
LOC57228	6.16537121230811
ACTR3B	5.24506665298276
ASL	5.72366386048425
GATA3	3.57043213827506
TFAM	6.29642391018841
PCDHA5	3.42398760405084
PARP12	7.95760291203948
PIGH	5.54824761367145
ENDOGL1	3.14757619953746
GTF2H1	6.57746697706514
MPZ	3.67534051540932
BIRC4	3.73552823851020
SSBP3	6.94486251978043
BPESC1	2.74659755593781
FOXC2	3.13142509628434
HS3ST3B1	3.10958152842967
GDNF	3.53294014573499
CTNS	4.99818418281901
KIAA0859	6.79563850114119
TRPC5	2.78867691781816
PMS2L3	5.50013605059454
TEP1	4.51240954012105
KIDINS220	7.16911836844316
CRH	3.09467727038628
CES3	6.49400199677765
ACP5	5.39030687200463
AMFR	5.69362413829744
CA4	3.69938055132161
PLCB4	5.07436819911390
MPHOSPH10	8.05836206841535
PGF	3.66740546242577
G3BP2	5.55470992238359
SR140	6.90271192969507
ISLR	6.85679517977233
HOXA2	3.47601970536572
PYGB	6.60483891334907
BAT1	9.165704264759
TSC1	6.75497361831322
NARF	6.92156276502214
DKK3	4.0846426465535
UTP18	5.54362683681348
TSKS	3.25771686081457
DDX31	4.82481669975856
TULP1	3.63848430482426
TNRC4	3.75466245486765
ZNF430	6.59255330156797
POSTN	8.75335765089244
AASS	3.34973935318608
APOL5	3.57241215400293
PLA2G1B	3.64715382460649
FLJ11506	5.01260391012283
GTF2A2	8.40341335340871
RCHY1	5.76206770295668
CYP27B1	3.15440929001049
VPREB1	3.08754830397981
MGC4294	3.46923004802571
TACC3	5.70149779066106
PDCL	5.93806022635301
DMXL2	6.74889415074634
LOC4951	3.64755438357848
EID1	7.637954458324
MS4A4A	4.96053767802831
RBM14	6.27584586857348
MGC29506	5.425501877975
PPP2R5B	4.54986502555002
TNFSF11	3.32403904705774
ATG2A	6.089211229386
RPGRIP1L	4.03132293886655
SPOP	7.5882450081
OSGIN1	3.55162741994764
PTPRF	9.4529413632538
ICMT	6.18108809124471
SEC24B	6.82140429771416
MAML1	6.62280243929558
POLL	5.08454825310439
FXR2	4.35774635709008
TYK2	6.98497953807005
MUC6	3.14939873263965
ADAM28	5.0379145435266
MYL3	3.30392508447168
NRL	3.24792678930593
PIP4K2A	5.21060639703054
TCL1A	3.6234644792844
MED7	4.65837919184693
MYLK	7.43346701075238
RRP1	5.3894539709768
TFAP4	4.33588684014012
CYP4F2	3.43752667932769
UNC5C	2.92241109475281
ARL4D	5.65832536142243
SH3BP5	8.26796822515325
AKAP6	3.29409063822506
CTLA4	3.27092490794244
ACSBG1	3.44089780107708
MTMR4	6.84135578358783
NECAP1	6.49363535572472
SLC25A17	4.57272231236866
POLR2F	6.64203130455276
PLA2G2D	3.63632447181939
WNT2	3.57945612832764
GLMN	6.3784946365596
MCM7	6.57523269475097
TRIM52	4.89118276410994
DCLRE1A	4.73202951264476
PDX1	3.19230515718654
UBQLN3	2.88146772518699
PRPF31	5.46350641290884
TLR7	3.84909952449017
SMAD1	7.41176465754494
CLCN1	3.38876043680883
RIOK2	5.65812723944368
CEACAM21	3.27987210158989
PDLIM4	4.21200114323369
STX18	6.21764876950949
CCPG1	4.87645165315482
SLC2A6	5.20212337533234
SORCS3	2.81319560369798
NOLA3	8.73529167940772
PDGFA	4.25774347246783
TRDMT1	3.32810225000258
CFL1	11.5951734651998
IL4	3.06054586741003
NAT2	3.36479311424057
CPSF6	6.54746729301449
PRG2	3.50408248193042
PIGQ	3.94120176174298
CLSTN3	4.66203919561505
KIAA0146	4.53834347915828
GBP1	10.3423221237154
CEP55	6.60208784265011
ZNF408	5.3736398167649
KRT20	3.0457816541677
EYA3	3.45850999763001
KRT38	3.27121608198403
WDR7	5.63363539543882
BLCAP	9.38911873657229
HLA-DPB1	9.25766608154125
SFI1	3.83450933850302
GNE	4.62282008572543
MGAT4C	3.08731812576668
CTSE	3.88471486724721
SLC35A2	5.00313441606335
TUSC3	7.99764466780337
GABRD	2.96390696141971
IARS	9.75013561360559
ARFIP1	5.8725084347572
SFRS9	8.60931323860052
CEP110	4.55163868408082
MYF6	2.79383555765991
MGST2	8.07455423353314
EVI2B	6.56610201463381
TRPV4	3.09410362665346
SLC25A11	5.91586871373557
EHD4	7.65284880148026
NOX5	4.38118633009248
NCKAP1L	4.18947983619522
EMP3	6.08919764904383
SYNCRIP	7.6882793403464
BPY2C	3.36916692350755
C1orf38	4.851293350933
ZNF426	5.90615120180356
ELOVL2	3.02244638314739
ATP5J	10.021019262309
CBX7	5.47336649318498
OSBPL1A	6.48888736230338
MED13	7.90728284617183
ZNF589	4.31277578988799
CHRNB3	3.08767373726471
GOLGA2	6.93975450687695
NIF3L1	7.7138494249248
TRA2A	7.20381635925955
F2R	6.09041581438471
PHF2	6.39953505774438
PID1	3.53357474476768
MTAP	4.16435471235156
RFC1	5.24870430379558
C5orf3	5.06432931510206
ADORA3	4.33225813786029
ACTL7A	3.28392851881456
RAI2	8.77633674091045
MAP2K7	3.61611646762841
HYAL4	3.09366562878163
GZMB	4.26658725934529
FCGR3B	4.01382407870812
BMP1	4.94002740083249
CPNE6	3.12351947634781
SP2	4.06988125082384
DPF1	3.53241918564715
SMPD3	3.09713614930714
TMEM38B	4.68612047227730
CCDC56	8.08350627113455
NFE2L1	6.86311330632975
MRPS31	7.32343964939906
STIP1	7.48916527993295
MMP26	3.01442253832915
RASL11B	3.78167387598438
NT5DC2	7.16782497967497
HLA-G	6.6963265972501
LRP2	3.51399498890076
MTDH	9.48378429352685
HSP90AB1	9.48249348384665
PMAIP1	5.47528170675917
LMBR1L	4.53845289560468
SLC25A20	6.30968339687975
RSBN1	6.9152967848224
S100A2	7.33167704195349
C2	7.31287714031206
RHOT2	5.72611076343873
RALGPS2	4.04875957794738
EIF4EBP1	6.66734297958118
C2orf27	4.41331531240137
GCKR	3.6379068233809
FER	4.49405658193002
TRPC6	3.04350045008273
RGL2	6.20646457868688
ARPC1B	9.13774274741727
SNRK	7.25280703545157
UTP6	6.64183864773452
DNM2	4.32059509526177
GCS1	5.62514417666462
EHMT1	3.70396597086541
GLDC	8.67598286795265
FBP1	5.77887772752762
VARS	4.07773466489292
PLA2G7	5.33394667366734
RAX	3.20162022213322
TERT	3.52608355910452
CCL1	2.95833667660181
FUCA1	7.64698985762087
ALS2CR8	3.26526492947639
CXorf21	6.33752663055926
KCMF1	9.05601466298606
MFAP2	6.45375491867068
OXCT2	3.6801853345033
WWC3	7.52151250172933
SOCS1	3.67986147808767
IL17RA	5.18445649076431
C14orf115	3.80700108578833
ST5	8.26444274340565
STRA6	4.77693587306187
MPP5	5.61782423777496
SPA17	5.31164023386536
C21orf7	3.64062700952357
FLJ10986	4.21738104711477
LHFP	6.09877152427883
CAMK4	3.35792350642316
GALNT14	6.46080619940352
CXorf27	3.05513412452281
CLPX	6.00395378985707
NPLOC4	7.15299808265069
PJA1	6.73744943780564
CPLX2	3.46171374230274
ARSD	3.93725715703849
WHDC1L1	3.21401400868868
RB1	5.23556654545276
PHLDA2	5.92306728674388
C2orf56	4.06913488173055
GUCY2F	3.12005067884755
MPV17	7.23813880002447
PSMD4	6.40617749198796
SLC35D1	3.72399219357934
C20orf103	6.81771667643852
COL16A1	6.28919685882413
ERLIN1	5.37246563568881
JMJD4	4.78273261983697
SLC29A1	3.7450831002072
GLRX	5.67200777511592
HIST1H2BK	10.7936183901897
TP53I11	4.56322269432986
ST3GAL4	3.92385281854601
ALG8	8.32109201698692
PF4V1	2.74223119701657
SHOC2	7.18863879556039
REG1A	3.07519561516175
FBXW7	4.8038715602932
CYB5R3	9.07106704239948
MINA	7.06410412104352
HHLA1	3.92020290856884
MYST4	6.74757940505683
NR0B2	4.12535812950041
TFAP2A	3.61929545419739
UCHL5IP	4.79224359380129
TIMELESS	5.29701069854494
DDX10	6.92729927508886
SLC25A36	8.473887173861
TMED10	9.77221639592212
ZNF507	3.00555293839134
LOC90379	4.28536538764596
RAB11FIP1	6.43538820268006
ATAD4	5.89822014924766
PHF15	4.25924558744291
ZNF26	6.11053062223775
KRT7	6.05979712679637
RPA3	7.58085165294293
YIF1A	7.90720563342537
PPRC1	6.81205261251278
PCDH17	4.33237547634497
PHF8	4.26312790403853
RDH14	7.46454064026147
DNAJB2	5.65862173074894
HNRPK	9.83658513777838
PTPLB	8.00784545966156
RABEPK	6.65831555404377
SNF8	6.76028310765359
CBARA1	7.27917526949548
RAD51AP1	5.78677184331202
HAT1	7.85654226580006
HTR1D	3.37045740766233
H2AFV	7.21750530015017
OAZ3	3.71744967900887
CXorf48	2.99085920458577
RC3H2	5.93553197421439
SGCD	3.52294579759827
PHTF1	4.86022579193147
CA3	3.12878227381585
PKIA	3.79077821729476
STX10	5.42102030608355
PEO1	5.58029618167089
JMJD2D	3.13486370922708
KRT19	9.33428979128432
ZNF143	6.00629833896998
ENO1	7.14731875537372
TIPRL	7.87186407576852
MAN1B1	5.9167674047687
P4HA1	7.77018669337439
TPTE	3.07905811729897
AKAP8L	6.1233641232018
GPR17	3.09295839572117
LRRC20	4.76426398370764
UBE2Z	8.13834555519078
COL4A1	7.90266850969654
ISOC1	6.71755929036459
RNASE1	6.73275185658635
C20orf20	5.78216999326719
NDUFB11	8.92141321629814
STK19	5.57231731225752
OSBPL2	5.85557787976508
PTTG2	2.9015393149382
GRM7	3.20077276377523
SLC39A8	5.25725431502859
APPBP1	6.89334282636027
STS	4.78880633534684
FFAR2	2.75389776566388
TMEM123	9.3425684519412
GLI2	4.02329784937011
BTNL2	3.19904953495061
ALDH1A3	6.15743267475057
TGIF1	6.58951011429434
SCO2	5.24053150978471
TP53	4.0185564311325
CCDC69	4.51483683253603
ZFAND5	9.3030525771211
ICA1	4.79423052222185
RAPGEF2	4.58510546854744
NAV3	4.32610150625286
EPS8L2	7.22961595600708
ATP6V1G2	3.46687679702030
MNT	7.53911371766182
C6orf145	5.65878579728884
PPP6C	7.77744726759457
OR51E2	2.99238380209576
OTUB1	6.53523289118126
ENTPD1	4.96215837725136
TMEM115	6.88751961854394
STK11	4.77398318195609
PRPSAP2	6.50785100404908
SH3BGRL3	7.92044690502886
MX1	9.32657239816244
PSMC5	8.71863686619864
TTTY9A	3.31509260868581
EXOSC4	7.30188436674467
SETD1A	4.82570958632752
YARS	7.18922900847756
SLN	3.77048333586594
RELB	5.41546481287672
NLRP1	3.68109747380488
LAMB2	6.8792931620333
FNTA	8.6100240901426
HNF1B	4.71382268631927
C14orf139	5.81220894232315
UMOD	3.1507541309157
ZNF512B	6.6250085792297
GPR25	3.75522470162293
C6orf49	8.81250666653563
ATP6V0A1	4.91493179153986
SNFT	3.766565404001
ZNF768	4.26147904520528
GTF2I	7.76007392998296
KCNN2	3.14195603097553
DYNC2LI1	5.67651141529845
DGKE	3.25389710077686
DNAH3	3.93231506101488
RPS6KA1	4.89375664198798
C9orf53	3.35947357428165
PTPRM	6.93454115349686
MRPS15	6.18807521261632
TMEM59L	3.70408949079503
SSPN	7.20180729898621
IGSF9B	3.31005425157808
CNOT8	5.19313473693262
GORASP2	8.75737576583427
ADAM17	5.06884239118062
CHRNA3	3.39986488267413
MYOG	3.44185542782585
UBE2D4	4.90510371335124
CPNE1	7.12977604134922
AK5	3.0200278837708
RPL37A	8.29550761752786
CPS1	3.00926635574962
NDRG4	3.85971581407082
ALG5	8.23399890750888
NCOA2	4.65126469436323
LOC130074	7.08392432253285
PIAS4	3.7331481742886
S100PBP	5.99606242009343
TEGT	9.769403352791
USP5	5.01951658370461
CFLAR	7.25309193148615
KIAA0692	5.71034664547794
WDR48	5.74960902256296
PCDHGB6	3.02278245917071
NRXN3	3.19686623018150
ACACB	4.51936006444655
CDKN2C	8.02133177746773
KIAA0226	6.32494152124704
TRAK1	5.64580309498621
CUTC	5.23124682049253
AGPAT5	7.67026691734144
WDR68	6.30402775507312
PREPL	6.82967435234223
ABCB6	4.3749918224483
RABGAP1L	5.39300754691204
FCGR1A	4.99291811532005
EIF4H	8.60246237092821
DLC1	4.46836115859725
MAPK8IP3	3.95694868994354
SPRY4	5.73626349336078
RPL11	10.7818565390048
RAP2C	5.54450392651885
ETFB	7.08256927274331
RORC	3.81678953750336
GRAP	3.34761190751147
SEPW1	9.2367257587488
NMU	5.84361181916969
MXD1	2.90650401854549
IFIH1	7.81095939775779
AZI2	5.45361376949258
WDR37	5.90556613418252
SEMA4A	5.90808737350398
RPL8	12.1383310232502
NUAK2	9.31931489540372
AHSG	3.39665468692815
RBM39	9.22969383963025
MANSC1	8.23157467649808
