Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_C12
Composite Element REF	Signal
DBNDD1	4.14856052302863
TBL1XR1	4.84204326887299
FAIM	5.91049579673475
SP140	3.58415567652328
G6PD	4.87690461801692
NUDC	6.53327221607602
GABRP	4.66889212385268
SCARA3	3.91912019342555
TACSTD2	5.44702418518084
EIF3J	7.87532461861634
PPP2R2A	7.48023970538376
CPA3	3.56541450941901
PVALB	3.02905110196330
BCAT2	5.21098949605449
MFN1	6.68829577687723
F10	3.05576566460563
FAM134C	7.38000717625113
SNX11	7.00442279884472
COMP	7.03998329347167
GPR177	6.94138635034664
TAL1	3.06656142372552
ACSL1	5.15196833533261
ABCC5	4.93771540307189
HCFC2	4.41845075367713
TCAP	3.17117511750111
ABL1	6.12929182242982
RBBP7	9.4510718522331
PTPRG	6.77661897037907
NCOR1	5.01734824668148
MOCOS	4.79375550018117
C14orf93	4.16717631855618
PRDM10	4.52832688130909
TNRC15	5.94695141649515
SPINK4	3.69556995587521
TXNRD1	7.63364903010275
UBE2H	7.01369904184894
BRDT	2.73423071521020
SLC16A4	3.41679443568934
VIP	2.91033585433982
CALCR	3.33238804288116
CCNE2	3.72734943705205
SLC6A8	3.7710928647149
LILRA1	3.66453712726751
MC2R	3.40964497868116
MBTD1	5.21437411714055
USP33	6.88852374460336
PPP1CB	8.63146506601323
C15orf39	4.78937503754382
ABHD8	3.6890159186367
MAP3K12	4.99534302682638
PAAF1	6.57651018067984
ARF5	7.55169758467822
CCT3	9.7479052083303
SLC3A2	5.78350206405962
PIWIL2	3.36600171138767
RAD50	6.7325942305414
IER5	6.57224363211065
SYNE1	3.35746622886713
MBTPS2	3.75171239594202
MVK	4.40691952193868
TSPYL1	9.23782337095692
NCL	9.0102733509959
PSMD10	9.58747000584477
MOBP	3.33374199209746
GUF1	4.21662242775945
WDR44	5.88544782427399
HRH1	5.21068055796256
HIST1H3C	3.73808906323682
C5orf30	7.06363157630265
RASGRP3	3.96999632235756
RNPEP	6.64442766435446
PRKRIP1	5.21744790841134
MED21	7.1628865345826
GRPR	3.70426187315446
SYT11	5.81832023117149
NTSR2	3.38791043241759
Gcom1	6.46408290376765
SPTBN2	3.46465841660118
LRMP	3.71969609326493
HTRA1	7.62934550196641
RNF111	7.92772507379919
SLC26A2	7.01600026624454
WISP1	3.20132019053788
ATP2B4	6.2017308860321
FLJ10769	7.19180067553436
PTH	2.94094405052283
KIAA0895	6.78749350331602
CHST12	5.31384584057123
RAB22A	6.19567362856993
TARDBP	6.96253068034377
RANBP5	7.70467274203651
P2RY10	2.93961857853985
STAU1	8.23245313317702
NME5	6.38743639891968
DDX21	8.84990385054589
CHMP1A	6.06211318655105
BARX1	3.03190981119782
HDAC11	4.66565426854123
NOLA2	7.63450221502149
MTO1	6.76466297611755
DHX29	5.8123024774366
HADHB	9.24192628721811
ADAR	9.20145017200504
SF4	5.94124815741321
PLXNB2	5.52012227360406
P2RX1	3.34873180068071
SLC15A3	4.64443030495937
GAS2	3.32656389521449
EN2	2.98328746786635
NUMB	4.82493408100159
C14orf172	4.93915869433222
TNIP1	7.22900902375187
INHBE	3.79741237761654
TM9SF2	8.87970906385891
PSKH1	4.00728601791085
NSFL1C	7.06855951740354
RHOG	6.3887784327243
HBB	6.12757216122819
MED15	4.77930967539452
HEY1	4.53234165565168
KNG1	3.31374981618274
CASR	3.52899462141823
ITGAX	3.97939902715441
CANT1	7.41649719425758
C6orf66	7.60823045289916
UNC50	8.40762110859146
C21orf33	6.98082380414209
IRF2	5.98417887335755
HEATR6	5.19035264214272
GNG7	4.38664336578908
RUNX2	3.21430666850822
PGR	3.14433710150524
SOX1	3.62009652069675
CROCCL1	5.95798710487364
BRE	6.61425781694065
SRPX	6.44533266835445
MBNL3	4.48221575529822
ODC1	9.97476606721707
SDC3	4.93571908782064
NR2F6	4.66495707862645
ADORA2B	4.22699376853785
ZRSR1	3.0568878857077
ZFYVE16	6.88609107806442
RPUSD2	5.96607606981186
SYNJ2BP	6.20785380286148
POLE	4.1947715802882
E2F2	2.94829093889908
C14orf173	4.83803966441012
THRA	3.91655631462457
MAPK11	3.68918627150679
TBC1D22A	5.43634173949172
PTGES2	5.61788363524408
HIP1R	4.34617797551
ENO3	3.69117940895205
COL4A6	3.33322019564505
TOMM70A	8.0566134067352
IRGC	3.44541514422623
NAB1	5.95903043489952
DET1	6.0676744612542
TRPM3	3.28342343237958
ZNF532	6.04983027374444
RAP2A	6.11562490326931
PLG	3.34118230826254
FECH	4.88139005194537
CRIP1	8.80492536692436
AZIN1	6.44257136438197
SLC7A7	5.48748261822794
CA8	4.27993825338973
IL10RA	4.17669057989977
CDC42EP4	5.71673051402518
C16orf58	5.94059866142672
ARG2	4.33368590427852
NOL7	7.69138784765227
JARID1A	5.63263550149405
PANK2	7.6536393286483
ASH2L	6.45331861759894
ICAM3	7.65748626251502
TMEM16C	3.25668193415469
MDS1	3.71367839415406
CABYR	3.30520856847848
SLC1A3	6.42692885482163
RNF139	9.3832361271175
ADAM8	3.95783119105523
SFTPC	3.77272433199478
BCL7B	6.09048155765148
MAN2B2	5.65973442449594
PCDHGA11	3.15540903867699
RGS12	3.45297038632141
EIF1AY	3.38687842786087
NUDT13	4.51333424553798
ARL6IP4	7.62902859971645
RPL35A	11.9870305386789
CCDC21	4.7620541139959
RAB40C	3.65343618844659
EMR3	3.06590781180019
PRRG3	3.35271846936157
LRCH1	3.11331978934037
SAA4	4.02034824458064
RAPGEF5	5.01130114474378
ZCCHC2	4.64455055738596
CLIP3	3.66241858373418
MAP4K2	3.33534019239285
C20orf30	9.04673401995472
SULF1	6.35294242620583
C11orf48	8.08883562113321
PRDM5	3.43431503809034
ELOVL1	7.017500663116
PPP4R2	7.12759624748969
KCNV1	2.75906538993811
ACP1	8.54105666495796
SIGLEC5	3.85273503607588
ZMYM2	5.36364539180597
C19orf61	4.05248098803304
DAGLA	3.43656820720725
GPR32	3.83261346369576
EDG7	4.15220328455883
NEUROD6	4.18851308764485
NEURL	3.84189973395859
SLC2A4RG	5.72895037326099
LPL	3.9955364297476
CA5B	3.59079044175596
MPHOSPH9	4.02688743654559
CLEC2D	3.53365577271075
HMG2L1	6.489105730662
GRRP1	3.36318658188195
HCN4	3.8728089056741
CD8B	3.55517830240747
HIST1H3D	5.77450969952996
TGM4	3.21485031851795
SLC6A12	3.42210840799065
CD84	3.67092438714495
TBC1D15	8.02007096448329
RASA1	6.74839106237601
PHKG1	3.73341291180196
MAGEA11	2.83096029778947
NONO	8.64045744457515
IMPA1	8.44274839502679
SH3BP1	3.4718204360156
RARRES1	4.58646163958153
NPM3	5.72293017787687
CLEC5A	3.43510303634162
B3GNTL1	5.31661617144097
ITCH	4.96385820271045
MGAT3	3.63619368347335
ARPC5L	7.64587476134584
KLHL26	4.75297725611491
MBP	4.21685566392737
SIM2	3.14915495134857
RPP25	5.71437057147808
SLC2A2	2.88381517994202
EXO1	4.36789900643895
SOSTDC1	4.61876948797528
HRC	3.1704590424826
TRIM48	3.07966446367135
KIRREL	4.6704278279471
PIK3R1	5.749516857038
HOXC11	3.97166484389906
MAF	4.35629210539298
DOK5	10.0265923315516
HELZ	5.24889811040736
ZMIZ2	5.13168790371424
SLC46A3	5.14488474139517
ADRB3	3.99948180921289
PTRH2	8.62379499475162
DMD	3.76568187507662
STAMBP	7.79008127369919
KRTAP2-4	3.59889849015228
ADCY2	3.43120503521877
MS4A12	3.22241212549989
TCF20	4.49815908370757
KLHL20	4.74957966526009
SRM	6.80821664170054
OTC	5.28719987819177
ABCB11	3.15353734289560
KCNC2	3.50234077227155
CDH19	3.06154819854566
SSH3	5.28852676515093
ZNF135	4.47334320431159
FLJ12529	5.50109818286496
PER1	4.8012046055731
KLC2	4.05033077829181
HDAC1	8.72182775470485
FAM128A	8.01500151692155
FNDC3B	7.11165069277002
MTCP1	6.83527537752338
GPR63	3.46924197421663
FLJ21986	3.58970040168374
LMCD1	6.87934327478712
MICAL1	4.20633638980694
BLZF1	4.91561892730464
IQCA	3.74501127099097
PCDHGC3	3.58737706458312
ATRNL1	2.85276008204225
CAV2	5.22554990642251
SAC	2.93316492954913
DUS1L	6.53411464716665
NEK9	4.8952958825565
WARS2	5.98619437493813
DDO	3.69370707849896
MARCO	3.64131124484611
DCHS1	3.89614426969331
TOMM40	5.79956591962744
RP6-213H19.1	8.43427978251063
TUBGCP5	4.07316337640352
IGSF6	5.07163453440785
TPPP	3.23815148574268
SEPT11	4.6983296155455
ADNP	7.91376934492546
UST	3.97664618932444
C13orf34	5.19155988933744
GSTM5	3.36344461357638
BTD	4.40881380071095
PDCD1LG2	2.97996118961097
SNRPB2	7.97872354950047
APOA4	3.5096494991879
APBA3	4.23773761132577
CUTL1	4.51446172376736
PMS1	7.32288496413649
EIF3E	10.8769162306307
IL9	3.30004779179392
HOXA11	3.20330886684128
NARG1	7.58552099225647
RPL31	9.39386869094944
RAB28	4.3801932416974
LY9	3.19076556715804
TFCP2	5.50222068987027
ATP2B3	3.22279563973083
KDELR2	8.64837996594059
TLE4	4.08382355336607
FLJ43806	3.92776295466398
TLK2	5.74912889940295
PKP3	4.38547524840061
CIR	5.86291814187993
RPN2	9.29028636339529
SH3GL2	3.00078574670179
CTSO	6.1712672174191
SFMBT1	4.50608114453539
WDR57	7.4196314441428
SDF2L1	8.1348644923979
IGFBP3	7.22876952555103
FER1L3	6.09632814256193
DEK	9.71775914230745
C20orf43	7.33283176266294
ARHGAP24	3.46756301435695
ALB	2.99601740923969
SORBS3	3.99896859541252
C4BPA	5.42132188265378
UPF2	5.84813578541542
AGBL2	3.59217972824769
C1QA	6.28283815868623
DOPEY1	6.42480598852439
TERF1	7.17713892055924
KIF22	5.00244111911912
DNTT	3.06403058403363
C10orf6	3.82252162426969
C11orf41	3.25896779680464
NINJ1	5.7431766699224
SEC61A2	4.74964328904242
HNRPF	7.07238680871358
COL11A1	7.62554007946302
HIST1H1D	6.2456912377213
UCP3	3.43948787835376
MYL6B	8.64131278853053
UBAP2	6.2747441203444
TREM1	3.78513842893474
CKMT2	5.46999051807037
HLA-C	10.8763402634581
SLC13A3	3.88963179316874
PLA2G12A	5.87819894253608
SPRED2	4.45995847726593
SCN10A	3.63687217135466
TIMP4	4.11441402589301
PITPNC1	6.24520145849431
SLIT2	5.10797193274414
RSF1	5.26804577953167
POU3F3	3.13034604799044
LIN7C	5.83501470958536
NKX2-2	3.36436793544052
DPPA4	2.73145980874965
ZNF804A	3.21608966136392
CCIN	3.73178979010272
SLC25A31	2.86089336112137
KCNMB4	3.81264718277280
FUT2	3.65996204142535
RABL5	4.87103852253131
FZD4	6.731630401754
GALNS	5.82419662464713
PNMA3	3.55609951720222
STX6	5.09964525673412
HIST1H1C	10.0104557136297
CIDEB	4.01492866794313
CASP4	8.1806292921709
PDK3	4.00203449541879
WIT1	4.35457788632385
TPR	6.12736402658458
MTX2	8.28348772592918
HIST1H2BH	6.02223894199547
BRD3	6.1589791180255
HIST1H2BO	4.14409184080172
SERPINA3	5.04173985264690
UBXD6	5.48242627253261
HOXB7	5.01317543877905
C7orf23	7.91938919794138
KIAA0143	9.51858196552634
KCNJ16	5.28734757391257
STAB2	3.4358975968864
TNPO2	5.00343796116531
CENTG1	3.42225087650037
IRF9	8.13505118819264
MCPH1	2.95761114771348
FABP2	3.26061507626891
C9orf3	6.83810229422442
FBXL4	6.17389531352432
LBH	6.52422257708186
MYO1D	4.14843391166665
PTDSS2	4.78195256286215
BMP2K	4.86592635629023
NFU1	9.55835180907791
UGT8	4.93929000228
SLC25A23	4.82450790944546
MAPK4	3.49535636825358
HINT1	11.6200305001777
GLP2R	3.31938684377229
WNT7B	3.49571354635456
SETD4	4.96657533103604
CHCHD2	12.0009454227536
DYNLT3	7.32925203166741
FKBP11	8.16407660722672
NDP	5.8403672613568
RHOBTB1	4.65337692472065
FLII	5.01904889253791
SLC4A4	3.52707342332000
RPL38	9.98825171303751
HTF9C	5.25441839610411
RPS16	12.5984612452362
AP2A2	5.04131223626165
CHPF	5.03905173548148
CSNK2A1	6.37801392546013
MAP7D1	5.47703413088758
FKBP6	3.54394017805629
ZNF214	4.100746863026
DDX56	7.17129761062909
TWIST1	4.6164895035051
EPO	3.39813252521501
MRPS18B	7.10245168295428
ZNF682	3.07573651841121
AOX1	3.2477419774921
RPL14	10.3808486405017
CYR61	5.7386302853467
JRKL	8.010034263935
DTNA	3.55115612489804
MAFF	7.1104817167784
LOC51136	3.96801141586049
TMOD3	4.22329647193622
LY96	4.80470651500401
EEA1	3.92122323891704
KLK3	3.31540900431953
IL1R1	5.5711382096353
HRSP12	5.80151862096069
KTN1	8.20944964708035
LOH11CR2A	6.79265924803973
ARL5A	8.57740162750751
MAB21L1	3.38142690386665
C20orf59	4.52672225506321
ADAM2	2.84281625048408
PHKB	5.87360115749748
CCT6A	8.67605821742538
TBC1D8B	4.04091842967568
FAM13A1	5.5514082211826
EHHADH	4.90610632503677
LAPTM4B	9.16333304205352
TMEM147	9.32382677169106
ITGB5	6.25473886677989
YIPF3	7.02416555692092
FKBP2	8.86674521938722
XPO7	4.94504101282450
GPR75	3.41766802504492
NR1D1	4.74095368600901
TRIM5	5.50761936600136
TMEM110	4.18316042652079
APOC1	8.30313788621015
RNASE4	3.72583573944162
PARD6B	2.96438529131176
ARID1A	4.8658498235603
NEK2	5.44398674881683
RRAGB	5.08603398998094
PCDHGA3	3.44007011541419
HIST2H2BE	7.28022265740803
RCN2	9.66107620387104
STARD7	9.2553437179506
SHMT2	7.96523453989233
MLYCD	4.73295240902014
KIAA1751	3.2122364637444
NDUFA5	9.01557328768753
THAP9	2.97491876167058
FLVCR2	3.92981607356424
RP11-217H1.1	8.68187181908993
AP1S1	6.17468800551383
NCLN	4.26729777016107
SDHA	7.30581990014158
SMAD6	4.02502953143911
SAV1	6.61662837162281
SAT1	9.01852994447344
ADAMTS7	3.39325755029022
RPP38	7.32367012129532
RCBTB2	5.52928541676089
VEGFB	5.10228106729182
COLQ	3.75388879090436
RBMS1	7.1743082505103
NRXN2	3.34117497709081
WBSCR16	6.09520673392091
DRG2	5.08133584577932
KLRB1	4.10220015797659
DNASE2B	3.10437735913496
SAFB	4.3768531015119
MAPK8IP1	3.94417970069964
RFX2	3.72299655071865
MLLT4	3.62429938438092
ANKZF1	5.28674344795948
DUSP8	3.49468507822906
C19orf50	5.2031541043826
MEF2C	4.44637242868032
SENP5	5.17668236333145
NFKBIL2	3.5318724627225
LBR	6.85459211478448
CBFA2T3	3.35921804912319
AFF3	3.29831531062559
IL2RG	4.75194086545449
CCDC51	7.08323210256785
COG7	5.16076085022433
MYB	4.23082231354963
KLF3	3.86012915445304
PLXNA3	3.99190610618036
KCTD14	6.06861216072421
FZR1	3.64365188743762
XRCC2	4.90531914864484
SLC44A4	5.28074953481743
ESPL1	5.21153662518299
MMS19	5.46185335205064
GMPR2	8.12761561066323
ST8SIA5	3.18382949852555
TBC1D19	5.19321386291666
CHPT1	5.71575864294317
ERBB4	5.92704051544403
TSPAN32	3.98336915222697
MAP4	5.4769077219689
ACTR3	9.59101812437498
UGCG	7.28255624935333
GPHN	4.09291663120799
ZAP70	3.59980606005848
SLC6A2	3.94072867361593
LPP	5.38869869729053
PTPRCAP	4.65292832214623
IL12RB1	4.1080593806159
HIVEP1	5.54703042094133
ATRX	5.23128110383101
EIF4EBP2	7.29724976981648
DFFB	4.86289913462881
DMRT1	4.01523144365705
CHST8	3.69391972389720
HSPB6	3.76386640017231
C14orf109	7.18042912874461
IER2	7.73103090663118
NMB	7.51630863741357
COX5A	10.9179080507180
EIF6	8.4958545390471
AIFM1	8.11484529416128
WWC2	4.45414765260492
GSTA1	5.93687099668132
POLR2L	8.35450000445843
MRPL4	7.15744609034482
SEMG1	2.94513659311321
MPPED2	4.77099057216711
FLJ21062	4.55627765459601
TRAF3IP2	6.21295421399443
EPB41L4A	3.45814636717992
LILRA4	3.80387559933582
LAMA2	4.06888600620161
TAF4B	3.27299847311476
RLBP1	3.296947144832
SLTM	7.02545203114748
CD300C	3.65812832929796
FLJ10404	4.93106362787417
RTDR1	4.87919994394101
MALT1	4.81190067426596
ARVCF	4.19107668986397
RENBP	3.88181598971491
ATXN7L1	3.24646212901855
NID1	4.0022458922284
TUBGCP3	5.19944545029016
ZNF783	4.66827788202207
ITIH5	3.58344091335222
ZNF85	6.00243734189253
MMP13	4.894695202398
KIAA0329	4.1769709802839
C8A	3.68427745396381
MGC87042	3.64094644795832
HOXC13	3.26860053595584
CLGN	7.87910484967091
SLC25A37	3.64796931917118
SMARCC2	5.41820186087257
TFDP2	6.46552032148022
POLI	5.93790358032707
HCP5	6.73570847257579
UCN	3.50694698167706
ZNF764	4.56600408519493
USF2	5.89935793717018
C20orf24	9.92483959026514
FHL3	4.39009441581466
SPATA5L1	5.97351441374084
JMJD3	4.66254364801059
MMRN2	3.71680209087545
DSP	8.92693205955378
NDST1	3.94877598827095
ZNF248	5.41374244777654
PELP1	5.49510038501698
MBL2	3.23786304035434
ZNF230	4.25239517897608
RNF41	6.31915017250529
THOC5	4.73495598815516
MSN	7.74158630849462
SLC9A5	3.49927840377284
SERINC3	6.955900838355
ZNF434	4.64746468472275
MUSK	2.83887248593945
SMARCD1	4.39049778030937
C11orf75	8.01616813117112
ZFP106	6.00842930599366
GTF2E1	6.95965674300644
RY1	7.82320812947692
ATAD2B	4.18296031099056
DDOST	10.3189840521260
ARHGAP17	5.6295776303889
GPNMB	7.16798893634094
TTF2	6.62281193265492
SFPQ	7.63276816564685
GFRA4	3.25184383196258
TIGD6	4.41112225182254
SLC39A14	7.90368559264382
AKR1B10	3.41927421326087
NGRN	9.10794847411044
RGS16	4.11593456585387
URB1	4.18521738589792
GPR137B	5.57673182561086
MECP2	4.52758701110498
PSMA1	9.5813046119615
TOP3B	3.86905938947328
NFATC4	3.76886820551017
RAB7L1	5.48057020057956
CSN3	3.5936613611476
NOS1	3.70949341584001
CA14	3.92320886458664
BMPR1A	5.76724469694903
YBX2	4.44023870727294
PRL	3.09706073948143
SNRP70	6.73222416082557
C6orf130	7.56259006027708
KIAA1166	4.39229580194064
FUBP3	7.44019751183311
STAG2	8.17192900309604
ACACA	5.33271418816236
ABCG1	4.93490724723909
ATOH1	3.03472408440481
ODF1	3.40027047698405
TMEM127	5.82696736712103
CD55	8.94183048425919
PLN	3.17596673375567
RPS23	13.0236763619329
LYPLA1	9.7234856566921
PRDM9	3.68227025030676
SSX2	3.93911303870062
PLUNC	3.3609298469197
SYNGR3	3.82718490393588
EML1	4.15956172516549
LNPEP	4.77924213569678
SMAD3	4.095359675349
NUP93	7.61058524298431
HISPPD1	7.3416472185196
HNRPUL2	4.12664256514450
YARS2	6.34381125243429
TBC1D12	4.35129243753934
ZCCHC4	3.96980403102582
FBXO22	3.83891508069919
C16orf24	5.60156440508981
ZNF669	4.86958621899349
PTGDR	3.05407266020515
DDX27	7.70636922576796
KIAA0409	5.60305693026565
ASB8	5.92613625594639
MEPE	3.70556383983332
PLP2	7.5280354155978
COQ7	5.93646029034428
CHMP5	10.0528940334841
CACNB3	4.52031102429532
C10orf84	5.27841429246328
SPO11	3.57629876749587
NEDD4	4.17122613211244
THAP11	6.2699283716027
ZNF43	6.1562888065295
KRT13	3.24378994717005
NEK4	6.46982424994598
MRPL19	6.95013660655642
RBBP9	3.52734670723881
PRKAR2A	5.49047070268676
IHPK1	4.87304687104931
ATP6V0B	10.1436231461782
CACNA1E	3.13849367887963
CEACAM8	2.95861899861468
PEX14	5.93541633108725
BXDC5	8.45147110258613
ZBTB38	5.83824774652907
PAFAH1B1	5.42520155824897
PCTK2	4.752212591869
LRRC16	4.54919230373033
OSTF1	7.08526594238643
KIAA0323	5.35714804891121
FYCO1	5.61956558542563
TXNDC13	7.4644945241546
PLTP	7.02785876316675
SLC25A1	5.95275270941151
EZH2	6.56057691867648
PLEKHB1	6.50927340157242
GRB7	5.28657425862928
ZFP37	3.95571153592653
MRPL33	9.77935907557485
C9orf27	3.09560772796902
PELO	6.46510214140112
ARMC1	7.77461928273318
ZNF154	3.70475578813591
C3orf64	4.14808738037362
FLJ10357	5.80634773499017
PON1	3.76401284842341
SYT5	3.41020223947529
TMEM66	9.04430789614629
ATP4A	3.05658049882264
HBEGF	3.92272076601775
PI4KA	5.79592926332693
LEPRE1	5.29970202084709
POU2AF1	4.21740264424405
MRPL12	8.54211745706424
GNPDA1	7.91319566974581
RASAL1	4.49771895651240
ZC3H3	5.45616086888629
DDAH1	8.74846558989128
MGAT1	5.74844071368994
TIPARP	5.9879200687006
UGT2B15	3.20155217457546
DNASE1L3	3.22862422233922
CHEK1	4.66943354771901
ZNF8	4.51698592816936
TXNDC1	7.72517515575276
CKB	6.16891338886857
RTN3	8.23672984552167
IPO8	3.81235732243137
FZD2	6.52668130772047
PART1	5.3796500430903
PSMB6	9.1650675339512
MAP3K14	4.48724498720612
PCDHB8	3.41822206731907
PHC3	3.76926148695417
PPP1R8	6.02857081132257
NOVA2	3.42005414309536
TNFRSF11B	4.74355010436858
GOLPH3	8.59994086976792
LOC51233	4.1914716361773
GGTLA4	3.80292236730749
PDE6D	6.86329341288289
TTLL1	4.21675029794229
ZNF117	3.68832171206126
NKRF	8.16282278041226
CLK2	6.41054309153804
TNFSF15	3.28645200699068
DUSP2	5.9586543955962
HSD17B11	7.92903071174585
SECISBP2	4.64125467869927
PPAP2C	3.65995670791489
GABRR2	3.61893199023913
LOC51145	3.23701268045935
PIK3C3	6.98162999041592
DHDDS	5.50549866391564
CTSW	3.69534905684917
NEFM	3.61135468477188
TNNC2	3.69444471747599
ANKRD28	5.01399117508488
MRPL28	6.40052990891599
STMN3	3.21296460064471
SYN1	3.36350717596832
RAB14	5.20836089015293
PIGV	6.21359537527429
CDK2AP2	7.84106913866233
ZIM2	3.52507879311408
APBB1	4.40031321935696
SND1	7.40966375171181
C1orf123	7.61611994600238
B4GALT1	3.3226737565156
CHD3	4.49020234181951
RNASE2	3.58486607255907
BCAP31	8.9718455759444
SLC25A44	4.96667952738227
CXXC1	5.71727907453952
PIB5PA	3.71802901875863
CD40	5.58091719134664
FAT2	4.08900573220753
DYNC1LI2	4.80373205861357
GDI1	6.65626194665683
ZNF81	2.83280794291628
VSNL1	3.52350380979426
PIH1D1	7.73328256645965
KRTAP5-9	3.70824467787205
FLJ10081	3.73208904878576
CS	7.86459716744536
ZNF318	4.70581470793362
IGFBP7	11.0192875086447
ZNF609	4.00255340124758
SIRT4	3.84974420454055
SCN4A	3.91855583030997
ARHGAP4	4.32006852121354
EHMT2	5.07773189455012
UFD1L	9.62146280269942
EXOSC10	6.86075462536052
ECE2	3.46748440702493
ERMP1	6.34768813483272
OVGP1	4.23043623641765
GTPBP3	5.63454730375766
FAM82C	7.18667571783918
PACS2	4.47138795248288
C19orf36	3.69532292905448
UNC84A	8.11111401456414
ARL4C	6.60031311971204
SCD5	3.86702020784043
ATG4B	6.00722971955648
LASS6	7.46894254729924
LSG1	7.05687846169304
MAL	8.2926735294733
GPR22	3.02792961269156
WDR5B	6.78653626142626
GALR1	2.92562316197350
AQP4	3.18131576769643
C17orf60	3.59227064950107
HDAC7A	4.86470087292105
GRIN2C	3.24368987096306
ARMC8	5.04789872221438
SLC47A1	3.19323477190996
DMPK	3.53722717046978
CCRN4L	3.64714734535388
CBR4	5.99687737373016
KIFC1	5.29796031105197
LHX5	2.92708935863674
SMC1A	6.33485810919288
LPXN	5.17174533990624
TRPC7	3.32320089281494
SERPINA1	6.96777709192728
SMYD5	4.94954426568938
RPS13	12.5524533404819
CRHR2	3.44390886921118
TUSC2	6.10624343071875
PRKAA1	4.41353406076487
FADS2	4.40712925558543
ENAH	7.09554769059159
PRO1768	2.98471345239888
KIR3DL2	3.17877227576942
APBA2BP	5.6978593655579
ATP2C1	6.52006902561419
ALDH1A2	3.19304582784519
RNF103	6.92647209426755
AHCY	10.3518425086997
CROT	5.7223882445235
PABPC3	7.55686302547575
ALG12	3.80394849718552
EGR1	6.96656389010033
THSD1	4.26624209725218
CCL17	3.32036302968068
BZRPL1	3.14436293237572
KHK	3.76232515915417
ESRRG	4.55600967989101
SLC12A2	5.23494501405236
CNGA1	2.95249092146913
RDH5	5.2843502541228
CD58	6.07503905160637
PTGFR	2.84310274026669
CCDC48	3.45012687181041
CCDC76	6.86156147342034
CDR2	5.27526035428428
ZIC4	3.6312537826498
SELE	2.95043379827721
OR1G1	3.53162775583296
EXOSC9	6.2533930749887
PSMC6	10.2203623846857
ABCB1	2.70585488073978
GPR12	3.21559180070301
KIAA0196	7.53606777369762
PCDHA2	3.16939489174982
SSR3	5.70210048470528
MSI1	3.59408377073541
TRAT1	3.26204106477663
CC2D1A	4.23363766797546
PLAGL1	5.95431702606162
LLGL1	3.73184705789921
KLF6	5.7922396213723
MTF1	4.23448110175125
RNF2	5.09087078686813
tcag7.1314	5.87461604615707
NR5A1	2.93807575537621
THBD	4.01677581912160
ABCD2	2.75722416524075
ITGB7	3.98869066688092
DNAJC7	6.28588771033557
CCDC81	3.85520658557261
TM2D3	8.84057097442595
HUWE1	4.69513566601065
CDH17	3.29410747012915
CD180	3.49560425534153
FAAH	4.11933045818046
IL17A	2.98390342263976
POLA1	6.08925148464923
TMPO	4.80457329737875
LYRM5	7.02951640485901
GNAT3	2.92755509490596
TM7SF2	6.32168014339177
FLOT2	4.66488743872913
MAP4K1	4.80027943203473
HDGFRP3	6.0243674790958
RRAS2	6.32374267727745
OXCT1	6.43963409368218
LTBP2	7.2314371266832
ARPC5	10.2530994355857
SV2B	3.40124528755950
ZDHHC4	7.36570222638858
CYP2A6	4.13722851291596
PDE9A	4.3925684628477
ABCA8	3.54041399717562
NDUFS2	8.47052892640743
UBR5	6.4771109840731
FLJ22662	7.54545625524478
GP6	3.63792671751592
CRYBA2	3.34330338861914
LEF1	4.13445248582809
ZNF20	6.89198213799826
CTPS	6.55989610803913
EPS8L1	5.43267697137955
EYA1	3.07824431744658
SERPINB2	3.44882838650097
MAPK14	5.01545742031373
GTF2F2	4.67133600410993
