Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C10_547276
Composite Element REF	Signal
EIF3J	7.24858878904063
PPP2R2A	7.67154247041019
CPA3	3.54887763251684
PVALB	3.63057897865553
BCAT2	5.99432158127357
MFN1	6.6269985525423
F10	2.9885777339745
FAM134C	6.60745415005462
SNX11	6.08758472121827
COMP	4.5929567661539
GPR177	8.00429985949735
TAL1	3.15365160245198
ACSL1	5.99706238528131
ABCC5	6.58913438014548
HCFC2	4.40217063729292
TCAP	3.23477723942513
ABL1	7.13630934497524
RBBP7	9.7862329292393
PTPRG	7.02564971851597
NCOR1	6.35577396787772
MOCOS	6.17303232203295
C14orf93	3.97319154089167
PRDM10	4.34260113881467
TNRC15	6.45011680076739
SPINK4	3.51527658234717
TXNRD1	8.4260803135174
UBE2H	8.36111169399786
BRDT	3.00990138271043
SLC16A4	4.42046720908682
VIP	3.02936963409279
CALCR	3.22232013767439
CCNE2	3.46753565153113
SLC6A8	6.29311040222507
LILRA1	3.57028851965276
MC2R	3.33281578620277
MBTD1	5.33229488400001
USP33	6.2177169494305
PPP1CB	7.90729210775577
C15orf39	5.30272788250928
ABHD8	3.77584514226230
MAP3K12	5.81438179775844
PAAF1	6.01797004535047
ARF5	6.32284536506276
CCT3	9.69416592811252
SLC3A2	6.02570783682889
PIWIL2	3.24966049179524
RAD50	6.25881055480684
IER5	8.05756658354535
SYNE1	3.78434988623261
MBTPS2	3.88144802720059
MVK	4.57648757605752
TSPYL1	9.08851911588512
NCL	9.8617056208819
PSMD10	8.54916397790402
MOBP	3.04412659378290
GUF1	4.47438253778433
WDR44	5.58091052266267
HRH1	5.78094689610577
HIST1H3C	3.62702327482228
C5orf30	6.8295047096244
RASGRP3	4.12385507044898
RNPEP	7.42704002013374
PRKRIP1	6.14850342516253
MED21	6.71174342249329
GRPR	3.70650634645209
SYT11	6.0463050501528
NTSR2	3.30893515399483
Gcom1	5.93926264744308
SPTBN2	3.27777719008989
LRMP	3.52889080281748
HTRA1	8.58399356913119
RNF111	7.27406400721102
SLC26A2	6.50106658795236
WISP1	3.65664896633070
ATP2B4	6.66794820212147
FLJ10769	6.60712935346068
PTH	2.85145253966212
KIAA0895	3.88700125135623
CHST12	5.91469123949037
RAB22A	6.10987384446808
TARDBP	7.32650327597213
RANBP5	5.8204354098909
P2RY10	2.90806207842790
STAU1	8.9417628880194
NME5	6.58464200411831
DDX21	9.2497890831429
CHMP1A	5.59193488544213
BARX1	2.83713464395614
HDAC11	4.57478255918497
NOLA2	7.52653792317113
MTO1	6.24738155532293
DHX29	5.85196897184926
HADHB	9.00274635501242
ADAR	10.1993558807713
SF4	7.06621502493218
PLXNB2	5.82005690740504
P2RX1	3.10393862905937
SLC15A3	6.47643337353156
GAS2	3.2663320418095
EN2	2.97496277317446
NUMB	5.55606348936909
C14orf172	4.86336384213852
TNIP1	7.28375899902719
INHBE	4.23124432979089
TM9SF2	8.3992521043398
PSKH1	4.26640382183667
NSFL1C	6.72665389877762
RHOG	7.83747308258411
HBB	7.26513670845065
MED15	4.54178540831712
HEY1	4.09742344231348
KNG1	3.40262320198832
CASR	3.38910875581897
ITGAX	3.85228784954155
CANT1	7.01167189936772
C6orf66	7.24860254128219
UNC50	7.88779225607363
C21orf33	7.10751338296244
IRF2	6.25955162694006
HEATR6	4.92771124115912
GNG7	3.76221423249909
RUNX2	3.22560065207118
PGR	2.833479148663
SOX1	3.13689492077921
CROCCL1	7.74677866728827
BRE	6.5276051456215
SRPX	5.46685788285617
MBNL3	3.87981309068057
ODC1	9.14917418241265
SDC3	6.7641978624069
NR2F6	5.39628100511922
ADORA2B	3.89463553690397
ZRSR1	3.01801658452480
ZFYVE16	5.64598203439701
RPUSD2	5.30483911119655
SYNJ2BP	6.33844777771064
POLE	4.97347500014626
E2F2	2.92143310254123
C14orf173	5.26951452621496
THRA	3.91062662887262
MAPK11	3.46740591979849
TBC1D22A	5.92836773847606
PTGES2	5.17434559040518
HIP1R	4.98718619180608
ENO3	3.74243752926021
COL4A6	3.42875553584466
TOMM70A	7.2664317035535
IRGC	3.19346084044997
NAB1	5.7845228255153
DET1	5.83202986868674
TRPM3	3.20498404873146
ZNF532	7.17850255910853
RAP2A	5.68494269240134
PLG	3.36180445792519
FECH	4.56944632570993
CRIP1	9.14656432541524
AZIN1	7.82895674254346
SLC7A7	6.24809463469335
CA8	5.15822660144934
IL10RA	5.43531100219292
CDC42EP4	5.51371747740827
C16orf58	6.12431460984446
ARG2	4.32180040931713
NOL7	7.31921964788723
JARID1A	5.85971382383753
PANK2	7.25060954135522
ASH2L	7.4849272293512
ICAM3	7.31727666019546
TMEM16C	3.01199429141882
MDS1	3.96108453298870
CABYR	4.7050639771659
SLC1A3	6.6872098162958
RNF139	8.67156428154682
ADAM8	4.10646405974559
SFTPC	3.6019615052251
BCL7B	5.47192943564059
MAN2B2	6.33176737107025
PCDHGA11	3.03693437587201
RGS12	3.53217338220136
EIF1AY	3.12947609631706
NUDT13	3.18613389119362
ARL6IP4	7.46249877784706
RPL35A	11.5228500414503
CCDC21	5.09694255197422
RAB40C	3.60167604388361
EMR3	2.95337517581810
PRRG3	3.34002202623708
LRCH1	3.05386888894663
SAA4	3.67237980294460
RAPGEF5	4.92992079228723
ZCCHC2	5.62150863616029
CLIP3	5.28308397146256
MAP4K2	3.85599668301781
C20orf30	8.22771435028073
SULF1	7.91119803409668
C11orf48	8.39768403242608
PRDM5	3.37180468878948
ELOVL1	7.29356636637286
PPP4R2	7.00082304613437
KCNV1	3.15168690309134
ACP1	8.4251983562093
SIGLEC5	4.11102070038318
ZMYM2	5.71101814974055
C19orf61	4.18052382665479
DAGLA	3.55408396864923
GPR32	3.48615533369684
EDG7	5.30376681533811
NEUROD6	4.08480644183361
NEURL	3.66484350528896
SLC2A4RG	6.11936513198425
LPL	3.88837286828654
CA5B	3.64589212781123
MPHOSPH9	4.45902030258667
CLEC2D	3.20057612417774
HMG2L1	6.31574329372997
GRRP1	3.26528725250812
HCN4	3.49567549060206
CD8B	3.34411667075133
HIST1H3D	3.31818351111976
TGM4	3.13872552129454
SLC6A12	3.42267139741885
CD84	3.67706870406252
TBC1D15	7.5409950824537
RASA1	8.02501178374359
PHKG1	3.43243651074742
MAGEA11	7.77498235584871
NONO	9.1017154081475
IMPA1	7.66238707147671
SH3BP1	3.30236490203272
RARRES1	7.18096566806579
NPM3	6.44020308913074
CLEC5A	4.19070273181456
B3GNTL1	4.88805229664358
ITCH	6.01918381901175
MGAT3	3.70672923197464
ARPC5L	8.0414922215586
KLHL26	6.30489563565994
MBP	4.25410924672271
SIM2	3.07201775576450
RPP25	6.39422925770305
SLC2A2	2.81933517885983
EXO1	4.90975046770595
SOSTDC1	4.09807530644905
HRC	3.29527918919629
TRIM48	3.14689071876754
KIRREL	4.73388143708645
PIK3R1	5.9421096097564
HOXC11	3.65598419305477
MAF	4.56889003899233
DOK5	7.72690943948
HELZ	6.49824261233697
ZMIZ2	5.21911474083115
SLC46A3	4.88429435003814
ADRB3	3.64708683431868
PTRH2	7.6405797937001
DMD	3.55197668449399
STAMBP	8.62262819713516
KRTAP2-4	3.40389672569541
ADCY2	3.30129955771528
MS4A12	3.20661898644663
TCF20	5.022154263565
KLHL20	4.92664781035541
SRM	7.80065703689178
OTC	3.39787931883341
ABCB11	2.96866723259193
KCNC2	3.09529946665867
CDH19	3.19524062565368
SSH3	5.70657938082053
ZNF135	3.81078077499909
FLJ12529	7.4140996310787
PER1	5.49294346694654
KLC2	4.94459536430656
HDAC1	8.8783523834468
FAM128A	8.47693008838075
FNDC3B	8.56093288375682
MTCP1	5.95130730670905
GPR63	3.64208001576026
FLJ21986	3.34954688848181
LMCD1	7.76523206561462
MICAL1	4.70242477793067
BLZF1	4.34293244154831
IQCA	4.74775045838885
PCDHGC3	3.4555709192261
ATRNL1	2.90615358785024
CAV2	5.89937674671383
SAC	3.09110056046428
DUS1L	6.98053638137561
NEK9	4.69111986472331
WARS2	5.91842744417678
DDO	3.293573943507
MARCO	5.18661028626138
DCHS1	4.15001436063565
TOMM40	5.63471822933895
RP6-213H19.1	7.41247978615606
TUBGCP5	4.29098403569721
IGSF6	4.45600353077169
TPPP	3.06835466576659
SEPT11	5.500275395896
ADNP	8.55613191808894
UST	3.65250233774988
C13orf34	4.82099441062337
GSTM5	3.26948142486932
BTD	4.52564983931757
PDCD1LG2	3.04596857930534
SNRPB2	8.47940406917643
APOA4	3.18766604690389
APBA3	4.46989229926175
CUTL1	6.17497062342628
PMS1	7.32778999648249
EIF3E	11.0360419431794
IL9	3.37518118781657
HOXA11	3.14279683928662
NARG1	8.06698901050976
RPL31	9.36391764094735
RAB28	4.19638165298013
LY9	3.17161723511233
TFCP2	6.2097359472814
ATP2B3	3.08209770203257
KDELR2	8.06095397276397
TLE4	3.84775807932271
FLJ43806	5.58282810845742
TLK2	6.34565538007741
PKP3	5.84586327979003
CIR	5.19916608885109
RPN2	10.3687017414857
SH3GL2	2.91905034226526
CTSO	7.80322615336042
SFMBT1	6.77727408009202
WDR57	7.20641688182957
SDF2L1	4.70862115970056
IGFBP3	6.75726974883902
FER1L3	8.32178403502671
DEK	9.31580353773803
C20orf43	7.57982138899388
ARHGAP24	3.39203619554666
ALB	3.01579070530923
SORBS3	4.87610780696318
C4BPA	3.36265205545257
UPF2	7.13269441831867
AGBL2	3.63085988917243
C1QA	8.25513506790363
DOPEY1	5.65512167016883
TERF1	7.279099870165
KIF22	4.67374049730053
DNTT	2.99659899306429
C10orf6	4.60363109859651
C11orf41	3.24545376778915
NINJ1	6.43808622406087
SEC61A2	4.20854382064797
HNRPF	7.11526166736846
COL11A1	7.87523226884956
HIST1H1D	4.58874505430208
UCP3	3.51963133422474
MYL6B	8.61421298843585
UBAP2	8.28088274584563
TREM1	5.0266004359273
CKMT2	5.62650624596973
HLA-C	11.1405024712293
SLC13A3	4.24865002169803
PLA2G12A	6.67752233738047
SPRED2	4.73544746155342
SCN10A	3.47936002946359
TIMP4	3.94330186472237
PITPNC1	7.15073120280396
SLIT2	6.44043211998038
RSF1	6.07146858204964
POU3F3	2.84999688176225
LIN7C	6.41068036720907
NKX2-2	3.02179127549988
DPPA4	2.72971429259976
ZNF804A	3.03745026603599
CCIN	3.32713841720522
SLC25A31	2.93723802661414
KCNMB4	6.74880756858345
FUT2	3.96204061132259
RABL5	5.32573818486155
FZD4	6.54324179164175
GALNS	5.88876470520715
PNMA3	3.58012949857618
STX6	5.43717639317579
HIST1H1C	6.50790022990238
CIDEB	5.2014702141351
CASP4	7.26128563000286
PDK3	3.51372506632305
WIT1	5.64406651610386
TPR	7.06756828366561
MTX2	8.2414726160008
HIST1H2BH	3.88082399395574
BRD3	6.55897626444309
HIST1H2BO	3.21146072582656
SERPINA3	6.51730979493846
UBXD6	5.29151416474916
HOXB7	4.74152325416967
C7orf23	7.36071556468673
KIAA0143	8.40337694441883
KCNJ16	3.44663707858657
STAB2	3.69978751836659
TNPO2	6.29767364599846
CENTG1	3.32047583061079
IRF9	9.47210091667401
MCPH1	3.16791943691083
FABP2	3.08296648759244
C9orf3	8.70810751176674
FBXL4	5.743126734359
LBH	7.59540455502713
MYO1D	5.02063276165771
PTDSS2	5.301468843213
BMP2K	5.78114776529945
NFU1	8.87572554494393
UGT8	6.50725411276638
SLC25A23	3.79130410773974
MAPK4	3.24865812795432
HINT1	10.3966887838407
GLP2R	2.97548389679692
WNT7B	3.49233878529607
SETD4	6.33112715591113
CHCHD2	11.3432460444824
DYNLT3	8.33989362212126
FKBP11	7.13239100001467
NDP	2.92224430020791
RHOBTB1	4.45720726351617
FLII	6.03090333360201
SLC4A4	3.43216184981368
RPL38	9.30265663230894
HTF9C	4.30034557735198
RPS16	12.0353139385285
AP2A2	5.84582481297207
CHPF	6.05495202546157
CSNK2A1	7.197523728281
MAP7D1	6.69559321202587
FKBP6	3.2295704852813
ZNF214	4.02453707864832
DDX56	7.70438315127679
TWIST1	5.8850305006711
EPO	3.09593249813178
MRPS18B	7.15299034874637
ZNF682	2.82548445125521
AOX1	3.39359038435489
RPL14	9.87740855691984
CYR61	10.1470291145959
JRKL	6.51963865216321
DTNA	3.42498111324249
MAFF	8.4922500235418
LOC51136	3.5213890919624
TMOD3	4.47085892340224
LY96	5.25697398183825
EEA1	4.46575109700222
KLK3	3.15456967954355
IL1R1	5.20010970880235
HRSP12	5.85457889441575
KTN1	9.10382548482259
LOH11CR2A	6.32061575210951
ARL5A	8.5343945566161
MAB21L1	3.21445505133714
C20orf59	4.45607800210574
ADAM2	2.84055848930386
PHKB	5.15365902359869
CCT6A	8.79870465126093
TBC1D8B	4.04894944257824
FAM13A1	7.22832769967755
EHHADH	5.19297707374503
LAPTM4B	11.2641007913403
TMEM147	8.70814225192147
ITGB5	6.43710322622993
YIPF3	6.63797888305606
FKBP2	8.18626630611586
XPO7	5.84647468791739
GPR75	3.46299394948802
NR1D1	5.44958154957197
TRIM5	5.62237528517694
TMEM110	5.24737518048708
APOC1	8.70136156807264
RNASE4	4.69375375684876
PARD6B	2.8901306571677
ARID1A	6.8365111738838
NEK2	5.17967314373547
RRAGB	5.34802489245223
PCDHGA3	3.15007511853335
HIST2H2BE	5.84397585713275
RCN2	9.01171096552095
STARD7	9.18719407886752
SHMT2	7.60954816154298
MLYCD	4.31172517523704
KIAA1751	3.00723605109200
NDUFA5	8.26205411571822
THAP9	3.10756973194898
FLVCR2	4.23860678542885
RP11-217H1.1	7.06748261382556
AP1S1	5.72492898471477
NCLN	4.2046430790092
SDHA	7.51338400758012
SMAD6	4.41602073293353
SAV1	6.52465445465726
SAT1	9.71865243794462
ADAMTS7	3.38322412764189
RPP38	7.4004634591739
RCBTB2	5.39654494426784
VEGFB	4.80108251388576
COLQ	4.31845799296195
RBMS1	8.4103623231573
NRXN2	3.2668783095055
WBSCR16	6.05851830528385
DRG2	5.15024931831957
KLRB1	3.80837525362683
DNASE2B	2.91835865144133
SAFB	4.56088228680426
MAPK8IP1	4.24097703645675
RFX2	3.46198720488271
MLLT4	3.82766658664509
ANKZF1	6.37172175006577
DUSP8	3.86603600523475
C19orf50	5.62245270507426
MEF2C	4.31921123933840
SENP5	6.10358620434828
NFKBIL2	3.50616373139990
LBR	6.23161525045622
CBFA2T3	3.24902474368104
AFF3	3.28548490927882
IL2RG	5.07071779373925
CCDC51	7.40101802525369
COG7	6.03155431756101
MYB	5.87454963481945
KLF3	5.46519196628981
PLXNA3	4.57382686883288
KCTD14	5.87469605462656
FZR1	3.61760097107682
XRCC2	5.57735241168904
SLC44A4	4.64601863290615
ESPL1	6.33078602008821
MMS19	7.35865509060341
GMPR2	7.4931948235662
ST8SIA5	3.12281930772959
TBC1D19	5.85875383231438
CHPT1	8.0576121932844
ERBB4	4.05359333780771
TSPAN32	3.75899018848607
MAP4	7.20940933739851
ACTR3	9.7203736992445
UGCG	8.10071735235559
GPHN	5.0071178008016
ZAP70	3.53217778253442
SLC6A2	3.56282829108679
LPP	6.7448845350096
PTPRCAP	4.8516714669653
IL12RB1	3.61979280129022
HIVEP1	5.965127067703
ATRX	5.70872733991509
EIF4EBP2	6.10658785922884
DFFB	4.22578464523658
DMRT1	3.64283086394592
CHST8	4.22207731471052
HSPB6	3.35899278479835
C14orf109	7.39008785397657
IER2	10.3195106086242
NMB	6.53248065969118
COX5A	10.93813024028
EIF6	8.59745098673644
AIFM1	8.1025894423805
WWC2	5.92813682793341
GSTA1	3.38124865601809
POLR2L	9.29625025011765
MRPL4	8.14115871155586
SEMG1	2.84476370054707
MPPED2	4.0061949102486
FLJ21062	4.65088893336141
TRAF3IP2	6.81291358748599
EPB41L4A	3.71171244436329
LILRA4	3.62527875789777
LAMA2	3.50862415182256
TAF4B	3.79179593153469
RLBP1	3.02856271800796
SLTM	7.81754952507925
CD300C	3.80033671109667
FLJ10404	5.8814051761496
RTDR1	4.28570346573444
MALT1	5.56546494767356
ARVCF	4.29220885605109
RENBP	3.91637626685938
ATXN7L1	3.15658940082029
NID1	5.08559013135438
TUBGCP3	4.39999939830888
ZNF783	5.13041313900281
ITIH5	6.53956766503716
ZNF85	5.81605484073805
MMP13	4.55859260903903
KIAA0329	5.016056903707
C8A	3.71816932201929
MGC87042	3.78391874581706
HOXC13	3.58494621960501
CLGN	4.56031009132078
SLC25A37	4.06189094149592
SMARCC2	7.03541697878852
TFDP2	6.52164260972138
POLI	4.95358725230228
HCP5	6.78100865109735
UCN	3.42768458451033
ZNF764	4.64405176894644
USF2	5.64460303403171
C20orf24	10.4477537021973
FHL3	4.47468331315245
SPATA5L1	5.98134821619188
JMJD3	4.95154565471497
MMRN2	5.61216737223125
DSP	9.70268041927975
NDST1	4.24596536026327
ZNF248	5.26727076256924
PELP1	5.66945171423344
MBL2	3.17209310462064
ZNF230	4.0502038828498
RNF41	6.01554351355329
THOC5	4.83401556049361
MSN	8.94850848718018
SLC9A5	3.19379799729624
SERINC3	7.90819001563827
ZNF434	4.05327530327478
MUSK	2.89228812450256
SMARCD1	4.86375581974851
C11orf75	7.10575108747748
ZFP106	7.17764308029374
GTF2E1	7.04115663198898
RY1	7.70810130056001
ATAD2B	4.41175625432469
DDOST	9.54753730735289
ARHGAP17	7.05098069329156
GPNMB	9.6013957404567
TTF2	5.49394606622429
SFPQ	7.63218417456158
GFRA4	3.16991154851446
TIGD6	3.46679777896499
SLC39A14	7.97945258418176
AKR1B10	3.531232354079
NGRN	9.42834509206838
RGS16	5.91450384199422
URB1	5.61299883097056
GPR137B	5.87400678574764
MECP2	4.70788852426306
PSMA1	10.3384857266985
TOP3B	3.52180061644912
NFATC4	4.54672269509611
RAB7L1	4.32006948555826
CSN3	3.47747925417831
NOS1	3.6534372818504
CA14	3.73338394718804
BMPR1A	6.50506355771584
YBX2	4.02373168379238
PRL	3.06759897258143
SNRP70	7.04233335926191
C6orf130	6.24852393459788
KIAA1166	4.75334938694301
FUBP3	6.19603579133604
STAG2	7.98399889730962
ACACA	6.69046492909611
ABCG1	5.24206996608294
ATOH1	3.04488317596231
ODF1	3.41175871065567
TMEM127	5.9186000485441
CD55	7.64181539050873
PLN	2.94930353824195
RPS23	12.7852876235529
LYPLA1	9.52353061000898
PRDM9	3.49733510568546
SSX2	4.11388425521579
PLUNC	3.25850536443555
SYNGR3	4.00094559462353
EML1	4.58343023913643
LNPEP	4.70607027647143
SMAD3	5.00550359682272
NUP93	6.63395838040714
HISPPD1	6.49709153708072
HNRPUL2	4.51587677972459
YARS2	6.07574435136805
TBC1D12	4.76730865792085
ZCCHC4	3.76916300004732
FBXO22	4.89220630587941
C16orf24	6.29075798295281
ZNF669	4.67213870272442
PTGDR	2.89390917762808
DDX27	7.800657234358
KIAA0409	5.70567699423419
ASB8	5.72975795365949
MEPE	3.33467333155531
PLP2	8.79212024477809
COQ7	5.61907420669758
CHMP5	9.07299138691919
CACNB3	5.11397277573107
C10orf84	3.46036652603439
SPO11	3.41562843961054
NEDD4	4.05417122215275
THAP11	5.71266269759378
ZNF43	7.31783833470285
KRT13	2.88168643878328
NEK4	6.2193189154909
MRPL19	7.37503704430864
RBBP9	3.83737086631575
PRKAR2A	5.86963554057186
IHPK1	6.12267398884931
ATP6V0B	9.1873760880326
CACNA1E	3.25795447830821
CEACAM8	2.94001386493119
PEX14	6.51321736425785
BXDC5	8.27737495590592
ZBTB38	7.52967563397267
PAFAH1B1	5.8013496808868
PCTK2	5.52641518136235
LRRC16	5.35092353920497
OSTF1	6.6350531537386
KIAA0323	7.29316991449488
FYCO1	6.759917534629
TXNDC13	7.11239448422145
PLTP	8.93887971496818
SLC25A1	6.08197308285274
EZH2	6.71680805545268
PLEKHB1	5.06690297788494
GRB7	5.8708091601239
ZFP37	3.83172928601287
MRPL33	8.83989691142263
C9orf27	3.02477918423938
PELO	7.11626129811961
ARMC1	8.17121528784005
ZNF154	3.37488638767949
C3orf64	4.04206160930589
FLJ10357	6.10144051067315
PON1	3.24890679418681
SYT5	3.51160910472256
TMEM66	9.22817178064302
ATP4A	2.96521234137485
HBEGF	5.35670449368903
PI4KA	5.44660805402385
LEPRE1	5.17878625407546
POU2AF1	3.64815347720732
MRPL12	7.42351296933077
GNPDA1	8.05525032481913
RASAL1	5.53696689415046
ZC3H3	5.00380302295994
DDAH1	7.53160396101893
MGAT1	6.6621210371263
TIPARP	7.90315497815328
UGT2B15	3.17359418676076
DNASE1L3	2.93827169394965
CHEK1	5.78855077433154
ZNF8	4.69615846542417
TXNDC1	7.57761748877155
CKB	5.69969370268297
RTN3	8.44633342752268
IPO8	3.58495768519890
FZD2	5.23163238785028
PART1	4.62031190562036
PSMB6	8.30642415832253
MAP3K14	4.31734539771303
PCDHB8	3.23165450504087
PHC3	3.29748642255209
PPP1R8	6.23492674685568
NOVA2	3.37694528134474
TNFRSF11B	4.65333963762326
GOLPH3	8.28329102103224
LOC51233	3.81247836579098
GGTLA4	3.34750972414579
PDE6D	6.73953310732001
TTLL1	4.33792768078851
ZNF117	4.46687891240481
NKRF	7.49003128468903
CLK2	7.96194031731516
TNFSF15	3.69787230054263
DUSP2	6.8970667795939
HSD17B11	8.6505910806321
SECISBP2	4.69031465790992
PPAP2C	4.85848257538766
GABRR2	3.25625347138337
LOC51145	2.80013138475201
PIK3C3	7.29835405036724
DHDDS	6.02769680832921
CTSW	4.20470008699749
NEFM	3.20447010119499
TNNC2	3.65086571204148
ANKRD28	4.90352572086267
MRPL28	6.47864718866601
STMN3	3.02841332075498
SYN1	3.67018499625045
RAB14	5.6260603519348
PIGV	5.91466186330283
CDK2AP2	7.11312405839396
ZIM2	3.29596926866911
APBB1	4.41149534230435
SND1	7.65927124216141
C1orf123	7.30081950507453
B4GALT1	3.11685157710453
CHD3	4.88600192760762
RNASE2	4.36975561051424
BCAP31	8.50993008895481
SLC25A44	5.6326380528428
CXXC1	7.11886806114756
PIB5PA	3.95219290881267
CD40	5.04541006437202
FAT2	4.17722166654904
DYNC1LI2	5.02714011864764
GDI1	7.02844013246203
ZNF81	2.73764077762153
VSNL1	3.92628060994067
PIH1D1	6.87970392307574
KRTAP5-9	3.70493463230709
FLJ10081	4.12138901750562
CS	9.12792019224406
ZNF318	4.71998951797301
IGFBP7	10.4323136526449
ZNF609	4.72789397548188
SIRT4	3.28069941823904
SCN4A	3.81424330872395
ARHGAP4	4.71259395855797
EHMT2	5.71883082172762
UFD1L	8.08484665802912
EXOSC10	7.15401040211961
ECE2	3.33263552670086
ERMP1	5.91903360658924
OVGP1	4.57774378663182
GTPBP3	7.3059732142754
FAM82C	7.26088766984562
PACS2	5.59288892174809
C19orf36	3.37688780208276
UNC84A	8.01447361899953
ARL4C	6.94312208297407
SCD5	4.18503434776807
ATG4B	6.2064888736674
LASS6	8.07489569697574
LSG1	6.95694089346973
MAL	6.80491414455652
GPR22	2.98686931500413
WDR5B	6.21510562103599
GALR1	2.90788179234181
AQP4	3.03259682819006
C17orf60	3.50148370658022
HDAC7A	5.7396754547426
GRIN2C	3.137206932636
ARMC8	4.82956771104545
SLC47A1	3.11492533861569
DMPK	3.60446805571929
CCRN4L	3.55663164176323
CBR4	6.21235121496637
KIFC1	6.1318797197733
LHX5	3.06216804236750
SMC1A	5.84875119722534
LPXN	5.77497954167982
TRPC7	2.74004681033315
SERPINA1	7.61451507641094
SMYD5	5.84704644671969
RPS13	12.2007955087877
CRHR2	3.37877732521001
TUSC2	5.98417435249502
PRKAA1	4.74204406403438
FADS2	5.53782375614693
ENAH	7.68319231921351
PRO1768	3.1419337419538
KIR3DL2	3.25905833972233
APBA2BP	5.98617631664895
ATP2C1	6.3114750480701
ALDH1A2	3.78958956137361
RNF103	7.46975706672463
AHCY	9.57331861898087
CROT	5.50964285520445
PABPC3	8.68348030477416
ALG12	3.66202050075393
EGR1	9.1458640627642
THSD1	4.18539737595708
CCL17	3.3487570554678
BZRPL1	3.23224744157695
KHK	3.67520061560914
ESRRG	4.16754601150939
SLC12A2	6.59586844433136
CNGA1	2.91989851398282
RDH5	5.15500100493002
CD58	6.05371032505686
PTGFR	3.17552274934853
CCDC48	3.05460945139514
CCDC76	5.4584152497467
CDR2	6.69150520764876
ZIC4	3.47773109630615
SELE	2.87518341952665
OR1G1	3.35674115964518
EXOSC9	6.58337812946528
PSMC6	9.09224097464688
ABCB1	2.90504208889967
GPR12	3.06815536264099
KIAA0196	7.14474645082691
PCDHA2	2.9737788948959
SSR3	6.04007512820937
MSI1	3.83204600234055
TRAT1	2.95854466212645
CC2D1A	5.68126983670882
PLAGL1	5.80156124757334
LLGL1	3.66921682951306
KLF6	7.98507520221026
MTF1	5.2240507074017
RNF2	4.61037403359177
tcag7.1314	5.41347492191673
NR5A1	3.0608118497785
THBD	4.41952883611927
ABCD2	2.61914799695764
ITGB7	4.44080378995618
DNAJC7	6.15044720483407
CCDC81	3.59852303541502
TM2D3	8.4233089386774
HUWE1	5.33614135385376
CDH17	3.30234509793509
CD180	3.62771343449298
FAAH	3.89577199473239
IL17A	2.75401239290915
POLA1	5.78758068402646
TMPO	5.46052801346049
LYRM5	4.73776835777944
GNAT3	2.73936406438876
TM7SF2	6.84650232957284
FLOT2	4.94745287987007
MAP4K1	5.05178744911202
HDGFRP3	6.13623047824345
RRAS2	7.7390723904358
OXCT1	6.12291644207963
LTBP2	8.16817460892598
ARPC5	10.1405105844129
SV2B	3.29342884850484
ZDHHC4	6.77410467212415
CYP2A6	4.02056477429979
PDE9A	3.88315048965776
ABCA8	2.98598139428483
NDUFS2	8.9866610338556
UBR5	8.08434063066087
FLJ22662	7.25175240178514
GP6	3.94148029248858
CRYBA2	3.07569833213762
LEF1	5.14693234764063
ZNF20	6.86644716173718
CTPS	6.8239238431599
EPS8L1	6.15402524068406
EYA1	2.98958151280743
SERPINB2	3.73511221984007
MAPK14	5.30490733010001
GTF2F2	4.15450432064367
