Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_C08_491130
Composite Element REF	Signal
PLA2R1	3.01549859598234
NGDN	6.87576631563774
CBFA2T2	4.60186065395882
SAC3D1	6.39087204472021
PNOC	5.95335261643467
PIGP	8.64129691055477
AGGF1	5.01625741306854
PRRG1	5.6621544027847
DPF2	7.06234182104837
MYH13	2.89676679303095
TMED9	8.64153197494963
TRPV5	3.60468058384566
UGT2B4	3.33268714876873
PJA2	8.60582175075934
COLEC11	3.86827980714985
SCYE1	7.11401759015081
MED12	4.69273552832966
CARS	6.8663134874049
MYH1	3.25653264890356
CYP7A1	2.94475405526243
PHF1	6.08450105406373
LOC644096	6.0518845082255
FRYL	6.01205432684866
RHOBTB2	4.34419186365642
MMP27	2.98270127518539
ZNF432	5.51381275755362
SRD5A2	3.5191095055156
UTP14C	7.43128385869786
RABEP2	4.8611554548022
VWA1	6.86536533664232
FUBP1	4.63308324957308
IGLL1	3.78384672671759
KIAA0586	4.47282963866187
IL27RA	3.63954606396487
STON1	5.46093752551944
IL5RA	3.37909169670861
PERP	8.74838778635294
SMPD2	4.37769203869021
TNFSF12	4.49584941671644
FN1	8.51783695942282
MTR	6.41559001671779
CSRP3	3.16792081468536
MMP20	2.96825159136456
PHLPPL	4.06140992485406
CBX6	7.19020673380754
DHFR	5.33328735868705
PRG3	3.29435641911105
ALPP	3.3465773045839
ASH1L	4.31859218040372
CHRNA2	3.89674471643248
PPP1R12A	6.02593977991669
RBM38	6.32764556150842
ZNF7	6.9734730732318
RDH8	3.27891319734954
GPR132	3.62440749274678
DGKD	4.8973049326319
TPMT	5.8262543260585
ATP1A1	9.78085170616813
SERTAD2	7.99634754243676
C5orf4	6.35864556750044
ZNF672	6.410083556436
PLXNB3	3.41432174494249
FAIM3	4.41779445398385
UBQLN2	7.36130543366849
NR1I3	3.02063004900654
ACVR2A	6.8488902326659
YWHAZ	9.80118299106344
LILRP2	3.4445777887827
GNAO1	3.39388649236659
OPA1	6.61972161829731
RPS6KA6	3.53655398251673
RPL10	12.7690752037963
MMP23B	3.3986031882651
PFKL	5.66432216815526
TMEM140	6.01367621378657
AURKB	4.27392604007408
IFI16	8.9605579159738
CSTA	5.4788123197136
PRPF39	4.30149270626529
DISC1	3.92698977104245
USP4	8.34198362509005
OSBPL10	7.30754186946703
CAPN6	3.27195722027782
CLTCL1	3.68141740675218
NUAK1	6.20659633306071
ALG6	6.42597867519593
NPPA	3.97176420109582
LAMB3	5.30137645738214
PPL	9.33697842537451
LRTM1	3.13759673533547
RRAD	3.3495217824969
TIPIN	5.07740185977079
CARD14	3.53757223679418
RBM9	6.24129250431463
LCN1	3.27982138787778
RALGPS1	4.83107534346777
NCOA3	6.06513045115477
CCDC6	7.59791240050826
RASSF4	3.97616036807754
MTHFD1	8.3930949024141
FCMD	5.88194786210819
IGHD	3.91962033078861
PLA2G6	4.06318949497479
TPT1	12.0738851162707
S100A3	3.46337893780108
SEC63	7.01108441476085
C10orf59	3.18380936123123
TOR1AIP1	6.38449525347609
PAFAH1B3	7.30597057106629
CEBPD	7.7506551641167
ZNF107	4.22425919034439
ALDH6A1	7.68794597989858
G6PC2	3.53552860186273
SNTG2	2.82621591482359
GRWD1	4.76639535384106
FLJ22222	5.88318219292312
BCKDK	5.66265012338519
CTSB	10.2490759727275
PFKFB1	3.34093628637131
ZFP36	9.06880516980038
SVEP1	3.64736356096532
PXN	4.4953390438431
TNF	3.20158388065006
SIRT2	5.17728706902844
C5orf21	6.90108462663327
VIL2	6.79585496851258
DIXDC1	5.70348688798507
GANAB	7.53070970538846
PDSS1	5.34821526356387
GRM6	3.47505183220639
NGFR	2.89677445972042
ATP8B4	2.91029797064899
MEIS1	9.42444593604502
BMP8A	3.52236745344223
NGFRAP1	8.9498667757263
EDAR	3.88403465624473
NEDD4L	4.47031306580247
CRYBB3	3.70736650509818
C6orf60	3.73246753763841
IL1A	3.27912750759512
GNRH1	3.04056147048364
PDGFD	5.947477939546
CACNA1H	3.54518579132204
TXNDC3	3.32132176304372
ERCC1	7.11946534884149
CAV3	3.55432068018788
HARS	8.20105450728937
AQP8	3.63271270552845
CREBBP	5.24359661518663
ITGB1	5.16464350430686
SPACA1	3.24629104875830
ZNF254	3.89522856703195
PARK7	10.7190557816581
PAX1	3.15510063017591
PSMC4	7.56181990744893
KCNH4	3.6414249217594
TUBA1A	8.8300804267499
PRMT8	3.45154115497435
SELP	4.5253089594535
PSMD8	8.73847855745815
SOX10	4.18908540015992
HTR1E	3.72134632698457
RABGEF1	7.46671091632953
EPS8L3	3.53017448166978
MAP1LC3B	7.51375204880786
AGXT2L1	3.39042824275227
CYB5R4	5.24469032077837
MEMO1	7.50869958228126
LRBA	7.44712990223593
TRAPPC2	6.06360606896313
FLJ14107	3.15367123748622
FNTB	4.33024974739753
MYST3	5.43493727817364
KRT8	8.51673147051227
AURKAIP1	9.24363467356799
LMAN2L	7.71896174786761
C1GALT1C1	7.09097477888975
DSE	6.03563310448119
FHIT	4.66328055732475
OSBPL3	5.88582240021179
PPOX	5.99722928033033
SLC39A9	3.98105070392522
EPB49	4.88288331535172
LOC137886	7.23911964552626
C7orf49	7.29381821460236
RHCE	3.21840537129633
CST8	3.64622787502155
ATG7	5.31167861745364
SPP1	10.2944845935516
GLI1	3.30567630988053
HYPK	8.53257399534977
SFTPD	4.56444037987603
MCFD2	7.05775149236442
ZNF157	3.17726303776429
EPS15	6.90861901736358
SFRS2B	7.33391119760899
BTNL3	4.32083070348546
GPR23	3.37116165596194
TRPA1	3.17796966351126
ASPSCR1	4.72495843172945
GNS	7.02189613304293
FDFT1	9.93718467563988
ENO2	4.76253036112197
CBX1	7.01109857999826
PTGS2	3.22369654125847
BMP7	3.85135855370997
CCDC90B	7.8907982617011
LRP5	5.58901033324198
UBE2D3	8.99258909789387
ARFGEF2	4.9296489592382
ARR3	3.4989959778789
MAP1A	3.6649006727378
NEFL	3.10289775156829
CD2	4.64668153165253
FLJ23861	3.92948670168764
NAV2	5.82827122451144
ENTPD2	3.46884549976473
COX7B	10.0517039896444
ATP6V1A	6.42933930976857
TRGV3	3.13011882667950
ANKRD17	7.27044861266209
ADH1C	3.45211075457044
ATXN7	3.45695381744241
IL21R	3.65166947800533
CHN2	4.10209104337764
HAS2	3.26849345673539
C6orf48	8.89706336261051
TGIF2	5.74948545190154
KIAA0241	3.72613800303773
IGF2AS	3.80331751322691
CYP2C9	3.39531839410052
DNMT3A	4.38556371941017
CNOT7	9.3304862462048
FCAR	3.20770369704042
SFRS10	7.35737091649554
MARCH3	3.73354676214319
RUNX1T1	3.83126539043342
CTSK	7.75561438522855
LRRC61	4.90013519396359
HNF4G	3.08670041271492
LRCH4	4.96454490501153
PSIP1	7.00424550221998
AP2B1	6.26809490943014
C7orf28A	4.59658276518029
SMCHD1	5.89043378940058
EIF2C3	5.31478637558319
S100B	3.08966237975043
BMP2	3.6548438061619
POP7	8.38160565773888
UGT2A3	2.81258128383056
ESR1	4.62700334112511
ZFPL1	4.47278180394155
ARHGAP12	5.88836692209867
PGGT1B	3.82765282651357
LRRC19	2.75000247550968
ZNF767	4.04393475874845
DEPDC6	9.16183676692742
SLCO1B1	3.14477398555152
SST	6.53937076692846
NACA	12.3988170041138
KCNN3	3.55934803029472
GLOD4	6.59023649999531
SCCPDH	5.58035104829034
PRF1	4.12415902670005
LST1	4.94336053491188
CDK4	8.8644338492652
TCF15	3.44702569908356
PARC	4.83010867451747
PRMT1	8.18987793376852
ITIH3	3.54644905356085
PPM2C	7.4608861710592
TEX10	7.3778932263374
EDA2R	3.38879222506231
LOC283345	4.94139879870369
NARFL	5.60126174683494
DENND2A	3.52556178938849
C1orf103	4.91846456905215
DMXL1	7.14483387565198
KCNAB1	3.5727175714488
FLJ20254	7.65876150441625
RBM3	8.7448734514956
GPR1	4.23842996018953
DMTF1	6.23291023447533
HTR5A	3.17966858840831
MXRA5	8.18868331134358
GRM1	3.20814101540724
SCFD1	7.13727761466899
RAPSN	3.27353596262339
ACOT9	7.29776277149447
PDE4D	3.24341676849022
TRPC4	3.10134785120839
EPHB3	5.02090078035194
GEMIN4	5.24498756315465
RAMP3	3.76110754092044
CNTN5	3.14335783271596
DLEU2	3.85298947524623
TSPYL5	4.28823483922364
GRTP1	3.70807782406254
ITGB8	4.10082480678531
GAP43	3.35753133299429
FRS3	3.51124220566610
PDE3A	3.45433469096621
TNFRSF10C	3.2931940555648
JMJD5	3.57868283778673
OTOF	3.08723572534229
TEX14	3.14771763452766
XYLT2	5.0803400158605
HIPK3	3.30648938192782
XPOT	8.241571973325
RRH	3.14507698837242
CDR2L	6.35403733448368
GAL3ST1	3.40937992920606
DHCR7	5.88281672389539
PDZD7	3.77061227869065
FGFR4	3.34192677123868
CRAT	5.95736724557654
C1orf217	3.22032636464499
SLC19A1	3.61018746773834
PPP1R14D	3.21833027593939
LIMS1	7.25473324510078
TMPRSS11D	3.27308116589530
TRIM14	5.84909990638181
PIK3CD	4.46514387765525
MFAP3L	3.27700582333462
DERL2	7.08730647019675
SLC7A11	4.04542806285467
FHL5	3.04145244958168
OR10H2	3.129313049717
ACAN	3.33573980667244
BRWD2	8.28492997423616
PPM1E	3.06160752526809
DCUN1D2	4.66983434735552
TINAGL1	4.53003918568376
C3orf36	3.04870520755348
DOCK4	5.84634441111718
ENOPH1	8.17567684995364
FAM127A	8.60473464401538
SLC5A3	5.83916110572752
ARPC1A	8.82779226289972
CHST2	5.3149433022459
SPATA2	5.56990658670867
PGLYRP4	3.9898452300482
RUFY1	7.56159968836871
NTS	2.81997381057632
FRMD4A	3.30610801151887
RPS4Y1	5.12400910820377
BCL11B	3.34458023019124
TNFRSF8	3.77941017742969
FOXE3	3.20149294815454
PTGIR	3.81564909809535
ART4	3.1704941899389
EVX1	4.10692725493622
PRM1	3.29482671025171
GLCE	4.97904143507231
GPR18	3.96905999973552
ACAA2	5.29583674297291
PIGK	5.78220809522131
HIST1H2AG	3.71115094235903
C16orf67	3.99887772076845
UQCC	7.25356216107962
PLS3	8.5631896375132
DAG1	6.9286212004528
WWOX	4.54628524414259
GTSE1	4.00074707115658
GP2	3.46798334163914
CHIT1	3.36834632818687
PLOD2	6.95958918097473
RPS24	12.8222239172357
KLF9	5.21922599153322
TTC27	7.01071385053096
PYROXD1	6.18710465184468
MIA	3.80533758078058
TSPAN2	3.34134589231199
MRPL9	6.44412087899601
PCSK2	3.46998766224491
PI3	6.52477435786343
RPL24	12.1182497694755
HIST1H2BE	4.73649669326775
CD86	4.39430973489412
CALM2	11.4732397624850
LFNG	3.13650586712068
GYG2	4.05758013441548
INTS12	5.82740386174793
RAB4B	5.71593298726745
CTSF	6.51062764283237
HUNK	3.53518648805663
GNA13	3.50404501010838
B4GALT4	4.55919665086518
TSPAN31	7.5853027569322
CHD1L	5.77813078399062
CNKSR2	3.71059889030323
C1orf156	6.28871388775114
IBSP	3.5750580371223
FUT8	7.55726443903212
TRMT11	5.48726167295408
AGA	4.37487537958015
GFRA2	3.53074541959267
WWP1	7.689707552191
B9D2	4.19783579623964
CPZ	4.47111477735419
STAT1	6.19271978097226
PTTG1	9.10939549278287
TMEM62	5.03145049622023
COL8A1	2.92438647860973
RBPJL	3.24436978772127
CASP8AP2	5.4317249611056
SSBP2	6.15218920106536
MMP12	3.2461318389026
NME4	7.26860153532446
LOC55565	3.39714346295071
GABRA1	3.70340123396908
PEX11B	8.34814500887458
HABP2	3.49200706227008
REEP1	3.81403535459918
C9orf156	5.07274170410001
SMARCA1	4.22640690065183
WEE1	5.7376038525604
APOF	3.15966072804919
GCDH	5.3386916403611
SSR4	10.2539500320199
SPAST	5.31794415895349
RGS1	7.748279673418
ACCN4	3.77976092777952
PLXND1	5.02146818504095
FLJ20489	5.95699449337631
MLCK	3.11562998284327
INTS5	6.05895356529075
BSG	7.44070178983011
PARP8	5.61325024387226
ZNF215	3.12631502448735
TEAD4	5.55272174202331
PDE7B	3.39928209742222
MS4A3	3.19113318194695
DTX4	8.44326670795198
EFEMP1	6.08947262606033
TNRC6B	5.82958387225691
TULP2	3.60558644624392
RERE	4.8405596417812
BNC1	3.26451375846076
FGFBP1	4.50495679064292
TIMM8A	4.73567965729468
PIGB	5.61356613446532
AJAP1	3.3797789225792
COMMD8	6.49841708146766
TRIP11	4.42652019431672
SLC25A42	2.95004215815323
SYP	3.81738274473185
PCDHB6	3.63974542938302
FLJ12716	4.92133157994393
FKBP8	4.45877580919919
KIAA1109	4.30929898369505
PTPRC	5.67545197320762
POT1	5.29509628031751
CCT7	8.93181416724896
MMP11	4.25212126469385
MYO1E	4.9795080580943
EEF1A2	4.06065470679274
MIPEP	6.40627248897091
ZFX	4.1407692462342
UCHL3	8.00176861695
LRFN4	4.65207031757272
XCL1	3.13870880614028
CARHSP1	7.28903386888366
GREM2	3.36316879872338
CCDC102B	3.08826612052442
HDDC2	6.13955463104305
SHC2	3.70361847475314
SDS	3.87232393207591
CASQ1	3.56364317146579
LYPLA3	4.44068607736845
INPPL1	6.39453112214995
SLC25A40	3.88151654889429
IHH	4.47781655701290
CHGB	3.0168368458203
COL9A3	4.02419396978975
C2orf18	4.80189708543931
DDEF2	8.35906626774116
BUB3	8.6229092080669
C6orf211	6.63658700857113
FOXD2	3.33334209698387
GGH	5.41341139014747
GGT1	3.43174306650438
ADARB1	3.96599806664661
VPS35	10.0149182849621
CNN2	6.89154018709604
DBP	6.09997938934151
WNT1	3.67180256293067
COL5A3	3.81023947770754
RHOD	5.9630326695821
ASNA1	7.59642113824561
WDTC1	5.75954231976724
COL4A2	7.32784576589025
HEBP1	9.18829197812103
SLC1A6	3.89801731015971
LUM	9.60805906798248
C1S	8.38213360484554
TCF7L1	3.73652260204183
ZCCHC6	6.99614260836484
ME2	5.8710069274157
PAGE1	3.36110633800506
DTX2	4.00502499884319
KPNA4	4.43187566249941
H3F3A	10.4401290614243
GLO1	10.0527559226536
WDR61	7.37639489624375
CD302	5.14579722010842
SIRT7	5.94990862017082
D4S234E	3.96801906481834
RABIF	5.25195157636115
DYRK3	5.6345773252059
PKIG	8.22208675121737
PFAS	5.42503517085868
ALOXE3	3.39919576782118
RPLP0	12.5167562331247
RBM34	6.17961164560513
MKNK2	9.80389086878498
ZNF528	3.90989116156766
U2AF2	4.85215571487283
SEC16A	7.94899052358899
EFNA5	3.51432470529744
ZNF44	4.80637369768703
FCGRT	5.79049814788489
NOL4	3.3270207890855
CCS	5.27106900581909
IGF2BP2	9.10981742602859
MFSD7	3.29499998103793
OR1D5	3.33261982120793
SIX6	3.20587735039394
CCR6	2.92433890314435
TSSC4	4.72554828593348
COL11A2	3.62471013077258
CHRNA6	4.10583882988106
PLD2	4.53144999908761
PALM	5.39853978101253
ORC1L	3.61324450998751
SASH1	5.3528841172782
PUM2	8.7458833436053
ZNF365	3.59559839149188
CDC14B	4.67955301159542
PHC1	5.33145112607465
KIAA0913	4.18462900962701
LDLRAP1	5.76811212181326
NAT8B	3.37801366078012
PPP3CB	7.81870640493329
ANGPTL4	3.48901922055189
HHEX	3.9598533977183
LSM14B	4.20495241729511
PLCH1	3.89022836790154
INSM1	2.92363288011181
TLN2	4.74510321174689
ZNF493	4.15555572964766
HDAC4	5.30294704893197
GLRA1	3.34317202243934
RPS6	12.2127840106583
SFXN1	5.7894730498375
FAM102A	6.40221046035456
KLHL1	3.24675059978044
SAPS2	4.19158624375654
CTNNBIP1	6.92193997298746
SCGB1A1	3.430723455235
SCAND2	3.49947829527854
HMGN2	11.7670759395426
NEUROD2	3.0082053038494
YAF2	4.17903692896182
BRPF1	5.25805126888968
RICH2	4.30457734342791
TBCE	5.15410916844139
LIAS	5.62360267767096
MAPK1	5.60548324824795
MRM1	4.11046833519121
HDHD1A	7.77684905045696
CTA-246H3.1	5.17804232886482
ATP9A	7.70853254743447
HSD17B3	3.50266430149448
HN1L	6.5750521494181
SAG	3.64047862749278
C20orf10	3.49875183753243
CTRC	3.56127279331128
HNRNPA2B1	9.81468239840274
RNF216	5.0659617020433
GADD45A	7.92779721836037
MSH4	3.11166358587472
HOXD12	3.19398669253953
TMEM70	6.75110504469068
PPP1R14B	7.29360326944742
SBF1	3.68252455846268
HIST1H2AM	3.26716715732884
GNG3	3.89077887620831
C1orf50	5.5659858461191
FTO	6.88010111143925
CALCB	3.14626583068215
PPP3R1	5.26149023609256
USP46	5.45019484951201
CCNJ	3.25463839398129
PSD	3.25263324144989
GNAZ	4.02751694967296
FAM57A	4.36752886509906
LILRB3	4.89871900468845
DHX8	5.45065625791024
SPI1	4.51793040649798
OXSM	7.09668733041149
GYS2	2.91359944835917
UBE3B	4.33383792314218
PLAT	6.82316341595688
NUPL2	5.39797851838071
SF3A1	7.15476450257253
COPE	7.77393882744972
EIF3A	9.27820498175517
IQCE	4.36336119283333
FBXW10	3.00818050758089
KIAA0182	5.96148087104868
YRDC	6.71635059498231
GPRC5D	3.49649298051620
LRRC23	4.33854081216271
BLVRA	6.07457677163162
SLC22A7	3.45449057958197
RASL12	3.37936699654585
DAZAP2	9.02424233802933
IKBKB	4.70350325777922
PPFIA2	3.72010520070740
ZNF271	6.16384818941354
CXorf6	6.2624547652006
FRG1	6.69878297118153
BTN2A2	4.9880476198977
THBS4	3.66913333457115
ARHGAP1	5.65774726606388
ENOX1	4.24114147249909
ZNF706	9.36171331321365
DOK1	3.8780594281292
FCHO1	3.92192908027754
PGAP1	4.37329557609725
HOXD10	2.98773570217371
CXCR3	3.52331009165225
FSCN1	5.29917377432417
KIF17	3.44233811643767
TRIM66	3.47073023479376
CHI3L2	3.69558121232372
SRPX2	3.9727624794616
C13orf24	5.60422777866462
CBR3	6.5756065272229
ZNF132	3.34358194295316
AQP3	6.29651255279498
BNIP1	4.63715130638849
ST6GALNAC4	5.44677260294613
KIAA0391	4.97210817143912
KRTAP5-8	4.42046502454357
SIRPA	4.18643694623715
LYVE1	3.60724214304696
IGFBP6	4.78583157918761
APOH	3.28589151912579
TSC22D2	4.07864695901912
PLCD1	5.87957493015628
NPHS2	3.25812044213175
ARHGEF15	3.48912374273781
M-RIP	6.77473549215544
POLDIP2	6.70067042103499
NDUFV1	9.2520324515878
SRD5A1	5.5627994167201
RAB3GAP2	6.1365330902113
CLEC7A	5.43658243968107
REXO4	4.91889989611901
HSPA14	6.75378353728504
TAAR5	4.07629304206328
ZNF142	5.03601594334725
MUT	7.47096774752942
C2orf43	4.16306564568097
SELPLG	4.79608457665902
BAZ2B	6.66200550121345
SLC38A3	3.99614002171598
BRD7	6.71644061239464
POU6F2	3.05936459699937
NISCH	8.19034420156679
TCEB1	7.91385241441578
OPCML	3.37646948539283
DTYMK	5.31692201643004
TAX1BP3	5.87847119537999
F13B	3.22725883168012
RPL34	10.6522316289939
AKAP12	6.03603724647021
MARK2	3.99013634561193
AMBN	3.71781487838824
C14orf32	7.0973118758869
FLJ21865	5.03481507934378
HSD3B2	3.23417452207016
HMG20A	5.39091821432351
WDR77	5.46892937605772
ATF2	4.64726056335948
C10orf137	6.38481826043709
ARL6IP5	9.93788813922481
QTRT1	4.51169981972961
CCNT1	4.84080903542751
AP1B1	5.88640910861013
CD74	12.800998711752
DYNLL1	10.0457889850215
PLSCR1	7.80950477327135
LIPG	3.67483136145434
PHACTR2	5.54733761042455
SLC35E1	6.74407459853863
VENTX	3.45921121385252
FEZ1	3.95709149971396
APOD	5.31088815295668
LAD1	4.95402844555405
C16orf44	3.80635658596204
C1orf166	5.38401442933244
PAOX	5.93767688475828
MAPK8	3.57394113683424
NELF	4.33294646025932
RBBP8	8.88101124161124
DNAJC8	5.46332255578512
KCNJ12	3.49723848734276
WNT11	3.39252234602685
SRP54	6.71375148581172
GPR35	3.55081323611467
NRGN	4.00615295443143
IFNW1	3.40006665142325
ACVR1	7.08520741851561
SCN1B	3.82678557657683
RNASEH2B	4.94174444399206
STAR	3.13316730357824
C14orf65	3.43164386653154
TAAR2	3.37655095936377
VAMP5	4.48235474936213
TUBA1C	10.6615034701212
PIK3R2	4.78076712098514
ARD1A	6.67369133402818
SYTL2	3.45266504948904
UBXD2	8.00119547191055
EBF2	3.31047951413808
CAMSAP1L1	4.67045862477437
CYP3A43	3.13602358906592
CCDC91	5.89451980656222
AKR1B1	8.87270625103263
KAL1	6.71961505158295
GRID2	3.31298831298473
ZNF423	5.07326636409325
PSMB4	10.4961439211912
ARPP-21	3.24388667606401
XPNPEP3	5.14986214466735
CYBB	5.72316908498177
UXS1	7.61108278640453
SART1	6.19081453765045
C7orf16	3.34822526106851
SPTA1	3.26049893202627
SHB	5.12336664940301
CHST7	3.60052399225376
SEMA6D	3.67023914250594
IKZF4	3.61392095112534
NDUFA1	10.6776799679108
HSPE1	9.34766786200212
MAPK13	5.49889849708221
MYCN	4.12067341938615
KCNJ3	2.96274697450076
ZNF573	5.88514764652427
PCDHGA8	3.93797099855258
ERO1LB	3.17554147984628
NTF3	4.79268664960592
GTF2B	7.45440661268626
GSPT1	7.97564552322118
GUSB	8.60156791872666
EXTL3	3.96402104859689
PMPCB	8.3025885857798
COPS3	7.29651283285778
LIG1	4.51877007756683
NID2	4.55820663235936
LSM8	6.15610391301959
TMEM97	7.25936384420298
SUZ12	6.31122806557138
EXTL2	6.44889793735076
PDE6B	3.85255770200564
MRPS16	8.62290127885864
KRT18	11.905366804537
C10orf118	4.73920293495590
ZDHHC13	5.63450210423662
JMJD2C	4.62772924005822
OR2F1	3.51123291434385
ZNF415	6.05386789486995
CDK5RAP3	7.16441594353028
YTHDF2	8.50866912045538
GGCX	5.31186913459128
FZD8	3.49047731313654
TCEA1	9.69288724983903
ARPC4	6.06084416667557
SUSD4	6.3937311152367
C22orf24	3.53186770459822
EGLN2	5.40353440669367
KBTBD4	5.69747200445247
TNFRSF14	5.63923636370547
ROBO3	4.88486994511535
TRIM28	8.1542346645607
FGF5	3.37251664915767
RTCD1	6.82938576395757
MZF1	4.68930274416993
CNIH4	7.37389226966283
ZFP2	3.94822498169028
CSPG5	5.22041242742984
FKBP15	5.2883722897589
BZW2	9.76466520311896
PTPRN	3.532270781029
HTATSF1	6.2402439767046
WFDC2	12.0486430199426
TST	7.55870552126961
NDUFA7	8.04565119206139
TTC22	3.16163905282631
RNF24	6.1986758398081
SFRS4	7.95148731645459
CD70	4.02515460424507
DCPS	5.21749346698879
PDXDC1	9.05268081001278
SRC	3.9720630206916
NTNG1	3.2742352387916
SETD1B	7.11661127498006
TINP1	9.83846647456905
ZNF606	5.359699165646
SSR1	7.69343463394461
NFS1	6.33203654836165
CRMP1	4.31022792253499
NUP107	7.57787836926307
OSBPL9	8.83925752378892
MYOZ3	4.20376245226536
PDE4B	4.03335107686258
ADAM18	3.54728170916109
FBXL7	5.26798993508635
IDH3G	6.74287456418721
CCDC87	3.36059006087541
ARFGAP3	7.00092926688455
MAPRE2	4.03862198195775
CSNK1G1	3.40157927864042
IL1RN	3.97201304637207
MAFB	8.20430411851409
RAC3	3.29301579512037
C1orf54	5.79880124091406
TMEM14B	9.38008316468387
ADIPOR1	7.01030818608903
GRINA	6.94301053547311
CLIP4	4.54392142196764
TFPI	3.24863004537203
DPEP1	3.13061863491419
C14orf118	3.96672484692429
FABP6	7.24115791507255
TMEM87A	9.06115229501402
BBS5	4.6337722904845
SMTN	3.90350402326941
CYP17A1	3.50460019680166
SCG3	2.77189553383400
GFER	4.76804769150245
CD209	3.70436584153318
NRIP2	2.99251450326284
CYB5R2	6.35642926780848
RIC8B	4.13857226575901
CSGlcA-T	6.28361856505177
DNTTIP2	7.71445431897637
TNNI1	3.39045579577015
GABRB3	2.94405858073010
PCBD1	8.86908490691576
KTELC1	5.8690572237655
HOXD3	3.68020100486235
GPR85	3.74687818173003
P11	3.11662491696435
SP3	8.66983564461084
GOSR2	4.95598000994297
DDX1	9.32247544621727
BFSP1	3.41042055452885
FLRT3	4.04074823719902
RNPS1	8.27637207453751
LCP2	5.00458224431763
TAS2R8	3.15569854599935
SEZ6L	3.58459016756754
NR2C1	3.9595193163841
EXDL2	6.44806436645263
SLC25A10	4.44082634304776
ADAMTS3	2.87381834515950
PCYOX1L	6.43762623753362
TNFRSF13B	3.6774415800072
VPS54	5.56442177212284
MKI67	4.74710219221337
C7orf54	3.84610965361677
GLS	4.5932607155335
PCDHB12	4.19374777464278
LGALS13	2.97415766656281
IL4R	5.3743532604823
SEC11A	9.72608123596423
C4orf6	3.24221435765110
SPP2	5.064164987769
CCL5	5.35757831352908
PEX5	5.37753543704467
CLSPN	4.07987031931897
LOC51336	2.83944822608142
SPAG1	3.83299515509512
C9orf82	7.30348729416152
KIAA1024	3.47798968587615
TM4SF1	8.56863680475517
SMG7	4.76910366247673
WDR45L	8.6320217155643
TAS2R13	3.01051052036568
SPAG8	3.06973459699880
VASP	6.20073894487007
ZCCHC11	4.8804548441086
LOX	4.6199145653115
SYPL1	8.86759528858073
BAG5	7.54524872732339
RPS27L	8.9522127308318
MGC2752	5.98870314702805
IQSEC3	3.85687789191948
TGFBR3	7.99280136463854
PPA2	8.50145637217471
MED24	4.28608053534162
CASP9	5.79744473567657
PDCD1	3.58338880406663
MAP3K7	5.10631181175153
C17orf81	4.04778658688553
SRPR	7.87624854084255
BAG4	4.0678879415324
ZNF32	6.39720249149781
BRD2	7.3926060626874
IL32	6.09696811988833
LAMP2	8.39908413155412
FAM53B	6.37980430056793
CAT	7.73346887392667
C16orf80	7.0470418470715
SLC7A1	5.31686872260012
C1orf76	3.18276001617911
PRKCQ	6.18996145999815
ATXN1	5.78445932366066
LAMC2	4.98859134186143
CPOX	4.94040259056541
SPSB1	5.53657520594961
APH1B	4.77314192384646
USP36	5.39888222533784
CTNND1	7.96785060251887
MADCAM1	3.97079989296608
GABRG2	3.3992657969113
LYZ	7.73827918419374
F5	3.63948821413527
