Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_G02_516324
Composite Element REF	Signal
HS1BP3	5.51178522173081
IDS	5.12706846158435
PARG	5.8032630133771
OR2B2	2.92190938241827
DYRK4	5.72654341718852
MICALL1	5.69828340299667
GALR2	3.3457103278085
CHRM4	3.59721954238831
RIC3	3.00824942305270
GPBP1L1	7.413582609623
ART1	3.1188135772171
TBX21	3.12938962259452
DUS4L	5.70705048484086
KCNJ6	3.27678935219559
TNFAIP6	5.87596537254836
CCT4	10.5040807841990
RTEL1	3.8078399298743
CASP5	4.11666092483815
CHMP6	4.51163323161101
BRD4	5.90048036374214
NDUFA13	9.2179652390887
CYP19A1	3.13019017111126
CD151	6.23593869324866
DOK4	3.67632212483241
FAM26B	7.06757205827335
ARFRP1	5.55754678771007
MRPL41	3.33501845791018
CRYBA1	3.18769277455372
HRH2	3.61052847293823
KIF25	3.66901846705245
MTMR6	6.15335967372977
SCAMP3	6.97177954691952
MTG1	6.64151488666216
UBTD1	4.37570393528791
SOX9	4.00958808984041
CRABP1	5.9323180350311
FLJ33790	3.53713449093427
FAU	10.9445634631728
DTNB	3.70867956504726
CARD9	4.11670137314001
PACSIN3	3.94043960232493
OMD	4.69858884474083
HOXB8	2.87467804607315
NSBP1	2.98575222914915
SLC4A5	3.43110732894192
FBXO46	5.35126412631614
UGCGL2	4.66934822692156
SVIL	6.24865914123316
OAS1	4.96868050231
PHB2	11.1929827908411
NDRG2	3.83618772991474
ERMAP	4.89879390575745
GRIP1	3.37884187151844
APBA2	4.49829813306511
TCF21	3.75082983909144
JPH2	3.12104494213862
DLST	6.23659001292899
SLA	4.00764343554099
AMELX	2.97620635241251
WNT6	3.35981791199049
ATP2B2	3.66852038568695
CPVL	6.63251924394645
RGS20	2.78568563323526
TRAM2	6.3504207363812
ZNRF4	4.72008891380766
ZNF419	4.44491680699794
LXN	7.2370849126921
TLK1	4.8610144717419
UPK3B	4.75161556379278
MTMR12	4.42411988930567
KLHL21	6.94470428751143
ZNF384	5.20772782224356
PI15	3.38168248605416
RER1	6.82212528397809
ELAVL2	3.09690813909774
KLF2	6.09427923966463
RPN1	9.48833381833182
PMVK	6.97285010703078
EIF3D	10.4623281488531
SIX2	3.85815320471744
HPS1	4.07524573150039
RNF7	7.22011834607968
TFE3	5.99244837617607
C11orf17	5.56524853884361
SNRPC	7.79479134082901
KCTD13	4.32331704588719
DLGAP1	3.26501491654441
PGLYRP1	3.61459909707687
IL8	4.29259082883343
IRF7	5.6777123305749
SERPINB13	3.05395421130949
SET	9.5425637301978
NAB2	4.59842148912646
MGC40069	3.38880719945143
BLR1	3.29338618723696
LRP5L	3.65975957188973
FAM120A	6.25207028808355
ASCL2	3.25299812694764
PCDHGA10	3.80527272494685
SHH	2.95997151913675
SH2B1	4.28218448026718
ATP5H	10.4545409071725
THPO	3.30724222989574
HIST1H3E	3.45199484104687
TYRP1	4.73714736837625
EIF2S1	7.18801195804717
RFNG	5.33736819384554
RAB20	4.84470921191649
TNFRSF17	3.95639663091626
RBM7	7.1806088066668
TMPRSS4	7.1244723849446
NKX2-8	3.11543393006026
C1orf115	5.76678122358611
TAF9	6.71957578232648
TERF2	6.18824382759503
TNFRSF1A	7.77690164650857
ACADVL	6.63601529649711
ISCU	8.77520988334047
KIAA0841	4.49916938249154
GTF2H5	8.70560011770007
EDG8	3.1620993188877
RAB15	5.16654560037776
HBP1	5.9732165078649
TNNT2	3.64079975331593
CECR5	8.20775447863469
JRK	4.90822813799973
PHGDH	5.04578598604038
XPO4	4.9166759392018
ARHGAP25	3.78477920080635
CA9	3.92150147643622
TLX1	3.42405169725882
GPS1	5.98275027146431
RPS29	11.6802271933017
MKLN1	5.67562382748825
ATP6V0A2	3.93511090233571
EMR2	3.09696811988833
KIAA0319L	5.3651710348016
DOPEY2	4.88078345934319
SLC29A3	5.78258116119064
LGALS4	4.11049828428581
SDHD	9.03908705428918
USH2A	3.23637439895896
NF1	4.25507252464956
IMPAD1	5.94522207404463
APOBEC3A	3.67525575864363
OLR1	3.80783344583707
HCFC1R1	7.13813240539103
TAOK2	3.84433185279943
NRAP	3.6491442126812
PPFIBP1	5.85664465238892
LYPD3	4.23726613401127
BCL7A	4.64097203527039
AGER	3.3612911082671
MCM10	4.67063085876919
MAP4K3	5.40493247944081
PFTK1	5.45945463285937
CBS	7.49959860614998
CLK3	6.79230744909617
KIAA0753	5.65818848797728
GABRE	3.39816136704011
FIS1	8.97429458126982
ELF4	6.3554711421473
C11orf49	7.16031785490119
CLIP2	4.31102540300803
CLPS	3.84007917100587
PPCDC	6.75551027614842
KDELR1	6.85944815043677
NT5E	6.94035831859378
FOXN2	3.52523714098055
NCSTN	6.00424961766911
PARP4	7.05164010587523
CD83	5.45014852431485
NPY	5.14629131624611
IL18	3.27344290887688
BEGAIN	3.35205986445358
VPS16	6.20643148915964
SLC16A2	4.46398241166542
SLC35B1	8.25933970509282
C4orf20	5.97985951774844
IGFBP2	9.59408434039777
NOTCH2	6.23511905230247
SIGLEC1	4.00788668210758
SLC9A2	5.55030385886173
CD93	5.58727507411655
CEP164	3.77708371039891
P53AIP1	3.17868004594237
ADD1	6.08684340888118
ZNF136	4.96650518787238
ANP32A	4.92712734664342
MGP	7.03815994203115
DNAJC1	5.76234290257191
CCDC144A	3.15985517272401
ACLY	6.12416249831225
TRPC1	4.02380053708854
CYP4F12	3.86468859488402
FKBP5	3.32970438029582
SMS	8.67227803636932
MAPK7	4.48270629901960
RRAGC	8.29996593189759
PARD6A	4.49146450079468
CCDC85B	4.26189305023193
SYNGR4	3.38103842728989
WIF1	3.25744194090071
GCH1	6.3877076135209
STRN3	5.10216458848532
TMOD2	2.98564523242983
FLI1	3.56650736947595
DGKQ	3.793543083283
MAB21L2	3.46760181892914
SCNN1B	3.12646249788259
ECHDC3	6.93082502913336
TMEM106C	8.29272365302062
CSNK2A2	5.88764650876796
GPRIN2	4.08781647516855
CPA4	3.71649053823557
RPL39	12.7066047786306
HERC3	3.65019782961399
MELK	6.69628732578705
IL15RA	3.77515400977162
HMBOX1	6.37093532317622
CUL3	6.3004549268803
PODXL	7.35979432432977
CCT6B	6.49117185364099
GPX2	3.65026489476652
ITK	3.71574042195994
CLIC5	8.71155271266819
RABAC1	9.24375886473723
YPEL1	7.00233123212288
DNAJC4	3.90959135818081
NR1D2	7.32590613633282
KIAA0776	6.39155630527942
FBXL5	7.64844645733435
C13orf27	4.69101674833184
DEFA5	3.31493929287846
TRHDE	3.33982663004072
ZNF536	2.99811237394492
MEF2B	3.77446707042051
UQCRQ	9.69315192630702
ITGB2	5.33291587512521
PTPN4	6.45724096109874
STX5	4.40531366684896
CD72	3.48717959193657
ERH	9.5771465399725
XRCC1	5.90340592033189
VEGFA	6.00342217633519
MPHOSPH1	5.39848472142567
MORC1	2.81660831516246
PARVB	5.00368740718006
ELL	3.56684411066418
SETBP1	4.39736794138918
CDH11	9.00126609650346
NDC80	5.44474787645892
GIMAP6	4.03916555603042
AREG	3.925717502397
BAT2D1	6.70697694753322
CDS2	5.47424958251371
LIPT1	6.74904192200993
SENP3	4.8301403074911
IL1F9	3.66675093675915
GRIN2A	5.44193633025881
MAN2C1	5.260117700725
NSUN5	6.44900213135325
SF3B5	8.92467479767365
CEP72	3.9668728515117
MYC	7.19714183681798
NRXN1	3.19620768172709
DECR2	5.59161182560001
SLC37A1	4.56627090696768
SUPT16H	7.31263261335797
MUS81	5.60053442731881
PHYH	7.97993572871926
ULBP1	3.46968590622256
OIP5	5.86530765553258
IL10RB	7.91954368462083
OTUB2	3.40610507205321
NELL2	4.7813626153381
MAPK8IP2	3.85236148531308
ARHGAP10	4.5499209442812
POU3F2	3.16287946799412
RPLP2	8.39987557139063
FGF22	3.35727559782667
PSCD4	3.51315494336553
TRAPPC6A	7.26825828287377
C21orf2	3.77024891067162
CEMP1	3.16948037689158
IL1RAPL1	3.46630976213519
LIN7B	3.38859859483990
VCP	8.12922137704612
NKX2-1	3.36294923219398
BGN	6.75180391064924
LAMA3	4.10042269370161
APOBEC3F	3.38231820875318
COCH	3.41799308725944
SCGB1D2	6.89564406080128
SP4	3.56601721253993
SLC11A1	3.84213469777331
ICAM2	4.25348786374495
C21orf25	7.31709444851915
SH3GL1	6.9781153316283
RALB	7.18951799197227
GSK3B	7.07364441300733
GNGT1	3.381754954375
GPD1L	7.75315501744581
VPS37B	5.47921642845661
TNFAIP3	4.73846154892167
C6orf32	3.53229087838139
ATG3	8.7924185684461
KLHDC2	8.73827547274455
NDUFV2	9.04958768335015
PANK3	5.16557347570417
BLK	3.17183022787747
MATN4	3.36075534323193
GPM6A	3.36093614097913
WDR82	7.9461237367098
APOM	4.26132494646866
PKP2	6.32732854867502
C1orf135	5.81572531177419
TRIP10	5.80404375139187
HRASLS	5.59102668746343
TESK1	5.88544400726911
FSD1	4.06309697980596
SFXN3	5.28667210887786
MMP1	4.28446011669018
CA12	4.15000056575652
ZNF611	5.6725095098489
C19orf58	5.75233317257816
NCOA6	8.19942687780345
PDE6G	3.74453248921767
PPP4R1	7.84595264898461
HLA-DQA1	6.54234870022897
GCLC	5.75849691206065
MAN1A2	4.08954746375851
SEC61A1	8.24831661244862
IKBKAP	5.62891460907839
TWSG1	5.28272930353677
UPF1	4.81613015386781
KIAA1219	6.36541255831469
CTDP1	4.60559367999964
ZMYND10	4.43955255478466
WNT16	4.54827654553540
ADAMTS6	3.51783071338708
SNW1	7.56050986661906
IL18RAP	3.89972864281391
RPP30	7.93578759716091
KRT86	3.97576611902195
CDC40	4.75626413318434
SLIT1	3.39469857930216
KIAA0574	4.61316569487002
GTPBP2	5.21010158527822
SETD3	6.43642701854513
C15orf44	6.23836552219183
PRRX2	5.93877609313696
GPR110	3.46469268833317
C11orf10	10.3593920685487
MKKS	7.4667003381442
ELK4	3.22692734819124
ACOX3	3.74598158671503
ADCY1	3.41991917057546
KIAA0372	6.28274259278737
TP53AP1	5.52834166768896
RHBG	3.70047273843217
SMURF2	7.59750759173629
TP53I3	7.35538322610218
EBP	6.93285632110006
SLC22A3	2.97845491082232
TOR1A	7.1509451327117
P2RY4	3.4052060094701
TRPV1	3.77627860140844
ADAMTS12	3.08514727101121
PES1	7.206988842076
UCP2	8.3086298327147
ATG4A	4.67535666924698
FOXG1	3.97353648488349
MAGEA10	4.01587950026612
WFS1	5.34556794661458
TRIM24	5.89134289684817
PABPN1	8.26277460264815
PROC	3.62771087442035
SLCO1C1	3.98308188814143
SLC25A30	3.40523211290168
SLC22A5	5.11977640422387
DEPDC1	5.29714549594239
KIF23	6.58502647684875
SYN2	3.95419178335258
ASPN	8.54038963732042
CENTG2	6.4823397302769
ZDHHC17	4.54382020565826
VNN3	3.16816022130277
KCNH1	3.60295830699232
PPARD	4.76365166354825
PSMAL	2.81760300000846
FLJ10815	4.09193457488732
YBX1	10.5765661140646
STK24	7.57544495668809
SPEG	4.14063477283624
STK10	4.23608705822494
ZNF695	2.63511140315349
SCTR	2.97157161905380
AAAS	4.93605396148801
SSX3	3.31458905237389
ABCD3	6.99632348984026
MTF2	5.26645200682362
FIG4	6.19649046816361
TMCO6	4.56098767569031
C9orf46	6.00750520121406
ATP6V1F	9.63154155561884
IGHMBP2	4.51863238724131
CCDC94	3.99965496154554
EGR4	3.31866775015973
DUS2L	4.32828129601698
FAM3C	10.1078686799840
DCTN4	5.37363211771741
EIF2AK2	6.29507329242728
CST4	3.80529112894709
CCL11	5.01844759502344
LMO7	3.81099704100616
PAM	9.35482898971718
NUTF2	8.5637148486706
ADRBK1	4.89269223858329
ZNF84	5.32465508702141
SLC39A4	8.35813525185744
CITED2	5.26169753875439
C12orf49	4.89987040954538
GRM3	3.2334044961327
CCDC49	4.27581092340611
STARD8	3.87150099206534
FNDC4	4.88962631630899
SIAH2	6.30184614022975
CCDC103	2.93894636992682
ATP5A1	11.0217753513938
HTR7P	3.3759549670501
LALBA	3.07130752127186
RMND5A	4.87567605620891
ATP5J2	10.4011317259997
PSCD2	6.36982655091543
MMP3	4.35411968148882
ZNF409	4.02984645815382
CRHR1	3.45790548195438
WDR70	5.92273228780886
ZFAND1	7.147734866603
CCL18	3.35478138161195
KRTAP1-3	3.16946921364540
RINT1	6.45167810574271
NRN1	3.52719157424862
SPAG5	5.79874914064554
KIAA0408	3.07248772563941
F13A1	6.49925224428359
DNAH7	3.57128047047775
SLC10A1	4.10547583897503
BRCA2	3.54928432944368
ACADM	7.19912534100013
GIPC2	2.97571233751353
OGN	7.2236214262446
RAGE	4.66292659671779
XPO6	6.31808474005251
FMR1	9.7179116009974
DUSP3	4.8050306954204
ANKMY1	3.2847628309142
CHMP2A	8.3537403349163
FAM8A1	7.73115399593681
GPR21	3.99354396601823
BBS9	4.66044360880174
UNC119B	7.69149498429002
SLC12A3	3.31257195982761
ZDHHC7	6.3848355152994
FVT1	5.92766377520932
ENTPD6	5.8883200950127
PPP1R2P9	3.53169937585477
ERCC4	4.04259387047106
MMP8	2.84704979302676
HMHA1	6.01367093261621
RAD23A	7.41908450287895
ACY1	6.87615831157911
MT1E	7.25170545670971
PPP5C	4.57939547275494
GPR20	3.26507989258934
RFPL3	3.04665842661593
GHITM	10.0022211650381
SCAMP4	4.85151258833251
NARG1L	4.11561283920947
MYO9A	6.59317247876194
BLMH	5.2276050741845
NDUFB7	7.63640524042567
ADCYAP1	3.52362033924688
SP110	4.42988569716455
MIER2	3.86160274100680
KIAA0513	3.84713966237044
SH3BP2	3.95082097243559
PNMA2	4.02772532044734
MAP3K7IP2	7.0386472651208
AGRN	5.45439330806592
CEP290	4.08259980662823
ANXA10	3.72111243864621
RTN2	4.70442251961545
C14orf133	6.26441024139786
PRPS1L1	3.05200727450283
PRPH2	4.33894198852034
KLRA1	2.74434688647544
IRX4	3.06795176616546
GOLGB1	7.08403189923751
GPR97	3.31983871326361
NFKBIL1	4.65995746984617
CHD7	6.17307991515008
APBB3	4.16199110653782
RPS10	10.6023752615638
HIC1	3.26758039071289
TLE3	4.89851503637583
PSMB7	9.72904904990608
IAPP	3.50207752498817
SHQ1	7.00053803337598
API5	5.94437856567938
GP1BB	3.64775802429104
FTHP1	8.16487010873527
TRIM6-TRIM34	3.94756265764705
SLC6A1	3.95760052102854
OCLN	4.5904560462767
NAGLU	4.45530878129466
PTTG3	4.90515238654178
FAM117A	7.50246400114905
SPRY1	7.76800547697996
FLJ10781	9.03229649821947
CDON	3.4383428792591
SH3YL1	7.87105836315797
IGKC	5.37898166786362
TREM2	4.84285115388908
MMP14	4.97187170611832
SERPINI1	4.05190673965032
HDHD3	5.0236127476313
DYNC1LI1	7.55338098406768
FASTKD5	5.40641328583403
TDRD3	5.31758112319948
THSD7A	3.21377304609131
NDST3	3.06720275638812
CXCL2	3.40856285093406
DHRS12	4.03799562177952
MAP3K15	6.50073637971371
FBXO9	6.99846139697549
APPL2	5.13397531979269
TNPO1	7.02369666377909
CARD10	4.74998601134313
MRPL13	8.29380628963323
SNX5	6.79264862482879
EEF1D	8.08413784552697
RAB6A	3.85494683196071
SOD1	11.0079696365719
C12orf5	5.63511051724844
PACS1	4.36580246202428
PAPOLG	3.23376828040026
CHML	3.23364746797421
SIRT5	5.7259832919156
MSRB2	7.62522122512064
BCR	6.89156410485066
PUS3	5.23984133409383
CAPN2	10.1391839409183
FXYD5	7.32927968306638
TWISTNB	3.115241026219
UBE1L	4.45366889968521
UBE1C	7.41208975994921
CHD2	3.34339624603984
C15orf2	3.38997511693705
FZD5	4.4058165242825
NR4A1	4.51947093008566
LOC339047	5.34265254115497
TRIM17	3.49982569750898
ZSCAN21	3.21012581908920
RPL15	12.3096420461541
ATP5G3	10.5075089165953
PRC1	8.18661950428448
ADAMTS8	3.42599186042017
ABCB9	3.40567463055061
HOXC4	5.0380683203053
TRAK2	6.72529364830495
STAB1	4.92402114942681
CEACAM5	2.9329809974929
MYT1L	3.0455368822307
RASA2	4.12056142185877
LRRTM2	3.11220801540885
STAG1	7.44083774616211
OSBPL7	3.46776486135043
GIMAP4	4.97167396435062
FUT3	3.17173999607188
DBI	9.05868740519438
LPIN2	4.95114559896353
PAPD1	5.97350057531252
APOOL	5.23799443744285
DIABLO	8.33253774015446
ARMC9	4.78324805992102
RPS6KA4	4.65521231390837
TRHR	3.19713268578238
SLITRK3	3.66628534204854
TGFBRAP1	4.87155758010806
FAHD2A	5.65197225242573
CNTN1	4.46789791816896
ZNF211	4.56103593749947
BBS4	5.68431373593189
TMEM181	3.08767843068563
PFDN1	6.88457281433203
MINPP1	7.12922688071559
MPHOSPH6	6.22510679901378
RGS11	3.44943659088429
HOXC10	3.65722423025544
ITPKB	4.71973546367617
HS6ST1	3.38725271179558
AKR1D1	3.78504670899993
TNP2	3.23641352426607
MEOX2	3.06628138751900
EML4	4.36598623151214
SGTA	5.23448651053607
ATP6V0C	9.5093117044644
PRPF8	8.60093952171795
PSMD6	9.59306029398886
HIST1H2BI	4.21596898813304
TMC5	4.92865228149459
FKBP3	8.4023301832007
FLJ20273	8.43099035332522
PLEKHB2	7.72407257329651
RPL28	8.81637482114313
NOX3	2.91309137386599
ZNF544	6.22607948542919
EPYC	8.461745961136
ELAC1	3.24604657175553
METT11D1	5.91297492253447
BIN2	3.56168568267655
NACA2	3.61287007171118
RPL18A	12.3676172438078
UBOX5	4.4736679758327
TCERG1	6.94046379836146
MPP6	5.23705689577054
KRT16	2.93386045268067
UBE2O	4.74917586501494
KLF5	7.00052427982849
C9orf31	3.63359293870875
APOLD1	4.98009302101409
UBL5	8.88133496862672
ARHGAP29	7.15738332896277
TNFSF8	3.01229768352676
PDE5A	3.18522494895739
CDR1	3.03686916414523
FBLN2	5.12798094346135
C14orf104	5.59541901114075
HBE1	3.21270387310282
ROBO4	3.44487119643829
C1orf108	8.26642612725324
FOXI1	2.81712673012850
BCKDHA	7.42892034497412
RAB4A	7.2025429591183
C11orf80	4.93384460813891
MYOC	3.52754107726361
GIF	3.73592048990412
TMEM39B	5.83140844081012
RPL3	12.5819127789012
THBS1	7.08402200186671
APOO	8.79745621420237
ATPBD1C	6.85120469330704
FARSA	5.24153516972608
ARMCX1	6.13832992944232
EIF4ENIF1	6.7596289711717
CMAS	4.58251908168513
OR7E24	3.2028013452703
TNFRSF21	7.52087425153261
PLAC1	3.67953142828263
KLHL18	5.6063011694812
LBA1	4.14629784296447
MKL2	5.71365238647303
TBX3	3.75482278427735
TAZ	4.43937386323153
CRIP2	7.49840600275734
DAXX	5.61642129843631
ELMO1	4.26646601877297
RGS13	2.83014988430965
DIO2	4.02293159427981
UNC13A	4.18782821723427
TAF11	6.86598920257388
ORC3L	6.95856076869061
PRX	3.37343896437428
TARBP2	5.84195835856659
CABIN1	5.83389582835467
TRIOBP	6.92104568007757
HIST1H2AC	8.21139373501451
RBM5	5.57474353081422
TUBGCP4	5.49210207514794
NCOA1	5.49370448971355
CDK7	5.78999722793404
SSR2	9.3496964355115
IL25	3.36390040136191
CRELD1	5.65836426336772
GPR6	3.49247546282792
SNCG	4.99956886107066
CHEK2	5.72956525427895
GAL3ST4	5.39195388755276
KBTBD10	2.86108056222569
DRD4	3.12577384444612
GDF11	4.5088239613954
SEMG2	3.02331883344435
MCM2	7.79307656911858
CD247	3.49508391170892
SOX14	3.16245986566694
RBMX2	5.78652898299831
KIAA0922	4.51454924984468
TGS1	5.29820691773473
C16orf57	4.74028413537101
SYF2	7.20888386981406
MCM4	5.84679277404886
PDZD2	5.21251953983037
CEP192	4.52373877329629
IFT88	5.70398845861436
MCC	3.81697766829614
RPL9	12.2418996730641
RAB32	8.42621496686538
P2RX2	3.83055853273212
DDX43	3.22039899429727
HHLA3	4.44286986167333
ID2	6.14471704876114
UBE1	10.0181702890135
SLC24A1	4.24499496440502
ARHGAP5	5.64588322477598
C20orf23	4.19518354308047
CETP	3.42479163939749
ZNF688	3.89094202158118
APOC2	5.12593713389246
PWP1	7.8069065181788
FAM50B	6.24811968673034
PTPN6	5.52775868334638
BAHD1	4.79331138323352
GPR56	5.19504052629514
GRIK3	3.06943124664208
DGCR14	5.50933756136228
CACNB2	3.23485367575594
PDE10A	2.96201227190925
METAP2	6.25339985612634
RHOQ	6.8417192396435
MAP3K4	4.92972200078207
PDHX	7.18015228382289
RPL23AP13	4.28681605229595
MTA1	5.35135161968277
GNG11	6.71342469437546
ZBED4	4.4055471349838
CLCN3	6.08075784728247
CDK2	4.39448088121381
HCG9	3.42735978052181
SLAMF7	4.45850123652804
CDC37	5.77676694057368
ZER1	4.42793414797128
GRK4	3.36255534612905
PRPH	4.47903900472466
PPP2CA	8.50763642260386
LRP12	4.77741837100908
POLR2A	4.28239505276504
SEC14L2	3.04632670152985
OGFOD1	5.53795536278822
DKFZP586H2123	3.60562351885858
MC3R	3.38386259845271
NOL5A	6.58694948054363
PHEX	4.05738710513701
HIST1H2AB	3.70171246319759
C20orf117	4.58774249983325
POLH	3.97991576078775
DDX17	6.94221979485262
CAMTA2	4.83111033873666
PLEKHA2	4.48838874095339
SNAPC2	4.08203076321153
FILIP1L	8.10181749958424
PDE4DIP	4.287630380294
LRRC1	5.32283904011004
SCN7A	2.98415253044014
GAS1	7.01706189133158
DGKA	3.58163469960355
PEG3	3.82830105747390
NADK	4.97723178939378
SGSH	5.07130261059983
CXCL10	5.99289106733539
GALT	6.33778779537218
MCF2	3.12170044880194
ZMYM4	7.10866450866293
ZNF263	6.0561069717318
STK32B	3.71538454305864
KIAA0888	5.06334405779495
TACSTD1	10.9080704185201
ATP6AP2	7.67699598901534
TYR	3.55544467619172
GDPD2	3.76498221206177
ABHD10	7.25557365915263
TACR3	2.99212443932376
SLC35C1	3.99496132072573
KIF1A	4.79136512287157
VCAN	9.25725057377382
HERC5	5.11864979627005
UBE2A	8.55333738774431
SYDE1	4.13894280067856
ELA3A	3.18601764022199
TM9SF3	8.50229402752994
HAO2	3.68975574621151
RNH1	7.80994923126657
MAFG	5.19329102913559
BICD2	5.20396477974428
C14orf43	4.13441503909418
CDH7	3.31592843931793
JUP	8.39799483344255
SHANK2	3.80474638928468
OSBP2	3.65361757280384
ACOXL	2.96889051669434
DAK	4.25418884748556
CBX3	9.70488029556734
C3orf58	6.03989028184084
RBMXL2	3.30721095594579
TCL1B	3.37107043562067
FGF13	5.55440617258194
KBTBD2	7.91352449031607
KIF3A	4.23868199882862
DCXR	7.57845780687695
MYL9	10.1338069812096
PDIA6	6.86305827716625
CDC23	7.11888009801748
CASKIN2	4.17030912132516
PBXIP1	4.34185743093153
EHD1	4.91666391341705
NBL1	8.7164962947728
MARCKSL1	9.85797776896665
RAB11FIP5	5.40636449511283
CDKN1A	6.36273217348135
NCK1	6.79645001209943
SAPS3	5.40049850853694
ZNF550	3.28664687148056
TRAF3IP3	3.07646936844612
LSR	7.11956540043366
MIS12	6.43430511061353
KIAA0774	2.68806031103638
CXorf1	4.26463229999872
CUL7	6.73803606410111
DIO1	3.00046651349717
LIPC	3.34821512846198
EIF2B1	7.78199477132731
OMP	3.31443194886857
HS3ST2	3.83247207803412
C20orf11	8.52787176828347
CTRL	3.1901600038449
GSTZ1	5.52304250485686
PAK4	5.69053973912735
CCRL1	4.29559533560684
RNF10	6.11150933858447
MAGOH	6.55084822131224
CENPB	4.63080313388445
C19orf7	7.58919611379994
JMJD1A	7.77170344570148
GATA2	3.53559457077575
HIST1H4H	3.55615940563529
CELSR2	5.4911769926064
GABRA5	3.1688046154909
STAM2	4.61973807128228
GPC3	3.92591032879238
GRP	5.43427838245178
SV2A	3.94310938112762
EBNA1BP2	8.40910498765606
TAF1C	3.92760509609566
MAGEA12	3.24906396156066
GSG1	2.9718665327322
PDGFRA	6.39976881102122
CACNG1	4.23158683415761
CIAPIN1	5.7628666913373
CSTB	11.0428923985504
FRMPD1	3.93207378479155
PTPRJ	3.01652607573344
ZNF668	3.97781828706858
PLEKHJ1	5.87294451506316
ADAT1	5.17157921374132
TMEM50A	7.31559198174448
CENPI	4.45829733814246
HOOK1	4.7308469783768
RPP21	7.6153781893557
GTF2E2	6.6955799380132
IL17B	3.36673934840803
CCNF	4.12088505199173
CRYL1	4.68643833157289
FOXH1	3.07080605536890
NFYB	5.30931425115376
KCNQ3	3.83144516767253
PPM1G	6.31835165468623
NOVA1	3.76509515244108
FZD3	6.50980242314953
NMT1	5.74898287672094
AKAP8	5.53810626327932
SOCS5	7.23090511466435
HADHA	7.03764313274913
PLEKHF1	4.2775748810225
DLG5	8.21531036382753
CFDP1	4.76429982767902
SAGE1	3.16741140768529
PGM5	3.62334993650154
C1orf144	5.71329777530597
SUHW4	4.40268864166023
TFEB	4.25753646401774
RND2	3.44473650420866
ATG12	5.97286973487666
BMI1	8.1437283861249
RNMT	4.57019550738503
MASP1	3.24913935530122
MYH4	3.07962654397299
SLURP1	3.25357702008742
KIAA0984	3.25561601274542
ASTN1	3.11945664149181
MYCL1	5.77463466392949
SH3BGR	5.29664165597957
RPAP2	3.96621199301514
FOSB	4.64011637885110
KRT35	2.89790323525036
MIA3	5.05069811421065
KIR3DL3	3.14849690841457
SEMA3F	5.71946423509749
TMEM135	6.7275310073222
SLC27A2	4.05774504821972
NDUFB2	9.10486121551509
FAM46C	3.56263430944330
G6PC	3.03072050709944
KRT33A	3.93849730898024
OVOL1	3.56204277221788
PAMCI	5.34873909355233
S100A7	3.61006690812915
MAPKBP1	5.04461374012116
CPE	7.53035156208504
HARS2	5.77417486624999
GNB1	9.024186866625
TRIM46	3.33601682759311
UPF3B	6.22601831655751
CXCR6	3.46617045849456
C16orf3	3.11961067466497
HLA-DOB	3.76246071333083
HPSE	3.80163297979368
GSCL	2.93411133140795
POLD1	4.43499223617703
DMWD	4.20897523041513
CALD1	7.34820215862178
LCAT	3.22900623570497
