Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_E01_452050
Composite Element REF	Signal
RBBP8	8.1134385505765
DNAJC8	5.10364638832355
KCNJ12	3.60604006817479
WNT11	4.02816356009831
SRP54	7.12347574549744
GPR35	3.75533993667708
NRGN	3.92126238066262
IFNW1	3.41683913900723
ACVR1	6.94145656125707
SCN1B	3.87781676630764
RNASEH2B	5.6237908651707
STAR	3.18648334355949
C14orf65	3.57575400224323
TAAR2	3.21402527733891
VAMP5	4.79238480654609
TUBA1C	10.7167584545340
PIK3R2	4.5410026474327
ARD1A	6.83315183851679
SYTL2	3.43275291140204
UBXD2	7.50025205102487
EBF2	3.67145759819603
CAMSAP1L1	5.89904164193532
CYP3A43	3.07645909284681
CCDC91	6.04797458331004
AKR1B1	8.56395556958159
KAL1	6.08784900189874
GRID2	3.2973371021343
ZNF423	5.19577543972785
PSMB4	9.90543989221091
ARPP-21	3.16572971588154
XPNPEP3	5.05635673818711
CYBB	4.72032829184415
UXS1	6.84056348336566
SART1	6.2896292981479
C7orf16	3.31442696995668
SPTA1	3.16460084898518
SHB	5.13615145070563
CHST7	3.82957845294870
SEMA6D	4.11172025049972
IKZF4	3.76117725406663
NDUFA1	9.34008085732113
HSPE1	8.59474192253902
MAPK13	4.6011894168486
MYCN	3.95325455895262
KCNJ3	3.04813294712749
ZNF573	6.89626328868915
PCDHGA8	4.34536869762815
ERO1LB	3.67733264179471
NTF3	4.27375918177561
GTF2B	6.92793842321303
GSPT1	7.07076544586489
GUSB	9.39065586737774
EXTL3	3.93813481799535
PMPCB	7.91311356705335
COPS3	7.35609661633908
LIG1	5.1026145900652
NID2	7.58140553117096
LSM8	7.54099035432169
TMEM97	7.60277145911455
SUZ12	7.78241508825457
EXTL2	6.67064555281301
PDE6B	3.87350118762442
MRPS16	7.14619978368038
KRT18	10.7170791560787
C10orf118	3.85799228663398
ZDHHC13	7.76522093494753
JMJD2C	4.69308586811848
OR2F1	3.33163344690702
ZNF415	6.11678750045154
CDK5RAP3	7.73104593072022
YTHDF2	7.96026934375897
GGCX	5.28717873730006
FZD8	3.16394689859136
TCEA1	9.14340641488632
ARPC4	5.49347447812466
SUSD4	6.09826505670337
C22orf24	3.30508538016291
EGLN2	6.15026683012385
KBTBD4	5.43249666152179
TNFRSF14	4.72867288035815
ROBO3	4.479019632384
TRIM28	7.85924054423259
FGF5	3.34730655238307
RTCD1	7.39618443313756
MZF1	4.74258113224407
CNIH4	7.81158626508318
ZFP2	3.64112863737808
CSPG5	4.55958831397954
FKBP15	4.79592856992635
BZW2	9.84588260850044
PTPRN	3.33266584464711
HTATSF1	6.09156709978968
WFDC2	11.1913356314031
TST	7.26254767016133
NDUFA7	6.68295387636219
TTC22	3.16452627586074
RNF24	5.83350713694232
SFRS4	7.3764921395929
CD70	3.91216809052225
DCPS	5.5786771951684
PDXDC1	7.5472808853368
SRC	3.80997983790354
NTNG1	3.12158094301504
SETD1B	7.20083935178015
TINP1	9.07268610413869
ZNF606	5.55343430573665
SSR1	7.35834669790538
NFS1	6.32833019760666
CRMP1	4.85173712914864
NUP107	7.79193093019233
OSBPL9	8.53408067906671
MYOZ3	4.19030456034426
PDE4B	3.95780639911693
ADAM18	3.49152750025495
FBXL7	5.73345097869589
IDH3G	5.87329662673687
CCDC87	3.36966297014185
ARFGAP3	7.2779553574703
MAPRE2	4.48459674755632
CSNK1G1	3.50137788918114
IL1RN	3.72582201286286
MAFB	8.67727725544265
RAC3	3.28296764320681
C1orf54	6.04216934666631
TMEM14B	8.9596283567267
ADIPOR1	7.50996342272608
GRINA	6.04187618198621
CLIP4	3.94736574728865
TFPI	3.43581686366838
DPEP1	3.21540176276939
C14orf118	4.07868001884842
FABP6	7.06515856176663
TMEM87A	7.21521614427056
BBS5	6.19124209243953
SMTN	4.38364299531930
CYP17A1	3.88626982767543
SCG3	2.72558104854135
GFER	4.42999293284071
CD209	3.82760001352264
NRIP2	3.09913203113589
CYB5R2	5.08817730280827
RIC8B	4.34534933977227
CSGlcA-T	6.02573250261447
DNTTIP2	7.2311704858595
TNNI1	3.43591971827096
GABRB3	2.7955260441727
PCBD1	7.19232863815916
KTELC1	5.71997677977648
HOXD3	3.50101348263654
GPR85	3.90960197823535
P11	3.2845266232537
SP3	8.65182076369541
GOSR2	5.21155014108789
DDX1	7.2942323006222
BFSP1	3.32798470044458
FLRT3	5.93732262966967
RNPS1	7.64769402602155
LCP2	4.54308694217772
TAS2R8	3.07359342386229
SEZ6L	3.43977103822563
NR2C1	4.63396137272321
EXDL2	5.24618520081176
SLC25A10	4.10972546243058
ADAMTS3	3.16363816047938
PCYOX1L	5.83782346964458
TNFRSF13B	4.11744415126845
VPS54	5.78153931477155
MKI67	5.55838392584748
C7orf54	4.43319101746584
GLS	4.62412554610102
PCDHB12	4.86854894582017
LGALS13	2.97816151560287
IL4R	5.03269468257052
SEC11A	9.1399892196391
C4orf6	3.1112608209042
SPP2	3.74458925342976
CCL5	5.17275634253212
PEX5	5.11532660567415
CLSPN	3.96921496835587
LOC51336	3.1448304534275
SPAG1	3.8606369972887
C9orf82	7.15414734390885
KIAA1024	3.5047614143152
TM4SF1	7.24660985064971
SMG7	5.08378314636085
WDR45L	8.36903189900084
TAS2R13	3.14877694686804
SPAG8	3.32495360351178
VASP	6.4290285466216
ZCCHC11	5.40633529774849
LOX	4.64761092283124
SYPL1	7.39691672908584
BAG5	7.63220769852848
RPS27L	8.14865314709744
MGC2752	5.76096577031845
IQSEC3	3.50033168952627
TGFBR3	6.3933916358763
PPA2	8.19679945853902
MED24	4.25808305160195
CASP9	5.8190518258349
PDCD1	3.61348711209601
MAP3K7	4.75860924307665
C17orf81	3.32577605797911
SRPR	7.22053007270789
BAG4	3.528729875181
ZNF32	6.22675158402654
BRD2	7.58444072567053
IL32	5.55245052604658
LAMP2	7.72709075343605
FAM53B	5.14602524963924
CAT	7.14362594852483
C16orf80	7.2952449919041
SLC7A1	5.35906868135097
C1orf76	2.98670338679133
PRKCQ	5.36034250374399
ATXN1	5.80481382846102
LAMC2	5.23157233284108
CPOX	5.32673449316651
SPSB1	5.97961123738706
APH1B	4.23036982777297
USP36	5.38285024782809
CTNND1	7.0159232153158
MADCAM1	4.21209334593769
GABRG2	3.28879765561787
LYZ	7.29886624018949
F5	3.83870863342501
TMEM186	5.31303732038376
TPM2	6.07044167518475
SEMA4F	4.29513132212836
NUDCD3	5.26655466264567
OLFML3	8.23801149922797
PPP1R11	8.93899777198421
ELAVL1	7.54991495309225
GCNT3	3.23871348234337
DNAJC17	3.91209982120499
N4BP1	5.52946510851448
ABCA2	3.85690362573055
BNIP3L	8.22677024896326
SLC35F2	6.84739422991843
ATP10D	6.09439071866729
LCP1	4.78496157091502
IGBP1	7.90868250464617
GALNT8	3.29946587104342
PRKCH	4.48862618367394
DCAKD	3.84745339633963
ELA2A	3.62468124178894
PITRM1	6.00460504529454
RASSF8	3.11834134975516
GUK1	6.151820969521
USP12	3.87274954907770
STXBP1	6.3874782084692
ADM	6.43159949209921
LSM2	6.6320573382628
GHRHR	3.23971301820853
SERF2	9.44410507731378
VPS72	7.56352692115497
CD22	3.85689431982971
CD47	7.42311616668056
LAP3	8.08532235650216
IMPDH1	5.86996192408887
PPIC	7.65421109455054
ACP6	6.36089181414656
PRKACA	4.72891519667367
PPP1R1A	3.28077275207722
C9orf40	3.69013154037163
ASXL1	5.8688751043585
IDH1	8.51801940380452
XRCC5	8.56891624109645
TBRG4	4.5258120664987
RAB1A	8.60241196367973
INHA	3.65903861496788
MLL2	3.50334062557125
FXYD1	3.65519440403058
DKFZP566E164	3.83568498603418
KMO	3.32924190181435
KIAA1128	4.93096395342616
NUDT4	5.23383073031497
USO1	8.08563729477895
RAB9A	8.60129088187071
RUFY3	5.05185165817965
CLDN1	5.47547517880165
FBXO38	5.44211736308695
VRK3	6.01073621339266
ICOS	3.62453042967133
NFKB1	5.50230714049342
FASTK	6.53329431969181
LDB1	5.84233566748629
ABCC1	5.49767352345395
IFNA6	3.05803302381773
PCBP2	9.81709197969625
RBP3	3.43722326380054
MUC13	3.60006114389216
C8orf30A	6.28555489609869
NUP205	5.87013722592846
MFAP1	6.69186276663866
ACTA1	3.80914714518742
NHLH1	3.70110209614938
GABBR2	3.22754911104333
CXorf34	4.6686777045059
TDRD7	5.18492254694115
KCND2	4.2934153766618
WIPF1	5.3095994453416
TIMM17B	6.73520665327615
SNX15	4.85325872052688
AGXT	3.01577097235439
IGF2R	7.22825884485576
PIP5K1B	3.75935538693918
ATP8A2	3.02900154619943
FGF21	3.40478049590164
AFTPH	8.21564793338602
RBM15B	7.04746444048543
FCER1G	5.89841770076218
AGBL5	5.20787956350069
SNTB1	4.45844566487086
APEX2	6.84731383998797
C17orf39	3.60107796715375
SLC24A3	4.81917776738332
TXNL4B	4.69675639068503
UBE3A	6.17446278567585
TGFB1I1	7.76166302159164
RPL10L	5.27583194742938
RBM13	5.57592730651247
LOC389517	3.86570514579204
TOP2B	8.19224389413178
NPVF	3.26324655949765
SHOX2	3.50522896442188
ITGA7	3.8966846737655
RAD54L2	4.93313520656445
KCNIP2	2.98176062439738
C2orf47	6.54113502814431
KLF13	5.05576500275865
TSPAN4	5.44398712809033
NLE1	4.25230566078817
TPST1	5.98736160680780
CEACAM1	3.43365292939427
PFKFB4	3.66203180465240
SREBF1	5.42581993099895
RNF11	7.89648032522746
IL21	3.20042989912675
LTK	3.082119635194
DKKL1	3.36366036216574
EPAS1	6.18973891368964
POLD3	6.18959656254802
UBTF	4.7128338488101
PHB	7.06815487050043
KIAA0427	4.04504738043082
FPRL2	3.33973313487832
HSDL2	4.64397847113643
SEMA6B	3.92250882122572
AKR1A1	8.93586095788667
CLTB	5.2303538481947
NXT2	5.99265772500536
JDP2	3.08578460977353
MORF4L1	9.73709970000425
HSPB7	3.65536836069138
POU2F1	5.36130262215233
MLLT11	6.74146132864303
CNNM2	4.51737852465571
ZC3H15	8.68299619052599
ELK3	3.20353933652607
CBLC	4.35247319471297
SEC61B	8.60907951769663
RRP15	6.23352854707422
OR3A2	3.18724060289674
GALNT1	8.3744162803087
RSL1D1	6.29730589263418
P2RX7	3.19633797450846
ANKMY2	7.501245940656
PSME2	8.97316219319528
ADNP2	6.29927748241855
RBM25	6.6637907637745
PLEKHA5	6.7978640384093
DHX58	4.15740121700587
ARCN1	7.92557979228095
POLR2E	7.34768799968146
SEC24A	5.68340876891538
IFITM1	9.9448459021872
ZNF643	3.21691159948343
DNA2L	4.06268486954114
ZBTB25	3.36468198943318
HIGD2A	5.46445414019091
TTLL5	4.67010901514402
TBX6	3.59877936824277
SPTBN4	3.98669783237879
SGK3	4.1489900809818
FBXO28	6.98158522378369
GCN1L1	6.48699124190503
CLEC10A	3.12368144260763
GAS6	7.94905288252256
AMOT	4.45077743810185
TSHR	3.46630938868497
ETV1	3.92664500558079
LDOC1	7.7314183744957
ERGIC2	8.37186582646242
ADAM11	3.47658627462382
NAT1	6.36466248828367
ASB9	4.00206540833998
ATP6V0E2	7.16210961708324
HGFAC	3.67625023314529
TRAFD1	4.64666428454193
MTCH2	7.75961017851892
BACH2	3.18743045976023
AUTS2	7.42734507309893
PGS1	6.80155809008967
LEPREL1	4.65981476398349
TFF1	3.38109310027095
RPRM	4.06040914691400
PPP2R3A	5.19781315446387
HAP1	3.78977898446899
BAT2	5.47617648299205
EPHB2	5.41210488221426
LPHN2	7.58143771348893
ACTG1	11.8212319276625
CENPT	3.80699548268277
RNF123	5.32149752367029
ZP2	3.40952534342316
PLAUR	5.71474116186057
BMP5	3.61471332588222
MUM1	4.62881095318701
SNX26	4.32739667187847
MID2	5.07061134859872
ISG20L1	5.00766806997109
RBM28	5.19981684982381
SRRM2	7.761470276275
MEP1B	3.08034147986420
PCSK7	5.66027711894033
HNRNPA1	10.8826461275565
PBX2	4.74321201421483
CENTB1	3.53524238524279
BCAS3	4.67722864275628
HGS	7.19205557297439
FLJ20184	3.03802694624786
TMC7	3.58600938048808
POLA2	4.34784611799879
NOL10	3.16247400292044
KCNJ8	4.69476818591202
HSD17B6	4.17329208202907
EDEM3	5.51994981015109
SLC16A1	5.133598803545
TCOF1	5.03258169547681
SF3B3	5.19781060536753
RANBP9	6.31767979075877
CPNE7	4.45462436426974
EVL	6.34242888015346
NUDT21	4.79160925695165
IFNA21	3.75549723651699
CFD	5.04635584710123
PYCARD	6.29649042766232
MYBPC2	3.36663691025661
ZNF235	4.30940793429470
ACSL4	5.31521577486741
KIAA0644	5.52434096170457
ERC1	5.40755472535676
NKIRAS2	5.65079977021797
TRMT5	9.14235327891905
TMEM176B	6.35827116585098
PPP1R7	7.28325993016013
SOX2	3.5625317191705
C16orf30	5.16765518604692
COMT	7.16329480172658
AOC2	2.92901327849174
PDLIM5	5.36293960366419
SPHK2	4.82285067418562
THNSL2	4.88589592631506
LARP5	4.65815699217000
C1QTNF1	4.96279338835983
TRADD	4.90663337835871
PCDHA6	3.08740553953977
C1orf43	3.94728610154372
SCARF1	4.13449463182625
RAD51L1	3.84982178726252
LETMD1	7.05924196003649
KRT75	3.354493547742
CD3EAP	5.14196008348794
B3GNT2	3.89577726344442
TMEM63A	4.29301958513851
DUSP13	3.42386607551065
FNBP1	6.83790823878759
MAGEB2	3.06912225864311
EYA2	6.55978223889084
FANCG	6.88447276342535
CD1C	3.51811848341609
LASS2	7.24503516268996
BCL2L14	3.42434482329961
ZNF471	3.27849823510981
ZNF224	3.82513377222177
AVP	3.4241373213417
CKAP4	8.58850534655235
EFS	5.07932152268085
PITPNM1	4.53028225680442
TRIM68	4.94973393383045
ZNF652	7.4529833271547
UCK2	5.8609283980771
TMEM4	8.02873637708557
SCN3B	3.3056562728939
RNASEH1	6.22163313928561
FAM50A	6.49870254197089
DRD1	3.02215341675559
OAT	8.36398793355858
IQGAP2	5.4731686496699
CDYL	5.80702733162466
C20orf149	7.52146014372917
ANKS1A	6.44633734030776
HYAL3	3.80450515766686
CLPB	4.50933985704576
SMNDC1	8.07191876939239
COBLL1	3.73959810271195
DONSON	6.13567515945089
SLC30A9	6.99127625692427
E2F8	6.62781995174934
CCDC25	4.81667588563641
C20orf116	7.34807961489723
C2orf55	2.93756024611028
PRCP	8.10006122558805
SPINK1	3.79545975485754
FAM12B	3.19542192295347
NDUFB1	9.75225261638862
DIO3	3.26475598513287
HPN	3.47848228559037
NBN	6.49723434467142
C14orf94	5.71571717416447
PVRL1	3.38705861179859
CNTD2	4.2814182970788
OCLM	3.17594511628035
ZSCAN18	6.61322550930457
MYL4	4.23301779250099
SLC17A1	3.11541757789569
TAF5L	5.30270529476409
L3MBTL	3.83915716427386
TSTA3	7.24411046385455
CCDC59	7.19866909622396
RAC1	10.7514134006264
C19orf15	2.83074729405347
MED20	4.79133123693618
CHMP4A	7.05328325913628
NFE2	3.39267077928034
KLK14	3.41104658739273
FBXL12	6.57627327587013
ZNF364	6.61309497122062
TOMM20	9.58776653085266
ARSF	3.31293307383588
MAST2	4.84291175339965
GTF2A1	3.70930724694285
ATP1A3	3.7207071649811
PNKP	5.51074050932366
MRPS35	7.79218490004989
MATR3	9.08367409048099
S100P	3.69444004131635
MSC	3.50616276266642
CILP	8.06459805440571
PROZ	3.69526429911002
SEC23B	7.13542575990427
FAM5C	3.03209786941993
C19orf40	3.95130197010898
DCK	6.42813611957356
C17orf63	6.76177612067023
TIA1	7.02320866364942
SPAR	2.97141971016377
SLC6A4	3.67394597301937
SPTLC1	6.27292118452694
HMGB3	6.99071225576668
TOPBP1	7.34606635463227
NAT8	3.18907815902585
MID1IP1	5.50709571486515
TPSG1	3.41935176225408
KLF11	4.46022764739039
HOMER3	5.43931450585282
KCNAB3	3.42291413245473
KLHDC4	4.38308698368912
PHLDA3	5.92948038076824
DOCK2	3.83995648219050
TUG1	9.52929209006436
NUP214	4.43563592856898
GABARAP	8.78255376697178
GOLM1	7.51726076894358
DPYSL2	8.49421006870587
SDCCAG8	5.50648700986467
SOX13	4.90982754437708
KEL	3.3817714539393
EXOC5	3.51970187280743
GK	3.39437581443442
SLCO1B3	3.32139787814412
RPL36A	11.6291108897986
DNAJB1	7.60671357033831
ALPK3	3.80499112430781
IKZF5	4.19726814518269
CYLC2	2.84387467548736
C8orf51	3.93444189900486
NRP1	3.87964727977924
NR2F1	5.80683721053706
ACAD8	5.02403921435312
PLEK	4.77685376812003
NLRP3	3.06427947605668
RBM35A	7.19302356210585
GPR3	3.44833210939813
RAB8B	3.63647892400434
UBE2E3	9.1657067178988
FBP2	3.89467124399224
C20orf111	5.17052994777659
GNAI2	7.42291387588534
METTL8	5.69480229251561
SLC39A7	5.43195929370578
CAMK1	4.20753063900418
PRDX6	9.63204457633797
RFC3	6.55884200833173
FAM129A	5.5145746518798
BCAN	3.64731206308156
TETRAN	6.27710432469337
ILF2	8.91452282006358
SMPD4	6.39155682969351
AKAP7	3.92768511247712
ZNF500	4.388159612193
ZNF506	3.4053069141494
FLJ11151	4.34185715953435
PSMA3	8.17911728762985
ASCC3	6.12731553099294
ACYP2	4.89042321285605
SOX21	3.41929016065798
CLDN4	6.36999583548939
LYRM1	7.04677364659837
DEFB1	7.17726714440108
GRM8	2.87521454826909
SLC22A18	5.62312372686678
RNF141	3.62814023526174
OR7C2	3.38660337380131
GRK6	5.19911335611906
PIGZ	4.9357348218808
VPS26A	8.24187349472881
EPHA2	5.7015899028393
KIAA0562	5.62270772565481
TCHH	3.15632414658141
MGC16824	5.51829789026884
SARS2	5.07381240295343
ZCWPW1	4.36306089169991
WDR8	5.60442043336231
MTHFR	3.56597968892679
RPGRIP1	3.37668673909146
ACAT1	6.82852381658795
MEOX1	5.87368610297843
DACH1	5.6234740799233
ADAMDEC1	4.27907138179828
PLK3	4.94625182388154
PHKA2	6.37685535310098
CALML4	4.93279785280883
TSSC1	5.40427337857937
TMEM45A	6.86254684049026
ATP5I	9.61764446147668
MRPS34	5.67558355770758
POU1F1	3.21023092667422
TMEM28	3.20510400315972
FBN2	4.75699246026683
DAP3	8.81443793288845
ZC3H7A	5.64533398812572
LAIR2	3.63781331727146
ST3GAL1	5.51313602375864
PHF3	6.14898015403662
DVL2	4.60361140496606
LCT	3.28316863218138
GEMIN8	4.13284531927687
DICER1	5.91070576283371
ARMCX5	5.76971468224633
HIF3A	3.49727528348962
CAPZA2	7.60191855931177
IFNA2	3.00590787383059
PLA2G2A	3.99106307344701
FOLH1	4.1675790862949
MAPKAP1	5.41599353496492
CYFIP1	7.32022514989886
NPAS1	3.19774717640216
TRPV6	3.83092616902972
RSHL1	3.69011139389146
PIAS3	5.40201966407002
SOCS6	3.71556259821453
TAF7L	3.90954136963274
MRPL24	8.37067224315749
YWHAE	7.48855913488793
GREB1	3.4308555070676
NUP62CL	3.31016869365526
MOSPD2	5.73143380889438
NEUROG3	3.12771021885543
MARK1	4.11948545470268
MGST3	8.5824065248329
BDNF	3.47022840089921
LMBRD1	7.90083631995588
PNMT	3.89361001486025
PRPF19	6.86983553923234
NDUFS8	7.32689410192233
TFCP2L1	4.24967466778151
SLC25A16	5.01325246618589
EIF2B3	5.69902686377575
HSPB3	3.58485632619118
RPA2	6.47213972336374
PAK6	3.56363560791666
RBM4	6.31799355014492
CSF1	4.13151600104415
SEMA3E	3.7527228213374
MXD4	5.21999476087727
TNFSF10	8.12572955136156
SMARCB1	6.89239513959357
TADA2L	4.12118552328533
SCIN	5.78756434427161
PPAP2A	6.51355942617368
ULK1	4.8242366438031
NPAL2	4.18822209140793
MRPS11	6.0821087498889
SLC2A3	4.61978832447593
ARID3A	4.04595375279463
FEM1B	3.83772599340647
GNG5	9.4718072910220
ACOX1	5.88375739294237
MTHFSD	3.66735077654839
TLX2	3.02006214491459
KIF5B	7.0731424510219
POLM	4.60306496929385
C1orf181	6.62952960688296
C10orf92	2.79127926370576
MUC7	3.05236721809364
NUP153	7.87130113015193
CSDE1	8.76302286867431
CLPTM1	6.01995206537699
LRRC17	6.39185453502496
ATP5B	9.7083298343029
S100A5	3.19709683116563
ZNHIT1	6.90520032343758
EFHD1	6.56326354871518
HIST1H4G	2.92652991464248
GOLGA2L1	3.6587202164881
COPZ2	6.39553060540874
ELF3	7.7046725309857
CPSF3L	6.04484266376234
POLR2I	8.1804186569594
ZNF665	6.1283584565045
TLR6	3.24274294305156
GPI	9.49488939042564
ANGPTL7	3.42342435868208
RAD9A	4.86753090978829
NDST4	3.2801073728948
AGPAT3	3.76018623982318
ADORA2A	3.42447566620119
TNRC5	7.02900980561162
KCNH2	3.98298635276444
CCHCR1	5.01573984136823
RPS27A	11.5212564446458
GCM2	2.71109442294427
TUBA3C	5.44704437041978
HOM-TES-103	5.44197621007045
HIST1H2BC	5.35083709872548
IGFALS	3.36442017119306
E2F1	4.6816088177863
PLCB3	4.73629652972521
NPAT	5.42438634574081
NR0B1	3.16023875076712
COIL	6.67437752766598
RASGRP2	3.55859634567615
APOB	3.35229631786804
RAB11FIP2	6.61509492154183
PIGR	3.59904110554503
CDC25C	3.47422531747365
RCOR3	5.41539002064045
TSC2	6.04415595063329
NRP2	3.42007393800316
FUT6	3.43707350109821
CDH2	6.04827133488583
PTPRB	3.41753720706672
ACP2	6.37302615346704
GTF3A	9.47411611974265
LAG3	3.45365119295095
AIM1L	4.58019081350641
ARID5B	8.41374141495356
KIAA0256	6.45225770746084
FLNC	4.71817705816581
PRAF2	8.10975207988065
ITGB1BP3	3.45330002728813
C14orf147	6.72953735325815
ZRSR2	5.20294957138065
KRAS	8.05686506956632
SPTAN1	6.482266725447
FLJ14803	4.68557661444205
RCAN2	6.21696812474697
NECAP2	7.05017298776736
CDX2	3.83896815412541
ECOP	8.30083807361594
ACTR1A	6.42865510802745
PPARG	3.25683624172631
BBS10	5.87023338353746
ISOC2	6.50264985652124
CITED1	3.52091236752644
PRDM4	5.71436763655893
HSPA4	6.34954189431532
SERPINB7	3.3786586741551
DHX40	8.42916573515376
RAB26	3.81087479489395
RRP9	5.07090560931679
EVI5	4.97530825621383
CAPN9	3.49305528144836
HIP2	6.5630035041846
GNB1L	4.21489462556105
MYBL2	5.0695998917477
ZNF407	3.75051604270280
PPIG	7.58592975079764
C12orf10	6.79710459342593
MYL6	10.5137355461874
NAGA	5.09592960159518
MAPT	3.53010945542914
MRE11A	4.5735711483935
HSPA4L	3.34598232885613
PLXNC1	3.69754984555666
STBD1	4.89317513706431
CTAG2	3.52904229680287
C14orf169	6.62854677493861
MTTP	3.20581203834301
KCTD5	6.1619509859763
ECM1	6.4985556190348
CHRNB4	2.82799659667609
NYX	3.48988163898534
RLN1	2.97618003836219
GZMK	4.05665044790965
C1orf21	3.62972702662965
EPB41L1	5.50552580069552
HOXA3	3.7355698647668
TOM1L2	3.58111666272764
TMEM165	8.39859849152714
MAGEA9	3.37763856041150
MNDA	3.91881002116545
RAB21	7.06387856276069
RPS8	10.8169165553267
FOXJ2	5.7611847629964
MSX2	3.42187709131126
C10orf76	4.84959427579895
PBRM1	6.62681044888969
ZNF343	3.33830889494652
CPB2	3.90099805571560
LY6G6C	4.24713639362029
PIM1	4.93631856907742
CTF1	3.84806250689019
GRLF1	4.00513416674521
EGFL7	3.81635587434135
USP9X	8.12449873170505
IFIT2	5.18823492183575
S100G	3.17868627581983
GUCY1B3	7.11033578705273
NR3C1	6.64101361368462
FCN2	3.27140845549699
CORO1B	5.37918822952948
PARP11	2.95598258095194
F11	3.50820703722585
DNALI1	4.71475300325292
MAP2K6	4.15971153560033
LEFTY1	4.01159222843179
ATHL1	5.64944137745162
FSTL4	3.58881732477855
ANKRD47	3.62747889072185
ATP2A1	3.35785680956833
SERINC2	3.39613529525009
PAXIP1	5.84501677277999
ZC3HAV1	6.32186232722263
YY1	8.0550064920446
PNLIP	3.20574135484690
C14orf105	3.14717433051184
ZNF80	3.40873892197044
SLBP	8.59408263141002
AASDHPPT	7.27134048645294
UBL4A	5.67228515918405
CKS1B	8.16780767970564
MCM3	6.77975862378526
KAZALD1	3.96623611276386
SLC19A3	3.11413486385266
CDC37L1	4.66147454746054
NDUFA4L2	4.1551369260363
THTPA	6.59299838341224
BNIP3	8.10495796732085
HIST3H2A	7.1448094532359
STEAP4	3.17023866369772
HTR3B	3.17868521218412
FES	3.54978807501308
C11orf71	5.35651631417384
NPTX2	5.60629280954856
CBLB	4.72056303791847
NME6	4.82796578859961
CETN1	3.45779704543559
RORB	2.79943835309334
AP2M1	8.99929925851824
SNAPC4	5.22551695756737
FAF1	6.71553578660822
SLC9A7	2.92249502921849
CDK6	3.18108399546988
P2RY1	3.26864879039338
VAPB	5.61413782172671
CSK	6.17218682493073
IGHM	6.21839576285653
RAB27B	3.00187717273466
C2orf33	7.57187054691751
CTSS	5.95130534995798
SNAP25	4.00071888032811
TUFT1	6.88119491682003
LILRA2	3.76127699787770
TLL2	3.31954258178222
LUC7L	6.06632721534531
LCK	3.50494527726299
PRPF6	6.17797513634316
AKTIP	5.35073244622215
FURIN	5.46188019853029
SOX12	6.27599373692491
UQCRFS1	9.6516815201392
ADH7	3.02477394355695
RAMP1	5.31623871215181
KIR3DX1	2.99619373683891
INSL5	3.36612180822703
PDE8A	5.27362901036832
NAT6	3.9524013374967
EDN3	3.33710205178667
BLM	5.89930353563911
GMIP	5.37284885681752
CHST4	3.76619140875613
SF3A2	5.70712738947653
FN3KRP	6.69104913278583
PRUNE	5.06216095900097
SMAD7	5.23915345086947
SDC4	8.07734627611564
IQWD1	6.87074106848679
FHL2	7.6947322721682
KIAA1107	4.04108141445463
PSMB2	8.20521783128586
GOLGA8A	7.6859076362762
TMEM57	4.06477959779316
WARS	6.82067817971759
PHOX2A	4.52538196924463
S100A14	6.54591822468946
FGFR2	5.06523631516767
ASPA	3.25912574020485
CLDND1	5.12881813682776
