Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_H10_491222
Composite Element REF	Signal
RBM9	5.55829528182688
LCN1	3.29230098815316
RALGPS1	5.00743231491184
NCOA3	6.50039539716232
CCDC6	8.60282898819102
RASSF4	4.10745144442677
MTHFD1	9.0756958842651
FCMD	4.31000916584291
IGHD	4.0607816756956
PLA2G6	4.58854080202131
TPT1	11.8749122335154
S100A3	4.08486709002156
SEC63	7.09244907639382
C10orf59	2.85068703373567
TOR1AIP1	5.15278878858014
PAFAH1B3	6.48894630786125
CEBPD	8.54168132465744
ZNF107	4.4747906116573
ALDH6A1	7.17758894669632
G6PC2	3.45876016721919
SNTG2	2.80191346096256
GRWD1	4.29063355448216
FLJ22222	5.80681174774442
BCKDK	5.43588640893057
CTSB	10.0456921814271
PFKFB1	3.27924726367465
ZFP36	9.14173265759015
SVEP1	3.71075452437896
PXN	4.68132131634531
TNF	6.13314676020893
SIRT2	4.94101804531678
C5orf21	6.59309746186171
VIL2	6.13241877156105
DIXDC1	4.62997020706378
GANAB	6.9524019596268
PDSS1	6.02096366683698
GRM6	3.20863936991055
NGFR	3.06210923289811
ATP8B4	3.01050488612436
MEIS1	10.1366729524741
BMP8A	3.57208145313076
NGFRAP1	10.2878372010837
EDAR	4.63906332216987
NEDD4L	5.31673382242403
CRYBB3	3.82616857835971
C6orf60	3.72155149574547
IL1A	3.26561933836031
GNRH1	3.28712870262213
PDGFD	5.27498946820743
CACNA1H	3.79459434541214
TXNDC3	3.30213727798163
ERCC1	6.05596288148016
CAV3	3.30899054642883
HARS	8.03183797927116
AQP8	3.74748997808656
CREBBP	4.83854639725553
ITGB1	5.06450941215111
SPACA1	3.20389773857913
ZNF254	4.63249339533699
PARK7	10.0791794069623
PAX1	3.06546955023104
PSMC4	7.32615857561841
KCNH4	3.58503484627566
TUBA1A	8.95121631497669
PRMT8	3.51457922660637
SELP	3.33602854496414
PSMD8	7.81927543274895
SOX10	4.15098958773391
HTR1E	3.53475490311293
RABGEF1	6.23197157847732
EPS8L3	3.75428179226646
MAP1LC3B	6.74135300401318
AGXT2L1	3.36075172704587
CYB5R4	5.61120990386232
MEMO1	7.79411974071317
LRBA	6.93622267240951
TRAPPC2	5.64972094155402
FLJ14107	3.21729539504174
FNTB	4.04679512445038
MYST3	5.9849183653039
KRT8	7.44323356781167
AURKAIP1	7.79718199100025
LMAN2L	5.78099203656214
C1GALT1C1	6.69084149747507
DSE	6.5979960301619
FHIT	4.02843237566719
OSBPL3	5.30001426611812
PPOX	5.09842988298479
SLC39A9	3.73522886593259
EPB49	4.31501450122562
LOC137886	6.03700293720807
C7orf49	6.59801125569133
RHCE	3.18279971372944
CST8	3.64012277940322
ATG7	4.82765408624937
SPP1	11.3100994746232
GLI1	3.31193632917987
HYPK	7.77898236899672
SFTPD	4.14668845990845
MCFD2	7.33138756804476
ZNF157	3.07821776391112
EPS15	7.30464487848881
SFRS2B	7.95763036410331
BTNL3	4.01350652522549
GPR23	3.36976279788067
TRPA1	3.16884133315979
ASPSCR1	4.85926149580303
GNS	6.98953170857387
FDFT1	8.68147799618511
ENO2	4.80548401236484
CBX1	7.02174096150127
PTGS2	3.29089955122335
BMP7	3.9237393178196
CCDC90B	8.20927917852223
LRP5	5.17930609010048
UBE2D3	9.05233835956882
ARFGEF2	4.76215633229232
ARR3	3.74914435013251
MAP1A	3.63380764830853
NEFL	3.06737822760468
CD2	4.64096773398673
FLJ23861	3.88773314095669
NAV2	5.39737590653269
ENTPD2	3.27281001264885
COX7B	10.2014316253083
ATP6V1A	7.53271832675955
TRGV3	3.34690620811716
ANKRD17	6.52708404536498
ADH1C	3.20493540765108
ATXN7	3.92557064735679
IL21R	3.85126303635774
CHN2	4.09038415316778
HAS2	3.58823322541562
C6orf48	10.2662781329468
TGIF2	7.4713568166037
KIAA0241	4.0043609018217
IGF2AS	3.52228674696141
CYP2C9	3.72784080817261
DNMT3A	4.47090161024128
CNOT7	9.01578934442446
FCAR	3.13554381126571
SFRS10	7.9812596223211
MARCH3	4.60143042713297
RUNX1T1	3.23015988011792
CTSK	8.46645129280924
LRRC61	5.4396561578482
HNF4G	3.29776808806903
LRCH4	4.53634410271189
PSIP1	7.40996719357425
AP2B1	6.28816512313739
C7orf28A	4.39218585824176
SMCHD1	6.24369190451096
EIF2C3	6.26581975474318
S100B	3.2647219155175
BMP2	3.71427224843622
POP7	7.45951854543106
UGT2A3	2.56951041414968
ESR1	4.66227688182724
ZFPL1	4.26271540007764
ARHGAP12	5.86715523099307
PGGT1B	3.88959985999876
LRRC19	2.715878330233
ZNF767	5.52093801734537
DEPDC6	10.3975566120706
SLCO1B1	3.07211199102458
SST	9.41697826438908
NACA	12.1934223375995
KCNN3	4.1372593189882
GLOD4	7.00473841521882
SCCPDH	6.32654208903828
PRF1	4.52168262215903
LST1	4.79537047250578
CDK4	9.83370033776975
TCF15	3.64556718639303
PARC	4.81769238068377
PRMT1	7.4312899807296
ITIH3	3.47035849975766
PPM2C	7.74225011460446
TEX10	6.74280293324374
EDA2R	3.36240725995451
LOC283345	4.42762116396497
NARFL	4.56718100542559
DENND2A	3.58643048544728
C1orf103	4.12176462375022
DMXL1	6.83501818032586
KCNAB1	3.6352862480131
FLJ20254	7.08235259352832
RBM3	8.5174196167338
GPR1	5.08929432536225
DMTF1	6.86616621432712
HTR5A	3.35866139459474
MXRA5	9.20623591753678
GRM1	3.2535392230875
SCFD1	6.10995559947798
RAPSN	3.26125449174956
ACOT9	6.77445249178035
PDE4D	3.2631114233418
TRPC4	2.96039176199289
EPHB3	4.00199396414076
GEMIN4	5.26832711125055
RAMP3	3.56580541787008
CNTN5	3.31162540671848
DLEU2	4.02137634434186
TSPYL5	7.90449212794715
GRTP1	4.13928560131134
ITGB8	4.15521986251132
GAP43	3.22803904532413
FRS3	4.11588743032322
PDE3A	3.66216168443819
TNFRSF10C	3.16188334725462
JMJD5	3.71247263403915
OTOF	2.92032568438517
TEX14	3.26253218641667
XYLT2	4.54237326320869
HIPK3	3.28409745371884
XPOT	8.83034740410653
RRH	3.28048732372742
CDR2L	7.66055905225513
GAL3ST1	3.49394631046723
DHCR7	5.58705149402962
PDZD7	3.78783492271027
FGFR4	3.81046847516958
CRAT	4.34820350965224
C1orf217	4.93720964485997
SLC19A1	3.81908779633063
PPP1R14D	3.45037082134986
LIMS1	7.59542902789043
TMPRSS11D	3.4585334020272
TRIM14	5.9559270816024
PIK3CD	4.25068311975819
MFAP3L	3.24721753922191
DERL2	8.1858836905568
SLC7A11	4.21142953315252
FHL5	3.06277461192617
OR10H2	3.16948924625846
ACAN	3.47183643306321
BRWD2	8.2467727763006
PPM1E	2.98969263501252
DCUN1D2	4.31682647272455
TINAGL1	3.79480293961995
C3orf36	2.92013747233336
DOCK4	5.88159038811174
ENOPH1	7.63059453068771
FAM127A	8.2902533133109
SLC5A3	5.9544491803909
ARPC1A	6.92273691464396
CHST2	4.0584854407939
SPATA2	4.90170888858686
PGLYRP4	3.80709839941379
RUFY1	7.57080119571785
NTS	3.61309440901555
FRMD4A	3.82103062476402
RPS4Y1	5.596385079661
BCL11B	3.14737605542571
TNFRSF8	4.19032671735955
FOXE3	3.27025924837776
PTGIR	4.08336164518662
ART4	3.14389385885846
EVX1	3.82869463984053
PRM1	3.41995465028979
GLCE	4.43661408101713
GPR18	3.75870550532289
ACAA2	5.82400214682742
PIGK	6.46038615047128
HIST1H2AG	3.09931538135380
C16orf67	4.531232354079
UQCC	6.88102889113438
PLS3	7.01253639581315
DAG1	5.79072851068292
WWOX	4.6996147064169
GTSE1	4.45342224163143
GP2	3.60059125172885
CHIT1	3.13914864700216
PLOD2	6.70414470183925
RPS24	12.6442656980139
KLF9	5.62393528187058
TTC27	7.37042494676216
PYROXD1	7.20862389195486
MIA	3.93021649136619
TSPAN2	3.44325798027895
MRPL9	6.9862177288327
PCSK2	3.20096593533262
PI3	3.14574592015587
RPL24	11.9406003639363
HIST1H2BE	3.9139122032315
CD86	4.58780623837424
CALM2	11.0894635741533
LFNG	3.32350685699269
GYG2	3.84619489394774
INTS12	6.3870695273288
RAB4B	4.81348118559367
CTSF	7.50388638074133
HUNK	3.21545257037396
GNA13	3.59306941502791
B4GALT4	5.32224973538093
TSPAN31	5.70023226569068
CHD1L	6.05484275499109
CNKSR2	3.79158004650252
C1orf156	5.29961874402674
IBSP	3.51525023001764
FUT8	7.35537489127553
TRMT11	8.08395125802618
AGA	5.68102581969315
GFRA2	3.47024540876392
WWP1	7.1082945699418
B9D2	3.83070938904861
CPZ	4.20995647124303
STAT1	6.89479843175038
PTTG1	9.39546876269892
TMEM62	4.85475845281343
COL8A1	2.80363737500105
RBPJL	3.37868499780669
CASP8AP2	6.62223205299994
SSBP2	6.17439435942468
MMP12	4.63632934019221
NME4	6.4876709041233
LOC55565	3.81107702964788
GABRA1	3.37190928579795
PEX11B	8.0253753143944
HABP2	3.75172812544546
REEP1	3.61386498647642
C9orf156	4.62752163908214
SMARCA1	5.10234322819827
WEE1	6.2013777787087
APOF	2.91709677852749
GCDH	4.79361471919314
SSR4	10.0739898496864
SPAST	5.18204936646838
RGS1	7.98248803931794
ACCN4	3.85059852958841
PLXND1	5.21206959057104
FLJ20489	5.59501919498369
MLCK	3.07539476426647
INTS5	5.71520939913794
BSG	6.76608775679854
PARP8	6.93903132137945
ZNF215	3.21107908909977
TEAD4	4.85069790563793
PDE7B	3.38986735886636
MS4A3	2.96025007409434
DTX4	6.13684611883764
EFEMP1	5.078384733539
TNRC6B	5.58382788642183
TULP2	3.69941857366152
RERE	4.48764968485688
BNC1	4.74361697334536
FGFBP1	3.8484594275185
TIMM8A	5.64409149788476
PIGB	7.33152575192931
AJAP1	3.42539443600999
COMMD8	7.17050396994837
TRIP11	4.44342885598427
SLC25A42	2.79632355616193
SYP	4.07428195201731
PCDHB6	4.0722921006719
FLJ12716	5.07021841615104
FKBP8	4.20387250401509
KIAA1109	4.53099087130353
PTPRC	5.78161775197818
POT1	6.49297340719823
CCT7	8.52718572660197
MMP11	4.32492422146454
MYO1E	4.98158470120779
EEF1A2	3.74488730587479
MIPEP	5.04918349698038
ZFX	4.59490533184504
UCHL3	7.57859393519376
LRFN4	5.17331023144918
XCL1	3.38366804178323
CARHSP1	6.01219604830846
GREM2	3.19911934857204
CCDC102B	3.29315293129085
HDDC2	7.36653259726884
SHC2	3.7062006791098
SDS	6.66025676886178
CASQ1	3.45626077908382
LYPLA3	5.15487078667806
INPPL1	6.69192781623595
SLC25A40	3.76354408063728
IHH	4.70234889054751
CHGB	2.88419195035345
COL9A3	3.18642017029077
C2orf18	5.07598992563352
DDEF2	7.53866187690176
BUB3	8.45580905971855
C6orf211	6.30714354090347
FOXD2	3.47016285046482
GGH	4.86576460416522
GGT1	3.49883654893343
ADARB1	4.23373303229942
VPS35	9.70872576147557
CNN2	5.6527186275189
DBP	5.07042021892063
WNT1	3.52301988455664
COL5A3	4.19915230661854
RHOD	6.45525095402765
ASNA1	6.5871703289274
WDTC1	5.09623869361475
COL4A2	7.59791183235545
HEBP1	8.94444353719453
SLC1A6	3.59770944208802
LUM	9.58090373896977
C1S	9.68877971675795
TCF7L1	3.58328251365366
ZCCHC6	6.18057193202637
ME2	7.40615906288704
PAGE1	3.59849270858075
DTX2	3.59861832794769
KPNA4	3.99567823058039
H3F3A	10.5649528128560
GLO1	9.95364452892022
WDR61	7.3823380004792
CD302	4.38347820510989
SIRT7	5.8867002804828
D4S234E	3.69121253535705
RABIF	5.98545501574707
DYRK3	6.03349088976335
PKIG	7.04400365548325
PFAS	5.70851823425385
ALOXE3	3.53539712963715
RPLP0	12.8893781649024
RBM34	6.83862641168322
MKNK2	9.29744108227846
ZNF528	4.42572480413088
U2AF2	5.09114835135832
SEC16A	8.00288126998288
EFNA5	3.53519443959315
ZNF44	4.74900815290303
FCGRT	6.18182286709374
NOL4	3.23343653389515
CCS	5.79286524344046
IGF2BP2	9.24310510703417
MFSD7	3.4672209417272
OR1D5	3.29138263445941
SIX6	3.19596402666747
CCR6	2.90360653233261
TSSC4	4.82797489545801
COL11A2	3.66300936546114
CHRNA6	3.86848489216654
PLD2	4.50986160737784
PALM	4.99371981886685
ORC1L	4.44089450699042
SASH1	4.93709961537679
PUM2	8.49725603264243
ZNF365	3.96437065990686
CDC14B	4.11296917203404
PHC1	6.18058392018159
KIAA0913	4.21961921543040
LDLRAP1	5.24663318899386
NAT8B	3.27413910130321
PPP3CB	6.84012595717955
ANGPTL4	3.61095745946975
HHEX	3.88766677298636
LSM14B	3.64287249896803
PLCH1	3.46339053825228
INSM1	2.95780462824790
TLN2	6.58833674959356
ZNF493	4.60712935346068
HDAC4	5.50246302992812
GLRA1	3.36350263092867
RPS6	11.9404734766624
SFXN1	6.00752966691727
FAM102A	6.79308728843139
KLHL1	3.43193838635868
SAPS2	4.54937599673207
CTNNBIP1	6.10517703420749
SCGB1A1	3.36762017634183
SCAND2	3.67973597357485
HMGN2	11.4976580539628
NEUROD2	2.86433985500175
YAF2	5.18172431208692
BRPF1	5.51067303191599
RICH2	3.75332928800423
TBCE	6.34470591555663
LIAS	5.48031651128127
MAPK1	4.92439427177451
MRM1	3.98987242179381
HDHD1A	6.17500368077285
CTA-246H3.1	4.71519054266338
ATP9A	6.79754635703623
HSD17B3	3.92093522836322
HN1L	6.08059635652957
SAG	3.5578130750847
C20orf10	3.57367307222996
CTRC	3.69916224768841
HNRNPA2B1	9.96237922865818
RNF216	4.1647217535965
GADD45A	9.4590814820143
MSH4	3.08782311003375
HOXD12	2.98038863878298
TMEM70	6.75716962582891
PPP1R14B	7.96414455939598
SBF1	3.99811228784101
HIST1H2AM	3.34855649056143
GNG3	3.93974392716257
C1orf50	6.28041779864738
FTO	7.20599335400736
CALCB	3.43623662707602
PPP3R1	5.42006969626006
USP46	6.38481839215438
CCNJ	4.06602577623713
PSD	3.16248429844179
GNAZ	3.74733006105981
FAM57A	4.89885358399809
LILRB3	4.66254842870611
DHX8	5.43335239143239
SPI1	4.26559601901440
OXSM	6.28506223525177
GYS2	2.8302300755781
UBE3B	5.40102922641236
PLAT	8.71143088042085
NUPL2	5.09590884291271
SF3A1	6.9894972343757
COPE	7.08573210318391
EIF3A	9.16975086805437
IQCE	3.82605013339396
FBXW10	2.83763341856172
KIAA0182	5.97722270401027
YRDC	7.23155592713554
GPRC5D	3.47450359812694
LRRC23	3.50629220391297
BLVRA	5.48765655355532
SLC22A7	3.32400813511242
RASL12	3.40043844200737
DAZAP2	8.97879371198849
IKBKB	5.18115256024234
PPFIA2	3.38157159851701
ZNF271	6.22185686624578
CXorf6	4.69599636524525
FRG1	7.19895529618524
BTN2A2	5.34308172667341
THBS4	4.22786899706124
ARHGAP1	5.36138843786723
ENOX1	3.39542666107114
ZNF706	9.43383589578786
DOK1	3.79694384657792
FCHO1	4.44169588860781
PGAP1	5.33017040423728
HOXD10	3.11386136931566
CXCR3	3.24699930514655
FSCN1	5.374759855785
KIF17	3.29242049831799
TRIM66	4.48480568869351
CHI3L2	3.34502035187714
SRPX2	4.38119491327176
C13orf24	5.03830381157301
CBR3	5.54839003281463
ZNF132	3.07274644635048
AQP3	6.32182118651056
BNIP1	4.94357221071593
ST6GALNAC4	4.29434393762164
KIAA0391	4.65342897196069
KRTAP5-8	4.28413770702761
SIRPA	4.13552251889598
LYVE1	3.50506331534778
IGFBP6	3.89851429831057
APOH	3.19313864820489
TSC22D2	4.26215020143399
PLCD1	5.0370773619629
NPHS2	3.27162502312674
ARHGEF15	3.30950743994632
M-RIP	6.91626618610477
POLDIP2	6.43810856579347
NDUFV1	9.67062491628249
SRD5A1	5.76746193041603
RAB3GAP2	6.49506036065295
CLEC7A	5.96561327148908
REXO4	5.29441840423396
HSPA14	7.82567048133407
TAAR5	3.82987193725060
ZNF142	5.80371225537503
MUT	7.8452887543892
C2orf43	4.13977927849107
SELPLG	4.86406870155793
BAZ2B	5.8929370421911
SLC38A3	3.50298266111474
BRD7	6.83392882563304
POU6F2	3.32446199332201
NISCH	7.44577682039582
TCEB1	7.71935497729721
OPCML	3.2081085598307
DTYMK	5.83340261242327
TAX1BP3	5.81550916711598
F13B	3.03140943677262
RPL34	10.5165897384507
AKAP12	8.33326101258189
MARK2	4.35262297748952
AMBN	3.4679820982479
C14orf32	7.1735001003488
FLJ21865	6.03042719556474
HSD3B2	2.99828784304298
HMG20A	6.22758583250945
WDR77	6.18213334715924
ATF2	5.47019786072648
C10orf137	6.21076184823182
ARL6IP5	8.28732939462556
QTRT1	4.55743378475145
CCNT1	5.74392405833673
AP1B1	5.41660955279137
CD74	11.2395973639204
DYNLL1	10.0632634040761
PLSCR1	8.6189953734791
LIPG	4.14870108586297
PHACTR2	5.04986283756864
SLC35E1	6.33740617124125
VENTX	3.30411857833394
FEZ1	3.98797478442942
APOD	4.10566445859446
LAD1	5.22451474697336
C16orf44	4.35485238973541
C1orf166	4.90778068662398
PAOX	4.74758237561707
MAPK8	3.63431830042049
NELF	5.10391382450521
RBBP8	11.1267758288032
DNAJC8	5.14484803113064
KCNJ12	3.1252444452095
WNT11	3.83256595038805
SRP54	6.79214418047763
GPR35	3.84612620460254
NRGN	3.99772829938510
IFNW1	3.48233911473729
ACVR1	7.03233820511146
SCN1B	3.67098639102011
RNASEH2B	4.49863389053082
STAR	3.21118917840710
C14orf65	3.72141308565563
TAAR2	3.45176487222919
VAMP5	4.12543522789522
TUBA1C	11.0236459086279
PIK3R2	4.23249456074828
ARD1A	6.79386224249897
SYTL2	3.12435594858886
UBXD2	7.60028373803578
EBF2	3.48972242438636
CAMSAP1L1	5.37653175046806
CYP3A43	3.13371810180019
CCDC91	6.21706504118353
AKR1B1	8.06957170365616
KAL1	4.87839738344824
GRID2	3.20231531978835
ZNF423	4.75566949276723
PSMB4	10.2822810730795
ARPP-21	3.21644910413076
XPNPEP3	4.91674381012268
CYBB	5.94910463839048
UXS1	5.89576219672554
SART1	7.2931002961241
C7orf16	3.24639616403319
SPTA1	3.45288432054501
SHB	4.55304284365749
CHST7	3.56307102248901
SEMA6D	3.99069174405204
IKZF4	3.55569672630172
NDUFA1	10.0436351114328
HSPE1	9.63742773397707
MAPK13	6.4344448526538
MYCN	4.28651278159148
KCNJ3	3.14139589542327
ZNF573	5.04428654801742
PCDHGA8	5.07233839225315
ERO1LB	3.61780877161757
NTF3	5.21739495215288
GTF2B	7.49518067444808
GSPT1	7.9937503059084
GUSB	8.44099484656285
EXTL3	3.8345226476242
PMPCB	8.32296608384495
COPS3	7.63859864657845
LIG1	5.4717468969179
NID2	5.15369427352431
LSM8	8.23284686660582
TMEM97	7.55948352300479
SUZ12	7.4691853239317
EXTL2	7.54371650466215
PDE6B	5.13884939485997
MRPS16	8.44128011742185
KRT18	10.8030368120683
C10orf118	3.64907775343878
ZDHHC13	6.44640019585228
JMJD2C	4.87538227562544
OR2F1	3.40257441302512
ZNF415	5.00897753701356
CDK5RAP3	7.34093818736353
YTHDF2	8.2340186487633
GGCX	5.45729808234039
FZD8	3.33671656925864
TCEA1	9.71883050824296
ARPC4	4.96081727236906
SUSD4	6.62143038303079
C22orf24	3.14532519172401
EGLN2	5.27255802930497
KBTBD4	5.09223452139969
TNFRSF14	5.65706631184559
ROBO3	4.83747981974853
TRIM28	7.81018043263907
FGF5	3.54310865987289
RTCD1	8.30369896048887
MZF1	4.53222226082325
CNIH4	7.88592477730658
ZFP2	3.52450441218214
CSPG5	4.6918824628165
FKBP15	5.49483691155963
BZW2	9.31562818751776
PTPRN	3.14127723039407
HTATSF1	6.50974118303499
WFDC2	11.2345568228934
TST	7.18459208627229
NDUFA7	6.51752102024601
TTC22	3.32235798745872
RNF24	5.38314237031634
SFRS4	7.9433174268649
CD70	3.95787625816619
DCPS	5.22627694319745
PDXDC1	7.76303695522129
SRC	4.05067785670982
NTNG1	3.13854148770986
SETD1B	7.31395693862473
TINP1	9.97623161694608
ZNF606	4.7025470560259
SSR1	7.90339985188986
NFS1	6.12620456712439
CRMP1	4.37812958597792
NUP107	8.50116477295322
OSBPL9	8.86918659556129
MYOZ3	4.3220162848952
PDE4B	5.49949240708316
ADAM18	3.58969148787988
FBXL7	4.58750525786055
IDH3G	6.87772495032462
CCDC87	3.64471337177967
ARFGAP3	6.13609761560693
MAPRE2	4.53343964847411
CSNK1G1	3.90280833213877
IL1RN	4.17238142013565
MAFB	8.13497804766832
RAC3	3.12049355471976
C1orf54	6.13889203739694
TMEM14B	9.31590633363116
ADIPOR1	7.68286399481791
GRINA	6.45950091034676
CLIP4	3.97129717153465
TFPI	3.07242491917639
DPEP1	3.09651924870796
C14orf118	4.41280201454391
FABP6	3.13725306400137
TMEM87A	8.31288697037059
BBS5	5.79024497482548
SMTN	3.90120563301895
CYP17A1	3.71613547248685
SCG3	3.01738732935363
GFER	4.31324703663335
CD209	3.69537911384885
NRIP2	3.18258772827487
CYB5R2	5.96135713198769
RIC8B	4.73773958361194
CSGlcA-T	6.44796829966798
DNTTIP2	8.19660722898366
TNNI1	3.34356594956115
GABRB3	2.86429214702766
PCBD1	7.72289495839426
KTELC1	6.43376485105051
HOXD3	5.5194816082526
GPR85	3.48320873336287
P11	3.32713403031465
SP3	9.33849062326936
GOSR2	4.29435137043171
DDX1	8.88426872750493
BFSP1	3.29745955441380
FLRT3	3.40751362326824
RNPS1	7.74128119459995
LCP2	4.88901741979214
TAS2R8	2.87552298655400
SEZ6L	3.47087344203284
NR2C1	5.54586933668245
EXDL2	5.96959573040127
SLC25A10	4.62456088338846
ADAMTS3	3.82797489545801
PCYOX1L	5.36227227024374
TNFRSF13B	3.52423525307151
VPS54	6.66945430943111
MKI67	5.32325656498101
C7orf54	4.44035835751115
GLS	4.84827373384368
PCDHB12	4.82983284816227
LGALS13	3.22750651297162
IL4R	5.79112989235498
SEC11A	10.2557723069105
C4orf6	3.12012616248168
SPP2	4.06299079405269
CCL5	5.96845841618831
PEX5	5.7110872790688
CLSPN	4.40669457887452
LOC51336	3.4311234011863
SPAG1	4.6342404066274
C9orf82	7.8678445761294
KIAA1024	3.66287467374376
TM4SF1	10.5126691008341
SMG7	5.39197263007255
WDR45L	9.9003502667317
TAS2R13	3.2102770110364
SPAG8	3.08973494504986
VASP	5.6131429827246
ZCCHC11	5.51126766599578
LOX	3.74843211440946
SYPL1	7.92376198241617
BAG5	8.27747314828258
RPS27L	9.5408369180273
MGC2752	4.67271354261732
IQSEC3	3.69211592188911
TGFBR3	8.19380205713496
PPA2	8.68924002928899
MED24	4.20188774504197
CASP9	4.95472427817544
PDCD1	3.28090157276723
MAP3K7	5.52945950837994
C17orf81	3.69476223576773
SRPR	7.31194824376994
BAG4	3.31991187552171
ZNF32	6.47823045111115
BRD2	8.54605274650935
IL32	6.43388376625445
LAMP2	8.13390714033104
FAM53B	5.11610389190875
CAT	6.7872699977274
C16orf80	7.76630728788407
SLC7A1	5.37781566652815
C1orf76	3.2074810410926
PRKCQ	5.91252190595768
ATXN1	5.37349857252904
LAMC2	4.71974120728032
CPOX	5.12837686541066
SPSB1	6.15394656363808
APH1B	4.87635965656353
USP36	6.63278136484095
CTNND1	7.26197466090461
MADCAM1	3.88107147322196
GABRG2	3.1347849200688
LYZ	7.86370865952313
F5	3.93494628935686
TMEM186	5.68782224439698
TPM2	4.87589452493163
SEMA4F	3.91602530959441
NUDCD3	5.18716220602048
OLFML3	8.2258930299072
PPP1R11	9.2023630029633
ELAVL1	7.33245633735958
GCNT3	3.54235448673781
DNAJC17	3.5201423010556
N4BP1	5.53958943577424
ABCA2	3.58507405582096
BNIP3L	7.98871528040092
SLC35F2	9.08870640739833
ATP10D	5.52304286390638
LCP1	5.5080071421864
IGBP1	7.83719124843634
GALNT8	3.07853018498689
PRKCH	4.54350400641195
DCAKD	3.48873747532824
ELA2A	3.62294148284518
PITRM1	8.95380915323542
RASSF8	3.29185993665184
GUK1	6.19210931701036
USP12	3.91042781423355
STXBP1	6.9852392327657
ADM	6.47647255829838
LSM2	7.49871763511185
GHRHR	3.265796152547
SERF2	9.7780502514132
VPS72	7.78252577234212
CD22	4.05548882060893
CD47	9.39017525521121
LAP3	10.7111146987511
IMPDH1	5.53037382956987
PPIC	7.45700844428511
ACP6	6.92472471759282
PRKACA	4.78335378383512
PPP1R1A	3.48512764461381
C9orf40	4.01354946036198
ASXL1	6.29264671195837
IDH1	8.22088944397053
XRCC5	9.68492397104932
TBRG4	4.50551998571423
RAB1A	7.86801862775646
INHA	3.41372798818748
MLL2	3.57992989065072
FXYD1	2.87260462231701
DKFZP566E164	3.79034998836804
KMO	3.93551551856524
KIAA1128	5.48001394880971
NUDT4	6.53150044901098
USO1	7.2931233154733
RAB9A	7.72277168343385
RUFY3	4.30457177338485
CLDN1	3.22494979571027
FBXO38	5.29940899368751
VRK3	5.49463564351168
ICOS	4.00556167578491
NFKB1	6.70460742033526
FASTK	6.99144468766216
LDB1	6.80243185734331
ABCC1	5.72134851755248
IFNA6	3.14927498621619
PCBP2	10.7402377030451
RBP3	3.41870951033516
MUC13	3.47755386035254
C8orf30A	6.67251134422232
NUP205	8.34882052811451
MFAP1	7.4275958461138
ACTA1	3.43963498132755
NHLH1	4.04406454211066
GABBR2	3.80831092705283
CXorf34	6.28165275046473
TDRD7	5.81113172521004
KCND2	3.72522020279500
WIPF1	4.81779726906472
TIMM17B	6.14023252584025
SNX15	5.37111817409884
AGXT	3.15748232724594
IGF2R	5.78997703632849
PIP5K1B	3.28698831437375
ATP8A2	2.95015236219156
FGF21	3.34394418645406
AFTPH	8.72048695055578
RBM15B	6.66448613027511
FCER1G	7.84632097534886
AGBL5	5.97400384087173
SNTB1	4.21653569454129
APEX2	6.57538378597792
C17orf39	3.78723551718862
SLC24A3	6.56401734309733
