Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_D02_433686
Composite Element REF	Signal
PRDM16	3.33143978151331
POLR1E	5.98821469403804
INSRR	3.22587126538928
PDE6C	2.58543434394694
C1orf216	6.16019027040902
SIPA1	5.97156600607687
EP400	4.79051375843786
ULK4	2.99722195699804
PTK2	7.65784101521037
BTN3A1	6.17281370911853
NDUFA8	8.80140000973002
LAMP3	8.22162753460517
FABP5	5.33017833874967
GLTSCR2	10.8390697765963
SORT1	5.37677985672718
LLGL2	6.7586380106088
YWHAQ	9.90315065593787
LRIT1	3.28020098915464
KIAA1704	4.21132733528644
ENOSF1	6.65431075602621
MEIS2	8.47853511587318
KIR2DL4	3.48235474936213
PCDH7	5.53164417402582
NFKB2	5.23894827522188
RPLP1	12.4385040587369
FZD9	3.14751875216803
HESX1	2.9879109636632
GNAT1	3.14069967107578
NKX6-1	3.29548141316935
CTA-216E10.6	4.81648244206942
IFT140	4.8593343973126
ORAI3	6.42490860624514
DENND1A	3.34590032796987
ABHD2	5.38924782351504
ALCAM	7.30767360223596
QPRT	6.9924116375959
TRAM1	7.75572571862238
TRIM29	5.4662897201699
ATP1B4	2.76090680507124
NUP37	6.22456626500429
CDS1	4.8012782306507
RHEB	5.96950298655187
C4orf27	6.52259924991876
RAB3A	4.32586264097332
SAA3P	2.80529299885911
SLC22A6	3.12922845318873
GPD1	3.55927718623219
KIAA0265	7.33999457996843
CDH15	3.30384511614647
NPM1	9.82021149568682
ERAF	3.70424983978218
ADAM19	3.75222351703939
PRPS2	7.90418283783152
GCK	3.24646430363704
DNMT3B	4.71656872051517
SNF1LK2	3.92567567467873
ADRA2A	3.92736538204622
TSPYL4	6.62288072972175
MGC24039	2.90702487341321
TASP1	4.59561523570926
WDR19	6.62232612753016
C10orf38	8.05859080269222
CCT8	6.65081192915293
PDE4C	4.78982245674397
N-PAC	4.3150460212052
POGZ	7.49254514138045
FYB	5.26407988209387
GUCA1B	3.28296156504496
ZZEF1	4.80714322045152
PPFIA3	3.45635654597788
ZNF334	3.06276522628674
C12orf44	7.56834351230929
RANBP6	7.896321038934
LDHB	8.60356522574386
CRYBA4	3.39577442028483
BAMBI	4.07673781293374
RAB5B	6.70341221824552
FOXB1	3.66922007403762
MRPS12	3.98628952449782
TAF10	9.35356724761456
CRIPT	5.03817585380369
DEPDC5	4.45562171078064
RYR1	3.97362108780244
LTBP1	7.08814753389853
MAPRE1	7.4663392643974
TRIP12	8.646662197298
FGF8	3.01198695737405
NDUFA2	7.84530320885814
C3orf52	3.78824378241984
SENP7	3.24689148011257
MOBKL2B	6.89337773217248
KIAA0355	5.47143632960741
CPEB1	3.56247954787943
ACOT7	4.72663280087749
FGF6	3.85445315219132
PPEF2	3.23882002562286
ABI2	5.62661597137188
PCDHGA1	3.31559723301984
KIAA0317	6.41247164553339
IKZF3	3.15234225495768
H3F3B	8.70570367333584
SLC38A4	2.84714052279454
ATF1	6.41829812853854
FGFR3	3.60598131104309
DYNC1H1	8.20528704871712
DIP	6.17600768428217
C10orf110	4.42281753085569
TMEM33	6.57926793810978
ARIH1	6.4380857162902
CYP2B7P1	3.42353464028197
POLDIP3	5.63852507118483
C1orf129	2.74926416441169
POU6F1	3.69559618538797
BBS1	6.78894957705941
RGPD5	6.95208019367905
C7orf24	9.48216687643514
GPR171	4.13236966106217
CDC6	3.14910066873633
PLD1	3.49530500443065
KDELC1	4.30058297958472
SULT1C2	6.05402876069973
CHI3L1	12.4402799015365
PIP5K3	6.81163898165617
CSDA	7.57872210519295
ITFG2	3.767888421161
VTCN1	8.8038941196791
WDR62	3.98008595892288
NDUFC1	8.76725682246957
NBR1	6.97840603031042
HPS4	4.81111525794714
KIF2A	4.81429045125779
RARB	3.60663281637398
CEL	3.27057294075316
IMMT	6.91404537277158
CNOT6	5.78220389505525
PICALM	5.54384757487129
MARK3	5.52950335566059
DHX15	8.12095796156617
ZNF702	3.66522269902062
HIST1H1A	3.32097100360464
HLF	3.27171092877929
ADAMTS2	4.12664020220261
ARPC3	8.81289273508792
BRD8	5.2224054919587
NPHS1	3.60248140062249
WDR12	7.42192189416353
HOXD13	3.03504942364725
KIAA0494	6.94050295923476
GABRQ	3.27851354844422
TCF4	6.17616310302629
APOBEC3B	5.99063540024651
NR2C2	4.31370014111612
NKTR	6.38298332585896
MYH2	2.88122050063166
TLE2	3.71106017404307
FXN	5.62188732133165
AURKA	5.2494932625051
KIAA0892	4.99304271961386
GPRC5C	6.96025272589833
TBC1D9B	6.40002155568898
PAEP	3.44586735153259
PNPLA6	6.53731664442385
SPG11	7.75313695658807
KCNJ13	2.92625327881951
NOC3L	7.19998185232676
AP3B1	5.02149563444715
C11orf68	6.4176931314694
NAG	6.46270333129222
AKR7A3	3.91333831092155
AHCYL1	7.32068598317956
FLJ11184	5.29780432420015
MLN	3.27921055842986
RPP14	5.83782183386866
TIAM1	5.03145049622023
ANXA2P2	7.27818782146815
PBX1	6.67558269630962
PXMP2	4.83660247251767
KRT17	9.14860070740019
LACTB2	6.26149482720069
ZNF711	2.70763422542863
GGA1	6.85108857217536
VAMP4	5.08189963860766
C20orf19	5.94060860763867
BCAP29	4.52376473178382
DDX24	8.06233918569862
PHACTR1	4.4867067683398
SLC35E2	4.69461421803044
LOXL1	5.60447325901695
IQSEC2	4.16581480523012
RGSL1	3.53172043289248
SETD8	3.822493033056
HEXIM1	5.55291846775128
PRRX1	3.76984661885499
SULT1A2	5.18038663407214
ASTE1	5.80147007245111
KLHL9	7.61334974000836
GAA	6.25576654521423
MYOD1	3.82112427109574
ZNF747	5.2596062187123
ARHGEF16	4.57180158789616
SCN1A	3.2577926667722
GDF9	3.65299679172502
IL1RL2	3.76133594799680
HNRPH1	7.03680931428524
MED18	4.56136032220807
TRAF2	4.92977138524352
ECE1	4.82784332483455
TEX13B	3.47882268605467
SNN	4.73389053717494
HCK	4.00710496552706
C6orf62	7.01383412888431
GABBR1	4.16127261049998
YIPF6	8.04615581336197
BMP6	3.77155344405405
PROX1	3.22365648040443
LANCL2	5.72190043466348
SCN3A	2.90548038265751
IL8RA	4.76012175920257
LSM3	8.00910623084668
CDSN	3.50436039788116
EFHA1	7.18287456033775
SSRP1	7.9902056955339
ASXL2	7.13488328837029
RPE65	2.57183456367834
SNAI1	4.35236125156717
SPCS3	4.89119964054618
EFNA2	3.05398949850103
CLDN9	3.54213151222667
DEF8	5.20514338900587
CHAF1A	5.32945598249475
C1orf165	3.32925518012076
ZFPM2	4.31384251994979
C9orf7	6.31262181223096
GC	3.05651220010604
FTH1	12.6508663692538
IER3	9.75598929903133
YWHAH	7.38548564929178
ADRB1	3.1063300248445
FOXL1	3.43530782251261
MGC31957	3.68982142396602
MUC5B	3.30325273884600
ZNF193	5.37761089389027
CSRP1	9.14199468524573
MOSPD1	8.21162529315071
UMPS	5.20071814435324
RAD1	6.55556298374659
RCP9	5.4582897023454
COG4	6.02982607420136
NFRKB	4.66072681505772
FANCA	3.70158070246130
CDC2L5	4.60794769636278
GDF2	3.62738147761697
PCBP3	3.47717733152077
TIMM17A	6.02998694797644
BFSP2	3.41938532694365
OR2H1	3.42842522211538
HNRNPA0	6.98698559223213
IKBKG	6.13741412127102
TM4SF20	2.99015227647571
PCBP1	8.91985697172987
LRRC2	2.89328301231537
NSD1	5.83088904220992
AMMECR1	7.71861188834903
MAGEC1	3.17359235693768
SEC13	8.958904008151
WDR91	6.53413851937373
HAGH	7.14628556649357
EGF	3.64809333759688
NHLH2	3.0519596623354
NCAPD3	5.29769687232537
BRCC3	7.6005898906913
CNDP2	10.6776820107583
FYN	4.94596832090646
YPEL5	8.61895617922465
KCND3	3.43372334300778
LRRC42	5.68944128319762
GTF3C5	4.68298151461482
AKR1C4	2.99687022096748
RBM26	6.3180586666734
DUSP14	5.52138334057018
AP4M1	4.63250548766259
RIMBP2	3.05477536740861
ABCC2	3.63255208099704
COL5A2	7.89328912346156
DNAJC16	5.07040564158204
TTC12	4.4885601155142
SNX13	5.62424571767343
ELA2B	3.47057100243036
CSPP1	4.56516403528403
NAIP	4.98653023528099
MYOZ2	3.08687563369328
XRCC4	3.60993788692045
CYB561	6.94866951060105
CHST10	4.58524314910824
BAI1	3.88493383421123
THY1	6.3567712438363
KIT	3.4248382735381
TBC1D8	5.57071632202347
PDE6H	2.85726005352514
EPHA7	2.78425002732151
SOLH	4.56737588553129
FLJ20309	4.540391174605
MAP7	5.06463522003852
SPAG9	5.50718598806934
ZNF294	6.94618979005122
CENTB2	6.3353748154719
FLJ21963	3.72782294683996
ANTXR1	3.49416000719236
CREB3	7.57265246894908
ETV7	4.5913811547235
DGAT1	4.39926110233
TAC3	4.06395654970042
CORO1C	6.64743855352974
RAD54B	4.13029450991827
HRASLS3	8.01400956983371
MED25	5.04573167008049
BARD1	6.06089808152008
ZNF177	4.10788687343325
MIP	3.57856710211727
ZNF442	4.28421044261446
F2	3.56740548086247
FDX1	6.66396401268739
GRIA1	3.04849435741065
IL13RA1	8.3225887697256
EIF2B2	6.0420965204325
NHP2L1	8.19270804371637
WNT5A	4.82727233596313
ZNF593	6.69357968889372
TRA@	3.44380670906844
WIPI2	7.39566238821727
TAS2R7	3.13708573303751
RANBP1	5.18411911137311
CSNK2B	9.42578920429803
DKFZP434O047	3.79973299397488
SLC7A4	3.05240569522878
WBP11	6.83058116218523
TEX2	6.33910623465052
C17orf80	3.48102162761368
TMEM176A	6.92681672011609
GALNT2	5.94720823532751
CTNNB1	9.44908691729173
BHLHB2	8.98200252729639
TMEM185B	6.48889802415234
DND1	4.00201045157768
ARD1B	3.28328932518377
STK3	5.07878179928062
REPS2	5.18514250946981
LOC541469	3.52702997953549
H2AFY2	5.72759893448996
CCNK	3.31967887320153
FSHR	3.05886936362235
GAS8	5.20815679629532
UPK2	3.12974696135855
C1orf66	5.90233223643544
LCE2B	3.1638268501498
CD200	4.10153717155776
IMPACT	5.78437225368118
KRT83	3.51549989600781
COL19A1	3.40723741797943
BMP15	3.93106633387177
POL3S	3.73586803065077
ITGA6	5.09546205655044
GAD2	3.30394765312729
C1GALT1	7.62482389643474
BAG3	7.72234290048572
ZNF468	5.9718904704479
RIC8A	7.99611544832046
CA5A	3.12824343485739
CCND1	7.8479311312462
DKK4	3.39934208171651
SGK2	4.49803207683074
PIK3C2G	3.05816517926024
USP11	7.68181950141146
IMPA2	5.80238836891471
PRKDC	5.03260792541224
DSCR2	6.62764163942897
CCL4	5.54075711997575
MSR1	3.39927518602808
NOL11	7.053035612376
ZCCHC10	6.48990625444349
PDCD6IP	8.99896592777251
TRPM2	4.28056902203445
PSMD2	9.37281312923702
USP18	6.04692964511856
ATXN2	5.84379236435021
SLC17A4	3.37167296817286
RS1	3.17727277199547
RRAS	6.92016828226397
LAMC3	3.71770727340114
NET1	6.7996820141436
NPY1R	2.72570054774770
TOX	3.71875370244715
MVD	3.87484236579052
C11orf61	5.03244313970009
IK	6.98929071841359
GCNT2	3.37147463351935
GABRG3	2.98924904780854
BCS1L	6.22257441663917
BCAS2	7.87497600244506
ACE2	4.07861112977726
KCTD17	3.74848370932349
TPPP3	4.93833981294555
CALB2	4.20069420094099
ICT1	6.61177746093056
CD79B	3.54364713055137
CEBPZ	8.00174439690253
FMOD	5.21162900609581
IRS2	9.02924795975
C21orf66	5.5776420347505
LUZP2	3.54532026360141
CLN6	5.09028496506171
ANAPC1	5.94285201047416
PTPN14	4.41188371945215
APTX	6.79977962511123
SNRPG	10.0497156299431
BMS1	6.33274054425528
NFATC3	4.62185301127456
ADCK2	6.34822836838692
ZKSCAN1	6.10504287967521
FASTKD2	4.58923566767892
ARS2	5.37224282916245
LRIG1	9.43437192885157
KCNMB3	4.82746899019576
ERC2	3.11880185656778
POFUT2	4.21661502751768
PRKACB	6.14378022487411
PRDM13	3.77117197269702
KLK12	3.50497945355394
ZNF354A	5.86895194761519
PCDH11X	3.06425447364283
TMC6	5.35377371172767
CAND2	4.40261929893198
RIMS1	3.76787963401655
SF3B2	7.8206547127775
RCN1	7.87510034375122
CPB1	3.64581496634701
BCAR3	7.6422634945706
BCL6	7.32452860395472
MDH2	9.33179087484507
DRP2	4.33694111752614
TPD52L1	6.95128364763182
TXNL4A	6.76985690698248
OR3A1	3.17706042916818
RAB25	7.86381290140595
C22orf9	6.34417438673618
PCTK3	5.17953662952175
POR	7.58548019026167
ARPP-19	7.03113629439388
SREBF2	5.58674737865693
ZWINT	6.36649564571859
PAK1IP1	7.49762881982571
OR10H1	3.90919689595421
ENPP2	3.90514421323394
UXT	8.83241152133027
ZXDC	4.95148224731753
TGFB1	4.11974490599273
SLC6A16	3.3399656385354
SLC31A2	5.75716667494373
LRRC8E	5.21194353211182
ZNF780B	2.95409831023442
APEX1	9.3150822406823
PPIAL4	3.05815047756572
ZIC3	3.58373975933442
CEP68	5.20002976240385
PAX2	3.43296631204453
MRPL11	6.49915672770203
LPAL2	2.96861019777824
VPS53	3.30135705839724
MPDU1	4.16643910021986
PSEN2	4.48067903415968
GAST	3.55368342658562
DHRS7B	6.03897958868961
C10orf28	3.39345265116762
UBE2L3	7.57148810677095
ADRA1D	3.31613607807926
FZD10	6.78574578909717
ATP6V1E1	9.580011117727
SAR1A	7.02090773020604
ASB1	4.15524132946273
MCTP2	4.41413460885974
TMEM5	7.09517759271518
LCMT2	6.41345439061435
KRT31	3.57883541042643
ZNF223	3.75554776443227
BIRC2	8.0156918677137
IGL@	3.72447076167436
NLGN3	3.6344981159756
MEP1A	3.25793678779723
LOH3CR2A	3.73206150715463
TMEM53	4.92100308087042
SLC9A3R2	3.70444341711745
TIMP1	10.0711461150973
PTPN9	5.87038278205849
ABCA12	3.09179450319301
TPST2	8.5142081450727
AQP6	3.58326678751718
KCNIP1	3.54953334533029
YES1	7.48257361632128
ABT1	5.67586875983033
RIPK5	4.26249204260105
SMG1	5.77711813334777
IL13	3.57713132320377
MDFI	3.78608522864837
PIP5K1C	6.33644158960655
POU2F2	3.64761827826046
TSPAN14	6.43038529640692
OR10C1	3.16075823481231
GPT	4.1791953634095
PDK4	3.81189567795903
CLIC1	10.4198672349275
LILRA5	3.23832528343033
TREML2	3.86775014409966
ELL3	6.09715769424767
NNMT	10.9200244969581
NUFIP1	4.91373428999117
ZNF74	4.37174155477769
RHBDL1	3.52522124722469
HYAL2	7.22326391354953
IGFBP5	4.23934825329616
FAM29A	5.5122431459425
NRTN	3.16496000421945
KIAA0556	5.60855319699572
JMJD2A	5.84893129139394
ERGIC3	8.08151935860803
POLD4	5.66827863957133
EPHB1	4.05786830815119
LRRC36	4.24751933182341
TARBP1	6.631916506946
ANAPC10	6.12164148752787
C1orf9	7.37304833061584
COLEC12	5.49237692916567
TNFRSF25	3.65416508621769
MEGF6	4.35488910279223
LPHN3	3.49483593519055
BMP10	3.01298200005759
C21orf55	3.64672239659474
SLC2A1	7.41994346656097
CER1	3.79574262748697
LSAMP	3.50174803393257
RPH3A	3.56913754873441
CREM	4.91571273903175
SGK	8.6410805557224
ATP2A3	3.47253975576852
PTGER4	3.98446644065349
CCR7	3.59268616768643
METAP1	7.22046748720468
KCNQ1	4.73372476178915
RECQL5	3.79485528172171
SSFA2	8.02638193953402
NR2F2	7.39785490947808
MTERFD1	8.65272661331857
BCL2A1	4.31431106709661
ZBTB24	4.57384674217891
NLRX1	5.71872590505619
FHOD3	4.89895024459704
PRDM1	4.19921252801326
PSG7	5.24591967678982
ARHGEF5	6.47849179024658
CCDC47	6.90039430938446
FGD2	3.39066491914196
SLC26A6	4.91465346999652
BIN1	5.57500216068699
SRRM1	7.28796074404457
P2RY14	3.42788876438538
PCSK1N	3.57977202551822
PPP1CA	8.42061240954441
ZNF33B	5.58903868776028
MOCS1	4.90728578054149
NAP1L1	7.48195496679622
ECT2	5.60481222473613
CACNA2D2	3.87403550013034
PTDSS1	9.06467600246305
DOCK6	4.01716607347567
SLC38A6	6.757218772443
C10orf119	5.67163446365974
CCR4	3.45430582085545
COX6A1	9.68261821144466
B3GALT2	2.78389247574376
CD14	7.83530381292925
ABCC9	3.0848584956473
SNAP29	7.40657275250557
TRIP6	6.73815752616432
HMGCR	5.11104649773992
CDH3	8.10486489380156
KLHDC8A	3.36495030382737
IFT74	5.24563016946861
C9orf116	4.47050583992658
EI24	8.57130674494892
CENTD1	7.82004628920244
RWDD2B	7.1754641197959
INSL6	3.26002234125236
HERC1	7.15239022604074
NPAS2	4.93981601113757
NR3C2	6.05105207642898
DOCK1	4.9592872355349
FAM63A	5.72348399015883
FAM111A	8.2120496951505
INPP5F	6.45464695333049
MYBL1	3.99325275977237
HOXB1	3.45293985554602
CRADD	4.67100540212748
EMCN	3.01657912219306
DUSP12	5.38973438927672
CGREF1	3.38795038819017
BLNK	7.77241556442068
VASH2	3.72114759734336
PDZK1IP1	9.01241892020252
SKP1A	8.96789562151028
IL19	3.88022230220786
DOC2A	3.31079401128122
COPB2	9.31090284904092
CTR9	7.3693523951514
VIL1	3.20033829512700
CDC27	5.44285189537633
PTTG1IP	9.79297899985976
LECT1	3.43009492699836
COPS6	7.32218178138823
COL9A1	3.17427731100813
MCCC1	6.14702057202799
GPC4	7.24954592156973
VAC14	5.20463830336865
PSMD9	5.43815934117178
PPY	2.97598874439414
SRCAP	5.82338036078219
PPP1R13L	5.90724258968542
BPGM	7.9371409335544
TTC19	6.6980950397498
GFPT1	6.32585852462532
C1orf114	3.13655358541759
HMOX1	5.24608819087357
SLC27A6	3.53166987169172
MC4R	3.14384653839636
CALML5	2.91793672371043
MRPS10	6.97995526040235
PRR13	6.87334000094969
INS	3.00734693402024
CECR1	5.42044137986383
SERPINB8	5.73386023779407
FLT1	3.41099653028121
FEM1C	6.44964703438531
PPP2R4	7.43271417739339
PDIA2	3.00176844517805
TMED3	7.8982589050639
NUCKS1	6.48209386285756
EXT1	9.43805220303076
RCOR1	5.14122873241483
EBI3	4.12231994974611
SMAD2	7.61095059038324
ODZ3	3.50906289875983
POLS	7.17033204605853
NXN	7.95359870780779
PPIH	7.38925215685395
FOXJ3	5.1034856787056
EIF5B	7.02076177623878
EIF2B4	6.67377273283506
C20orf121	4.78637183976394
CENPE	3.53143845722981
KIAA0415	5.39221861945746
CRABP2	9.16237042896164
TSPAN12	6.15110404923942
CXorf15	3.20885961513215
LOC57228	3.26636778928139
ACTR3B	4.70874691242172
ASL	6.38552382913552
GATA3	3.64317172910552
TFAM	6.00813074274917
PCDHA5	3.37456685337871
PARP12	8.05901002718638
PIGH	4.99704127431002
ENDOGL1	2.93750717644475
GTF2H1	6.5939022648555
MPZ	3.5904955656281
BIRC4	4.75171658368371
SSBP3	6.01134670509454
BPESC1	2.82212314393129
FOXC2	3.15707441681981
HS3ST3B1	3.31274975884848
GDNF	3.73507708985097
CTNS	5.11107691254947
KIAA0859	5.83869411273296
TRPC5	3.09874149135781
PMS2L3	5.20111569656322
TEP1	4.51364387490976
KIDINS220	6.88878671849112
CRH	3.18044142161287
CES3	5.8009788709582
ACP5	6.69226100304415
AMFR	5.17268844561928
CA4	3.33248187866386
PLCB4	4.65835946878688
MPHOSPH10	8.34845923693279
PGF	3.35049614099921
G3BP2	6.2856937308706
SR140	6.04070426475912
ISLR	7.84936596480927
HOXA2	3.43271137423399
PYGB	6.68377112362752
BAT1	8.81869236406199
TSC1	6.65760008941752
NARF	7.3036468480273
DKK3	3.04587212096182
UTP18	5.53199390853257
TSKS	3.19015442629664
DDX31	5.32399233541791
TULP1	3.60493141497445
TNRC4	3.55900019574222
ZNF430	5.85886194148994
POSTN	7.83194069559719
AASS	3.40747200134811
APOL5	3.61589619093166
PLA2G1B	3.76839020960847
FLJ11506	5.0905579582247
GTF2A2	8.3417354327515
RCHY1	5.4726200711849
CYP27B1	3.35668475009588
VPREB1	3.10786660527786
MGC4294	3.41051863672547
TACC3	4.9147269097711
PDCL	5.83057013762421
DMXL2	6.12138617163051
LOC4951	3.87425083978563
EID1	7.86145129453970
MS4A4A	4.63048566294164
RBM14	5.70516029251725
MGC29506	3.47799178502875
PPP2R5B	4.90750464935301
TNFSF11	3.32171248132511
ATG2A	5.98074275985617
RPGRIP1L	3.61503102983354
SPOP	7.42528404034106
OSGIN1	3.78592534391652
PTPRF	8.8427256319329
ICMT	6.31920351997175
SEC24B	7.76229423439022
MAML1	7.43080511190067
POLL	4.9801026986385
FXR2	4.63605878865549
TYK2	6.90991093266988
MUC6	3.46893360080866
ADAM28	4.98630801542668
MYL3	3.27162388338220
NRL	3.42114027637573
PIP4K2A	5.27934121917783
TCL1A	3.27099702994487
MED7	6.19764595419213
MYLK	8.7644420809881
RRP1	5.55715316725522
TFAP4	4.46465916435674
CYP4F2	3.64344050974268
UNC5C	3.24517534000336
ARL4D	4.14372262614889
SH3BP5	7.23214085104857
AKAP6	3.59410541774685
CTLA4	3.55560662988027
ACSBG1	3.55122830780432
MTMR4	6.67298226940667
NECAP1	6.52900987771273
SLC25A17	5.4823308664811
POLR2F	7.36828024469729
PLA2G2D	3.24048594507214
WNT2	4.79872284264177
GLMN	4.80810083907087
MCM7	6.84836123445832
TRIM52	5.84328152784838
DCLRE1A	5.45417238322904
PDX1	3.31807135853585
UBQLN3	3.11820445251588
PRPF31	5.2517532684491
TLR7	3.3008767456756
SMAD1	7.49663755388046
CLCN1	3.14773688476053
RIOK2	6.63876323860232
CEACAM21	3.44226862834346
PDLIM4	5.60300484533565
STX18	5.88972628893233
CCPG1	5.54475824884622
SLC2A6	4.37931331587845
SORCS3	3.0461533148468
NOLA3	8.92983683736347
PDGFA	6.02489007937819
TRDMT1	3.48984808290816
CFL1	11.3757985743553
IL4	2.9200140442438
NAT2	3.73759168152309
CPSF6	6.03677125720059
PRG2	3.6069961171639
PIGQ	4.69231092121248
CLSTN3	4.38616378353682
KIAA0146	3.95934826651031
GBP1	10.0457741566650
CEP55	4.82149733589178
ZNF408	5.53352614958066
KRT20	2.92227442992055
EYA3	3.62168916111774
KRT38	3.42703528714774
WDR7	6.28903710634151
BLCAP	8.18801059932672
HLA-DPB1	10.1331649512989
SFI1	4.04666741810165
GNE	5.9412318564018
MGAT4C	3.09103613712534
CTSE	3.76142036118478
SLC35A2	4.79428209173242
TUSC3	6.71847445018524
GABRD	3.16863631421717
IARS	8.75153445675898
ARFIP1	6.58018161068121
SFRS9	7.70209657329254
CEP110	3.92469617919352
MYF6	3.01238157834594
MGST2	8.41323162657023
EVI2B	5.47520908619471
TRPV4	3.27978540555956
SLC25A11	6.18867063580282
EHD4	7.87433415212667
NOX5	3.9979295637614
NCKAP1L	4.66796465543243
EMP3	6.37243933116408
SYNCRIP	8.12632715694898
BPY2C	3.52856153758514
C1orf38	4.88184436242942
ZNF426	5.40049929029741
ELOVL2	3.17132494869813
ATP5J	9.5425522769109
CBX7	6.33792727258232
OSBPL1A	7.27080160802646
MED13	7.658901918105
ZNF589	4.12884188771774
CHRNB3	3.18561560269041
GOLGA2	7.28477468969348
NIF3L1	7.26169137031625
TRA2A	6.40075946270957
F2R	5.04388971552088
PHF2	6.83656944002921
PID1	3.40225509731638
MTAP	4.33623821531801
RFC1	5.9606344464237
C5orf3	5.35038458393225
ADORA3	4.02570293741031
ACTL7A	3.34312063860484
RAI2	5.85544100823369
MAP2K7	3.64646587301404
HYAL4	3.28785974106742
GZMB	6.6867169085434
FCGR3B	4.59287979956784
BMP1	4.2492480253345
CPNE6	3.23868170731138
SP2	3.95559953876736
DPF1	3.26368154604068
SMPD3	3.19279140625937
TMEM38B	5.86509919131282
CCDC56	8.67937485906351
NFE2L1	8.48038357440322
MRPS31	6.646196996135
STIP1	6.5202846438535
MMP26	3.24860688406807
RASL11B	3.52184565537942
NT5DC2	6.8250040780077
HLA-G	8.59436868776667
LRP2	3.97148865001423
MTDH	9.75611557242783
HSP90AB1	9.78009897401592
PMAIP1	7.70498833398665
LMBR1L	4.66924354254798
SLC25A20	5.12493756327065
RSBN1	6.59354260383662
S100A2	5.85072775526411
C2	5.91585412885552
RHOT2	5.55261539579085
RALGPS2	3.47543534844324
EIF4EBP1	6.42686194682801
C2orf27	4.05868046984564
GCKR	3.59899284952606
FER	5.20785127144437
TRPC6	3.23616707552018
RGL2	7.55720108997599
ARPC1B	8.94745350413775
SNRK	7.2086838681082
UTP6	6.28120192095186
DNM2	4.49462404746851
GCS1	6.32918125809847
EHMT1	3.30399181422837
GLDC	3.65797770363035
FBP1	5.39012341878154
VARS	4.74699470021515
PLA2G7	3.47668453314276
RAX	3.13669657440380
TERT	3.59853064541944
CCL1	3.05644323662004
FUCA1	8.0321237717623
ALS2CR8	4.07361973579358
CXorf21	5.45547685606967
KCMF1	9.35885237906025
MFAP2	4.54818657259168
OXCT2	3.45622831216245
WWC3	7.79439920717769
SOCS1	3.81009303757908
IL17RA	5.50975797298974
C14orf115	3.84240146819148
ST5	8.1142556235559
STRA6	4.67145252298176
MPP5	4.92671078063389
SPA17	6.57014129572573
C21orf7	3.50570992964805
FLJ10986	5.51501869388175
LHFP	5.70482342443813
CAMK4	3.68113683914501
GALNT14	6.79917014002931
CXorf27	2.97671688986277
CLPX	6.83277086449176
NPLOC4	6.88896021228133
PJA1	6.28895166317177
CPLX2	3.28555997565508
ARSD	3.90038592479896
WHDC1L1	3.00943944838082
RB1	4.56496315963907
PHLDA2	6.7559438786393
C2orf56	4.50586060717435
GUCY2F	3.06952679823326
MPV17	7.59130798520202
PSMD4	6.70201379685506
SLC35D1	3.68841381555179
C20orf103	5.83566368925783
COL16A1	5.7135383875978
ERLIN1	5.85850960852332
JMJD4	5.12035591225715
SLC29A1	4.1301648709566
GLRX	7.09762870842795
HIST1H2BK	10.0722793416004
TP53I11	4.07962768320592
ST3GAL4	4.75472707801925
ALG8	7.27457764099507
PF4V1	2.88184678901726
SHOC2	6.98231934306653
REG1A	3.08437210035865
FBXW7	5.0617731327908
CYB5R3	9.55859856429986
MINA	6.24632425151401
HHLA1	3.97153399415039
MYST4	5.85987909861994
NR0B2	4.11147272431867
TFAP2A	6.121724317158
UCHL5IP	5.73995609140434
TIMELESS	4.68572107161762
DDX10	6.82948012767864
SLC25A36	7.98443219290015
TMED10	8.15897603726729
ZNF507	3.21721846656566
LOC90379	3.91745339385504
RAB11FIP1	6.80470562889636
ATAD4	5.4650498136453
PHF15	5.7250197170519
ZNF26	5.54961113195004
KRT7	6.67568595272591
RPA3	7.90610999599036
YIF1A	7.83947004373873
PPRC1	6.35861900978258
PCDH17	5.11319243209176
PHF8	3.85531629175442
RDH14	7.64916252681884
DNAJB2	7.18465851736637
HNRPK	9.64562611219092
PTPLB	8.4550637835103
RABEPK	5.32998406745268
SNF8	6.96530580187232
CBARA1	7.46359334397356
RAD51AP1	4.77651616532552
HAT1	8.1789545908635
HTR1D	3.2266022558389
H2AFV	7.2891173366717
OAZ3	4.82040015471809
CXorf48	3.32219746336295
RC3H2	5.6910625550767
SGCD	3.90425525037482
PHTF1	4.19612751880054
CA3	2.92310538080322
PKIA	3.49236934937443
STX10	6.41822631449794
PEO1	5.1546331814542
JMJD2D	3.23637323102304
KRT19	10.9305068060054
ZNF143	5.84999182483493
ENO1	7.40625860319025
TIPRL	7.54501759493942
MAN1B1	7.07327715285437
P4HA1	7.98960325289902
TPTE	3.0307080484651
AKAP8L	5.69100492356385
GPR17	3.08505226202757
LRRC20	4.89968015502598
UBE2Z	8.19872319386663
COL4A1	7.65074959983501
ISOC1	6.49969652619722
RNASE1	7.81151678992872
C20orf20	5.91469178686707
NDUFB11	8.30508050809239
STK19	5.55214911515014
OSBPL2	6.04223231501045
PTTG2	2.92970800670590
GRM7	3.30666084058204
SLC39A8	6.92704060589592
APPBP1	7.4742873410756
STS	4.96655130496625
FFAR2	2.98479383942928
TMEM123	10.0095938985061
GLI2	3.64209963202636
BTNL2	3.38658653473795
