Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_A04_491166
Composite Element REF	Signal
PPFIA2	3.32107081628588
ZNF271	4.68160141917615
CXorf6	4.11165069277002
FRG1	8.59688424599556
BTN2A2	4.09766278266977
THBS4	5.17805737834456
ARHGAP1	5.18048012069941
ENOX1	3.31836434397144
ZNF706	11.1879103524209
DOK1	4.05572181658690
FCHO1	4.17950473891204
PGAP1	3.5360847344707
HOXD10	3.21932925641975
CXCR3	3.56604811360618
FSCN1	5.7796944109867
KIF17	3.63115084990775
TRIM66	3.24884701977985
CHI3L2	3.42740492497908
SRPX2	5.63698498203117
C13orf24	5.95040852289679
CBR3	5.90373155594942
ZNF132	3.49819317760981
AQP3	7.27949283883459
BNIP1	4.84171338591446
ST6GALNAC4	3.9696098698015
KIAA0391	5.68906040219699
KRTAP5-8	4.18168397840423
SIRPA	4.10630062815946
LYVE1	4.55082720681545
IGFBP6	4.338342902736
APOH	3.32218563311711
TSC22D2	4.14381493867086
PLCD1	5.09166684536895
NPHS2	3.15901069541788
ARHGEF15	3.51032255733553
M-RIP	6.13906462526735
POLDIP2	6.80354317785314
NDUFV1	8.46414012877227
SRD5A1	5.12565041940571
RAB3GAP2	6.03178145327336
CLEC7A	6.09647067025228
REXO4	4.72702041256074
HSPA14	9.07117181688355
TAAR5	3.6432050954218
ZNF142	4.13998594198233
MUT	7.12031825605438
C2orf43	6.16063238173643
SELPLG	4.27635233640204
BAZ2B	5.319512538059
SLC38A3	3.30531727169048
BRD7	6.98812522030901
POU6F2	3.17345862108387
NISCH	6.62779579962307
TCEB1	8.78434109892579
OPCML	3.10224053309316
DTYMK	7.09916382207293
TAX1BP3	5.73583942509676
F13B	3.33502227551957
RPL34	10.9992788685287
AKAP12	6.64173216845438
MARK2	3.68952990280413
AMBN	3.44739617900591
C14orf32	6.57711299370107
FLJ21865	5.01546609792841
HSD3B2	3.39453491631626
HMG20A	5.21704832171338
WDR77	6.54078785752564
ATF2	4.82532858286174
C10orf137	5.42618540052455
ARL6IP5	9.21594929448826
QTRT1	4.93872602901431
CCNT1	4.90647924619417
AP1B1	5.21992225853761
CD74	10.1782773260583
DYNLL1	11.3451707749934
PLSCR1	9.3247968008027
LIPG	3.19092256821225
PHACTR2	5.1075140214902
SLC35E1	5.60186110723871
VENTX	3.61036344414691
FEZ1	4.51282122293667
APOD	4.51084841833216
LAD1	5.41538408867645
C16orf44	4.73154298442228
C1orf166	5.06671825310343
PAOX	4.14191363477862
MAPK8	3.57358328256115
NELF	3.73818990057391
RBBP8	8.4052426320615
DNAJC8	5.96722001315482
KCNJ12	3.09598141653808
WNT11	3.86516603909897
SRP54	7.67379634302044
GPR35	3.76208281291949
NRGN	4.31742945179248
IFNW1	3.35230224554686
ACVR1	6.12041777388517
SCN1B	3.99107925365489
RNASEH2B	5.72603226477109
STAR	3.21558972715838
C14orf65	3.33687889024562
TAAR2	3.18000351844685
VAMP5	4.92294465332191
TUBA1C	11.7899314798454
PIK3R2	3.7512046698688
ARD1A	7.92955469496936
SYTL2	3.12131470670403
UBXD2	7.54718378846482
EBF2	3.45953605523056
CAMSAP1L1	5.38215696204191
CYP3A43	3.13078404728469
CCDC91	5.56074237815925
AKR1B1	9.22504058602076
KAL1	5.18688196655617
GRID2	3.20563890236652
ZNF423	4.04316582812173
PSMB4	11.0025647319861
ARPP-21	3.31601810203662
XPNPEP3	5.2333727502508
CYBB	5.26987958938381
UXS1	7.06501405752934
SART1	5.29700019977659
C7orf16	3.16602390439870
SPTA1	3.28504261565359
SHB	4.07129606301113
CHST7	4.43103385354449
SEMA6D	3.42043726770606
IKZF4	3.62192934165802
NDUFA1	10.7769579542782
HSPE1	9.57839538164424
MAPK13	6.63945343688084
MYCN	4.14974882479644
KCNJ3	3.05484010590724
ZNF573	5.64913774236143
PCDHGA8	3.82446760646266
ERO1LB	3.8809782765797
NTF3	7.31293847324444
GTF2B	7.9546116719077
GSPT1	8.02495972257719
GUSB	9.7407767819259
EXTL3	3.47222043297589
PMPCB	8.40990078875847
COPS3	8.78447879386604
LIG1	5.26269920137234
NID2	5.97532968760964
LSM8	7.9737173329168
TMEM97	8.25355408233155
SUZ12	7.24871602846043
EXTL2	6.86799921643342
PDE6B	4.10265639511875
MRPS16	8.8158756754172
KRT18	10.2056005740227
C10orf118	3.61556217697733
ZDHHC13	7.50441992701484
JMJD2C	4.6841238608947
OR2F1	3.53297913289895
ZNF415	7.38623944839328
CDK5RAP3	6.59470046943051
YTHDF2	8.70071581648068
GGCX	6.54398512089916
FZD8	3.33357426801842
TCEA1	9.5216634546627
ARPC4	6.70963644454913
SUSD4	6.6178683938626
C22orf24	3.50320048396535
EGLN2	5.5854561211281
KBTBD4	5.63998858257398
TNFRSF14	4.62216009636847
ROBO3	4.15602010122829
TRIM28	7.27170622760723
FGF5	3.35028435057681
RTCD1	7.39684136091858
MZF1	4.18565431445010
CNIH4	9.64078056058261
ZFP2	3.21270758327311
CSPG5	4.27147428409713
FKBP15	4.96791689952903
BZW2	9.53970053240893
PTPRN	3.34279493912938
HTATSF1	5.13447677084725
WFDC2	12.4335246990317
TST	7.73769575089181
NDUFA7	7.94944452408087
TTC22	3.19056484610958
RNF24	5.60390236797663
SFRS4	7.46922420912546
CD70	3.79542447858415
DCPS	5.48508230478705
PDXDC1	6.93576610967339
SRC	3.88004962330515
NTNG1	3.35398512512418
SETD1B	5.75350557778188
TINP1	9.92522527085788
ZNF606	5.26367939722004
SSR1	8.63276794381063
NFS1	5.95642942362965
CRMP1	3.96388782845177
NUP107	8.1313082776134
OSBPL9	8.60194768108645
MYOZ3	4.02990053319425
PDE4B	4.23853987719051
ADAM18	3.62180305347837
FBXL7	4.57391491029747
IDH3G	6.32353613048713
CCDC87	3.61879110373569
ARFGAP3	6.93487899951817
MAPRE2	4.14654816694839
CSNK1G1	3.31439875579807
IL1RN	4.27785024705133
MAFB	8.43593548272883
RAC3	3.49603307749406
C1orf54	7.40665552809167
TMEM14B	10.520932384013
ADIPOR1	7.71155691359667
GRINA	5.37850323576776
CLIP4	4.38126912263097
TFPI	3.52512050303062
DPEP1	3.11353027779812
C14orf118	4.61930183583334
FABP6	6.45185590855573
TMEM87A	7.50138396386868
BBS5	5.44535502445472
SMTN	5.09344222766994
CYP17A1	3.82919459801666
SCG3	2.81193006395652
GFER	4.40294243624283
CD209	3.77119504924016
NRIP2	3.0159295088131
CYB5R2	6.2345878118673
RIC8B	4.84473554674886
CSGlcA-T	5.76549937820313
DNTTIP2	7.44059775494387
TNNI1	3.30601647874664
GABRB3	2.76920518071375
PCBD1	8.21554958867153
KTELC1	7.12765827169764
HOXD3	3.61650879777498
GPR85	3.5854455764288
P11	3.08366792338437
SP3	7.9890927506581
GOSR2	4.77617044967707
DDX1	8.31602666736684
BFSP1	3.55587701925686
FLRT3	4.65144416209390
RNPS1	7.7725764499352
LCP2	5.06021336171328
TAS2R8	3.11446962940975
SEZ6L	3.5957975503967
NR2C1	5.05430605061674
EXDL2	5.92138960670388
SLC25A10	4.47262056694519
ADAMTS3	3.87976290077855
PCYOX1L	5.02544189260348
TNFRSF13B	3.67436804433575
VPS54	6.24767143570611
MKI67	4.96933724476930
C7orf54	3.74394305643157
GLS	4.350532830193
PCDHB12	4.19974078060872
LGALS13	2.96670909524489
IL4R	4.59291891050914
SEC11A	10.2356838378691
C4orf6	3.26516432845154
SPP2	3.61238068169485
CCL5	6.23642797700293
PEX5	5.13123651736895
CLSPN	4.13664933015767
LOC51336	3.1896107379736
SPAG1	4.72653790847769
C9orf82	7.60255615770579
KIAA1024	3.51462027810881
TM4SF1	9.21707998497074
SMG7	4.58191668541858
WDR45L	9.36825333079579
TAS2R13	2.97098441840612
SPAG8	3.03062521264700
VASP	6.22438373569298
ZCCHC11	5.0225263035335
LOX	4.33676014715588
SYPL1	8.77481972808187
BAG5	7.45641608370866
RPS27L	9.06753578880789
MGC2752	5.28219848167589
IQSEC3	3.58964326096035
TGFBR3	5.15363088488201
PPA2	10.5593365927738
MED24	3.9555680573987
CASP9	5.85253789104596
PDCD1	3.48935934938656
MAP3K7	5.392934069898
C17orf81	8.09685925210487
SRPR	7.14136502162443
BAG4	4.42927430156048
ZNF32	8.31749017747273
BRD2	7.20861987361229
IL32	6.4425061903752
LAMP2	9.15490291754067
FAM53B	4.28973397597818
CAT	8.04099867063714
C16orf80	8.64916417178988
SLC7A1	4.32295769710345
C1orf76	3.22360861211644
PRKCQ	5.90011713155196
ATXN1	5.26564208508918
LAMC2	4.60299601335671
CPOX	5.9393299125051
SPSB1	6.25075626077745
APH1B	5.21852997957301
USP36	3.69958526702373
CTNND1	6.99771417451485
MADCAM1	4.25202537518646
GABRG2	3.34905197704443
LYZ	9.12483378266553
F5	3.74041909978893
TMEM186	5.03611541114012
TPM2	5.42725401162976
SEMA4F	4.13042382299782
NUDCD3	5.19457622493942
OLFML3	8.1772145177262
PPP1R11	9.13849414760134
ELAVL1	7.5883487602051
GCNT3	5.10431528581254
DNAJC17	3.53480321950641
N4BP1	5.70723094088619
ABCA2	3.5014074119227
BNIP3L	8.59884000922368
SLC35F2	7.60660424081157
ATP10D	4.65949751670865
LCP1	5.53093718974938
IGBP1	7.71635771284267
GALNT8	3.62914714042654
PRKCH	4.65647712800784
DCAKD	3.66825656225842
ELA2A	3.56518193603860
PITRM1	8.47174044811673
RASSF8	3.02485086133992
GUK1	6.82680719873245
USP12	3.54639547308777
STXBP1	5.50484856124385
ADM	6.38761454125571
LSM2	8.43024286315576
GHRHR	3.23348085894134
SERF2	10.6145935931991
VPS72	8.38384190498616
CD22	3.86180044937465
CD47	9.51339521283953
LAP3	8.57972726323745
IMPDH1	5.33747368414308
PPIC	8.16848222483535
ACP6	7.09466358033967
PRKACA	4.36087547581642
PPP1R1A	4.72231892490124
C9orf40	4.98274322236858
ASXL1	5.75828849198579
IDH1	8.20629390609547
XRCC5	8.42879079891602
TBRG4	4.49852555093924
RAB1A	8.4559805868083
INHA	3.53266946494182
MLL2	3.44496645895958
FXYD1	5.32022804261702
DKFZP566E164	3.57838582182213
KMO	5.19452948600763
KIAA1128	4.6745389502485
NUDT4	7.99843273102431
USO1	8.7740961238956
RAB9A	8.5851658845329
RUFY3	5.69546301523382
CLDN1	4.40217310999869
FBXO38	4.98978798715068
VRK3	7.41374735367562
ICOS	3.61521932820807
NFKB1	5.68564494202958
FASTK	5.83958960248711
LDB1	5.57883840414323
ABCC1	4.34609557984208
IFNA6	3.05841161682304
PCBP2	10.4049736551304
RBP3	3.17229992227957
MUC13	3.30351279609515
C8orf30A	5.63018979000566
NUP205	7.14394724817423
MFAP1	7.28466682768365
ACTA1	3.39070296216774
NHLH1	3.56063953665337
GABBR2	3.37474420431821
CXorf34	5.9619629193902
TDRD7	7.35946888246469
KCND2	3.69084149747507
WIPF1	4.57010677527427
TIMM17B	7.27077851484744
SNX15	5.30225290767704
AGXT	3.17497565062921
IGF2R	5.2569559914522
PIP5K1B	3.54890996088887
ATP8A2	3.47968048944481
FGF21	3.25495607745087
AFTPH	8.04454487251583
RBM15B	6.07587522073067
FCER1G	8.09986304551018
AGBL5	7.21943029816684
SNTB1	4.71595612688227
APEX2	6.04576649251089
C17orf39	4.72568359589531
SLC24A3	3.96146594520092
TXNL4B	5.30193500834155
UBE3A	5.76360253298815
TGFB1I1	6.82234841507302
RPL10L	5.41472213462257
RBM13	6.02495363738316
LOC389517	3.23381040148258
TOP2B	8.2749159819442
NPVF	3.36184955971292
SHOX2	3.21068070657783
ITGA7	4.0162007834773
RAD54L2	3.96320875238873
KCNIP2	2.98405289248150
C2orf47	7.47558204737326
KLF13	3.75426211415280
TSPAN4	4.72668299882325
NLE1	3.82906701090487
TPST1	7.59095167308107
CEACAM1	3.63466428417795
PFKFB4	3.28553034465736
SREBF1	5.53933053203719
RNF11	7.94161443377078
IL21	3.36003862555886
LTK	3.14608633118445
DKKL1	3.71289554641540
EPAS1	5.53572377093245
POLD3	6.91043293819452
UBTF	4.02971336764582
PHB	7.96764439406776
KIAA0427	3.55899879489662
FPRL2	4.20456263720432
HSDL2	5.5488065075483
SEMA6B	3.89023653336125
AKR1A1	9.5350248368723
CLTB	5.2324368838755
NXT2	7.63903681748527
JDP2	2.81198658844493
MORF4L1	10.7546856950725
HSPB7	3.45066103987602
POU2F1	4.06208221597971
MLLT11	6.31651950265511
CNNM2	3.92777425544534
ZC3H15	8.57473960482499
ELK3	3.06560924310100
CBLC	4.81949754322989
SEC61B	9.65249828952905
RRP15	5.52586546129339
OR3A2	3.22636323978124
GALNT1	8.44867894163015
RSL1D1	6.455078211056
P2RX7	3.28166477631599
ANKMY2	6.76411270018702
PSME2	9.930600647171
ADNP2	6.28737984510587
RBM25	6.33242410276862
PLEKHA5	7.22358047955081
DHX58	4.75066599887312
ARCN1	8.17213462316387
POLR2E	8.1054689650825
SEC24A	5.29578644726514
IFITM1	11.5220262761116
ZNF643	3.15016625058249
DNA2L	4.69919550908434
ZBTB25	4.20764353119596
HIGD2A	5.44432906579897
TTLL5	4.25230161790020
TBX6	3.42902969630037
SPTBN4	3.68898818238931
SGK3	4.85487988933659
FBXO28	7.25609650929072
GCN1L1	6.07183859363348
CLEC10A	3.62226311391509
GAS6	7.30663455992087
AMOT	4.39850572781929
TSHR	3.24916974321885
ETV1	3.6564459221546
LDOC1	7.54210647268232
ERGIC2	9.2762300675455
ADAM11	3.41475683929046
NAT1	7.33773268114795
ASB9	5.10510795977268
ATP6V0E2	6.66260003747862
HGFAC	3.39779969320939
TRAFD1	4.88800629573789
MTCH2	9.26128849985414
BACH2	3.13941067592932
AUTS2	6.50804136695615
PGS1	6.28686200965739
LEPREL1	3.91784296546156
TFF1	3.41528195190565
RPRM	5.066463704655
PPP2R3A	5.03562706414077
HAP1	3.49598710351714
BAT2	4.3316121272197
EPHB2	4.94616872471943
LPHN2	5.31606451999145
ACTG1	12.1666550038642
CENPT	4.35013702323423
RNF123	4.92701962090660
ZP2	3.32536557564735
PLAUR	5.89434031828441
BMP5	3.69029675221433
MUM1	3.87842975264368
SNX26	3.84854156832992
MID2	6.85989151241766
ISG20L1	4.89532204969421
RBM28	5.3862024718027
SRRM2	6.02880785785602
MEP1B	3.02490478586769
PCSK7	4.68406969804514
HNRNPA1	11.2550055110113
PBX2	4.56687232368476
CENTB1	3.60392217079388
BCAS3	4.50502877748263
HGS	6.33811639574737
FLJ20184	3.50846795955311
TMC7	3.82728726285288
POLA2	6.1135776493654
NOL10	3.13641652796718
KCNJ8	5.2092648975192
HSD17B6	4.29521808198952
EDEM3	4.3979516307562
SLC16A1	5.86587115121492
TCOF1	3.93627857545938
SF3B3	5.5895148003513
RANBP9	6.25260538049753
CPNE7	4.37026981614571
EVL	6.44459901924617
NUDT21	6.5583070779857
IFNA21	3.93598510522446
CFD	6.43731661945095
PYCARD	6.55174439837811
MYBPC2	3.12006128160900
ZNF235	3.66688515876072
ACSL4	6.08888025297576
KIAA0644	4.23064072066096
ERC1	4.3972049727334
NKIRAS2	5.28832004319866
TRMT5	10.5836806606810
TMEM176B	7.99019816330674
PPP1R7	6.37407580783611
SOX2	3.61567823763547
C16orf30	4.7392551700618
COMT	7.29437044312762
AOC2	3.13755124032904
PDLIM5	4.74149126307501
SPHK2	4.82145461303848
THNSL2	4.49474122424861
LARP5	5.42509025118039
C1QTNF1	4.34050062152129
TRADD	4.64343742692217
PCDHA6	3.15035454091832
C1orf43	4.80579591719835
SCARF1	3.55111563046686
RAD51L1	4.73726942111901
LETMD1	6.18973363609083
KRT75	3.43974415754433
CD3EAP	5.29502759589917
B3GNT2	5.80117953665973
TMEM63A	4.06045169822791
DUSP13	3.50945052882181
FNBP1	6.28114007302145
MAGEB2	3.28566861744027
EYA2	3.88585748845255
FANCG	7.09607393859343
CD1C	3.90120618553625
LASS2	7.94854145968148
BCL2L14	3.77817521037517
ZNF471	3.10931912673391
ZNF224	3.82768848630208
AVP	3.23654330173622
CKAP4	8.6602352214069
EFS	4.14670585963472
PITPNM1	4.53217195506343
TRIM68	5.27964628437505
ZNF652	6.11089329926483
UCK2	7.02011370470631
TMEM4	9.5809611119089
SCN3B	3.30739066766597
RNASEH1	6.97096766029395
FAM50A	7.25296276826957
DRD1	3.17914918680519
OAT	9.24087822029749
IQGAP2	5.93176818843963
CDYL	5.94970659822317
C20orf149	7.52185787314466
ANKS1A	5.38579290255214
HYAL3	3.90298401086548
CLPB	6.0741476707066
SMNDC1	8.24208843388704
COBLL1	3.54864461169473
DONSON	6.82725643962501
SLC30A9	7.12200564947624
E2F8	6.29754967265214
CCDC25	4.67176056693925
C20orf116	7.80888681784828
C2orf55	3.47056591365506
PRCP	9.52887137324827
SPINK1	4.76858384984032
FAM12B	3.42663932428234
NDUFB1	10.7184653568563
DIO3	3.3264511578451
HPN	4.59109039524574
NBN	7.26440193680265
C14orf94	7.94536426307855
PVRL1	3.42015105843016
CNTD2	4.22867119063463
OCLM	3.25013140715545
ZSCAN18	5.83553763674183
MYL4	4.73486019488637
SLC17A1	2.88630909193186
TAF5L	5.14835322215864
L3MBTL	3.44760780308068
TSTA3	7.54132861306424
CCDC59	8.52351445815347
RAC1	10.5124424549566
C19orf15	2.97595175913334
MED20	5.73415410460227
CHMP4A	9.01430828134948
NFE2	3.68197559116613
KLK14	3.10560739576898
FBXL12	6.27044675906591
ZNF364	7.79569883787475
TOMM20	9.9042309907398
ARSF	3.23545844686191
MAST2	4.5407061651331
GTF2A1	3.70014885293
ATP1A3	3.39887309454397
PNKP	7.56247465672416
MRPS35	8.60014215307545
MATR3	9.31846585423539
S100P	5.08901996112217
MSC	3.54032246821038
CILP	7.26707955150644
PROZ	3.56876736971582
SEC23B	6.51206491407935
FAM5C	2.85006214315831
C19orf40	4.67882125385783
DCK	9.48854368993624
C17orf63	5.19740794154819
TIA1	7.77811544002303
SPAR	3.16424099041018
SLC6A4	3.82951506488562
SPTLC1	7.54819598178968
HMGB3	7.56154072453962
TOPBP1	8.03573595417413
NAT8	3.06292197492551
MID1IP1	6.62738515160200
TPSG1	3.48965848865673
KLF11	5.80815103117381
HOMER3	4.42027379994089
KCNAB3	3.13647879997532
KLHDC4	4.61670049251992
PHLDA3	4.94922114910906
DOCK2	3.72704431014085
TUG1	9.23502714051105
NUP214	4.49038488650653
GABARAP	10.3245862849045
GOLM1	7.13725259487627
DPYSL2	6.96595043510046
SDCCAG8	3.92292560429587
SOX13	5.36968719564121
KEL	3.16729042197328
EXOC5	4.61438106006176
GK	3.53541813277333
SLCO1B3	3.27346908974262
RPL36A	12.2565430144345
DNAJB1	7.07040564158204
ALPK3	3.45269671705291
IKZF5	4.72469130553342
CYLC2	2.91537602778442
C8orf51	3.69745959614994
NRP1	4.41484907998136
NR2F1	4.19497817735562
ACAD8	5.46340376015818
PLEK	5.5289631548013
NLRP3	3.20372183403051
RBM35A	8.56519623323497
GPR3	3.40384888972069
RAB8B	4.10247523113713
UBE2E3	9.03532719656409
FBP2	3.70353177246094
C20orf111	7.6803794846819
GNAI2	7.70094203169535
METTL8	4.28979939576542
SLC39A7	4.74564796363885
CAMK1	4.47004726090852
PRDX6	10.2430482887625
RFC3	7.26136469231763
FAM129A	4.05243455240672
BCAN	3.38241927565377
TETRAN	5.80497891807395
ILF2	9.75788824101922
SMPD4	5.51316024563123
AKAP7	4.28701692874969
ZNF500	3.92024816689541
ZNF506	3.26767553765229
FLJ11151	4.08797101105829
PSMA3	10.0129139920895
ASCC3	6.38674557711505
ACYP2	7.01728197364367
SOX21	3.65268777785018
CLDN4	5.95845447974472
LYRM1	8.97898158055616
DEFB1	6.38591175804672
GRM8	2.96958712374197
SLC22A18	5.1403308355003
RNF141	5.97192633243622
OR7C2	3.34971600504977
GRK6	5.10765337341194
PIGZ	3.85519004336214
VPS26A	8.9496168411862
EPHA2	5.06978867221120
KIAA0562	4.82990870324831
TCHH	3.12815515621076
MGC16824	6.04222413095135
SARS2	6.70529446923207
ZCWPW1	3.98565782579989
WDR8	5.7393383096136
MTHFR	3.55662521066008
RPGRIP1	3.42978866754115
ACAT1	8.99984546531198
MEOX1	6.30299667741699
DACH1	5.17958249001993
ADAMDEC1	7.08923289300058
PLK3	4.50288132284176
PHKA2	6.15691631087850
CALML4	4.60119621919615
TSSC1	6.58564190150383
TMEM45A	6.6541345953265
ATP5I	9.41744745598286
MRPS34	6.42515442350758
POU1F1	3.17735155601207
TMEM28	3.48460780990457
FBN2	3.52627368100814
DAP3	8.99795694801479
ZC3H7A	5.44350220870129
LAIR2	4.14986059452396
ST3GAL1	5.8885232801069
PHF3	5.24534147456422
DVL2	5.1037641879872
LCT	3.04338863990699
GEMIN8	4.29563526938725
DICER1	5.25299783830888
ARMCX5	5.26420304178374
HIF3A	4.0305558424084
CAPZA2	9.05399778175424
IFNA2	3.23046775379965
PLA2G2A	3.92291834745788
FOLH1	3.90133040447005
MAPKAP1	6.22747169913073
CYFIP1	6.74201414107037
NPAS1	3.18292773846305
TRPV6	3.6318670074104
RSHL1	3.41758922665977
PIAS3	5.02264939258628
SOCS6	4.12751139279447
TAF7L	4.04060410959863
MRPL24	8.71173607181077
YWHAE	9.23979749533025
GREB1	3.47785866801374
NUP62CL	3.71220990420084
MOSPD2	5.97561517591729
NEUROG3	3.11773075755569
MARK1	4.53239147985418
MGST3	10.3472043473866
BDNF	3.20558118575676
LMBRD1	9.22972155990529
PNMT	3.60169259062453
PRPF19	5.85601730168512
NDUFS8	9.00441302580711
TFCP2L1	4.940795064019
SLC25A16	5.45729119283688
EIF2B3	7.21204405311563
HSPB3	3.67476542865687
RPA2	8.6127955097857
PAK6	3.69487645300172
RBM4	7.00376065445444
CSF1	3.96303831585731
SEMA3E	3.16837877526249
MXD4	4.85431189312705
TNFSF10	10.4140844006360
SMARCB1	6.57151970097859
TADA2L	4.24417130605773
SCIN	5.29248102201629
PPAP2A	6.7295392202578
ULK1	4.26919946193226
NPAL2	4.51545321475971
MRPS11	8.23915199375895
SLC2A3	4.01560969636513
ARID3A	3.56814423890212
FEM1B	4.92709433331358
GNG5	10.1803212201836
ACOX1	6.39923436900639
MTHFSD	3.66686403506062
TLX2	2.90771285107367
KIF5B	7.24273015229218
POLM	3.33651459575372
C1orf181	5.23878810718954
C10orf92	2.94526208845604
MUC7	2.87032417226625
NUP153	8.08202345174439
CSDE1	7.99998529540841
CLPTM1	5.71575853822553
LRRC17	7.08026486167517
ATP5B	11.3164297329823
S100A5	3.55441600973789
ZNHIT1	8.89271724880247
EFHD1	4.76658764451355
HIST1H4G	2.88255862964504
GOLGA2L1	3.3099052551984
COPZ2	6.49539919037557
ELF3	8.05255843269902
CPSF3L	6.2528016949178
POLR2I	9.89099609013859
ZNF665	6.29467949784531
TLR6	3.15752658129064
GPI	8.81738508701182
ANGPTL7	3.46496110130398
RAD9A	5.3209517286362
NDST4	3.26304979819893
AGPAT3	4.00657314251048
ADORA2A	3.39156666242255
TNRC5	7.59033713904062
KCNH2	4.54260245816447
CCHCR1	4.90796025209577
RPS27A	12.0409971661602
GCM2	2.87383589519790
TUBA3C	5.21876970567675
HOM-TES-103	4.24657259549192
HIST1H2BC	5.26023545523154
IGFALS	3.2883141283745
E2F1	4.68178208453104
PLCB3	4.45228322470094
NPAT	5.77294446597471
NR0B1	3.2467940828322
COIL	7.20561190858064
RASGRP2	3.52660131976264
APOB	3.21777181639804
RAB11FIP2	4.94570413811355
PIGR	3.72544385665625
CDC25C	4.10392070581137
RCOR3	5.418402625739
TSC2	5.79683050136497
NRP2	3.18733409957404
FUT6	3.35308771695318
CDH2	4.93100788319449
PTPRB	3.19971697071919
ACP2	6.52724157662654
GTF3A	10.6316263666376
LAG3	3.83308455265024
AIM1L	4.31217086225814
ARID5B	8.20332126504584
KIAA0256	5.57363089373789
FLNC	4.10419513114929
PRAF2	7.16431051379559
ITGB1BP3	3.38909063269565
C14orf147	7.67683118336026
ZRSR2	3.91215255428151
KRAS	8.23366355738003
SPTAN1	6.33792958574921
FLJ14803	4.71592126026213
RCAN2	4.48141612547089
NECAP2	8.03958979322243
CDX2	4.12725018532867
ECOP	8.280646751484
ACTR1A	6.51136757233245
PPARG	3.88085369370927
BBS10	5.85444402071037
ISOC2	6.65888786645828
CITED1	3.43401272851729
PRDM4	5.06725594168627
HSPA4	6.57662769594303
SERPINB7	3.23209692408887
DHX40	7.89496704230643
RAB26	3.73066261210498
RRP9	4.37573985644923
EVI5	4.47635772043457
CAPN9	3.75428179226646
HIP2	7.5456945043264
GNB1L	4.00888028266362
MYBL2	6.60495674445849
ZNF407	3.82647487986916
PPIG	5.92640820865476
C12orf10	6.76677081242225
MYL6	12.1213373165658
NAGA	5.51496164652958
MAPT	3.39287552136297
MRE11A	5.10894505007278
HSPA4L	4.20230993851604
PLXNC1	3.76377412811480
STBD1	5.27461517516449
CTAG2	3.42305010780868
C14orf169	6.17972750286301
MTTP	3.16408151904055
KCTD5	5.79578255215152
ECM1	5.868012974
CHRNB4	3.03943132552268
NYX	3.2963900201066
RLN1	3.12648660267724
GZMK	5.47298502859593
C1orf21	3.50837184212828
EPB41L1	4.19835540979983
HOXA3	3.33870428799659
TOM1L2	3.53936828186475
TMEM165	9.69337252384733
MAGEA9	8.45285014409719
MNDA	4.92760853191848
RAB21	6.81791766176879
RPS8	11.4572111469208
FOXJ2	4.3090943841586
MSX2	3.44475495248051
C10orf76	4.60053215883283
PBRM1	5.18978987922182
ZNF343	3.41995413609727
CPB2	3.45458960152419
LY6G6C	4.62118139805278
PIM1	4.84692320160368
CTF1	3.18530723248228
GRLF1	3.80312542412668
EGFL7	3.76105142294214
USP9X	8.12121430198835
IFIT2	4.52570730184144
S100G	3.35140608128701
GUCY1B3	8.34947629365863
NR3C1	7.1988447188469
