Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_D05_543626
Composite Element REF	Signal
TBL1XR1	4.90312573397511
FAIM	7.53042217383513
SP140	3.36448669890166
G6PD	4.80064578127237
NUDC	6.91466943548293
GABRP	4.85118248038165
SCARA3	4.51283267363439
TACSTD2	6.18693499717508
EIF3J	6.59502249688063
PPP2R2A	7.22833107626872
CPA3	3.63843259949041
PVALB	2.99713760676146
BCAT2	5.74990972151032
MFN1	5.88251385254171
F10	3.357537104971
FAM134C	6.8059732891426
SNX11	5.67236447906255
COMP	3.17206303345904
GPR177	8.3580542072128
TAL1	2.99334588996645
ACSL1	6.34226501188184
ABCC5	4.85637166866496
HCFC2	4.2712374580856
TCAP	3.32839389046906
ABL1	7.4814926224052
RBBP7	10.6129617224937
PTPRG	6.45778126761854
NCOR1	6.31815426675983
MOCOS	5.24920852306029
C14orf93	4.25176930163835
PRDM10	4.39846267090706
TNRC15	6.60373137348799
SPINK4	3.57307066952852
TXNRD1	8.33840139425875
UBE2H	7.8355146993963
BRDT	2.78188644712066
SLC16A4	5.51420248540057
VIP	2.77532132253994
CALCR	3.27317281982463
CCNE2	3.39307237646391
SLC6A8	6.43406148419801
LILRA1	3.46969323355677
MC2R	3.28782818499166
MBTD1	5.5495399256297
USP33	6.41844444823652
PPP1CB	9.44092846106128
C15orf39	5.4387968009121
ABHD8	3.37833547580736
MAP3K12	5.49148676499593
PAAF1	6.16768948321445
ARF5	6.71560532818222
CCT3	9.46205200417115
SLC3A2	6.15178257763633
PIWIL2	3.32610671941359
RAD50	4.97181909454705
IER5	8.35280425850253
SYNE1	3.71303099907909
MBTPS2	3.60575789910145
MVK	4.43355487939781
TSPYL1	8.81150591269754
NCL	9.80902228816287
PSMD10	8.59516936672106
MOBP	3.20444816033520
GUF1	4.13417513758557
WDR44	5.97511124740862
HRH1	5.41876380345468
HIST1H3C	3.40095928286972
C5orf30	5.48879152467542
RASGRP3	4.13115187651911
RNPEP	7.73571074472402
PRKRIP1	5.70929073249647
MED21	6.56657681426439
GRPR	3.67786693022797
SYT11	4.79874558154525
NTSR2	3.34948776723974
Gcom1	5.01292115097399
SPTBN2	3.93536803879513
LRMP	4.163315995286
HTRA1	10.4866754703681
RNF111	7.21497612325747
SLC26A2	9.10415881079278
WISP1	3.80763498090446
ATP2B4	6.88650725777196
FLJ10769	6.87392101454783
PTH	2.89169573810898
KIAA0895	4.94251414739156
CHST12	6.21581394893534
RAB22A	6.31427427498163
TARDBP	7.20062072211378
RANBP5	6.48482141950716
P2RY10	2.65968205990133
STAU1	9.18415407898555
NME5	4.90949852092718
DDX21	9.26543134222928
CHMP1A	5.66276799767011
BARX1	2.80519152802537
HDAC11	4.53191302509483
NOLA2	6.66043980042486
MTO1	5.06596104485733
DHX29	5.67045786836895
HADHB	9.0515000494798
ADAR	10.3624160893667
SF4	6.2945826098654
PLXNB2	6.22016721615991
P2RX1	3.3365051977815
SLC15A3	4.60752142585174
GAS2	3.52327191929034
EN2	7.2431890951631
NUMB	5.27955617429045
C14orf172	4.96928418932249
TNIP1	7.16505587633624
INHBE	3.364829575203
TM9SF2	8.7464721893787
PSKH1	4.35467795633139
NSFL1C	7.1233424924228
RHOG	8.03400129347056
HBB	7.18701567249781
MED15	4.824215274489
HEY1	5.39267248230937
KNG1	3.07708837905907
CASR	3.61518856438108
ITGAX	3.71234069778774
CANT1	6.80273200022745
C6orf66	5.96576676158734
UNC50	8.26027293361298
C21orf33	6.74391604825419
IRF2	5.85326757392075
HEATR6	4.88219262936834
GNG7	4.00137726738600
RUNX2	3.1139328865482
PGR	3.33887046490763
SOX1	3.09608713255965
CROCCL1	5.83393847381745
BRE	6.25940407515574
SRPX	6.40689150326165
MBNL3	3.56420229882532
ODC1	9.52305184011547
SDC3	5.81323054598497
NR2F6	5.34171670464252
ADORA2B	4.59183903630768
ZRSR1	3.06805168132188
ZFYVE16	5.6038002942872
RPUSD2	4.36884212426494
SYNJ2BP	5.81334906939947
POLE	5.19939826971501
E2F2	3.10603299491768
C14orf173	5.48850912206424
THRA	4.32427120894528
MAPK11	3.56592241416187
TBC1D22A	5.80540509073653
PTGES2	4.57239734984845
HIP1R	5.65001634356861
ENO3	3.75946064122840
COL4A6	3.4750269619886
TOMM70A	7.3165157738722
IRGC	3.19056499681153
NAB1	5.3127100190685
DET1	6.53263795948595
TRPM3	3.08270293491952
ZNF532	7.19494226915322
RAP2A	5.61746006662756
PLG	3.18050409843610
FECH	4.76252701567176
CRIP1	8.357347020294
AZIN1	8.12210599913491
SLC7A7	6.64865260506384
CA8	4.86401900031312
IL10RA	5.2525383965243
CDC42EP4	5.66052630250619
C16orf58	5.8595973430214
ARG2	3.64475748251611
NOL7	7.6148439422323
JARID1A	6.8168742823811
PANK2	7.37696859025457
ASH2L	7.3019217552028
ICAM3	6.0469366371866
TMEM16C	2.77337064731989
MDS1	3.67116925452623
CABYR	3.74127934273399
SLC1A3	6.60084279478727
RNF139	8.8540777626303
ADAM8	4.24621086602708
SFTPC	3.58117161310991
BCL7B	5.04649357277886
MAN2B2	6.36948060030371
PCDHGA11	2.75096566007564
RGS12	3.57180228213092
EIF1AY	3.27926426964911
NUDT13	3.3094125142034
ARL6IP4	7.06475147979623
RPL35A	11.2926964152306
CCDC21	4.36609298589733
RAB40C	3.34652009043352
EMR3	2.91181912451056
PRRG3	3.37476635507301
LRCH1	3.34317581853394
SAA4	3.89817096477232
RAPGEF5	4.80019745976601
ZCCHC2	6.02606950312511
CLIP3	5.49023405311766
MAP4K2	3.54140176201947
C20orf30	7.81800887645536
SULF1	4.42008434950151
C11orf48	8.0009387198086
PRDM5	3.55377692368501
ELOVL1	7.03835472355016
PPP4R2	7.91450876901698
KCNV1	2.66240869547922
ACP1	8.45692249377844
SIGLEC5	3.79880351469697
ZMYM2	5.70610053262036
C19orf61	4.45821509472631
DAGLA	3.51549099299974
GPR32	3.535514126266
EDG7	4.58259878500216
NEUROD6	4.09170557965721
NEURL	3.70345858364471
SLC2A4RG	6.64086427873677
LPL	4.25101569357952
CA5B	4.14888072570814
MPHOSPH9	4.04939574218247
CLEC2D	3.04162991102682
HMG2L1	6.29421462864692
GRRP1	3.41318190352285
HCN4	3.71273793947069
CD8B	3.25115052240005
HIST1H3D	3.51873742682125
TGM4	3.19255033388867
SLC6A12	3.58937318327549
CD84	3.76879765177002
TBC1D15	7.45936232359963
RASA1	7.44699125740371
PHKG1	3.37415330356772
MAGEA11	2.94005653396406
NONO	8.9427018787558
IMPA1	6.6064213664005
SH3BP1	3.43960492788742
RARRES1	5.60647818533042
NPM3	4.70692964146732
CLEC5A	6.061964752398
B3GNTL1	3.98678236128094
ITCH	4.99840750795956
MGAT3	3.84105473771619
ARPC5L	7.65895964824058
KLHL26	5.56240315079917
MBP	4.79227775623906
SIM2	3.96728150114859
RPP25	4.87426763398928
SLC2A2	2.98547247503588
EXO1	4.00491856503946
SOSTDC1	4.68827304318433
HRC	2.98485875411886
TRIM48	3.05334209799988
KIRREL	4.52447332573391
PIK3R1	6.82848139815574
HOXC11	3.64808642357588
MAF	4.80974438551964
DOK5	6.6643516848824
HELZ	5.76065812992637
ZMIZ2	5.51476328712337
SLC46A3	6.8272632246688
ADRB3	3.87342468017846
PTRH2	7.04218387806659
DMD	3.97592386654828
STAMBP	7.90906923117746
KRTAP2-4	3.44241962461779
ADCY2	3.30123870498303
MS4A12	3.17864433758915
TCF20	5.08935090548645
KLHL20	4.59548024881875
SRM	6.48355330978691
OTC	3.33429770317334
ABCB11	2.94112267070334
KCNC2	2.89215413597686
CDH19	2.90144282765725
SSH3	5.91858048714678
ZNF135	3.67757083264526
FLJ12529	7.49940931576443
PER1	5.10652060947271
KLC2	4.78473288091717
HDAC1	7.87864303438535
FAM128A	8.02007367818589
FNDC3B	9.28244185819143
MTCP1	5.67371785652796
GPR63	3.18961993684547
FLJ21986	3.70146955302910
LMCD1	7.79555596749953
MICAL1	3.91942902598996
BLZF1	4.34730398382768
IQCA	4.37893273407089
PCDHGC3	3.41232381417208
ATRNL1	3.45260422571035
CAV2	5.85563224457567
SAC	3.07550999701209
DUS1L	6.3766118962368
NEK9	4.54088881394697
WARS2	6.32506288849135
DDO	3.25196544100771
MARCO	3.80094629592887
DCHS1	4.83564036844528
TOMM40	5.38975434205984
RP6-213H19.1	6.88876563404448
TUBGCP5	3.72816891889231
IGSF6	4.06756762721108
TPPP	3.21895309437746
SEPT11	5.44117739094282
ADNP	8.74615949431705
UST	4.10678192349034
C13orf34	3.84173372991977
GSTM5	3.7020740560346
BTD	4.66389844975622
PDCD1LG2	2.90510683583163
SNRPB2	8.3455985353946
APOA4	3.21232924519307
APBA3	4.55098122775892
CUTL1	6.81738313511211
PMS1	7.715774874085
EIF3E	10.9273145586355
IL9	3.48522458596706
HOXA11	3.88270125411266
NARG1	7.1680631776283
RPL31	9.08118059748122
RAB28	3.99327461739864
LY9	3.22652729196493
TFCP2	6.39667571998474
ATP2B3	2.99840346189789
KDELR2	9.15470116093719
TLE4	4.40025171163982
FLJ43806	3.47726937274101
TLK2	5.751071630398
PKP3	5.6244814569613
CIR	5.57895158510985
RPN2	10.9539640818315
SH3GL2	2.88571331407644
CTSO	6.5526014423958
SFMBT1	5.68038377737016
WDR57	5.92266787346518
SDF2L1	5.70794495883753
IGFBP3	7.87507052531979
FER1L3	8.56111567086454
DEK	9.48971642287707
C20orf43	7.37981355284861
ARHGAP24	3.60041759565216
ALB	2.99581881010493
SORBS3	4.3042712376811
C4BPA	4.48631383749939
UPF2	6.40692808309257
AGBL2	3.04587845175896
C1QA	8.01609517100402
DOPEY1	5.32054441587570
TERF1	6.0642265099035
KIF22	3.77720534116584
DNTT	3.07471476897684
C10orf6	5.24176819484865
C11orf41	2.97470831037462
NINJ1	6.92778817788626
SEC61A2	3.90146032105924
HNRPF	7.23337552987205
COL11A1	5.36507582951533
HIST1H1D	4.15168690309134
UCP3	3.48831922915901
MYL6B	7.8866847465985
UBAP2	7.68807290719026
TREM1	6.16422364741003
CKMT2	5.04807389542555
HLA-C	10.7704014678256
SLC13A3	3.7698099037627
PLA2G12A	5.72444984000112
SPRED2	4.60560588688016
SCN10A	3.48808688589388
TIMP4	3.75053106968841
PITPNC1	7.00464070324275
SLIT2	4.11698368656707
RSF1	6.18453609413628
POU3F3	3.25108101415295
LIN7C	5.9652070559632
NKX2-2	3.01830359953517
DPPA4	2.70486847837436
ZNF804A	2.97621911586539
CCIN	3.27920800745150
SLC25A31	2.70348488135236
KCNMB4	7.11358289511444
FUT2	5.27892269457555
RABL5	4.14140041728783
FZD4	7.44028433777164
GALNS	5.40380495202033
PNMA3	3.3911524498302
STX6	5.77891631745852
HIST1H1C	7.5727913430221
CIDEB	4.32044043493148
CASP4	6.45194781924001
PDK3	3.66069776803116
WIT1	5.02849915018738
TPR	7.06015034852445
MTX2	9.15797367145413
HIST1H2BH	4.75028049724979
BRD3	7.38045815854054
HIST1H2BO	3.48156825306761
SERPINA3	11.1338596479056
UBXD6	6.72117566108907
HOXB7	5.61104810582657
C7orf23	6.92309440618928
KIAA0143	8.78096060854453
KCNJ16	2.81686149286251
STAB2	3.59792364988788
TNPO2	5.2476049465531
CENTG1	3.45875966667303
IRF9	8.49491794789022
MCPH1	3.35096628554690
FABP2	3.12375168547846
C9orf3	6.29564143450397
FBXL4	5.07755490750809
LBH	8.03599396893021
MYO1D	5.22621504757945
PTDSS2	4.79269429415291
BMP2K	4.79984215984124
NFU1	7.95511935105947
UGT8	3.97332066366395
SLC25A23	3.84279553817419
MAPK4	3.21517229156074
HINT1	9.6957826454259
GLP2R	3.00181001339471
WNT7B	3.42484301373722
SETD4	6.24368231776003
CHCHD2	10.3373796280053
DYNLT3	8.47480632829994
FKBP11	5.93760891403674
NDP	8.09866327434568
RHOBTB1	6.16728016069299
FLII	6.7315856579995
SLC4A4	3.67486745084354
RPL38	9.32783288567794
HTF9C	4.02916739962201
RPS16	12.1531943552646
AP2A2	6.10104706771355
CHPF	6.49765488695986
CSNK2A1	7.38457851504312
MAP7D1	5.66949680512891
FKBP6	3.33097143297098
ZNF214	3.26066503408075
DDX56	6.69209612244897
TWIST1	4.7379243883426
EPO	3.33691946763891
MRPS18B	6.79174665735467
ZNF682	2.84035650343142
AOX1	4.20683462290994
RPL14	9.84247244517938
CYR61	9.40502067451212
JRKL	5.7294011594895
DTNA	3.39131990621488
MAFF	9.04286568714469
LOC51136	3.50566196147405
TMOD3	3.67293502199617
LY96	5.51861329922793
EEA1	4.26823286409524
KLK3	3.23207832793964
IL1R1	6.27156447295171
HRSP12	5.11068784126128
KTN1	8.54838109528022
LOH11CR2A	6.04518939805557
ARL5A	8.9313000227173
MAB21L1	3.13753810748303
C20orf59	4.88259874128665
ADAM2	2.97475442852424
PHKB	6.04041515021304
CCT6A	7.61315445127837
TBC1D8B	4.18259939661888
FAM13A1	6.38918203395287
EHHADH	4.39183565989273
LAPTM4B	11.1191936547699
TMEM147	9.67390306917435
ITGB5	6.9568053344062
YIPF3	7.26529598129197
FKBP2	8.11045829891936
XPO7	5.09106084115177
GPR75	3.21008404152914
NR1D1	5.19596447708447
TRIM5	5.6389254924923
TMEM110	4.86279161128436
APOC1	6.92119136167606
RNASE4	5.69594094764699
PARD6B	2.90190439828303
ARID1A	6.58531834626449
NEK2	4.30344033040483
RRAGB	4.21653939487039
PCDHGA3	3.34434657258595
HIST2H2BE	6.34063521906469
RCN2	9.2619393781223
STARD7	9.36284826316451
SHMT2	7.19775002551716
MLYCD	4.98854002992302
KIAA1751	3.0641602172265
NDUFA5	7.9454043628543
THAP9	2.81327821098941
FLVCR2	4.09584946177639
RP11-217H1.1	7.54887175455319
AP1S1	5.25118924903512
NCLN	4.3926747093443
SDHA	7.20559908262693
SMAD6	4.28396383292991
SAV1	5.8623953985054
SAT1	10.8469006358029
ADAMTS7	3.21977428930038
RPP38	6.350597843311
RCBTB2	5.8186686697818
VEGFB	4.9691954664179
COLQ	3.59941177149339
RBMS1	8.45829283177532
NRXN2	3.58267010080817
WBSCR16	5.86541999468205
DRG2	4.61856977887071
KLRB1	3.34579423409884
DNASE2B	2.99842937371349
SAFB	4.75217869268288
MAPK8IP1	4.29007609568926
RFX2	3.32618601200983
MLLT4	3.70945450116391
ANKZF1	6.05750725567643
DUSP8	4.71548624666538
C19orf50	4.99223631685129
MEF2C	4.99979205799003
SENP5	4.30731575575639
NFKBIL2	3.46522174057354
LBR	6.54147478910222
CBFA2T3	3.2940042313592
AFF3	3.21960769499206
IL2RG	4.1566841336793
CCDC51	6.74598702168134
COG7	5.43482252114841
MYB	4.27774356845878
KLF3	5.91497256373666
PLXNA3	4.5489024372597
KCTD14	6.88944222603047
FZR1	3.5663512806946
XRCC2	5.26012947660818
SLC44A4	6.13446862366058
ESPL1	5.82039119470262
MMS19	6.5028419992476
GMPR2	5.99740425383865
ST8SIA5	3.07643691035113
TBC1D19	4.34510470448501
CHPT1	7.40293046948486
ERBB4	3.05704014941184
TSPAN32	3.84716566607241
MAP4	7.03925175238254
ACTR3	9.91940365619573
UGCG	8.99331176596423
GPHN	4.14031054992852
ZAP70	3.2314366872059
SLC6A2	3.65825180445735
LPP	6.92266161332633
PTPRCAP	4.26038349634517
IL12RB1	3.34027907188306
HIVEP1	7.21975051238894
ATRX	6.11431695290317
EIF4EBP2	7.30675747699176
DFFB	4.08280962840060
DMRT1	3.56279196517682
CHST8	3.87653577524912
HSPB6	3.53303416481583
C14orf109	8.04309772596857
IER2	9.94800043718045
NMB	6.39009887784752
COX5A	10.4992552861090
EIF6	8.01484168689155
AIFM1	8.7380899912199
WWC2	5.27936700981423
GSTA1	6.15134641744569
POLR2L	8.57658052953398
MRPL4	6.65529115840937
SEMG1	2.95891152859640
MPPED2	4.9924254687006
FLJ21062	3.75271292064163
TRAF3IP2	6.14565777325022
EPB41L4A	3.45326033366057
LILRA4	3.36082980786311
LAMA2	5.20046447363428
TAF4B	3.12393082877712
RLBP1	2.98003268697277
SLTM	7.55678890254562
CD300C	4.13360178220233
FLJ10404	4.83486333861322
RTDR1	4.16126599738313
MALT1	5.23720748032705
ARVCF	4.48255909187119
RENBP	3.86549164172213
ATXN7L1	3.04953118384037
NID1	6.25113274826054
TUBGCP3	4.62731300618399
ZNF783	5.63438688336542
ITIH5	6.36138950885795
ZNF85	6.00455738569913
MMP13	3.5177701734856
KIAA0329	5.02640895788254
C8A	3.52118106869492
MGC87042	3.14021754473242
HOXC13	3.51028391903328
CLGN	4.21266558358814
SLC25A37	3.8864457641494
SMARCC2	7.22466075901054
TFDP2	5.63321775758263
POLI	4.48840283905695
HCP5	5.53350808933845
UCN	3.82218744122504
ZNF764	4.03569736542608
USF2	6.28059096793174
C20orf24	10.4446844434296
FHL3	4.95529152391607
SPATA5L1	5.07662186278555
JMJD3	5.91310690000002
MMRN2	4.51042639264553
DSP	10.7513641580104
NDST1	4.21067446472311
ZNF248	4.75378996287142
PELP1	5.8858234240187
MBL2	3.13082708595075
ZNF230	4.36520641805412
RNF41	5.89422687757829
THOC5	4.57572953951127
MSN	9.1598807272411
SLC9A5	3.45494522125724
SERINC3	8.20839661477355
ZNF434	4.15727152366807
MUSK	2.80319934548403
SMARCD1	4.82062618191711
C11orf75	6.89718923154884
ZFP106	6.92371937268007
GTF2E1	6.87496690616716
RY1	6.87598580150587
ATAD2B	4.91578831275038
DDOST	8.9462794035337
ARHGAP17	6.71678482485498
GPNMB	10.2533291575933
TTF2	5.0825377636952
SFPQ	7.56558964113517
GFRA4	3.51331978651143
TIGD6	3.61098313379862
SLC39A14	7.99693907560812
AKR1B10	3.37898920616524
NGRN	9.6737576393634
RGS16	5.99944826015796
URB1	5.84531153686389
GPR137B	6.52027097379845
MECP2	4.97874911906105
PSMA1	10.2283381230422
TOP3B	3.46449439951447
NFATC4	4.04059257208011
RAB7L1	4.79238331703231
CSN3	3.51433807058915
NOS1	3.69888595779271
CA14	3.88010344751791
BMPR1A	6.7635893636877
YBX2	4.30108684109812
PRL	3.28818005252216
SNRP70	7.27619158124325
C6orf130	6.61091545618339
KIAA1166	3.98800357222063
FUBP3	6.25387532196311
STAG2	8.18254514559546
ACACA	6.82900059918741
ABCG1	5.80504703541394
ATOH1	3.01194261119281
ODF1	3.21074119172362
TMEM127	6.65972919900846
CD55	8.59892097345123
PLN	3.49730574316610
RPS23	12.6607023372651
LYPLA1	8.84579017282053
PRDM9	3.33119058870867
SSX2	4.18900182319308
PLUNC	3.28499744721913
SYNGR3	3.92618911200033
EML1	4.76338309649615
LNPEP	3.23448270977048
SMAD3	5.0223637489404
NUP93	6.27246946877422
HISPPD1	5.05062389066778
HNRPUL2	4.3775259053729
YARS2	6.0586974779034
TBC1D12	4.93377384573191
ZCCHC4	3.66081275601843
FBXO22	3.92861135195975
C16orf24	5.0202566717267
ZNF669	4.92277592462446
PTGDR	3.08284665260465
DDX27	7.64826672601851
KIAA0409	5.54808577270802
ASB8	5.80874073125461
MEPE	3.29400521328447
PLP2	8.55606360634403
COQ7	4.43318286550003
CHMP5	8.43140527414232
CACNB3	6.06284212086682
C10orf84	3.37575311126441
SPO11	3.24310118359373
NEDD4	3.54845565143752
THAP11	5.6551960421384
ZNF43	6.35379793634909
KRT13	3.0744059305974
NEK4	6.69341687328224
MRPL19	7.26774610805565
RBBP9	3.31142363151745
PRKAR2A	5.73088107163773
IHPK1	6.32795442097683
ATP6V0B	8.89987068605985
CACNA1E	3.26126597136816
CEACAM8	2.80983984647176
PEX14	5.89883153930955
BXDC5	8.17779953930022
ZBTB38	8.03784736573734
PAFAH1B1	6.90545816355087
PCTK2	5.73246039530525
LRRC16	5.4925973369686
OSTF1	6.23519298663219
KIAA0323	6.67266963107387
FYCO1	7.58619027822732
TXNDC13	7.57700716220707
PLTP	8.73652786631754
SLC25A1	6.10724342003688
EZH2	5.40816891296528
PLEKHB1	4.89973315965414
GRB7	5.96901589564542
ZFP37	3.51228812249351
MRPL33	8.68799380579059
C9orf27	2.98010915035204
PELO	6.31832048270742
ARMC1	6.7528771409252
ZNF154	3.50817729053493
C3orf64	4.02136024620015
FLJ10357	7.34637860078164
PON1	3.00828601702714
SYT5	3.21050042499511
TMEM66	9.26924013306463
ATP4A	3.11361134899660
HBEGF	5.19343692669107
PI4KA	5.82602073891114
LEPRE1	5.31350377640748
POU2AF1	3.78959762032066
MRPL12	5.9683623469765
GNPDA1	6.82700478889126
RASAL1	4.56650028545513
ZC3H3	6.01472405838101
DDAH1	8.7533337771316
MGAT1	6.3199417731544
TIPARP	8.05319972040223
UGT2B15	3.07661077283163
DNASE1L3	3.11970786699191
CHEK1	3.87605364605977
ZNF8	3.69762110784411
TXNDC1	6.04330786417986
CKB	7.57173412982528
RTN3	8.71906267722817
IPO8	3.69396607643319
FZD2	6.3325421106444
PART1	3.63501505779219
PSMB6	8.68280078513396
MAP3K14	3.95334853083932
PCDHB8	3.14414444464256
PHC3	3.37599313489682
PPP1R8	5.72339222369921
NOVA2	3.23825821633371
TNFRSF11B	5.3613314064634
GOLPH3	8.9798581225444
LOC51233	3.80728809296545
GGTLA4	3.27883424037852
PDE6D	6.70886055398761
TTLL1	4.58358747497345
ZNF117	3.79203830421074
NKRF	7.11508287345892
CLK2	7.52028116639564
TNFSF15	4.12252217816931
DUSP2	7.03669715197895
HSD17B11	7.2677323942394
SECISBP2	4.97816666646491
PPAP2C	6.33794387287424
GABRR2	3.46116166446235
LOC51145	2.90663585534834
PIK3C3	6.70031906065144
DHDDS	5.025336954488
CTSW	3.15823384498251
NEFM	3.40504483304601
TNNC2	3.70583052413254
ANKRD28	5.28774872824394
MRPL28	5.50975616113352
STMN3	3.12482873539407
SYN1	3.67713743577467
RAB14	5.63317251638715
PIGV	5.36616490721055
CDK2AP2	7.56892551606351
ZIM2	3.58366792259581
APBB1	4.59736436996752
SND1	7.86577290926675
C1orf123	7.3332227893978
B4GALT1	3.35936780361701
CHD3	5.93719239997715
RNASE2	4.37852506429675
BCAP31	9.10144772439562
SLC25A44	5.33958785202964
CXXC1	6.09907872354807
PIB5PA	3.5986884019919
CD40	4.890109499556
FAT2	4.38696391939609
DYNC1LI2	5.44043224671677
GDI1	7.35080217044791
ZNF81	2.55715456989405
VSNL1	3.86422998258738
PIH1D1	7.29681918899682
KRTAP5-9	3.62996264997089
FLJ10081	3.78991178467585
CS	8.91029568295465
ZNF318	5.29574721819792
IGFBP7	11.2834669544803
ZNF609	5.03310872481036
SIRT4	3.60658560427027
SCN4A	3.57896056551844
ARHGAP4	4.05939777155991
EHMT2	6.11314313975188
UFD1L	8.11133421847257
EXOSC10	6.27091250715584
ECE2	3.24217800665368
ERMP1	6.39080134465159
OVGP1	8.99436690404923
GTPBP3	6.05812619466354
FAM82C	6.37591573793315
PACS2	5.6631567515845
C19orf36	3.37484527266258
UNC84A	8.82432250640142
ARL4C	6.19596793027681
SCD5	4.28642845790727
ATG4B	6.23696175091331
LASS6	8.80926158796822
LSG1	6.480082505606
MAL	3.79861922779646
GPR22	3.06035884238532
WDR5B	6.02159441409983
GALR1	2.9021593311082
AQP4	3.13312511878593
C17orf60	3.5384988385651
HDAC7A	5.11558013875049
GRIN2C	3.10605169091230
ARMC8	5.16778578652672
SLC47A1	3.80887248473753
DMPK	3.89767875083798
CCRN4L	3.52388159900484
CBR4	5.27150634239272
KIFC1	4.93029564106242
LHX5	2.79094790276489
SMC1A	5.88324363932726
LPXN	5.80602119451865
TRPC7	2.67443173232302
SERPINA1	10.2506644725415
SMYD5	5.48147081934446
RPS13	12.364105926573
CRHR2	3.30423474576621
TUSC2	5.65336708364486
PRKAA1	4.05078478653491
FADS2	4.70635004258853
ENAH	8.301751546178
PRO1768	3.2435392351947
KIR3DL2	3.05512452350994
APBA2BP	6.25076594517987
ATP2C1	6.13012134108069
ALDH1A2	3.20760049022813
RNF103	9.01682375674584
AHCY	9.924346877808
CROT	5.6603522049819
PABPC3	9.13104053247688
ALG12	4.03682674979487
EGR1	9.08613217464825
THSD1	3.88712297977491
CCL17	3.24960364179786
BZRPL1	3.04549872139321
KHK	3.90197416416138
ESRRG	4.83695249338026
SLC12A2	5.30469765110917
CNGA1	2.93569723966969
RDH5	3.85784074535457
CD58	5.99212201838491
PTGFR	3.06908635601140
CCDC48	3.56568910927234
CCDC76	5.97257730490133
CDR2	6.25339913473024
ZIC4	3.57527090189593
SELE	3.20769401706155
OR1G1	3.52944056308281
EXOSC9	5.2101848408399
PSMC6	8.4224642962397
ABCB1	2.99536838979267
GPR12	3.16722716844202
KIAA0196	7.60495617907307
PCDHA2	3.03068279414649
SSR3	6.64490388529358
MSI1	3.72131795361390
TRAT1	2.72247444638481
CC2D1A	4.52551841953767
PLAGL1	5.29703197581445
LLGL1	3.71473885644545
KLF6	7.51701008549137
MTF1	5.54262819751844
RNF2	4.85794000336995
tcag7.1314	6.28486150992968
NR5A1	2.91955323151854
THBD	6.55306945237887
ABCD2	2.67441987859586
ITGB7	4.14634725858824
DNAJC7	5.18442213586104
CCDC81	3.28877513028307
TM2D3	8.78316011730359
HUWE1	5.51883381641513
CDH17	3.43665550597436
CD180	3.68090063099078
FAAH	4.17707199018387
IL17A	2.97745593564075
POLA1	6.00337499238935
TMPO	4.46546016183811
LYRM5	5.89276347025164
GNAT3	2.88093737274553
TM7SF2	5.16102544387696
FLOT2	5.11935689901039
MAP4K1	4.19975755211892
HDGFRP3	7.18077935858597
RRAS2	6.75315358891163
OXCT1	4.56861338066135
LTBP2	8.07477894549378
ARPC5	10.0148942846708
SV2B	3.36543044733691
ZDHHC4	6.61658496275074
CYP2A6	3.82478359050167
PDE9A	6.3372057917682
ABCA8	5.32052141676268
NDUFS2	8.75092897229676
UBR5	8.12165413358053
FLJ22662	7.56001988387543
GP6	3.74554118385515
CRYBA2	2.92251281362426
LEF1	5.4201361488024
ZNF20	5.94638275559843
CTPS	6.02777508877077
EPS8L1	4.76442669198289
EYA1	3.09967334482674
SERPINB2	3.20117942639735
MAPK14	5.42017188023866
GTF2F2	4.00498986455878
ZNHIT4	4.3503580086066
PLA1A	6.22293431059418
