Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_A02_451976
Composite Element REF	Signal
NEU1	7.09259327813612
QRICH1	6.818337591706
C2orf34	4.37988955148014
UBE2L6	8.34106921400506
HP1BP3	5.79118375925577
MED14	4.49922936955078
TSN	6.86985031450413
TPBG	7.84248376280871
SPRY2	6.8966575151846
LZTFL1	6.62826763891949
OSR2	5.62152137983948
KLHL7	5.24423345248499
XPC	6.11076174580415
GMFB	7.879872344295
PBEF1	7.56715546826146
CCR3	2.91782430411215
AGTPBP1	5.55827063805518
TMEM8	5.56521111146775
PCSK6	3.55802779847648
STAT5A	4.84621871441933
FAM18B	6.70916239723509
PTPN2	5.6524278267846
SF3A3	6.48414127391607
EFCBP2	3.62236411313157
HCFC1	5.22015584773916
NFYA	3.81091391085552
PBLD	5.15051367745523
PIGF	6.25099647258214
AHNAK	6.38901104585034
ACTR5	4.16103713410499
KIF14	5.69667818842148
PTGER1	3.88904277239537
NOS2A	3.09932372949559
TENC1	4.99779918002989
YIPF2	5.80000791809541
ETV2	3.11103630624670
KIAA1012	8.18306529557411
C17orf53	3.84298337643770
AHR	7.83449024259296
PTPRH	3.38628524015275
ATP10A	4.37652936589765
ATP6V1C1	5.96539000803083
DPH4	6.53446010244496
TAS2R3	3.27334188043016
C5orf5	6.53105573880909
KCNA4	3.58500469318119
COQ10B	7.02029838896986
NMNAT2	3.29138249392919
PSMF1	7.48218817649594
SORBS2	3.93699326053747
NFE2L2	9.39756092052466
SH3PXD2A	4.14477351886565
NRF1	3.94406313967327
SPINK5	5.56987959156485
SH2D2A	4.91292706059506
PRDM12	3.14323979614005
RBBP6	7.14601809997633
OPA3	3.33196755084798
PAQR4	5.41355678596568
IFI27	10.3719732098421
SKAP2	5.57567138116244
TJP3	5.11535359628602
C9orf61	3.82916778436288
MT1G	6.63891511055703
HS1BP3	6.21791481564159
IDS	4.55880546515745
PARG	5.311499854862
OR2B2	2.86146965827081
DYRK4	5.56840359050906
MICALL1	4.80414678040234
GALR2	3.12454085396920
CHRM4	3.42545206380377
RIC3	3.18022074110227
GPBP1L1	6.74611417354077
ART1	3.47757424050736
TBX21	3.11010347981200
DUS4L	4.9662165705167
KCNJ6	3.48973063049131
TNFAIP6	6.4169370434524
CCT4	10.0865232267962
RTEL1	3.83467993670563
CASP5	3.77038382324284
CHMP6	4.6305930865775
BRD4	6.18181831854931
NDUFA13	9.56751735733483
CYP19A1	3.01650601278203
CD151	7.28624583370283
DOK4	3.66401643917887
FAM26B	6.2249009402128
ARFRP1	4.75357933152291
MRPL41	3.34447376828858
CRYBA1	3.09442986315221
HRH2	3.68632568871101
KIF25	3.48919395092752
MTMR6	6.63652549982077
SCAMP3	7.20481588686538
MTG1	5.11147208754061
UBTD1	3.54086528960421
SOX9	6.87985972740437
CRABP1	5.59695474543356
FLJ33790	3.39375873615166
FAU	10.4466880594484
DTNB	3.90444297307647
CARD9	4.41757364673089
PACSIN3	4.32104865158348
OMD	7.17246474464434
HOXB8	2.91600398147266
NSBP1	4.58640196508013
SLC4A5	3.2281968873885
FBXO46	4.75927705081891
UGCGL2	5.40907053532686
SVIL	6.1607990039312
OAS1	6.80830582008743
PHB2	9.78184903687174
NDRG2	4.28823976851635
ERMAP	5.09498598670439
GRIP1	3.31528751328544
APBA2	4.46162532413341
TCF21	3.64507347835192
JPH2	3.11536502745177
DLST	5.7707500805257
SLA	4.64379532039087
AMELX	2.86324727749329
WNT6	3.6127762782567
ATP2B2	3.72262765826178
CPVL	7.27733508108198
RGS20	2.7648205785939
TRAM2	5.38706203113019
ZNRF4	4.28311549014038
ZNF419	4.88711730740296
LXN	7.80470671191674
TLK1	4.83871651877271
UPK3B	6.88371638140932
MTMR12	4.14189835937295
KLHL21	6.40464668517385
ZNF384	4.79613390099197
PI15	3.35333948369296
RER1	6.78224359613648
ELAVL2	3.26507831831447
KLF2	7.0627961821994
RPN1	9.4490468556119
PMVK	6.44803663129236
EIF3D	9.15806507662409
SIX2	3.49244453425166
HPS1	4.75650501550878
RNF7	7.49628267720447
TFE3	6.57330798519367
C11orf17	4.87606873260568
SNRPC	7.93814280652263
KCTD13	4.92077407722332
DLGAP1	3.15507499084758
PGLYRP1	3.85049542685497
IL8	5.92300959953911
IRF7	6.37219512788499
SERPINB13	2.94071138114708
SET	9.45767119376054
NAB2	5.20474187152682
MGC40069	4.01517749670664
BLR1	3.28118210725823
LRP5L	3.88277755101463
FAM120A	6.27118059695615
ASCL2	3.15329719825785
PCDHGA10	4.21078295025854
SHH	3.29888371547655
SH2B1	5.10319494729988
ATP5H	10.3333169804172
THPO	3.23139347128476
HIST1H3E	3.45822160426953
TYRP1	4.45843102063186
EIF2S1	6.99207947836807
RFNG	5.50596197861587
RAB20	6.65040296026469
TNFRSF17	3.62641556304469
RBM7	7.34305596558392
TMPRSS4	6.43820046791827
NKX2-8	3.10326027091255
C1orf115	6.06099568369728
TAF9	7.88126036938991
TERF2	6.01998327522071
TNFRSF1A	7.25336782579166
ACADVL	6.86505962880524
ISCU	8.76792255921433
KIAA0841	6.08420338879975
GTF2H5	8.16808919944335
EDG8	2.89690053858859
RAB15	4.91946348818578
HBP1	5.73183359551129
TNNT2	3.48486283496970
CECR5	6.16698699418684
JRK	4.69584486419903
PHGDH	6.68602041868084
XPO4	4.55759469735775
ARHGAP25	4.15352651946437
CA9	4.47303620199994
TLX1	3.30597697040633
GPS1	5.98463175720603
RPS29	11.3257406548778
MKLN1	5.72476352918093
ATP6V0A2	4.01125336455316
EMR2	3.22215619611140
KIAA0319L	4.21435202991368
DOPEY2	3.74056897682511
SLC29A3	5.79949843230857
LGALS4	3.87800936433849
SDHD	8.8406723880297
USH2A	2.95859837947265
NF1	3.96597024508423
IMPAD1	5.87221494792071
APOBEC3A	4.66540933072906
OLR1	4.36138642975751
HCFC1R1	6.54490914679019
TAOK2	3.92540747767875
NRAP	3.83936719991101
PPFIBP1	5.24367621706718
LYPD3	4.91182789996556
BCL7A	5.06041244551034
AGER	3.36626804599012
MCM10	5.28731487921641
MAP4K3	6.42479855774435
PFTK1	5.95286999206224
CBS	6.13217194693407
CLK3	5.75447825280857
KIAA0753	5.96790740359249
GABRE	4.03304014624358
FIS1	7.97284248364364
ELF4	7.08602912918026
C11orf49	8.39601440369586
CLIP2	4.66475520045115
CLPS	3.83898594097817
PPCDC	4.05555832618833
KDELR1	6.06647487288377
NT5E	6.08032862911437
FOXN2	3.33205827164828
NCSTN	7.9300477084124
PARP4	8.35283725296766
CD83	6.02390998507347
NPY	5.09648916886368
IL18	3.91619811044159
BEGAIN	3.10019151215104
VPS16	6.7914977771612
SLC16A2	4.98253077605177
SLC35B1	8.1138782159163
C4orf20	6.7352540743005
IGFBP2	8.93764689542914
NOTCH2	6.19698025999847
SIGLEC1	4.30536737540695
SLC9A2	3.66003431399053
CD93	5.81566893358138
CEP164	3.83560153171009
P53AIP1	3.26027580547944
ADD1	6.96079677298134
ZNF136	6.85685377198978
ANP32A	6.06981915007415
MGP	7.309173645631
DNAJC1	5.14786635142785
CCDC144A	3.22616755816726
ACLY	6.33277536633403
TRPC1	3.97441030083221
CYP4F12	4.02891389238094
FKBP5	3.11295247384622
SMS	7.49592942056672
MAPK7	4.51187411646659
RRAGC	7.89508301421239
PARD6A	4.44030018135724
CCDC85B	4.36938727660139
SYNGR4	3.1900214632216
WIF1	3.22035101780273
GCH1	6.34414349677795
STRN3	4.57620798757095
TMOD2	2.83428123194349
FLI1	3.66664931405642
DGKQ	3.91751139470393
MAB21L2	3.07784938500557
SCNN1B	3.11893632154029
ECHDC3	6.37957495721894
TMEM106C	8.21807258636433
CSNK2A2	6.29458373161585
GPRIN2	4.67663160561882
CPA4	3.69602035764472
RPL39	12.2974132336880
HERC3	3.73859575628545
MELK	7.8408713530987
IL15RA	5.19384340669341
HMBOX1	6.62729708471846
CUL3	6.22240357559668
PODXL	7.49231372226862
CCT6B	4.82637440307086
GPX2	3.78488391421244
ITK	3.55605495017284
CLIC5	5.17068718005872
RABAC1	9.43952452868726
YPEL1	4.89124285074132
DNAJC4	3.69455332764678
NR1D2	6.63617044572473
KIAA0776	6.78844124854698
FBXL5	7.8230054494915
C13orf27	5.90091672957889
DEFA5	2.90205487852083
TRHDE	3.2445608386422
ZNF536	3.24199274774289
MEF2B	4.046283231898
UQCRQ	9.21695909861002
ITGB2	7.37176295419436
PTPN4	6.60406700599269
STX5	5.08933587155563
CD72	3.37334576361531
ERH	9.61346080781517
XRCC1	7.38590425582995
VEGFA	6.81140046789944
MPHOSPH1	4.94027819541766
MORC1	2.80080305578427
PARVB	3.61964304431201
ELL	3.68830762387099
SETBP1	4.79705144204749
CDH11	8.60197748213836
NDC80	6.64777350200536
GIMAP6	4.91691971304355
AREG	3.693202983704
BAT2D1	7.3856506052997
CDS2	5.36111062280089
LIPT1	6.91289198518853
SENP3	4.97468862001346
IL1F9	3.58842493946989
GRIN2A	3.50848319267031
MAN2C1	4.40773182695648
NSUN5	6.43591870120325
SF3B5	8.42564682870925
CEP72	4.78725724201718
MYC	8.20903831644354
NRXN1	3.29192231008155
DECR2	5.43367814117345
SLC37A1	4.59978052649766
SUPT16H	6.8312776662586
MUS81	6.19293344252911
PHYH	8.06167096920226
ULBP1	3.23513249518970
OIP5	5.81448722047006
IL10RB	6.65079648400174
OTUB2	3.72180596043122
NELL2	6.08672211406464
MAPK8IP2	3.54966647304905
ARHGAP10	5.17809188514484
POU3F2	3.23696758820179
RPLP2	8.37568511277247
FGF22	3.35849037230112
PSCD4	3.88083071848178
TRAPPC6A	7.05412782259545
C21orf2	3.56862926734074
CEMP1	3.12359335794984
IL1RAPL1	3.24882820407873
LIN7B	3.65117763516507
VCP	7.72791245897026
NKX2-1	3.2684119284265
BGN	6.66084169194935
LAMA3	5.37803999620325
APOBEC3F	3.37298232935619
COCH	5.01455840891958
SCGB1D2	7.2806279212367
SP4	3.40260915093608
SLC11A1	3.93683757668969
ICAM2	4.15073399137755
C21orf25	5.83677888979514
SH3GL1	6.60720070885825
RALB	7.32666606441745
GSK3B	6.72803508780298
GNGT1	3.42022341934864
GPD1L	5.89359640666278
VPS37B	5.69122947107091
TNFAIP3	6.33169412429272
C6orf32	3.51610408935935
ATG3	9.25348699812238
KLHDC2	8.66675364515543
NDUFV2	8.1245113527372
PANK3	4.13544392228094
BLK	3.04181871138446
MATN4	3.30961762369234
GPM6A	3.88804616327423
WDR82	7.97623380243857
APOM	4.51644558783172
PKP2	4.72085012981123
C1orf135	5.62488847118691
TRIP10	6.72136750233507
HRASLS	5.51261280435737
TESK1	5.83285564136302
FSD1	3.93538161835535
SFXN3	5.29215407960399
MMP1	7.22397148776352
CA12	5.82874663814157
ZNF611	5.75421001173704
C19orf58	6.99318908566925
NCOA6	7.9398045353229
PDE6G	3.69642986548237
PPP4R1	7.06048583732818
HLA-DQA1	3.0606566856146
GCLC	5.25275666044138
MAN1A2	3.85543606540768
SEC61A1	8.24426452469475
IKBKAP	5.11090173993691
TWSG1	4.80672051057344
UPF1	6.01792758129034
KIAA1219	5.95082951383347
CTDP1	4.7126707781508
ZMYND10	3.71216980298937
WNT16	4.34221210341534
ADAMTS6	3.2576308370855
SNW1	7.75566368671172
IL18RAP	3.45584241380544
RPP30	7.47033404504702
KRT86	4.57691781040284
CDC40	5.2690160708319
SLIT1	3.5754383780758
KIAA0574	3.84874432149872
GTPBP2	5.06981439819165
SETD3	6.19051134592141
C15orf44	5.44532799500157
PRRX2	6.25857983511577
GPR110	3.31822903182124
C11orf10	10.4170246365351
MKKS	6.92276585470724
ELK4	3.56894105149976
ACOX3	4.71712529356708
ADCY1	3.31933570842324
KIAA0372	7.1345616868617
TP53AP1	5.15920430363521
RHBG	3.92487256464232
SMURF2	7.21880074005283
TP53I3	6.89755024732954
EBP	7.80600919373188
SLC22A3	2.62737257094777
TOR1A	6.5585471847701
P2RY4	3.57475138276063
TRPV1	3.55290041418383
ADAMTS12	3.36704528572863
PES1	5.87897019219502
UCP2	7.4490957357511
ATG4A	5.41622541020084
FOXG1	4.2478309102699
MAGEA10	3.99929289205457
WFS1	6.43077002561844
TRIM24	6.16352392137909
PABPN1	9.37053975396448
PROC	3.78025870460496
SLCO1C1	3.56550213604061
SLC25A30	3.72235926619935
SLC22A5	3.87408119798572
DEPDC1	6.32907091558921
KIF23	6.3725337860901
SYN2	3.53664302398863
ASPN	8.94908994026908
CENTG2	6.60657069486389
ZDHHC17	4.71878745570186
VNN3	3.27663971971565
KCNH1	3.38293043903308
PPARD	4.94362434240644
PSMAL	2.99596834408486
FLJ10815	4.55879075422534
YBX1	9.84520547085306
STK24	8.69104039757708
SPEG	4.65313208068361
STK10	4.62310887573396
ZNF695	2.63424229031071
SCTR	2.91213062048034
AAAS	4.79406796702874
SSX3	3.26022741376613
ABCD3	7.69020370296811
MTF2	6.57164595517234
FIG4	6.81406029893848
TMCO6	5.39249601161279
C9orf46	7.32068130121459
ATP6V1F	8.65120775057638
IGHMBP2	4.37449229845716
CCDC94	4.44224052838232
EGR4	3.18882650703851
DUS2L	4.42017188023866
FAM3C	9.12607960302185
DCTN4	5.08969696589404
EIF2AK2	6.32097733675235
CST4	4.30156150221257
CCL11	5.69332572680227
LMO7	4.03634401010758
PAM	9.9140573291337
NUTF2	8.7042251393878
ADRBK1	4.48716020590243
ZNF84	6.53341065518448
SLC39A4	7.35782809005337
CITED2	6.56325121104554
C12orf49	5.32014952392322
GRM3	3.05315910954808
CCDC49	4.55828792377799
STARD8	3.87959923405188
FNDC4	4.24091038359009
SIAH2	6.19367770059406
CCDC103	2.96798635864558
ATP5A1	11.1087986458418
HTR7P	3.42043636816998
LALBA	3.07408232248202
RMND5A	5.0508156685187
ATP5J2	9.5707713225995
PSCD2	6.65194850127022
MMP3	4.47323406367777
ZNF409	4.19469208888060
CRHR1	3.2432661042023
WDR70	6.76507602606322
ZFAND1	7.21878344955423
CCL18	4.10920879536584
KRTAP1-3	3.30311279582525
RINT1	6.04474246203561
NRN1	3.26210660512618
SPAG5	6.08629563891575
KIAA0408	2.70064650584344
F13A1	8.45032513115457
DNAH7	3.47108959103006
SLC10A1	3.94835947772255
BRCA2	4.09577317998230
ACADM	7.88210585045544
GIPC2	3.0959461761427
OGN	3.22887196285824
RAGE	5.41403380343457
XPO6	6.48235167169347
FMR1	8.42630084660974
DUSP3	4.9571913341291
ANKMY1	3.18185046128921
CHMP2A	8.73646170020081
FAM8A1	7.27957218482671
GPR21	3.92159871978078
BBS9	4.72277355920955
UNC119B	6.52343226035372
SLC12A3	3.38917310420022
ZDHHC7	6.26030911871263
FVT1	6.41648095824127
ENTPD6	5.86395266632646
PPP1R2P9	3.60605283623498
ERCC4	3.19003668977327
MMP8	2.87986271808472
HMHA1	4.42320184630362
RAD23A	7.34008846578498
ACY1	5.95853722826696
MT1E	7.17649839124289
PPP5C	4.49470021345815
GPR20	3.09282616415912
RFPL3	3.0765182988674
GHITM	8.85586612295668
SCAMP4	3.84521992615645
NARG1L	4.55919338266840
MYO9A	5.49226665150375
BLMH	5.60122059401151
NDUFB7	7.81983215500707
ADCYAP1	3.35834803946919
SP110	6.44992997017039
MIER2	4.07901725096814
KIAA0513	3.59020051497785
SH3BP2	4.3991482973801
PNMA2	3.92779495824716
MAP3K7IP2	6.5717413039038
AGRN	5.55061610567093
CEP290	4.06380945688620
ANXA10	3.43179075146740
RTN2	4.05302052676198
C14orf133	6.59732253743474
PRPS1L1	2.98729671788822
PRPH2	3.86382679345438
KLRA1	2.63253754847563
IRX4	3.28539967880855
GOLGB1	6.89231814512137
GPR97	3.27822994180828
NFKBIL1	4.60989405088813
CHD7	5.87583735699028
APBB3	4.23174824301191
RPS10	9.822399378276
HIC1	3.06062370489581
TLE3	4.11040747926469
PSMB7	8.76099164931314
IAPP	3.42249150081683
SHQ1	6.54132140432346
API5	6.5015603616392
GP1BB	3.74930294077038
FTHP1	8.40043414213818
TRIM6-TRIM34	4.90715161872696
SLC6A1	3.7212920832896
OCLN	5.02927441889434
NAGLU	4.61688105935662
PTTG3	4.82358580622502
FAM117A	7.48439035775052
SPRY1	7.77463556870064
FLJ10781	7.0697408239447
CDON	3.65931447444928
SH3YL1	8.72265923664664
IGKC	8.92638603805708
TREM2	5.5062566057008
MMP14	5.17437226116698
SERPINI1	5.24069905326977
HDHD3	4.82730422504013
DYNC1LI1	6.64546318088444
FASTKD5	6.03791035547656
TDRD3	5.50669643626944
THSD7A	5.42344500506483
NDST3	3.39098641671581
CXCL2	5.65474221515846
DHRS12	3.91254164104054
MAP3K15	6.2018077475826
FBXO9	5.7610299087803
APPL2	4.79279903029527
TNPO1	8.09814246900299
CARD10	4.29048267935408
MRPL13	8.25568285398131
SNX5	7.49741856020559
EEF1D	7.12852884791695
RAB6A	3.71651900670471
SOD1	9.80378535851713
C12orf5	5.95903397362742
PACS1	4.61867002890433
PAPOLG	3.06526984811071
CHML	3.478200203327
SIRT5	5.50785753534002
MSRB2	7.25513924696452
BCR	4.86052532698425
PUS3	5.76648745840747
CAPN2	9.85658852112362
FXYD5	7.96766004759802
TWISTNB	3.11005153219768
UBE1L	6.14370378931002
UBE1C	7.70477140491157
CHD2	2.95166988244861
C15orf2	3.11641805255969
FZD5	4.88674818332434
NR4A1	5.28112407987573
LOC339047	6.05930138167029
TRIM17	4.17964778556477
ZSCAN21	3.13325574649929
RPL15	11.0709905849660
ATP5G3	9.84820714958019
PRC1	6.97603403474593
ADAMTS8	3.24930778312947
ABCB9	3.83950762315902
HOXC4	6.41554630620967
TRAK2	5.75481116532584
STAB1	5.72018861598458
CEACAM5	3.13721975573982
MYT1L	2.75168726923659
RASA2	3.93923161477061
LRRTM2	3.31124996584022
STAG1	6.86834104367118
OSBPL7	3.59621376063429
GIMAP4	5.60567098849867
FUT3	4.11890908112117
DBI	8.83378747233423
LPIN2	5.1493960965483
PAPD1	7.13812130948781
APOOL	5.28042558675577
DIABLO	8.133068190884
ARMC9	5.13193967668098
RPS6KA4	4.51067170406414
TRHR	3.07183515742995
SLITRK3	3.62712761599435
TGFBRAP1	5.14087001506598
FAHD2A	6.00251528811028
CNTN1	4.46618875920408
ZNF211	4.70713181400209
BBS4	4.7968760385032
TMEM181	3.30280888873639
PFDN1	7.2515178055982
MINPP1	6.71721222890635
MPHOSPH6	6.60979555581823
RGS11	3.31662349038527
HOXC10	3.32376521286254
ITPKB	5.94410685116177
HS6ST1	3.63426566994002
AKR1D1	3.1964793618865
TNP2	3.22725486490779
MEOX2	3.22003093685321
EML4	4.27975749739559
SGTA	5.17708598497365
ATP6V0C	8.9862470725955
PRPF8	7.20092972698719
PSMD6	8.6248046015179
HIST1H2BI	5.05969383310684
TMC5	3.95479109239701
FKBP3	8.80527872841658
FLJ20273	8.3216584008844
PLEKHB2	7.75779538238347
RPL28	8.31493155062015
NOX3	2.7935274062521
ZNF544	7.27192360517682
EPYC	8.35024981364876
ELAC1	3.15547821690892
METT11D1	6.32653056866119
BIN2	4.27429709902467
NACA2	3.73231836939633
RPL18A	12.1243515307643
UBOX5	4.48933766489089
TCERG1	7.79086698904298
MPP6	5.36512723847968
KRT16	3.54795179323331
UBE2O	4.8038698855649
KLF5	8.37850310347264
C9orf31	3.76029082430796
APOLD1	5.18688121112017
UBL5	9.20240694781678
ARHGAP29	8.32577249026407
TNFSF8	3.31412682047388
PDE5A	3.08564086033599
CDR1	2.8641218025169
FBLN2	5.48615066794539
C14orf104	5.86735887329747
HBE1	3.32322824804895
ROBO4	3.44574967257398
C1orf108	6.82597834383327
FOXI1	2.90280088141624
BCKDHA	6.17801496577218
RAB4A	7.01127025844425
C11orf80	4.44085586425844
MYOC	3.67176164654302
GIF	3.44737574643293
TMEM39B	5.67192552102766
RPL3	11.4927206675184
THBS1	6.80371944762743
APOO	6.89209742339212
ATPBD1C	7.07882983715028
FARSA	5.56750818936105
ARMCX1	8.26303245669577
EIF4ENIF1	5.69612853080945
CMAS	6.07300806360334
OR7E24	3.70199328701634
TNFRSF21	5.99395022620728
PLAC1	3.50098784069728
KLHL18	4.58596927975449
LBA1	3.95010153407282
MKL2	6.47699236650718
TBX3	3.46275437152925
TAZ	4.34032050465926
CRIP2	7.08565398799277
DAXX	5.23566733278807
ELMO1	4.55259557958451
RGS13	2.90191608752431
DIO2	4.31374649534027
UNC13A	4.16574060146553
TAF11	7.42660528815308
ORC3L	6.0432128968488
PRX	3.33260329611338
TARBP2	6.77580948354646
CABIN1	5.19200649403854
TRIOBP	6.55113159362473
HIST1H2AC	9.98671900846194
RBM5	6.26597766495801
TUBGCP4	4.58519488789273
NCOA1	6.04882043045358
CDK7	7.10882225014285
SSR2	9.45183604200212
IL25	3.19859476485249
CRELD1	5.38933987134012
GPR6	3.10364190662467
SNCG	4.59695520025746
CHEK2	5.46593825586517
GAL3ST4	5.59805568150426
KBTBD10	2.78213409050508
DRD4	3.01275938560788
GDF11	4.221206088761
SEMG2	2.85648708040414
MCM2	7.84721308338117
CD247	4.04235790944115
SOX14	3.02315399870826
RBMX2	6.05415714228677
KIAA0922	5.15705158893465
TGS1	5.65620105280136
C16orf57	4.74830107141277
SYF2	7.84669418058642
MCM4	5.55387685812042
PDZD2	6.34605458319995
CEP192	5.95957114031586
IFT88	5.68162093426879
MCC	3.56159362895587
RPL9	11.9861901208423
RAB32	7.37410394032956
P2RX2	3.72909895634376
DDX43	2.93714021498751
HHLA3	5.24032318140829
ID2	7.73149067649534
UBE1	9.63790792861782
SLC24A1	4.02965187231472
ARHGAP5	5.33816578138362
C20orf23	4.75650216506554
CETP	3.22085181380449
ZNF688	4.06295193963797
APOC2	5.19033621311908
PWP1	7.90234999509597
FAM50B	5.75867887374961
PTPN6	5.81825332288784
BAHD1	4.81293297113503
GPR56	5.54127945110087
GRIK3	3.05598124510229
DGCR14	4.46076071354666
CACNB2	3.12512949040306
PDE10A	3.05725405194272
METAP2	6.6236875101876
RHOQ	6.90586053344447
MAP3K4	6.26266379294957
PDHX	7.667940191889
RPL23AP13	4.63847126818403
MTA1	4.80401380659011
GNG11	7.54609939037632
ZBED4	3.5307770854476
CLCN3	5.95014132436352
CDK2	5.37558383812207
HCG9	3.563702631217
SLAMF7	3.98704659064202
CDC37	7.48596746388153
ZER1	4.08155576581854
GRK4	3.33783052445756
PRPH	3.91118952916309
PPP2CA	8.28974354292796
LRP12	5.46757818806393
POLR2A	4.12933317604157
SEC14L2	3.54106541158798
OGFOD1	5.87301175155684
DKFZP586H2123	4.25585397648042
MC3R	3.3538290240173
NOL5A	6.99246540527119
PHEX	3.74897448533991
HIST1H2AB	3.96199426152549
C20orf117	4.20646428058642
POLH	4.43155894185548
DDX17	6.84243791627009
CAMTA2	4.75327388694163
PLEKHA2	4.77390583727269
SNAPC2	3.88802618317811
FILIP1L	7.62157704827602
PDE4DIP	4.34629053472835
LRRC1	4.6872757168574
SCN7A	3.04636534010307
GAS1	7.22261642363274
DGKA	4.05868856108259
PEG3	2.97702857762603
NADK	4.72528886301732
SGSH	5.54532415262195
CXCL10	7.9415677812414
GALT	5.73869047731628
MCF2	2.92777235692025
ZMYM4	6.79104292586273
ZNF263	6.18159193453718
STK32B	3.35221966000929
KIAA0888	3.66718562344505
TACSTD1	10.3894001391311
ATP6AP2	7.20608221421938
TYR	3.23980230163845
GDPD2	4.25237121174768
ABHD10	6.53443967906405
TACR3	2.81975908101551
SLC35C1	4.80405616254200
KIF1A	6.40790566616691
VCAN	8.25680961333304
HERC5	7.78879409095483
UBE2A	7.82209493392675
SYDE1	4.14919000132158
ELA3A	2.97479669490745
TM9SF3	8.45365408129832
HAO2	3.55143486006937
RNH1	8.26698693793589
MAFG	5.35463020873932
BICD2	5.66528982848739
C14orf43	3.93576341247661
CDH7	2.988418243439
JUP	7.69015285909189
SHANK2	3.77402532250274
OSBP2	3.64180646227980
ACOXL	2.90407026035329
DAK	4.33661619890685
CBX3	9.78788612367072
C3orf58	6.00332351723385
RBMXL2	3.1016771019612
TCL1B	3.61054266565918
FGF13	5.70296823899319
KBTBD2	7.92402386866594
KIF3A	3.77356321784934
DCXR	6.49772955329345
MYL9	8.11393765423765
PDIA6	8.14012266077008
CDC23	7.45575589221136
CASKIN2	4.52166968412694
PBXIP1	5.50058103295217
EHD1	4.7208525298298
NBL1	8.05621283829062
MARCKSL1	9.78586320052722
RAB11FIP5	4.68421462727706
CDKN1A	6.35009047438023
NCK1	7.86610733862785
SAPS3	4.82494223616738
ZNF550	3.34814649506689
TRAF3IP3	3.23570253366208
LSR	8.46329486292612
MIS12	6.4213685006629
KIAA0774	2.61776999342149
CXorf1	3.61694666344843
CUL7	5.09335743579632
DIO1	3.0857325893648
LIPC	3.48372919533309
EIF2B1	9.00789882625503
OMP	3.33508117449853
HS3ST2	4.27188144275644
C20orf11	7.26601170493179
CTRL	3.12901143569264
GSTZ1	4.88419120492418
PAK4	6.17119955586337
CCRL1	5.66567649412889
RNF10	6.12303362636337
MAGOH	7.62831870849322
CENPB	4.88618199096731
C19orf7	7.85019513750836
JMJD1A	8.41342391594128
GATA2	4.0829067337208
HIST1H4H	6.07614638603813
CELSR2	5.78229259596466
GABRA5	3.01080790878003
STAM2	5.01162174301746
GPC3	3.55316802931194
GRP	5.63289505037887
SV2A	3.85792624430134
EBNA1BP2	8.12466658240231
TAF1C	4.53683650129141
MAGEA12	2.99376222418007
GSG1	2.65033020358547
PDGFRA	6.05281610943085
CACNG1	4.00922807777349
CIAPIN1	6.35025372607666
CSTB	10.791541098317
FRMPD1	3.59509137955904
PTPRJ	3.00336589857879
ZNF668	4.43234704457537
PLEKHJ1	4.87770576276025
ADAT1	5.2220868986623
TMEM50A	7.65464411297017
CENPI	4.2535617282907
HOOK1	5.90788729199634
