Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_D03_491148
Composite Element REF	Signal
SHC2	3.72915944353713
SDS	4.10310416177945
CASQ1	3.50314308871180
LYPLA3	4.43904559140816
INPPL1	7.10553354640901
SLC25A40	4.51086978191025
IHH	4.5220786135702
CHGB	2.95588833718078
COL9A3	4.01053391076862
C2orf18	4.99063332301347
DDEF2	8.27482387008424
BUB3	8.03118594519072
C6orf211	7.91791169176449
FOXD2	3.28884087511923
GGH	7.93445116784576
GGT1	3.51348955044374
ADARB1	4.04553588239631
VPS35	9.41182063467089
CNN2	6.88278547894539
DBP	4.24198053203364
WNT1	3.36575908527372
COL5A3	4.54613460785247
RHOD	5.00306937463275
ASNA1	8.0257679800597
WDTC1	5.70875122675575
COL4A2	9.41126968905448
HEBP1	9.25074064996207
SLC1A6	3.64517806179795
LUM	10.3651917307716
C1S	9.5951317967897
TCF7L1	4.38771050550075
ZCCHC6	6.69348589403133
ME2	7.00893070533303
PAGE1	3.59986892743323
DTX2	3.68695515763486
KPNA4	5.42267909577433
H3F3A	10.7280845101941
GLO1	11.1292957534325
WDR61	7.22234519904148
CD302	5.49741648912993
SIRT7	6.02497848509719
D4S234E	4.84351684180256
RABIF	5.99144209257652
DYRK3	5.18193233107089
PKIG	8.48870818243232
PFAS	6.66580669666883
ALOXE3	3.22812318096441
RPLP0	12.3876261098866
RBM34	7.22097857189923
MKNK2	9.35390384700034
ZNF528	3.52940731884692
U2AF2	5.17595668623701
SEC16A	8.12648014326197
EFNA5	3.23920182610348
ZNF44	4.66907698356966
FCGRT	6.06242680849672
NOL4	3.08357362843988
CCS	5.35545286035283
IGF2BP2	5.08296876078869
MFSD7	3.52655213093573
OR1D5	3.37834050359761
SIX6	3.26480694490453
CCR6	3.05422290236531
TSSC4	5.17642534370863
COL11A2	3.36255574742595
CHRNA6	4.12537342337462
PLD2	4.32260472232029
PALM	5.98609913227878
ORC1L	3.78568473536758
SASH1	6.41023394703159
PUM2	9.1514444372393
ZNF365	3.56837737909249
CDC14B	4.61772224773679
PHC1	7.3776510035543
KIAA0913	3.98478480154341
LDLRAP1	5.96602879300183
NAT8B	3.22050911277098
PPP3CB	6.8735869837867
ANGPTL4	4.62708262883704
HHEX	3.9910109840587
LSM14B	4.84053649601831
PLCH1	3.74862394807923
INSM1	2.77853488334247
TLN2	4.33040759994974
ZNF493	3.77133601975716
HDAC4	4.74796880359293
GLRA1	3.24236135174389
RPS6	11.4188955394027
SFXN1	5.26854200030012
FAM102A	6.20533373877253
KLHL1	3.37000049319609
SAPS2	4.18545151983335
CTNNBIP1	5.99201765476605
SCGB1A1	3.09145072123044
SCAND2	3.40891004916197
HMGN2	12.2633442852884
NEUROD2	3.05098069329156
YAF2	5.28669748682102
BRPF1	5.62674005684745
RICH2	4.00237312752742
TBCE	6.91183722382802
LIAS	5.39073982359096
MAPK1	5.66081449654195
MRM1	4.1363368847231
HDHD1A	6.6449376515192
CTA-246H3.1	4.92241309108868
ATP9A	8.19017673636032
HSD17B3	3.44250479827692
HN1L	6.86422988811051
SAG	3.36672134222862
C20orf10	3.33046012244604
CTRC	3.62255860608403
HNRNPA2B1	10.6307016129866
RNF216	5.59800989221763
GADD45A	7.92854403706485
MSH4	3.42423665429184
HOXD12	3.1143546071951
TMEM70	6.46128296482997
PPP1R14B	6.67532791529039
SBF1	3.82467134349539
HIST1H2AM	3.4011938473641
GNG3	3.68854657083982
C1orf50	7.55204343050563
FTO	7.8124635786759
CALCB	2.986178226671
PPP3R1	5.66449350867491
USP46	6.0074709827514
CCNJ	4.13722210141722
PSD	3.27458873073767
GNAZ	4.07815145939125
FAM57A	5.37840057110497
LILRB3	4.4520744225917
DHX8	6.2936425568544
SPI1	4.06157390709158
OXSM	6.63154011245627
GYS2	2.86922444450449
UBE3B	5.42080872816409
PLAT	7.73903127728474
NUPL2	7.65828395203679
SF3A1	7.43729744075595
COPE	8.02048593207977
EIF3A	8.67677986600648
IQCE	4.77358635677868
FBXW10	2.7392755690571
KIAA0182	6.92603614996216
YRDC	7.05154170274305
GPRC5D	3.37352764554615
LRRC23	4.21931655183961
BLVRA	6.9729671691585
SLC22A7	3.31916064916599
RASL12	3.57433286064331
DAZAP2	9.37042321726748
IKBKB	5.15304092772957
PPFIA2	3.501576518208
ZNF271	5.85033575091145
CXorf6	4.35089265856745
FRG1	6.86534249104488
BTN2A2	4.29761194050647
THBS4	4.41681994380411
ARHGAP1	5.79529020285576
ENOX1	3.41210772569938
ZNF706	9.2052581090744
DOK1	3.88880938160556
FCHO1	4.65393075973386
PGAP1	4.39830060882617
HOXD10	2.97112181003785
CXCR3	3.50442538271888
FSCN1	6.63225518914186
KIF17	3.44442638630061
TRIM66	3.72951650493127
CHI3L2	3.19853916368179
SRPX2	5.92529147291611
C13orf24	5.57907880235162
CBR3	4.27945330589906
ZNF132	3.03379164322765
AQP3	4.03403119302602
BNIP1	4.61733338660032
ST6GALNAC4	4.63323062001645
KIAA0391	4.86531473598937
KRTAP5-8	3.86320482785004
SIRPA	4.28771660618889
LYVE1	3.59210100885829
IGFBP6	4.52441115082788
APOH	3.09751346080647
TSC22D2	4.54323730690624
PLCD1	5.06224743958466
NPHS2	3.31297253058659
ARHGEF15	3.45910700395341
M-RIP	7.45193889246722
POLDIP2	6.47210228050509
NDUFV1	8.54355958226942
SRD5A1	5.88953199966558
RAB3GAP2	6.11672913112238
CLEC7A	5.22055457478329
REXO4	4.73650412531428
HSPA14	6.91389860263465
TAAR5	3.83284212374472
ZNF142	5.44140753369245
MUT	7.89378061558695
C2orf43	5.00869720792057
SELPLG	4.40282653661873
BAZ2B	6.85434499750216
SLC38A3	3.56840103897616
BRD7	7.13321544605342
POU6F2	3.31973330348698
NISCH	8.16647986236005
TCEB1	7.99347365342901
OPCML	3.44301952994489
DTYMK	6.6772866121213
TAX1BP3	6.1410972650626
F13B	3.23139478975574
RPL34	9.9219028466636
AKAP12	7.4514259503213
MARK2	3.91199334386694
AMBN	3.7234918020169
C14orf32	6.963069193534
FLJ21865	4.98904882152595
HSD3B2	3.23826113235926
HMG20A	5.26545266113468
WDR77	5.95702364025822
ATF2	5.06567464758387
C10orf137	6.16259616146005
ARL6IP5	8.73929637985609
QTRT1	5.3793045892758
CCNT1	5.2539746941429
AP1B1	5.38467125644792
CD74	9.45647762433843
DYNLL1	10.9947222715857
PLSCR1	8.76832044025703
LIPG	3.67075326854975
PHACTR2	5.56463051409813
SLC35E1	7.03591026178725
VENTX	3.47598545435803
FEZ1	4.47810846841373
APOD	3.91724058269907
LAD1	5.32216637436987
C16orf44	4.04795894560355
C1orf166	5.19322995835562
PAOX	4.68242329067449
MAPK8	3.69544623534717
NELF	4.32672078025039
RBBP8	8.94653562810799
DNAJC8	5.22043397922738
KCNJ12	3.46804488816605
WNT11	3.59300579457889
SRP54	7.16871771328477
GPR35	3.69203310306726
NRGN	4.24239886119096
IFNW1	3.42657073938112
ACVR1	7.40735698375492
SCN1B	3.95561567824492
RNASEH2B	4.05422969353767
STAR	3.13362529770216
C14orf65	3.2746094882319
TAAR2	3.29238117761741
VAMP5	4.4060060403441
TUBA1C	11.7631313011378
PIK3R2	4.72000027226449
ARD1A	5.98629768484306
SYTL2	3.28469930007955
UBXD2	8.06842421033608
EBF2	3.52187596003853
CAMSAP1L1	5.22542251962582
CYP3A43	3.107036483441
CCDC91	6.99156267262507
AKR1B1	8.51848471867072
KAL1	7.44276674220722
GRID2	3.05554442534033
ZNF423	5.03531477764831
PSMB4	10.0944385617824
ARPP-21	3.26342266174756
XPNPEP3	4.91944812123974
CYBB	5.18413863884559
UXS1	7.4163863733707
SART1	6.18097219149596
C7orf16	3.15300380571319
SPTA1	3.27545204722159
SHB	4.01486551783821
CHST7	3.73348449328193
SEMA6D	3.9036083709937
IKZF4	3.58873293263346
NDUFA1	9.3529647795809
HSPE1	9.68422875549277
MAPK13	6.6727623076791
MYCN	3.96745090944558
KCNJ3	3.00595600265649
ZNF573	5.98527102890393
PCDHGA8	3.8388685436972
ERO1LB	3.38893644561297
NTF3	4.59144279231421
GTF2B	7.56642259120631
GSPT1	9.00031159891077
GUSB	9.28769659998614
EXTL3	4.00259082668188
PMPCB	8.44477099975801
COPS3	8.54920546741054
LIG1	5.24132058459499
NID2	7.3208676041522
LSM8	8.12996213941061
TMEM97	7.6570743826807
SUZ12	7.51458669060279
EXTL2	7.4395701817797
PDE6B	3.88849122948958
MRPS16	7.21600215576924
KRT18	10.3018924583588
C10orf118	3.83785608855363
ZDHHC13	6.77052900653473
JMJD2C	4.60165530352251
OR2F1	3.31062359783811
ZNF415	5.22613844623771
CDK5RAP3	8.26464432540768
YTHDF2	9.0906004371315
GGCX	5.97818971416474
FZD8	3.05883716756801
TCEA1	9.54000490992024
ARPC4	6.09517791472067
SUSD4	6.6525721404199
C22orf24	3.28033297634447
EGLN2	5.50970772333383
KBTBD4	5.97796568190211
TNFRSF14	4.08222848372807
ROBO3	4.80720641968035
TRIM28	8.13622093257271
FGF5	3.34171860460668
RTCD1	7.79296957013105
MZF1	4.51713759579692
CNIH4	7.15581078201051
ZFP2	3.8023769295638
CSPG5	4.85466943724854
FKBP15	5.31845289000713
BZW2	10.7487063447858
PTPRN	3.44774386676563
HTATSF1	5.97877407730769
WFDC2	11.8064678085467
TST	7.25584951142059
NDUFA7	7.60199731139455
TTC22	3.17671948967558
RNF24	5.93817646556186
SFRS4	8.78841645473794
CD70	3.66991726124573
DCPS	5.69107448589709
PDXDC1	9.14987470076738
SRC	4.01964603744838
NTNG1	3.21741536568945
SETD1B	7.13314378061199
TINP1	9.89220778847784
ZNF606	5.19487525815104
SSR1	7.8318342216989
NFS1	7.07324315163671
CRMP1	4.36594526241937
NUP107	8.52020418052653
OSBPL9	8.94794614546858
MYOZ3	3.92508153582249
PDE4B	5.28067096144081
ADAM18	3.46704427610164
FBXL7	5.74842034150188
IDH3G	6.10531709165969
CCDC87	3.58680051186776
ARFGAP3	6.3339971573233
MAPRE2	4.30768749739635
CSNK1G1	3.46495374989612
IL1RN	3.85586374730027
MAFB	9.29765825485295
RAC3	3.31116236277011
C1orf54	5.77840063062969
TMEM14B	8.52735541805824
ADIPOR1	7.35691453804681
GRINA	6.20742473869415
CLIP4	3.69269275402515
TFPI	3.48613323263538
DPEP1	3.06829200717513
C14orf118	4.07659299611
FABP6	3.12611695156111
TMEM87A	7.56316577560794
BBS5	6.02162135283135
SMTN	4.5460474459745
CYP17A1	3.48576716525847
SCG3	2.76204153902265
GFER	4.73232675469623
CD209	4.10668130083557
NRIP2	3.0950698778459
CYB5R2	7.49030861477515
RIC8B	5.40307068243842
CSGlcA-T	5.67305842293465
DNTTIP2	7.37016962430073
TNNI1	3.50331369031938
GABRB3	2.90487189622708
PCBD1	7.65969730135157
KTELC1	7.49039798574005
HOXD3	5.05662878555255
GPR85	3.41647760792944
P11	3.17655865267444
SP3	8.60313879038804
GOSR2	4.85528691717346
DDX1	9.45432126016046
BFSP1	3.61097266143018
FLRT3	4.11257377066736
RNPS1	8.5029894571993
LCP2	4.66729576371293
TAS2R8	3.16347631908403
SEZ6L	3.45778339638170
NR2C1	5.06416383626018
EXDL2	5.80299156755031
SLC25A10	4.44197709627596
ADAMTS3	3.12461910030429
PCYOX1L	6.04645810176344
TNFRSF13B	3.6923169879084
VPS54	6.28634568053388
MKI67	6.8358362708262
C7orf54	3.92492419882875
GLS	4.64501068065268
PCDHB12	3.96240102950159
LGALS13	3.10499506711869
IL4R	4.8307318227432
SEC11A	9.66542939138732
C4orf6	3.39774669404657
SPP2	3.64737717630324
CCL5	4.67101577171682
PEX5	5.75667969621068
CLSPN	3.96958361080505
LOC51336	3.10338194426611
SPAG1	4.16942318345771
C9orf82	7.36868828852875
KIAA1024	3.71392848441246
TM4SF1	7.28551044921739
SMG7	5.30954102328944
WDR45L	8.67107226306637
TAS2R13	3.12191414346702
SPAG8	3.05346954635183
VASP	6.3140120002425
ZCCHC11	5.63956339638204
LOX	4.62437134595939
SYPL1	8.4745368941291
BAG5	6.77729314578333
RPS27L	8.04693130989973
MGC2752	5.50184981620175
IQSEC3	4.10854758701304
TGFBR3	6.46237907754197
PPA2	8.5606924741264
MED24	4.48101768455471
CASP9	6.8462659715402
PDCD1	3.30673731597301
MAP3K7	6.09871322450806
C17orf81	5.00559422639321
SRPR	7.49827366037591
BAG4	3.68814933573195
ZNF32	5.781310281737
BRD2	8.20116162421531
IL32	6.57794242987238
LAMP2	7.7894849899665
FAM53B	5.10192262858416
CAT	7.9464705722599
C16orf80	7.88286372994833
SLC7A1	5.01232922991525
C1orf76	3.06777899013370
PRKCQ	4.90254238190835
ATXN1	6.56727305154336
LAMC2	4.60226594263095
CPOX	6.67291894889421
SPSB1	5.50556299179236
APH1B	4.35315032615599
USP36	4.640778133897
CTNND1	7.91604235363599
MADCAM1	4.31065798720045
GABRG2	3.22238957133542
LYZ	8.5015344864566
F5	3.57120939968669
TMEM186	5.7968089202192
TPM2	5.49986875204296
SEMA4F	4.19536755117581
NUDCD3	6.23064247953948
OLFML3	8.86812463158772
PPP1R11	9.29508310437645
ELAVL1	8.76837405492134
GCNT3	4.07628929020397
DNAJC17	3.36245033627216
N4BP1	5.70333701652544
ABCA2	3.45809641559715
BNIP3L	8.5895881751605
SLC35F2	7.9699189698849
ATP10D	6.68657116190125
LCP1	5.57430768077215
IGBP1	7.3661275459369
GALNT8	2.91506951849385
PRKCH	4.60834112582143
DCAKD	3.57237965405822
ELA2A	3.472593547761
PITRM1	8.06045367732824
RASSF8	3.11595710148935
GUK1	5.5987259929857
USP12	3.52231812004674
STXBP1	6.9288735338635
ADM	7.43786278770354
LSM2	7.3956375491244
GHRHR	3.30659353888447
SERF2	9.97334816865017
VPS72	7.73276282663528
CD22	3.75784206671633
CD47	8.54307856189272
LAP3	8.42950073202188
IMPDH1	6.16955867010857
PPIC	8.5779855194015
ACP6	5.45668516360408
PRKACA	5.14578898114809
PPP1R1A	4.65559131777904
C9orf40	4.51365194607081
ASXL1	6.93559959327225
IDH1	9.36473554945336
XRCC5	9.71685566654477
TBRG4	5.12887932210152
RAB1A	8.8584438744381
INHA	3.37613148487713
MLL2	3.2718734659437
FXYD1	3.20581412598855
DKFZP566E164	3.66708825547847
KMO	3.50159826247738
KIAA1128	5.04513339277447
NUDT4	6.06021352666566
USO1	8.44711892719798
RAB9A	6.88296212059709
RUFY3	5.08315433894287
CLDN1	4.01706512058117
FBXO38	5.37316067189257
VRK3	5.6832621521561
ICOS	3.66740643700677
NFKB1	5.63037412052647
FASTK	6.89004101357992
LDB1	5.65575747592212
ABCC1	6.44079922861389
IFNA6	3.13202442826847
PCBP2	10.4526899312049
RBP3	3.26868919153609
MUC13	3.38498790233732
C8orf30A	6.39910708551078
NUP205	8.1588873086076
MFAP1	7.93969452424893
ACTA1	3.6286959442659
NHLH1	3.81123728766301
GABBR2	3.32391951719817
CXorf34	5.60978090494729
TDRD7	7.00953273550029
KCND2	3.72875341483543
WIPF1	4.70175518239396
TIMM17B	5.39027839760458
SNX15	5.44180047742036
AGXT	3.00509629310277
IGF2R	6.91479012884363
PIP5K1B	3.30537990106419
ATP8A2	2.89136069857939
FGF21	2.95775105843207
AFTPH	8.74847920507911
RBM15B	7.53011362386582
FCER1G	7.14165689295602
AGBL5	7.58171594566793
SNTB1	4.82961435548635
APEX2	5.85554100176936
C17orf39	4.22147074221998
SLC24A3	4.43611066003061
TXNL4B	4.54005588953625
UBE3A	5.99067460745925
TGFB1I1	7.52178600245152
RPL10L	4.87893381381777
RBM13	5.88475585040649
LOC389517	3.71461959858438
TOP2B	9.01411448354707
NPVF	3.26683914409163
SHOX2	3.35105487566785
ITGA7	3.93648751864458
RAD54L2	4.34585959642422
KCNIP2	3.12215719847628
C2orf47	8.09623772830809
KLF13	4.46838403081419
TSPAN4	4.77782888902788
NLE1	4.03799059640044
TPST1	6.75048833948233
CEACAM1	3.45022896304042
PFKFB4	3.31010738157439
SREBF1	5.13819929156327
RNF11	8.8167552671358
IL21	3.17360028615429
LTK	3.10519494185444
DKKL1	3.21634548484319
EPAS1	6.09867612342727
POLD3	6.63571059328693
UBTF	4.79446485113551
PHB	7.03071276255561
KIAA0427	3.70426978979201
FPRL2	4.32015475863576
HSDL2	5.69958971474036
SEMA6B	3.73201543069387
AKR1A1	9.46276373079
CLTB	5.05157422796104
NXT2	5.48604912272213
JDP2	2.95201974344963
MORF4L1	10.5778365439851
HSPB7	3.44463528723186
POU2F1	5.60029996042523
MLLT11	6.29744905891137
CNNM2	4.64142712684859
ZC3H15	9.16832383379
ELK3	3.25765745032557
CBLC	3.28797666158145
SEC61B	9.05852243393568
RRP15	5.61000392017706
OR3A2	3.34276103612457
GALNT1	8.06288838736516
RSL1D1	6.28794651671695
P2RX7	3.43690835032387
ANKMY2	9.7355251397334
PSME2	8.9257770731144
ADNP2	6.20566470258482
RBM25	6.66980948306987
PLEKHA5	7.01523450683031
DHX58	4.15347487511729
ARCN1	8.25216140931179
POLR2E	8.22832931456997
SEC24A	5.53000690809426
IFITM1	10.0798716210794
ZNF643	5.236810265018
DNA2L	4.46812097842418
ZBTB25	3.82227624654181
HIGD2A	5.25030029757099
TTLL5	4.36620933918003
TBX6	3.25758580924243
SPTBN4	3.80914056886845
SGK3	5.0190480439038
FBXO28	7.08300854114326
GCN1L1	6.89348818452306
CLEC10A	3.04047852961495
GAS6	7.78782326776305
AMOT	4.4220957006564
TSHR	3.22728028144523
ETV1	3.84852943852767
LDOC1	7.51847487356192
ERGIC2	9.15119604554464
ADAM11	3.52117759339712
NAT1	6.03826311419392
ASB9	4.16287639555355
ATP6V0E2	7.80847610799268
HGFAC	3.44842134600574
TRAFD1	4.98974927546213
MTCH2	9.00375945370943
BACH2	3.52311227846928
AUTS2	8.33430111345695
PGS1	6.53111417657821
LEPREL1	4.14699152691871
TFF1	3.28758980161901
RPRM	3.52873547814848
PPP2R3A	6.45190997437326
HAP1	3.62095976863100
BAT2	4.62177790628211
EPHB2	5.8278767514981
LPHN2	4.76428656348833
ACTG1	12.1136256552058
CENPT	3.62795105623722
RNF123	5.11463992170544
ZP2	3.44395488948629
PLAUR	5.6168460692878
BMP5	3.69415349134243
MUM1	4.85140878834266
SNX26	3.97656499741127
MID2	7.61629766852992
ISG20L1	4.82466270127902
RBM28	6.1137431197144
SRRM2	8.41963864443183
MEP1B	3.20694756957662
PCSK7	5.16393876263147
HNRNPA1	11.3513001219183
PBX2	4.90433050778327
CENTB1	3.45414953566228
BCAS3	4.84912835702437
HGS	7.2372620487573
FLJ20184	3.32163404338255
TMC7	3.53596220915882
POLA2	5.38178716134918
NOL10	3.48325610058497
KCNJ8	5.07782363895602
HSD17B6	4.63461510038416
EDEM3	5.06355801520166
SLC16A1	4.61533496738347
TCOF1	5.00191169588461
SF3B3	5.67187381297312
RANBP9	6.69514490758185
CPNE7	4.42982748017361
EVL	5.87620947029659
NUDT21	5.11965373135704
IFNA21	3.78891772467682
CFD	5.55139097018735
PYCARD	5.38193327166519
MYBPC2	3.16488575647475
ZNF235	4.32110757314731
ACSL4	4.54696826890665
KIAA0644	5.07550656954198
ERC1	6.56535883934432
NKIRAS2	6.12933286156991
TRMT5	10.1159894760115
TMEM176B	7.80913890024543
PPP1R7	7.40337525397913
SOX2	3.72614860762803
C16orf30	4.82061732068181
COMT	6.56815525881414
AOC2	3.10039943283456
PDLIM5	5.32855728746848
SPHK2	4.66812766296662
THNSL2	3.75859175864256
LARP5	4.91621879776333
C1QTNF1	4.62024276217272
TRADD	4.76630678232345
PCDHA6	3.02514632273232
C1orf43	3.66100039412174
SCARF1	3.8592114390574
RAD51L1	3.75394314853603
LETMD1	6.92308089188054
KRT75	3.40236076298692
CD3EAP	4.83353879199699
B3GNT2	5.06664747672013
TMEM63A	4.16326301080369
DUSP13	3.50344860418969
FNBP1	6.77849838869584
MAGEB2	3.353206200892
EYA2	8.43980768136651
FANCG	6.9785911565074
CD1C	3.92219465741131
LASS2	7.31492864726257
BCL2L14	4.02011319590158
ZNF471	3.25630358045527
ZNF224	4.09013164624985
AVP	3.22410592297835
CKAP4	9.8063715341468
EFS	4.43997592356465
PITPNM1	4.37629486388889
TRIM68	5.42545654586902
ZNF652	7.26892329602639
UCK2	5.8913660761425
TMEM4	8.47362611389076
SCN3B	3.41429554735216
RNASEH1	8.087904667835
FAM50A	6.72957593742659
DRD1	3.12535198037127
OAT	9.0374457414856
IQGAP2	4.71335620142156
CDYL	6.50483450173388
C20orf149	7.98679824244192
ANKS1A	6.97106846924678
HYAL3	3.82284182660298
CLPB	5.64275816499493
SMNDC1	7.9037248453981
COBLL1	3.52117555614970
DONSON	6.48805022250948
SLC30A9	7.74107490269299
E2F8	6.64529572285815
CCDC25	5.1434758596353
C20orf116	7.58044375318257
C2orf55	3.27764780635468
PRCP	8.67346274593456
SPINK1	3.25251630845472
FAM12B	3.31676944723769
NDUFB1	9.08548186034126
DIO3	3.30724250788337
HPN	4.09644107198067
NBN	6.6823512737002
C14orf94	6.75573213556436
PVRL1	3.30798496067916
CNTD2	3.8284566050699
OCLM	3.13733547127783
ZSCAN18	6.71231875972321
MYL4	4.31753489202144
SLC17A1	3.19697215817733
TAF5L	5.46551795499925
L3MBTL	3.73071298094667
TSTA3	6.45723670196819
CCDC59	7.27231426116311
RAC1	11.6987413294460
C19orf15	2.90433565344558
MED20	5.73968039853964
CHMP4A	6.73629301964741
NFE2	3.20150416546636
KLK14	3.09608970697801
FBXL12	7.14794148023357
ZNF364	7.00681434434895
TOMM20	9.87944788890007
ARSF	3.35219648670893
MAST2	4.80463119391127
GTF2A1	3.58077737248604
ATP1A3	3.39622546721864
PNKP	5.88501066501821
MRPS35	9.10377267047217
MATR3	9.9472994801956
S100P	3.27365234250088
MSC	3.42084482835307
CILP	6.33923688398842
PROZ	3.70738599074821
SEC23B	7.5590941660282
FAM5C	2.92695295535940
C19orf40	4.62201617233781
DCK	6.08116125123471
C17orf63	7.24299161357696
TIA1	7.2475287482437
SPAR	2.92555715622423
SLC6A4	3.80700757356758
SPTLC1	6.99463130168918
HMGB3	6.81118583060766
TOPBP1	8.60876478588501
NAT8	3.03643255522059
MID1IP1	6.09838811592289
TPSG1	3.48106216656374
KLF11	7.50019307922532
HOMER3	4.78410462038754
KCNAB3	3.17429468598266
KLHDC4	4.42636432522124
PHLDA3	5.26923285515675
DOCK2	3.92675719231246
TUG1	9.68959548420658
NUP214	4.60277836725477
GABARAP	10.1842751723923
GOLM1	7.79856326477548
DPYSL2	8.64874595977864
SDCCAG8	4.5404642528588
SOX13	5.192518579157
KEL	3.43689246944537
EXOC5	3.88364591341638
GK	3.52193860362021
SLCO1B3	3.26285014332057
RPL36A	11.4207096728279
DNAJB1	8.36147759512215
ALPK3	3.87549945756749
IKZF5	4.19696075553717
CYLC2	3.02469465478063
C8orf51	4.6276198219265
NRP1	4.12144324616412
NR2F1	4.58475862954822
ACAD8	6.36778585483266
PLEK	5.18773716853883
NLRP3	3.0844835365011
RBM35A	8.92886621654493
GPR3	3.28612947804166
RAB8B	3.80819041749169
UBE2E3	9.41521553333266
FBP2	3.37795013617314
C20orf111	6.7952842567781
GNAI2	7.67917026256245
METTL8	4.60080197022092
SLC39A7	5.87439625797154
CAMK1	3.75623572555917
PRDX6	10.0276178487535
RFC3	6.31972241759417
FAM129A	4.77578276404372
BCAN	3.49583563511745
TETRAN	5.16533578646008
ILF2	8.87641024604644
SMPD4	6.93071198540576
AKAP7	4.52423214387681
ZNF500	4.44692249774474
ZNF506	3.32483895521994
FLJ11151	4.58882635833356
PSMA3	8.47623780462068
ASCC3	7.73555685023498
ACYP2	6.71197736465224
SOX21	3.49818221894339
CLDN4	6.70921236518988
LYRM1	7.94661388756616
DEFB1	7.35734406680341
GRM8	2.88868268651272
SLC22A18	5.75192350426738
RNF141	4.89312800277016
OR7C2	3.55530178143224
GRK6	4.99708883818478
PIGZ	4.26278062311245
VPS26A	8.9006016971934
EPHA2	4.77128946775736
KIAA0562	5.08181270308732
TCHH	3.2697862994947
MGC16824	6.93224638657155
SARS2	5.43444192559139
ZCWPW1	3.85183051868804
WDR8	5.40023881032408
MTHFR	3.56386784897118
RPGRIP1	3.33573272034369
ACAT1	7.35171865652325
MEOX1	3.65455638342576
DACH1	3.4792501093573
ADAMDEC1	4.61452338883396
PLK3	4.36061082266509
PHKA2	6.24032056073397
CALML4	4.85916175981237
TSSC1	7.4438159391806
TMEM45A	7.0749770092094
ATP5I	8.45111135451494
MRPS34	6.34202392347984
POU1F1	3.11118041364204
TMEM28	3.67372874570578
FBN2	3.22575993768627
DAP3	8.79510209672387
ZC3H7A	6.43111421706858
LAIR2	3.50352272865283
ST3GAL1	4.91455238155893
PHF3	6.09903569068495
DVL2	5.5443502738293
LCT	3.26050438771296
GEMIN8	3.85453086256009
DICER1	5.91668441185359
ARMCX5	4.95094277154728
HIF3A	3.59294365361831
CAPZA2	8.00760750957641
IFNA2	3.09958217691021
PLA2G2A	3.89163910020022
FOLH1	5.90157466744104
MAPKAP1	5.71322203811218
CYFIP1	7.24796835421923
NPAS1	3.21956249853786
TRPV6	3.55208143564216
RSHL1	3.55024842476022
PIAS3	6.22502984451541
SOCS6	3.99674896331705
TAF7L	3.74123818954385
MRPL24	7.91365486550452
YWHAE	8.97167361356509
GREB1	3.85256103555385
NUP62CL	8.28825568297502
MOSPD2	5.48662183265732
NEUROG3	2.94540561316347
MARK1	3.61963297041466
MGST3	9.67270922704574
BDNF	3.23657789735863
LMBRD1	8.78087142531452
PNMT	3.83335078166758
PRPF19	6.58690848992852
NDUFS8	7.65419787140322
TFCP2L1	3.79042585987379
SLC25A16	4.5266989761042
EIF2B3	6.80598538859716
HSPB3	3.36540374722221
