Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E08_586166
Composite Element REF	Signal
PPA2	9.4497431153755
MED24	4.25679378000134
CASP9	6.49375444489805
PDCD1	3.40522730782786
MAP3K7	5.29790113596272
C17orf81	5.5856835011104
SRPR	7.63270682663093
BAG4	4.26223652970882
ZNF32	8.30483660513459
BRD2	7.18908404245005
IL32	5.91400512199982
LAMP2	9.0097437198299
FAM53B	5.52761504792575
CAT	8.62199371084837
C16orf80	8.35818798210363
SLC7A1	4.55468884697561
C1orf76	2.99621891242006
PRKCQ	5.91677915639824
ATXN1	6.3497907717377
LAMC2	4.43517019923341
CPOX	5.97292178242505
SPSB1	5.93506772697807
APH1B	5.64855639182766
USP36	4.17433385511378
CTNND1	6.9115456874981
MADCAM1	3.84138400341786
GABRG2	3.11922088981639
LYZ	8.56069468952895
F5	3.74437173070453
TMEM186	5.38198104797993
TPM2	6.39566095017619
SEMA4F	4.00358979554741
NUDCD3	5.50650698537089
OLFML3	8.4410005474654
PPP1R11	8.79446078565993
ELAVL1	8.07538464423727
GCNT3	4.29601703657474
DNAJC17	3.94614801612735
N4BP1	6.06154836334549
ABCA2	3.43285076110773
BNIP3L	8.70418354887933
SLC35F2	7.0862870530474
ATP10D	6.93146802801023
LCP1	5.79575431770165
IGBP1	7.163272072056
GALNT8	3.10794480367746
PRKCH	5.47823501908874
DCAKD	3.39135452280817
ELA2A	3.43609222800670
PITRM1	7.4598984603588
RASSF8	3.56509463870086
GUK1	7.05800180032651
USP12	3.7770111485481
STXBP1	5.16631128965183
ADM	7.37620330501854
LSM2	8.35619752155708
GHRHR	3.18293243501239
SERF2	10.8697290022203
VPS72	8.16894796209236
CD22	3.79895713503352
CD47	8.56009255785853
LAP3	8.83451011004963
IMPDH1	6.43549668336859
PPIC	8.78387319740086
ACP6	6.98346283562385
PRKACA	4.44114597620643
PPP1R1A	5.16045112170707
C9orf40	5.41242499758755
ASXL1	5.79534886950835
IDH1	10.0982481874544
XRCC5	8.83224345591752
TBRG4	4.7153511290835
RAB1A	8.53249873279968
INHA	3.50126623186819
MLL2	3.34208389408362
FXYD1	3.58190094438673
DKFZP566E164	3.48099353308337
KMO	3.50756819498389
KIAA1128	7.06141091374754
NUDT4	7.47338507446326
USO1	7.92708049462459
RAB9A	7.90476277131139
RUFY3	4.48830672403631
CLDN1	4.38218955591555
FBXO38	5.22619328791899
VRK3	6.30750962923576
ICOS	3.78458083341447
NFKB1	5.96049154505647
FASTK	7.36608377864289
LDB1	6.52918066568469
ABCC1	5.15633510336493
IFNA6	3.04921524433328
PCBP2	10.7452438820761
RBP3	3.23901705894602
MUC13	3.36780717972451
C8orf30A	6.37170619852425
NUP205	7.3976267207694
MFAP1	8.01904855308433
ACTA1	3.73936169496865
NHLH1	3.56155330990701
GABBR2	3.17015169498318
CXorf34	5.77326278049459
TDRD7	7.72451770422514
KCND2	4.71247578272828
WIPF1	5.11358130549553
TIMM17B	6.17435717319659
SNX15	5.37254281942991
AGXT	3.04734195273212
IGF2R	5.98758227669392
PIP5K1B	3.39960337550246
ATP8A2	3.07484458874846
FGF21	3.09942310078129
AFTPH	8.10801837013898
RBM15B	6.95807669678711
FCER1G	7.71793648641448
AGBL5	8.07489961574271
SNTB1	4.47962548097536
APEX2	6.4386039302119
C17orf39	4.66070886471708
SLC24A3	4.47639962680686
TXNL4B	5.49768947999942
UBE3A	6.40068768221898
TGFB1I1	6.31231353059422
RPL10L	5.19967354286467
RBM13	5.49091353586606
LOC389517	3.41540949278564
TOP2B	9.34299169643957
NPVF	3.19097801171915
SHOX2	3.36750127063746
ITGA7	3.76509434286408
RAD54L2	4.06097754865706
KCNIP2	2.79141739111152
C2orf47	7.91277707072188
KLF13	4.47322130322349
TSPAN4	5.29639828263794
NLE1	3.79358743446671
TPST1	7.32449028604895
CEACAM1	3.63278879626684
PFKFB4	3.30136068700418
SREBF1	6.25779712582214
RNF11	9.2457037121533
IL21	3.16414368273918
LTK	3.17895854076888
DKKL1	3.29237612202101
EPAS1	6.03532568616112
POLD3	6.4580957896265
UBTF	4.4809939027518
PHB	7.6631449134616
KIAA0427	3.65776503526536
FPRL2	3.8206080698836
HSDL2	6.99868786378913
SEMA6B	3.63387503636969
AKR1A1	9.33783515109788
CLTB	5.79401936551933
NXT2	6.0233112182914
JDP2	2.96362567241859
MORF4L1	10.9760430401870
HSPB7	3.36266222092471
POU2F1	4.50885490341607
MLLT11	6.71667913137726
CNNM2	4.89174532921477
ZC3H15	9.4390643663083
ELK3	3.02611223490922
CBLC	3.99978113547616
SEC61B	9.83524125429652
RRP15	5.65688088833477
OR3A2	3.22106621883007
GALNT1	9.783902664194
RSL1D1	6.2232104336998
P2RX7	3.39806439879568
ANKMY2	7.61579529903453
PSME2	10.4571146850650
ADNP2	7.2041508063938
RBM25	6.55207592261344
PLEKHA5	8.02306920471679
DHX58	4.17163784868976
ARCN1	7.99587684906672
POLR2E	7.79817532005954
SEC24A	7.02085009625721
IFITM1	11.2285082628123
ZNF643	4.13310645671846
DNA2L	4.37944143219574
ZBTB25	4.25053899507976
HIGD2A	5.81054104065665
TTLL5	4.75311624244462
TBX6	3.27440389056418
SPTBN4	3.89225819591816
SGK3	5.40796023776597
FBXO28	7.5668410919544
GCN1L1	6.61878516783374
CLEC10A	3.09387271940333
GAS6	7.25535164259927
AMOT	4.30105026854628
TSHR	3.10316564677744
ETV1	3.7306248861417
LDOC1	7.68437591618006
ERGIC2	9.43738329836003
ADAM11	3.33744564489406
NAT1	5.94455363354966
ASB9	4.99542722325618
ATP6V0E2	7.54776109510513
HGFAC	3.49349646700997
TRAFD1	5.47448428856918
MTCH2	8.54742245851914
BACH2	3.42689034792326
AUTS2	7.24482124269188
PGS1	5.88736947393703
LEPREL1	4.87086699787145
TFF1	3.18894781239723
RPRM	3.69037466168626
PPP2R3A	6.73836361708327
HAP1	3.52173988353755
BAT2	4.39020333796742
EPHB2	4.51297537786363
LPHN2	7.16904433440443
ACTG1	12.1058862948588
CENPT	4.1363248361481
RNF123	4.72480838095191
ZP2	3.28883003517050
PLAUR	5.65596596531018
BMP5	3.78903308668609
MUM1	5.10587239113813
SNX26	3.6889479638834
MID2	5.69811518105736
ISG20L1	5.21618619268174
RBM28	6.24598247306501
SRRM2	6.11959785238703
MEP1B	3.09021695103479
PCSK7	5.4866730155965
HNRNPA1	10.5638866965549
PBX2	4.40380144214632
CENTB1	3.59191765588861
BCAS3	4.84575648878165
HGS	6.65933004646735
FLJ20184	3.00469915979917
TMC7	3.65312694059125
POLA2	5.94540409493078
NOL10	3.52136345016199
KCNJ8	6.27916138044122
HSD17B6	4.93615058843082
EDEM3	5.37241315901449
SLC16A1	6.64309243971373
TCOF1	4.77581179385616
SF3B3	5.67031122628332
RANBP9	6.74986932512609
CPNE7	4.38481246486452
EVL	5.98874778000409
NUDT21	6.93390420431842
IFNA21	3.64584255589154
CFD	6.56343975636876
PYCARD	6.53286823067156
MYBPC2	3.05328541384122
ZNF235	4.05170266221824
ACSL4	6.65775358887231
KIAA0644	5.26752867157585
ERC1	5.64142381921354
NKIRAS2	5.83468234750232
TRMT5	9.4092738698794
TMEM176B	7.25116771831036
PPP1R7	7.74240381081107
SOX2	4.16512106573671
C16orf30	5.42778571916857
COMT	7.9527413360413
AOC2	3.02846576331361
PDLIM5	5.34461205887836
SPHK2	4.34702952761316
THNSL2	5.91332461359746
LARP5	4.70619888707582
C1QTNF1	4.543915287848
TRADD	5.499436445667
PCDHA6	3.07251454839978
C1orf43	4.74500285647735
SCARF1	3.8990456075818
RAD51L1	4.69984268252861
LETMD1	6.51273829306592
KRT75	3.36793352324252
CD3EAP	4.90608007744642
B3GNT2	4.1793009260816
TMEM63A	4.5874415060205
DUSP13	3.38952394937345
FNBP1	5.98720840180851
MAGEB2	3.37116271972198
EYA2	7.90904486918326
FANCG	7.0041868557943
CD1C	3.86565436828900
LASS2	8.337516830855
BCL2L14	5.64697382234064
ZNF471	3.2872158041256
ZNF224	3.8381299043543
AVP	3.33875202162194
CKAP4	8.69928247235907
EFS	4.25233930295221
PITPNM1	4.29814369644343
TRIM68	6.02858969554676
ZNF652	6.82793236399897
UCK2	6.78677234175174
TMEM4	9.15198133747568
SCN3B	3.23088445146833
RNASEH1	7.77468161074985
FAM50A	7.21263946302605
DRD1	3.12793357032244
OAT	9.43935027277088
IQGAP2	6.86719153045347
CDYL	6.41025426538498
C20orf149	5.97312040454957
ANKS1A	6.17640038495334
HYAL3	4.50816725391141
CLPB	6.33720429426247
SMNDC1	8.2735420806258
COBLL1	4.16105328492209
DONSON	5.9177441941139
SLC30A9	7.32071572707274
E2F8	5.7000712577962
CCDC25	5.06471037062729
C20orf116	8.12158252384402
C2orf55	2.99126734607049
PRCP	9.85306621717524
SPINK1	3.90542639514285
FAM12B	3.37870523626749
NDUFB1	11.2721949250583
DIO3	3.36638705337509
HPN	5.8816643168922
NBN	7.34649831329311
C14orf94	7.51414227474808
PVRL1	3.26157459537223
CNTD2	3.87574682082905
OCLM	3.05194970837359
ZSCAN18	5.95039125706546
MYL4	4.60306791315213
SLC17A1	2.72173265000358
TAF5L	5.70653575034375
L3MBTL	3.21406086197231
TSTA3	8.06190313373565
CCDC59	7.9312551999638
RAC1	10.4355621747944
C19orf15	2.91614023904526
MED20	5.6081036367893
CHMP4A	7.8967160810107
NFE2	4.07230862186606
KLK14	3.24375421683925
FBXL12	6.74325876187622
ZNF364	6.88904305099293
TOMM20	9.62915581375463
ARSF	3.34280117719548
MAST2	4.6977146342548
GTF2A1	5.20888357221307
ATP1A3	3.48131683354575
PNKP	7.00619919138583
MRPS35	8.9686340138221
MATR3	9.59815589020738
S100P	4.35270998444403
MSC	3.63532112586477
CILP	7.51154721740883
PROZ	3.48189154792445
SEC23B	7.28991939467433
FAM5C	2.90184438588375
C19orf40	4.07940828289819
DCK	7.42770772720053
C17orf63	6.03171314807098
TIA1	7.28284791283761
SPAR	3.17362819055084
SLC6A4	3.68350086532281
SPTLC1	8.08316440461692
HMGB3	6.35796215429619
TOPBP1	7.65539074530466
NAT8	3.03726726178914
MID1IP1	6.47844883363996
TPSG1	3.54036421276104
KLF11	6.08245200362523
HOMER3	5.15321368721381
KCNAB3	2.92467063005236
KLHDC4	5.88970447562675
PHLDA3	6.99945023871362
DOCK2	4.35928615783900
TUG1	8.31340468442087
NUP214	4.69955265001615
GABARAP	9.85440749420859
GOLM1	7.92334253904762
DPYSL2	8.26486863817443
SDCCAG8	5.01046100658288
SOX13	4.91092914419015
KEL	3.34167056188732
EXOC5	4.32931171422244
GK	3.57805729402181
SLCO1B3	3.20716256102423
RPL36A	11.8931676364251
DNAJB1	7.60964847686367
ALPK3	3.34154216869052
IKZF5	4.60569596594404
CYLC2	3.00277399129469
C8orf51	4.30385626182350
NRP1	4.79362245803979
NR2F1	5.10369536598235
ACAD8	6.15576801911291
PLEK	5.51682354681604
NLRP3	3.06106937556089
RBM35A	7.855651442848
GPR3	3.19109883502411
RAB8B	4.10045991030881
UBE2E3	9.28975704910198
FBP2	3.52970351110178
C20orf111	6.74847900034039
GNAI2	7.28547489072641
METTL8	5.40783618484933
SLC39A7	6.55943392551332
CAMK1	4.873522214727
PRDX6	9.88842684740226
RFC3	5.83736172232302
FAM129A	6.69626832650637
BCAN	3.57329134084765
TETRAN	6.32875353115438
ILF2	9.08862424796641
SMPD4	5.66539208918365
AKAP7	4.46450474460813
ZNF500	3.63508637612651
ZNF506	2.91667357049455
FLJ11151	4.40320854088746
PSMA3	9.696414264281
ASCC3	6.22305484468198
ACYP2	7.15359408727053
SOX21	3.308582897202
CLDN4	6.52387274757125
LYRM1	10.0233926137338
DEFB1	10.7742735143991
GRM8	2.84821106638664
SLC22A18	6.34606554281243
RNF141	5.97130532940457
OR7C2	3.36834606172726
GRK6	5.25683393874955
PIGZ	3.98640966789669
VPS26A	9.3868006919291
EPHA2	5.4550532450379
KIAA0562	5.34856878187284
TCHH	3.16671537142373
MGC16824	5.48367827682783
SARS2	4.93991346222846
ZCWPW1	4.27521459430969
WDR8	5.9138040338657
MTHFR	3.38756156099935
RPGRIP1	3.25726856048683
ACAT1	8.58515487915285
MEOX1	5.71095479579077
DACH1	4.78196576564274
ADAMDEC1	4.23421838581796
PLK3	4.49108448842816
PHKA2	4.94169564676319
CALML4	5.06444658632763
TSSC1	7.85555392818444
TMEM45A	7.8640638826909
ATP5I	9.8530135646536
MRPS34	6.15190223929347
POU1F1	3.12691884513471
TMEM28	3.30925512355126
FBN2	4.13064863989564
DAP3	8.64381502342009
ZC3H7A	5.51231477013705
LAIR2	4.08102338139485
ST3GAL1	5.70388266812148
PHF3	5.53631244022647
DVL2	5.44392454661262
LCT	3.27352771039299
GEMIN8	4.06268783359897
DICER1	5.53484369956328
ARMCX5	5.3170067854608
HIF3A	3.34202541599117
CAPZA2	9.12956162159156
IFNA2	3.04490318156739
PLA2G2A	4.69237424774653
FOLH1	5.95993447461305
MAPKAP1	6.51603385570835
CYFIP1	7.58681184822625
NPAS1	3.26031486229578
TRPV6	3.86740355762401
RSHL1	3.61619714130483
PIAS3	5.69737528049869
SOCS6	5.01793029902763
TAF7L	3.8086873195598
MRPL24	8.79970691149556
YWHAE	8.27963679191123
GREB1	3.72788577206005
NUP62CL	3.28230836680184
MOSPD2	5.88258987950832
NEUROG3	3.0731045229941
MARK1	4.45432264090327
MGST3	10.6104310350129
BDNF	3.15745133318683
LMBRD1	8.1696313016181
PNMT	3.71803016884082
PRPF19	6.48951897154747
NDUFS8	8.97437642624796
TFCP2L1	4.54203843851823
SLC25A16	6.16146360884003
EIF2B3	7.0799279210943
HSPB3	3.60126390080714
RPA2	7.47459395352069
PAK6	4.07376942684286
RBM4	6.67664118167741
CSF1	4.06599751822548
SEMA3E	3.05729289482669
MXD4	5.86505405786381
TNFSF10	10.3153611831312
SMARCB1	7.2300940452663
TADA2L	3.71733263249892
SCIN	5.35418776222795
PPAP2A	6.83921839978913
ULK1	3.86588370229792
NPAL2	4.31383629376398
MRPS11	7.94908317017492
SLC2A3	4.73116767187808
ARID3A	3.7656445480487
FEM1B	4.31415213503035
GNG5	9.31421299881277
ACOX1	6.65328375984615
MTHFSD	4.21214144935715
TLX2	2.96234189284535
KIF5B	7.31144289561572
POLM	3.24591344052091
C1orf181	6.22528614739068
C10orf92	2.82282918710508
MUC7	2.90312545808382
NUP153	8.28495665326143
CSDE1	8.83338234363437
CLPTM1	5.95269761881484
LRRC17	6.59421569853104
ATP5B	10.4499311033130
S100A5	3.11341136513225
ZNHIT1	10.3127572358973
EFHD1	7.4851980475369
HIST1H4G	2.91065508100463
GOLGA2L1	3.17297359118260
COPZ2	6.83758828376504
ELF3	6.93207207219001
CPSF3L	6.46810568609648
POLR2I	9.02230397165594
ZNF665	5.49101584062068
TLR6	3.00719874596877
GPI	9.47214381474305
ANGPTL7	3.63197710272004
RAD9A	4.52251711968362
NDST4	3.1674045163666
AGPAT3	4.33690939147998
ADORA2A	3.52462863172546
TNRC5	7.0428763717663
KCNH2	4.31319692898775
CCHCR1	4.83975748699419
RPS27A	11.9800839536314
GCM2	2.61870419073219
TUBA3C	5.3564977769621
HOM-TES-103	4.10943853658233
HIST1H2BC	6.75822768865184
IGFALS	3.09701523441744
E2F1	4.51528223780721
PLCB3	5.24087691046494
NPAT	5.93251971309844
NR0B1	3.13392156016401
COIL	7.17797756870623
RASGRP2	3.48117108624647
APOB	2.95425764586329
RAB11FIP2	6.82988964309804
PIGR	3.57393374261662
CDC25C	3.87078019335614
RCOR3	6.37530131850432
TSC2	3.77297999428289
NRP2	3.40541131773987
FUT6	3.33256054850308
CDH2	7.48759510207294
PTPRB	3.36390547971081
ACP2	7.01135830824988
GTF3A	9.79686356543
LAG3	3.53760185746030
AIM1L	4.25437499806592
ARID5B	7.71912285535008
KIAA0256	6.59054924625009
FLNC	5.36198686389378
PRAF2	6.331133581343
ITGB1BP3	3.29152119060246
C14orf147	7.7182865097393
ZRSR2	4.27378080474068
KRAS	8.52865190822655
SPTAN1	6.8194710360094
FLJ14803	5.60427359729256
RCAN2	5.33819571124951
NECAP2	8.2797239218839
CDX2	3.89306373466974
ECOP	8.78125464393382
ACTR1A	7.38043953006837
PPARG	4.7780733184888
BBS10	6.09529238311813
ISOC2	6.64422806464408
CITED1	3.27252328916599
PRDM4	5.76897438289015
HSPA4	7.64081486465618
SERPINB7	3.23859133412867
DHX40	7.65161868098889
RAB26	3.48718523592286
RRP9	4.9150382346511
EVI5	4.96680360274173
CAPN9	4.12889457869361
HIP2	7.64736630600347
GNB1L	4.84320522229315
MYBL2	5.76661463594779
ZNF407	3.73402351601077
PPIG	7.23527772883197
C12orf10	7.41916939332016
MYL6	12.0749644371354
NAGA	5.64821888167504
MAPT	3.41789139249862
MRE11A	5.07065425512327
HSPA4L	4.65723153683528
PLXNC1	4.00003611590462
STBD1	5.16801419411491
CTAG2	3.42371581721326
C14orf169	7.17546214005514
MTTP	3.22328306563068
KCTD5	5.53233606667198
ECM1	6.13342399262025
CHRNB4	2.86357388052111
NYX	3.37364114418273
RLN1	3.33028504002180
GZMK	6.28943314746279
C1orf21	3.33391747420590
EPB41L1	4.90448854475149
HOXA3	3.29519930081424
TOM1L2	3.36264857777461
TMEM165	8.86131460045327
MAGEA9	3.1555656114505
MNDA	5.42842343297631
RAB21	8.04444981981568
RPS8	11.5823851610102
FOXJ2	6.58404393565715
MSX2	3.40888323496287
C10orf76	5.25248873398476
PBRM1	5.71832654582422
ZNF343	3.22570022602602
CPB2	3.33216551704330
LY6G6C	4.14881572907203
PIM1	4.4940316708415
CTF1	3.54584766050588
GRLF1	3.89195711503202
EGFL7	3.68073734371103
USP9X	8.23954259240787
IFIT2	6.44183998114915
S100G	3.15728895044263
GUCY1B3	7.41355433269419
NR3C1	7.61876691198224
FCN2	3.30296545070422
CORO1B	6.24242095932341
PARP11	3.79515720306231
F11	3.49331614825618
DNALI1	3.6362233387232
MAP2K6	5.46098013209044
LEFTY1	3.54177264931660
ATHL1	4.37844158492648
FSTL4	3.45234104534838
ANKRD47	3.57765678518485
ATP2A1	3.35766086133446
SERINC2	3.3037620781422
PAXIP1	6.34767880936603
ZC3HAV1	6.10181028771048
YY1	7.82691210521893
PNLIP	3.17211844328544
C14orf105	3.13413125840250
ZNF80	3.33285852625106
SLBP	8.73489243669668
AASDHPPT	8.14114327220094
UBL4A	6.52474937386968
CKS1B	9.39943153192262
MCM3	6.53399219197418
KAZALD1	4.52695597886854
SLC19A3	3.56166587414402
CDC37L1	6.17827808601305
NDUFA4L2	4.87503245435121
THTPA	7.56984552830205
BNIP3	8.67539220705315
HIST3H2A	8.30195230699211
STEAP4	3.34690620811716
HTR3B	2.94310625037364
FES	4.85717935702116
C11orf71	7.37366689584693
NPTX2	6.37959557978414
CBLB	4.79595402741485
NME6	5.79821408955571
CETN1	3.39209766135191
RORB	3.12610198074376
AP2M1	8.91749600695087
SNAPC4	4.30221148290459
FAF1	7.53155767898163
SLC9A7	3.03269585947285
CDK6	3.14059327387400
P2RY1	3.9846241958213
VAPB	5.9711605861513
CSK	6.44517098680877
IGHM	4.16272814252108
RAB27B	3.15748880353239
C2orf33	7.80885608984036
CTSS	7.62118464061199
SNAP25	4.03649627750728
TUFT1	6.47744997884737
LILRA2	3.9502581074253
TLL2	3.38113892361315
LUC7L	4.47079253293062
LCK	4.12768440292596
PRPF6	6.05222557359048
AKTIP	6.93719060362334
FURIN	5.73366115607016
SOX12	6.23454132815686
UQCRFS1	10.6778071565268
ADH7	3.15663229366715
RAMP1	6.17560391308252
KIR3DX1	3.08418619209058
INSL5	3.35001181014958
PDE8A	5.77071701734996
NAT6	3.71785816909281
EDN3	3.30886282132407
BLM	5.26001042087508
GMIP	5.8185891009563
CHST4	7.52844433345391
SF3A2	5.54040087128533
FN3KRP	7.44436521418023
PRUNE	5.65046672891497
SMAD7	5.13940271270007
SDC4	8.76815392928438
IQWD1	8.00745541308223
FHL2	7.35950614847582
KIAA1107	3.97790316318381
PSMB2	9.3990200933012
GOLGA8A	4.43664483217276
TMEM57	4.26409907278355
WARS	7.21583334825692
PHOX2A	4.13335186714259
S100A14	5.54512756718307
FGFR2	4.60792817441316
ASPA	3.41657154256956
CLDND1	5.85230833076087
XRCC3	3.33299561358074
TUBB4Q	2.93022064299751
ITPKA	3.57220522903529
MGC3771	3.64623699570502
BTBD2	5.3724091733663
GH2	3.05430704439157
RDBP	9.21362192347295
CSF3	3.34028600006947
LMO2	6.09874277620145
GPATCH4	3.51935898454453
PDPR	3.09374927440897
PTK7	6.27691228339815
PPP2CB	5.96311021571079
TWF2	4.92416544330327
B4GALT6	3.3733458963842
DOLPP1	5.47165661107832
C4orf8	5.99679171060286
GLT25D1	6.28236521528074
TNNI2	2.98406289136563
JHDM1D	4.30926025914335
CD7	3.49631644971551
RPL22	10.8980510878923
CYC1	10.010393221166
EPRS	8.10615779008765
B4GALT2	5.382868977094
CHUK	6.48420865127916
CHAT	3.44666837398257
RAB6B	5.2621064617151
HR	3.39555976077738
CCDC134	3.49740576822016
PDPK1	4.50515638168956
C14orf130	7.23182762259338
RAB33A	3.83963592403361
DENND4B	5.95765391932878
CPT1B	4.11989510997065
KYNU	4.02137041346845
MS4A5	3.21954728503378
TNMD	4.73826248259723
PEX7	4.58610126425167
IL22	3.73261296441371
SRD5A2L	4.55315865248572
FAM62A	8.51946793058634
HOXC5	4.1123446873154
SPATA6	3.30215806132417
C18orf22	6.27400071464705
STX11	2.84312737879931
KCNC3	3.2876053005532
CYP7B1	3.45377187071247
THOC1	6.85750135661024
C14orf159	7.52888186286415
TBXAS1	3.72988975848692
HSF4	3.62729842079225
ALDH1B1	5.37884332642244
USP25	7.05850459807503
ZNF124	5.11081764952734
PCYOX1	7.78821061979932
FBXO17	6.5380768898526
C19orf29	4.26957601850921
RAD51C	5.7319119862677
SLPI	10.7266292672089
GPR45	3.28199325550948
PARP6	6.52579725416971
C1orf159	4.11561474406773
REV1	6.06209901924454
SULT2A1	3.04696427217149
SPEN	6.25578152557668
PRPS1	6.28207670730035
GNA15	4.35967075085028
NIP30	6.31824944669964
GAMT	4.38990870426656
SMCP	3.38326170808398
ZNF217	7.35367277142652
GJA7	3.0395660325436
NOX4	6.54757766701584
FRAT2	6.19142374227085
RNASEN	7.84343326421485
MCHR1	3.05462766666037
ACCN2	3.21745352935259
TBX1	3.18264031084575
OPRS1	6.01072562948606
KCNG2	3.36040345925245
HIRIP3	4.85356198971865
SALL2	6.46494191280474
MPHOSPH8	6.19350415492858
CYP2E1	3.16915201902306
ACO1	7.0814002160902
THEM2	8.10647715903218
OPRL1	3.15335596239119
CTH	4.49005491798397
ATF5	4.81063184043588
IQCG	5.72768555256897
TULP4	4.70197827447534
MEGF9	6.35796738778274
TM7SF4	3.61060912178071
PLEKHA1	6.93171797069329
PAPPA2	3.68659071674144
SLC4A2	5.37611187285175
NR6A1	3.66323353411509
SNUPN	7.24269599459489
PFKFB3	7.13479823464221
PKNOX1	4.68976566203815
KIAA0406	6.2164702711555
C20orf29	6.07114251353651
FLJ20581	3.60819999097187
SFRP4	8.15619667140677
OSTM1	6.44509948747233
CLCN7	5.61383239562039
AGTR1	3.42150153992015
FLJ23049	3.23747577955161
HAPLN2	3.02096722636737
PCDHGA9	3.31865464984697
MAP3K10	4.10000682907089
AMDHD2	4.63052865557393
USP2	3.40838261174536
MAN2A1	7.76339565978146
ABCG4	3.92131913884806
CLCA2	3.07366435058036
CBX8	3.98236278119032
STRAP	10.4113757310807
RND3	7.8919498860943
COQ3	6.21602999230394
RRBP1	5.69610952943742
NAT13	7.61617997468338
IL1RAP	6.03694326053207
MAT2B	9.48712388706138
NDOR1	3.45886252526001
CSNK1D	6.73825959588194
KIR3DL1	3.44100624834543
TJP1	6.73827969967203
RALGDS	4.16306057680469
PTPRT	3.14086221587209
ASPHD1	4.46144859644004
GPR44	3.14939733706248
PER2	4.38250344868654
ZKSCAN4	6.50978321794961
KCNE1L	3.3761355927676
CCKBR	3.27239770512849
RBM12B	3.98570437688948
FAM118A	3.25672842968454
TAF4	4.59725432961705
NDUFB6	9.98583064784158
ADRB2	3.57724913369379
PMFBP1	3.7212053934583
TRIM9	3.33938532860626
PRSS3	4.46482204120780
DKFZp762E1312	6.54543492638055
CD3D	6.37566244589625
TBP	4.56389530586301
CTSD	6.60776781360458
HPGD	6.06334669130975
DNAJC12	6.44713633584005
SEMA3B	3.85858994611587
MRPL17	7.94840430694712
FKBP1B	5.6840259167063
IL3	2.93669202898917
DRAM	6.61681791961005
ARHGAP19	3.83077175772424
GLI3	4.42358670052671
VAV2	3.57826925600444
PTCH1	3.75376823815467
TP53BP1	6.06507077593511
ERCC3	5.83118332337551
SLC17A7	3.76336962123789
AMACR	4.28616050713555
TFRC	10.8734922697875
RHCG	3.8697417080192
TMEM80	5.12294218553461
DDX46	7.7816905827089
TCEAL4	8.10014032954734
AK2	6.39626101172131
VPS13A	5.12859916980763
LHPP	5.54400611733804
FAM55D	3.40420450185865
PRPF38B	5.63832553704287
BCOR	4.7270640513215
AVPR2	3.34683332025703
PFDN5	11.5308931479584
NSUN3	5.71180947194598
CMTM6	11.6529812605720
KCNK12	3.41024067670899
GRB14	3.75105752872116
RP2	6.23548182021652
SERPINF2	3.32975145472772
PICK1	3.77989795873375
DYNC1I2	8.80635629093052
TYRO3	4.31623042434157
OR12D2	3.48503929821454
FANCF	6.17436296455742
CSNK1A1	8.27760311519737
TBL1Y	3.27758750843534
CCNC	9.39883304880837
C3orf60	7.38695984222253
SLC10A2	3.39937037778959
ZBP1	3.09853927482751
CHKA	6.3965935456187
UBAP1	6.99013348842754
DHRS3	8.71710688059673
MAP3K1	3.20491690570531
PBK	7.17329558991798
ALDOA	10.6714034976523
EXOSC5	6.29705815202474
