Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_A12_471884
Composite Element REF	Signal
SSB	8.10011642231719
SCT	3.12990964458414
TIMM23	6.76121530567283
SKI	3.57908893319723
SLC22A13	3.52349076843827
AKAP3	3.38666941260602
OAS2	4.23480340069017
KIAA0423	6.14922458519484
SEC61G	9.01767514911918
CAPN11	3.12375642082985
TMEM50B	6.91044657150207
DEGS1	7.71873395172444
ARHGEF4	3.40973405130465
DBNDD1	4.21940090224812
TBL1XR1	8.3332958221006
FAIM	5.35650556799315
SP140	3.40442073772671
G6PD	4.38394840067896
NUDC	6.69996592075231
GABRP	3.80187824349284
SCARA3	6.95153480539999
TACSTD2	5.76792892213496
EIF3J	7.22568581249637
PPP2R2A	8.12136482738827
CPA3	3.19004558441721
PVALB	3.02327584960972
BCAT2	6.39030332913754
MFN1	6.21392741507112
F10	2.96012295857336
FAM134C	6.26806506035989
SNX11	5.23571933045694
COMP	3.57928313235944
GPR177	5.02047694548868
TAL1	3.18902505626542
ACSL1	5.34060819190768
ABCC5	5.12751155022895
HCFC2	3.65460948064910
TCAP	3.3046569926911
ABL1	6.96658157950878
RBBP7	9.57993069604078
PTPRG	5.61279955849597
NCOR1	6.00595411864012
MOCOS	4.66050062444221
C14orf93	4.31093293395399
PRDM10	4.21956013528562
TNRC15	6.39598198996781
SPINK4	3.62255983484759
TXNRD1	6.53112369778274
UBE2H	8.165589729151
BRDT	2.74994888958255
SLC16A4	3.71673930435596
VIP	2.69724185019170
CALCR	3.23758285188066
CCNE2	3.53028416214874
SLC6A8	3.61183800818223
LILRA1	3.86875851326835
MC2R	3.38392507246817
MBTD1	5.1489806193637
USP33	5.98817810758302
PPP1CB	8.0319101476387
C15orf39	5.01526990302722
ABHD8	3.53381460754119
MAP3K12	5.31402472775461
PAAF1	6.78578798648848
ARF5	6.56464830519279
CCT3	9.6661471625069
SLC3A2	5.48305862436006
PIWIL2	3.34224832557496
RAD50	6.25356764306148
IER5	7.03731200947712
SYNE1	3.56649517564802
MBTPS2	3.75880979064523
MVK	4.36939100434006
TSPYL1	8.69840995402186
NCL	9.76458138451396
PSMD10	8.02124585949423
MOBP	3.36402722109256
GUF1	3.84330673847022
WDR44	4.47319305637956
HRH1	6.4761835301666
HIST1H3C	3.77626835897364
C5orf30	6.24730505543357
RASGRP3	4.04697209643853
RNPEP	6.88808937509388
PRKRIP1	4.9744251808891
MED21	6.12141905695603
GRPR	4.09208737953132
SYT11	4.41982828196446
NTSR2	3.2700219375585
Gcom1	6.3364087628774
SPTBN2	3.82099022452162
LRMP	3.74612329933192
HTRA1	9.484054588556
RNF111	7.51569971799016
SLC26A2	6.11580632821322
WISP1	3.39130154859353
ATP2B4	6.97978635491689
FLJ10769	5.71518111433367
PTH	2.78016717463149
KIAA0895	3.65036734939671
CHST12	4.97190581492854
RAB22A	6.45453312596405
TARDBP	6.97288051255346
RANBP5	7.42471899475242
P2RY10	2.87048174535601
STAU1	8.85996826711553
NME5	5.26591187113564
DDX21	9.36789527484315
CHMP1A	5.49233695143077
BARX1	3.18087464038125
HDAC11	4.34138973783037
NOLA2	6.98097742721311
MTO1	6.27533723345836
DHX29	4.87042313958412
HADHB	8.96920925835628
ADAR	9.87834910896363
SF4	6.21811782951757
PLXNB2	6.21590516790214
P2RX1	3.30602579921850
SLC15A3	4.4273230756301
GAS2	3.32168509733496
EN2	3.23819260420046
NUMB	5.69927431646472
C14orf172	5.20595935905601
TNIP1	7.55282983897966
INHBE	3.60422981507898
TM9SF2	8.60824748873362
PSKH1	4.29553157938561
NSFL1C	6.28648246511528
RHOG	7.27890866133894
HBB	9.54170578085738
MED15	4.7737026494298
HEY1	3.99132115640839
KNG1	3.23335621870851
CASR	3.46273465448791
ITGAX	3.97341228651831
CANT1	7.39707751005797
C6orf66	5.48751083201198
UNC50	7.2935312865295
C21orf33	6.50120377776359
IRF2	5.03105718620442
HEATR6	5.25512656563893
GNG7	4.12056996434934
RUNX2	3.43144072756517
PGR	2.75882066597091
SOX1	3.32291067545308
CROCCL1	5.28264871716135
BRE	5.78564642582586
SRPX	4.07069306641461
MBNL3	3.45678791958084
ODC1	8.81324082296714
SDC3	5.42081733576447
NR2F6	4.73977041388155
ADORA2B	3.63251968769536
ZRSR1	3.2178490111318
ZFYVE16	4.27232978267563
RPUSD2	4.79928804528161
SYNJ2BP	6.13265974965272
POLE	4.33702948382225
E2F2	3.22694645170155
C14orf173	5.6989357532087
THRA	4.38777964838373
MAPK11	3.77064050544935
TBC1D22A	5.52251688023004
PTGES2	5.31936975291388
HIP1R	4.36625096789176
ENO3	3.5815586206399
COL4A6	3.26722160459658
TOMM70A	7.41855009290003
IRGC	3.45111122871321
NAB1	6.55452316012784
DET1	5.91119647943515
TRPM3	3.18681986839651
ZNF532	7.61410433813507
RAP2A	6.51269815233208
PLG	3.30179214703961
FECH	4.51078396358637
CRIP1	10.5115051132160
AZIN1	7.81786585706356
SLC7A7	5.62870017106165
CA8	3.51573556512285
IL10RA	4.94127941543086
CDC42EP4	6.59474818595458
C16orf58	5.60906068759173
ARG2	3.62881540209067
NOL7	7.61279044888187
JARID1A	6.67529603757503
PANK2	7.57423918467869
ASH2L	7.572288395851
ICAM3	6.30916712164624
TMEM16C	2.88136241718738
MDS1	3.55272361796146
CABYR	3.34066170247111
SLC1A3	5.81291182532317
RNF139	7.72709948086828
ADAM8	4.48930372861354
SFTPC	3.54157546115569
BCL7B	5.51490375439988
MAN2B2	7.25085743789297
PCDHGA11	3.07777410096058
RGS12	3.41244799870226
EIF1AY	3.20756951185106
NUDT13	3.47810785106615
ARL6IP4	6.47357793399846
RPL35A	11.3038697758414
CCDC21	4.18672135196363
RAB40C	3.54986255849726
EMR3	3.17891585083371
PRRG3	3.33303575421766
LRCH1	2.91438403716911
SAA4	3.54685137345159
RAPGEF5	4.44615885602235
ZCCHC2	6.02591123248856
CLIP3	4.14790345064526
MAP4K2	3.69813436804146
C20orf30	8.11944207635307
SULF1	8.91455466251334
C11orf48	7.9179463722718
PRDM5	3.25154684327864
ELOVL1	6.88684705348046
PPP4R2	6.17875252358433
KCNV1	2.7976845783014
ACP1	8.44020587777146
SIGLEC5	3.80689649089621
ZMYM2	5.90567115908471
C19orf61	3.85049990973573
DAGLA	3.55453147419698
GPR32	3.87788255948849
EDG7	4.74795600283949
NEUROD6	4.20834689776876
NEURL	3.67470003154953
SLC2A4RG	6.37950541998657
LPL	3.72308417486442
CA5B	3.48338896657068
MPHOSPH9	4.04540473144516
CLEC2D	3.48521082536051
HMG2L1	6.03575122161121
GRRP1	3.60486356595118
HCN4	3.73275661718387
CD8B	3.34353396224521
HIST1H3D	4.85241835279997
TGM4	3.18211136712581
SLC6A12	3.90831610883556
CD84	3.63359316041816
TBC1D15	6.28319689842696
RASA1	6.62364196914092
PHKG1	3.60377053086485
MAGEA11	3.02985252274525
NONO	9.62846044768582
IMPA1	6.70378827364794
SH3BP1	3.60884711219434
RARRES1	5.73423350661303
NPM3	5.5831232929525
CLEC5A	4.84056127445584
B3GNTL1	4.55045394304774
ITCH	4.76820058256821
MGAT3	4.29277868863538
ARPC5L	7.91940274687583
KLHL26	5.59831277897006
MBP	4.59060520902726
SIM2	3.12071881703731
RPP25	3.76225955730913
SLC2A2	2.81303243061121
EXO1	5.78077863286963
SOSTDC1	5.27801280324827
HRC	3.26696721390758
TRIM48	3.17015735040167
KIRREL	4.93320672083117
PIK3R1	5.09192763617193
HOXC11	4.09362259532683
MAF	4.42907402210563
DOK5	10.0911510960575
HELZ	6.11914330024851
ZMIZ2	6.14963999213654
SLC46A3	4.71409581620018
ADRB3	3.89495918103444
PTRH2	6.76799224681558
DMD	4.19105303785495
STAMBP	7.71669148012365
KRTAP2-4	3.46340276228272
ADCY2	3.44291072783958
MS4A12	2.91044583951567
TCF20	4.93812745774004
KLHL20	4.48158894610853
SRM	6.398880660063
OTC	3.44546856788725
ABCB11	3.10566286022671
KCNC2	3.62899746170456
CDH19	2.87139344986701
SSH3	5.4541903346348
ZNF135	4.31981005358995
FLJ12529	7.4104918524075
PER1	4.4760778189336
KLC2	3.73872778683118
HDAC1	7.79174457111234
FAM128A	8.19975710288458
FNDC3B	8.1655104535326
MTCP1	5.92403275147805
GPR63	3.66777673013448
FLJ21986	3.59311969372061
LMCD1	6.80770975233442
MICAL1	4.15361542381505
BLZF1	4.02474030130348
IQCA	3.46636104838102
PCDHGC3	3.5901110626172
ATRNL1	3.11199510601703
CAV2	5.99753786038206
SAC	2.97735268943532
DUS1L	6.92077071593124
NEK9	4.61020729713915
WARS2	5.00090434524245
DDO	3.2975326009957
MARCO	4.61248451238903
DCHS1	3.85741232028061
TOMM40	5.76769125304786
RP6-213H19.1	4.95718823378537
TUBGCP5	4.33856679000983
IGSF6	4.61485180354417
TPPP	3.5405939635552
SEPT11	5.14474862873387
ADNP	8.96642579965088
UST	4.05865916820894
C13orf34	6.09852497886108
GSTM5	3.9920461025987
BTD	3.95130437158146
PDCD1LG2	2.81902248338423
SNRPB2	8.47350213101363
APOA4	3.20354531062328
APBA3	4.61287895590690
CUTL1	6.21633615874226
PMS1	7.11158399696901
EIF3E	11.2339335400939
IL9	3.29581544806833
HOXA11	3.30686953931228
NARG1	6.4553860479513
RPL31	8.8761779882236
RAB28	3.67879579193146
LY9	3.25731302267908
TFCP2	6.11566474569755
ATP2B3	3.13779417641932
KDELR2	8.9246832234799
TLE4	3.87288957789236
FLJ43806	3.0984390394483
TLK2	5.69958071339489
PKP3	5.38604429077736
CIR	5.8558517739324
RPN2	10.0227008599981
SH3GL2	3.14698888642523
CTSO	5.93480864769453
SFMBT1	5.43220913855459
WDR57	5.4734510980028
SDF2L1	5.75926882070722
IGFBP3	7.9817537446361
FER1L3	8.86593890689297
DEK	10.1344333708803
C20orf43	7.67075510515757
ARHGAP24	3.36384721126515
ALB	2.85785507461029
SORBS3	4.36077878125515
C4BPA	3.44852418813084
UPF2	7.26646287324517
AGBL2	3.47666092698985
C1QA	7.10568555688277
DOPEY1	4.53575497180695
TERF1	6.42095004047691
KIF22	4.50988467649084
DNTT	2.96062923258427
C10orf6	4.8006096442165
C11orf41	3.31796223246272
NINJ1	6.27079946978467
SEC61A2	3.73414417904365
HNRPF	7.61122442764186
COL11A1	4.3581313607451
HIST1H1D	4.03137931454951
UCP3	3.5466196735016
MYL6B	7.82394084493776
UBAP2	7.76257334439816
TREM1	4.54038833653989
CKMT2	4.66968439840226
HLA-C	10.7109415573006
SLC13A3	3.56702649867681
PLA2G12A	5.41541542464519
SPRED2	4.77784062499562
SCN10A	3.56864793686446
TIMP4	3.77257181893839
PITPNC1	7.27000910112494
SLIT2	4.14976913311604
RSF1	5.60361457407417
POU3F3	2.94450251842964
LIN7C	6.16376497985274
NKX2-2	3.04689218703415
DPPA4	2.80449481826751
ZNF804A	3.05243587915964
CCIN	3.46150717501406
SLC25A31	2.57283123360239
KCNMB4	4.6860585809673
FUT2	3.76749840222373
RABL5	4.32975610734979
FZD4	7.52976271843088
GALNS	5.49865275783013
PNMA3	3.81183885599611
STX6	5.09663875761523
HIST1H1C	8.98835738968554
CIDEB	4.17338404690599
CASP4	7.12949496262229
PDK3	3.53347208699685
WIT1	5.31205270003275
TPR	7.71047109177034
MTX2	7.56150564807517
HIST1H2BH	6.40679447141565
BRD3	6.69296118967255
HIST1H2BO	4.01515945721323
SERPINA3	6.08342624981476
UBXD6	5.10454692727839
HOXB7	3.1942700649259
C7orf23	7.14834670473217
KIAA0143	8.37413353193585
KCNJ16	3.27681249131689
STAB2	3.46972229414294
TNPO2	5.3083559744
CENTG1	3.40540898042873
IRF9	8.23172393031066
MCPH1	3.27451380222926
FABP2	3.44614093063774
C9orf3	6.44983591623326
FBXL4	4.19894001364321
LBH	8.06031035045797
MYO1D	4.35607028039381
PTDSS2	5.03626099412827
BMP2K	4.3357876384811
NFU1	7.85866847724241
UGT8	4.43802833705323
SLC25A23	4.24909449577676
MAPK4	3.56412436439663
HINT1	10.4873518462671
GLP2R	3.13791469130607
WNT7B	3.48881076624451
SETD4	4.38096684745325
CHCHD2	10.6954350840487
DYNLT3	6.6534774091968
FKBP11	5.94728824213636
NDP	3.46747955611571
RHOBTB1	4.15126805876085
FLII	5.96320804668891
SLC4A4	3.28359426321788
RPL38	9.25702967865106
HTF9C	4.55690943805305
RPS16	12.0974813119895
AP2A2	5.52029615537834
CHPF	4.92315462948913
CSNK2A1	7.38698417357137
MAP7D1	5.24521611366269
FKBP6	3.55561341655991
ZNF214	4.00177669020881
DDX56	6.25843160879547
TWIST1	3.88786047711292
EPO	3.41843762803505
MRPS18B	7.53970065071815
ZNF682	3.32426804959638
AOX1	4.06155479052418
RPL14	9.8120394863067
CYR61	6.19583339980298
JRKL	6.618487669464
DTNA	3.44715778097991
MAFF	6.59635129524819
LOC51136	3.39035253484618
TMOD3	4.56073025210442
LY96	5.21558143295005
EEA1	3.77081388628064
KLK3	3.24233241937237
IL1R1	5.45942561486681
HRSP12	5.61014454065864
KTN1	8.94443129381776
LOH11CR2A	6.77983365196814
ARL5A	8.30608255541897
MAB21L1	3.19808633150731
C20orf59	3.69522383031283
ADAM2	2.99363750927364
PHKB	6.24047735603541
CCT6A	8.56906416971236
TBC1D8B	3.78871932822564
FAM13A1	5.82323884491816
EHHADH	4.89834600957512
LAPTM4B	11.1409514361324
TMEM147	9.18801195804718
ITGB5	6.12324286034121
YIPF3	7.23427394465074
FKBP2	7.79578294842057
XPO7	5.57519194704332
GPR75	3.29933995526001
NR1D1	4.44140753369245
TRIM5	5.23800464537273
TMEM110	3.95838721541678
APOC1	8.07017467757562
RNASE4	4.50328068788379
PARD6B	2.91374405798815
ARID1A	5.967156851085
NEK2	5.16339631297892
RRAGB	4.71745198009619
PCDHGA3	3.59518758209318
HIST2H2BE	5.98096130757964
RCN2	8.87858616233717
STARD7	9.84988228553056
SHMT2	7.08982463653427
MLYCD	4.34180111492238
KIAA1751	3.22030673039165
NDUFA5	9.36294829608974
THAP9	3.02352222776582
FLVCR2	3.92131132905423
RP11-217H1.1	6.98755269986693
AP1S1	5.19331569738758
NCLN	4.49890421711111
SDHA	8.45385110317026
SMAD6	4.54369338032922
SAV1	6.93385793196975
SAT1	8.52050730361743
ADAMTS7	3.37247958486339
RPP38	7.22295567739543
RCBTB2	6.09246859447528
VEGFB	4.87586669098742
COLQ	3.44501560387497
RBMS1	7.80765001410504
NRXN2	3.57653693671385
WBSCR16	5.39121146173729
DRG2	4.56147092036991
KLRB1	4.49576428579640
DNASE2B	3.22319820524632
SAFB	5.0122316896616
MAPK8IP1	4.00652623271397
RFX2	3.72118296383302
MLLT4	3.75161014998922
ANKZF1	5.59884466507378
DUSP8	3.44988615464128
C19orf50	5.01828627835476
MEF2C	4.26265762864141
SENP5	4.26847475274953
NFKBIL2	3.59229072669683
LBR	6.09350122439858
CBFA2T3	3.36463176675998
AFF3	3.48930593388325
IL2RG	4.98141206661118
CCDC51	7.43489478606001
COG7	5.63822410213161
MYB	4.83577518066057
KLF3	4.820607680375
PLXNA3	3.98313565663689
KCTD14	6.34449449240452
FZR1	3.81196817169714
XRCC2	5.66662136114091
SLC44A4	5.9013402568113
ESPL1	6.50395162948867
MMS19	6.24334790364167
GMPR2	7.9018765093957
ST8SIA5	3.15113208240504
TBC1D19	3.89314828274362
CHPT1	5.07839483254551
ERBB4	3.67240710495082
TSPAN32	3.76585231278202
MAP4	6.33461659802656
ACTR3	10.0090879443749
UGCG	8.13929403364893
GPHN	5.09224420125965
ZAP70	3.24282317341017
SLC6A2	3.93491327454743
LPP	5.56589824887311
PTPRCAP	4.35312959136608
IL12RB1	3.50229827711449
HIVEP1	6.55513803776754
ATRX	5.5323228670808
EIF4EBP2	7.28605599284394
DFFB	3.62605076849129
DMRT1	3.23559006312746
CHST8	4.11188068208565
HSPB6	3.37650114818179
C14orf109	7.74173575578163
IER2	8.41310531376203
NMB	6.3936911883349
COX5A	10.8319931567063
EIF6	8.298962980721
AIFM1	7.30741123648925
WWC2	4.90961461233633
GSTA1	5.97916139838266
POLR2L	8.6313063010576
MRPL4	6.32205453099176
SEMG1	2.86372170198417
MPPED2	3.30863899745911
FLJ21062	4.29701727773416
TRAF3IP2	5.69001630723533
EPB41L4A	3.68398106354129
LILRA4	3.40613777828035
LAMA2	3.78418641359118
TAF4B	3.70979502157048
RLBP1	3.16694548042554
SLTM	7.66800113348557
CD300C	3.71301054035192
FLJ10404	4.16392494674542
RTDR1	4.44593856031792
MALT1	5.71736003834194
ARVCF	4.27643441119218
RENBP	3.78353073913686
ATXN7L1	3.02428343284682
NID1	4.53696250840037
TUBGCP3	4.89572004605038
ZNF783	4.89798454684933
ITIH5	7.14022753215492
ZNF85	6.05699815863786
MMP13	4.19765240263361
KIAA0329	4.62746219179957
C8A	3.61432904533388
MGC87042	3.16168317955071
HOXC13	3.25718251002196
CLGN	5.35687532492573
SLC25A37	4.53634540714395
SMARCC2	6.8334390955257
TFDP2	5.34156225632943
POLI	5.21097240885523
HCP5	4.50180669929134
UCN	3.23241521785543
ZNF764	4.07511300918834
USF2	5.57608974593956
C20orf24	10.1902264805304
FHL3	4.32062126055229
SPATA5L1	5.75151167650738
JMJD3	4.74291001864684
MMRN2	4.32396403292387
DSP	10.2756638887338
NDST1	4.04615248200745
ZNF248	5.37143355410023
PELP1	5.05087792857296
MBL2	3.23873315919119
ZNF230	4.46371182120822
RNF41	5.55027097448224
THOC5	4.40044456604136
MSN	8.305780108148
SLC9A5	3.51619596520653
SERINC3	6.59576534542013
ZNF434	4.27957969413206
MUSK	2.82729530780083
SMARCD1	4.54964085896138
C11orf75	6.8105580047644
ZFP106	7.4661082094455
GTF2E1	6.52767517612108
RY1	6.8818340960511
ATAD2B	4.52459312443951
DDOST	8.9588660514224
ARHGAP17	6.50513590276235
GPNMB	9.30160950393249
TTF2	5.39116621949109
SFPQ	7.94272102633997
GFRA4	3.18705676381196
TIGD6	3.56807869768628
SLC39A14	7.31928526045381
AKR1B10	3.34835697847775
NGRN	9.33971601156131
RGS16	4.13519761471615
URB1	3.85446323480106
GPR137B	5.44004970558915
MECP2	5.20390759337779
PSMA1	10.0390430311875
TOP3B	3.90438407690444
NFATC4	3.78034432093196
RAB7L1	4.06825165491387
CSN3	3.45843352393112
NOS1	3.683375784121
CA14	3.82931733430119
BMPR1A	6.5705122805168
YBX2	4.28686370131147
PRL	3.10328220489368
SNRP70	7.07512900834303
C6orf130	7.13164661754464
KIAA1166	4.14016136419251
FUBP3	5.63020856857435
STAG2	8.0051636423762
ACACA	5.33297991200732
ABCG1	4.05735371902906
ATOH1	3.00859890890732
ODF1	3.23047786853444
TMEM127	6.24546029619617
CD55	6.35468441222256
PLN	3.1409395820101
RPS23	12.293657429665
LYPLA1	8.431771754171
PRDM9	3.55673745852575
SSX2	3.72266986683851
PLUNC	3.56053493862269
SYNGR3	4.08015342456224
EML1	3.99074670094363
LNPEP	3.70157107901463
SMAD3	5.12792538610099
NUP93	6.46532513603358
HISPPD1	5.95407620601909
HNRPUL2	4.35077398446454
YARS2	5.86312767786183
TBC1D12	4.85331878926209
ZCCHC4	3.6514917901102
FBXO22	3.94582860200232
C16orf24	4.98669974171051
ZNF669	4.63940022053849
PTGDR	3.08003595890001
DDX27	7.64833388099838
KIAA0409	4.79184272057931
ASB8	5.32913580786373
MEPE	3.69797461006501
PLP2	8.74571606880612
COQ7	4.77184930205839
CHMP5	8.09852722767418
CACNB3	5.67083742600131
C10orf84	3.66691884771423
SPO11	3.49857509600922
NEDD4	3.64898507826197
THAP11	5.7901210569694
ZNF43	6.70022411516397
KRT13	3.40541378489752
NEK4	5.57747977001831
MRPL19	6.7418714071894
RBBP9	3.76549664664442
PRKAR2A	5.46865175795335
IHPK1	5.30853637676995
ATP6V0B	8.7557125790807
CACNA1E	3.11011511199693
CEACAM8	3.14239799947535
PEX14	5.1511353348365
BXDC5	7.94482133281425
ZBTB38	7.1868667066722
PAFAH1B1	6.49120868248861
PCTK2	4.1494052453153
LRRC16	5.68002228827197
OSTF1	5.53039812097954
KIAA0323	5.97664854897803
FYCO1	6.39017984822275
TXNDC13	5.73712415345676
PLTP	6.00409219337594
SLC25A1	6.77459847261833
EZH2	5.87649277804315
PLEKHB1	5.22784638118805
GRB7	5.26670991927253
ZFP37	3.85358131073671
MRPL33	8.7716819890678
C9orf27	2.99313992422891
PELO	5.54271816357917
ARMC1	8.41279955998862
ZNF154	3.46899311877917
C3orf64	3.83759367306873
FLJ10357	5.11091575452866
PON1	3.20815456316126
SYT5	3.36417580916479
TMEM66	9.6357698123525
ATP4A	3.32379035886206
HBEGF	4.51263173082699
PI4KA	5.48223151437711
LEPRE1	4.45439832869179
POU2AF1	3.62629780041999
MRPL12	7.77967838238531
GNPDA1	7.35053687673812
RASAL1	5.07732280319586
ZC3H3	5.27541410853588
DDAH1	7.43440196423226
MGAT1	5.42471861037949
TIPARP	7.46769198577964
UGT2B15	3.13132429363588
DNASE1L3	3.24634860938163
CHEK1	5.19182747726575
ZNF8	4.25342308488816
TXNDC1	7.64949192226777
CKB	4.85868460025397
RTN3	8.93658941802
IPO8	4.09248472492182
FZD2	4.5159448561022
PART1	4.52809946200695
PSMB6	7.5237477451766
MAP3K14	4.00490005401116
PCDHB8	3.66352129649158
PHC3	3.64118289273492
PPP1R8	5.41258031259923
NOVA2	3.41644784135584
TNFRSF11B	3.97080858014244
GOLPH3	8.65849164082821
LOC51233	3.66123531525349
GGTLA4	2.97516163943269
PDE6D	6.43578698487537
TTLL1	4.5412442330876
ZNF117	4.32720504146604
NKRF	7.20115010503929
CLK2	7.27910341345486
TNFSF15	3.83293172388049
DUSP2	4.02819543608000
HSD17B11	7.38656035486633
SECISBP2	5.46936520575017
PPAP2C	5.25936456262269
GABRR2	3.71790219043371
LOC51145	2.90700084374064
PIK3C3	7.38007457488777
DHDDS	4.92847120694326
CTSW	3.72038392876043
NEFM	3.38760428716439
TNNC2	3.50665031664841
ANKRD28	4.90574000867403
MRPL28	5.94868688615487
STMN3	3.58124587327171
SYN1	3.39629590198067
RAB14	6.01915361015548
PIGV	5.10455012648576
CDK2AP2	7.37144671559486
ZIM2	3.72836201247145
APBB1	4.55709191736295
SND1	7.73279532232843
C1orf123	7.02218237735505
B4GALT1	3.40829838010517
CHD3	5.20299260191519
RNASE2	4.02754293439175
BCAP31	8.96879175223121
SLC25A44	5.30125391840673
CXXC1	6.83919081048309
PIB5PA	3.87427082392766
CD40	4.66314480485452
FAT2	4.28187330278487
DYNC1LI2	4.83367727469525
GDI1	6.40773247516545
ZNF81	2.77000627829358
VSNL1	3.82149392978815
PIH1D1	7.20414826847089
KRTAP5-9	3.54020018401996
FLJ10081	3.63030867977701
CS	9.46176331904638
ZNF318	5.69249599717218
IGFBP7	10.3338089943951
ZNF609	4.49677918759585
SIRT4	3.20375334312834
SCN4A	3.83490402714868
ARHGAP4	3.85029807091629
EHMT2	6.47604097273023
UFD1L	8.51206648184396
EXOSC10	6.02945068845154
ECE2	3.44704008108013
ERMP1	6.47983982949638
OVGP1	3.77060592759384
GTPBP3	5.8551736911056
FAM82C	6.41983908091105
PACS2	5.84133975371066
C19orf36	3.48451771075586
UNC84A	8.36015198443028
ARL4C	7.67164526060486
SCD5	3.98697943150965
ATG4B	5.67359300245714
LASS6	7.87713469891861
LSG1	6.29960910260787
MAL	4.41805204119277
GPR22	3.31328053303911
WDR5B	5.84942018239579
GALR1	2.83417907866752
AQP4	3.09730705293617
C17orf60	3.60768779581036
HDAC7A	5.6538575249017
GRIN2C	3.22022612381451
ARMC8	5.03461662911614
SLC47A1	2.97190625333987
DMPK	3.55502543126796
CCRN4L	3.65625867285901
CBR4	5.03025188735453
KIFC1	5.97573988439025
LHX5	2.97129515398981
SMC1A	6.01192623687361
LPXN	5.94299371761973
TRPC7	2.78352284605399
SERPINA1	7.32968385317308
SMYD5	5.22087911421876
RPS13	12.2309939190738
CRHR2	3.48473735598096
TUSC2	5.59419917973548
PRKAA1	3.44274535822959
FADS2	4.01280779779845
ENAH	7.59676973392093
PRO1768	3.26580473520847
KIR3DL2	3.23783226749755
APBA2BP	4.8792146236189
ATP2C1	5.87758267548557
ALDH1A2	3.22605198916593
RNF103	7.03851816565002
AHCY	9.75507807183254
CROT	5.06825838036912
PABPC3	8.8956827934417
ALG12	4.09787219300286
EGR1	7.07721472503364
THSD1	4.04005037187929
CCL17	3.54353893331543
BZRPL1	3.06448030209661
KHK	3.66535673794936
ESRRG	5.88677525005192
SLC12A2	5.23142921607141
CNGA1	2.9622813414588
RDH5	4.36263279436157
CD58	5.4066198495421
PTGFR	2.97186425292904
CCDC48	3.30105152487069
CCDC76	5.7021435095455
CDR2	5.01337225948982
ZIC4	3.43829667961595
SELE	3.18236707273162
OR1G1	3.64505962130131
EXOSC9	5.35638560831729
PSMC6	9.37959055636592
ABCB1	2.93370857198651
GPR12	4.00404297332365
KIAA0196	6.86784033530254
PCDHA2	3.10121125581611
SSR3	6.33023798299758
MSI1	3.68314818990564
TRAT1	2.85205558169596
CC2D1A	4.22250012759321
PLAGL1	3.73336946466301
LLGL1	3.78527445113735
KLF6	5.73736268185132
MTF1	4.97590550436407
RNF2	5.03428145152132
tcag7.1314	5.3664991141354
NR5A1	3.07976617467827
THBD	4.15146069580284
ABCD2	2.79308450935794
ITGB7	4.00252799260126
DNAJC7	6.04813660659004
CCDC81	3.58540374072103
TM2D3	9.36075494143393
HUWE1	5.07970075498144
CDH17	3.39448572221351
CD180	3.66930204993691
FAAH	3.88167579791599
IL17A	2.90504925253297
POLA1	6.52597331991777
TMPO	4.28020651246582
LYRM5	4.66095362284898
GNAT3	3.15708598486696
TM7SF2	5.87300846492957
FLOT2	4.76973051931136
MAP4K1	3.97916183459468
HDGFRP3	6.27567653288386
RRAS2	6.4565728755343
OXCT1	5.59005873669853
LTBP2	7.78940110846891
ARPC5	9.85752508604788
SV2B	3.57174118819314
ZDHHC4	7.67954689098728
CYP2A6	3.98394742176983
PDE9A	5.4624529708742
ABCA8	3.9795459117096
NDUFS2	8.87847783733313
UBR5	7.96728431598687
FLJ22662	5.76319058086141
GP6	3.86373124747875
CRYBA2	3.33834439906032
LEF1	3.83860611998274
ZNF20	5.32985408261204
CTPS	5.86643593621107
EPS8L1	5.9880651345452
EYA1	2.93409539961062
SERPINB2	4.51035032797610
MAPK14	5.4139364762771
GTF2F2	5.12457319419884
