Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C09_472018
Composite Element REF	Signal
COG4	5.41065151581949
NFRKB	4.19807793605688
FANCA	3.75749316903927
CDC2L5	4.4735330967664
GDF2	3.31466981019434
PCBP3	3.79274849977870
TIMM17A	6.82993511613674
BFSP2	3.5387351611901
OR2H1	3.28653562428294
HNRNPA0	7.42326738521514
IKBKG	4.75322011628843
TM4SF20	3.14936740936036
PCBP1	9.32285113999538
LRRC2	3.310612920329
NSD1	4.69113371243767
AMMECR1	8.06879500344146
MAGEC1	4.90724561583848
SEC13	9.41643289340758
WDR91	5.17552335847424
HAGH	5.1257751054393
EGF	3.26610152083907
NHLH2	3.33518206068106
NCAPD3	5.86645970781006
BRCC3	5.55541038742132
CNDP2	6.92610638779932
FYN	4.23417481449956
YPEL5	8.81703838820348
KCND3	3.56912027659905
LRRC42	5.25045514460994
GTF3C5	4.16650422714954
AKR1C4	3.23382502657076
RBM26	6.95734864568229
DUSP14	4.90569860751483
AP4M1	4.27389801833223
RIMBP2	3.39153060875511
ABCC2	3.6048645837101
COL5A2	7.74120660367416
DNAJC16	5.25339740337811
TTC12	4.11537836369733
SNX13	4.40934833237104
ELA2B	3.62743346920111
CSPP1	4.7300723572367
NAIP	4.44211698332158
MYOZ2	2.98729420208257
XRCC4	3.84999268355968
CYB561	6.20466844933452
CHST10	5.35182822378977
BAI1	3.46641395097187
THY1	7.70217839360915
KIT	3.52416948021676
TBC1D8	4.63445535226175
PDE6H	3.07032112287365
EPHA7	3.15923094776009
SOLH	3.70197013380679
FLJ20309	4.02003297211093
MAP7	4.86601722773666
SPAG9	4.97608264597393
ZNF294	7.20984361120145
CENTB2	5.17413891338874
FLJ21963	4.13948093781186
ANTXR1	3.30451161554953
CREB3	5.14073757903329
ETV7	4.18185182582365
DGAT1	4.91721189586763
TAC3	3.82899372549688
CORO1C	7.66172656830166
RAD54B	4.36732809334341
HRASLS3	5.86681236818101
MED25	5.11463293249186
BARD1	6.76627857175998
ZNF177	3.92991447326944
MIP	3.7112511590743
ZNF442	3.465584339545
F2	3.60449599494528
FDX1	4.26653092949754
GRIA1	3.005328660512
IL13RA1	6.04866380487013
EIF2B2	7.22730995799167
NHP2L1	8.62767302933838
WNT5A	5.15833216849493
ZNF593	6.57076970155988
TRA@	3.38170017446829
WIPI2	5.94976438526518
TAS2R7	3.21433275890261
RANBP1	5.77000890047421
CSNK2B	9.37698925010982
DKFZP434O047	3.37078357255944
SLC7A4	3.18806207884085
WBP11	7.01887389362309
TEX2	6.19417235659714
C17orf80	3.65475062672823
TMEM176A	4.05674040108839
GALNT2	4.37955750712582
CTNNB1	9.32136470731919
BHLHB2	6.80087245647252
TMEM185B	4.72124889550492
DND1	3.8955515234815
ARD1B	3.32317037530862
STK3	4.73944513741925
REPS2	4.27802968194332
LOC541469	3.98237818878773
H2AFY2	4.69765960074051
CCNK	3.93069267777018
FSHR	3.12643697471985
GAS8	4.68319574667608
UPK2	3.11295788089963
C1orf66	4.95798949524397
LCE2B	3.17768884896978
CD200	7.93215454516625
IMPACT	5.01177357151677
KRT83	3.39772946237225
COL19A1	3.17835955083547
BMP15	3.87835509658436
POL3S	3.67942479553645
ITGA6	5.56284144736062
GAD2	3.43448264940457
C1GALT1	3.98795232608499
BAG3	6.53085719933778
ZNF468	5.12504180952354
RIC8A	7.42960454865848
CA5A	3.16800730567495
CCND1	3.51644390458679
DKK4	3.68014529918294
SGK2	4.256614707318
PIK3C2G	3.05457583534728
USP11	7.17430428785249
IMPA2	6.74006091707745
PRKDC	6.46010938374853
DSCR2	7.73364998599589
CCL4	4.53724613230091
MSR1	3.27337076675053
NOL11	8.0188452060339
ZCCHC10	5.50138129100931
PDCD6IP	8.68799060321342
TRPM2	4.32845840230838
PSMD2	8.1480302637784
USP18	6.66089281792745
ATXN2	7.067651650963
SLC17A4	3.35672692315749
RS1	3.29262579114248
RRAS	4.52729086128403
LAMC3	3.75324572646998
NET1	7.71495816876183
NPY1R	3.12683914835530
TOX	3.24648271527558
MVD	3.62696347290448
C11orf61	4.06243504344852
IK	6.26082350948375
GCNT2	3.43525084145350
GABRG3	3.3714939098662
BCS1L	5.50585152336412
BCAS2	7.7343850613406
ACE2	3.22795343631192
KCTD17	3.79252143807007
TPPP3	7.0119555740637
CALB2	3.98478949429891
ICT1	6.19334397510877
CD79B	4.25887365488849
CEBPZ	6.83360364408622
FMOD	7.81784653957867
IRS2	6.36535141356393
C21orf66	5.57431426454236
LUZP2	3.45807237812891
CLN6	3.81537205677034
ANAPC1	6.29994260237357
PTPN14	3.70307578683583
APTX	5.32904969490832
SNRPG	10.2370182256882
BMS1	6.11245477913297
NFATC3	4.97505464176866
ADCK2	4.1781896245971
ZKSCAN1	5.62256609035496
FASTKD2	4.87500544773483
ARS2	5.70792653361283
LRIG1	6.8552138108464
KCNMB3	3.63506555685291
ERC2	2.89190159956847
POFUT2	4.6030496837793
PRKACB	5.36827797968532
PRDM13	3.55197715372102
KLK12	3.4165049256297
ZNF354A	4.60856255899397
PCDH11X	3.01044973769148
TMC6	4.09945328004290
CAND2	4.42452256683986
RIMS1	3.81240824805969
SF3B2	8.39637221331477
RCN1	7.99203339193429
CPB1	3.32193428624951
BCAR3	4.99062267714717
BCL6	6.88964237551682
MDH2	9.77739689886587
DRP2	3.6852553565577
TPD52L1	7.83537080260213
TXNL4A	5.94535738616762
OR3A1	3.26346206329507
RAB25	3.70838867246028
C22orf9	4.07890408915092
PCTK3	4.33268510030917
POR	5.72473178868607
ARPP-19	5.7725482610288
SREBF2	4.97407878588675
ZWINT	7.92101643299606
PAK1IP1	7.37913811261088
OR10H1	3.73045479612873
ENPP2	3.59309347149180
UXT	8.311256480413
ZXDC	4.55157532218768
TGFB1	3.94595046620955
SLC6A16	3.90348508357805
SLC31A2	4.04329835103828
LRRC8E	3.47414843421796
ZNF780B	2.8599074322462
APEX1	10.3260987624765
PPIAL4	3.05953095726551
ZIC3	3.67411132414544
CEP68	5.4919413933424
PAX2	3.53724340655302
MRPL11	6.97410391260793
LPAL2	3.05938077175602
VPS53	3.28334147161258
MPDU1	4.28876597926535
PSEN2	4.48896677280355
GAST	3.47368420010489
DHRS7B	4.18561318317094
C10orf28	3.75581830316313
UBE2L3	6.07444807108776
ADRA1D	3.45570084171355
FZD10	5.3624781612843
ATP6V1E1	7.60438672347535
SAR1A	6.77252107834743
ASB1	4.10574101833574
MCTP2	3.9201033897852
TMEM5	7.28080899290666
LCMT2	4.86990866123257
KRT31	3.5382418707414
ZNF223	3.48428918031318
BIRC2	7.19011643809705
IGL@	3.65654695684266
NLGN3	4.14978866603923
MEP1A	3.28985594983589
LOH3CR2A	3.31638166938458
TMEM53	4.58638054579914
SLC9A3R2	3.91020581945109
TIMP1	9.81610631978764
PTPN9	4.78134230252142
ABCA12	3.27079419544138
TPST2	4.81923858970501
AQP6	3.53578842598737
KCNIP1	3.31980219963768
YES1	7.53521295344869
ABT1	5.2765836390291
RIPK5	4.57500169888925
SMG1	5.02436528076533
IL13	3.57996014999692
MDFI	3.33007737566450
PIP5K1C	4.70520776212114
POU2F2	3.76406773736787
TSPAN14	5.97817164270399
OR10C1	3.39863515177007
GPT	4.31933226257982
PDK4	3.54067660813514
CLIC1	9.6730682384652
LILRA5	3.20438830636110
TREML2	3.67819574880345
ELL3	3.89801509519880
NNMT	6.31135308668853
NUFIP1	5.24927305735133
ZNF74	3.36278165985725
RHBDL1	3.88356397606506
HYAL2	5.8532601484973
IGFBP5	6.54652771315574
FAM29A	4.93365878188901
NRTN	3.00267957944987
KIAA0556	4.80029029547985
JMJD2A	6.57548627430395
ERGIC3	10.0752251627903
POLD4	4.69988937453761
EPHB1	3.56040304333925
LRRC36	4.50923884351646
TARBP1	6.23945431266803
ANAPC10	4.98936374736093
C1orf9	6.80924961410593
COLEC12	3.95996594925719
TNFRSF25	3.76113625867980
MEGF6	4.35413219459292
LPHN3	3.77564765221345
BMP10	3.14208679669083
C21orf55	3.53825158187841
SLC2A1	8.19628769009431
CER1	4.11898351593267
LSAMP	3.37617428587157
RPH3A	3.72104858742660
CREM	4.54342435574964
SGK	6.3866037684645
ATP2A3	3.54287848288787
PTGER4	4.12121999441105
CCR7	3.27226385069534
METAP1	6.77987462031686
KCNQ1	3.88147612708989
RECQL5	3.65211737772045
SSFA2	7.41984589449053
NR2F2	6.54575317684564
MTERFD1	7.02350903000262
BCL2A1	3.25928970136545
ZBTB24	4.57683514064388
NLRX1	4.30557417400097
FHOD3	3.45484798039092
PRDM1	3.45391777560714
PSG7	3.55686209019437
ARHGEF5	5.33991563506706
CCDC47	6.73793923769522
FGD2	3.68869713299376
SLC26A6	3.9559358587982
BIN1	5.14415611683243
SRRM1	8.51218635049283
P2RY14	3.2290455613421
PCSK1N	4.03729457983109
PPP1CA	8.27511653233352
ZNF33B	5.06358911867519
MOCS1	4.6103236767078
NAP1L1	9.59253094692403
ECT2	6.81178830216164
CACNA2D2	4.76506165581357
PTDSS1	8.79714190709713
DOCK6	3.90516790651575
SLC38A6	3.89205525817914
C10orf119	5.7263253393247
CCR4	3.47593772416089
COX6A1	10.7863933781738
B3GALT2	2.74198894771566
CD14	5.05110005055308
ABCC9	3.78048039537533
SNAP29	5.71138802663283
TRIP6	7.70739589146415
HMGCR	6.19580442005648
CDH3	6.52824209518895
KLHDC8A	3.82769633521327
IFT74	3.84666835965265
C9orf116	4.65421011101483
EI24	7.6954173479965
CENTD1	6.16248829369894
RWDD2B	6.77368293265062
INSL6	3.21767627849878
HERC1	4.82176882514233
NPAS2	3.55587432848286
NR3C2	5.54153115213853
DOCK1	3.78233839429935
FAM63A	4.49871167090566
FAM111A	6.19158895446948
INPP5F	5.42351258463639
MYBL1	4.95124931459663
HOXB1	3.62798321842156
CRADD	5.05910742701705
EMCN	3.50158927326609
DUSP12	5.82509785508132
CGREF1	5.84103976057971
BLNK	4.00183612174486
VASH2	3.83605883298755
PDZK1IP1	7.88613388321549
SKP1A	9.7779449405131
IL19	3.57226190791402
DOC2A	3.25263685034218
COPB2	8.82032087612742
CTR9	6.25422460871733
VIL1	3.41102188242039
CDC27	5.01694223404044
PTTG1IP	9.79729511067597
LECT1	3.66877204428989
COPS6	6.70106179077867
COL9A1	3.34205879356863
MCCC1	5.33068496276897
GPC4	6.65393611556824
VAC14	4.75308603803741
PSMD9	5.69637839149099
PPY	2.84982865785599
SRCAP	4.26885863559549
PPP1R13L	3.60833232645021
BPGM	3.9025987773881
TTC19	6.95222206397521
GFPT1	6.43523099930642
C1orf114	3.1545397044346
HMOX1	4.59767750706051
SLC27A6	3.09284632219239
MC4R	3.20689631255464
CALML5	2.86911607336423
MRPS10	6.5161774462003
PRR13	7.83645618004083
INS	3.57383391696948
CECR1	5.95675553761671
SERPINB8	3.01799824079592
FLT1	3.55786810245968
FEM1C	5.57188998443542
PPP2R4	6.15341704362428
PDIA2	3.37163136269385
TMED3	6.18293667704381
NUCKS1	4.51631200421712
EXT1	6.66328359803382
RCOR1	6.87754785345353
EBI3	3.15240167696668
SMAD2	7.54217155097235
ODZ3	3.64664176411898
POLS	6.14118272800176
NXN	8.15773118077733
PPIH	8.93796911339868
FOXJ3	6.09315107733569
EIF5B	6.22503367026621
EIF2B4	6.16480061231213
C20orf121	5.30475668732024
CENPE	4.68164945585241
KIAA0415	4.25644511478339
CRABP2	9.81389732145868
TSPAN12	6.01723490094464
CXorf15	3.16656720592535
LOC57228	3.47110187407065
ACTR3B	5.38310861110136
ASL	4.46889073143815
GATA3	3.21129569407246
TFAM	6.58540993018988
PCDHA5	3.51513903954633
PARP12	7.47045432843594
PIGH	4.3973090501931
ENDOGL1	3.17073790635175
GTF2H1	6.2646208471351
MPZ	3.58454807767059
BIRC4	3.51428713732788
SSBP3	5.07533861353125
BPESC1	2.85793744134643
FOXC2	3.39368922468827
HS3ST3B1	3.06242713789569
GDNF	3.41922855643145
CTNS	4.15539807485804
KIAA0859	6.13455228681092
TRPC5	3.00628857862935
PMS2L3	5.2970168577868
TEP1	3.35521853713563
KIDINS220	6.27270452667252
CRH	3.35152699487571
CES3	4.35862129000987
ACP5	5.35070277531677
AMFR	6.02810014335255
CA4	5.91127036973102
PLCB4	6.11355618928435
MPHOSPH10	7.61749526600543
PGF	3.7253397318929
G3BP2	6.04374790358417
SR140	6.31247488117664
ISLR	6.08326067437081
HOXA2	3.36820203310792
PYGB	6.58844644279863
BAT1	9.23556245538324
TSC1	5.49445949567382
NARF	6.55385811361895
DKK3	4.05817525561602
UTP18	5.43014304939758
TSKS	3.27934107746976
DDX31	4.59564266404779
TULP1	3.75479159635388
TNRC4	3.63407020014911
ZNF430	7.06743977699774
POSTN	9.200948130516
AASS	3.43155422367134
APOL5	3.52143558154112
PLA2G1B	3.91143258589326
FLJ11506	4.04716236289101
GTF2A2	8.22351419646814
RCHY1	5.00899206478069
CYP27B1	3.32512617663515
VPREB1	3.41473593918153
MGC4294	3.6617691835227
TACC3	6.37710923034395
PDCL	5.75484388160799
DMXL2	4.44683808920568
LOC4951	3.72414430737108
EID1	6.48504261591005
MS4A4A	3.53406321962724
RBM14	5.57937659649665
MGC29506	3.40093583734798
PPP2R5B	4.16389593295405
TNFSF11	4.34245316037532
ATG2A	5.05564404512473
RPGRIP1L	4.59440775836612
SPOP	6.88772077852694
OSGIN1	3.79903472982194
PTPRF	9.61530117475776
ICMT	5.70169945685444
SEC24B	6.17890597575777
MAML1	6.18637014356272
POLL	4.53353684303856
FXR2	4.36915467328461
TYK2	5.62854032282256
MUC6	3.28589250658828
ADAM28	3.4761848901437
MYL3	3.49318920304124
NRL	3.1765723481033
PIP4K2A	4.47084093002482
TCL1A	3.41230908189524
MED7	4.49568902978289
MYLK	7.12121019078021
RRP1	5.11016355186813
TFAP4	4.29170314828492
CYP4F2	3.95328964369062
UNC5C	4.2900267240462
ARL4D	5.79512935281981
SH3BP5	6.22347457245992
AKAP6	3.70713033916174
CTLA4	3.17848082762763
ACSBG1	3.38506560431066
MTMR4	6.88872513618133
NECAP1	5.58741861418766
SLC25A17	4.99492197095539
POLR2F	7.7453147763653
PLA2G2D	3.31608772840882
WNT2	5.81030558177746
GLMN	5.65737188141838
MCM7	7.1085823614269
TRIM52	4.13210478073124
DCLRE1A	4.5080694234056
PDX1	3.44494333879309
UBQLN3	3.16770372242395
PRPF31	6.32044277630674
TLR7	2.98629343105183
SMAD1	8.4904141453783
CLCN1	3.40400513070272
RIOK2	4.87597464995483
CEACAM21	3.28233848828982
PDLIM4	4.59567066090119
STX18	6.29692852614357
CCPG1	3.66761400775548
SLC2A6	3.42048429981099
SORCS3	3.00959970714831
NOLA3	8.73720318583155
PDGFA	4.21021249251715
TRDMT1	3.9979063986884
CFL1	11.16988112609
IL4	3.3083352801532
NAT2	3.31770324918555
CPSF6	6.45748897113431
PRG2	3.6300092143696
PIGQ	3.72255907971885
CLSTN3	4.08522671058021
KIAA0146	4.18479363997058
GBP1	8.08023785726721
CEP55	6.5555648559939
ZNF408	4.88854576156429
KRT20	3.01653168650891
EYA3	3.44059534722674
KRT38	3.36838563043973
WDR7	4.07436395221848
BLCAP	8.50749161652478
HLA-DPB1	7.96269773535257
SFI1	4.41933967363055
GNE	4.31789531795621
MGAT4C	3.28246066477801
CTSE	3.8147811507233
SLC35A2	4.34813406504770
TUSC3	6.59019000489864
GABRD	3.51008225859977
IARS	10.1137372387689
ARFIP1	6.2687735591788
SFRS9	9.39209359866096
CEP110	4.26638237399551
MYF6	2.94459044961203
MGST2	7.97550506319236
EVI2B	3.87157064580251
TRPV4	3.40791111045713
SLC25A11	5.43431974725418
EHD4	6.62686145869808
NOX5	4.67314924100844
NCKAP1L	3.87140294473688
EMP3	4.6503454345795
SYNCRIP	7.37687283590838
BPY2C	3.58160838271199
C1orf38	4.50603209877871
ZNF426	4.7844022095423
ELOVL2	3.32648750357973
ATP5J	10.2078975807842
CBX7	4.3014308847961
OSBPL1A	5.77522154014317
MED13	7.15097487280854
ZNF589	4.76484750189372
CHRNB3	3.34030732780702
GOLGA2	5.75722009520658
NIF3L1	8.15554893586894
TRA2A	5.72200313969631
F2R	5.58372139884694
PHF2	4.78310944792971
PID1	3.31980550657016
MTAP	3.59940904719064
RFC1	5.5534545791728
C5orf3	4.71932604244043
ADORA3	3.64733127892482
ACTL7A	3.67934994387584
RAI2	7.44319081337632
MAP2K7	3.52423967768318
HYAL4	3.35365056361245
GZMB	3.42699512010099
FCGR3B	3.84297522673982
BMP1	4.18972006503381
CPNE6	3.91090289272845
SP2	3.8749054813461
DPF1	3.77119666156125
SMPD3	3.23370538899542
TMEM38B	4.71023648473544
CCDC56	8.11169971778879
NFE2L1	5.82570211473575
MRPS31	6.43268346975934
STIP1	5.76504141578255
MMP26	3.09302079835864
RASL11B	3.60789386930681
NT5DC2	6.28195322522552
HLA-G	6.81102762542225
LRP2	3.48535849930193
MTDH	8.0140724167893
HSP90AB1	10.4719555992851
PMAIP1	4.60424802954629
LMBR1L	3.9986472383799
SLC25A20	6.24633034101947
RSBN1	5.65472069442553
S100A2	5.41314716094804
C2	7.33961680104224
RHOT2	5.29587204699062
RALGPS2	3.7422660504235
EIF4EBP1	5.32915264652129
C2orf27	3.99669044229732
GCKR	3.87900348368499
FER	4.56828424352562
TRPC6	3.46114929649867
RGL2	5.10682648270963
ARPC1B	7.74835492333489
SNRK	6.41699990490937
UTP6	6.67144528807097
DNM2	3.96205447182982
GCS1	5.07134975236133
EHMT1	3.91286668286842
GLDC	7.62138130497383
FBP1	3.96764008492007
VARS	4.28774154310951
PLA2G7	3.27708076446156
RAX	3.32658076391716
TERT	4.02997684125166
CCL1	3.11320785547799
FUCA1	7.5121891239956
ALS2CR8	3.42155418720330
CXorf21	4.29412528368042
KCMF1	8.46781895602337
MFAP2	7.26530871663597
OXCT2	3.46088892000606
WWC3	4.36932803089026
SOCS1	3.50197830909795
IL17RA	4.0998997951272
C14orf115	3.99020612841932
ST5	6.8817094937265
STRA6	4.38976615607767
MPP5	5.47771182989841
SPA17	3.7434141998008
C21orf7	3.49986352232349
FLJ10986	3.85359872798442
LHFP	4.33318552081826
CAMK4	3.40587519903893
GALNT14	4.12457003908639
CXorf27	3.30709002362691
CLPX	5.56537708634868
NPLOC4	5.78755736992966
PJA1	7.6228352748846
CPLX2	3.68167626133806
ARSD	3.77213160503206
WHDC1L1	3.04410123965864
RB1	5.17494335435369
PHLDA2	4.52161505560112
C2orf56	3.60396505710631
GUCY2F	3.26536437878633
MPV17	6.37708751280717
PSMD4	6.34189067670016
SLC35D1	3.71195447611523
C20orf103	4.99105805494994
COL16A1	4.02801226607322
ERLIN1	5.11152557591797
JMJD4	4.29280845191966
SLC29A1	4.97060832304486
GLRX	4.36735942410925
HIST1H2BK	10.2944890808530
TP53I11	4.32722176559161
ST3GAL4	3.99772829938510
ALG8	8.8059233163365
PF4V1	2.68469651396171
SHOC2	6.55033709481222
REG1A	2.97060103884911
FBXW7	5.5958996229043
CYB5R3	8.86018126370146
MINA	6.93025674363576
HHLA1	3.84562538148362
MYST4	7.35842826271677
NR0B2	4.16774490816349
TFAP2A	6.39714176519128
UCHL5IP	5.73347456311538
TIMELESS	6.86755909353706
DDX10	6.09192844300101
SLC25A36	8.19800477363516
TMED10	9.6653016490232
ZNF507	3.5567559318167
LOC90379	4.73401110792872
RAB11FIP1	3.06041376494677
ATAD4	5.72132515132326
PHF15	3.68518882884078
ZNF26	6.1930354472392
KRT7	5.70138430798603
RPA3	6.58940301659977
YIF1A	7.64474153240548
PPRC1	5.94230589627586
PCDH17	4.48804188421843
PHF8	4.2465212774736
RDH14	7.24573417252238
DNAJB2	4.57995232634847
HNRPK	10.4140530357431
PTPLB	7.59381805569157
RABEPK	5.97391514507034
SNF8	6.39109736987236
CBARA1	7.50682195648495
RAD51AP1	6.01628377142946
HAT1	8.22680316920798
HTR1D	3.64956866806056
H2AFV	6.53641015292594
OAZ3	3.54541053331504
CXorf48	3.22025122158326
RC3H2	5.40361787683378
SGCD	3.62164668668936
PHTF1	4.2010540584587
CA3	3.07754789928698
PKIA	3.62797220100663
STX10	6.01973968481608
PEO1	5.33996142635356
JMJD2D	3.68233391192752
KRT19	9.42034024308281
ZNF143	5.84734825239716
ENO1	7.81746784512972
TIPRL	8.26603573266502
MAN1B1	5.48846523683495
P4HA1	9.66322028480466
TPTE	3.39859927431786
AKAP8L	6.34122547996268
GPR17	3.62102775948056
LRRC20	4.50360970782257
UBE2Z	7.83617231683758
COL4A1	8.42015028724629
ISOC1	7.23447598531452
RNASE1	8.26018375931464
C20orf20	5.83767903310495
NDUFB11	8.9031474372584
STK19	5.55938759408096
OSBPL2	5.53919289655721
PTTG2	3.11281315571784
GRM7	3.38345697876252
SLC39A8	4.08666073402994
APPBP1	8.31293930392089
STS	3.97064123310937
FFAR2	3.04968538904517
TMEM123	8.33788849246753
GLI2	4.06833498273259
BTNL2	3.45126973019092
ALDH1A3	4.32784220328984
TGIF1	7.56526690347418
SCO2	4.19096008320953
TP53	3.91925697548525
CCDC69	3.46816797334356
ZFAND5	8.0392633006288
ICA1	3.98850977929343
RAPGEF2	4.52266473525451
NAV3	3.31319582161681
EPS8L2	6.2739115314229
ATP6V1G2	3.19956137315036
MNT	7.1806957542481
C6orf145	6.02050593976077
PPP6C	7.31191457787212
OR51E2	3.07423980667434
OTUB1	6.32041316451625
ENTPD1	4.43197497401726
TMEM115	5.77869719312826
STK11	4.25482145969393
PRPSAP2	5.91085605966629
SH3BGRL3	7.14978246513989
MX1	9.46461442296645
PSMC5	7.84606133895945
TTTY9A	3.52083745306116
EXOSC4	6.32769832169042
SETD1A	4.65226708444599
YARS	7.14242433253426
SLN	3.77261520878219
RELB	3.84329092197189
NLRP1	3.52767708491164
LAMB2	6.24438299950349
FNTA	8.14531788308764
HNF1B	4.66818426751636
C14orf139	3.46048589348271
UMOD	3.2085177741906
ZNF512B	5.60769456758685
GPR25	3.94627279874592
C6orf49	9.52521240400652
ATP6V0A1	4.02873941171857
SNFT	3.50720462285316
ZNF768	4.14016557780889
GTF2I	8.16515971782546
KCNN2	3.19668391378967
DYNC2LI1	6.45592203416601
DGKE	3.21586607476546
DNAH3	3.3059854564439
RPS6KA1	4.94029137033956
C9orf53	3.55366175032769
PTPRM	5.11244332488456
MRPS15	6.25608815670082
TMEM59L	3.8725132255003
SSPN	7.69361977848827
IGSF9B	3.20408437105826
CNOT8	6.24304857939877
GORASP2	8.50588083358634
ADAM17	4.75250856327246
CHRNA3	3.37441044279836
MYOG	3.62936251264487
UBE2D4	4.78470223310402
CPNE1	6.94669571190109
AK5	3.66290009233692
RPL37A	8.11465628268665
CPS1	3.1500656640286
NDRG4	5.43754496604385
ALG5	7.33968502599486
NCOA2	4.14726611185668
LOC130074	6.86815534768691
PIAS4	3.67339685839674
S100PBP	5.14427594585379
TEGT	9.97340343982345
USP5	4.66910305023741
CFLAR	5.79345775054852
KIAA0692	4.90413826739064
WDR48	6.39586709834869
PCDHGB6	3.02862982370246
NRXN3	4.19411027079000
ACACB	4.05351279999553
CDKN2C	5.55548692164492
KIAA0226	4.78766576732003
TRAK1	5.34903833960138
CUTC	4.72931163594248
AGPAT5	5.47499949289158
WDR68	6.08848903052584
PREPL	8.59363560463394
ABCB6	4.51972034662823
RABGAP1L	3.88425512408418
FCGR1A	3.70293897360517
EIF4H	9.10936520193191
DLC1	3.88328662228191
MAPK8IP3	3.80143583095478
SPRY4	4.64692165153133
RPL11	11.8908204294813
RAP2C	5.24422546652858
ETFB	6.49644750883254
RORC	3.61423871724676
GRAP	3.23445449608210
SEPW1	7.87979785631387
NMU	9.15515638641944
MXD1	3.26392004523905
IFIH1	8.04581897449025
AZI2	4.47496150548574
WDR37	6.31483145053935
SEMA4A	4.33232739467414
RPL8	12.2036193873735
NUAK2	8.16874999622949
AHSG	3.55258432292004
RBM39	9.14212560330538
MANSC1	6.2877998684611
IMP3	7.80036969490395
ARHGDIG	3.66347319530478
ELTD1	4.44531498531789
PRAMEF10	3.50652562892715
RGS17	3.14436931221829
KPTN	4.02385957575018
C2orf3	4.53008599286087
PCTP	4.95714872596468
MRPL42	8.02357366404966
SIRT1	6.36021884322923
MANBA	4.73878065750234
CD164	7.83712578727191
ZNF671	3.58279836851413
GFRA1	3.29088647747671
PRM2	2.92612222704523
IL1B	3.95678557538759
HAX1	8.65957699838184
REN	3.13531772035219
ZKSCAN3	4.32349105180745
CTSA	7.74416331337483
TPRKB	7.51556642620715
UBFD1	5.74912849010985
CDKL5	3.55019639462971
HIST1H2BD	8.04325979713806
COQ4	5.17205219547557
TXNDC4	6.61267291845515
C5orf22	6.73149481976664
VGF	4.35830591377036
INPP4A	3.68672331934795
RNF8	4.91536590608353
BMX	3.09919689674873
SLCO5A1	3.7359473383903
PTPRU	4.14505428092134
ATP8B3	3.43506207561894
HOXC8	3.96375653594241
ADPGK	6.53645639813414
IL12B	3.19330095665357
LARP4	5.62764553537684
ZMPSTE24	8.73034294661143
PFDN4	6.30807789669637
KLHL11	3.65364402961682
PSMB3	9.32941327839929
KIAA0157	6.46709976636792
DDX25	3.00312188852239
NCAN	3.6956594740706
RPS25	11.1559316536711
SOBP	5.2907643095375
TESK2	4.25064727063179
DNM1L	7.81176371041179
LOC55908	3.68962512815488
MTIF2	6.67623548844937
ZNF207	8.5445630012098
EXOC7	5.16196435962078
CLEC11A	9.12806498367416
TXN2	6.6111362694279
TOLLIP	4.76630759122036
TRAPPC3	5.80573472226126
TAF15	5.20457845728278
HAMP	3.59880071779269
GRIA4	3.55606068196768
IDE	4.91669707518661
DLK1	2.93335289072868
PLVAP	5.54210434666325
NOD2	4.00638926107577
SCMH1	4.56903031904769
ELMO3	5.36510320334775
GPR68	3.39008155458392
HTR2A	3.22447838885567
FUT7	3.76427107156923
PRELP	8.17087326959614
COL8A2	3.80501238653307
GYG1	7.2476712908529
C16orf68	4.51217405054677
R3HDM1	5.5916825831477
ZNF91	9.39245526438304
LPIN1	4.88812087708862
KRT12	3.53126186719087
BAALC	3.18868195325525
MKRN1	7.6932194706025
KIAA1598	7.48637178341948
ANXA7	8.69373982793209
TNP1	3.64382129751258
WDR13	5.02232022861306
GAPDH	11.8968816967327
BSPRY	4.30782255138337
COX7C	10.5417148779854
FAM108B1	3.74108231119231
PGAM2	3.61981742352053
PEX12	4.19284632660233
APC	4.08880796810322
PMP22	5.52242756127043
TLR2	3.64389328251602
NPBWR2	3.05347020925271
WFDC1	3.63446044852216
MTL5	4.57328255625428
COMMD9	6.1816921665363
INADL	3.85788724374546
GPX1	9.68359895224024
PSG11	3.21008954255816
SLC39A1	5.68282199818411
SNAPC3	4.81789551572884
C4orf16	5.55832985247488
GNA12	3.72137428255403
LIMK1	3.82082841751317
MECR	5.03888517305248
CDC42EP1	4.67846313408979
KIAA0101	6.85555573407145
B4GALT5	7.74132522715688
PIGC	6.75651957304179
LRAT	3.0724841274263
MMP19	4.2086131763498
IL18R1	3.05959993833666
VNN2	3.61666695619041
AKAP11	7.24135331998316
BCL10	6.21584845289157
GLB1	8.58013306480672
DTX3	3.63380476651204
ACCN3	3.19657016069827
MOCS2	5.05676999842638
HCRT	3.21659312257958
CYBRD1	6.47815946041126
REG3A	3.16187566083559
SULT2B1	3.94393655660404
SEPT6	4.36112762795887
MMP10	3.18982290030665
CDA	3.53336110382838
ME1	3.60549760372335
TCN2	5.52219262361175
MGRN1	5.77875844303294
ZFY	2.91799151939972
CHRNG	3.67745706512681
IVL	3.28066005993159
PLEKHA6	4.09109410211393
CALM1	7.81550584456744
PGDS	3.08512197912838
C8orf33	8.17981222613428
CYFIP2	5.79046404271337
TEX11	3.99228559554455
CKM	3.43738482241336
MAP3K11	5.47127543838371
CEBPE	3.52281951784229
