Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_E08_516348
Composite Element REF	Signal
EIF4ENIF1	6.20740552388068
CMAS	5.47678822261158
OR7E24	3.76170177043587
TNFRSF21	3.87217924442438
PLAC1	3.46144472442491
KLHL18	4.5712419260044
LBA1	3.90252223355973
MKL2	6.32802251463407
TBX3	3.38894485146635
TAZ	4.54692459608359
CRIP2	8.91780609768497
DAXX	5.76839919557489
ELMO1	4.92744116167166
RGS13	2.72665421056693
DIO2	3.54794779365475
UNC13A	4.19091970558204
TAF11	6.10499010987334
ORC3L	5.38142307507025
PRX	3.58566035216607
TARBP2	6.75877940028184
CABIN1	4.83529822228354
TRIOBP	6.3451742950585
HIST1H2AC	10.3146953917803
RBM5	6.35481056529783
TUBGCP4	5.3746999017883
NCOA1	6.24476623371207
CDK7	7.71608584843849
SSR2	9.17365838158512
IL25	3.40096879122271
CRELD1	5.50977572906023
GPR6	3.31455973506038
SNCG	6.16622760897394
CHEK2	4.53040074061693
GAL3ST4	4.7989758174723
KBTBD10	2.96507509057526
DRD4	3.08545851941751
GDF11	4.66292279488979
SEMG2	3.10204297265372
MCM2	7.48901738246211
CD247	3.84085051682715
SOX14	3.29341734131341
RBMX2	5.33430411449986
KIAA0922	4.64531782447271
TGS1	6.31451824727792
C16orf57	4.6150628076098
SYF2	7.31602224655759
MCM4	5.62876902159595
PDZD2	6.3719635084543
CEP192	4.66914058108532
IFT88	6.16613947847033
MCC	4.66684594426133
RPL9	12.4580279327968
RAB32	5.16320311295868
P2RX2	3.79689266909971
DDX43	3.09971379071942
HHLA3	3.8690930046076
ID2	7.7811137386044
UBE1	9.20447950431847
SLC24A1	4.38731911535201
ARHGAP5	6.07122780262914
C20orf23	4.02685924548415
CETP	3.33902438585344
ZNF688	4.75211130036881
APOC2	4.15502525542956
PWP1	7.7672765262231
FAM50B	6.60518129802518
PTPN6	6.40048912737824
BAHD1	5.2754966629762
GPR56	5.70303405753444
GRIK3	3.21593315438344
DGCR14	4.51425835863818
CACNB2	3.12614074696162
PDE10A	2.95338494552036
METAP2	5.72317533583586
RHOQ	6.45016451171131
MAP3K4	4.8828694190691
PDHX	5.90686546299156
RPL23AP13	4.82738796685898
MTA1	6.71704923392566
GNG11	5.55320073051651
ZBED4	3.61981977380236
CLCN3	5.57854452970076
CDK2	5.08972896541931
HCG9	3.90016182639267
SLAMF7	3.96803796724138
CDC37	5.11016641996739
ZER1	4.4769771679267
GRK4	3.32469189000041
PRPH	5.10468208760817
PPP2CA	8.36930632904343
LRP12	4.52635917992799
POLR2A	4.42097945739048
SEC14L2	3.14225276947414
OGFOD1	5.8732541900978
DKFZP586H2123	3.98937570192547
MC3R	3.74835993985646
NOL5A	6.32805827279279
PHEX	3.72878236878720
HIST1H2AB	3.87973373936313
C20orf117	4.60583745896416
POLH	4.16907645707791
DDX17	7.27208127601119
CAMTA2	4.95910395018865
PLEKHA2	4.52044627643841
SNAPC2	4.40137759113028
FILIP1L	4.26768625200462
PDE4DIP	4.21539154178144
LRRC1	3.84958549527511
SCN7A	3.05967980703557
GAS1	6.36190309116219
DGKA	4.16389470484419
PEG3	2.93560193110852
NADK	4.80697896813979
SGSH	5.33598753374917
CXCL10	3.37479526991783
GALT	4.22878713706715
MCF2	2.98614427999321
ZMYM4	6.61939386260261
ZNF263	6.75761127475511
STK32B	3.39482206649966
KIAA0888	3.92184102785296
TACSTD1	10.5176335890199
ATP6AP2	5.935668737675
TYR	3.97295691783968
GDPD2	4.54211674839696
ABHD10	7.24635658359417
TACR3	2.94976848102315
SLC35C1	4.33012498515411
KIF1A	5.34641823551536
VCAN	5.28001530862116
HERC5	3.92262858837612
UBE2A	6.71388444650558
SYDE1	4.51202427220228
ELA3A	3.12550191704831
TM9SF3	8.05434232295425
HAO2	3.72122917891251
RNH1	7.70562194725585
MAFG	4.92903893149725
BICD2	5.10962408848336
C14orf43	4.04036932801416
CDH7	3.03914697711290
JUP	6.93925152598403
SHANK2	3.64341529648153
OSBP2	3.39093316666238
ACOXL	2.92221081192749
DAK	4.74620532632389
CBX3	8.27383372273546
C3orf58	4.76886245233009
RBMXL2	3.35981764395105
TCL1B	3.45567174811913
FGF13	4.33699939359571
KBTBD2	8.48410315759084
KIF3A	4.24071768418411
DCXR	8.83610729110556
MYL9	9.2463726768707
PDIA6	7.27729307651676
CDC23	7.4799212193265
CASKIN2	4.76870317097167
PBXIP1	6.09342949308679
EHD1	4.94386494643225
NBL1	7.19504893943968
MARCKSL1	9.82682949927097
RAB11FIP5	4.12299209178303
CDKN1A	4.44739390873432
NCK1	7.16590862766703
SAPS3	5.71870071973952
ZNF550	3.62664894306005
TRAF3IP3	3.02524130375922
LSR	6.33524981406255
MIS12	6.16022674625877
KIAA0774	2.66385361775858
CXorf1	3.34936384773461
CUL7	5.12016224131431
DIO1	2.95399746254812
LIPC	3.34751810453552
EIF2B1	7.72150935873672
OMP	3.27623560608014
HS3ST2	3.83950483597219
C20orf11	7.85346024077796
CTRL	3.35507668789543
GSTZ1	5.69266891903659
PAK4	6.76254272908267
CCRL1	3.00927284923411
RNF10	5.70338190566421
MAGOH	6.18428319447155
CENPB	4.92881598802313
C19orf7	7.8713361032849
JMJD1A	8.49511392959602
GATA2	3.84866992786121
HIST1H4H	5.61535596107457
CELSR2	6.44061232788281
GABRA5	3.14384249117952
STAM2	4.51456634510236
GPC3	3.89747482004012
GRP	3.26916792317718
SV2A	5.07818518221827
EBNA1BP2	7.11448885184133
TAF1C	4.61812411396435
MAGEA12	3.22984475468399
GSG1	2.85529167038246
PDGFRA	3.96824306458797
CACNG1	3.96903487286937
CIAPIN1	6.11727561667506
CSTB	9.98370384452098
FRMPD1	4.21454650447988
PTPRJ	3.19347437636423
ZNF668	4.13277740011282
PLEKHJ1	4.80275369013217
ADAT1	4.45677639122599
TMEM50A	6.1326197463106
CENPI	3.62447755245956
HOOK1	5.67306004088384
RPP21	7.85850230488398
GTF2E2	7.2227558486055
IL17B	3.15710110030877
CCNF	4.40724740378676
CRYL1	5.11429979365936
FOXH1	3.21439427699875
NFYB	5.79061736050256
KCNQ3	3.84763212345732
PPM1G	6.39593728919658
NOVA1	3.89356613490601
FZD3	6.11117770678494
NMT1	4.89962032659309
AKAP8	6.89449936082869
SOCS5	6.4746177172871
HADHA	7.60735108557645
PLEKHF1	4.99702231725623
DLG5	6.57512233852354
CFDP1	5.81893493990207
SAGE1	3.12160892343205
PGM5	3.36798323131945
C1orf144	5.23572049892235
SUHW4	5.03822208069468
TFEB	4.32277620157351
RND2	3.62697048890028
ATG12	5.98696971313337
BMI1	7.20313333865822
RNMT	4.66415753621392
MASP1	3.23395415966541
MYH4	3.00491136633445
SLURP1	3.17035527608342
KIAA0984	3.45090879952205
ASTN1	3.47466400599993
MYCL1	5.85493247379022
SH3BGR	3.82142035598704
RPAP2	4.03583678337848
FOSB	5.05984398603166
KRT35	3.18319693211351
MIA3	5.07195034760088
KIR3DL3	3.05908150939911
SEMA3F	6.28421948134384
TMEM135	5.45344145836114
SLC27A2	3.67902396632908
NDUFB2	9.69440008078856
FAM46C	3.70045072498876
G6PC	2.89013446179303
KRT33A	4.02995746983126
OVOL1	3.57066861456253
PAMCI	4.39258143293796
S100A7	3.32078457632473
MAPKBP1	5.84328037754334
CPE	6.33586653705904
HARS2	6.62559447834141
GNB1	9.20036044826147
TRIM46	3.31500841834327
UPF3B	6.21231974464694
CXCR6	3.41562096140960
C16orf3	3.37880814378718
HLA-DOB	4.29533230551411
HPSE	4.3686335430237
GSCL	2.99772149534901
POLD1	4.53235592528885
DMWD	4.33789203034578
CALD1	7.28770448978937
LCAT	3.58569576302449
SCRT1	2.91197012802185
ST6GAL1	4.83978631465223
POMC	2.98303264209780
UNC84B	5.71855879591837
NSMAF	7.78807587013949
ADSS	6.64716491614088
SKIL	3.1491828673253
HMGCS1	4.41562573199054
PYGO1	2.86963055201558
POLR3F	4.72005519098846
ZNF277P	7.16709605786054
CNNM3	5.9256232525143
WRNIP1	3.13651822709330
ALAS2	3.56458516325657
MRPL23	8.35863497129789
ST3GAL5	4.92851295369097
ZBTB7B	3.97372731611889
DHRS1	6.37923808025169
NFKBIA	8.38647668133726
CNOT3	4.55109461986486
GAK	5.54515373297753
SFT2D2	4.67306899350325
HOXA6	3.25703025431748
PSMA6	9.419679531106
CRTC1	4.51387743846591
LY6D	3.4687381309935
CPT1A	3.22938550733018
ALMS1	5.50295523373384
LMO1	3.72168196664804
EIF3I	8.57265767263168
DCN	4.89132898909281
PRB4	5.41565577339454
MCM3APAS	4.22450812309306
SUCLG2	6.63073426928455
FOXF2	3.45634614229064
MLH1	6.48523122049832
S100A12	3.61801183578537
ABHD14A	8.21099068472169
DEXI	6.31436694505554
ACTN1	8.81238709455542
AMPD2	6.2758923187661
IFNAR2	6.44555015197767
CYB5A	7.44597277463666
TLOC1	8.67503086522601
NRBF2	5.04923369404462
MKS1	5.51872326192973
P2RY11	2.84412972395039
CX3CR1	3.94639971248404
PDE1B	3.33979551095736
KCTD3	6.09220677210783
ITGAE	5.65011267867841
SLC30A3	3.91655057458206
KISS1	3.26662657456015
PLP1	3.17136755839847
C14orf2	9.53948696846121
IFRD2	7.27618490639264
ANKRD7	3.48423238014866
XAB1	8.02648815250138
NARS2	7.84772759480706
TMLHE	3.2632799474991
SERPINB3	2.71018402928826
FAM127B	5.85402210228999
ZNF391	2.97984835607834
ABCA5	3.80815692445686
DNAJB14	4.93544160071132
TSFM	6.9228781620568
WRB	6.57243366601915
ABCC8	3.56099245531348
MAP1S	3.89166218203867
BPI	3.1254680210555
TTC4	5.7112423352405
BNC2	7.36477321391265
HIST1H4A	3.38683226032529
NDUFS3	8.58432200983109
WDR3	6.68648909279622
MAGED1	9.50638252740738
TTC33	5.42618245665657
CPN2	3.71168094049804
STMN2	3.04645660296894
PCOLCE2	4.95615465082666
ROR1	6.80890841541744
HSD17B14	5.04278020732291
SAMD4B	3.85433120410485
HEXA	8.83818618120588
USP39	7.22142707921866
HNRNPU	5.91469087457245
NRD1	7.99340204163096
ATXN2L	3.93274451757056
MAP2K3	5.7912141703078
FLT4	4.43223220877937
OMG	3.32282034008764
SCAP	6.04515156139259
ELA2	2.8365235014629
NARS	9.38105519917347
PRCC	6.47217604944688
ZNF675	3.05843358273935
VENTXP1	2.98349484489802
CALCOCO1	6.37728693107629
ZBTB32	3.79162416001417
RFC5	5.14038248439925
BRAF	5.41925003461288
PAX5	3.40146040490775
MGC14376	3.7460034290026
TNFSF5IP1	9.25284701665749
PEBP1	9.46378402519318
AAK1	3.76212885169626
FBXO2	6.43920466289478
RMND1	4.47062362676135
IGKV1-5	3.50013276742777
COL1A2	8.22556182077862
SERPINA5	4.16286748543889
GMEB1	4.46921911559743
AKT3	3.55198489594495
AANAT	2.98787324218179
CRB1	3.24374187078754
C19orf21	5.68094386362154
UBR4	7.23192911078861
LTBP3	6.50315340303772
AMHR2	3.62312015367586
CTTN	5.36931125525816
UTP15	3.06408997327465
C20orf39	6.37559855255066
MYBBP1A	4.86416904372007
HSBP1	8.54964238641973
PROCR	4.31151468329928
PHF11	6.35296424094942
PASK	3.76256999904762
RFXDC2	4.85542256760424
KIAA0467	3.84361249002694
NDEL1	6.12882710244144
USP8	7.2199857536565
BAIAP2	4.20512250270622
SI	2.9223256126888
ARSJ	3.10882958653614
GULP1	6.13890156541057
KCNE4	3.43111166591439
KCNS3	3.78440820063989
BAAT	3.35281853375148
DKFZp434K191	3.35851049362326
MBD1	5.45394564904594
ITGAL	3.55764050216733
WDR73	7.0064384011468
ARFGAP1	5.1665293576963
ZBTB40	4.97068572632301
CH25H	3.40226550807096
LOC81691	3.53840221455945
CYP4B1	6.041122701009
ALPL	3.75402075503858
FOLR3	4.86500033022281
CHST3	4.72372103517821
TRIM62	3.90417952955745
MAP3K9	3.35491061916787
ABLIM1	8.5692345702422
BTAF1	7.23333471279035
MAST3	4.68733552675479
RBM35B	5.38795196536902
ANKRD25	4.88269724328369
RYBP	7.74052975913221
UQCRC2	8.90695984562722
TTC26	4.43569187719328
ZNF22	7.9365089953902
MAEA	7.31723014318997
RNPEPL1	3.86393972044914
HYAL1	4.35893404938989
PSD3	4.09811563649165
AGR2	4.14312860245804
HDLBP	6.75690239361288
GNB3	4.11312071913038
HECW1	3.34529992868278
ACTR2	7.22026126056851
HMGB1	10.7207177052078
EDG1	3.3370189999684
HOPX	3.69864161750487
ZNF304	5.33335642961125
OR12D3	3.30965675493730
METTL1	6.04389255161744
PSPH	4.48366536242848
SOAT2	3.44293704351967
RAP1GDS1	6.03404883011367
CLCA3	2.96590042468684
DARS2	5.21837137191425
CDC25A	4.05885268780698
RCN3	4.45113991122345
CREBL1	4.22536823707657
PTGER3	3.42694151965662
USP29	3.91315813505683
ARHGEF10L	4.34935831295501
ADAM30	3.40926609965883
ATOX1	7.58823860199227
KIF26B	3.6240511172757
C17orf70	4.83516220869341
STT3A	7.54985821177498
ZNF225	3.05898526346912
DNASE1	3.51298742993928
C1orf106	8.17294460624546
PTN	9.95268313497002
RAB6IP1	6.19782395058671
HECA	4.71343728078207
RAE1	8.1653934488679
TNIK	4.25849788840205
RNF122	4.45960959406790
ACTN3	3.49292843548386
SLC22A18AS	4.01304233527026
CCNA1	4.18660907733594
ELP4	5.42148844200493
FAM65A	5.46321751969367
IL26	3.62532971039896
RYK	6.57228203416378
QARS	9.9263587994278
RPL10A	12.144213387009
LRP3	4.50676337367398
OR2S2	2.99868373244383
BID	5.9754445369715
IRS4	3.8464608190672
MACF1	5.70780860660219
CXCL14	3.08442806281615
SEC24D	4.10248083779068
LOC374395	4.21300377248154
TGFB2	4.29548743881264
CHRNE	5.16159092702026
MDFIC	4.08101882886411
HSPB8	3.9148526153921
PRDM14	3.91634619596391
MNAT1	5.44013730099731
ADD3	8.13782137521113
MBNL2	5.2042215678584
KLK6	8.4584544263103
ATP6V0D1	7.48419549572738
MTA2	3.42176809518197
TMEM111	8.52153322874215
KIAA1279	7.10305228177409
LZTR1	5.02810992590474
RAP1A	6.89094962654362
AXIN1	5.08977712498302
POLR1C	5.38599533273585
TRIO	4.31080967887865
NUBP2	6.55756630231958
ID3	5.41075540399593
TM9SF1	6.80683622742599
POU4F2	3.02802845883408
ZNF473	4.27817945398145
IQCK	4.89794689119615
MTM1	4.02935615267667
GPR107	4.83292274480743
CAPN3	3.24324024124758
FLJ14154	6.44898902877264
RECQL	5.12568730615627
AP1G1	5.70771299441426
CTNNBL1	6.26934030759541
ENPP4	3.79662784366862
PADI3	3.46289862219103
ECHDC1	2.18734497439999
RNF170	4.88520733324135
SMARCC1	6.5516023100009
C16orf7	4.16693751454876
CG018	3.91498223214227
GNAI3	6.21976454229091
KCNE1	3.75451128246774
POLG2	5.35551214091759
CD4	4.47541716465314
EBI2	3.09478018316593
IRF1	5.60250076987498
TPD52L2	8.12142601337115
PTPRE	3.66140147710345
PTK2B	3.76525280890143
SDHB	6.97413875660509
SOX4	7.12199996015265
TSPAN3	8.92006857931154
RHOF	6.76720639984406
SH2D1A	3.45722968690222
PTPLAD1	6.25343866670513
DUSP22	6.48552237265335
USP20	4.89439527737645
CALB1	3.21705497993267
DERA	6.52972376337912
TMEM118	4.42014848781567
MCRS1	5.63265025488316
C18orf8	9.03140152764643
FLJ10241	6.90707293155766
GINS3	4.00844640396525
C19orf53	11.0785979378777
TPP2	6.76388290925942
GJA12	4.30106632149808
PKD1	4.01992662207005
ST6GALNAC5	6.5471484788911
JAM3	4.20455845828671
CHSY1	7.81658048536216
LAPTM4A	10.6265491345569
TRPM8	3.97042015081868
MYOM1	4.00708973418645
PHKG2	5.61178826508738
EXT2	6.89283849590419
MOBKL1B	7.65629850356117
DIAPH2	4.63461753745847
DOLK	4.69808963335095
TUBAL3	3.69140829581576
CRYZL1	6.12420384141539
CLN8	4.22136084464331
PTPN12	4.82461764439111
ABL2	3.57473036716112
ACVRL1	3.25234522273681
C14orf156	8.57124366226408
CRY2	4.73629663296267
PTPRZ1	3.57604463852952
LAMP1	7.89151200442668
PNPLA4	5.26217156888008
FCGR2B	3.51055581410389
DIP2C	5.31461864566162
RXRA	5.93153691985456
MAP3K5	3.94810304204494
PDLIM7	3.81648859438431
ALKBH1	6.5265967829993
ARL14	3.02651955897150
SNIP1	4.4954595783875
CLDN11	3.52945736364181
TIMP3	7.63892825363272
CIB2	4.49336501735344
HRK	4.37261123185842
MXRA8	6.61506842198515
RGS3	4.64120285201746
SPAG16	5.30424045639397
C4orf31	3.42579791026307
FAM5B	3.79494519071006
ABHD4	4.70426588425624
ARHGEF12	5.88522604884845
CCR9	3.48464222555668
NFATC1	4.01334687027459
RAC2	4.2348330690368
GLUD2	3.29140216802772
SEPT10	5.64440774963678
UAP1L1	3.67450457672611
RPP40	5.81414676930908
SLC18A3	3.75102779212473
YOD1	3.85772563166606
RALY	7.49175158477608
TBX5	3.56782532098295
NAPG	3.92307599404612
C14orf45	5.2875765569433
RHD	3.43135017932463
HMOX2	5.30923347058358
DBNDD2	7.19218503700243
YIPF4	4.4233758834048
ZBTB22	5.40860923523445
THAP10	5.76783690955148
ANKRD10	6.00759005949938
PLCG1	4.95451556362582
TAGLN2	7.07530482409955
SLC16A7	3.32312734727732
HTR2C	3.0522041764319
TSGA14	3.63641862766191
MDH1	9.79005034144851
ITGB4	4.69514023369117
DCBLD2	4.5134824422057
C5orf28	5.57219215787585
YTHDF3	7.43517744958588
FMO4	3.96699321503421
THYN1	7.68157943757437
OTOR	3.28935096449955
PGRMC2	5.97939632308238
DRD5	3.18103287315396
TMEM30B	7.89694930460225
PAQR6	4.09583369076574
UBE2I	6.43693439458619
TBC1D5	5.82804629511092
C8orf70	8.8607601182245
HRH4	3.09546060781053
ANGPTL3	3.36444822542015
MYO6	4.14267501788397
GLRX2	6.67601914383291
ATP11A	3.72593015812633
MUC16	4.37743071758494
SLC25A5	10.0136544075389
MYO1C	5.97055882489415
RBM23	7.71458176516449
FAM89B	6.96974326514801
FAS	4.88500274930595
KIFAP3	6.70439064506478
NGFB	3.98953941751553
C1orf63	6.64534828236184
PERLD1	4.75675613781343
GLRA2	3.67682376020817
BTN3A2	4.95571038318929
C17orf59	3.80351844515578
HSPBAP1	4.77507280835363
CSTF3	5.9394415655844
PRKCI	6.88887634717092
OSMR	3.99024733851682
SOD3	3.3405105368041
ZNF574	5.46895422735621
CYSLTR2	3.7135096504892
RPL12	12.5865871656002
WIZ	5.7825905590875
ALDH4A1	3.9939679283975
CRYAB	9.67531165343577
RNF17	3.58580623014981
NEIL3	3.78374323666823
COPA	6.69190726897139
KIF11	5.09128170541335
SLC26A3	3.08512116848378
SKP2	5.25327649214874
ZNF175	4.70623704637743
PARVA	5.96682964841241
JAKMIP2	3.49789860405620
C8orf4	2.73755362058284
PTHLH	3.1545236350476
RNF34	6.86727327160851
PKLR	3.22327245835561
PCDHB17	3.2904950536771
CD36	3.31599544511151
CCT2	8.67995498205153
PRKG2	4.31689440329242
ARF4	8.77380424692834
SIKE	3.84527123652743
ANAPC13	9.76004549572508
MBTPS1	5.88001383282990
SLCO3A1	6.54318124653594
ZNF692	5.81534723283422
GPSN2	9.9825826503047
NCF2	3.52321735140160
SH3GLB1	6.75825849735035
SLC12A6	3.45095673591207
MRPL48	6.97199086423342
HMGN3	10.0033061868516
SUPT5H	5.42782343508325
XRCC6	8.7131123065373
SOS2	4.42023241601201
PAX9	3.23307529982887
CCDC99	5.56538034056724
NNAT	4.18250998741824
USP16	5.70465459155358
C20orf42	4.80862339965672
LARS	7.57218406063804
SCML2	4.74981174553976
BCL9	6.96993135007132
ABO	3.55558896096109
TRAF3	3.73947758595785
LETM1	3.63285124091545
PLXNB1	5.45936957847076
NIPSNAP1	7.03672230123652
USP10	6.43154465973723
F9	3.16896693111979
CNGB3	3.91481475890121
LIPE	3.61254289278002
C12orf52	5.12841100780282
PI4K2A	4.57396112413904
KIAA0515	6.56772333126031
MED8	5.91933672871959
TEX261	6.43199919530168
STAT4	2.98273086461146
LY86	3.66901565473861
WDR32	5.32768228828075
FLJ13611	4.68448892539764
SNRPA	7.95059674265304
ZMYND8	7.195248586991
GATAD2A	6.99265469994957
PDXK	6.08636189418122
PTGES3	10.6120943492457
C7orf42	8.6560966105809
TAP1	5.81970490644066
CYP11B2	3.59138503568653
ETS2	5.04462991436047
C6orf166	3.9333771158553
PRMT2	4.74075877127673
PRDX1	10.2697828758978
FGB	3.67540760649730
INTS8	9.35214245913872
COX17	7.80213599181607
C16orf33	6.53115321311744
EPHA5	3.44065832671574
PIWIL1	3.15513538155021
FOLR1	10.6187326396371
FREQ	5.36977597462613
KIAA0082	4.73384503615848
TSGA10	3.75640127610793
TMCC2	4.41615967948306
TCF12	7.97777340200148
FAM130A2	4.4274558227013
MYOT	3.16981691585209
HAL	2.99277301811797
POU4F1	3.32137681957603
SNRPF	7.2012730712337
BCL2L2	4.92693929623068
CUGBP2	3.53723155541538
EMG1	8.38391966870451
PRRG4	3.99930571098654
HIRA	5.5639072890037
MERTK	3.69907654839309
BAG1	6.55394585921809
MYNN	5.46111356623024
CORO2B	6.67179241491108
ALOX15	2.95149763253818
TBXA2R	3.73113120241326
RNF144A	5.25493287335878
MARCH5	6.96811269532612
CST1	3.1791627057667
NUPR1	7.17010140663834
DULLARD	7.1161330895194
DCLRE1B	4.69962847283346
ITGA8	3.33730435145439
CCL7	3.66176483508843
TP73	3.56497908656466
PRKCD	5.41154279611787
NDUFB4	10.8039063350945
DSC2	5.35251629926390
RBMS2	4.00654061398159
GRIK4	2.94077965383334
TMPRSS6	4.07720624797261
GLB1L	4.52856702198066
COL4A3	3.1770697084118
PUS1	5.7869722022007
MYO10	7.84796495564646
PEX1	4.8964172226103
OLFM1	3.50784882694553
RBM19	4.45834640656252
RET	3.64522655691141
TAPBP	6.91913820137946
RUNX1	3.72958765768202
IL1RL1	3.77035186079203
ALX3	3.94946589786321
MID1	6.39282351988874
C14orf138	6.10343477292196
GPR64	8.5590282123685
SNX10	4.14141523019316
MYO16	3.54915751342587
DBF4	6.06743977699774
POGK	8.48618099506009
MAPK9	5.0050639026379
RIPK2	5.95580712124092
LRRC31	2.98990671383781
C8orf79	3.71299784530355
CLDN7	7.80062524447734
EFNB3	5.81590039256694
GLP1R	3.53868022792107
CSTF2T	5.75439414609541
TRIM37	6.9906047607558
GRHL2	6.53276540373394
IREB2	4.51696994325132
GRSF1	5.33062629431168
CNR1	3.23734842023535
ABCC4	6.90070607080553
DLG3	4.41635196561937
ZFP36L2	4.38751488943462
VGLL1	3.43634936524569
IL1F7	3.05035502667412
NR2E1	3.04196655990029
MS4A6A	4.46894205027344
FTL	9.28552780482923
DYRK2	5.2796732029626
PCLO	3.68466099061451
ARIH2	5.22523068271867
PCNX	3.65579917621017
ANXA9	3.48792796362121
SRR	4.02604568762896
SCNN1D	3.83237105219579
NOL3	4.843142813619
IFITM2	10.7599213939392
ARNTL2	3.50729355827844
MRPS18A	4.76076998829552
ASPH	4.31735547341931
PVRIG	4.08207755572383
CPA2	3.57855351264352
LEPR	3.40437499822661
SH3BGRL	7.81549841766656
C16orf42	4.98720952965107
C9orf6	6.12577746979853
ERN2	5.70081432709175
SYNGR2	7.71321962536615
CDKN2D	3.32287946433013
PITPNA	5.76826793432326
PRPF4B	5.97195325026231
NRBP1	5.10038964711635
SLC43A3	3.92144272774765
SLC25A22	4.41563088935759
ILK	7.41564532988726
SLC22A8	3.43744806920659
SEC14L3	3.18088844661623
MRPS7	6.0975237482766
SLC22A1	3.21074267781322
BTN2A3	3.87322827684594
RASA4	4.23670430300135
PITX2	3.13483050239271
CCNL2	6.52114679470255
GJA4	5.2981111056248
FABP3	4.91065535545977
MYBPC3	4.07042431365216
LOC728215	3.75603695835367
TRPV2	3.65473292960241
NIBP	5.21625236916323
CDADC1	3.59116186335221
ZFHX4	4.88112236463848
TFPT	4.50589791075532
TSPYL2	5.16418450978518
EIF2S3	6.01585772729585
ABTB2	4.63730356925651
SOX30	3.08332836780457
VBP1	7.27047399243175
DKFZP564O0523	4.29628022197724
MORC3	5.70404441252485
BHMT2	3.17095148726116
FZD7	6.03017929914087
CDH18	3.96660014875395
CHL1	5.39573167395295
PMS2CL	4.36342576411877
TBC1D2B	5.12626097864599
FA2H	3.27553943028652
TTLL7	3.22551430985884
SPOCK3	3.69654681605454
SLC13A2	3.71792352095662
AIM1	3.5729808423587
GSN	5.953006987449
EGR2	3.97380297603639
SMARCA5	5.56467691002229
GARNL4	3.91327740249052
WWC1	6.34681168307767
PLEKHG3	4.85368076705563
PLS1	6.00315209172378
DGKZ	4.73806153280038
EFNA1	7.75257369129096
ANK2	3.9538676640415
PAGE4	3.20971720936949
SH3GL3	3.43512033617332
SENP6	4.60609520730642
AKR7A2	7.45500092791029
FKBP10	4.75308062974909
RIF1	4.22009339364806
PRLH	3.46049576741574
VLDLR	4.13020415672063
VEGFC	6.98822579116802
LARP1	8.5745244673764
SRBD1	3.97710589932049
DBT	5.05831450034294
ITGB6	3.25606093844304
CGGBP1	5.60855409935964
SLC1A2	3.36955062239864
INVS	3.4071817815018
MPO	3.32700557076097
ZBTB16	3.46178329911632
TADA3L	5.72816175524624
MOBKL3	6.43599141973767
PDGFB	3.71504932078596
CUTL2	3.25803487391368
RFX1	3.23349387825061
KLK2	3.25378546285094
VIM	9.97293185875366
REG1B	3.30920918000870
SUMO3	7.68571957472624
UQCRB	8.89706216204686
MLL4	3.89960336399735
LGALS3BP	8.71073014526813
DKFZP564O0823	3.43530019125129
MRFAP1L1	7.68788021670824
SPR	4.94384331069989
HOXA10	3.75922512920464
NGB	3.35153103863332
LZTS1	3.45768409249685
ABCE1	6.69925090773262
