Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_E05_298058
Composite Element REF	Signal
SPACA1	3.11166979362478
ZNF254	3.88829630924409
PARK7	10.8150458909183
PAX1	3.00931488529504
PSMC4	7.88999674652411
KCNH4	3.4215139956704
TUBA1A	9.20517233094987
PRMT8	3.44515090166403
SELP	4.10199265691371
PSMD8	8.670690498371
SOX10	4.19557166004683
HTR1E	3.83412708286261
RABGEF1	5.70332032797182
EPS8L3	3.78129917436138
MAP1LC3B	7.1211780913292
AGXT2L1	3.06139080611367
CYB5R4	5.41465310984631
MEMO1	7.42762794089015
LRBA	5.86936792252594
TRAPPC2	5.36848821093679
FLJ14107	3.30633723528865
FNTB	4.09886997005877
MYST3	4.66431337813085
KRT8	9.6477537431918
AURKAIP1	8.59763761569507
LMAN2L	6.84380309668555
C1GALT1C1	6.38775257000683
DSE	7.30508217851842
FHIT	4.61835984729533
OSBPL3	5.13630621542517
PPOX	5.60700413427204
SLC39A9	3.92781466631523
EPB49	4.44609498004308
LOC137886	6.99345214434808
C7orf49	6.6172478432638
RHCE	3.74291597902116
CST8	3.74065739285674
ATG7	4.75581596061325
SPP1	10.0132628611626
GLI1	3.15247440369886
HYPK	7.35532353692642
SFTPD	3.60901806524893
MCFD2	6.6370110820684
ZNF157	3.12396270921756
EPS15	6.51978872169904
SFRS2B	7.2763556024431
BTNL3	3.90554933316101
GPR23	3.38825146666446
TRPA1	3.23221859848863
ASPSCR1	4.92420006443585
GNS	6.7581735938997
FDFT1	8.66792741872362
ENO2	4.91385031491615
CBX1	7.48355158772452
PTGS2	3.08816355094261
BMP7	4.39687362472346
CCDC90B	7.54605828260274
LRP5	4.93154710907583
UBE2D3	8.74321735688136
ARFGEF2	4.99255720332665
ARR3	3.53270524954959
MAP1A	3.73264070251822
NEFL	3.11505111378625
CD2	4.24278640171631
FLJ23861	3.55186652922586
NAV2	5.2613691403409
ENTPD2	3.39486366256127
COX7B	10.5103483961228
ATP6V1A	7.43051163671544
TRGV3	3.12922813869424
ANKRD17	7.45027553740407
ADH1C	3.23030972018314
ATXN7	4.07473991736689
IL21R	3.69616398521437
CHN2	3.49528511723377
HAS2	3.23347369095687
C6orf48	8.9989026774435
TGIF2	6.30022672191302
KIAA0241	4.05889545015484
IGF2AS	3.39284775254697
CYP2C9	3.38240423481413
DNMT3A	4.17360013366977
CNOT7	8.48203340531126
FCAR	3.14298375749882
SFRS10	7.9048120990001
MARCH3	4.26688288349909
RUNX1T1	3.38906765014663
CTSK	6.67058580330476
LRRC61	4.63629326958533
HNF4G	3.19036334351621
LRCH4	4.73657761793541
PSIP1	7.58853657028532
AP2B1	5.46023864816656
C7orf28A	4.40184290120338
SMCHD1	4.96001846441003
EIF2C3	5.86690997356489
S100B	3.06023892910707
BMP2	3.74782450692429
POP7	8.22005057486027
UGT2A3	2.81455195675905
ESR1	4.46094027436844
ZFPL1	4.34127611681999
ARHGAP12	5.11216807740146
PGGT1B	3.87641605435503
LRRC19	2.79287467385109
ZNF767	4.47923222033213
DEPDC6	9.0717323947995
SLCO1B1	3.24324082244267
SST	8.55563752071576
NACA	12.2404077683948
KCNN3	3.74648377317252
GLOD4	5.99390851726131
SCCPDH	6.68099160038122
PRF1	3.90164721101018
LST1	4.76022959761214
CDK4	9.85966473054735
TCF15	3.45046018366477
PARC	5.09279971639227
PRMT1	8.95166926000274
ITIH3	3.3170477875858
PPM2C	5.28039160197424
TEX10	6.97151741783262
EDA2R	3.37135205651542
LOC283345	4.55165147345874
NARFL	4.97848615856751
DENND2A	3.66843490265696
C1orf103	4.35880570822459
DMXL1	5.84655330743072
KCNAB1	3.52030179119555
FLJ20254	6.77750084514872
RBM3	6.22207451323567
GPR1	4.14698282880429
DMTF1	7.0834957209103
HTR5A	3.54483876900999
MXRA5	10.1651443798189
GRM1	3.29353633807952
SCFD1	7.08305189236229
RAPSN	3.29677886795767
ACOT9	7.26031744690073
PDE4D	3.16343992530223
TRPC4	3.04647125778170
EPHB3	6.24864350770907
GEMIN4	4.68568771195555
RAMP3	3.44637280732717
CNTN5	3.41014671721863
DLEU2	3.53720986758141
TSPYL5	8.6614463853654
GRTP1	3.66213853517367
ITGB8	4.02115366568192
GAP43	3.21139343793081
FRS3	3.56201679445917
PDE3A	3.58260900600237
TNFRSF10C	3.16462846768271
JMJD5	3.76346272966325
OTOF	3.29957277204486
TEX14	3.39889226914435
XYLT2	5.01464540705134
HIPK3	3.34607704355082
XPOT	8.11684221955296
RRH	3.26736221480582
CDR2L	7.38813950592767
GAL3ST1	3.64081343074018
DHCR7	5.53894421997788
PDZD7	3.93740812580649
FGFR4	3.49968107838286
CRAT	5.77363655691896
C1orf217	3.76941707449333
SLC19A1	3.67055284817722
PPP1R14D	3.03645569679754
LIMS1	7.23976545286637
TMPRSS11D	3.21912360574348
TRIM14	5.39130259760676
PIK3CD	4.36110647190512
MFAP3L	3.61833004663422
DERL2	7.07164566267986
SLC7A11	4.95875872314708
FHL5	3.37788303526935
OR10H2	3.08172429972836
ACAN	3.48937454059052
BRWD2	5.72141715366229
PPM1E	3.36245475085317
DCUN1D2	4.31749362771873
TINAGL1	4.00573315783781
C3orf36	3.12797212997189
DOCK4	5.7037515278204
ENOPH1	8.2486436524647
FAM127A	8.453612513655
SLC5A3	6.34584173372252
ARPC1A	9.03602818848786
CHST2	4.28027434833227
SPATA2	4.86054985919997
PGLYRP4	3.81569902828079
RUFY1	7.51501773107595
NTS	8.11705774504356
FRMD4A	4.05345347091234
RPS4Y1	5.27592342677452
BCL11B	2.99823928552650
TNFRSF8	3.92313304371588
FOXE3	3.06759601859654
PTGIR	4.08168058356573
ART4	3.20283182849657
EVX1	3.49374333032446
PRM1	3.41672550999213
GLCE	4.40373345290194
GPR18	4.10389606098179
ACAA2	7.99830531990514
PIGK	6.8710640049925
HIST1H2AG	3.9460710703923
C16orf67	4.52257099572987
UQCC	6.3370142345551
PLS3	7.88626871114067
DAG1	6.07511529479273
WWOX	5.46028902564942
GTSE1	4.9363928014836
GP2	3.55573978338366
CHIT1	3.37118452663004
PLOD2	7.62092409451873
RPS24	12.3852727452236
KLF9	4.78900671050864
TTC27	6.6711942033908
PYROXD1	6.32810759293674
MIA	3.88399905768634
TSPAN2	3.48069961671088
MRPL9	6.48605698137426
PCSK2	3.51789004963481
PI3	6.53916626736885
RPL24	11.8183674357321
HIST1H2BE	4.02518806783285
CD86	4.47660234251229
CALM2	11.1370896428609
LFNG	3.19484941451136
GYG2	4.61790750561355
INTS12	5.93595795733479
RAB4B	5.3509971646085
CTSF	6.37069871293356
HUNK	3.41243455989326
GNA13	4.049991424264
B4GALT4	5.24263320046272
TSPAN31	6.25035871054446
CHD1L	5.65121245947477
CNKSR2	3.69582638996286
C1orf156	5.96154710815479
IBSP	3.33678016531121
FUT8	8.33314825127595
TRMT11	6.13452424296215
AGA	5.53009218606317
GFRA2	3.47193786757785
WWP1	7.03904303118753
B9D2	4.19238643584825
CPZ	4.17537807470965
STAT1	7.02786298049776
PTTG1	10.6295364992436
TMEM62	4.11596122769434
COL8A1	3.29575464378178
RBPJL	3.29020282257120
CASP8AP2	5.67724692648095
SSBP2	5.911256835653
MMP12	3.21103184171953
NME4	7.61007603495671
LOC55565	4.06834154377376
GABRA1	3.68419461206796
PEX11B	8.31435186928476
HABP2	3.51155988461895
REEP1	3.84456709128768
C9orf156	4.56448573526897
SMARCA1	5.11659795012669
WEE1	5.44636914707014
APOF	3.21034628346937
GCDH	5.47059657015168
SSR4	10.1014591059733
SPAST	4.71696888045768
RGS1	7.72033236291078
ACCN4	3.90516212098284
PLXND1	5.5524233195551
FLJ20489	6.09056974907329
MLCK	3.18949325869825
INTS5	5.96883832350553
BSG	6.93893434893713
PARP8	6.06899962861697
ZNF215	3.43894346689534
TEAD4	5.18225961217418
PDE7B	3.18678964934711
MS4A3	2.85689821312206
DTX4	7.97790464759818
EFEMP1	6.97169378359467
TNRC6B	5.45127513906107
TULP2	3.69527874439
RERE	4.96544259034618
BNC1	4.04545755988235
FGFBP1	3.48147291343804
TIMM8A	4.67063323575701
PIGB	4.41531264528109
AJAP1	3.51271514899535
COMMD8	6.91477088061704
TRIP11	4.55613051445549
SLC25A42	3.17781428723331
SYP	4.17218102482769
PCDHB6	3.86102195204889
FLJ12716	4.94292322363311
FKBP8	4.04379995852611
KIAA1109	4.34766637531667
PTPRC	5.25602824705255
POT1	6.01172256574703
CCT7	7.36546035087875
MMP11	4.03597199417846
MYO1E	4.70181904734817
EEF1A2	3.42237844446976
MIPEP	5.15299730926212
ZFX	4.22206699346049
UCHL3	7.88864748113548
LRFN4	4.76448176766504
XCL1	3.11578871051808
CARHSP1	7.81591983382196
GREM2	3.19393888205538
CCDC102B	3.51483370302038
HDDC2	6.59279632894008
SHC2	3.83198890578506
SDS	5.32799196194191
CASQ1	3.61260869443493
LYPLA3	5.16145284471065
INPPL1	6.5119979810013
SLC25A40	4.3731892205866
IHH	4.48962394748601
CHGB	3.09597369268946
COL9A3	3.50379614341038
C2orf18	4.55584859039099
DDEF2	6.24183495353733
BUB3	7.79462299916009
C6orf211	6.11945838296595
FOXD2	3.27382717921762
GGH	8.95438536795824
GGT1	4.38202116830381
ADARB1	3.99929900041891
VPS35	10.5639466116205
CNN2	5.35961981726862
DBP	5.16660627896632
WNT1	3.47534405608192
COL5A3	4.08536077519758
RHOD	4.93061959512722
ASNA1	7.55890983841563
WDTC1	4.72210114580338
COL4A2	7.58004321611824
HEBP1	9.53438992554817
SLC1A6	3.61944659062435
LUM	8.66286066073808
C1S	9.29190531218446
TCF7L1	4.20786348176831
ZCCHC6	6.51342437020344
ME2	6.70007136365871
PAGE1	3.40248489725002
DTX2	3.79590895645763
KPNA4	4.49581246222061
H3F3A	10.6541850852695
GLO1	10.2516609658130
WDR61	7.57900938112064
CD302	5.41231618959144
SIRT7	5.10029178628337
D4S234E	6.7176453629104
RABIF	5.88256180130381
DYRK3	5.46233027091771
PKIG	7.49741210331283
PFAS	5.72154607223909
ALOXE3	3.5479934352455
RPLP0	11.7989904469380
RBM34	5.9002759071516
MKNK2	8.253679153592
ZNF528	3.60313075177118
U2AF2	5.02714720728685
SEC16A	5.98684510386516
EFNA5	3.73375992472281
ZNF44	4.43085729319311
FCGRT	6.4314741397058
NOL4	3.52846674962944
CCS	5.13002736235734
IGF2BP2	6.84028090753266
MFSD7	3.57181408407073
OR1D5	3.14605742268386
SIX6	3.42884177552816
CCR6	3.03414574626185
TSSC4	4.29747032971685
COL11A2	3.5491210767346
CHRNA6	4.15632244904413
PLD2	4.02849189956835
PALM	4.06991647829303
ORC1L	4.32053091943466
SASH1	4.99425752265566
PUM2	7.13418218947266
ZNF365	3.80052848064399
CDC14B	4.54386904518361
PHC1	5.7698968484292
KIAA0913	4.14407020730466
LDLRAP1	5.12710011528664
NAT8B	3.41455634058111
PPP3CB	6.39299222313774
ANGPTL4	3.83246831142333
HHEX	3.72479953558542
LSM14B	4.48053568765046
PLCH1	3.26121574736239
INSM1	3.07206225651547
TLN2	4.16537090559455
ZNF493	3.86534485114402
HDAC4	4.94965459681077
GLRA1	4.15875559194057
RPS6	11.5961236564091
SFXN1	5.57381866522067
FAM102A	5.66631308473762
KLHL1	3.71730941034661
SAPS2	4.38393825229463
CTNNBIP1	6.39705517681096
SCGB1A1	3.23237803352206
SCAND2	3.43888003188121
HMGN2	12.2079770923892
NEUROD2	3.22634383452572
YAF2	4.63665758552499
BRPF1	5.55227813141339
RICH2	4.58055209303859
TBCE	5.5085256269344
LIAS	4.86198649195917
MAPK1	6.65409066108124
MRM1	4.12023945964329
HDHD1A	8.22271148757572
CTA-246H3.1	5.01186073773831
ATP9A	8.66397649535816
HSD17B3	3.65394901321025
HN1L	6.32246306811037
SAG	3.87538077563488
C20orf10	3.73549725044257
CTRC	3.75239157045072
HNRNPA2B1	10.3443729879516
RNF216	4.35216010926573
GADD45A	8.31823165266639
MSH4	3.03053159571308
HOXD12	3.26344042839674
TMEM70	7.13817288127228
PPP1R14B	6.98599641596482
SBF1	3.67981509959087
HIST1H2AM	4.12782355161668
GNG3	3.94909430518137
C1orf50	5.55571228784103
FTO	7.5250881152058
CALCB	2.95313286603415
PPP3R1	5.10767555993283
USP46	5.38463081455131
CCNJ	3.55952670060903
PSD	3.31880136655555
GNAZ	4.38491559623362
FAM57A	5.02082822865647
LILRB3	4.77258379909528
DHX8	4.74430725801795
SPI1	3.93114606832271
OXSM	6.97358710710197
GYS2	3.14815535859135
UBE3B	4.37858340438055
PLAT	7.71802828688767
NUPL2	5.50270957765836
SF3A1	5.95090238057825
COPE	7.24384906004255
EIF3A	7.40970764080962
IQCE	3.69847322537188
FBXW10	3.69338167036516
KIAA0182	6.70100032556515
YRDC	5.56873571517549
GPRC5D	3.41040243835401
LRRC23	3.64264283050688
BLVRA	6.45928614525012
SLC22A7	3.36378787125505
RASL12	3.01542066748469
DAZAP2	9.10140876986574
IKBKB	4.4314770727957
PPFIA2	3.43338104711611
ZNF271	4.98630046282239
CXorf6	5.58244121165612
FRG1	6.43875899013574
BTN2A2	3.99426391137866
THBS4	3.98867523988319
ARHGAP1	5.59257337483063
ENOX1	3.46337245148663
ZNF706	10.2513224722805
DOK1	3.90232018250504
FCHO1	4.12188221772504
PGAP1	4.27340278293232
HOXD10	3.21891127612122
CXCR3	3.56741163197274
FSCN1	5.67083148436541
KIF17	3.10953083728931
TRIM66	3.56095363498921
CHI3L2	4.25856589012647
SRPX2	4.5741568233497
C13orf24	4.44866785235499
CBR3	5.64770379609536
ZNF132	3.12425685984429
AQP3	4.53938118048223
BNIP1	4.26383668243383
ST6GALNAC4	4.51420381000668
KIAA0391	5.46193264137499
KRTAP5-8	3.99954202350857
SIRPA	4.88050435602519
LYVE1	3.48869200367417
IGFBP6	5.69014657010217
APOH	3.08362410378085
TSC22D2	4.23772244242504
PLCD1	5.29562966471282
NPHS2	2.99555583761912
ARHGEF15	3.48057106339221
M-RIP	6.88422884862068
POLDIP2	6.10165402159224
NDUFV1	8.9044244132318
SRD5A1	6.59186117345902
RAB3GAP2	6.03569535207177
CLEC7A	5.9881581667074
REXO4	3.75491420381535
HSPA14	7.90771495952394
TAAR5	3.63195779225516
ZNF142	5.19094727699482
MUT	7.50824851227925
C2orf43	4.07633626930376
SELPLG	4.61073098759519
BAZ2B	4.90580169511527
SLC38A3	3.44200697374337
BRD7	7.76834871189142
POU6F2	3.03252065858878
NISCH	7.6369387528403
TCEB1	7.83442321201898
OPCML	3.29501904516107
DTYMK	5.63728819995037
TAX1BP3	5.45357056805163
F13B	3.44098559838412
RPL34	9.84647927895566
AKAP12	5.96982905669094
MARK2	3.79318633905367
AMBN	3.35275981578534
C14orf32	7.42415398412042
FLJ21865	5.21868590952655
HSD3B2	3.66438380534048
HMG20A	5.25840328447745
WDR77	6.62528277172683
ATF2	5.35079556230027
C10orf137	5.1053476274951
ARL6IP5	9.03582269120116
QTRT1	4.93904719876243
CCNT1	4.58420305479108
AP1B1	5.39086246958909
CD74	10.4169975862977
DYNLL1	10.2321122986769
PLSCR1	8.46343619073502
LIPG	3.56773911171163
PHACTR2	6.07462494971932
SLC35E1	5.81660001510276
VENTX	3.50165486892646
FEZ1	4.04293947619893
APOD	5.02447198047987
LAD1	5.43224941561291
C16orf44	4.5900382856599
C1orf166	4.72452571865433
PAOX	4.46070860298652
MAPK8	3.79410089610056
NELF	3.90226856109904
RBBP8	8.27698808102064
DNAJC8	5.13783169186009
KCNJ12	3.25089964110681
WNT11	3.57766427558206
SRP54	8.25429194701776
GPR35	3.9798653601507
NRGN	4.4947587999448
IFNW1	3.52811782860901
ACVR1	6.11543837527684
SCN1B	3.96435470621795
RNASEH2B	4.30172043202964
STAR	3.10028248113726
C14orf65	3.3372599732025
TAAR2	3.14531212945423
VAMP5	4.14190630883894
TUBA1C	11.2469522051485
PIK3R2	4.03911299883402
ARD1A	7.64010622619295
SYTL2	3.78203817874517
UBXD2	7.45807137655905
EBF2	3.84445311651701
CAMSAP1L1	5.50733711648656
CYP3A43	3.18235752437423
CCDC91	4.83105784551499
AKR1B1	9.36644428549378
KAL1	7.1639748368213
GRID2	3.1485886056609
ZNF423	4.78147948352495
PSMB4	10.3795239283225
ARPP-21	3.29610458361566
XPNPEP3	5.07132356268401
CYBB	5.5077826656207
UXS1	6.12815106473431
SART1	6.3472128647462
C7orf16	3.34314531392000
SPTA1	3.47131736858861
SHB	4.49149704066524
CHST7	4.00804317984007
SEMA6D	3.876764416424
IKZF4	3.46329249279188
NDUFA1	10.3535792271091
HSPE1	9.70686589698758
MAPK13	5.38912477752101
MYCN	3.95571543749191
KCNJ3	3.39230222270821
ZNF573	5.20875827674351
PCDHGA8	3.87595028492155
ERO1LB	3.43854707919067
NTF3	4.69243884859016
GTF2B	7.7355396006349
GSPT1	8.20127142576987
GUSB	9.92544469502901
EXTL3	3.86949472488305
PMPCB	8.82610028695387
COPS3	7.25593261688214
LIG1	5.76823289564668
NID2	5.90659347071738
LSM8	7.14730695345435
TMEM97	7.56009384099388
SUZ12	6.81413571625875
EXTL2	8.19762585886405
PDE6B	4.14608866248990
MRPS16	8.59772898915822
KRT18	12.2814590497090
C10orf118	3.47630715920877
ZDHHC13	5.35724324174822
JMJD2C	4.39760948766204
OR2F1	3.60860891690936
ZNF415	5.19228423471588
CDK5RAP3	6.9888104371726
YTHDF2	7.06565542094561
GGCX	5.2847141241912
FZD8	3.41558718008783
TCEA1	9.76876403911814
ARPC4	6.38444242204698
SUSD4	7.45837269252963
C22orf24	3.43689945705345
EGLN2	5.51064937182717
KBTBD4	4.72687016044539
TNFRSF14	3.91368563160036
ROBO3	4.56198266153599
TRIM28	8.49714088771862
FGF5	3.44751826390553
RTCD1	8.6844333850418
MZF1	4.46039515012377
CNIH4	7.8107250856652
ZFP2	3.2740284499326
CSPG5	5.41047930113087
FKBP15	5.20354531062328
BZW2	9.02517995551921
PTPRN	3.52441964025185
HTATSF1	6.31796112874346
WFDC2	12.3630671764691
TST	8.06311525284506
NDUFA7	7.51174662258236
TTC22	2.97230699325879
RNF24	5.8835957634626
SFRS4	7.70916639473516
CD70	4.05756658354535
DCPS	5.24363467356799
PDXDC1	8.63428129308302
SRC	4.02758174186655
NTNG1	3.39304565918332
SETD1B	6.27918930013903
TINP1	9.4875836946235
ZNF606	5.36150543890152
SSR1	6.65197849114366
NFS1	5.27989235824480
CRMP1	4.07302147020964
NUP107	8.63737366890735
OSBPL9	8.3951572861767
MYOZ3	3.87486196660784
PDE4B	4.15823754379393
ADAM18	4.02296697140205
FBXL7	5.08608891589058
IDH3G	6.22701933661719
CCDC87	3.37797753150293
ARFGAP3	5.26583262850562
MAPRE2	4.6704347437831
CSNK1G1	3.39974964806735
IL1RN	4.07386011637499
MAFB	9.00195480572289
RAC3	3.44041843238447
C1orf54	6.10087564437574
TMEM14B	8.50877307483238
ADIPOR1	6.7259169523604
GRINA	6.43938870219463
CLIP4	4.08269432764331
TFPI	3.44783187888514
DPEP1	3.22458319195577
C14orf118	4.13227990848290
FABP6	3.02244333524841
TMEM87A	7.17533086195094
BBS5	5.49344967914633
SMTN	3.85760016341758
CYP17A1	3.95499444413368
SCG3	3.08536239621709
GFER	4.0500939199195
CD209	3.66295157990969
NRIP2	3.25943352924909
CYB5R2	5.47019351552742
RIC8B	4.69545335089256
CSGlcA-T	5.16163413268978
DNTTIP2	8.28067704926076
TNNI1	3.44723636838554
GABRB3	3.22001262749305
PCBD1	8.05497089861373
KTELC1	5.87267450456872
HOXD3	4.1083260000749
GPR85	3.58689131474356
P11	4.08818150923511
SP3	7.76495265989382
GOSR2	4.31253733908951
DDX1	7.7227480276088
BFSP1	3.92087336807578
FLRT3	5.64468312049501
RNPS1	8.44445444371955
LCP2	4.78895963032166
TAS2R8	3.48447616245879
SEZ6L	3.52522303976231
NR2C1	4.59769284959968
EXDL2	6.09228453331043
SLC25A10	4.57851838671577
ADAMTS3	4.23035678024067
PCYOX1L	6.82731760079572
TNFRSF13B	3.73667484539761
VPS54	5.49602417548558
MKI67	5.70253479697817
C7orf54	3.75894719994927
GLS	4.8191193794411
PCDHB12	4.70026814863077
LGALS13	2.72165704146410
IL4R	5.54796543877083
SEC11A	10.4477891344146
C4orf6	4.30077692217861
SPP2	3.82020613846201
CCL5	4.41196076187783
PEX5	5.26539643005282
CLSPN	4.15300024813647
LOC51336	3.51761184482914
SPAG1	3.78184503571818
C9orf82	6.15973663079119
KIAA1024	3.47092655167602
TM4SF1	9.09314801397996
SMG7	4.96899911465147
WDR45L	7.96514274857045
TAS2R13	3.22818925263494
SPAG8	2.90324141974242
VASP	5.73833732898441
ZCCHC11	5.21241860664322
LOX	4.69264806309858
SYPL1	8.91528219415928
BAG5	6.77088615574167
RPS27L	8.12755405691071
MGC2752	5.26575524115892
IQSEC3	4.14862149733069
TGFBR3	7.44891456857896
PPA2	9.11234707378781
MED24	4.0045194969118
CASP9	5.212466699219
PDCD1	3.46904642193366
MAP3K7	5.43480559944009
C17orf81	4.07556369298064
SRPR	7.54455545487706
BAG4	3.26149884440831
ZNF32	6.09935214492387
BRD2	8.00000103189554
IL32	4.97884729149119
LAMP2	8.18067162795763
FAM53B	4.51793184779364
CAT	9.03119991442894
C16orf80	8.73795305570551
SLC7A1	5.1047446249669
C1orf76	3.26537725661291
PRKCQ	5.07752328875245
ATXN1	5.61119200225845
LAMC2	4.62721190746041
CPOX	4.99954391591713
SPSB1	5.19107367689074
APH1B	4.23869642885816
USP36	5.46730192697579
CTNND1	6.83011370488381
MADCAM1	3.78166507236308
GABRG2	3.25001166806870
LYZ	6.77014554983043
F5	3.54470554873634
TMEM186	5.85460543014131
TPM2	5.55242636858399
SEMA4F	3.75330561782894
NUDCD3	5.33672623821822
OLFML3	7.81380975992777
PPP1R11	8.632763063405
ELAVL1	8.44441134628833
GCNT3	3.55068995936178
DNAJC17	3.36582795359847
N4BP1	5.40486012688092
ABCA2	3.55017865932571
BNIP3L	7.90512694811685
SLC35F2	7.19151621524012
ATP10D	4.6375309937355
LCP1	7.61750591532951
IGBP1	7.53169211883836
GALNT8	3.38213532035871
PRKCH	4.71488849120455
DCAKD	3.61316288398032
ELA2A	3.61196033288748
PITRM1	8.29048816344215
RASSF8	3.44326025706831
GUK1	6.24926220537425
USP12	3.81072273254741
STXBP1	6.55828126646332
ADM	6.63024768054808
LSM2	7.18164121740394
GHRHR	3.53125484598108
SERF2	10.1159352006653
VPS72	7.81280139215877
CD22	4.34699775221608
CD47	9.10848936192053
LAP3	7.8132050000264
IMPDH1	6.41494544262802
PPIC	8.46932011317427
ACP6	5.73896842032773
PRKACA	4.89284275650318
PPP1R1A	4.88931057268615
C9orf40	4.23809607603812
ASXL1	5.57831636723671
IDH1	9.97721475425277
XRCC5	9.52917995063414
TBRG4	4.37284248170072
RAB1A	7.92228023798559
INHA	3.5612788540718
MLL2	3.68795473386343
FXYD1	3.7828120917758
DKFZP566E164	3.70432689385070
KMO	3.603699458308
KIAA1128	4.63113807996167
NUDT4	6.3100896255531
USO1	7.83337240217193
RAB9A	7.42583375780087
RUFY3	4.66564364350518
CLDN1	5.80524369142102
FBXO38	4.90603253688871
VRK3	5.94557216251988
ICOS	3.68780281300896
NFKB1	5.25111569644121
FASTK	6.83205788509594
LDB1	4.81388205971951
ABCC1	5.88099844790657
IFNA6	3.07400422747137
PCBP2	10.1116171064871
RBP3	3.17534411213918
MUC13	3.47071621113704
C8orf30A	5.79457164013506
NUP205	7.82052373881956
MFAP1	6.82506232535452
ACTA1	3.46145109450881
NHLH1	3.53774853003712
GABBR2	3.41451879235834
CXorf34	6.32973257040175
TDRD7	6.96032697443098
KCND2	3.53835318961136
WIPF1	4.71235098442082
TIMM17B	5.83992794617798
SNX15	4.92600971937506
AGXT	3.21746536284154
IGF2R	5.90720425786392
PIP5K1B	3.73251918911129
ATP8A2	3.4794873338673
FGF21	3.2992084376973
AFTPH	8.56765138878033
RBM15B	7.3555013872545
FCER1G	8.05026982336648
AGBL5	5.20862716615164
SNTB1	3.87162882900509
APEX2	6.49464272315538
C17orf39	3.95415636547627
SLC24A3	5.36303628723376
TXNL4B	5.1356953537608
UBE3A	5.68116236704758
TGFB1I1	5.93434659746844
RPL10L	5.04235623937417
RBM13	5.28670566406316
LOC389517	3.69377204499318
TOP2B	8.85714413395554
NPVF	3.40683261037955
SHOX2	3.26211922524550
ITGA7	4.46820228612731
RAD54L2	4.41320463427144
KCNIP2	2.94006863524578
C2orf47	7.6446647494053
KLF13	3.97047448104778
TSPAN4	4.60283657551610
NLE1	3.44863092949488
TPST1	5.93616254275621
CEACAM1	3.70543812574907
PFKFB4	3.08117068053012
SREBF1	4.72015656587917
RNF11	6.97653598046317
IL21	3.19277711158063
LTK	3.16127460980841
DKKL1	3.58934289210432
EPAS1	5.98456300798586
POLD3	6.76481015327143
UBTF	4.70784788157899
PHB	7.37928369810348
KIAA0427	3.64293219576564
FPRL2	3.94764835163327
HSDL2	6.72394658755165
SEMA6B	4.07403314599119
AKR1A1	9.43235061313291
CLTB	5.70121232188502
NXT2	6.18874216060973
JDP2	2.99144503367322
MORF4L1	9.96760517155498
HSPB7	3.51653034869763
POU2F1	5.00657365611295
MLLT11	6.25580255543842
CNNM2	3.68449588116824
ZC3H15	8.58231406084877
ELK3	3.41608659887525
CBLC	3.47601389388018
SEC61B	9.3322343684833
RRP15	4.93883405050699
OR3A2	3.3436350722708
GALNT1	9.14799844512915
RSL1D1	6.78136551714571
P2RX7	3.43539672373274
ANKMY2	6.36243655734152
PSME2	10.0564204134454
ADNP2	6.19160205617692
RBM25	6.93656371920894
PLEKHA5	6.05568557891657
DHX58	3.92633671856683
ARCN1	8.3141566999031
POLR2E	7.5956546139907
