Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_B03_458664
Composite Element REF	Signal
PPP2R2A	7.11139997060684
CPA3	3.70257960540577
PVALB	3.21176132922031
BCAT2	4.99434834346563
MFN1	5.77508637574025
F10	3.68006082423179
FAM134C	5.15294734748224
SNX11	4.97019596212772
COMP	3.04358622097094
GPR177	7.39612157293469
TAL1	3.30238233499228
ACSL1	4.59298048243730
ABCC5	4.59832959152553
HCFC2	3.91900786601294
TCAP	3.47014013058513
ABL1	7.11234134624739
RBBP7	9.84166079725073
PTPRG	5.08570017694674
NCOR1	5.34110682256317
MOCOS	3.79589905056401
C14orf93	3.77928913323944
PRDM10	4.33204351624394
TNRC15	5.85688805255655
SPINK4	3.76597034300046
TXNRD1	7.85987663480005
UBE2H	8.72237333847982
BRDT	2.65188403187702
SLC16A4	3.03971444671001
VIP	2.99775646258558
CALCR	3.36307733901664
CCNE2	3.08725677108484
SLC6A8	4.61069618593119
LILRA1	3.75812570004847
MC2R	3.48465672904989
MBTD1	5.19587153806405
USP33	5.72447783958468
PPP1CB	7.80993638020941
C15orf39	4.80633672037155
ABHD8	3.4616217023697
MAP3K12	4.76360536943713
PAAF1	7.06255955019169
ARF5	6.29991647844685
CCT3	9.56169139214425
SLC3A2	5.52536583810304
PIWIL2	3.44356468204003
RAD50	4.99461421182761
IER5	7.34791571159474
SYNE1	3.59417548347781
MBTPS2	4.41544392302167
MVK	4.53573160087312
TSPYL1	8.62266785024563
NCL	9.83902468671451
PSMD10	9.17429194257954
MOBP	3.27413426581653
GUF1	4.06422716788006
WDR44	5.36949551023608
HRH1	5.74880071138159
HIST1H3C	3.41177125080657
C5orf30	5.00686552393886
RASGRP3	4.14962526343931
RNPEP	6.38593386961658
PRKRIP1	5.08385276254462
MED21	5.97666891175414
GRPR	4.14475174002383
SYT11	3.79445404289469
NTSR2	3.47348590469379
Gcom1	5.35861592476346
SPTBN2	3.5488799836956
LRMP	3.38043873736209
HTRA1	8.31726975865735
RNF111	7.23927307462376
SLC26A2	4.94812238549811
WISP1	3.44054148934608
ATP2B4	6.50450091179045
FLJ10769	7.5923370400714
PTH	2.89951569001068
KIAA0895	4.92777226651423
CHST12	4.83704183860829
RAB22A	5.40935739710761
TARDBP	6.98152085842862
RANBP5	7.15383186367594
P2RY10	3.05401882100360
STAU1	8.18119184699522
NME5	7.6214261348823
DDX21	9.0580951383835
CHMP1A	5.50068545018503
BARX1	3.08642717451082
HDAC11	4.71120241722279
NOLA2	7.15247161848727
MTO1	5.01992441696232
DHX29	5.4834285779504
HADHB	9.1006110127051
ADAR	9.91255424942436
SF4	5.67611806363098
PLXNB2	5.77517822861662
P2RX1	3.46711656232818
SLC15A3	4.52344314854097
GAS2	3.22825972574843
EN2	3.17474179097776
NUMB	5.04871451883668
C14orf172	4.94383964510979
TNIP1	5.68156249542835
INHBE	3.15276063288487
TM9SF2	9.47053302235738
PSKH1	4.34555427619789
NSFL1C	6.19738319317843
RHOG	5.58774284313634
HBB	9.68521278772896
MED15	5.40886548809326
HEY1	4.52480316662057
KNG1	3.53216850614094
CASR	3.52036246476945
ITGAX	3.76227131921952
CANT1	6.11087546221043
C6orf66	5.28295732445175
UNC50	8.09004665957345
C21orf33	6.01872213150065
IRF2	5.36205765207466
HEATR6	5.9058618184982
GNG7	3.94403846757357
RUNX2	3.52188039189185
PGR	2.89252567799158
SOX1	3.33183118566034
CROCCL1	7.56621782533167
BRE	6.60144992385286
SRPX	5.05630314955814
MBNL3	3.87730828879173
ODC1	10.3457756939353
SDC3	5.08067230659751
NR2F6	5.46442459935344
ADORA2B	3.60594198762598
ZRSR1	3.11010969427863
ZFYVE16	5.13170171783418
RPUSD2	4.79394923759873
SYNJ2BP	6.3710010191933
POLE	4.39015622686478
E2F2	3.24015792401904
C14orf173	4.93934408261156
THRA	3.88204771499517
MAPK11	3.70141434527567
TBC1D22A	5.33507476662434
PTGES2	5.40217350042553
HIP1R	4.98280353018554
ENO3	3.76682731482646
COL4A6	3.3175569727689
TOMM70A	7.14416280884537
IRGC	3.40333312238038
NAB1	6.08674883542743
DET1	6.91115102770743
TRPM3	3.26577741355869
ZNF532	6.56778355131985
RAP2A	6.19110395698553
PLG	3.35515265628469
FECH	4.31504657418115
CRIP1	8.62317073583576
AZIN1	8.16179741075936
SLC7A7	4.72322742523341
CA8	4.49520886010361
IL10RA	3.93885208320757
CDC42EP4	5.70335307115434
C16orf58	5.1411825720521
ARG2	3.84603675048290
NOL7	7.48102261337674
JARID1A	5.56665426796967
PANK2	7.36982894659042
ASH2L	6.69628817491107
ICAM3	5.96101942314487
TMEM16C	3.36727822935972
MDS1	3.73019107031827
CABYR	3.63912560626206
SLC1A3	6.6798495615329
RNF139	9.37387528157972
ADAM8	4.12708027274852
SFTPC	3.88105970724448
BCL7B	5.22719785971571
MAN2B2	4.24319984761548
PCDHGA11	3.36410940073973
RGS12	3.55493880490241
EIF1AY	2.98458517149305
NUDT13	3.84756464940382
ARL6IP4	7.2774972696647
RPL35A	11.7366064152871
CCDC21	4.98639595260994
RAB40C	3.59639258720085
EMR3	3.17897980930428
PRRG3	3.4729421555332
LRCH1	3.046019388102
SAA4	3.53768550293785
RAPGEF5	5.07195067483259
ZCCHC2	6.03513183798977
CLIP3	4.33323944390965
MAP4K2	3.24481485653271
C20orf30	8.6935630997701
SULF1	3.76607774514191
C11orf48	7.61807436303502
PRDM5	3.57314268907531
ELOVL1	6.31079220880335
PPP4R2	6.87668639587628
KCNV1	2.68903128002120
ACP1	9.27036163366003
SIGLEC5	3.93094158210607
ZMYM2	5.7528685680478
C19orf61	3.88208214864052
DAGLA	3.59034867609898
GPR32	3.83405183515133
EDG7	5.85350573838491
NEUROD6	4.42342166565385
NEURL	3.79870860592845
SLC2A4RG	4.39687662900865
LPL	3.75095717802583
CA5B	4.15617151456338
MPHOSPH9	4.32015668720928
CLEC2D	3.33036971144100
HMG2L1	7.00374487315459
GRRP1	3.65289189850626
HCN4	3.82508882711891
CD8B	3.51091383574761
HIST1H3D	5.30833361348953
TGM4	3.22951577183091
SLC6A12	3.56861871489437
CD84	3.70650149844108
TBC1D15	6.30784839360649
RASA1	6.21352878015698
PHKG1	3.88542836675340
MAGEA11	2.95480626491661
NONO	8.79725027952956
IMPA1	6.3726219915762
SH3BP1	3.61798807920234
RARRES1	4.66405866120004
NPM3	5.66906151640309
CLEC5A	3.46783835499817
B3GNTL1	5.12783535660066
ITCH	4.49503754138743
MGAT3	4.02732238687504
ARPC5L	8.0858247987115
KLHL26	5.2521273297797
MBP	5.01209508811712
SIM2	3.22290012305395
RPP25	4.65094052278649
SLC2A2	2.78705542768841
EXO1	4.41834432958893
SOSTDC1	4.30158089844867
HRC	3.16337358490759
TRIM48	3.17203693057202
KIRREL	4.26439935950477
PIK3R1	5.0021102308992
HOXC11	3.99000568857519
MAF	4.04836280989043
DOK5	9.77797613340002
HELZ	6.48288191866787
ZMIZ2	5.69003816066499
SLC46A3	4.92436183018352
ADRB3	3.81846632623001
PTRH2	8.61863340204604
DMD	3.55091865873375
STAMBP	7.67395265641805
KRTAP2-4	3.66154946248136
ADCY2	3.26604760336172
MS4A12	3.123661868704
TCF20	4.54935660606063
KLHL20	4.26436356322471
SRM	7.40990454271846
OTC	3.58352779623559
ABCB11	3.00119547191054
KCNC2	3.48871382044177
CDH19	2.92045426517474
SSH3	5.23933164439172
ZNF135	3.28206935242123
FLJ12529	6.29239058659687
PER1	4.45463553334954
KLC2	4.02413206960713
HDAC1	8.65165546521392
FAM128A	8.018057857062
FNDC3B	7.59684217210882
MTCP1	5.56400989784202
GPR63	3.55344825107881
FLJ21986	3.73952270366529
LMCD1	6.59059138984943
MICAL1	3.77250406374179
BLZF1	4.13178177433386
IQCA	5.00368208931745
PCDHGC3	3.60929362238259
ATRNL1	3.94212500574272
CAV2	4.69282117953009
SAC	2.9587146569594
DUS1L	7.23293789301925
NEK9	5.10092263147037
WARS2	6.00794603351914
DDO	3.44877634716866
MARCO	3.68846269311567
DCHS1	3.72826027821545
TOMM40	4.62887490485837
RP6-213H19.1	5.07373984938426
TUBGCP5	3.71099198899403
IGSF6	3.79975986633917
TPPP	4.26301439838001
SEPT11	5.02312878105583
ADNP	8.7682538987596
UST	3.94322467759187
C13orf34	5.32771462899269
GSTM5	3.68799017620259
BTD	4.24179102986755
PDCD1LG2	2.7425571822743
SNRPB2	8.30040688672899
APOA4	3.3861945763225
APBA3	3.82970928484611
CUTL1	6.18217169772602
PMS1	8.66060572752276
EIF3E	11.2716607821542
IL9	3.27390271236755
HOXA11	3.31565126476933
NARG1	8.06080937651676
RPL31	9.36504324730118
RAB28	3.84099175588933
LY9	3.26146225871161
TFCP2	5.74809721446683
ATP2B3	3.33811734810345
KDELR2	8.24064374132537
TLE4	3.82304812644489
FLJ43806	3.38140195049359
TLK2	6.34888588851739
PKP3	5.44908351587156
CIR	5.44462719967641
RPN2	10.3353540962488
SH3GL2	2.76172946203507
CTSO	6.05202734745446
SFMBT1	5.11413820076973
WDR57	6.84748350433
SDF2L1	5.62653097668733
IGFBP3	6.96905446483405
FER1L3	8.1114921459145
DEK	8.9594703207162
C20orf43	6.90043051917761
ARHGAP24	3.29557543836332
ALB	3.09094748978342
SORBS3	4.11353870305636
C4BPA	3.76779398180521
UPF2	6.54212537049186
AGBL2	4.99086058919133
C1QA	6.38844146465004
DOPEY1	4.7016304049551
TERF1	5.72389202502162
KIF22	4.49419883554181
DNTT	3.28851352907427
C10orf6	4.93914353574639
C11orf41	3.58058555943850
NINJ1	5.41511931770490
SEC61A2	3.75476468858401
HNRPF	7.10141870898155
COL11A1	2.70345879487318
HIST1H1D	4.26651963466944
UCP3	3.58821949789497
MYL6B	7.90894292900859
UBAP2	7.82655430589926
TREM1	4.32856906558153
CKMT2	4.90796272680832
HLA-C	10.4572470992354
SLC13A3	3.85756570993906
PLA2G12A	7.59041721117741
SPRED2	4.44518892424884
SCN10A	4.1665123486546
TIMP4	3.37648021637405
PITPNC1	9.25931987623588
SLIT2	4.62234098672275
RSF1	4.78765271622728
POU3F3	3.11863854950733
LIN7C	5.5518695794317
NKX2-2	3.2710809776954
DPPA4	3.03062874841934
ZNF804A	3.29947872753060
CCIN	3.70701403271848
SLC25A31	2.76512652319964
KCNMB4	5.09818617118665
FUT2	3.79715398187158
RABL5	5.59090131877357
FZD4	6.48804127110689
GALNS	6.06665634448510
PNMA3	3.73927402368876
STX6	5.20710579924333
HIST1H1C	10.3938963092306
CIDEB	4.21118828702943
CASP4	6.30664776983686
PDK3	3.37633434768664
WIT1	5.34866130102105
TPR	6.48521893430525
MTX2	8.31119133336142
HIST1H2BH	6.2717924133277
BRD3	6.94545196314576
HIST1H2BO	4.11838872204751
SERPINA3	4.4457047197085
UBXD6	5.48067706216332
HOXB7	3.32939986467252
C7orf23	6.81831954844958
KIAA0143	8.17386802411901
KCNJ16	3.08175143883575
STAB2	3.84691096256907
TNPO2	5.35390290500849
CENTG1	3.51553093579544
IRF9	9.06186853386771
MCPH1	3.33120439590921
FABP2	3.24016447643452
C9orf3	6.17474285752476
FBXL4	4.21329278028270
LBH	5.7578802063899
MYO1D	4.17564335122227
PTDSS2	5.02239947865579
BMP2K	5.47602440399648
NFU1	7.51451867049821
UGT8	4.49972924582472
SLC25A23	4.11458083001452
MAPK4	3.69698885026774
HINT1	9.4945151621798
GLP2R	3.06148755092995
WNT7B	3.5598657749229
SETD4	5.21176251725175
CHCHD2	11.3802188766749
DYNLT3	7.22847317954934
FKBP11	6.08995197270339
NDP	3.96452586863412
RHOBTB1	5.49508635221087
FLII	5.27268345702439
SLC4A4	3.82543971117923
RPL38	9.93083612552625
HTF9C	4.69507607238848
RPS16	11.8556386123478
AP2A2	5.40471216304181
CHPF	4.8466099261296
CSNK2A1	6.34915756159714
MAP7D1	4.55212811959395
FKBP6	3.77522375090547
ZNF214	4.02389188528423
DDX56	6.62854488380414
TWIST1	3.81324131234542
EPO	3.41929774847053
MRPS18B	7.18490181971948
ZNF682	2.90416574500048
AOX1	3.40200508650867
RPL14	10.4417918674897
CYR61	5.50830449566446
JRKL	5.3367113942959
DTNA	3.48741527092171
MAFF	6.31781308474506
LOC51136	3.83392757136432
TMOD3	3.68747041033237
LY96	3.85361690641761
EEA1	3.81681658220448
KLK3	3.60305409961125
IL1R1	5.0495396589079
HRSP12	5.20364582109946
KTN1	8.67108814073387
LOH11CR2A	4.65191894859531
ARL5A	8.53225865113055
MAB21L1	3.10132588779841
C20orf59	4.44274181529145
ADAM2	2.92087009785460
PHKB	5.87640593664109
CCT6A	8.59190601726582
TBC1D8B	3.29797611864374
FAM13A1	7.32965114602074
EHHADH	4.75315379298803
LAPTM4B	10.9450599507305
TMEM147	8.30160894578213
ITGB5	5.70517020851912
YIPF3	5.75063339214313
FKBP2	7.74869774708851
XPO7	5.37929242483251
GPR75	3.03412626277572
NR1D1	5.02442514179878
TRIM5	4.68088303719199
TMEM110	5.0409931542139
APOC1	6.78756045857097
RNASE4	3.6794884754557
PARD6B	3.03007824218188
ARID1A	6.14200138729206
NEK2	5.79999329894366
RRAGB	3.92942385245779
PCDHGA3	3.46208309181399
HIST2H2BE	9.02841163446744
RCN2	9.12832714509037
STARD7	9.12197973126485
SHMT2	7.04612616403637
MLYCD	5.11513511659947
KIAA1751	3.39644159563051
NDUFA5	7.97684823160387
THAP9	3.21288966670568
FLVCR2	3.80831338231823
RP11-217H1.1	6.56031020795191
AP1S1	5.13708401271186
NCLN	3.79147601673203
SDHA	8.18443484878403
SMAD6	4.33160980390141
SAV1	5.85719378778622
SAT1	9.46989155421363
ADAMTS7	3.60831969136179
RPP38	7.00369375428074
RCBTB2	4.76803900631884
VEGFB	4.19894405903774
COLQ	3.70297922656681
RBMS1	7.90118657104264
NRXN2	3.26699808618043
WBSCR16	5.31180747907121
DRG2	4.79142504238699
KLRB1	3.89792289443385
DNASE2B	3.27503523532311
SAFB	5.01432377723777
MAPK8IP1	4.63180751693218
RFX2	3.98899232686908
MLLT4	3.6570477705669
ANKZF1	6.38290432462352
DUSP8	3.59110592216415
C19orf50	5.00711232443176
MEF2C	3.93578813659163
SENP5	3.89851798863306
NFKBIL2	3.33299179060469
LBR	4.87890977927097
CBFA2T3	3.49982934624813
AFF3	3.3413813217661
IL2RG	4.04048588746539
CCDC51	8.32770983274645
COG7	6.03944019481893
MYB	7.28343205212068
KLF3	4.98668793852849
PLXNA3	4.01165330418956
KCTD14	5.48269091435997
FZR1	3.67547092556116
XRCC2	4.44170019386594
SLC44A4	7.17345831608486
ESPL1	5.17353090403122
MMS19	6.78804150845626
GMPR2	7.22883820924816
ST8SIA5	2.94937995552357
TBC1D19	4.85351706497195
CHPT1	5.35559816733681
ERBB4	5.46035352626041
TSPAN32	3.91746040507057
MAP4	7.02492405621322
ACTR3	9.21389212371567
UGCG	7.53418317478013
GPHN	4.98559537897563
ZAP70	3.27784414729124
SLC6A2	3.86350667534659
LPP	5.03421645566929
PTPRCAP	4.24936348731941
IL12RB1	3.82860206466994
HIVEP1	5.27392732024218
ATRX	5.57724302438434
EIF4EBP2	6.11013216174234
DFFB	3.97548450905239
DMRT1	3.12666178359484
CHST8	4.14015387328856
HSPB6	3.41339356975853
C14orf109	7.5075143606305
IER2	8.83120101313603
NMB	5.97850248044465
COX5A	10.3843277935907
EIF6	8.61879087973983
AIFM1	8.34098272417875
WWC2	4.57552308984181
GSTA1	4.53270976714462
POLR2L	8.638729879857
MRPL4	6.5483474614308
SEMG1	2.93396118748681
MPPED2	4.96527743844042
FLJ21062	5.7549023817709
TRAF3IP2	5.76065112580166
EPB41L4A	3.35643585020177
LILRA4	4.00911836473274
LAMA2	4.34664695941109
TAF4B	3.83105774884063
RLBP1	3.26232012841366
SLTM	7.79640406541356
CD300C	3.6309446292139
FLJ10404	4.04629122641135
RTDR1	6.66984904951413
MALT1	4.7427841256777
ARVCF	4.51278012020994
RENBP	3.82499145743926
ATXN7L1	3.30833319682332
NID1	4.43919451531731
TUBGCP3	5.06648259205019
ZNF783	5.06365148817038
ITIH5	7.0185924250436
ZNF85	5.03992658385628
MMP13	3.95715714139833
KIAA0329	4.65724505936305
C8A	3.78526527029176
MGC87042	3.43976558605246
HOXC13	3.31390602551026
CLGN	6.20373691667032
SLC25A37	3.68054603162057
SMARCC2	5.94179520926561
TFDP2	5.84486702219366
POLI	5.81374430543528
HCP5	5.19540765431511
UCN	4.06777045744782
ZNF764	4.77367629326637
USF2	5.10714346825755
C20orf24	10.0505926724664
FHL3	4.22547680013272
SPATA5L1	5.45055218330756
JMJD3	4.6291017713991
MMRN2	4.14364431932877
DSP	10.5751167974025
NDST1	4.01895503057992
ZNF248	4.99758997305529
PELP1	4.60999197581872
MBL2	3.09301870218982
ZNF230	4.13656704012753
RNF41	5.01247723294946
THOC5	4.58974679828624
MSN	6.61655624712017
SLC9A5	3.45124381764801
SERINC3	7.55406042421032
ZNF434	4.98263904838284
MUSK	2.91005097022098
SMARCD1	4.39767789666278
C11orf75	4.41585418567032
ZFP106	6.64616644626589
GTF2E1	6.45122369107995
RY1	6.64867904338117
ATAD2B	4.11984810366299
DDOST	9.4782674883505
ARHGAP17	6.83834124383891
GPNMB	7.47481288716316
TTF2	4.55500517989431
SFPQ	7.01424391203187
GFRA4	3.61726611834759
TIGD6	3.43769912400680
SLC39A14	5.56109515509809
AKR1B10	3.21318359317487
NGRN	9.5895460022449
RGS16	4.18343684630213
URB1	5.14384062322946
GPR137B	3.55156358819837
MECP2	4.70073951889636
PSMA1	10.1266934462211
TOP3B	4.04847623084165
NFATC4	3.83014320956404
RAB7L1	4.26665259349501
CSN3	3.70766592309102
NOS1	4.01616404958089
CA14	4.37232560507343
BMPR1A	5.5758894628828
YBX2	4.62865044981193
PRL	3.32190773199780
SNRP70	6.45139878281809
C6orf130	6.93579344098292
KIAA1166	3.97457983686364
FUBP3	5.74163094887904
STAG2	7.79941473574309
ACACA	6.8799453331782
ABCG1	4.13836461837471
ATOH1	3.23623730602183
ODF1	5.05088506755414
TMEM127	5.28138914692182
CD55	7.8941945832829
PLN	3.16530634093736
RPS23	12.5291424099827
LYPLA1	8.96701169100169
PRDM9	3.47438204262915
SSX2	3.86182562235871
PLUNC	3.27589104034045
SYNGR3	5.02273810500626
EML1	4.17622550936791
LNPEP	2.95084543984655
SMAD3	4.32448740186432
NUP93	6.58490505737218
HISPPD1	4.37015378989302
HNRPUL2	4.39473311492206
YARS2	5.78724558240216
TBC1D12	4.04743431878209
ZCCHC4	3.76775963868849
FBXO22	3.92273337647727
C16orf24	4.87637998625413
ZNF669	4.96499747378498
PTGDR	3.05561326632435
DDX27	7.20243983084517
KIAA0409	5.2026315837588
ASB8	5.05051960595025
MEPE	3.56401559811906
PLP2	8.42980245635911
COQ7	5.42574170465177
CHMP5	9.13924515663667
CACNB3	5.18272546933036
C10orf84	3.47580144946755
SPO11	3.30887240109917
NEDD4	3.60560577385396
THAP11	5.66001406932978
ZNF43	5.80565669987127
KRT13	3.25591259711335
NEK4	6.41867785984883
MRPL19	6.05356665808398
RBBP9	3.53205456813515
PRKAR2A	5.95093200666386
IHPK1	5.66260003747862
ATP6V0B	9.20357981055073
CACNA1E	3.01893041838688
CEACAM8	2.89293185571223
PEX14	5.66444891218323
BXDC5	8.3683495256983
ZBTB38	6.9398884501109
PAFAH1B1	5.45282425992513
PCTK2	5.40917194716047
LRRC16	4.87053611583731
OSTF1	5.73659568085762
KIAA0323	5.851221567275
FYCO1	5.92925154483715
TXNDC13	6.15295863930519
PLTP	5.9812643265572
SLC25A1	6.01672481990032
EZH2	5.24727911989126
PLEKHB1	4.51028500574968
GRB7	4.92609996154139
ZFP37	3.52363134564913
MRPL33	8.87382472701634
C9orf27	3.26270436204156
PELO	6.09421447478529
ARMC1	6.52231764107347
ZNF154	3.64919926405868
C3orf64	3.53575295504078
FLJ10357	4.28663812993275
PON1	3.26248759803849
SYT5	3.37679906231975
TMEM66	9.42628728025391
ATP4A	3.15319837633136
HBEGF	3.97443402132082
PI4KA	6.26353069105743
LEPRE1	4.53458631727404
POU2AF1	3.88847302070576
MRPL12	7.46128321466573
GNPDA1	6.95054824392961
RASAL1	4.55703510693232
ZC3H3	5.05256257844186
DDAH1	8.66849603977021
MGAT1	4.92765672299211
TIPARP	7.2569506662549
UGT2B15	3.55576540641762
DNASE1L3	3.20315096713406
CHEK1	4.15445765597674
ZNF8	4.22119340069785
TXNDC1	6.06054438317988
CKB	9.31048298119107
RTN3	8.6359561981807
IPO8	3.6785712348117
FZD2	3.20071111101711
PART1	4.92443704281309
PSMB6	7.39975043023371
MAP3K14	3.72022765977638
PCDHB8	3.35718309242094
PHC3	3.60246644874098
PPP1R8	6.03632371775376
NOVA2	3.56600501456842
TNFRSF11B	3.6091749047515
GOLPH3	7.42671008103387
LOC51233	4.07545923697932
GGTLA4	2.95048114392495
PDE6D	5.11703887397259
TTLL1	4.57667163196862
ZNF117	3.82544068169451
NKRF	7.30189538806998
CLK2	7.21259241513879
TNFSF15	3.51146891951791
DUSP2	4.83640291780582
HSD17B11	5.05794315120146
SECISBP2	5.11789654471115
PPAP2C	6.11399009778176
GABRR2	4.03645619987118
LOC51145	3.11154276818954
PIK3C3	6.72035929429296
DHDDS	5.27586504543977
CTSW	3.27187417816092
NEFM	3.19430523830437
TNNC2	4.06121724250972
ANKRD28	5.38632905676869
MRPL28	5.46935688298409
STMN3	3.22285945061467
SYN1	3.59491330255727
RAB14	6.27000339600669
PIGV	6.38446692763871
CDK2AP2	7.72465904308168
ZIM2	3.51785269450836
APBB1	4.46283922660645
SND1	7.52416601211029
C1orf123	7.1717833568994
B4GALT1	3.37060360569688
CHD3	4.68460310280425
RNASE2	3.86401937827581
BCAP31	8.58172387467102
SLC25A44	4.77210229965829
CXXC1	6.44718490231794
PIB5PA	4.24504111252145
CD40	4.10001886387527
FAT2	3.87371350973493
DYNC1LI2	5.68134844966445
GDI1	6.5379672079816
ZNF81	2.94404865827459
VSNL1	3.40690239947849
PIH1D1	6.5290052293276
KRTAP5-9	3.5351022228123
FLJ10081	4.01576467816547
CS	8.16077515798265
ZNF318	4.96007743116696
IGFBP7	10.1679612288197
ZNF609	4.3899912602666
SIRT4	3.39143450494171
SCN4A	3.71158316912252
ARHGAP4	3.71238415306468
EHMT2	5.56014283258096
UFD1L	7.98117128437247
EXOSC10	6.13329400735945
ECE2	3.9050747841675
ERMP1	5.712806042054
OVGP1	4.66220287399508
GTPBP3	6.67048272148253
FAM82C	5.85056648364453
PACS2	4.87838727962001
C19orf36	3.59368495188718
UNC84A	9.2911728075833
ARL4C	7.79940653381134
SCD5	4.13267449570295
ATG4B	6.05261249225039
LASS6	7.85017682050665
LSG1	5.76564879670221
MAL	5.53879790568406
GPR22	3.10185099425876
WDR5B	6.5744321897937
GALR1	3.10800193370621
AQP4	3.13463876496798
C17orf60	3.33501409491565
HDAC7A	4.98195272195201
GRIN2C	3.40149764351613
ARMC8	4.5371727723337
SLC47A1	3.22405851133143
DMPK	3.58591623050006
CCRN4L	3.59650792540247
CBR4	5.75314052796206
KIFC1	4.98396281245309
LHX5	3.02604636325129
SMC1A	5.75937255732327
LPXN	4.85318674898647
TRPC7	2.81861679452581
SERPINA1	7.64606215424907
SMYD5	4.42065378257471
RPS13	12.3492848738694
CRHR2	3.66016393839165
TUSC2	5.96223358704223
PRKAA1	3.64255591045915
FADS2	4.31384611728934
ENAH	7.71993062897501
PRO1768	3.44189632273693
KIR3DL2	3.29529026109669
APBA2BP	5.3264566440524
ATP2C1	5.24197267902307
ALDH1A2	3.44166613132527
RNF103	7.60681871313159
AHCY	9.41533766376792
CROT	4.4533591888643
PABPC3	8.90770450891414
ALG12	3.82465066035192
EGR1	5.92694309547151
THSD1	4.466648566142
CCL17	3.61960610634447
BZRPL1	3.17928087736252
KHK	3.66330281951068
ESRRG	5.20498151227394
SLC12A2	4.50707538446345
CNGA1	3.24144788471013
RDH5	4.74912787616998
CD58	4.9542535628301
PTGFR	2.9203384975433
CCDC48	3.46744174334120
CCDC76	5.52780783105367
CDR2	5.68401756705807
ZIC4	3.48268722201725
SELE	2.8713279241604
OR1G1	3.85798773208741
EXOSC9	5.63981441708975
PSMC6	8.94300570483317
ABCB1	2.83966177503846
GPR12	3.27380057808952
KIAA0196	7.3114384607382
PCDHA2	3.04787110512335
SSR3	5.77348484454448
MSI1	3.80179399429279
TRAT1	3.09204817143556
CC2D1A	4.28734996961548
PLAGL1	4.26025053285837
LLGL1	3.84341179396112
KLF6	5.85571226737039
MTF1	5.17341973318987
RNF2	4.41684970270134
tcag7.1314	6.1072407057829
NR5A1	3.06571375739064
THBD	3.72430535767694
ABCD2	2.60160906164399
ITGB7	3.89723170868283
DNAJC7	5.59491045587938
CCDC81	5.75507909085401
TM2D3	7.96514037002287
HUWE1	5.02045558091531
CDH17	3.65551598353809
CD180	3.37416975760511
FAAH	3.91367668485083
IL17A	2.99943578659243
POLA1	5.35119631193663
TMPO	3.7039280681854
LYRM5	5.35497314931315
GNAT3	2.9248760975666
TM7SF2	5.76678617644352
FLOT2	4.54229780156966
MAP4K1	3.96911499617408
HDGFRP3	5.79007371475382
RRAS2	6.3902491353084
OXCT1	5.07361401584934
LTBP2	5.67563534831496
ARPC5	9.67174145781867
SV2B	3.37102149871653
ZDHHC4	7.24519246217859
CYP2A6	4.17910528728131
PDE9A	4.96715535557073
ABCA8	3.77893325660869
NDUFS2	8.71392617769832
UBR5	7.27792897419836
FLJ22662	5.20748550944281
GP6	3.61557373856412
CRYBA2	3.82472465220233
LEF1	4.53831422898391
ZNF20	6.9772422724575
CTPS	5.69462856355829
EPS8L1	5.4645076113077
EYA1	3.22217256161882
SERPINB2	3.27204766380063
MAPK14	5.18325206744016
GTF2F2	4.41752845110921
