Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_C06_458628
Composite Element REF	Signal
BIRC4	3.90112910732917
SSBP3	6.37013928595531
BPESC1	2.98140396569131
FOXC2	3.03194850138590
HS3ST3B1	3.22796738666894
GDNF	3.48968641495612
CTNS	4.04626257920016
KIAA0859	5.71017204521105
TRPC5	3.06423341864245
PMS2L3	5.16524898178733
TEP1	3.23783314256415
KIDINS220	6.54552000427969
CRH	3.21839384116089
CES3	4.47219700161815
ACP5	5.59388483088539
AMFR	6.19784014461948
CA4	3.65924249251726
PLCB4	3.89155501985879
MPHOSPH10	8.69763415100669
PGF	3.61686636811698
G3BP2	5.93755171558506
SR140	7.11900283668146
ISLR	5.56524365706704
HOXA2	3.04860327832744
PYGB	6.52921939705981
BAT1	9.46125223470247
TSC1	5.49385886885297
NARF	7.67163651508553
DKK3	3.83513222806966
UTP18	5.43282502523982
TSKS	3.24311978351306
DDX31	4.76730451519497
TULP1	3.75170545039241
TNRC4	3.61860002263139
ZNF430	6.23758474818544
POSTN	7.65128429564679
AASS	3.58676008958156
APOL5	3.28905723472081
PLA2G1B	3.78712339991406
FLJ11506	4.79608358619330
GTF2A2	7.7686377575634
RCHY1	5.64663791913359
CYP27B1	3.01021426602256
VPREB1	3.00587841340119
MGC4294	3.42750671862793
TACC3	4.72110190130303
PDCL	6.27638357649193
DMXL2	5.18809981925312
LOC4951	3.62311892538943
EID1	7.19107925088627
MS4A4A	3.63529355582328
RBM14	5.07152668391285
MGC29506	3.35087283527713
PPP2R5B	4.62444129586735
TNFSF11	3.21653525050116
ATG2A	5.73510116431809
RPGRIP1L	4.80398898345432
SPOP	6.97265819571845
OSGIN1	3.86313467447695
PTPRF	8.89103096003731
ICMT	5.47320135704458
SEC24B	6.68510336510133
MAML1	6.60469766164954
POLL	4.58963868960471
FXR2	4.31272386580599
TYK2	6.67459390308145
MUC6	3.68476734404924
ADAM28	3.89905971781691
MYL3	3.36539533658373
NRL	3.31997938542517
PIP4K2A	4.25576222392692
TCL1A	3.58635030627283
MED7	5.3160392389691
MYLK	7.22030289208534
RRP1	4.67862399275952
TFAP4	4.43992216933583
CYP4F2	3.68015613995578
UNC5C	3.16532443773604
ARL4D	6.5962695041175
SH3BP5	7.38254579721125
AKAP6	3.4504716367444
CTLA4	3.27061214750466
ACSBG1	3.45854078622346
MTMR4	6.38211447013735
NECAP1	6.74225134835157
SLC25A17	5.35304745712725
POLR2F	7.13297111029942
PLA2G2D	3.13617680258541
WNT2	4.25932361212832
GLMN	4.48110319722862
MCM7	7.69159796002044
TRIM52	4.32408287219172
DCLRE1A	6.27572881313713
PDX1	3.43613036296817
UBQLN3	2.89264694119370
PRPF31	5.38985593945176
TLR7	3.26197939389514
SMAD1	8.8386317971103
CLCN1	3.09989835083678
RIOK2	5.34693108921519
CEACAM21	3.25076796877814
PDLIM4	3.75513635870406
STX18	5.86240202028617
CCPG1	4.40016726457016
SLC2A6	3.56697611498727
SORCS3	3.20675251496729
NOLA3	8.3124570157774
PDGFA	5.39189660995177
TRDMT1	3.34824890354033
CFL1	10.8108892061611
IL4	3.03086916061120
NAT2	3.1680069995213
CPSF6	6.21509080494541
PRG2	3.61743170472063
PIGQ	4.17282118491525
CLSTN3	4.87981056720763
KIAA0146	4.17243635991261
GBP1	7.18897587412454
CEP55	4.71353335340115
ZNF408	5.33475106377741
KRT20	2.94324837975728
EYA3	3.70634877775455
KRT38	3.32210804630983
WDR7	5.94288099715904
BLCAP	8.92579563187793
HLA-DPB1	9.69019943939952
SFI1	4.16321248176004
GNE	4.1067550914686
MGAT4C	3.25588436732701
CTSE	3.76343436211792
SLC35A2	4.51396499999702
TUSC3	6.44963318207652
GABRD	3.26422867486245
IARS	9.35490739173198
ARFIP1	6.70977178292461
SFRS9	8.77610728210207
CEP110	4.39686630991597
MYF6	2.91101164567446
MGST2	8.76971488399348
EVI2B	3.78583566905289
TRPV4	3.10310400165884
SLC25A11	5.59146756075245
EHD4	6.47381113944752
NOX5	4.1126423295148
NCKAP1L	3.95368182410018
EMP3	4.78684132414786
SYNCRIP	7.9411541105826
BPY2C	3.16324811336689
C1orf38	4.32353296952807
ZNF426	6.39742487161276
ELOVL2	3.13966531994608
ATP5J	9.97883716913173
CBX7	4.9352806229372
OSBPL1A	8.00473481542132
MED13	7.11830886952542
ZNF589	4.26218476204447
CHRNB3	3.30515358742263
GOLGA2	5.96641708604344
NIF3L1	8.01708177659582
TRA2A	5.7221630738894
F2R	4.68370559813334
PHF2	6.12441448348703
PID1	3.27004932156839
MTAP	3.59448020134254
RFC1	6.39200251274736
C5orf3	5.24226292115443
ADORA3	3.6446995112698
ACTL7A	3.50537399777447
RAI2	9.51095728479008
MAP2K7	3.8503832549206
HYAL4	3.20367344905243
GZMB	3.80853483007193
FCGR3B	3.51000979886580
BMP1	4.01499572998767
CPNE6	3.20771501508719
SP2	3.95284387084259
DPF1	3.72795098278321
SMPD3	3.08071052407026
TMEM38B	4.04433241274833
CCDC56	9.18074294349897
NFE2L1	6.65995627252541
MRPS31	6.65110699837029
STIP1	6.63207919973256
MMP26	3.14334693264535
RASL11B	3.45402914058377
NT5DC2	6.37871714111182
HLA-G	8.14326829398136
LRP2	3.83122430915641
MTDH	7.16048866809934
HSP90AB1	10.7066584181791
PMAIP1	5.72869291061594
LMBR1L	4.44229596832088
SLC25A20	5.65224618334353
RSBN1	6.49564719208405
S100A2	6.54312860681574
C2	6.18732533923796
RHOT2	5.34715486458861
RALGPS2	3.41471632892747
EIF4EBP1	7.33118142940373
C2orf27	4.05221479211613
GCKR	3.56538743008942
FER	5.08363757439325
TRPC6	3.28197118948327
RGL2	5.85172845695609
ARPC1B	9.48722756511628
SNRK	7.01456964576393
UTP6	6.81137047940246
DNM2	4.58238539073041
GCS1	5.47165698314694
EHMT1	3.44190645132836
GLDC	5.49245174690382
FBP1	4.66871005336077
VARS	4.65784973575151
PLA2G7	5.98479105854735
RAX	3.16899416041673
TERT	3.37266967874216
CCL1	2.93996447126046
FUCA1	7.05767498694272
ALS2CR8	3.62699498893548
CXorf21	4.47404319284538
KCMF1	9.33320927452967
MFAP2	4.13136087858889
OXCT2	3.58511120072301
WWC3	6.94906205796673
SOCS1	3.56108291543939
IL17RA	4.29486091746007
C14orf115	3.93442075142648
ST5	6.96096420557437
STRA6	4.64897959433714
MPP5	3.93939591890382
SPA17	5.34585323624518
C21orf7	4.10935962196894
FLJ10986	5.43853921123894
LHFP	3.9523559212747
CAMK4	3.47614235934414
GALNT14	6.67997033286944
CXorf27	3.26742794252029
CLPX	6.18730117251782
NPLOC4	6.73130514932803
PJA1	7.30010296777245
CPLX2	3.55665584583992
ARSD	3.84599159078841
WHDC1L1	2.82063416671988
RB1	5.33970853703382
PHLDA2	6.08633467967267
C2orf56	4.53307374370879
GUCY2F	3.2862320125518
MPV17	6.63716767237677
PSMD4	6.97124383722694
SLC35D1	3.77398046641326
C20orf103	6.82641290707249
COL16A1	4.42101439722466
ERLIN1	4.89369675253097
JMJD4	4.31871766815601
SLC29A1	4.33942665113007
GLRX	4.45834653173492
HIST1H2BK	10.2511898270367
TP53I11	4.34271045136024
ST3GAL4	4.20422843482001
ALG8	7.28600704765085
PF4V1	2.72284754619451
SHOC2	7.65416661620959
REG1A	3.52081431868816
FBXW7	5.01277523907453
CYB5R3	9.14774495736238
MINA	6.18850901289529
HHLA1	3.73045106449597
MYST4	6.26249677389453
NR0B2	3.76196355145856
TFAP2A	4.91466049483231
UCHL5IP	5.041317918592
TIMELESS	5.61575500764033
DDX10	7.2151648838768
SLC25A36	8.95095656115662
TMED10	8.05284495840082
ZNF507	3.13721897384651
LOC90379	3.91717018510776
RAB11FIP1	5.10085800377445
ATAD4	5.84079520802925
PHF15	4.29735697509644
ZNF26	5.65563367791417
KRT7	5.6456552443922
RPA3	8.33192533094
YIF1A	6.92933137964765
PPRC1	5.2489557118345
PCDH17	4.92697864502599
PHF8	3.84736584064487
RDH14	7.07055108079092
DNAJB2	5.36441255638014
HNRPK	9.77851974419177
PTPLB	8.2462977183688
RABEPK	6.7424979737757
SNF8	6.54697050548464
CBARA1	7.51502759980489
RAD51AP1	6.73402041400026
HAT1	8.92497411011908
HTR1D	3.5535618009903
H2AFV	7.08050267385051
OAZ3	4.61548090650987
CXorf48	3.22614109280103
RC3H2	6.1907272936775
SGCD	3.7145282097908
PHTF1	4.34247499866157
CA3	3.48370066151286
PKIA	3.35671752162633
STX10	7.02976492061586
PEO1	4.79775126013193
JMJD2D	3.39147069212221
KRT19	9.41065889044481
ZNF143	5.91424733984786
ENO1	7.41048952331287
TIPRL	8.18977299143428
MAN1B1	5.28461049340215
P4HA1	7.46432961585287
TPTE	3.06344215297578
AKAP8L	5.7716330304835
GPR17	3.19335811376152
LRRC20	5.00905923243752
UBE2Z	7.1509031547608
COL4A1	7.73379063987828
ISOC1	6.11876447656361
RNASE1	7.26466651488727
C20orf20	5.81368305534317
NDUFB11	9.01120268169288
STK19	6.22031558798263
OSBPL2	5.29694742481044
PTTG2	2.91362446394042
GRM7	3.29029367650315
SLC39A8	3.86197381230071
APPBP1	8.80099752723467
STS	4.13350175866059
FFAR2	2.91768529222067
TMEM123	9.29646298082369
GLI2	3.76068218731313
BTNL2	3.32418356878809
ALDH1A3	3.79590231951642
TGIF1	6.33118881153465
SCO2	5.1465088576147
TP53	3.49424804103683
CCDC69	4.23437613807419
ZFAND5	8.81411830508737
ICA1	5.0414136792043
RAPGEF2	4.75566490904114
NAV3	4.03054641318642
EPS8L2	6.1325445997789
ATP6V1G2	3.05807828841989
MNT	7.2457005210298
C6orf145	7.31978346021044
PPP6C	7.43699410404715
OR51E2	3.03330990341382
OTUB1	5.83321593576368
ENTPD1	4.16553376132318
TMEM115	5.81403525677739
STK11	4.19158443661175
PRPSAP2	6.5696300073858
SH3BGRL3	6.34249453076177
MX1	8.25470715445715
PSMC5	7.717349159749
TTTY9A	3.69173989900472
EXOSC4	5.97344504509422
SETD1A	4.62191838966961
YARS	8.36192972231832
SLN	4.60916148780461
RELB	4.29481184949045
NLRP1	3.64853368149611
LAMB2	7.23775175909904
FNTA	8.58801013701883
HNF1B	6.24676176055541
C14orf139	3.44182377462204
UMOD	3.02769444635333
ZNF512B	5.12752823818667
GPR25	3.58905012087613
C6orf49	10.3841701975347
ATP6V0A1	4.41227044126139
SNFT	3.72369020903090
ZNF768	4.31403980694431
GTF2I	8.23764046925949
KCNN2	3.4270885003665
DYNC2LI1	5.63359870314228
DGKE	3.3472895187198
DNAH3	3.76285919115654
RPS6KA1	4.51359484464773
C9orf53	3.23405520592857
PTPRM	5.48539387983191
MRPS15	8.18630061713248
TMEM59L	3.86630292122729
SSPN	7.23798145868487
IGSF9B	3.44775698065965
CNOT8	7.26813732546763
GORASP2	8.73615808165274
ADAM17	4.19139331827178
CHRNA3	3.35185140300606
MYOG	3.56384108963311
UBE2D4	4.60804846153197
CPNE1	5.65968347518563
AK5	3.50327947454457
RPL37A	8.04752751096529
CPS1	2.91730633258614
NDRG4	5.44754121673081
ALG5	7.20255028243996
NCOA2	3.65924194801089
LOC130074	5.77141773402898
PIAS4	3.89438454478898
S100PBP	6.0876518883801
TEGT	9.15759041574428
USP5	4.94606848165932
CFLAR	6.04596957883991
KIAA0692	5.34168399772422
WDR48	6.06127905530397
PCDHGB6	3.05570808278243
NRXN3	3.61020436781301
ACACB	4.16584301392451
CDKN2C	8.40557634830323
KIAA0226	4.59505278289312
TRAK1	5.03951064521661
CUTC	4.64010898507452
AGPAT5	7.18090468015209
WDR68	5.39465802505675
PREPL	6.46036752601215
ABCB6	3.93657270485926
RABGAP1L	4.0525806537414
FCGR1A	4.04154352244738
EIF4H	9.45344798947897
DLC1	3.79882002423064
MAPK8IP3	3.8398863421585
SPRY4	4.90007446281419
RPL11	11.4283651569476
RAP2C	5.01193681197601
ETFB	6.44181984957637
RORC	4.20314484201009
GRAP	3.24915845635274
SEPW1	7.52782655922972
NMU	7.1692115174458
MXD1	3.01735470389163
IFIH1	7.57354399060084
AZI2	5.42203819536068
WDR37	5.10063507213563
SEMA4A	3.76243790218794
RPL8	12.3878514167687
NUAK2	7.42063772175664
AHSG	3.24025431432994
RBM39	8.90717307811922
MANSC1	7.8711394153957
IMP3	8.43876723753723
ARHGDIG	3.80741172435205
ELTD1	4.81910660980995
PRAMEF10	3.34850246157712
RGS17	2.87125139539256
KPTN	3.46659280960027
C2orf3	4.76806849533428
PCTP	4.73239673381704
MRPL42	7.32569742898313
SIRT1	5.63256650243846
MANBA	3.96650325162627
CD164	7.98611519460832
ZNF671	3.858543849768
GFRA1	3.17585909987772
PRM2	3.14247341358016
IL1B	4.07621930808318
HAX1	9.21219355958501
REN	3.19969989923577
ZKSCAN3	4.70714034697735
CTSA	7.91662191348848
TPRKB	8.6636072882964
UBFD1	6.91425436666146
CDKL5	3.17233365135143
HIST1H2BD	8.57681911346178
COQ4	5.76460061868234
TXNDC4	6.85281598154728
C5orf22	6.94545499950882
VGF	3.66428961224114
INPP4A	3.57041511326599
RNF8	5.71214723244556
BMX	3.25792470634801
SLCO5A1	3.98809088589326
PTPRU	4.55912194737525
ATP8B3	3.05712792932595
HOXC8	3.66609882363669
ADPGK	7.03924773557957
IL12B	2.77353263365155
LARP4	5.24852972529166
ZMPSTE24	8.7280940622257
PFDN4	6.3565478806167
KLHL11	3.36309498958699
PSMB3	9.5203757742438
KIAA0157	7.10570201972677
DDX25	3.06618102113685
NCAN	3.65265145753654
RPS25	11.0960042660148
SOBP	5.87441136185895
TESK2	4.00743505249209
DNM1L	6.7047008115198
LOC55908	3.16581143241453
MTIF2	8.67722563129705
ZNF207	8.44751473266922
EXOC7	5.18190276751899
CLEC11A	5.43412653163985
TXN2	6.69535797842679
TOLLIP	4.79182533629191
TRAPPC3	8.40994687117742
TAF15	5.77721276713464
HAMP	3.71523359791921
GRIA4	3.53579174763671
IDE	4.10354010428617
DLK1	2.92802755053124
PLVAP	5.36523111905566
NOD2	4.13313954643733
SCMH1	6.25084298445374
ELMO3	5.20261903017779
GPR68	3.16467265649904
HTR2A	3.04206578532246
FUT7	3.83381526165325
PRELP	4.13708526385799
COL8A2	4.4245908647699
GYG1	8.69988386898248
C16orf68	5.24622377096284
R3HDM1	5.18870292803236
ZNF91	10.1656952187700
LPIN1	4.91144575258299
KRT12	3.50718380996201
BAALC	3.69844302080219
MKRN1	8.0110792947613
KIAA1598	8.74058997483663
ANXA7	8.65464979390246
TNP1	3.79177685785819
WDR13	7.13077933494399
GAPDH	12.4377582939407
BSPRY	5.19152133571995
COX7C	10.7716559989151
FAM108B1	3.77533760058434
PGAM2	3.70014356007943
PEX12	5.47095260943085
APC	4.51239651866011
PMP22	6.34232049585596
TLR2	4.57759040704261
NPBWR2	2.81554121954425
WFDC1	3.84251196058375
MTL5	4.67222083673356
COMMD9	7.19585336996306
INADL	4.3683567200731
GPX1	9.79823980344279
PSG11	3.09979772837821
SLC39A1	6.63252789702555
SNAPC3	4.81307090079398
C4orf16	4.65746587303139
GNA12	4.46288689300464
LIMK1	3.97591905742739
MECR	4.5231593109215
CDC42EP1	4.21617286819083
KIAA0101	6.92555706567929
B4GALT5	7.30476893981605
PIGC	6.90643960954726
LRAT	3.23748759582542
MMP19	3.91052050021486
IL18R1	3.44860484349165
VNN2	3.5705795641345
AKAP11	5.13803957224705
BCL10	6.26177012351042
GLB1	7.733223493383
DTX3	3.40546221824323
ACCN3	3.21547493700291
MOCS2	4.99841482527631
HCRT	3.27949000496844
CYBRD1	5.80790398273678
REG3A	3.36822121998912
SULT2B1	3.64888790002584
SEPT6	4.26376105015438
MMP10	3.48933166178081
CDA	3.30788951791034
ME1	4.5729468522413
TCN2	4.2655045978205
MGRN1	6.19089665366855
ZFY	2.7769426982012
CHRNG	3.55644138591867
IVL	3.40619721865203
PLEKHA6	3.91998368549622
CALM1	7.13428232254954
PGDS	3.48203611425757
C8orf33	8.1989493030508
CYFIP2	5.79355905780381
TEX11	3.69270254328138
CKM	3.32986530281800
MAP3K11	6.01856831601377
CEBPE	3.22281465065883
ACOT8	5.40120400532017
ESR2	3.00639850707063
OLIG2	3.14001138264658
AGTR2	2.95621696679583
DNAI2	3.11589488958384
EPM2AIP1	7.86845427728352
C14orf106	5.27592328473034
PZP	3.66440203555262
RPS9	10.8803030281114
SIVA1	5.3497342247261
HEATR2	8.45004730865435
CD3E	3.21102040108345
APRT	7.01491232748026
AMIGO2	6.71571644111978
GPS2	4.98293310079201
NOL14	4.78431074236313
TRIM36	3.62643383377312
RALBP1	8.57617880297638
EVPL	3.72778618502918
ITIH4	3.81536785432300
ADARB2	3.33679991083856
PIM2	4.3602798039626
REGL	3.14449628077802
GJA5	3.63663424462612
SLC17A5	5.83363915709026
PIPOX	5.06674321285592
HGF	3.42929690789040
EPHB4	4.65997412338632
SOX18	3.79703115096755
SERPINA10	3.34776570956709
INSIG1	6.50182904737196
WDR23	4.72648864095873
SYNGR1	4.05283202617527
TEX15	3.52717116705225
REEP2	4.55008163983079
CDK3	4.94755293761231
HSPA12A	6.14327483439011
REPIN1	7.57916617855574
ARL8B	8.94446284040965
PDE4A	4.17914949060346
CAPZB	7.17527313844667
SATB1	7.62204500299084
PPM1D	5.70217659657194
VPS45	7.55851915880079
TP53BP2	7.09640439501907
GINS2	7.85287673528218
CYP1B1	4.99732068962085
CACNA1G	3.42242592664807
VGLL4	8.7003100638554
XYLT1	3.33013839214066
BRWD1	4.4197701719593
ROS1	3.39430018255178
BMP8B	3.15048826637193
SLC5A4	3.42665416685419
SLC6A3	3.41661676817800
C16orf53	5.4611194380484
APC2	3.88413212843013
GOLPH3L	8.17901080003742
ZBTB17	3.90784897730072
C6orf54	3.42055253218827
SLC19A2	5.17095408425933
C6orf134	4.35700907488796
C9	3.04469177498417
ZBED5	8.76352807420787
PVR	3.55394011901493
ARTN	3.46375409651875
LTA4H	9.37255690069976
MAGEA4	3.47172531812393
IFIT3	5.69340379193601
PDE3B	3.74987852946504
GNRH2	3.83009174527112
STEAP1	6.3939832182866
FLJ10292	5.77419568247599
RPL39L	6.33839432099135
PGK1	8.01802439752367
CCL13	3.45605192503893
RLF	7.19783204762581
MLXIP	4.49221554436296
PLOD1	5.41704537470693
MTFR1	4.89605389001499
NPDC1	6.74270961241873
C11orf16	3.90840526546982
RRN3	5.17427273861163
GPAA1	6.0635302025331
C3orf14	3.43255795665893
TEX264	6.23572210556075
C22orf28	8.5037693379546
RYR3	2.93198121125643
VAMP2	4.59588175789202
XPNPEP2	3.40612609757006
PDE6A	3.16257188423423
SUPV3L1	6.19329072830064
FIBP	8.76246953354272
SPIB	3.32686750168924
TBCB	7.09902493226861
DHCR24	9.5436401693595
ADRA2C	5.80972682315604
MEF2D	4.06490867045481
MYO1B	6.29153299395899
VAMP8	9.74060541435601
ANKRA2	5.25557193040815
TLX3	3.64622710580465
PANX1	4.64537478130186
RCBTB1	5.66136276571222
FGL2	4.57980504975538
CEP70	6.38214310612359
WASL	6.23298486742641
DCHS2	3.66097842268943
RNF25	4.59411498790099
CYBA	8.82696920914798
ARHGAP11A	3.27140888296512
PLAU	4.89623371966897
MPZL2	4.51622699002190
MATK	3.17483320642935
EHF	5.09694834097559
CTNND2	3.47020828915083
PTEN	3.66121128109804
ANXA1	9.48226721790343
AFF1	4.43350661597823
ZNF189	5.98664575872125
SUSD5	3.47260309129212
SLC28A3	4.17010629798288
GUCY1A3	4.97642191722505
RASSF7	6.60274110820494
SETD2	6.65839619051107
ROGDI	5.54708221225829
C20orf195	3.26712714227877
TICAM1	4.01883349318555
PACSIN2	7.63279212375857
SERPINB5	3.57910159665419
PRKCDBP	4.93121145810722
TFDP3	3.42349322155331
PLCB2	3.93457282711055
RFX5	7.70628679953103
TXNDC15	5.12384702089282
PTPN18	5.81481585909193
HLTF	8.90450131558767
PKP1	3.30379008310395
NDUFA6	8.37808247594803
KCNF1	3.61848150826955
HMG20B	4.92324795249803
SYNE2	7.11831346433403
SLC22A4	4.0156889756339
VCPIP1	3.33180809248363
NETO2	4.18849980693723
SQRDL	8.2799303209999
BAI3	2.89032588645148
GALK1	3.66462522846242
SERPINA6	3.24428572310803
ASCL3	3.3105774205098
NOSIP	6.14472140466054
HD	4.35435499040525
TRIM23	4.01765663115781
FBXL6	4.05109839057543
FABP7	2.86415213154710
ARL1	6.1502005011058
MAGEC3	3.16917098536769
CDK5RAP2	6.15362671041026
KCTD15	3.82582000612026
CD1D	3.26412370523499
EIF3B	8.37080764624661
KIAA0141	4.82592236489976
BIK	7.50795610586267
PAX4	3.52601751215263
NANOG	3.02866506137256
CEP135	4.58989592011772
ALOX5	4.20520992477312
TRIM22	7.47293992510779
LYRM2	6.40144113420153
GPR162	3.48862986084812
RNASE6	4.8399274657689
GJA1	9.86072545600831
TAS2R10	2.96977821462165
FASN	4.38616049367043
MRPS14	7.69294448704868
HMHB1	2.86725224750931
GPR116	5.04273462714452
TAF7	7.37252501838266
GK2	3.26138750622726
ZNF219	4.42945693014218
AMBP	3.13080839413306
CD33	3.72137511704031
RAB3GAP1	5.39736650504714
NXPH3	3.76859374316888
KIAA0953	3.7265734548832
CROCC	4.12415113664126
CCBP2	3.2550620044349
GPX7	7.02834198907037
TGM2	4.55300826330828
STAM	4.48604335149722
BASP1	4.50847823587998
ZNF202	4.09137033222218
ACTL6A	7.0897889222149
POU3F4	3.58446492644488
ARHGEF7	5.49933364132208
SLC23A2	4.14376076610253
TBK1	5.84612409986344
CRYM	3.82697783755868
PKD2	4.51220021795331
STX2	4.13436489968582
ACTL7B	3.04599023573256
RPL29	12.1486970522418
NR1H3	5.2453955911242
MPPE1	5.92815662171386
CLCN6	4.05686159751317
C16orf59	4.55854403187573
AADAC	4.73346101246534
SQSTM1	8.5712521120314
TCP10	4.00232367708438
BIN3	4.96171851566737
DEFA4	3.82664381253391
HPS6	5.13737409318205
ZNF197	3.54413043830464
MAN2A2	4.39748245242065
PTOV1	4.72344211787861
GABPB2	4.62083529681629
KCND1	3.75159125259117
RNF208	3.97032737217557
PTPN11	5.51831133887964
ZNF274	6.49780311960451
C7orf26	4.86453407157777
ATF3	8.25260898945952
UCHL1	7.02414323213142
APOL6	4.82202606028798
PLK1	4.22868689531729
NPHP1	3.47646477087425
DAB1	3.24916221865125
MLL	4.8442596261212
ANKRD15	6.3306164476235
C1orf218	5.97556068909827
DDX47	9.5828593404792
ATP8B2	4.37147037939432
ANXA13	3.24763275938207
RFTN1	9.37445103954028
TAPBPL	5.7650336232949
BTG1	8.7083383601953
DPP4	3.34018981756528
KLHL23	7.2673722170425
APOC3	3.49406732775697
NPPB	3.09879465080798
ZNF148	8.0370042782286
CNOT4	4.50175179927569
HIST1H3I	3.07925852465675
IKZF1	3.66052401761224
ZNF141	3.28279277981053
PSMC2	9.27744221556706
APEH	6.82706033807116
GGA3	4.02145141014672
OR2J2	3.12015717767294
KCNA2	3.14522146782284
ZNF749	3.41275524808795
LPGAT1	6.75225833408649
TMEM159	6.66282763730265
PCYT1A	3.34199556547104
BRMS1	5.39991115642488
CHST1	4.3677276096156
LGALS1	10.239170936081
THOC2	7.42346334290858
TAF1B	4.8130414364457
GPR173	3.37801776331483
CASP10	3.95542323425414
COL15A1	4.80220463802406
ALK	3.68668090066186
GAN	3.33296816984943
EXOC6B	3.53847634090646
PCMT1	6.64120847585384
HIST1H2AE	6.48426643592701
VAMP1	4.21727483187002
HDAC5	5.32164532770007
SRI	8.3220296298714
HLA-E	10.6963527068744
SLC25A32	5.08883610626936
FLT3LG	3.07651030701198
WDR1	5.96956657293966
ATP1B1	8.46241490130238
SGPL1	6.09205640038351
AFG3L2	5.9201817330008
C5orf15	7.0858785982792
SWAP70	5.82731042830452
UBXD1	5.15606764147917
TRIM31	3.18622761077444
LILRB4	3.30719441522705
GSTA4	5.14852313038799
ARNT	4.12689175502376
CDKN1B	9.07169164771722
SEMA3A	3.66706096094265
FOXC1	4.55059778843117
HIST1H3B	3.61420770779345
BTRC	3.36968093964462
LSM14A	6.59574349569808
IQCH	3.39197577564641
STEAP3	6.04189188576402
YEATS2	6.22188665456184
CABP5	3.44991385426842
TRIM3	3.52167507498775
FGG	3.00528667949501
ABCA1	5.91732336150048
HNRPM	7.38747479012384
PLSCR2	3.34086771319140
JTB	8.97021457269504
PQBP1	6.2772822913635
CLEC2B	6.15562490084618
EDC3	4.10350024575339
REST	5.29513636807902
THBS3	5.68235716808168
EVI1	9.21567266661913
MGAT5	3.91201500555871
TSPAN8	3.50608647286287
DYNLT1	9.20499001684923
MUC1	8.18899246951287
IGSF1	3.15515237080632
TEAD3	5.63504429430594
ATP13A3	5.32568988147189
C3AR1	4.53683851654344
STOML1	4.67011312233316
EFNA4	5.62291602045046
HAO1	3.3155285503559
USP24	6.35842142110879
TWF1	7.02002415230997
MRPS17	7.8868511457962
MYH9	7.33075785055926
C9orf9	5.83730772345797
LBP	3.29884303268106
FSCN3	3.60862109830422
BDKRB2	4.0666798273772
HSD17B4	7.60920331669773
SEC31B	3.5504805995606
IDH2	7.6718134665743
SFRS16	5.50870163722255
AICDA	2.96949235927173
RAP1GAP	5.87180186081895
C1orf56	4.31195724891808
DCLK1	3.29672286464486
MEF2A	4.89126083915348
ASF1B	5.60591644943045
HTN3	3.02255745773895
ADAMTS9	3.00681297497044
COPZ1	8.06452240458472
SLC4A3	3.26463960115183
TAF2	8.28478767776847
KATNA1	4.99753200297218
STIM1	4.13600339935004
TBX2	3.97111435297347
FOXD3	3.04883422998183
RPS4X	12.5799466886931
PODXL2	3.8870790880532
C1orf176	4.42179158974349
RPS3	11.7675367926042
COL21A1	3.26402173560994
RAI14	5.66030758910951
LRFN3	3.99109500106264
SRPK3	3.92070448779544
FKBP14	4.45621063681316
TNNI3	4.0051016057551
CXorf9	3.19556189832273
REC8	6.56322828132263
HOXB3	3.63494727995874
SGCB	5.18836970990491
FRAT1	4.31098714067001
CLP1	6.59073699850215
MORN1	4.04214796686878
DUOX2	3.05720760439788
TSC22D3	6.25789953633717
ARHGEF2	6.36194016052682
CASP8	6.76856305343869
PRKD3	5.09978071655132
CFH	4.27284332240747
NRIP1	7.42579266108456
TRO	4.43164858442253
BNIP2	4.98581362709223
DHX30	6.13576110071847
TBC1D22B	3.10732404701724
GJA8	4.09630465470627
GPR52	3.10821798603998
FGF20	3.14872482194366
CASC3	7.08353451289361
METRN	5.56171131684433
KRT3	3.47893732788365
ARF1	9.1019154172359
MOG	3.40083371463143
ATP7A	5.29518248164378
CCNG2	6.11632016236084
PLCH2	3.64971852986009
ITSN2	4.09967751786812
GIP	3.45153222568493
LOC390688	3.08498010938733
LOC89944	5.15216629574939
PSPN	3.62502263021370
HOXB13	3.21248154228283
MTMR8	3.73802338113985
UBXD8	6.84580022046394
GYPE	3.1942132445799
SPAM1	3.23531702999021
PPP2R1B	4.35381623912662
CNN3	6.72009423839127
JAG1	4.8838968234349
HIST1H2AL	2.98619064175265
CHGA	4.20841968645422
CACNA1B	3.54834887265703
PAPPA	3.62009998948794
RAPGEFL1	4.4654769768975
RHOA	10.2860918191085
CYP4F8	3.29657066466033
TRH	3.56548389061781
DCTN3	8.45091597120927
NT5C	4.16626025421141
ZWILCH	5.90606888077656
SLC1A5	4.82753198366506
CALCA	3.16286932891541
VPS41	4.8975060254435
SYCP1	2.95503676111454
KIAA0174	9.0356430038733
CXCL11	4.56504930244686
ZNF639	4.5997000644547
CACNG4	4.78323087155819
TNNC1	3.36352442025324
GFI1B	3.24501600696824
C11orf58	8.91423867035534
PSCD1	4.4496867016247
NUDT18	3.85547285103375
CASD1	4.89006142979367
LPPR2	4.11466104798609
TTC35	7.61042269897727
SMC4	7.63712432421868
ZNF771	3.41840249705252
TTBK2	3.94077060475226
