Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_D05_472002
Composite Element REF	Signal
PPP2R2A	7.16317347028474
CPA3	3.83361561052219
PVALB	3.16705669172697
BCAT2	5.49445937359579
MFN1	5.8034144843608
F10	3.04757909690683
FAM134C	6.83019863803662
SNX11	5.3468975537216
COMP	6.35032347344184
GPR177	7.22268599041971
TAL1	3.14506159089323
ACSL1	7.12877346522041
ABCC5	4.10561362963284
HCFC2	3.95981263651135
TCAP	3.42632746701268
ABL1	7.6285907153064
RBBP7	10.2484946912392
PTPRG	4.88192639750104
NCOR1	5.9110113712871
MOCOS	4.86891211393791
C14orf93	3.49479700193482
PRDM10	4.02964496445623
TNRC15	5.80205520998275
SPINK4	3.58134783107492
TXNRD1	7.58599895440458
UBE2H	7.2033660769449
BRDT	2.54688327637352
SLC16A4	4.12691317515358
VIP	2.87545389835932
CALCR	3.1802720439849
CCNE2	3.78878453428398
SLC6A8	4.31774754317485
LILRA1	3.75410009087956
MC2R	3.2738253299572
MBTD1	5.32404811443606
USP33	6.49034362926485
PPP1CB	9.15540610470543
C15orf39	4.40045095064486
ABHD8	3.56299314333756
MAP3K12	4.89996589605891
PAAF1	6.62128940489647
ARF5	6.40708009997097
CCT3	9.10416585093333
SLC3A2	5.44393301739573
PIWIL2	3.28294700562289
RAD50	5.40754526031082
IER5	6.45999198561961
SYNE1	3.91556467964484
MBTPS2	3.4927537901812
MVK	4.15565516220269
TSPYL1	9.65162119898657
NCL	9.40419553464743
PSMD10	8.99499885733535
MOBP	3.33675374673469
GUF1	4.86772441454103
WDR44	5.85220706496692
HRH1	4.61475342175487
HIST1H3C	3.63968858103349
C5orf30	5.48399974661702
RASGRP3	3.96772591368186
RNPEP	7.10936169452914
PRKRIP1	4.82638701154727
MED21	8.6549100003213
GRPR	3.61176283017257
SYT11	6.30345635678444
NTSR2	3.21397175046641
Gcom1	5.11128215594027
SPTBN2	3.69159465894767
LRMP	4.40356249064438
HTRA1	9.50211031209326
RNF111	6.7595476022996
SLC26A2	6.06572756059873
WISP1	3.71158285405904
ATP2B4	6.57652851784286
FLJ10769	6.28171174691581
PTH	2.86251335624850
KIAA0895	4.94551009945757
CHST12	5.26549887486138
RAB22A	6.70320688294038
TARDBP	7.3087332798584
RANBP5	6.40471865870001
P2RY10	3.12193927263831
STAU1	9.44103956637147
NME5	5.20139692439659
DDX21	8.8433097100354
CHMP1A	5.75168328569432
BARX1	3.33574348609864
HDAC11	4.05613840167726
NOLA2	6.89808071197401
MTO1	5.08426665794641
DHX29	4.95918489229312
HADHB	8.6746514396869
ADAR	10.5546336982012
SF4	5.70313441710608
PLXNB2	6.56002921621296
P2RX1	3.07220523860826
SLC15A3	5.45098579893201
GAS2	3.39698908927123
EN2	2.95358938356601
NUMB	4.78031317920681
C14orf172	4.68369499814139
TNIP1	6.25518046050288
INHBE	3.33025713429731
TM9SF2	9.26978458769725
PSKH1	4.15565068479709
NSFL1C	6.70902374024599
RHOG	7.13146528976883
HBB	4.28686045897274
MED15	4.63151602252943
HEY1	4.40344104963209
KNG1	3.23681449749889
CASR	3.36228511420889
ITGAX	3.96594145448487
CANT1	5.67871489093007
C6orf66	6.96711383243771
UNC50	8.24333729758174
C21orf33	6.37172427551396
IRF2	5.19817493051473
HEATR6	4.85264827653403
GNG7	3.79370490394449
RUNX2	3.20438487326484
PGR	3.15539683949293
SOX1	3.1497074321454
CROCCL1	6.61705487564504
BRE	6.71023795640385
SRPX	4.91603351263421
MBNL3	3.32241726819139
ODC1	10.1650440652356
SDC3	5.20935534148426
NR2F6	4.5841366330039
ADORA2B	4.11717508902073
ZRSR1	3.25361337351952
ZFYVE16	5.87660134586286
RPUSD2	4.50755742827392
SYNJ2BP	5.91791078150372
POLE	5.08588896904956
E2F2	3.06205355113507
C14orf173	4.67783177585116
THRA	3.9804914064714
MAPK11	3.68520134313112
TBC1D22A	5.32723300628839
PTGES2	5.09276955889576
HIP1R	4.4105304113166
ENO3	3.15556885390231
COL4A6	3.46568970161425
TOMM70A	6.79052648538791
IRGC	3.32618491456419
NAB1	5.42975917434923
DET1	6.1658568114546
TRPM3	3.13830789684945
ZNF532	7.89827560665418
RAP2A	6.03411584908041
PLG	3.34808393855749
FECH	6.01605503283534
CRIP1	9.62395860593213
AZIN1	7.12530467850163
SLC7A7	5.70503359377133
CA8	4.53499860541998
IL10RA	4.69260039125092
CDC42EP4	6.0639359839336
C16orf58	4.73517472844069
ARG2	3.99216498944549
NOL7	7.08022175198811
JARID1A	6.37221691919349
PANK2	7.37609491088506
ASH2L	6.63373659926292
ICAM3	5.3020302878498
TMEM16C	3.18298379305421
MDS1	3.43270143571586
CABYR	4.66069058777714
SLC1A3	6.50340784017772
RNF139	8.63439486049146
ADAM8	3.92508805719281
SFTPC	3.49911815424534
BCL7B	5.21734095843556
MAN2B2	7.52029315759426
PCDHGA11	3.03632187298017
RGS12	3.67897004136175
EIF1AY	3.12811140828433
NUDT13	3.37504181838126
ARL6IP4	6.81585779674061
RPL35A	11.0626789414072
CCDC21	4.59908629442401
RAB40C	3.54831982463901
EMR3	2.87843742384944
PRRG3	3.38040663239174
LRCH1	2.86136960150094
SAA4	3.4960067371454
RAPGEF5	4.87151236625216
ZCCHC2	6.34497973088445
CLIP3	6.68422715002068
MAP4K2	3.5381343332936
C20orf30	9.10140315904433
SULF1	8.8459426980848
C11orf48	6.80435902061183
PRDM5	3.08061099389867
ELOVL1	6.5479472054805
PPP4R2	6.9387489079956
KCNV1	2.69609488016412
ACP1	8.29926406507957
SIGLEC5	4.02294056559386
ZMYM2	5.3311580524066
C19orf61	3.94280870829213
DAGLA	3.64982200982943
GPR32	3.63414954368835
EDG7	4.48703922134816
NEUROD6	4.35594249048659
NEURL	3.84609865141134
SLC2A4RG	6.53933763239366
LPL	5.8260987348389
CA5B	3.53238815036685
MPHOSPH9	4.91175687209421
CLEC2D	3.27997352366635
HMG2L1	6.08558575528837
GRRP1	3.48351111866651
HCN4	3.59539647319969
CD8B	3.50159546853933
HIST1H3D	3.53026653761779
TGM4	3.23589137679937
SLC6A12	3.53360278427757
CD84	3.77419507911135
TBC1D15	6.98720085391635
RASA1	6.75655754409745
PHKG1	3.57665883184732
MAGEA11	3.10555768373689
NONO	9.11835624288428
IMPA1	6.75360646542218
SH3BP1	3.40146834748879
RARRES1	8.39524634237467
NPM3	3.61134680438087
CLEC5A	4.98503453920916
B3GNTL1	3.78101005231447
ITCH	4.80206280504861
MGAT3	3.80546482358812
ARPC5L	8.42831710301277
KLHL26	4.53761382403694
MBP	4.57055767703695
SIM2	3.78072387552011
RPP25	3.73184198362928
SLC2A2	2.66612548608379
EXO1	5.10233313524353
SOSTDC1	4.71228779394476
HRC	3.13988479919907
TRIM48	2.93265613169442
KIRREL	4.48691159986952
PIK3R1	6.9251304453814
HOXC11	3.72916369725803
MAF	4.50146402586046
DOK5	7.99790347073448
HELZ	5.75452229218609
ZMIZ2	4.95191590537871
SLC46A3	6.03237906996923
ADRB3	3.82667203070076
PTRH2	6.50328954522923
DMD	4.05240121733910
STAMBP	6.99402543742859
KRTAP2-4	3.60161880882991
ADCY2	3.3010981476918
MS4A12	3.05823306941183
TCF20	4.61088797884111
KLHL20	4.21628360577663
SRM	6.59925295875522
OTC	3.30694127687321
ABCB11	2.85915066707555
KCNC2	3.56643478564774
CDH19	3.18834239105624
SSH3	4.99674491260128
ZNF135	4.12284363141639
FLJ12529	6.46399899459133
PER1	4.59894186670787
KLC2	3.95956433079283
HDAC1	9.31965517127087
FAM128A	7.80423729408281
FNDC3B	7.65828983660088
MTCP1	6.65055569352528
GPR63	3.84011010577115
FLJ21986	3.41786088267248
LMCD1	6.21056641691053
MICAL1	4.59885647496761
BLZF1	4.13188128935762
IQCA	4.33519828361143
PCDHGC3	3.41709625280979
ATRNL1	2.96607034737536
CAV2	5.56685363116901
SAC	3.10443431065876
DUS1L	6.03796027624188
NEK9	4.1573572675375
WARS2	5.10595693008256
DDO	3.32428989017129
MARCO	3.56812324283676
DCHS1	4.31269312586879
TOMM40	5.33030884153674
RP6-213H19.1	6.75839697585042
TUBGCP5	3.90657603944719
IGSF6	4.64845534456570
TPPP	3.24464764521470
SEPT11	7.31110497433097
ADNP	8.6399035995081
UST	3.74244770632022
C13orf34	5.08174835117861
GSTM5	3.65678707677456
BTD	4.54151472791713
PDCD1LG2	2.79760038066763
SNRPB2	8.48342168909292
APOA4	3.15778267298813
APBA3	4.0876871701184
CUTL1	5.88219160298159
PMS1	6.33216059895757
EIF3E	11.0352053523102
IL9	3.25589574572571
HOXA11	3.31648787674613
NARG1	7.78860015778369
RPL31	8.0405683262695
RAB28	4.88102562272046
LY9	3.24218033314495
TFCP2	5.6125471671667
ATP2B3	3.01753260565660
KDELR2	8.93707814742172
TLE4	4.71798960175119
FLJ43806	4.01228625844835
TLK2	5.8977731825424
PKP3	4.52901929362648
CIR	5.19295495739704
RPN2	10.7666911594785
SH3GL2	2.91179791694059
CTSO	6.87945293711044
SFMBT1	4.98848342865791
WDR57	6.30753533809906
SDF2L1	4.42275812984821
IGFBP3	8.51770662788012
FER1L3	7.52749561921714
DEK	9.77992189774767
C20orf43	6.88494994573768
ARHGAP24	3.2535392230875
ALB	3.05236340349416
SORBS3	4.01523144365705
C4BPA	4.56447526876639
UPF2	6.64967785932338
AGBL2	3.27580978696369
C1QA	7.20784203917961
DOPEY1	4.9174855359008
TERF1	6.13664651422659
KIF22	4.40361163624268
DNTT	3.20988271917199
C10orf6	4.33801489819581
C11orf41	3.24122644802855
NINJ1	6.76679830581842
SEC61A2	4.13329400735945
HNRPF	7.28954459359142
COL11A1	9.78445313307876
HIST1H1D	4.22485605644524
UCP3	3.38029432543442
MYL6B	7.38145621362666
UBAP2	7.18669067752908
TREM1	4.46418737820904
CKMT2	4.71325099074989
HLA-C	10.7000996286702
SLC13A3	3.73508587242844
PLA2G12A	5.17053193429714
SPRED2	4.42917978538427
SCN10A	3.31633222297805
TIMP4	4.71948878040577
PITPNC1	5.48740018174987
SLIT2	6.19429411519193
RSF1	6.95051273649098
POU3F3	2.85171320901860
LIN7C	6.23513600200924
NKX2-2	3.0598418410999
DPPA4	2.74108622121827
ZNF804A	3.13532273106105
CCIN	3.24793069964497
SLC25A31	2.69624327679301
KCNMB4	4.76119592484682
FUT2	3.73134347906223
RABL5	5.29311910464418
FZD4	7.35993798864804
GALNS	4.75204216892119
PNMA3	3.51320194004148
STX6	5.05798164512144
HIST1H1C	4.96499377344779
CIDEB	3.88756135875783
CASP4	6.2830274339922
PDK3	3.92665993415715
WIT1	5.50854061765812
TPR	7.32267320645539
MTX2	6.85369237777703
HIST1H2BH	3.76654083794545
BRD3	8.03010215963492
HIST1H2BO	3.50108761079815
SERPINA3	6.00977634704027
UBXD6	4.11311594874043
HOXB7	6.07566047124458
C7orf23	5.70391476505884
KIAA0143	9.55742478620364
KCNJ16	3.11075951598109
STAB2	3.41700982337269
TNPO2	4.70807919265808
CENTG1	3.40131547767742
IRF9	8.84774718524374
MCPH1	3.11032383800436
FABP2	3.5962983988714
C9orf3	7.1608317722369
FBXL4	5.44690496035309
LBH	7.31989423976121
MYO1D	5.14847503054542
PTDSS2	4.8356074102905
BMP2K	3.87572423276454
NFU1	7.96314559088788
UGT8	4.2314922067776
SLC25A23	3.9301237083146
MAPK4	3.24408563252837
HINT1	9.43533020731297
GLP2R	3.13876207525613
WNT7B	3.13811036978137
SETD4	4.30207450767982
CHCHD2	10.4789766914914
DYNLT3	9.49185762137721
FKBP11	5.73955999166448
NDP	4.68574983301473
RHOBTB1	5.10153428625199
FLII	6.12015116457571
SLC4A4	3.70723863057234
RPL38	9.24467449903297
HTF9C	3.95654383777333
RPS16	13.1281147130301
AP2A2	5.96427184996858
CHPF	5.12412320548638
CSNK2A1	6.74246590149101
MAP7D1	6.13307556184087
FKBP6	3.34865103641547
ZNF214	3.83293770989816
DDX56	5.5813815089014
TWIST1	7.04697625826541
EPO	3.31796237042757
MRPS18B	6.40641899527867
ZNF682	3.11749123596639
AOX1	3.74400364327914
RPL14	9.4316448866174
CYR61	7.24094880395903
JRKL	5.80344335763628
DTNA	3.64205026024075
MAFF	6.78961950859165
LOC51136	3.40768632195905
TMOD3	4.28912535945933
LY96	5.42789464515589
EEA1	4.65968913630897
KLK3	3.22450974226660
IL1R1	5.25498836078425
HRSP12	6.43763893579034
KTN1	9.21250885312128
LOH11CR2A	5.19719794189849
ARL5A	8.24987919150924
MAB21L1	3.25662636787183
C20orf59	3.55590146997324
ADAM2	2.90882769954572
PHKB	5.62514239257059
CCT6A	7.80159400605867
TBC1D8B	3.65255102492148
FAM13A1	5.3391905259002
EHHADH	4.61128522327155
LAPTM4B	11.7484433753616
TMEM147	10.1323575793094
ITGB5	6.8324689874824
YIPF3	5.94887470698939
FKBP2	7.74461347762153
XPO7	5.30219948763055
GPR75	3.1154899705386
NR1D1	4.56950658978379
TRIM5	4.91017113540016
TMEM110	4.44612060651676
APOC1	8.559201786588
RNASE4	4.40580094651266
PARD6B	3.07538758231758
ARID1A	6.37747427438971
NEK2	5.83659544234295
RRAGB	4.64951823557093
PCDHGA3	3.31209522846663
HIST2H2BE	8.11856362165318
RCN2	9.53683306350204
STARD7	9.33291082305406
SHMT2	7.37960139635179
MLYCD	4.63199042013143
KIAA1751	3.04673701696582
NDUFA5	8.24533001261943
THAP9	3.12697302383059
FLVCR2	3.71260791652031
RP11-217H1.1	7.57785394252625
AP1S1	4.96684979828773
NCLN	3.88733265590787
SDHA	7.40337161302534
SMAD6	3.95952409204613
SAV1	5.68850708702245
SAT1	9.62905484409025
ADAMTS7	3.21642823284425
RPP38	7.15308114216944
RCBTB2	5.52072932964617
VEGFB	4.587791705777
COLQ	3.3791016147619
RBMS1	7.5021128621702
NRXN2	3.47397632963238
WBSCR16	5.84358795561615
DRG2	4.41834651734571
KLRB1	4.00515901542746
DNASE2B	3.21327453355581
SAFB	4.54502183839692
MAPK8IP1	3.91054200104769
RFX2	3.52715469787629
MLLT4	4.09789806584595
ANKZF1	4.91665115868733
DUSP8	3.82761513083314
C19orf50	4.68460203276741
MEF2C	4.85068655689597
SENP5	4.14398818383323
NFKBIL2	3.28198788048291
LBR	6.61713706663583
CBFA2T3	3.50335336504223
AFF3	3.37495707624366
IL2RG	4.49396181980911
CCDC51	6.27234530402116
COG7	4.92053131728722
MYB	5.71732018463493
KLF3	4.39419457915542
PLXNA3	4.55711623060852
KCTD14	7.14751098883455
FZR1	3.62581060444009
XRCC2	5.1785466289389
SLC44A4	6.12585754047689
ESPL1	5.63671698696227
MMS19	5.32903887908636
GMPR2	5.41899677750844
ST8SIA5	3.083317978611
TBC1D19	5.08680729680431
CHPT1	8.061746439132
ERBB4	3.69595920808693
TSPAN32	3.53279167582198
MAP4	6.90298428678382
ACTR3	9.87273640013416
UGCG	8.52889199480707
GPHN	4.13857101590178
ZAP70	3.44475394162241
SLC6A2	3.57765182997763
LPP	5.6913087147886
PTPRCAP	4.5143596233663
IL12RB1	3.31016980335218
HIVEP1	5.38643300077468
ATRX	5.89853441045365
EIF4EBP2	7.00461087405787
DFFB	3.75798658532444
DMRT1	3.27348972106839
CHST8	3.85525250347318
HSPB6	3.19480358598869
C14orf109	6.66458974993368
IER2	7.57495066932853
NMB	4.84913914520856
COX5A	10.4565525725173
EIF6	7.73154246653131
AIFM1	8.41229964798982
WWC2	4.00854095208968
GSTA1	3.62265120724184
POLR2L	8.61125066014446
MRPL4	5.67739254269857
SEMG1	3.16957075012892
MPPED2	5.83099123534427
FLJ21062	4.10819756297955
TRAF3IP2	5.94448393066425
EPB41L4A	3.59233053803709
LILRA4	3.50859828213524
LAMA2	3.80902503670425
TAF4B	3.66430263469495
RLBP1	3.05441850845633
SLTM	7.1150344396782
CD300C	3.70052470152642
FLJ10404	4.23251593281105
RTDR1	4.28692079347352
MALT1	6.15524611701265
ARVCF	3.99894269328
RENBP	3.5808507330845
ATXN7L1	3.11723280606979
NID1	4.82008934601699
TUBGCP3	4.82105768742617
ZNF783	4.86517963487981
ITIH5	3.41238377557122
ZNF85	5.05201324664986
MMP13	4.47301811185146
KIAA0329	4.74830844289728
C8A	3.35486946881945
MGC87042	3.09570896496561
HOXC13	3.73675214790761
CLGN	4.57043387550959
SLC25A37	3.47123052953460
SMARCC2	5.79394308760436
TFDP2	6.22627267968897
POLI	4.93874594720669
HCP5	5.53190672075405
UCN	3.50013836096668
ZNF764	4.14262890377404
USF2	6.44971893832384
C20orf24	10.7122639655882
FHL3	4.43715899095729
SPATA5L1	4.48444665998291
JMJD3	4.56705238638597
MMRN2	3.99367784415215
DSP	8.14000357880954
NDST1	3.97774362339457
ZNF248	5.23121209679362
PELP1	5.17309471140823
MBL2	3.12687616222924
ZNF230	4.35839713984599
RNF41	5.31355484210615
THOC5	4.33257502547141
MSN	9.2793653093469
SLC9A5	3.56460562945389
SERINC3	8.0548844774202
ZNF434	4.03731653444695
MUSK	2.8902200168154
SMARCD1	4.42766527734110
C11orf75	6.22501159848741
ZFP106	6.52520332172603
GTF2E1	5.80085646400681
RY1	6.38387564704654
ATAD2B	4.29719658408415
DDOST	9.37137279695741
ARHGAP17	5.6932106421577
GPNMB	9.9638548521419
TTF2	5.23492601616301
SFPQ	8.1503483424507
GFRA4	3.23783255918648
TIGD6	3.41481321646941
SLC39A14	6.78156662821138
AKR1B10	3.29639912289272
NGRN	9.35957732656289
RGS16	4.59637347702256
URB1	4.1189855747133
GPR137B	6.9405869230163
MECP2	5.25245480655774
PSMA1	10.4445886567971
TOP3B	3.37338639032742
NFATC4	4.17745421212649
RAB7L1	4.67600471970489
CSN3	3.45195724886958
NOS1	3.6230199890667
CA14	3.59410610133139
BMPR1A	6.13280187020322
YBX2	3.71197274497678
PRL	2.99430060282109
SNRP70	6.78607864609586
C6orf130	6.50209051848562
KIAA1166	3.68130051021341
FUBP3	6.60126208693602
STAG2	8.50140243076176
ACACA	7.12138190280733
ABCG1	4.86040502784197
ATOH1	3.21672647114007
ODF1	3.37996382801321
TMEM127	6.32134020721608
CD55	7.88156630443336
PLN	4.04872898446102
RPS23	12.1631063496478
LYPLA1	8.96859763048225
PRDM9	3.50474323279017
SSX2	3.60038106963642
PLUNC	3.25058612268726
SYNGR3	4.22251825801087
EML1	4.48102717252212
LNPEP	3.73741910992007
SMAD3	4.48411459259415
NUP93	8.08045046263427
HISPPD1	4.6990587511149
HNRPUL2	3.77721196432905
YARS2	6.11743099264379
TBC1D12	4.40348239793391
ZCCHC4	3.97447498419834
FBXO22	3.84941216443039
C16orf24	4.28173367543728
ZNF669	4.36894986610799
PTGDR	2.99366937996707
DDX27	7.75063400544266
KIAA0409	4.81317592993711
ASB8	5.41857531265028
MEPE	3.59203985575951
PLP2	8.77364993662144
COQ7	4.74436639231122
CHMP5	8.50325071810624
CACNB3	4.86678020882565
C10orf84	3.35176057069159
SPO11	3.36602706599738
NEDD4	4.16914911286758
THAP11	5.91355790692845
ZNF43	5.94126409998248
KRT13	2.97031850654353
NEK4	6.4169258363066
MRPL19	6.447572618631
RBBP9	3.61453046558879
PRKAR2A	6.06004691515118
IHPK1	5.39834889009392
ATP6V0B	8.94955780151913
CACNA1E	2.96637959052609
CEACAM8	2.8706190786091
PEX14	5.40103326401801
BXDC5	8.20695636056895
ZBTB38	7.01958631711212
PAFAH1B1	6.84570682252826
PCTK2	5.10885638000337
LRRC16	4.31764943222847
OSTF1	6.06743534552916
KIAA0323	6.0660307049034
FYCO1	6.19616850152735
TXNDC13	8.26545766888556
PLTP	7.05221180646284
SLC25A1	5.47406647042196
EZH2	5.49647006199151
PLEKHB1	8.26704582256106
GRB7	5.56799691199333
ZFP37	4.04870154953292
MRPL33	9.25874558327408
C9orf27	3.15951106631906
PELO	5.81207347705725
ARMC1	7.42461085379633
ZNF154	3.51464158590616
C3orf64	3.80374496505555
FLJ10357	5.4011407122745
PON1	3.25489338230671
SYT5	3.2140433663039
TMEM66	9.44979902325567
ATP4A	3.27631498940684
HBEGF	4.02074668840125
PI4KA	5.95729948766453
LEPRE1	4.77449029539812
POU2AF1	3.22994315628904
MRPL12	5.87546280407899
GNPDA1	6.95065992203084
RASAL1	3.51868028623832
ZC3H3	4.70834835963453
DDAH1	8.8555181901661
MGAT1	5.79357275010944
TIPARP	6.12150079271526
UGT2B15	3.02386972541998
DNASE1L3	3.21823728827959
CHEK1	4.45383126407256
ZNF8	3.99989207685
TXNDC1	7.17185221243702
CKB	5.00070839457453
RTN3	8.9859880802542
IPO8	4.62160465812938
FZD2	5.29753889794167
PART1	4.80050112887376
PSMB6	8.10652811732065
MAP3K14	3.86161930449967
PCDHB8	3.18749676028856
PHC3	3.59782728872311
PPP1R8	5.93123797394765
NOVA2	3.4729989063086
TNFRSF11B	4.24719377562546
GOLPH3	8.68743677071549
LOC51233	3.29795233724527
GGTLA4	3.31875517446431
PDE6D	4.76723459227072
TTLL1	4.67380130218835
ZNF117	3.73327087618286
NKRF	6.60837372815209
CLK2	6.5803696817619
TNFSF15	3.37936554216986
DUSP2	4.05853647126354
HSD17B11	6.28878949022465
SECISBP2	5.40744619774792
PPAP2C	5.35408671634016
GABRR2	3.85675624359541
LOC51145	2.82466512887311
PIK3C3	7.83095459360536
DHDDS	5.37985122223594
CTSW	3.55357129237382
NEFM	3.56096809072752
TNNC2	3.76174934285542
ANKRD28	4.80748876748896
MRPL28	5.01373754209104
STMN3	3.39221875050083
SYN1	3.52909688318364
RAB14	6.77681612676183
PIGV	6.3424527534476
CDK2AP2	6.25939674745862
ZIM2	3.62904917267703
APBB1	4.79039155411702
SND1	7.11729400898942
C1orf123	7.48141304579923
B4GALT1	3.53620428447369
CHD3	4.6326735494009
RNASE2	4.25163828648378
BCAP31	9.3506811960932
SLC25A44	5.6970712790151
CXXC1	6.3888969111769
PIB5PA	3.69179398760602
CD40	4.0159579142566
FAT2	3.39525850380769
DYNC1LI2	5.44626993794619
GDI1	7.39475378357186
ZNF81	2.67949803257031
VSNL1	4.64111297793224
PIH1D1	6.42976160021894
KRTAP5-9	3.47526117047962
FLJ10081	3.64624886349597
CS	8.9124125358133
ZNF318	4.83134271672272
IGFBP7	10.6049545959927
ZNF609	4.57771244366877
SIRT4	3.25014630154009
SCN4A	3.51931290797207
ARHGAP4	3.45613078164945
EHMT2	5.04244959315183
UFD1L	8.19351919437394
EXOSC10	6.69689326097096
ECE2	3.3959410796666
ERMP1	8.21432875642957
OVGP1	4.00622710408913
GTPBP3	4.82436436742155
FAM82C	6.35975921016592
PACS2	4.94018417496512
C19orf36	3.43291153160752
UNC84A	7.75398526664348
ARL4C	6.6195332350353
SCD5	4.04405987144668
ATG4B	5.00249640284937
LASS6	8.798270263916
LSG1	6.15812118080786
MAL	4.19417461147932
GPR22	3.01079374068833
WDR5B	5.83693005992702
GALR1	2.87638195362834
AQP4	3.14751673370535
C17orf60	3.95561337261632
HDAC7A	4.87130385658255
GRIN2C	3.14411394087382
ARMC8	5.61069618593119
SLC47A1	4.73133954254186
DMPK	3.81605777128354
CCRN4L	3.19349798871067
CBR4	4.96014116913365
KIFC1	5.40755265083145
LHX5	2.85521286015455
SMC1A	6.46003061928533
LPXN	5.48165878293047
TRPC7	2.78033761199975
SERPINA1	8.51803441630427
SMYD5	4.58918228111812
RPS13	12.0837966154883
CRHR2	3.21255471635533
TUSC2	5.52104336859408
PRKAA1	4.09929627677062
FADS2	5.8461158722175
ENAH	7.97036564299163
PRO1768	2.98240160453879
KIR3DL2	3.06593985044955
APBA2BP	4.67073436215682
ATP2C1	5.63260188982614
ALDH1A2	4.67830849084480
RNF103	8.17454080897754
AHCY	8.3048155818878
CROT	4.56407981192899
PABPC3	8.78261335373193
ALG12	4.32770256982893
EGR1	6.14813300994168
THSD1	3.62260451644801
CCL17	3.36087614542376
BZRPL1	2.9977320889609
KHK	3.73626111884294
ESRRG	3.41211367115017
SLC12A2	4.86435770965962
CNGA1	3.42585155321200
RDH5	4.62540775231657
CD58	6.13118092820538
PTGFR	3.32433150997413
CCDC48	3.24464793552892
CCDC76	5.7353948817947
CDR2	5.29360186630595
ZIC4	3.40683131315245
SELE	3.05222291969658
OR1G1	3.4174620071117
EXOSC9	5.22085122351955
PSMC6	8.03132243399974
ABCB1	2.95471132313422
GPR12	3.45486868383421
KIAA0196	7.10307309804973
PCDHA2	2.93578741735063
SSR3	6.16097191372811
MSI1	3.689017732142
TRAT1	2.96389135528521
CC2D1A	4.23645586015686
PLAGL1	4.92878698838604
LLGL1	3.68508667822353
KLF6	6.51545309444527
MTF1	5.2376827691614
RNF2	4.62285269754672
tcag7.1314	5.26588927169564
NR5A1	2.96395139830172
THBD	3.77893576238324
ABCD2	2.66990558656638
ITGB7	4.10293826730609
DNAJC7	5.78903637123292
CCDC81	3.04426536635860
TM2D3	8.79691345707576
HUWE1	5.39080554215501
CDH17	3.45189752684132
CD180	3.87822504735523
FAAH	4.18486414685337
IL17A	2.90634152251477
POLA1	6.40463927975173
TMPO	5.44759140899942
LYRM5	7.67904136798
GNAT3	3.10626436077158
TM7SF2	4.54182203074743
FLOT2	4.86975921360327
MAP4K1	8.7089343109913
HDGFRP3	4.77794694650683
RRAS2	6.52495963235379
OXCT1	5.9108076700032
LTBP2	8.40142446743722
ARPC5	10.0782913958264
SV2B	3.25730510879688
ZDHHC4	6.8518930291246
CYP2A6	3.94996248197771
PDE9A	3.81569814889913
ABCA8	4.05668682670886
NDUFS2	8.77329075419586
UBR5	7.7530026665102
FLJ22662	6.63371941839112
GP6	3.80985289460042
CRYBA2	2.97680017047768
LEF1	5.55722306376442
ZNF20	4.96041156006716
CTPS	6.62301842568434
EPS8L1	5.04396495360624
EYA1	5.11408465026389
SERPINB2	3.12103798388581
MAPK14	4.67095193274946
GTF2F2	4.20895008450753
